Gen_Conv_Coal_EP,Gen_VRES_Solar_elec,Demand_GC_Elec_01_elec,Gen_Conv_Coal_H2_GC,Gen_VRES_Wind_H2_GC,Offtaker_Grey_elec,Gen_Conv_Coal_H2,jy,Cons_Elec_01_H2,Offtaker_Green_H2_GC,Gen_Conv_Coal_elec_GC,Demand_GC_Elec_01_elec_GC,Offtaker_Import_EP,Gen_Conv_CCGT_EP,Gen_Conv_CCGT_H2_GC,Gen_VRES_Wind_elec,Gen_VRES_Solar_elec_GC,Gen_Conv_Biomass_EP,Demand_GC_Elec_01_EP,Offtaker_Grey_H2_GC,Offtaker_Green_EP,Gen_Conv_Biomass_elec,Offtaker_Import_H2_GC,Gen_VRES_Wind_EP,Gen_VRES_Wind_elec_GC,Demand_GC_Elec_01_H2,Prod_H2_Green_H2,Cons_Elec_01_EP,Offtaker_Grey_elec_GC,Gen_VRES_Solar_H2_GC,Offtaker_Import_elec,Demand_GC_Elec_01_H2_GC,Time,Gen_VRES_Solar_H2,Gen_Conv_CCGT_elec_GC,jd,Gen_VRES_Wind_H2,Prod_H2_Green_H2_GC,Gen_Conv_Biomass_H2_GC,Gen_Conv_CCGT_H2,Offtaker_Green_H2,Offtaker_Grey_EP,Offtaker_Green_elec,Offtaker_Grey_H2,Gen_Conv_Biomass_H2,Offtaker_Green_elec_GC,Offtaker_Import_elec_GC,Cons_Elec_01_elec,Cons_Elec_01_H2_GC,Prod_H2_Green_elec_GC,Gen_Conv_Coal_elec,Gen_Conv_Biomass_elec_GC,jh,Offtaker_Import_H2,Gen_VRES_Solar_EP,Cons_Elec_01_elec_GC,Prod_H2_Green_EP,Prod_H2_Green_elec,Gen_Conv_CCGT_elec
0.0,190.328874009926,0.0,0.0,0.0,0.0,0.0,1,0.0,-440.5317650785095,0.0,-9448.423547799941,-9.999655557616876e-9,0.0,0.0,13866.70828713502,190.328874009926,0.0,0.0,-572.0199936748021,759.4138190574841,-9.993830046761468e-9,0.0,0.0,13866.70828713502,0.0,1012.5517587433121,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,1,0.0,1012.5517587533117,0.0,0.0,-1012.5517587433121,1013.5861809525154,0.0,0.0,0.0,0.0,0.0,-15226.4581,0.0,-4608.613613345006,-9.98057500203564e-9,0.0,11,0.0,0.0,0.0,0.0,-1518.8276381149683,2688.2485769899945
0.0,1788.9982440093083,0.0,0.0,0.0,0.0,0.0,1,0.0,-440.53182099258714,0.0,-9448.423547799945,-9.999655557616876e-9,0.0,0.0,13866.70828713502,1788.9982440093083,0.0,0.0,-572.0199377607245,759.4138190574841,-9.99383004676147e-9,0.0,0.0,13866.70828713502,0.0,1012.5517587433121,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,1,0.0,1012.5517587533117,0.0,0.0,-1012.5517587433121,1013.5861809525155,0.0,0.0,0.0,0.0,0.0,-14672.2096,0.0,-6207.282983344385,-9.98057500203565e-9,0.0,12,0.0,0.0,0.0,0.0,-1518.8276381149683,535.3307069906143
0.0,4567.685928008234,0.0,0.0,0.0,0.0,0.0,1,0.0,-440.5316283871712,0.0,-9448.423547799934,-9.999655557616876e-9,0.0,0.0,8965.728243674988,4567.685928008234,0.0,0.0,-572.0201303661404,759.4138190574841,-9.993830046761468e-9,0.0,0.0,8965.728243674988,0.0,1012.5517587433121,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,1,0.0,1012.5517587533117,0.0,0.0,-1012.5517587433121,1013.5861809525154,0.0,0.0,0.0,0.0,0.0,-14124.610599999998,0.0,-4084.9906238832887,-9.98057500203564e-9,0.0,13,0.0,0.0,0.0,0.0,-1518.8276381149683,2110.0240664517187
0.0,5062.504767008044,0.0,0.0,0.0,0.0,0.0,1,0.0,-440.531712812281,0.0,-9448.423547799925,-9.999655557616876e-9,0.0,0.0,7103.124253131782,5062.504767008044,0.0,0.0,-572.0200459410306,759.4138190574841,-9.993830046761468e-9,0.0,0.0,7103.124253131782,0.0,1012.5517587433121,0.0,0.0,0.0,0.0,0.0,14,0.0,0.0,1,0.0,1012.5517587533117,0.0,0.0,-1012.5517587433121,1013.5861809525155,0.0,0.0,0.0,0.0,0.0,-13833.241600000001,0.0,-2717.2054723399015,-9.980575002035639e-9,0.0,14,0.0,0.0,0.0,0.0,-1518.8276381149683,3186.440217995117
0.0,5313.3849935523585,0.0,0.0,0.0,0.0,0.0,1,0.0,-440.5315626985652,0.0,-9448.42354779994,-9.999655557616876e-9,0.0,0.0,10125.030244592646,5313.3849935523585,0.0,0.0,-572.0201960547716,759.4138190575031,-9.999577612843476e-9,0.0,0.0,10125.030244592646,0.0,1012.5517587433375,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,1,0.0,1012.5517587533369,0.0,0.0,-1012.5517587433375,1013.5861809524965,0.0,0.0,0.0,0.0,0.0,-13919.5876,0.0,-5989.991690345067,-9.999556914450224e-9,0.0,15,0.0,0.0,0.0,0.0,-1518.8276381150063,-9.999546571719728e-9
0.0,6885.656388958721,0.0,0.0,0.0,0.0,0.0,1,0.0,-440.5317502510932,0.0,-9448.423547799945,-9.999655557616876e-9,0.0,0.0,9103.516849186282,6885.656388958721,0.0,0.0,-572.0200085022437,759.4138190575031,-9.999577612843476e-9,0.0,0.0,9103.516849186282,0.0,1012.5517587433375,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0,1,0.0,1012.5517587533369,0.0,0.0,-1012.5517587433375,1013.5861809524965,0.0,0.0,0.0,0.0,0.0,-14470.345599999999,0.0,-6540.749690345061,-9.999556914450224e-9,0.0,16,0.0,0.0,0.0,0.0,-1518.8276381150063,-9.999546571719728e-9
0.0,3996.7251870084556,0.0,0.0,0.0,0.0,0.0,1,0.0,-440.5323925867097,0.0,-9448.4235477999,-9.999655557616876e-9,0.0,0.0,6727.710859674446,3996.7251870084556,0.0,0.0,-572.0193661666019,759.4138190574841,-9.993830046761468e-9,0.0,0.0,6727.710859674446,0.0,1012.5517587433121,0.0,0.0,0.0,0.0,0.0,17,0.0,0.0,1,0.0,1012.5517587533117,0.0,0.0,-1012.5517587433121,1013.5861809525155,0.0,0.0,0.0,0.0,0.0,-15618.2131,0.0,-1276.0124988830023,-9.980575002035639e-9,0.0,17,0.0,0.0,0.0,0.0,-1518.8276381149683,6412.604691452042
0.0,3616.0674390086024,0.0,0.0,0.0,0.0,0.0,1,0.0,-440.5317785405086,0.0,-9448.423547799901,-9.999655557616876e-9,0.0,0.0,7103.124253131782,3616.0674390086024,0.0,0.0,-572.0199802128031,759.4138190574841,-9.993830046761468e-9,0.0,0.0,7103.124253131782,0.0,1012.5517587433121,0.0,0.0,0.0,0.0,0.0,18,0.0,0.0,1,0.0,1012.5517587533117,0.0,0.0,-1012.5517587433121,1013.5861809525154,0.0,0.0,0.0,0.0,0.0,-16783.3381,0.0,-1270.7681443404836,-9.980575002035637e-9,0.0,18,0.0,0.0,0.0,0.0,-1518.8276381149683,7582.97404599456
0.0,951.5926080096319,0.0,0.0,0.0,0.0,0.0,1,0.0,-440.5317851454631,0.0,-5275.939454077838,-9.999655557616876e-9,0.0,0.0,4324.346846058224,951.5926080096319,0.0,0.0,-572.0199736078486,759.4138190574841,-9.99383004676145e-9,0.0,0.0,4324.346846058224,0.0,1012.5517587433121,0.0,0.0,0.0,0.0,0.0,19,0.0,0.0,1,0.0,1012.5517587533117,0.0,0.0,-1012.5517587433121,1013.5861809525154,0.0,0.0,0.0,0.0,0.0,-17761.8871,0.0,9.980742130748456e-9,-9.980575002035454e-9,0.0,19,0.0,0.0,0.0,0.0,-1518.8276381149683,14004.775284067086
0.0,38.07095100998487,0.0,0.0,0.0,0.0,0.0,1,0.0,-323.45996365707776,0.0,-4226.579522697518,-9.999655557616876e-9,0.0,0.0,4188.508571677548,38.07095100998487,0.0,0.0,-499.80431376825476,617.4482080614998,-9.990958059246293e-9,0.0,0.0,4188.508571677548,0.0,823.264277415333,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0,1,0.0,823.2642774253326,0.0,0.0,-823.264277415333,1155.5517919484998,0.0,0.0,0.0,0.0,0.0,-18202.9186,0.0,9.984612111594142e-9,1171.2353934454793,0.0,20,0.0,0.0,0.0,0.0,-1234.8964161229997,14040.00009999998
0.0,1.0000039733998802e-8,0.0,0.0,0.0,0.0,0.0,1,0.0,-322.3743618266106,0.0,-3861.434523329115,-9.999655557616876e-9,0.0,0.0,3861.43452330913,1.0000039733998802e-8,0.0,0.0,-499.04844465865364,616.0671048564485,-9.990958059246293e-9,0.0,0.0,3861.43452330913,0.0,821.4228064752647,0.0,0.0,0.0,0.0,0.0,21,0.0,0.0,1,0.0,821.4228064852642,0.0,0.0,-821.4228064752647,1156.932895153551,0.0,0.0,0.0,0.0,0.0,-17866.5436,0.0,9.98561780723407e-9,1197.2431864037803,0.0,21,0.0,0.0,0.0,0.0,-1232.1342097128972,14040.00009999998
0.0,1.0000039550315115e-8,0.0,0.0,0.0,0.0,0.0,1,0.0,-195.62960167907153,0.0,-2034.6343735832688,-9.999655557616876e-9,0.0,0.0,2034.6343735632795,1.0000039550315115e-8,0.0,0.0,-348.70729876003105,408.2526753218273,-9.99095805924628e-9,0.0,0.0,2034.6343735632795,0.0,544.3369004291031,0.0,0.0,0.0,0.0,0.0,22,0.0,0.0,1,0.0,544.3369004391026,0.0,0.0,-544.3369004291031,1364.7473246881723,0.0,0.0,0.0,0.0,0.0,-16962.1336,0.0,9.989161661972998e-9,1704.0044770803881,0.0,22,0.0,0.0,0.0,0.0,-816.5053506436547,14040.00009999998
0.0,1.0000039434641865e-8,0.0,0.0,0.0,0.0,0.0,1,0.0,-221.04629574810951,0.0,-876.0015626525393,-9.999655557616876e-9,0.0,0.0,876.0015626325486,1.0000039434641865e-8,0.0,0.0,-384.8666557841852,454.4347136417214,-9.990958059246283e-9,0.0,0.0,876.0015626325486,0.0,605.9129515222952,0.0,0.0,0.0,0.0,0.0,23,0.0,0.0,1,0.0,605.9129515322946,0.0,0.0,-605.9129515222952,1318.5652863682783,0.0,0.0,0.0,0.0,0.0,-15689.310099999999,0.0,9.99062655183444e-9,1682.1778646509033,0.0,23,0.0,0.0,0.0,0.0,-908.8694272834427,14040.00009999998
0.0,1.0000039402128382e-8,0.0,0.0,0.0,0.0,0.0,1,0.0,-325.5449676469206,0.0,-549.1632483250029,-9.999655557616876e-9,0.0,0.0,549.1632483050118,1.0000039402128382e-8,0.0,0.0,-501.7312157702073,620.4571375553464,-9.990958059246293e-9,0.0,0.0,549.1632483050118,0.0,827.2761834071284,0.0,0.0,0.0,0.0,0.0,24,0.0,0.0,1,0.0,827.276183417128,0.0,0.0,-827.2761834071284,1152.5428624546532,0.0,0.0,0.0,0.0,0.0,-14451.430599999998,0.0,9.990970805389767e-9,1103.1815268056891,0.0,24,0.0,0.0,0.0,0.0,-1240.9142751106929,14040.00009999998
