Time,jh,jd,jy,W,Elec_Price,H2_Price,Elec_GC_Price,H2_GC_Price,EP_Price,Gen_VRES_Solar_g,Gen_VRES_Wind_g,Gen_Conv_CCGT_g,Gen_Conv_Coal_g,Gen_Conv_Biomass_g,Cons_Elec_01_d,Demand_GC_Elec_01_d_gc,Prod_H2_Green_e_in,Prod_H2_Green_q_elec_gc,Prod_H2_Green_h2_out,Prod_H2_Green_q_h2gc,Offtaker_Green_h2_in,Offtaker_Green_q_h2gc,Offtaker_Green_ep,Offtaker_Grey_ep,Offtaker_Grey_q_h2gc,Offtaker_Import_ep,Gen_VRES_Solar_obj,Gen_VRES_Wind_obj,Gen_Conv_CCGT_obj,Gen_Conv_Coal_obj,Gen_Conv_Biomass_obj,Cons_Elec_01_obj,Demand_GC_Elec_01_obj,Prod_H2_Green_obj,Offtaker_Green_obj,Offtaker_Grey_obj,Offtaker_Import_obj
11,11,1,1,15.96931644253334,83.33045517241297,55.286190000000346,4.660380301986025,79.70006321159684,130.34695539849199,190.32887400991257,15442.651573718915,1320.827130862584,-9.408778830261704e-9,-9.812210689668585e-9,15226.458099999996,10679.239396027362,1727.3494785721925,4953.741051701465,1151.5663190481282,1151.5663190581113,1151.5663190481282,483.6003782459851,863.6747392860962,909.3252607238938,667.9659408121262,-9.989785521613218e-9,-16747.19663903383,-1.3588118139115698e6,1.076841726899147e-9,-1.9460106186686383e-8,-6.389368262778873e-8,-6.054595083024505e6,-28511.538519418857,15036.211733111239,-4.580821242838283,12651.890480548434,-1.1953082525770855e-6
12,12,1,1,15.96931644253334,22.272279615566287,11.339912636124211,4.660380301985964,79.70006321159434,130.3469553984856,1788.9982440092635,15442.651573718882,-9.97997289849658e-9,-9.98062907179546e-9,-9.981902894260827e-9,14672.209599999996,10679.23939602732,2559.440217698205,6552.410421700826,1706.29347846547,1706.293478475453,1706.29347846547,1264.216393373663,1279.7201088491024,493.27989116088753,442.0770851017899,-9.98978552161322e-9,-48182.48129899966,-415911.6830602237,-6.093589372889844e-7,-6.300418617553118e-7,-6.744754381963941e-7,-6.740229077027687e6,-28511.538519419497,-62680.743986292946,-31343.633202108147,13217.48606335617,-1.1953082525771495e-6
13,13,1,1,15.96931644253334,83.33045517241294,55.28619000000033,4.660380301986093,79.70006321159683,130.34695539849196,4567.685928008222,9984.678014765099,1300.546317623849,-9.408778830261707e-9,-9.812210689668585e-9,14124.610599999995,10679.239396026818,1728.2996603779552,3873.124546746503,1152.1997735853033,1152.1997735952866,1152.1997735853033,484.8952374814479,864.1498301889775,908.8501698210124,667.3045361138386,-9.989785521613218e-9,-401914.5009900991,-878560.160462045,1.1059455573558807e-9,-1.9460106186686595e-8,-6.389368262778904e-8,-5.635914288816868e6,-28511.538519418114,9995.699650847484,77.41526767877804,12620.38075828139,-1.1953082525770858e-6
14,14,1,1,15.96931644253334,83.33045517241342,55.28619000000072,4.660380301986311,79.70006321159696,130.34695539849227,5062.50476700803,7910.390170081369,2543.1394001220915,-9.408778830261573e-9,-9.812210689668572e-9,13833.241599999998,10679.2393960262,1682.7927371922726,2293.655541063202,1121.8618247948482,1121.8618248048315,1121.8618247948482,457.40459775088107,841.3963685961363,931.6036314138535,664.4572270539503,-9.989785521613218e-9,-445454.024042168,-696041.8399939387,9.313225746154785e-10,-1.946010618668183e-8,-6.389368262778417e-8,-5.524692264507071e6,-28511.538519415808,2846.852977582719,-1098.0571533244947,11377.916742975212,-1.1953082525770826e-6
15,15,1,1,15.96931644253334,-4.660380301984668,-6.93300614638303,4.660380301985988,79.70006321159434,130.3469553984856,5226.953488283952,11252.074329444224,-9.986102890453671e-9,-9.986422050625086e-9,-9.987060464364002e-9,13919.587599999999,10679.239396026906,2559.440217698217,5799.788421701271,1706.2934784654778,1706.2934784754611,1706.2934784654778,1264.2111245546566,1279.7201088491086,493.27989116088145,442.08235392080445,-9.98978552161322e-9,-6.897607818245888e-9,-1.4850229490548372e-8,-8.786855364643239e-7,-8.993684609306623e-7,-9.43802037371765e-7,-6.782470723170198e6,-28511.538519419235,-103941.8195413797,-62523.015278438135,13217.905988564962,-1.1953082525771495e-6
16,16,1,1,15.96931644253334,-4.660380301984356,-6.933006322583243,4.6603803019859695,79.70006321159434,130.3469553984856,6854.564807624472,10175.2210101037,-9.986102890453671e-9,-9.986422050625086e-9,-9.987060464364002e-9,14470.345599999997,10679.239396027231,2559.440217698217,6350.54642170094,1706.2934784654778,1706.2934784754611,1706.2934784654778,1264.2111654505907,1279.7201088491086,493.27989116088145,442.08231302487053,-9.98978552161322e-9,-1.1063093552365899e-8,-1.6421836335211992e-8,-8.786855364643207e-7,-8.993684609306591e-7,-9.43802037371762e-7,-7.040871486367846e6,-28511.538519419446,-101375.07750637007,-62523.01231967885,13217.902729156442,-1.1953082525771495e-6
17,17,1,1,15.96931644253334,83.33045517241372,55.28619000000096,4.660380301987288,79.70006321159705,130.3469553984924,3996.725187008442,7492.311264026347,5784.2901435462145,-9.408778830261484e-9,-9.812210689668564e-9,15618.213099999997,10679.239396024925,1655.1134945617844,809.7970550098642,1103.4089963745228,1103.4089963845058,1103.4089963745228,441.4117354657408,827.5567472808921,945.4432527290977,661.9972609187653,-9.989785521613218e-9,-351675.18836645444,-659254.7277559438,4.0745362639427185e-10,-1.946010618667876e-8,-6.389368262778121e-8,-6.20272301785098e6,-28511.53851940538,-3939.4960846255563,-1754.9988199406653,10564.166818058817,-1.1953082525770813e-6
18,18,1,1,15.96931644253334,83.33045517241379,55.286190000001014,4.66038030198722,79.70006321159707,130.34695539849247,3616.067439008589,7910.390170081369,6904.424154797216,-9.408778830261467e-9,-9.812210689668562e-9,16783.3381,10679.23939602523,1647.5436638679523,847.2182130647292,1098.362442578635,1098.362442588618,1098.362442578635,437.75339217078664,823.7718319339762,949.2281680760138,660.6090504178313,-9.989785521613218e-9,-318180.7950901434,-696041.8399939488,0.0,-1.9460106186678125e-8,-6.389368262778047e-8,-6.6410052995908465e6,-28511.538519406087,-3729.8209668942873,-1877.640536054343,10284.597877639477,-1.1953082525770807e-6
19,19,1,1,15.96931644253334,83.33045517241577,55.28619000000259,7.116300528029187,79.70006321159765,130.34695539849355,951.5926080096189,4815.80633592269,13447.743518278716,-9.408778830260901e-9,-9.812210689668504e-9,17761.8871,5767.398943941811,1453.2553621918025,-9.502093648363065e-9,968.8369081278682,968.8369081378514,968.8369081278682,350.35179974334926,726.6276810959013,1046.3723189140887,618.4851083945022,-9.989785521613218e-9,-86068.46414299528,-435574.0591658545,-2.6542693376541138e-8,-1.9460106186658325e-8,-6.389368262776077e-8,-7.006481621544507e6,-8315.722644644746,-6772.722664575122,-4507.811798353112,2591.5758566962613,-1.1953082525770699e-6
20,20,1,1,15.96931644253334,83.33045517244301,55.286190000031056,7.648699463937056,79.70006321160201,130.34695539851936,38.07095100997185,4664.530121106637,13998.269013033812,-9.408778830253114e-9,-9.812210689667718e-9,18202.9186,4702.601072126199,497.9514851311998,-9.590800642973435e-9,331.96765675413315,331.9676567641163,331.96765675413315,107.78948485630806,248.9757425655999,1524.02425744439,224.17817190780826,-9.989785521613217e-9,-3463.662939090279,-424375.00719421334,-4.0885061025619507e-7,-1.9460106186386004e-8,-6.389368262748835e-8,-7.170419000647289e6,-5528.614210889886,-2320.643293515659,-2521.4653989564176,-50153.290134746494,-1.195308252576812e-6
21,21,1,1,15.96931644253334,83.33045517246111,55.28619000005633,7.849857850771597,79.70006321160265,130.34695539855113,9.986598002580634e-9,4300.284298437565,14014.20282044564,-9.40877883024794e-9,-9.812210689667197e-9,17866.5436,4300.284298457168,447.9435188739683,-9.616608594681555e-9,298.62901258264554,298.6290125926287,298.62901258264554,97.06883561945118,223.97175943698414,1549.0282405730056,201.56017697317753,-9.989785521613214e-9,-9.105811319124928e-7,-392101.26842042984,-6.631016731262207e-7,-1.946010618620495e-8,-6.38936826273073e-8,-7.045427864190003e6,-4623.111261888531,-2087.5871526301926,-2259.923160703507,-53071.92442090571,-1.195308252576494e-6
22,22,1,1,15.96931644253334,85.39874761904814,58.38862866993493,8.867065309932023,79.7000632116033,134.48354029172057,9.987036390811359e-9,2265.8693801171507,14040.000099999408,1062.264088503751,-9.724798592055388e-9,16962.1336,2265.869380136847,405.99996862057003,-9.709315463993439e-9,270.6666457470467,270.66664575702987,270.6666457470467,88.15472175161645,202.99998431028501,1570.0000156997044,182.51192400541342,-9.989419940103469e-9,-9.414361041311407e-7,-213594.01910762757,-29038.82615757431,-5.529727786779404e-10,-4.321075816143709e-8,-6.672879363282713e6,-1283.5410119594198,-1892.1142572444805,-2034.3655896211749,-62020.52274355144,-1.1539424260200455e-6
23,23,1,1,15.96931644253334,85.3987476190482,58.38862866993502,9.512220686053341,79.7000632116033,134.48354029172071,9.987124453878166e-9,975.5586278759013,14040.000099999408,1079.751340744995,-9.724798592055385e-9,15689.310099999995,975.5586278956364,405.99996862057037,-9.747968155820607e-9,270.6666457470469,270.6666457570301,270.6666457470469,88.1547217514268,202.99998431028516,1570.0000156997044,182.51192400560325,-9.989419940103469e-9,-9.478876525011351e-7,-92591.21401009802,-29038.82615757524,-6.111804395914078e-10,-4.321075816143646e-8,-6.197114552185663e6,-237.9286591142718,-1892.1142572511126,-2034.3655896363016,-62020.52274353651,-1.153942426020044e-6
24,24,1,1,15.96931644253334,85.39874761904247,58.388628669926405,9.694212334850238,79.7000632116033,134.4835402917092,9.987149079615869e-9,611.5753302835818,14040.000099999408,205.8551383373136,-9.72479859205574e-9,14451.430599999994,611.575330303326,405.99996862057037,-9.757080039286736e-9,270.6666457470469,270.6666457570301,270.6666457470469,88.15472175144792,202.99998431028519,1570.0000156997044,182.5119240055822,-9.989419940103469e-9,-9.497075674814683e-7,-58156.50839144536,-29038.82615749468,1.0622898116707802e-9,-4.321075816149374e-8,-5.73052641747322e6,-93.50609615774374,-1892.1142572529643,-2034.3655896346172,-62020.52274352012,-1.153942426020159e-6
25,1,2,1,113.26120028586095,83.3304551724138,55.28619000000136,8.566342834510852,79.70006321159741,130.34695539849474,9.99812402965842e-9,2867.3143309584034,8131.7546560124565,-9.916640491860819e-9,-9.973522557472116e-9,10020.6601,2867.3143309783572,978.4088869609692,-9.955859320307431e-9,652.2725913073127,652.2725913173105,652.2725913073127,108.63745451806768,489.20444348048454,1283.795556529514,543.6351367992427,-9.998559172314162e-9,-9.187955844016994e-7,-263497.0058944447,-1.1641532182693481e-10,-2.0510512625298853e-8,-6.494408906640151e-8,-4.0497868466892894e6,-2055.372868158378,-4559.757504962428,-13175.778046283987,-13970.653956510476,-1.1963580465956958e-6
26,2,2,1,113.26120028586095,83.3304551724138,55.28619000000137,8.957057361977288,79.70006321159741,130.34695539849474,9.998131971148793e-9,2085.8852760255845,9143.931338210667,-9.916640491860819e-9,-9.973522557472114e-9,10248.9466,2085.8852760455425,980.8700142263601,-9.959873213966957e-9,653.9133428175734,653.913342827571,653.9133428175734,108.84423822945676,490.43500711318006,1282.5649928968185,545.0691045981142,-9.998559172314162e-9,-9.227027296078906e-7,-192501.16355651294,-1.1641532182693481e-10,-2.0510512625298853e-8,-6.494408906640141e-8,-4.139122781772172e6,-1087.7293462057714,-4571.227293994671,-13214.219931029707,-13801.444072682469,-1.1963580465956958e-6
27,3,2,1,113.26120028586095,83.33045517241382,55.286190000001376,9.198194366300777,79.70006321159742,130.34695539849474,9.998136838926635e-9,1603.6112673786545,9919.584295656081,-9.916640491860819e-9,-9.973522557472116e-9,10558.626099999998,1603.6112673986145,964.5694630248465,-9.962005529844157e-9,643.046308683231,643.0463086932286,643.046308683231,108.31481527383217,482.28473151242326,1290.7152684975752,534.7314934193965,-9.998559172314162e-9,-9.251140996091544e-7,-148379.98495561347,-3.4924596548080444e-10,-2.0510512625298748e-8,-6.49440890664013e-8,-4.260102199692169e6,-642.8922742318118,-4495.260526266044,-12892.651584938198,-14989.1157262036,-1.1963580465956958e-6
28,4,2,1,113.26120028586095,83.33045517241382,55.28619000000138,9.286549497279768,79.70006321159742,130.34695539849474,9.998138616186843e-9,1426.9010054207029,10503.415713629625,-9.916640491860819e-9,-9.973522557472114e-9,10968.0286,1426.9010054406638,962.2881190404366,-9.962731185617951e-9,641.5254126936245,641.5254127036221,641.5254126936245,108.2998757604696,481.1440595202184,1291.85594048978,533.2255369431525,-9.998559172314162e-9,-9.259976509036207e-7,-132155.2970822397,-3.4924596548080444e-10,-2.0510512625298748e-8,-6.49440890664013e-8,-4.419671420204924e6,-509.0116198317519,-4484.628595699964,-12842.93175236338,-15160.051065288339,-1.1963580465956958e-6
29,5,2,1,113.26120028586095,83.33045517241383,55.2861900000014,9.336305720650268,79.70006321159742,130.34695539849477,9.998139615539914e-9,1327.388558679723,11090.428941357746,-9.916640491860817e-9,-9.973522557472114e-9,11457.868599999998,1327.3885586996842,959.9489000275795,-9.96312776068857e-9,639.9659333517197,639.9659333617174,639.9659333517197,108.05585301005634,479.97445001378975,1293.0255499962086,531.910080351661,-9.998559172314162e-9,-9.26495213128709e-7,-123004.79817936289,-4.656612873077393e-10,-2.0510512625298536e-8,-6.494408906640109e-8,-4.610041453187709e6,-440.4900964415592,-4473.7269454908965,-12810.178328103044,-15317.0950916757,-1.1963580465956956e-6
30,6,2,1,113.26120028586095,83.33045517241385,55.2861900000014,9.498916841721469,79.70006321159744,130.34695539849477,9.998142874110988e-9,1002.1663165374126,11961.606817035467,-9.916640491860817e-9,-9.973522557472112e-9,12008.061099999999,1002.1663165573751,955.712033562989,-9.964366944504092e-9,637.1413557086593,637.1413557186569,637.1413557086593,107.03329929916674,477.8560167814944,1295.143983228504,530.1080564194901,-9.998559172314162e-9,-9.28121324311325e-7,-93030.46981788718,-6.984919309616089e-10,-2.0510512625298324e-8,-6.494408906640098e-8,-4.823151438572178e6,-251.08433151038662,-4453.981536478801,-12797.125936485063,-15555.266499991674,-1.1963580465956956e-6
31,7,2,1,113.26120028586095,83.3304551724139,55.28619000000145,9.643344240564652,79.70006321159744,130.3469553984948,9.998145758740762e-9,713.3115188511873,12718.786365074926,-9.916640491860816e-9,-9.973522557472112e-9,12501.1771,713.311518871151,930.9207839162209,-9.965399741365865e-9,620.6138559441472,620.6138559541448,620.6138559441472,105.55225639966535,465.4603919581104,1307.539608051888,515.0615995544795,-9.998559172314162e-9,-9.295655982748859e-7,-66319.28207263736,-1.6298145055770874e-9,-2.0510512625297795e-8,-6.494408906640046e-8,-5.013510485959088e6,-127.20333073840447,-4338.444884964818,-12361.92318329068,-17307.71202914737,-1.1963580465956951e-6
32,8,2,1,113.26120028586095,83.33045517241386,55.28619000000142,9.251273178526565,79.70006321159744,130.34695539849477,1027.734510009601,469.7191329275026,12256.692534998017,-9.916640491860817e-9,-9.973522557472112e-9,12804.0511,1497.453642947066,950.095077915231,-9.962444812877169e-9,633.3967186101539,633.3967186201515,633.3967186101539,105.9968717894432,475.0475389576155,1297.9524610523831,527.3998468307084,-9.998559172314162e-9,-95149.43722259575,-43487.40916593332,-9.313225746154785e-10,-2.0510512625298218e-8,-6.494408906640088e-8,-5.130128488071891e6,-560.5918531937114,-4427.804387018368,-12754.381192873014,-15896.45905705911,-1.1963580465956956e-6
33,9,2,1,113.26120028586095,83.3304551724138,55.28619000000137,7.707281921898416,79.70006321159741,130.34695539849474,4415.428005008292,170.00815118495967,9223.23084743876,-9.916640491860819e-9,-9.973522557472114e-9,12827.9191,4585.4361562031945,980.7479036121218,-9.94341404398731e-9,653.8319357414144,653.8319357514121,653.8319357414144,108.84047963125401,490.37395180606086,1282.626048203938,544.9914561201581,-9.998559172314162e-9,-401970.5738788084,-15477.157371466443,-1.1641532182693481e-10,-2.0510512625298853e-8,-6.494408906640141e-8,-5.139308826936917e6,-5256.556185653819,-4570.658212080809,-13211.79446891544,-13810.357683912443,-1.1963580465956958e-6
34,10,2,1,113.26120028586095,83.33045517241378,55.28619000000133,6.250796242595275,79.70006321159741,130.3469553984947,7232.1607590072035,266.24675579231365,6062.405088295288,-9.91664049186082e-9,-9.973522557472112e-9,12576.0766,7498.407514809409,984.7360030749147,-9.891593238827e-9,656.4906687166098,656.4906687266074,656.4906687166098,108.76413007141372,492.36800153745736,1280.6319984725412,547.7265386551937,-9.998559172314162e-9,-647866.011226387,-23850.717569061766,1.1641532182693481e-10,-2.0510512625299065e-8,-6.494408906640173e-8,-5.042370984327524e6,-14056.52881453772,-4589.244272244796,-13306.878031858942,-13503.372934783081,-1.196358046595696e-6
35,11,2,1,113.26120028586095,83.33045517241355,55.28619000000114,4.660380301985875,79.70006321159735,130.34695539849457,11914.033659005394,713.3115188511872,670.4250102004281,-9.916640491860829e-9,-9.973522557472114e-9,12203.1001,10679.239396027013,1094.6700880371204,1948.1057818295706,729.7800586914135,729.7800587014111,729.7800586914135,114.68912622413738,547.3350440185601,1225.6649559914385,615.0909324772738,-9.998559172314162e-9,-1.0483257755260005e6,-62764.876497228775,1.6007106751203537e-10,-2.0510512625301395e-8,-6.494408906640395e-8,-4.898515599089199e6,-28511.53851942045,3977.3348955656547,-15287.946449725496,-5681.135503185098,-1.1963580465956975e-6
36,12,2,1,113.26120028586095,-4.660380301985583,13.096366041268105,4.660380301985834,79.70006321159597,130.34695539849216,13656.607845853468,622.507971874766,-9.998040570474075e-9,-9.998085570613225e-9,-9.998175584059951e-9,11719.6756,10517.657599997867,2559.4402176982403,3761.4582177303687,1706.2934784654935,1706.2934784754912,1706.2934784654935,1157.6645726583345,1279.7201088491202,493.2798911608783,548.6289058171567,-9.998559172314162e-9,-3.41970007866621e-9,-1.559783413540572e-10,-8.797359429029543e-7,-9.004188673692926e-7,-9.448524438103955e-7,-5.742767450100357e6,-28505.01135021879,-147617.2006144641,-36838.795058013115,21709.67290967945,-1.1963580465957216e-6
37,13,2,1,113.26120028586095,-4.660380301985824,13.096366037752597,4.6603803019858345,79.70006321159597,130.34695539849216,13089.800611043072,800.4267066851611,-9.998040570474075e-9,-9.998085570613225e-9,-9.998175584059951e-9,11330.7871,10168.655099999323,2559.4402176982403,3721.5722177289113,1706.2934784654935,1706.2934784754912,1706.2934784654935,1157.6436035287165,1279.7201088491202,493.2798911608783,548.6498749467746,-9.998559172314162e-9,-1.4551915228366852e-10,-8.185452315956354e-12,-8.797359429029568e-7,-9.004188673692951e-7,-9.448524438103978e-7,-5.557715906624926e6,-28446.364438583012,-147803.084537198,-36840.466304967646,21711.34415063548,-1.1963580465957216e-6
38,14,2,1,113.26120028586095,-4.660380301985825,13.096365852087812,4.6603803019858345,79.70006321159597,130.34695539849216,13174.508753853255,521.3815638749802,-9.998040570474075e-9,-9.998085570613225e-9,-9.998175584059951e-9,11136.4501,9994.250099941997,2559.4402176982403,3701.6402177862365,1706.2934784654935,1706.2934784754912,1706.2934784654935,1157.6998712596114,1279.7201088491202,493.2798911608783,548.5936072158797,-9.998559172314162e-9,-1.3096723705530167e-10,-5.002220859751105e-12,-8.797359429029568e-7,-9.004188673692951e-7,-9.448524438103978e-7,-5.46509949164285e6,-28394.23593548269,-147895.97492031142,-36835.98208005716,21706.85960892638,-1.1963580465957216e-6
39,15,2,1,113.26120028586095,-4.660380301985831,13.096365739385597,4.6603803019858345,79.70006321159597,130.34695539849216,13435.936531450525,379.3912862777069,-9.998040570474075e-9,-9.998085570613225e-9,-9.998175584059951e-9,11255.887599999998,10101.437599999403,2559.4402176982403,3713.89021772883,1706.2934784654935,1706.2934784754912,1706.2934784654935,1157.6544267553593,1279.7201088491202,493.2798911608783,548.6390517201319,-9.998559172314162e-9,-5.093170329928398e-11,-1.3642420526593924e-12,-8.797359429029569e-7,-9.004188673692952e-7,-9.448524438103979e-7,-5.522031759772614e6,-28428.074790547325,-147838.8850695766,-36839.60420222173,21710.4815387879,-1.1963580465957216e-6
