Time,jh,jd,jy,W,Elec_Price,H2_Price,Elec_GC_Price,H2_GC_Price,EP_Price,Gen_VRES_Solar_g,Gen_VRES_Wind_g,Gen_Conv_CCGT_g,Gen_Conv_Coal_g,Gen_Conv_Biomass_g,Cons_Elec_01_d,Demand_GC_Elec_01_d_gc,Offtaker_Grey_ep,Offtaker_Grey_q_h2gc,Offtaker_Import_ep,Gen_VRES_Solar_obj,Gen_VRES_Wind_obj,Gen_Conv_CCGT_obj,Gen_Conv_Coal_obj,Gen_Conv_Biomass_obj,Cons_Elec_01_obj,Demand_GC_Elec_01_obj,Offtaker_Grey_obj,Offtaker_Import_obj
28,4,2,1,113.26120028586095,83.33022281944554,128.0,9.455672326493051,91.91088900141658,137.18252820584408,0.0,1088.656800033237,11377.682289481692,0.0,0.0,10968.0285,1088.6568000903533,1023.8479180817542,575.869649366456,0.0,0.0,-101011.99569779697,2.6436382518149912,0.0,0.0,-4.419673929733956e6,-296.29261614495954,233.6879120041558,0.0
29,5,2,1,113.26120028586095,83.33022122424254,128.0,9.493633900972782,91.91088900141659,137.18252820584402,0.0,1012.733592030619,11943.445493100933,0.0,0.0,11457.868499999999,1012.7335920103205,1023.8479180817542,575.8696493663954,0.0,0.0,-94005.83622708908,2.79414723161608,0.0,0.0,-4.610044094932604e6,-256.4066262435572,233.68791199865518,0.0
30,6,2,1,113.26120028586095,83.33021604230431,128.0,9.617698265043392,91.9108890014163,137.18252820584337,0.0,764.6046720220619,12741.7668988442,0.0,0.0,12008.061,764.6046717494853,1023.847918081754,575.8696493665067,0.0,0.0,-71068.40953410431,3.046940113650635,0.0,0.0,-4.82315427139618e6,-146.15461655047147,233.6879120093945,0.0
31,7,2,1,113.26120028586095,83.33021187244672,128.0,9.72788935168156,91.91088900141666,137.1825282058439,0.0,544.2223620144588,13455.265197572475,0.0,0.0,12501.177000000001,544.2223615186355,1023.8479180817544,575.8696493665376,0.0,0.0,-50644.29965277569,3.2736655795015395,0.0,0.0,-5.013513488953382e6,-74.04420492799818,233.68791201186832,0.0
32,8,2,1,113.26120028586095,83.33020970583124,128.0,9.306946729169697,91.91088900141675,137.1825282058431,1027.7345099999793,358.3730940080183,12916.253950497632,0.0,0.0,12804.051000000001,1386.107603318454,1023.8479180817544,575.8696493666031,0.0,-95206.40257651712,-33198.66437171609,3.170508716488257,0.0,0.0,-5.130131592572591e6,-480.3228362082991,233.68791201873682,0.0
33,9,2,1,113.26120028586095,83.33021946892072,128.0,7.81924836990166,91.91088900141672,137.18252820584377,4415.4280049999725,129.70803800004873,9781.09354688561,0.0,0.0,12827.919,3720.3824119852784,1023.8479180817542,575.8696493678532,0.0,-402463.91293638066,-11822.818638122193,2.305437915143557,0.0,0.0,-5.139311812062261e6,-4652.918686673736,233.68791213296936,0.0
34,10,2,1,113.26120028586095,83.3302127311331,128.0,6.978642649085127,91.91088900141668,137.1825282058439,7232.160758999961,203.133462002545,6639.092845168335,0.0,0.0,12576.076500000001,5737.560278883107,1023.8479180817544,575.8696493678508,0.0,-653128.1600710168,-18344.75044287089,1.609590171952732,0.0,0.0,-5.042373994764682e6,-9105.320436466362,233.6879121325619,0.0
35,11,2,1,113.26120028586095,83.3302126764683,128.0,5.523269389758943,91.91088900141641,137.1825282058434,11914.033658999937,544.2223620142545,1243.1545403743878,0.0,0.0,12203.1,9229.978488914572,1023.8479180817544,575.8696493678412,0.0,-1.0586033760563787e6,-48356.051883273394,0.30145993565383833,0.0,0.0,-4.898518519675289e6,-20022.001506733926,233.68791213206714,0.0
36,12,2,1,113.26120028586095,-5.32134157554285,128.0,5.3196955685579335,91.91088900141658,137.1825282057977,12503.474295296888,714.5127420740231,0.0,0.0,0.0,11719.675500000001,9718.732405469658,1023.8479180817168,575.8696493678704,0.0,20.580806025784113,1.1760929642655356,0.0,0.0,0.0,-5.750513654208397e6,-21873.186453037742,233.68791218358092,0.0
37,13,2,1,113.26120028586095,-5.490803595703275,128.0,5.489387363454323,91.91088900141669,137.18252820579733,11643.485497902371,1185.6129937386308,0.0,0.0,0.0,11330.787,9311.528015383628,1023.847918081717,575.8696493678727,0.0,16.489879652326636,1.6791033565086764,0.0,0.0,0.0,-5.567125208452537e6,-20324.557436419935,233.6879121842503,0.0
38,14,2,1,113.26120028586095,-5.510628756604035,128.0,5.509466089898141,91.91088900141665,137.1825282057974,11857.798220336052,776.9633029625576,0.0,0.0,0.0,11136.45,9263.349812376116,1023.847918081717,575.8696493678727,0.0,13.786667195992777,0.9033493640554298,0.0,0.0,0.0,-5.474568193363358e6,-20144.974016998487,233.6879121841339,0.0
39,15,2,1,113.26120028586095,-5.435032465248926,128.0,5.433654769513694,91.91088900141634,137.18252820579752,12185.650000567482,568.5490247603143,0.0,0.0,0.0,11255.887499999999,9445.269952426017,1023.847918081717,575.8696493678726,0.0,16.78811803679855,0.7832875666827022,0.0,0.0,0.0,-5.530751109721868e6,-20827.08227936572,233.68791218381375,0.0
40,16,2,1,113.26120028586095,-5.291244346529675,128.0,5.289399401253483,91.91088900141632,137.18252820579707,12668.68852943053,583.2479902467453,0.0,0.0,0.0,11753.625,9791.43034688032,1023.847918081717,575.8696493678661,0.0,23.37303705791419,1.0760606244539304,0.0,0.0,0.0,-5.7663191760316985e6,-22155.49059514703,233.68791218366823,0.0
41,17,2,1,113.26120028586095,-5.061561993721735,128.0,5.059491616557251,91.91088900141649,137.1825282057973,13337.723722466257,734.0318732308983,0.0,0.0,0.0,12573.444000000001,10343.134834235765,1023.8479180817168,575.8696493678699,0.0,27.614118621204398,1.5197228283409459,0.0,0.0,0.0,-6.152748898754169e6,-24355.23480982521,233.68791218390106,0.0
42,18,2,1,113.26120028586095,-4.807738223716543,128.0,4.805342320839597,91.91088900141634,137.18252820579693,13904.802059920019,1104.9231073147105,0.0,0.0,0.0,13511.413499999999,10953.009734368916,1023.847918081717,575.869649367867,0.0,33.314555258722976,2.647288451618806,0.0,0.0,0.0,-6.592468220680411e6,-26905.030566263078,233.68791218393017,0.0
43,19,2,1,113.26120028586095,-4.573354048532987,128.0,4.569876591664537,91.91088900141658,137.18252820579687,14025.95656006884,1733.5825457287128,0.0,0.0,0.0,14261.2275,11518.035997862205,1023.847918081717,575.8696493678668,0.0,48.77465897639195,6.028458530669013,0.0,0.0,0.0,-6.9416071302657295e6,-29378.068578029677,233.6879121841048,0.0
44,20,2,1,113.26120028586095,83.33022628452414,128.0,5.712477687423377,91.91088900141702,137.18252820584368,10848.22819799994,1223.4782260377128,3964.7511746784558,0.0,0.0,14538.147,8775.940667472163,1023.8479180817542,575.8696493678419,0.0,-965955.5720546425,-108941.80949719956,0.9074835293577053,0.0,0.0,-5.793409272990312e6,-18372.75777588755,233.68791213221266,0.0
45,21,2,1,113.26120028586095,83.33021730110275,128.0,7.276018419549346,91.9108890014166,137.18252820584365,5976.052304999968,806.301170023391,9006.47359908476,0.0,0.0,14290.5165,5023.956020205355,1023.8479180817542,575.8696493678382,0.0,-541467.6038257733,-73055.91387297695,2.142381682875566,0.0,0.0,-5.69915282741404e6,-7375.130136794156,233.6879121316597,0.0
46,22,2,1,113.26120028586095,83.3302140032081,128.0,8.186943842838277,91.91088900141655,137.18252820584374,2968.9906769999757,648.1867300179762,11527.993658137002,0.0,0.0,13646.8605,2838.0339442805393,1023.8479180817542,575.8696493672552,0.0,-271713.58843044686,-59320.20728476778,2.7801970737054944,0.0,0.0,-5.4534384421799965e6,-3131.9057496896676,233.68791207796312,0.0
47,23,2,1,113.26120028586095,83.33021049499722,128.0,9.659799441227884,91.91088900141625,137.18252820584394,228.3739439999786,452.0282120112709,13532.824900063559,0.0,0.0,12714.916500000001,680.4021554207774,1023.8479180817544,575.8696493665602,0.0,-21236.495321732924,-42034.107926382145,3.3111766355577856,0.0,0.0,-5.095835204626222e6,-115.73642018859118,233.68791201367276,0.0
48,24,2,1,113.26120028586095,83.33021071982458,128.0,9.880548822794214,91.91088900141682,137.18252820584388,0.0,238.90361400392035,13031.517945590542,0.0,0.0,11772.110999999999,238.90361319746341,1023.8479180817544,575.8696493666566,0.0,0.0,-22268.387318782035,3.1855883030220866,0.0,0.0,-4.731854763007433e6,-14.268583735452012,233.68791202292778,0.0
49,1,3,1,25.978438934960977,83.33037699442653,128.0,6.709734475304115,91.91088900141725,137.1825282060497,0.0,7523.3961002415535,2566.5758808420965,0.0,0.0,8591.661,6382.851649893407,1023.8479180819359,575.8696487315257,0.0,0.0,-677407.4234966863,0.2006497365073301,0.0,0.0,-3.4876133514380367e6,-10816.077936755777,233.68785342763294,0.0
50,2,3,1,25.978438934960977,83.3303680615981,128.0,6.877788632474927,91.91088900141725,137.1825282060497,0.0,6973.129572222574,3278.38038511665,0.0,0.0,8753.199,5979.576823202757,1023.8479180819359,575.8696487315225,0.0,0.0,-629033.1650991284,0.2855823895079084,0.0,0.0,-3.5514190896965866e6,-9730.667984247215,233.6878534273419,0.0
51,3,3,1,25.978438934960977,83.33036245381382,128.0,6.9852382632643994,91.9108890014174,137.18252820604937,0.0,6621.613602210384,3876.8638402155707,0.0,0.0,9000.1665,5721.732971176538,1023.8479180819356,575.8696487315189,0.0,0.0,-598035.0102000071,0.3594573875889182,0.0,0.0,-3.6488423671256746e6,-9065.104580959356,233.68785342745832,0.0
52,4,3,1,25.978438934960977,83.33036952086515,128.0,6.850958338186303,91.91088900141705,137.18252820604968,0.0,7062.9201942256705,3775.4617670030366,0.0,0.0,9340.071,6043.960724568935,1023.8479180819359,575.8696487315245,0.0,0.0,-636943.5216777805,0.3233741471776739,0.0,0.0,-3.7826777743625822e6,-9900.318814000311,233.68785342745832,0.0
53,5,3,1,25.978438934960977,83.33039118805273,128.0,6.444521097628474,91.9108890014172,137.18252820604948,0.0,8401.920930271866,2853.5855882195597,0.0,0.0,9757.1955,7019.276720948016,1023.8479180819359,575.8696487315314,0.0,0.0,-754281.7145463858,0.18258485061232932,0.0,0.0,-3.9465232520551668e6,-12639.32886992758,233.68785342838964,0.0
54,6,3,1,25.978438934960977,83.33038956350876,128.0,6.476047314322155,91.91088900141727,137.1825282060499,0.0,8301.090574268386,3403.1499399615673,0.0,0.0,10205.9295,6943.624146877939,1023.8479180819359,575.8696487315331,0.0,0.0,-745491.366675191,0.2232769412221387,0.0,0.0,-4.122299422708581e6,-12415.523887451454,233.6878534281277,0.0
55,7,3,1,25.978438934960977,83.33036521435494,128.0,6.934352148560725,91.91088900141726,137.18252820604962,0.0,6795.857600216451,5317.239349546113,0.0,0.0,10614.786000000002,5843.84294711303,1023.8479180819359,575.8696487315194,0.0,0.0,-613426.1655221602,0.47832853032741696,0.0,0.0,-4.282016903665534e6,-9377.53947733494,233.68785342716728,0.0
56,8,3,1,25.978438934960977,83.33040978008927,128.0,6.098042943960074,91.91088900141729,137.1825282060496,114.18697199518023,9565.346302312024,2722.3587926921696,0.0,0.0,10903.581,7850.710585301764,1023.8479180819359,575.8696487315084,0.0,-10211.56422677332,-855414.1195854711,0.1235741937707644,0.0,0.0,-4.394580528920153e6,-15224.721389703263,233.68785342620686,0.0
57,9,3,1,25.978438934960977,-5.582510011264127,128.0,5.580293024251696,91.91088900141732,137.18252820580818,2845.747948063168,9661.892867802826,0.0,0.0,0.0,11009.3295,9093.367555118526,1023.8479180817284,575.8696487313578,0.0,6.3089862415072275,21.42029100342188,0.0,0.0,0.0,-5.414617772101593e6,-19517.686643280096,233.68785367021337,0.0
58,10,3,1,25.978438934960977,-5.634253647500922,128.0,5.6319840238628585,91.91088900141743,137.18252820580847,7037.07758510325,5371.737196752434,0.0,0.0,0.0,10910.5035,8969.323955556853,1023.8479180817282,575.8696487313581,0.0,15.971517630045128,12.191821719214204,0.0,0.0,0.0,-5.367925435861556e6,-19065.957278090405,233.68785367003875,0.0
59,11,3,1,25.978438934960977,-5.716484663831211,128.0,5.714378893465436,91.9108890014174,137.18252820580855,6901.607632033203,5236.19613617951,0.0,0.0,0.0,10639.492499999998,8771.604372185297,1023.8479180817284,575.8696487313567,0.0,14.53320082774735,11.026226652953483,0.0,0.0,0.0,-5.239068244885251e6,-18356.512020073118,233.6878536697768,0.0
60,12,3,1,25.978438934960977,-5.825754921074633,128.0,5.823785418612683,91.91088900141727,137.1825282058084,6715.090598992436,5062.489637791834,0.0,0.0,0.0,10279.269,8509.064547672833,1023.8479180817284,575.8696487313566,0.0,13.22538746693317,9.970585805229348,0.0,0.0,0.0,-5.067439787993849e6,-17434.634568841495,233.68785366986413,0.0
61,13,3,1,25.978438934960977,-5.919069471597902,128.0,5.917236754213557,91.9108890014171,137.18252820580832,6472.383869728142,4989.959343549753,0.0,0.0,0.0,9964.032,8284.812323440365,1023.8479180817284,575.8696487313582,0.0,11.8620504362043,9.145185236098769,0.0,0.0,0.0,-4.916891380503945e6,-16665.398443723556,233.68785366998054,0.0
62,14,3,1,25.978438934960977,-5.938979424627497,128.0,5.937153596883154,91.91088900141737,137.18252820580838,6413.238047101808,4979.880157520839,0.0,0.0,0.0,9894.807,8237.018098338887,1023.8479180817282,575.8696487313516,0.0,11.709467957472953,9.092403355105489,0.0,0.0,0.0,-4.883784548224599e6,-16503.622565153906,233.68785366948578,0.0
63,15,3,1,25.978438934960977,-5.887612304147909,128.0,5.885709858199407,91.9108890014175,137.1825282058083,6561.651167845434,5008.741549501047,0.0,0.0,0.0,10072.0815,8360.46599238909,1023.8479180817284,575.8696487313565,0.0,12.483186679753999,9.528860067945061,0.0,0.0,0.0,-4.968532728789478e6,-16923.03491087191,233.68785367009696,0.0
64,16,3,1,25.978438934960977,-5.738654648192693,128.0,5.736534610638193,91.91088900141736,137.18252820580838,6865.386435363995,5199.955319629346,0.0,0.0,0.0,10567.0305,8718.43714539259,1023.8479180817284,575.8696487313554,0.0,14.554877069123904,11.024100559334329,0.0,0.0,0.0,-5.204578121711506e6,-18167.96845416734,233.68785366983502,0.0
65,17,3,1,25.978438934960977,-5.5131324548092415,128.0,5.510683191190319,91.91088900141722,137.18252820580852,7238.344943566877,5572.852368457849,0.0,0.0,0.0,11312.886,9260.40570193163,1023.8479180817284,575.8696487313583,0.0,17.728614931489574,13.64938455968877,0.0,0.0,0.0,-5.558835701902912e6,-20134.11653298673,233.68785366986413,0.0
66,18,3,1,25.978438934960977,-5.26748485360292,128.0,5.264678332222412,91.91088900141713,137.1825282058089,7645.734749106456,5980.933125259184,0.0,0.0,0.0,12128.356500000002,9850.735858732718,1023.8479180817284,575.8696487313528,0.0,21.457918043066456,16.785616691428004,0.0,0.0,0.0,-5.944192894923982e6,-22387.153715780056,233.6878536689328,0.0
67,19,3,1,25.978438934960977,-5.089425919468854,128.0,5.086371851920345,91.91088900141743,137.1825282058089,7947.937366834628,6281.690054582534,0.0,0.0,0.0,12731.316,10278.61254374682,1023.8479180817284,575.8696487313565,0.0,24.27353758963727,19.184705745494284,0.0,0.0,0.0,-6.227845080774529e6,-24092.810962041636,233.68785366942757,0.0
68,20,3,1,25.978438934960977,83.33031024983046,128.0,6.765227669723199,91.91088900141708,137.18252820604962,5252.833640995429,3335.2956880956144,5807.013471845976,0.0,0.0,12896.831999999999,6249.686193462028,1023.8479180819359,575.8696487314809,0.0,-473256.8724874108,-300495.25913974224,0.8415673937997781,0.0,0.0,-5.165808643654779e6,-10451.667592336446,233.6878534235293,0.0
69,21,3,1,25.978438934960977,83.3302887139559,128.0,7.850707550327146,91.91088900141753,137.18252820604954,2664.474830995928,2271.216140058687,9086.826268674311,0.0,0.0,12524.2065,3644.890703653933,1023.8479180819355,575.86964873147,0.0,-242949.46961131593,-207091.7503820705,1.5125790878664702,0.0,0.0,-5.022387820873494e6,-4512.629008850454,233.68785342288902,0.0
70,22,3,1,25.978438934960977,83.33026567905621,128.0,9.429754560026293,91.9108890014172,137.18252820604937,152.25792299606232,988.2388140139032,12127.506938961113,0.0,0.0,11769.693000000001,1140.4967338592196,1023.8479180819356,575.8696487253934,0.0,-14123.448018675404,-91669.05238897655,2.298082008957863,0.0,0.0,-4.730917763706261e6,-325.1798618022385,233.6878528643574,0.0
71,23,3,1,25.978438934960977,83.33031637119461,128.0,9.88973777494508,91.91088900141713,137.18252820604968,0.0,220.53547598631022,12126.502884423207,0.0,0.0,10848.727499999999,220.53547184803057,1023.8479180819355,575.8696487262781,0.0,0.0,-20558.32901258853,1.683173384750262,0.0,0.0,-4.37321724473855e6,-12.157758243692115,233.68785294532427,0.0
72,24,3,1,25.978438934960977,83.33019777439308,128.0,2333.4482593391285,91.910889001417,137.1825282060492,0.0,0.1885119992884202,11464.923022467878,0.0,0.0,9966.801,0.0,1023.8479180819356,575.869648726547,0.0,0.0,-455.59173878765347,2.9510484936181456,0.0,0.0,-4.0286935987749808e6,0.0,233.68785297044087,0.0
73,1,4,1,79.52692771482607,83.330244880125,128.0,9.02540603253059,91.91088900141645,137.1825282058696,0.0,1949.1905160611132,10167.006629177655,0.0,0.0,10617.886499999999,1949.190516551512,1023.8479180817735,575.8696492861526,0.0,0.0,-180018.75886359916,2.138043094193563,0.0,0.0,-4.283227775687024e6,-949.8334014260981,233.68790459621232,0.0
