iter,elec_primal,elec_dual,H2_primal,H2_dual,elec_GC_primal,elec_GC_dual,H2_GC_primal,H2_GC_dual,EP_primal,EP_dual,cap_primal,cap_dual,cap_primal_Gen_VRES_Solar,cap_dual_Gen_VRES_Solar,cap_primal_Gen_VRES_Wind,cap_dual_Gen_VRES_Wind,cap_primal_GreenH2_Coalition,cap_dual_GreenH2_Coalition
11,47445.58489476249,35908.39957596596,0.0,0.0,27374.695686737603,2801.0359468367183,8164.457471368493,6822.372883323455,11637.239060986165,37680.655811563614,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
12,45886.16438555883,34883.465566374,0.0,0.0,20426.244216901912,4155.862156942682,3368.243983414518,4384.185253627741,18398.76002631735,19975.54921380241,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
13,49007.98008789999,37865.229960431214,0.0,0.0,28763.686901990302,3392.136678685333,1989.4291376431497,3468.9221219296232,13980.689540888423,8419.713686372152,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
14,35895.23562350017,33044.42076122386,0.0,0.0,22380.003267519416,4551.78689854749,4552.8935186777835,4162.873772607996,7303.66465233033,14956.71662100265,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
15,26390.91420787858,29053.379313777164,0.0,0.0,26848.04170409284,3005.4057550176913,6501.050713405322,5262.187414819701,2667.7626665726325,14231.358843160831,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
16,22315.107581786688,23642.18275504797,0.0,0.0,22221.28103285989,3606.3291101549457,7966.6942863836875,2063.141213095841,5078.748211192141,7291.062790607152,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
17,20417.310331355882,25388.025085012196,0.0,0.0,23088.985056687565,2575.130128629218,7171.032841787237,814.1165643792081,5382.2910373294,5167.072557870479,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
18,12484.816666212819,19879.529861179908,0.0,0.0,19010.748829368902,3504.682170020616,5834.2304288033,2322.050506161814,2030.6203145676961,9136.825974219932,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
19,7233.529516788044,19824.33309314092,0.0,0.0,17989.375697385945,2795.8619423498562,4669.808337152761,2126.9269411439027,1609.4994748433026,10332.76337105562,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
20,4092.509755495904,18078.62918545798,0.0,0.0,15874.027280182585,3341.0264387689394,4488.3587932530845,1646.281003258433,3673.5128233553974,7400.808610508961,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
21,3321.8067487803173,17634.494561492782,0.0,0.0,13731.752806512102,3287.2359393908673,4349.908603783535,819.4083895509177,4029.540976625666,4080.2972533492734,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
22,2821.5114160275903,16854.28336218548,0.0,0.0,11880.737766260918,3430.2046281141634,3920.5758959320847,1300.5742868307,3208.1712681051754,2719.9205751308577,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
23,2674.272576927497,16396.41704630199,0.0,0.0,9994.875185791152,3334.007086009704,3262.8220980236456,1976.9818539370908,2436.7205827655785,3716.707475190859,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
24,3641.5023159155585,15659.531821833787,0.0,0.0,8684.960536707746,3295.2195762515125,2592.635182474479,1938.0046753694733,3064.4190598484593,3535.280636655317,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
25,2952.5051798013124,15041.863398627573,0.0,0.0,7693.7593509839635,3198.6895236991645,2204.175888027151,1465.8874024308216,3837.382293832836,2463.4684842592396,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
26,3113.5132398074734,14374.79580515366,0.0,0.0,7560.48469854341,3096.357862446569,2040.871468965603,1015.6272421356146,4225.101081549793,1701.824907207362,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
27,2107.4089992565087,14011.29464445082,0.0,0.0,7771.920296639061,2856.1431395640784,2154.2799657864493,793.9290679398061,4359.654217117938,1634.4053488378763,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
28,2932.1524826981154,13682.841309874095,0.0,0.0,8089.919479831555,2649.925382587867,2468.861689840643,762.3809059080908,4395.405346744462,1720.9644683715721,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
29,2377.3763805117815,13325.377529331237,0.0,0.0,8508.861982668523,2572.4341402458467,2847.791876030538,618.7179523051068,4329.532575477628,1623.3159687355908,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
30,1791.9610697665917,13228.687937113204,0.0,0.0,8752.113245507142,2516.631917641012,3263.6034387067425,559.3918019922007,4218.840432053401,1504.8862788342542,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
31,1641.4136404890346,13130.744572099853,0.0,0.0,8674.172217918665,2385.3508851217393,3702.727108642028,544.5417773249237,4102.231430568361,1472.586633389236,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
32,1186.2178969929553,13087.4736862993,0.0,0.0,8451.857837282982,2274.1382157828175,4127.881895620824,536.0264876757944,3960.797815333581,1435.9795112587767,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
33,1087.790544903625,13044.011260469084,0.0,0.0,8262.426268271462,2208.4119251657844,4516.6671748107665,560.4598709291608,3774.9154287475235,1376.181281207124,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
34,752.0339584038526,13006.945268167898,0.0,0.0,8028.678984722377,2157.2175213754035,4880.7684695546595,587.5208813435748,3567.2049114827273,1337.695155867534,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
35,795.5703524571127,12968.775732821137,0.0,0.0,7652.810443614471,2096.0770363774645,5233.608650349442,584.9789589696528,3358.1895165801966,1316.9607228671287,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
36,638.0186077477944,12937.107577778355,0.0,0.0,7231.3009614555685,2067.867217195108,5569.375570008932,594.8989331860521,3144.0044153029385,1304.1415902424262,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
37,787.4293190143208,12903.4193316733,0.0,0.0,6855.026045614713,2066.703171368543,5807.559965449538,801.0264484130887,2975.1712569636584,1263.4408246449427,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
38,982.9199404409328,12858.728421617456,0.0,0.0,6536.184840830891,2053.7036232927367,5954.493501770974,945.73455186794,2881.0332349385517,1160.7961447554796,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
39,1282.6226534560017,12806.579381932637,0.0,0.0,6254.849004578294,1979.167959727791,6016.185447578962,1024.9112089823993,2883.4194302941064,1072.5362889116268,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
40,1790.5908519751788,12742.643331416384,0.0,0.0,5983.244482267537,1870.3537163697097,6009.261463755678,1094.7823078966562,2962.0118394814003,984.0948021148221,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
41,2250.282110645195,12653.549254589616,0.0,0.0,5707.834917369188,1775.259003940976,5919.188360091633,1077.0510392125593,3160.5215529264256,806.1851808559966,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
42,3182.8840086375217,12520.504097218502,0.0,0.0,5425.3309674468655,1703.2357349434744,5754.543587743678,1023.196621696145,3473.6684510202313,677.7382417226547,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
43,4346.587760987383,12311.987786196472,0.0,0.0,5133.10214498755,1654.2316600438764,5522.123354367884,991.2343570314271,3897.252469899959,719.3152883881266,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
44,5835.827481337177,12013.124864995963,0.0,0.0,4834.5456260501105,1605.889479953595,5258.5284335647875,999.9654890524015,4373.189163654437,852.4313286223579,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
45,7305.229348426849,11637.597895044652,0.0,0.0,4538.016171877754,1557.5963763768834,4996.25480023904,998.7162770295079,4836.873984809452,929.8985175234417,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
46,8405.152231503082,11186.570554642069,0.0,0.0,4249.139889172507,1504.0617464202812,4750.881098912316,954.2994548936368,5250.059486158853,937.6341690261252,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
47,9733.274453845339,10658.972177138801,0.0,0.0,3971.1932631629884,1449.3914327683397,4525.974851039216,866.6911635174607,5594.550152282142,905.2448359620848,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
48,10348.677835555773,10073.295642281091,0.0,0.0,3685.9587859595267,1418.4315643329157,4313.592622655043,757.6263818464045,5868.865029504405,888.2139851765454,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
49,10573.121341597605,9436.627079020842,0.0,0.0,3398.197130202906,1398.9814481731987,4110.855686701615,645.6871576516876,6070.2077195939,877.0875191310842,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
50,10637.83007828545,8685.561075488538,0.0,0.0,3121.5657787834307,1372.1771881435134,3913.3039103659567,564.984041731637,6197.753653892193,875.8339980730245,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
51,10445.613008200744,8044.777166127781,0.0,0.0,2843.528209611625,1381.810287901307,3719.0237940821794,541.0898803447021,6289.119203749374,862.1222656878203,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
52,9613.687514345293,7477.622581011628,0.0,0.0,2576.5455885597876,1419.127951616686,3527.6120894805554,550.088832010854,6347.437355924585,889.7708103782068,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
53,8793.87882577973,6911.571526199365,0.0,0.0,2337.139459768998,1431.5945621738854,3337.3934725668505,575.4583517877799,6364.952996533609,948.2972623220509,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
54,7897.791397218196,6375.509959149117,0.0,0.0,2121.5887589757635,1444.9150228229755,3144.742355051558,592.6967499851793,6365.10339951427,986.2771648265328,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
55,6928.935079951708,5845.039438724856,0.0,0.0,1924.6634143986769,1477.9003923248833,2950.0498234184893,593.3249691275446,6359.271335256756,1000.8012885529203,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
56,6518.228694247553,5349.865248580786,0.0,0.0,1731.3509982231844,1455.415479699011,2743.306692985739,652.5949355368783,6321.243955206656,1065.6016297621957,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
57,5784.1521999445595,4924.8254531835055,0.0,0.0,1534.4300052553338,1342.4327576083385,2518.388926185108,819.9490904618945,6230.309046030904,1210.1243094000354,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
58,5217.663303553628,4528.644236705526,0.0,0.0,1314.3612680883655,1255.8740251913123,2281.7569974511052,1068.9326380213456,6090.611697403534,1336.3153124476917,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
59,4895.7060538769865,4167.890992125005,0.0,0.0,1100.910036155991,1217.6922289029203,2053.2747059431053,1392.782615921214,5899.093950249949,1399.080212527201,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
60,4554.878711633416,3811.9122455762504,0.0,0.0,919.7734399398333,1335.6586891325487,1843.6269819112583,1767.3917734397198,5657.629840818193,1419.4485608587142,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
61,4192.289833213275,3489.8114698198365,0.0,0.0,821.6000257195254,1372.1352793942158,1694.5852968570048,2054.1348240964826,5352.426509497547,1360.4543444871551,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
62,3792.0618498925783,3172.2081427788307,0.0,0.0,774.8330342597047,1433.1655465873523,1668.3687786914165,2401.653155932497,4910.147202335233,1232.3553540217133,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
63,3564.526135002062,2907.3465716753576,0.0,0.0,730.3273714828734,1403.0835202582716,1735.3114481689422,2766.6306566849844,4344.977263815144,1281.5756381472295,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
64,3240.931310813703,2610.1638895108936,0.0,0.0,695.2072135274908,1396.6076594715407,1858.8726777086706,3009.6449947375318,3708.2423910930324,1422.1663212039127,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
65,2669.865673483225,2386.1691133261966,0.0,0.0,681.7402105716264,1359.4363364548599,1995.8313721880425,3015.77483393593,3087.7506390134954,1499.308412085298,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
66,2511.1892261623007,2197.2564104462367,0.0,0.0,673.2278311190455,1315.3802667336447,2114.6020682868857,2780.8125207499597,2554.35948629477,1449.955664610775,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
67,2269.8118165660385,1913.213503673422,0.0,0.0,664.4612536998068,1274.7036836751035,2192.15397863648,2389.7230802695394,2147.2033875928555,1303.211019306596,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
68,1947.4118739081403,1766.6749522062426,0.0,0.0,658.8406217549744,1243.1996126695492,2173.6606758132407,2169.163799390994,1894.229508873496,1053.0576979689752,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
69,1851.113338408104,1597.1926906387666,0.0,0.0,651.3090131403225,1231.6376424923953,2100.4173267432357,1889.250864565382,1737.6699506639598,911.1738306566814,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
70,1688.9514625643683,1406.518657390424,0.0,0.0,646.5639988150302,1215.8924055395435,2007.2106411171455,1591.7760726593979,1639.2589430180558,865.5392035198828,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
71,1454.492654962816,1299.6553736828635,0.0,0.0,647.2499768094076,1180.817424531061,1874.4630779225633,1501.486166707873,1601.4151544207084,795.8643450996916,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
72,1408.4953459475046,1199.5179222427976,0.0,0.0,647.5688118941694,1149.6186038464434,1733.7142861786756,1418.109403590165,1595.706511827919,746.1535178305287,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
73,1235.8331830102677,1079.1077679032428,0.0,0.0,645.7491363567874,1125.7217709137533,1596.8525557144296,1328.854426876815,1606.2986314146458,675.8172309450375,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
74,1105.2749315345698,1014.4319109826899,0.0,0.0,646.2330265357408,1112.5480117327304,1469.7284045721942,1234.8855326654061,1620.9066097332163,599.9838688512917,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
75,1137.6566142971717,847.6872044050233,0.0,0.0,645.0971330929951,1106.624240872654,1383.162151364488,1021.3325707052435,1610.7445219501687,540.2067097489462,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
76,1070.8777550926447,687.1955399488708,0.0,0.0,649.3569241090723,1086.1369107021178,1291.3051655755496,952.0668392039706,1603.1670040550382,396.17707916961706,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
77,772.9437211652663,680.5282674529665,0.0,0.0,687.515008888944,1001.5483586763199,1199.4998384074554,890.5754540495487,1595.6604489772562,285.90853209648435,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
78,798.0110014746955,663.1382137083989,0.0,0.0,702.4468244454847,952.7950603537912,1109.8921902724328,841.9093228646392,1587.402192123117,237.07993292119022,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
79,852.5024868455087,531.4747757606785,0.0,0.0,703.3728771336218,922.5603380154811,1024.0161430322657,799.6909500633327,1575.8160242110412,243.93103213090376,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
80,646.1251139762384,534.9927242288626,0.0,0.0,712.3060003800904,897.0415786614158,942.9110464020424,752.3834273271889,1562.9631510378517,265.58371877223243,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
81,448.39814012419714,610.5892099839896,0.0,0.0,729.1481371648503,871.3552147918784,867.3523580677966,694.5174134614671,1546.5425357073364,277.91038953204543,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
82,549.2563351158229,577.9538327590762,0.0,0.0,731.0029540804051,862.4087002289288,797.2256990680933,627.08584337178,1523.6795734687369,292.44538239141133,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
83,549.3315975073655,503.2102910078918,0.0,0.0,730.044324303999,849.9476849163618,731.7335869433568,554.9818051661497,1497.4579215166991,307.5405595179365,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
84,368.15711143333544,509.61564022787974,0.0,0.0,725.1403725522571,838.1081460661492,670.4315899626968,486.8778347717119,1469.42606715619,326.4778394759724,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
85,494.2630273769094,449.0149486538117,0.0,0.0,840.4078425773879,682.7891878364121,613.1017588836237,428.6931645043067,1438.7212574866928,351.1198152112523,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
86,523.8059532584289,396.0791931685355,0.0,0.0,929.3125060927554,647.4791705916583,561.8896589724555,403.49585319469116,1406.8292553179715,342.8134660221029,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
87,371.3804266148257,392.77932488057417,0.0,0.0,979.8969013296584,633.1452136955625,517.3536191099129,399.7810749027834,1364.9719473506252,352.2954972721444,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
88,269.00696962474717,434.885527033399,0.0,0.0,1001.6825667064195,628.5086946464326,477.85661075528765,398.14680041273544,1316.4529067461303,351.9116070238551,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
89,371.497274533246,396.0181209483437,0.0,0.0,1003.128989633062,631.943818903858,441.9045179652594,393.5046305251649,1261.7613600200982,357.5486069116267,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
90,393.7002987961337,331.43186614214875,0.0,0.0,991.7581492886437,600.9379301127012,418.2603371911216,319.8085970139884,1196.0702116955233,351.46105654139916,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
91,250.40953242642598,315.43256396463283,0.0,0.0,958.2098524038778,598.923785172591,390.9827404238878,349.77753958499824,1134.3912283873826,352.9507301814042,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
92,246.01238593215075,295.81703963987076,0.0,0.0,917.5624957115643,550.0837698108774,370.36879910335807,292.15221363083003,1071.4657801062192,340.99712874921056,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
93,308.7466674616231,260.679931986349,0.0,0.0,861.8408436999865,540.216364407336,344.7879537155578,316.7330205579832,1016.0027680629801,340.8947470893145,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
94,285.27167856886524,239.95731818943148,0.0,0.0,797.6287038417076,538.5665454151153,324.7878652307036,257.0895826265097,960.369023343558,331.6814128405194,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
95,181.56021035582148,253.95757846103547,0.0,0.0,733.7532694936674,541.1819049545797,300.8313704100894,275.5439300257169,910.3576948420538,335.4353026163927,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
96,165.97839400356742,259.9502645479463,0.0,0.0,672.5167420429083,546.7752051059432,282.1474739086006,222.8239987324426,858.1565439255019,335.4551399796559,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
97,244.24294845359393,239.39148309492342,0.0,0.0,613.9944133796921,554.5081746938267,260.2886871790524,236.39478329427155,808.9246576172949,349.2333476237787,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
98,239.6966107052747,217.50188464720674,0.0,0.0,566.6582913180954,555.4864530195096,242.9571531494075,195.50963925172036,759.2539591273719,347.79984663613084,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
99,163.11452790113896,216.08906658362824,0.0,0.0,529.1876553407297,561.2110559938379,223.06264170790007,209.24423586338844,714.4759303131489,350.89765773770915,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
100,108.71777661715004,218.94399890885677,0.0,0.0,491.11413713191814,560.4734782414121,207.42642079688358,191.46851194872409,669.4368941467453,347.5135584696658,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
101,176.27871158096238,207.44459372061257,0.0,0.0,454.1930026918386,563.7138114577103,194.81142554585097,189.10138992909566,624.1348593147408,342.4357526639157,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
102,188.901838849904,200.6797711952661,0.0,0.0,424.185027476464,562.295572047232,183.7778743102132,194.3625453632883,580.6685511353431,332.9614155856874,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
103,131.47378745917166,209.65051907094343,0.0,0.0,398.2477489777496,558.074175916591,174.9440521060645,188.27633715831277,537.2124373978029,317.83157034898466,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
104,115.10033697293959,215.60420464559945,0.0,0.0,386.37968945453656,555.5494994711238,166.22117589661875,192.99296285579135,495.31047356909914,315.2991998932664,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
105,147.66894941009994,210.92753659644498,0.0,0.0,373.0449047090737,551.0802934229923,165.2123534688565,163.88631528277472,442.09404789285173,282.3651449526374,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
106,184.07456801926182,200.74496721802123,0.0,0.0,358.58647115469944,551.1552886435275,162.92644570655006,180.53670820593337,391.7728141126367,265.2669080619308,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
107,157.9356829013356,194.96668970233884,0.0,0.0,340.9866241943795,551.293981676007,163.47593459504068,242.94303486563177,339.12230290565816,235.6146766539283,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
108,111.8785822519677,193.56916661108977,0.0,0.0,324.44402147664755,552.2337843744199,170.59815575740356,319.6009867338923,281.5460298558849,209.14475091327063,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
109,111.95891263649601,191.0193323149071,0.0,0.0,311.4880303467115,551.5230415326213,180.48731651363462,394.73680765495453,224.09741018144118,192.620565842359,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
110,143.0484805071308,186.26216512550184,0.0,0.0,300.7714047769125,550.3465619093796,190.08830784907724,434.9352113702112,172.00818208236822,178.5630837212923,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
111,146.17375761382328,182.56166714989894,0.0,0.0,289.97287235199116,549.3846439381484,197.77814851211633,434.0577350067548,128.3683639448907,165.6345203157265,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
112,117.15837733149638,181.9691551261179,0.0,0.0,279.00193447098343,548.5692159929413,200.17083240412555,358.3403423816683,99.50985824291237,134.22946009708033,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
113,101.94870272893448,182.0356534711293,0.0,0.0,268.3673192733555,548.0864432427165,197.22990438781102,238.30805805831977,86.02432156612026,102.28799164762168,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
114,121.61906898951399,180.99077819832345,0.0,0.0,259.2733150043566,547.7886951408163,191.40423527018626,122.31345497235364,83.71473138754834,93.08302830632987,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
115,135.19182048219523,179.80708822024894,0.0,0.0,251.32364100258266,547.5691737940259,176.9540594647474,104.09269673026239,92.28727607682397,117.00514539305551,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
116,125.26990432598876,179.73904059479108,0.0,0.0,244.30217085578332,546.5894499472666,158.75976061464013,136.41158140728265,106.72740499333072,154.09258872172194,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
117,110.38180784852142,180.6773741923307,0.0,0.0,238.22718372836113,545.6082474500769,143.45957615740912,210.81256476189,121.02857145823579,179.51917341089725,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
118,118.5157393652357,181.56631252773877,0.0,0.0,232.13273705529733,544.5413639361079,136.72044200677178,261.3663145900293,128.25405186090433,178.0890537540263,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
119,132.84812940356574,182.0588052417473,0.0,0.0,226.05051337095213,543.6406293039767,137.17756663165557,263.26431415647625,127.42071629056885,165.89863322655316,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
120,133.6670492132826,182.3317940121818,0.0,0.0,220.5237230468927,542.778291454367,141.43420455342493,250.92831419351748,121.98315532407935,157.07712298632006,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
121,125.64186210347572,182.31815843302547,0.0,0.0,215.16972057575686,542.1940029798499,146.97566425202922,240.1777276536848,115.16054518473379,153.23194285449733,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
122,127.48654154055215,181.83830125812446,0.0,0.0,209.6596772117898,541.6422130763083,152.48028934250044,236.12995542592347,108.93142411105515,153.7660632571119,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
123,139.03322640513832,181.02963728881176,0.0,0.0,205.03859002707415,541.2044769077728,157.46642879636994,239.2125896776873,104.30687568400803,157.70649520432795,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
124,145.39118934103706,180.25848455466152,0.0,0.0,201.11216472297158,540.6442971774156,160.23326528270698,265.59863566726153,104.773463291562,173.03593221294255,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
125,142.51926313851345,179.87557326198004,0.0,0.0,197.12815535122024,540.0973737085009,161.8094500868859,297.47182542499957,109.15166209938778,191.54065470055986,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
126,141.99024533328796,179.94620557695205,0.0,0.0,192.7022213285528,539.5244370031307,162.4065884082268,334.24416974161016,117.25968736895008,214.71061399267106,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
