iter,elec_rho,elec_price_mean,elec_imb_mean,H2_rho,H2_price_mean,H2_imb_mean,elec_GC_rho,elec_GC_price_mean,elec_GC_imb_mean,H2_GC_rho,H2_GC_price_mean,H2_GC_imb_mean,EP_rho,EP_price_mean,EP_imb_mean,cap_rho_Gen_VRES_Solar,cap_rho_Gen_VRES_Wind,cap_rho_GreenH2_Coalition
26,1.05,288.62859787221123,-13.523488773436965,0.5,128.0,0.0,0.9675299831141114,1912.9684859912027,44.55235766624587,2.406619233691086,6110.779513493979,25.70843637371865,2.770449667446936,3594.8974083415483,69.94478483035256,0.1,0.1,0.1
27,1.0,290.507825950328,-2.926819189301313,0.5,128.0,0.0,1.015906482269817,1885.9179957165002,73.78918394340356,2.5269501953756404,6062.128283150947,31.81178185956944,2.7981541641214056,3554.9812317944934,72.4503881034149,0.1,0.1,0.1
28,0.9523809523809523,300.3065646576724,-15.557458541913315,0.5,128.0,0.0,1.0667018063833078,1855.0632311557506,94.3043179896911,2.6532977051444226,6007.718940796618,39.86203076001649,2.8261357057626197,3514.68573701628,72.4147274387034,0.1,0.1,0.1
29,0.9070294784580498,310.58804528015844,-16.640877020700437,0.5,128.0,0.0,1.1200368967024732,1822.7417789804963,110.68581876584612,2.785962590401644,5949.39835434891,47.87398737767863,2.854397062820246,3474.7917272360023,70.98338792080492,0.1,0.1,0.1
30,0.863837598531476,310.72527629997415,-0.2332180391550897,0.5,128.0,0.0,1.1760387415375968,1790.9661455686423,121.92341224154656,2.9252607199217264,5888.577949894302,55.93952800082942,2.8829410334484487,3434.312525279533,69.23447083777165,0.1,0.1,0.1
31,0.8227024747918819,306.9253135190127,6.780761837372934,0.5,128.0,0.0,1.2348406786144768,1756.4050140554448,126.29656700424768,3.071523755917813,5826.414122312387,64.0617821409544,2.9117704437829333,3393.018760751761,67.89164221258926,0.1,0.1,0.1
32,0.7835261664684589,307.63399203626597,-1.3278154413181495,0.5,128.0,0.0,1.2965827125452007,1719.2102946370183,125.67773821894076,3.225099943713704,5764.159335170025,71.8829342663559,2.9408881482207625,3350.849389528218,66.6454283757955,0.1,0.1,0.1
33,0.7462153966366274,310.78560364719397,-6.200267657554399,0.5,128.0,0.0,1.3614118481724609,1679.4234206888505,124.30550537151807,3.386354940899389,5702.955532010169,79.18140964753242,2.9702970297029703,3308.0770608589714,64.97967506014666,0.1,0.1,0.1
34,0.7106813301301212,311.4447710757137,-1.3616415161952402,0.5,128.0,0.0,1.429482440581084,1636.95433615782,122.68654070082434,3.5556726879443583,5643.525152782291,86.14797951934263,3.0,3265.045226920739,62.84140649979377,0.1,0.1,0.1
35,0.6768393620286869,309.9965217095624,3.141229672926323,0.5,128.0,0.0,1.5009565626101382,1592.6288572865603,118.39979057530286,3.7334563223415764,5586.264888676,92.99973620031675,3.0300000000000002,3222.0834534536757,60.30865510520141,0.1,0.1,0.1
36,0.644608916217797,309.26884156088005,1.6572429136224631,0.5,128.0,0.0,1.5760043907406451,1547.3514024959838,111.82862366378059,3.9201291384586554,5527.651078919536,99.68006611726312,3.0603000000000002,3179.631301351736,57.284688525937845,0.1,0.1,0.1
37,0.6139132535407591,309.9870799422979,-1.7175269155745059,0.5,128.0,0.0,1.6548046102776774,1501.2801625145505,105.21419861743068,4.116135595381588,5462.826146831414,104.99319177087092,3.0909030000000004,3137.5215450044484,54.62141850893579,0.1,0.1,0.1
38,0.5846792890864372,310.3601752860334,-0.9367939351279416,0.5,128.0,0.0,1.7375448407915615,1453.8855038312497,100.08000691274849,4.321942375150668,5392.384429801857,108.65749843491,3.1218120300000005,3094.946358708084,53.08578018840116,0.1,0.1,0.1
39,0.5568374181775592,309.68052410371644,1.7918416085912534,0.5,128.0,0.0,1.8244220828311397,1404.5533548905528,96.32110072843821,4.538039493908202,5317.159282446964,110.51049314118009,3.1530301503000007,3051.823553884252,53.236227765621756,0.1,0.1,0.1
40,0.5303213506452944,308.3882886317661,3.5772105078765675,0.5,128.0,0.0,1.9156431869726969,1353.0237823892,93.02965676431664,4.764941468603612,5237.942386470575,110.83297524688605,3.1845604518030006,3013.7250543593327,54.78577958540276,0.1,0.1,0.1
41,0.5050679529955184,306.7420546072191,4.78501950132443,0.5,128.0,0.0,2.0114253463213316,1299.1967384016352,89.85430424517524,5.003188542033793,5155.851709489779,109.38448057156135,3.2164060563210306,2978.778882712823,58.53549299759892,0.1,0.1,0.1
42,0.48101709809096993,303.930963790349,8.579388098565651,0.5,128.0,0.0,2.111996613637398,1243.229845148345,86.38593362145659,5.253347969135483,5069.508166613235,106.38128027678694,3.248570116884241,2945.7974219042744,64.35010540674126,0.1,0.1,0.1
43,0.45811152199139993,298.7504709740083,16.60128909881357,0.5,128.0,0.0,2.2175964443192684,1185.5718164199989,82.28962780195128,5.516015367592257,4979.9611787141175,102.01400690416808,3.2810558180530833,2910.300613946628,72.12476699793852,0.1,0.1,0.1
44,0.43629668761085705,290.7024950069116,26.291143882014595,0.5,128.0,0.0,2.328476266535232,1126.7850906561705,77.57790657157842,5.791816135971871,4887.848396851997,97.02914372274188,3.313866376233614,2870.147376594909,80.77822658489404,0.1,0.1,0.1
45,0.4155206548674829,280.77268436138485,33.068603307270145,0.5,128.0,0.0,2.4449000798619935,1067.3510421644964,72.52163296580251,6.081406942770465,4793.318815435329,92.07113805953102,3.3470050399959503,2825.4035017314504,89.12221389726015,0.1,0.1,0.1
46,0.3957339570166504,269.61998820248505,37.86228588609849,0.5,128.0,0.0,2.567145083855093,1007.5833541818315,67.4329551869679,6.385477289908988,4696.223091602105,87.44386728620105,3.38047509039591,2776.4792107363373,96.48405364502138,0.1,0.1,0.1
47,0.37688948287300034,256.74765363405044,44.548835209497994,0.5,128.0,0.0,2.695502338047848,947.5546624869825,62.62360877724259,6.704751154404438,4596.301265286178,83.20761850964644,3.414279841299869,2723.9549605426846,102.55798711108832,0.1,0.1,0.1
48,0.37688948287300034,242.1723435841197,48.97332729914049,0.5,128.0,0.0,2.8302774549502403,887.5967152146736,57.8361592404794,7.03998871212466,4493.439182526787,79.20115571275672,3.4484226397128674,2668.4377729846374,107.32866077898687,0.1,0.1,0.1
49,0.37688948287300034,230.51935197866442,46.063858914439535,0.5,128.0,0.0,2.9717913276977526,828.2412919110023,52.94032117595455,7.391988147730893,4387.584230430112,75.36346560893517,3.482906866109996,2610.56225530247,110.78010391323474,0.1,0.1,0.1
50,0.37688948287300034,216.49691382915864,55.430196332838115,0.5,128.0,0.0,3.1203808940826403,769.5949838351921,48.366016402537674,7.761587555117438,4278.807864408162,71.60736675818409,3.517735934771096,2550.9925504198545,112.89402423833192,0.1,0.1,0.1
51,0.3957339570166504,201.93813869615818,54.80982594323149,0.5,128.0,0.0,3.2763999387867724,712.3528835329446,43.65044524029642,8.149666932873311,4167.263388567867,67.89608000486609,3.5529132941188073,2490.0319079935753,114.38620906245946,0.1,0.1,0.1
52,0.4155206548674829,191.3829790755681,36.74276763289828,0.5,128.0,0.0,3.440219935726111,656.8194240689573,39.15627072768027,8.557150279516977,4053.121821986428,64.24124352092944,3.5884424270599955,2427.9702828432983,115.2990959388172,0.1,0.1,0.1
53,0.43629668761085705,182.48186723532393,28.65001113018228,0.5,128.0,0.0,3.612230932512417,602.5377056924317,35.38943731996718,8.985007793492827,3936.6199504311185,60.62845322768094,3.6243268513305953,2365.2141051087206,115.43509605843659,0.1,0.1,0.1
54,0.45811152199139993,173.8042587806519,25.825816663451786,0.5,128.0,0.0,3.792842479138038,549.616828373822,31.90219619388955,9.434258183167469,3818.1751374043615,56.99452115886683,3.6605701198439013,2301.935894253788,115.24290621999539,0.1,0.1,0.1
55,0.48101709809096993,167.7622430185245,16.62682567818949,0.5,128.0,0.0,3.98248460309494,498.31095691693383,28.597896577422702,9.905971092325842,3698.269246658398,53.34958659840332,3.6971758210423404,2238.2047297603854,114.9186434515378,0.1,0.1,0.1
56,0.48101709809096993,164.5119477283847,8.683865403231696,0.5,128.0,0.0,4.181608833249688,448.936799085981,25.44721151939253,10.401269646942135,3577.768790458202,49.57385659265147,3.734147579252764,2174.3293986748463,114.03821930773185,0.1,0.1,0.1
57,0.5050679529955184,161.18632450024336,8.215552702909928,0.5,128.0,0.0,4.181608833249688,404.00673786937807,22.482276480311235,10.921333129289241,3457.9130513223063,45.59280643433132,3.7714890550452917,2110.794548309707,112.30727782022932,0.1,0.1,0.1
58,0.5050679529955184,158.41642348329788,6.643405567862078,0.5,128.0,0.0,4.181608833249688,364.4266927034746,19.228363994802596,11.467399785753704,3339.9915685853953,41.4766716705118,3.8092039455957445,2046.1464562596645,109.84821467353653,0.1,0.1,0.1
59,0.5050679529955184,155.1630401929831,7.575730619428838,0.5,128.0,0.0,4.181608833249688,330.69785783956564,15.908534118065205,12.04076977504139,3224.639701008826,37.51535616568081,3.847295985051702,1980.8899445880857,106.58658476838957,0.1,0.1,0.1
60,0.5050679529955184,151.31557879133,8.698138900254873,0.5,128.0,0.0,4.181608833249688,307.701810228998,12.760365024011326,12.64280826379346,3112.065083131618,33.85309666941562,3.885768944902219,1915.5722254641976,102.55364590084149,0.1,0.1,0.1
61,0.5050679529955184,148.26169679932937,6.702967186248872,0.5,128.0,0.0,3.9824846030949406,292.5756236389721,10.368351827371011,12.64280826379346,3023.7421100565866,31.247312718611894,3.924626634351241,1851.0216131128782,97.42308139952782,0.1,0.1,0.1
62,0.5303213506452944,145.7525205416869,5.092364571580299,0.5,128.0,0.0,3.7928424791380384,282.0262844083734,8.932559209005563,12.04076977504139,2953.1720817311693,30.84108578291605,3.9638729006947533,1789.1198031780561,89.80618426606256,0.1,0.1,0.1
63,0.5303213506452944,145.609680433445,0.28145000741617626,0.5,128.0,0.0,3.6122309325124173,272.70691243011726,8.044320525461686,11.467399785753704,2893.709158500385,32.10154955330946,4.003511629701701,1731.845378955166,79.87392574963899,0.1,0.1,0.1
64,0.5568374181775592,146.14226623889894,-0.9703181553684856,0.5,128.0,0.0,3.4402199357261116,264.34051422250053,7.58281657088937,10.921333129289241,2837.3820546046854,34.38353372485944,4.043546745998718,1680.8287833684424,68.39071969057777,0.1,0.1,0.1
65,0.5846792890864372,146.27730648361646,-0.23096464546998116,0.5,128.0,0.0,3.276399938786773,256.46058837555086,7.280584119324751,10.401269646942135,2779.8044882677277,36.90419105317939,4.083982213458706,1636.8096843123105,56.724183186653946,0.1,0.1,0.1
66,0.5846792890864372,146.53477557479886,-0.4403595201477625,0.5,128.0,0.0,3.1203808940826407,248.9113980734148,7.110441064706942,9.905971092325842,2720.0062506692775,39.07174828637308,4.124822035593293,1599.6295632560725,46.05526677623632,0.1,0.1,0.1
67,0.5846792890864372,146.24913947191624,0.4885346688591387,0.5,128.0,0.0,2.971791327697753,241.5152145204954,7.101595354030059,9.434258183167469,2659.2891726323023,40.44244444805782,4.166070255949226,1568.3030444709605,37.30113443576456,0.1,0.1,0.1
68,0.5846792890864372,146.53409195403586,-0.4873654453621394,0.5,128.0,0.0,2.8302774549502407,234.27884957593164,7.083057666241547,9.434258183167469,2597.5135362873825,39.9490574702543,4.207730958508718,1540.7172194956954,31.574558182182827,0.1,0.1,0.1
69,0.5846792890864372,147.19544910595368,-1.1311451666968169,0.5,128.0,0.0,2.6955023380478482,227.3862263034022,7.08392831335361,9.434258183167469,2536.529399251657,38.28855421208891,4.249808268093806,1515.1005719209827,28.184802816929746,0.1,0.1,0.1
70,0.5846792890864372,147.48304714378222,-0.49189024341514576,0.5,128.0,0.0,2.5671450838550935,220.87205515287792,7.0297208490854475,9.434258183167469,2477.268052840209,36.12321322034393,4.292306350774743,1490.1726064299853,26.36458524810668,0.1,0.1,0.1
71,0.6139132535407591,147.00746414994126,0.7746745832542826,0.5,128.0,0.0,2.4449000798619935,214.60214204279652,6.897512740174044,9.905971092325842,2418.3696909465066,33.196443081785226,4.335229414282491,1464.6060735142942,25.992457804617818,0.1,0.1,0.1
72,0.6139132535407591,146.064012023596,1.5367840992255344,0.5,128.0,0.0,2.328476266535232,208.5528530302207,6.784024338756153,10.401269646942135,2360.465413638928,30.17674953628157,4.378581708425316,1438.4883417326494,26.289939952039983,0.1,0.1,0.1
73,0.6139132535407591,145.38547547116298,1.1052645443302669,0.5,128.0,0.0,2.2175964443192684,202.62573930808932,6.776078018845265,10.921333129289241,2303.8010229058023,27.305209459908554,4.42236752550957,1411.556021270556,26.841484803175312,0.1,0.1,0.1
74,0.6139132535407591,145.3027893625328,0.13468695805683878,0.5,128.0,0.0,2.111996613637398,196.93989873487027,6.825258665467964,11.467399785753704,2248.35702327284,24.70377465433128,4.4665912007646655,1383.870786023125,27.31867346955786,0.1,0.1,0.1
75,0.6139132535407591,145.81092550124038,-0.973764971779096,0.5,128.0,0.0,2.0114253463213316,191.5315085134656,6.816818874359347,11.467399785753704,2195.3610184713657,22.925281187459547,4.511257112772312,1356.0164947326464,27.213357578249088,0.1,0.1,0.1
76,0.644608916217797,146.45275726329234,-1.1372835207109067,0.5,128.0,0.0,1.9156431869726966,186.45710973595982,6.715643425081983,12.04076977504139,2142.767646944583,21.036623244121383,4.556369683900035,1327.8731965758905,27.223479534065913,0.1,0.1,0.1
77,0.6768393620286869,146.55884603647718,-0.17381627748564554,0.5,128.0,0.0,1.8244220828311395,181.57298376047754,6.589340748753573,12.64280826379346,2090.6063379524685,19.2915434019882,4.601933380739036,1299.5624413841979,27.114320301024424,0.1,0.1,0.1
78,0.6768393620286869,146.46265086198244,0.18541948841304265,0.5,128.0,0.0,1.7375448407915612,176.75209290184583,6.630319906013556,13.274948676983135,2038.6364593260657,17.77230147352155,4.647952714546426,1271.2892580654086,26.810233906104532,0.1,0.1,0.1
79,0.7106813301301212,145.72165453135904,1.6003313916372748,0.5,128.0,0.0,1.6548046102776772,172.07762244504602,6.553777263438073,13.938696110832291,1986.611358441724,16.450472493104815,4.6944322416918896,1243.2340995118584,26.340089578304084,0.1,0.1,0.1
80,0.7462153966366274,144.98206522852917,1.4769233755362168,0.5,128.0,0.0,1.576004390740645,167.6958544372801,6.262687082574084,14.635630916373906,1934.39911422203,15.265508741096411,4.741376564108808,1215.4790437806146,25.800329359078347,0.1,0.1,0.1
81,0.7835261664684587,144.8005939591049,0.33508014645697937,0.5,128.0,0.0,1.500956562610138,163.57594724054772,6.002758068655004,15.367412462192602,1882.0101879808883,14.16289042155074,4.788790329749896,1188.0720964517288,25.224492526077583,0.1,0.1,0.1
82,0.7462153966366274,145.0227742866362,-0.418213931992617,0.5,128.0,0.0,1.500956562610138,159.6118081680127,5.775801897140583,16.135783085302233,1829.5982221329484,13.101358279058756,4.836678233047396,1161.053855351195,24.620534194200854,0.1,0.1,0.1
83,0.7462153966366274,145.32940022909804,-0.5603566949892974,0.5,128.0,0.0,1.500956562610138,155.9046894860599,5.401319864001561,16.942572239567344,1777.4268899511624,12.058444161613663,4.8850450153778695,1134.3896567436786,24.057337474981477,0.1,0.1,0.1
84,0.7462153966366274,145.46894672694862,-0.24759244352602977,0.5,128.0,0.0,1.500956562610138,152.49389039242539,4.969578391502205,17.78970085154571,1725.7728694194086,11.03918362043192,4.9338954655316485,1108.015892100155,23.559701165285873,0.1,0.1,0.1
85,0.7106813301301212,143.69071313439602,3.2163205748957746,0.5,128.0,0.0,1.500956562610138,147.4804818046676,7.3046011510880415,18.679185894123,1674.8488780499372,10.063029330252512,4.983234420186965,1081.1075910610994,23.10602987235117,0.1,0.1,0.1
86,0.7106813301301212,142.91543652211158,1.6497125407577862,0.5,128.0,0.0,1.576004390740645,142.39348312814704,8.30456343099223,19.613145188829147,1624.5031667603653,9.19903475901142,5.033066764388835,1053.602503425564,22.703535209841547,0.1,0.1,0.1
87,0.7462153966366274,142.43305362974752,0.9491109117622377,0.5,128.0,0.0,1.6548046102776772,137.6809189445832,8.619939851502117,20.593802448270605,1574.4622006973445,8.454325030005593,5.083397432032723,1025.6698247741444,22.16330080628527,0.1,0.1,0.1
88,0.7462153966366274,142.53575546020807,-0.237730184614411,0.5,128.0,0.0,1.7375448407915612,133.48577787701157,8.597759676270384,21.623492570684135,1524.5388571384642,7.798846910790114,5.1342314063530505,997.471199021535,21.50756286361478,0.1,0.1,0.1
89,0.7106813301301212,143.44840379722757,-2.1535833487982297,0.5,128.0,0.0,1.8244220828311393,129.12585556464936,8.509973039016199,22.704667199218342,1474.6394288610625,7.207684651595181,5.185573720416581,969.2101241479892,20.720170961493125,0.1,0.1,0.1
90,0.7106813301301212,144.484255405596,-2.4443070623382384,0.5,128.0,0.0,1.9156431869726964,124.73510624089221,8.162041101011278,22.704667199218342,1425.96250629777,6.82631140894447,5.237429457620747,941.2454738916438,19.70858534900814,0.1,0.1,0.1
91,0.7106813301301212,145.02588204264862,-1.2408549223669056,0.5,128.0,0.0,2.011425346321331,120.22404887171484,7.753752974096967,23.83990055917926,1376.6645443601217,6.392421804838396,5.2898037521969545,913.6176871649067,18.71688433779735,0.1,0.1,0.1
92,0.6768393620286869,144.92230922163492,0.2418905337453941,0.5,128.0,0.0,2.1119966136373978,115.72000305898565,7.158299844205536,23.83990055917926,1328.3804470101911,6.078596997639256,5.342701789718924,886.4627123571082,17.683908843171256,0.1,0.1,0.1
93,0.644608916217797,144.64537571887752,0.7989487833180665,0.5,128.0,0.0,2.217596444319268,111.16744067800379,6.690159445009008,25.031895587138223,1279.5405568877582,5.685221487549326,5.396128807616114,859.6804296677724,16.765551906574952,0.1,0.1,0.1
94,0.644608916217797,144.2845052191555,1.0107822275638607,0.5,128.0,0.0,2.3284762665352314,106.57058501317285,6.246185917829759,25.031895587138223,1231.9364557067934,5.379970019036743,5.450090095692275,833.3290557396559,15.85677741900551,0.1,0.1,0.1
95,0.644608916217797,144.0535351156213,0.6280941674187575,0.5,128.0,0.0,2.444900079861993,101.95471764440353,5.799370256102736,26.283490366495137,1184.099931198523,4.9988324594281925,5.504590996649197,807.296862719975,15.057879715147417,0.1,0.1,0.1
96,0.6139132535407591,144.20168620531982,-0.4976731549345281,0.5,128.0,0.0,2.5671450838550927,97.32858330599421,5.374266911245074,26.283490366495137,1137.8382045590752,4.693464911677695,5.559636906615689,781.7007804735573,14.232066566101503,0.1,0.1,0.1
97,0.5846792890864372,144.62101678848498,-1.4359786314132807,0.5,128.0,0.0,2.6955023380478473,92.7077601787359,4.963566137557777,27.597664884819896,1091.7221961187615,4.326103680314783,5.615233275681846,756.5423866687588,13.446794930271496,0.1,0.1,0.1
98,0.5846792890864372,144.99049115334242,-1.2652482649503756,0.5,128.0,0.0,2.6955023380478473,88.31059692806434,4.585744278085637,27.597664884819896,1047.4682519984199,4.030509712698357,5.671385608438665,731.9479436876602,12.636135183871158,0.1,0.1,0.1
99,0.5846792890864372,145.15444135835443,-0.5450874443971055,0.5,128.0,0.0,2.6955023380478473,84.25591593470054,4.22857399300356,28.977548129060892,1003.5905245478102,3.6950948539099375,5.728099464523051,707.8758011263512,11.888674061333182,0.1,0.1,0.1
100,0.5568374181775592,145.14385246609697,0.036965283636838424,0.5,128.0,0.0,2.6955023380478473,80.54334792005622,3.8717888237510416,28.977548129060892,961.5674734277651,3.435831222803372,5.785380459168282,684.436846805537,11.127518066416968,0.1,0.1,0.1
101,0.5303213506452944,144.99076429877974,0.5448001417249214,0.5,128.0,0.0,2.6955023380478473,77.13132889330475,3.558350199132426,28.977548129060892,920.8619988085454,3.2311702283896433,5.843234263759965,661.7323255464707,10.361289918937292,0.1,0.1,0.1
102,0.5303213506452944,144.72170407812166,0.9296251343123421,0.5,128.0,0.0,2.5671450838550927,74.14013071190851,3.2754557020384154,28.977548129060892,882.3928189760098,3.053654815432881,5.901666606397565,639.7773177622978,9.631112899665123,0.1,0.1,0.1
103,0.5303213506452944,144.56721776845504,0.6279563211100497,0.5,128.0,0.0,2.444900079861993,71.52338317014099,3.0086915488496446,28.977548129060892,844.6317359505593,2.910142348339006,5.96068327246154,618.6482103869004,8.909748191016215,0.1,0.1,0.1
104,0.5050679529955184,144.59369075105948,-0.13292684137985486,0.5,128.0,0.0,2.3284762665352314,69.17696384245215,2.832766433528996,28.977548129060892,814.1460902600861,2.7640523439719704,6.020290105186155,598.3708463921462,8.219344406798289,0.1,0.1,0.1
105,0.48101709809096993,144.7498986263635,-0.7995853170958929,0.5,128.0,0.0,2.217596444319268,67.04091003514107,2.707737925129887,28.977548129060892,782.9844405458686,2.7430522614821715,6.080493006238017,579.5359032590841,7.338907202961244,0.1,0.1,0.1
106,0.45811152199139993,144.96213647451793,-1.107482298395195,0.5,128.0,0.0,2.1119966136373978,65.0782444618878,2.6123420619358315,28.977548129060892,756.912896291869,2.699985741604289,6.141297936300397,562.1795774468808,6.500792120463927,0.1,0.1,0.1
107,0.45811152199139993,145.13247099341484,-0.8629376209916129,0.5,128.0,0.0,2.011425346321331,63.31418080903404,2.465399419156005,28.977548129060892,734.7116139047658,2.704916418430445,6.202710915663401,546.5709754242285,5.619709852994242,0.1,0.1,0.1
108,0.43629668761085705,145.24124322787105,-0.5786075337604538,0.5,128.0,0.0,1.9156431869726962,61.74037231962585,2.3094800779107834,27.597664884819896,715.9701289132652,2.820656247219299,6.264738024820035,533.1143157480931,4.6572393322502545,0.1,0.1,0.1
