iter,elec_primal,elec_dual,H2_primal,H2_dual,elec_GC_primal,elec_GC_dual,H2_GC_primal,H2_GC_dual,EP_primal,EP_dual,cap_primal,cap_dual,cap_primal_Gen_VRES_Solar,cap_dual_Gen_VRES_Solar,cap_primal_Gen_VRES_Wind,cap_dual_Gen_VRES_Wind,cap_primal_GreenH2_Coalition,cap_dual_GreenH2_Coalition
19,6834.754310555987,19905.79230689599,0.0,0.0,15935.53056443547,2943.702157158798,2864.745232769434,2055.9123869087502,1010.4805920336656,10508.194994106576,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
20,3337.484366186653,18102.538802119292,0.0,0.0,13345.623717501723,3541.172015377429,3400.4865010411945,1548.3583408711736,2979.0232654374854,7494.248812157707,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
21,2972.368601558614,17807.002079679056,0.0,0.0,11437.42575398975,3501.5737236441264,4145.847237733344,655.9534288386316,3160.6928216877213,4009.2543245771785,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
22,2731.1181750534665,17111.578660762727,0.0,0.0,9457.510040352152,3700.992543357039,4353.8515639578545,1274.4999048789743,2151.8100902783344,1912.2288487124213,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
23,2891.384490664571,16499.006380787432,0.0,0.0,7542.848436242556,3724.1519068742573,4219.797569990294,1839.2056690976044,1322.2435400424872,2510.4995706685318,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
24,3211.44564848669,15719.789925095547,0.0,0.0,6172.773664443888,3759.153450536862,4025.0372626325734,1812.745685116579,2416.2559405656825,2447.1060658639567,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
25,2821.0425125099277,15142.557016035857,0.0,0.0,5488.318194853514,3718.4687381497247,3990.920862784909,1431.6997530472274,3595.971781184506,1704.4363760769825,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
26,2487.5020281592588,14733.575751682954,0.0,0.0,5801.70229927983,3648.6566925203165,4164.234814350294,987.8377798221125,4340.934052259323,1233.0670425053643,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
27,3455.1046383762955,14126.654139907463,0.0,0.0,6639.16584976583,3538.4695588232353,4547.694351345278,670.911699039999,4695.803938661969,1499.164743194581,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
28,2510.122767479606,13694.6355633185,0.0,0.0,7801.656752516617,3460.9575426209635,5062.32551691604,525.5527744623004,4821.327145180023,1800.3933690363726,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
29,2553.2192407016546,13415.36087969687,0.0,0.0,8867.796827919503,3314.9535574481447,5637.168549478357,536.7080760001467,4896.275088514491,1922.694107237015,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
30,1645.3144780082466,13278.0873354632,0.0,0.0,9646.09922096194,3123.830776712997,6262.4598354295085,560.8057341853914,4935.675676461328,2042.2984124467719,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
31,1562.0172551029636,13212.240029976867,0.0,0.0,10173.172595671274,2931.074871231857,6911.320193185664,566.2377877087519,4926.268474057114,2081.8522051565465,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
32,1311.6590123193841,13131.328983932186,0.0,0.0,10607.738621424287,2758.794731727647,7539.50568152071,542.1405599131001,4878.871207057767,2006.6410164982103,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
33,1220.211053713811,13069.813034617715,0.0,0.0,10958.151158062215,2606.5199994297213,8095.436167053164,517.1986014218458,4869.680538163181,1762.747225854732,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
34,1020.8246746598012,13025.448190454083,0.0,0.0,11170.899200445552,2430.184953349883,8551.15991361477,524.2797782553712,4950.111296310332,1433.3634577170226,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
35,877.4077834952259,12985.759341942943,0.0,0.0,11226.754171277365,2244.521734419883,8882.857312789334,549.6609295825097,5126.677237002626,1054.7229603047863,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
36,824.1481854642694,12939.819581499509,0.0,0.0,11174.224495895067,2056.65620420081,9013.918662635011,621.2889862533061,5464.606121684382,694.6231878400528,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
37,863.2649267073141,12896.548485151907,0.0,0.0,11023.509854475,1940.2028691557002,8976.620188693434,687.8948643977958,5883.698721287008,588.1912673451967,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
38,958.0271026268696,12851.445286751177,0.0,0.0,10788.473451959482,1812.4546821183687,8836.067393162215,791.3233649791396,6323.217487436647,660.7870264985594,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
39,1293.1320403977527,12804.181203664091,0.0,0.0,10479.84262541284,1689.125688845084,8642.779194273688,866.2173580972106,6734.5562254280485,726.1143291309045,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
40,1648.347157977607,12740.009109317929,0.0,0.0,10080.350932208772,1617.6081480208718,8392.523785303842,875.6908699597959,7081.824369817438,818.6281618948466,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
41,2324.777281991029,12652.844173405383,0.0,0.0,9607.70254707411,1581.1156148101888,8093.840591973307,902.6784819918066,7357.409074568996,953.9237241167078,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
42,3173.1429693035952,12517.366242485603,0.0,0.0,9096.648409961017,1561.2036043627786,7760.909823506227,954.3547356916332,7573.236799889895,1090.8699786798568,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
43,4374.72688966726,12314.835045805454,0.0,0.0,8528.96691907071,1570.12272311538,7382.25658553647,966.9663524943538,7733.543252425336,1189.9442017360773,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
44,5884.715795395836,12019.706958316276,0.0,0.0,7935.505913170586,1598.0005953175908,6982.756734365365,1033.6393371443057,7841.619665360839,1310.684734454547,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
45,7359.482799445707,11618.760894949193,0.0,0.0,7344.811254433313,1628.0760317778727,6574.764144168504,1093.572395977311,7909.450000400595,1407.4323393695456,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
46,8725.368785416102,11153.842346336367,0.0,0.0,6772.519609848548,1661.9192247343426,6170.073927814561,1132.3223901263073,7947.590629702451,1467.456290406377,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
47,9939.637344664412,10584.180034789037,0.0,0.0,6232.946190145025,1712.682872407273,5777.603060185355,1133.3744852866166,7966.053393648928,1451.6350567804388,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
48,10543.315912126474,9975.6793617319,0.0,0.0,5729.252903473941,1775.1367607441218,5397.1672714855695,1104.286778894336,7982.054979449756,1424.6341895314692,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
49,10808.093183343373,9329.102269265511,0.0,0.0,5253.662443825815,1797.715604872639,5024.134845527983,1097.901475212265,7974.415699896886,1451.00778815146,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
50,11074.018541106487,8575.466047583828,0.0,0.0,4805.943903645535,1809.7428967678904,4658.737066644407,1105.6458735888611,7934.481497057206,1486.8610597235813,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
51,11126.395232247021,7875.251443751078,0.0,0.0,4380.477397497557,1828.7131225360602,4306.1496724138315,1115.9658083644126,7880.362549939627,1487.0334050114257,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
52,10352.412726472347,7290.510562806481,0.0,0.0,3974.7276970461116,1858.544057909858,3970.2718759809904,1127.6608789770842,7812.975887380195,1491.5484102917355,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
53,9510.566564878933,6745.245582641751,0.0,0.0,3600.194390182695,1851.396308303255,3648.4442371207924,1176.4150872097118,7709.551732047396,1524.9911255543327,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
54,8393.24349897205,6236.832562686165,0.0,0.0,3239.8519161521217,1779.211172187949,3325.78561260892,1292.791952328568,7560.9575254715555,1566.9229857207815,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
55,7650.328648823772,5727.126023997769,0.0,0.0,2887.8088316924764,1692.553986021475,3004.356027048641,1450.1355804839254,7385.2572614784285,1538.3810661929683,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
56,6697.282790964766,5284.694915855771,0.0,0.0,2557.367079905997,1623.5494626772481,2709.1107648622965,1629.7423321360845,7158.644225157796,1479.988337959335,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
57,5980.084824579833,4895.750492560141,0.0,0.0,2253.543091184875,1539.7937465247053,2445.9546369092172,1873.0664990223206,6873.195182103051,1413.3788577709443,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
58,5155.8665412172495,4541.532647473958,0.0,0.0,1979.9318701558839,1476.0685495174573,2213.467036230928,2152.726935861697,6531.035913266191,1367.5172155828063,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
59,4712.652079263204,4201.841479639925,0.0,0.0,1728.5525301250693,1424.7817040704304,2045.061397611235,2320.213932322897,6130.760039661023,1262.6118743276395,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
60,4444.483383805269,3844.06349810436,0.0,0.0,1500.3876445857663,1384.7965887270975,1976.203437204296,2748.078763100002,5604.321393984554,1202.6067866054432,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
61,4112.023464377139,3524.3660378237987,0.0,0.0,1314.1301331974207,1318.431514318917,2031.4298490407575,3151.0531579069243,4930.89564087672,1366.0974638352138,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
62,3830.9573253585077,3243.2275740081827,0.0,0.0,1157.9122690322151,1263.7184771587201,2172.13329286838,3434.452151301266,4154.02547751396,1636.9368045245365,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
63,3572.87555449667,2978.6275422402077,0.0,0.0,1026.5067003219965,1218.0191865009126,2348.7554684147135,3439.0936814512943,3350.8102390261197,1789.4088882985063,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
64,3339.3235529835065,2696.8712289822,0.0,0.0,913.5740903439472,1180.8385259364873,2500.7172113012775,3152.198915072432,2625.5740059231757,1698.9177246840516,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
65,3030.8578773750614,2450.9727544200928,0.0,0.0,839.6484808995541,1177.273373517036,2553.1795187382068,2909.7945484490624,2089.101563797801,1441.0519773766941,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
66,2628.5161141515105,2261.0847052505896,0.0,0.0,779.5831757306769,1137.9288437436185,2482.977936954857,2674.722866469613,1752.9617910343052,1059.853030519713,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
67,2396.2939666508732,2082.338097727237,0.0,0.0,738.9167056119177,1138.5725691362907,2346.9873149420882,2290.0206483146003,1558.2139096640042,755.9773387177653,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
68,2251.069956976503,1880.6609953509585,0.0,0.0,697.1292069526393,1111.8686526754864,2185.230975990734,1866.1438012213296,1459.3280342637931,550.1879322381513,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
69,2022.1026222071446,1714.6498666872324,0.0,0.0,654.7010954560891,1086.2553659110533,2024.2258800275822,1478.5493845650556,1418.439823500198,434.44214059100085,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
70,1821.937828480014,1596.148602556016,0.0,0.0,610.3230665046129,1069.0746582016593,1841.223473561054,1317.926735570861,1425.2467984137866,357.4075720182097,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
71,1693.5085951531855,1461.8681927716866,0.0,0.0,578.6357822860538,1093.9355777744142,1661.7560756781338,1153.0884009447711,1443.8939800479075,360.5145754273874,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
72,1574.9438778007052,1310.8802624798482,0.0,0.0,552.7545294662804,1084.5174424483223,1497.4471484812423,1009.6048176766574,1455.4983914390539,388.82117153653274,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
73,1373.6176433651065,1189.7213018082662,0.0,0.0,544.9042015130261,1102.9861156218408,1351.2815613750308,893.2977302673667,1455.648993870793,407.76486770202143,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
74,1250.0123940121077,1110.207541398219,0.0,0.0,530.4682822088955,1082.6572837210742,1222.3038292561976,801.5933557442453,1443.158388621141,412.02320744874993,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
75,1145.8526045004808,995.2007747785503,0.0,0.0,516.7558685240991,1074.0634639757031,1108.0255240199115,727.966444827578,1419.9471620124302,414.05189837738897,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
76,1083.1713982384997,872.6886424929957,0.0,0.0,515.5507782113759,1087.1703812901667,1005.924203016787,666.0238182942301,1385.7010896707304,430.5864595381531,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
77,945.240259884026,758.407928665927,0.0,0.0,508.1211421426244,1080.244103004165,916.1517604108546,625.7159392937392,1340.8996256917512,450.34833307220936,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
78,784.8092061943142,718.5803808997048,0.0,0.0,498.00987310748496,1070.6323014866493,837.1023670618049,602.7715743167172,1286.4277391295795,462.6374623444867,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
79,765.4713767386285,650.4122346537622,0.0,0.0,494.8716117181785,1061.715996742276,766.3636613454541,588.2467455775125,1226.5681177869378,459.658960790728,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
80,672.8888136350815,586.48291692583,0.0,0.0,494.23816210669247,1049.294496790109,701.9379355930773,574.8449318734962,1164.7490522334429,445.8261346165306,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
81,539.9715265967295,603.1955451218981,0.0,0.0,497.10732861324647,1034.206699834573,642.4710532511447,558.4652863232095,1102.1827940586033,438.8948522013719,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
82,529.9105126781711,558.2055379606799,0.0,0.0,500.38272383697466,1016.5420457244467,600.7481245109251,461.4982023306212,1029.9166516914693,429.11246799169646,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
83,454.9561803440672,505.63459665029575,0.0,0.0,513.8737317393175,992.4657374264136,555.4536049879626,475.54070932893165,964.8002247308839,440.4760478849858,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
84,396.46326882469714,503.6760230763888,0.0,0.0,534.0100441878609,982.0856118884434,520.68308730058,394.79235215787634,899.4408748178422,435.2639315193176,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
85,391.20207823088197,496.25277867982624,0.0,0.0,547.2519548423442,974.4504613454504,480.46416481897705,406.95956347730186,844.3090506981817,441.8118855708927,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
86,359.77284560352314,482.6518784653712,0.0,0.0,563.4006673966863,966.102456398597,448.7330983904719,342.73031656466475,789.580128873426,441.116313346112,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
87,322.5871178717857,466.66209993169497,0.0,0.0,584.8560530862871,957.039447131128,412.5516352290405,367.33687002639874,743.2862811908676,454.97215037669895,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
88,327.26934812477737,436.13151730686343,0.0,0.0,611.3991373799383,947.1521567469592,384.2667418888788,345.4002119663429,696.3106344128677,463.8479049756314,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
89,299.5926519932845,417.6320824834343,0.0,0.0,636.8410466773549,939.7686060503997,361.1902274099797,362.8447526331416,650.7110825561514,470.8115672411401,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
90,284.52811685849105,413.5319277639907,0.0,0.0,663.662044429135,933.0609089580956,341.26013902827884,398.5129891238031,607.3259114748657,475.7705609483541,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
91,291.9922827523755,411.2070685888451,0.0,0.0,696.2846179577706,920.293740808105,334.2397825198119,457.38098261807465,549.0509409057125,453.5996888417411,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
92,269.02640655974875,401.76577374801343,0.0,0.0,725.5996113307258,915.6737455072436,346.0824444338883,542.7775181573314,469.96234399546927,443.11661434258366,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
93,256.2482396853537,394.67197031313475,0.0,0.0,754.1825331647045,907.9951304703333,367.08698910957867,648.593558691272,382.739012718766,454.2813748300424,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
94,363.67834782114636,336.6784215053993,0.0,0.0,835.185197558964,758.8820575872932,389.8712761514401,734.1927720958821,297.36451995643,477.5381585806595,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
95,386.07935774777206,305.95759544564294,0.0,0.0,1011.3547385558428,664.9652251259588,402.46463654317466,724.1470909147569,239.72999535551216,462.07859431943007,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
96,245.83728793951877,310.1924144084778,0.0,0.0,1152.7783690397832,627.5269644371195,407.0628454537183,684.7848626290684,201.6217222571357,440.86839391425383,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
97,264.7447768873565,318.92393496901894,0.0,0.0,1241.1380546681582,612.254491755884,405.40389773575765,630.9001125593653,185.19128459082282,435.1249566104545,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
98,359.9735412439721,286.8186593089807,0.0,0.0,1286.9629698315887,611.2352935245017,400.39627933808254,558.149263184225,185.5505477144466,422.01865764329,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
99,311.30843270551645,260.61054656147616,0.0,0.0,1300.3622305629476,609.8547982358866,395.8635517748004,522.0215233505094,193.59674851854638,405.53633738716974,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
100,216.07755402172626,252.41872889148405,0.0,0.0,1289.1494953151464,604.1335301428252,393.7845809594378,506.9179884977358,203.67742565204853,393.14678990639464,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
101,240.72731203754176,244.56239912111886,0.0,0.0,1253.5062440046893,606.890653192532,395.38682936581216,493.9957537060671,211.87832196576625,381.85759116860106,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
102,273.74403720859453,233.71063308007732,0.0,0.0,1200.3385804426225,611.3449555180491,401.0447005189992,486.78327468230714,215.87006780846417,375.6006346773779,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
103,225.10269084297556,236.04630410193604,0.0,0.0,1138.9184205500133,610.9539363843188,409.82113805158525,427.2993231553597,218.31556124767798,347.78499211936185,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
104,186.44399299190343,239.5761956877458,0.0,0.0,1068.9858172526322,615.3723923323989,411.49464068743805,390.52566610595443,222.34509850143152,327.49888832711105,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
105,260.28839942868126,224.4494557498987,0.0,0.0,1005.7549515208312,596.9776884521616,408.66322826274984,312.03683478065926,224.31925123386452,288.57214678707487,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
106,292.1567678120002,204.4621598292008,0.0,0.0,932.1446076110817,597.3452336289683,395.69716997005787,270.59558154752546,227.21702516008966,257.0012479477101,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
107,261.416247938255,191.5795948062764,0.0,0.0,857.7069980148622,598.658508063562,377.6083473248207,216.2527587477418,227.4125584286719,214.61933645365608,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
108,189.29484576422928,187.96386820530282,0.0,0.0,796.9861411616123,595.6058112532116,357.5496391759869,217.76833916093406,224.33665776057316,197.1180273050244,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
109,160.68678140089207,188.36388872124658,0.0,0.0,729.9848599145049,590.0144524808925,335.67811795903583,226.4941299426106,220.77635623886275,194.3678177416368,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
110,202.98737461682876,185.7446374930249,0.0,0.0,663.3741382043507,588.3906364820247,312.7795522691556,229.91746715162728,217.587665211698,196.61610934638026,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
111,223.64186944149927,184.50471488349064,0.0,0.0,604.3115963925677,584.1659592452205,289.5420703929065,224.4826011301136,214.99248326324906,199.66240697482735,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
112,209.6368734374632,187.56878486750333,0.0,0.0,548.7933789032296,581.1295477738668,266.5408316909938,177.53529497895641,213.37841647639965,186.5119678459437,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
113,177.36639355277404,192.04541217469134,0.0,0.0,501.6638757702524,581.1703195202705,244.42825613643487,143.9964348953276,211.75074525191383,180.3254973087421,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
114,162.63254837911407,193.9966083739801,0.0,0.0,465.1855092438665,579.5637765317305,223.27643200561664,141.67384980328862,208.63705477449855,184.64641343310734,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
115,174.4669541236695,192.7211770554343,0.0,0.0,439.4665321455862,574.0991595924029,203.22652479140288,163.15285542555785,204.24580059567373,193.26118335537836,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
116,180.3710241337813,190.3703107666686,0.0,0.0,420.1432305549669,568.1537034265607,185.13252235290273,182.75904544044934,198.32065669712844,192.1925982911479,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
117,159.9302021874805,191.10400568699723,0.0,0.0,404.35888212926227,561.9827478688151,173.1450813142597,195.44545750015985,188.64431780575472,181.71675572661644,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
118,138.8721383103269,194.51637373344192,0.0,0.0,391.31288393465024,555.3128176295318,169.00841364270184,163.8198910416848,169.2058478207354,154.9217217728886,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
119,140.9035027343009,196.70455740378947,0.0,0.0,381.0396587886933,550.3307971862444,166.01121606662835,154.42380768511532,148.56510244786503,146.1900827072254,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
120,154.72823729949042,197.37569178560548,0.0,0.0,373.2619212350276,546.2570250959675,161.75272567200022,162.4342372952616,130.8896190838346,145.70394059003866,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
121,156.32532689542626,197.5015495672814,0.0,0.0,367.5702477614379,543.4549017302662,154.58976186993434,192.11666887844777,119.74074934719664,156.2881434872762,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
122,143.8562266073077,197.44675099487213,0.0,0.0,363.5579365590734,541.6060603826725,150.25135288057197,234.71188075851066,111.30660948734571,160.46873128105847,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
123,140.3022342251947,196.81509014869312,0.0,0.0,366.6832157891355,541.2352054097394,148.07541261675792,271.17609981644193,105.39558953795346,165.249307295402,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
124,146.56551100459194,194.7996192001934,0.0,0.0,366.20453664151546,539.9477807009503,147.30750046125405,303.8638370181341,102.28671734781246,171.53671948600007,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
125,149.37017318110844,192.5879948742694,0.0,0.0,363.08906690882844,539.7823425366962,146.2046320316675,344.15858256412565,103.89012557442953,187.02612179556996,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
126,126.57659144446822,191.32362919455045,0.0,0.0,359.3132982979847,540.0446420824733,144.6113537847168,386.55537314599763,110.0195580050377,207.6230092198882,0.0,Inf,0.0,Inf,0.0,Inf,0.0,Inf
