Time,jh,jd,jy,W,Elec_Price,H2_Price,Elec_GC_Price,H2_GC_Price,EP_Price,Gen_VRES_Solar_g,Gen_VRES_Wind_g,Gen_Conv_CCGT_g,Gen_Conv_Coal_g,Gen_Conv_Biomass_g,Cons_Elec_01_d,Demand_GC_Elec_01_d_gc,Offtaker_Grey_ep,Offtaker_Grey_q_h2gc,Offtaker_Import_ep,Gen_VRES_Solar_obj,Gen_VRES_Wind_obj,Gen_Conv_CCGT_obj,Gen_Conv_Coal_obj,Gen_Conv_Biomass_obj,Cons_Elec_01_obj,Demand_GC_Elec_01_obj,Offtaker_Grey_obj,Offtaker_Import_obj
11,11,1,1,15.96931644253334,83.16026991415515,128.0,5.08111722611182,86.40255257228795,134.09815824520146,190.32887397423588,12256.835865640898,4277.575561148143,0.0,0.0,15226.458,9840.196500536998,1023.856614965044,575.8705313596791,0.0,-16794.88385233163,-1.0815601987347277e6,727.9803015948855,0.0,0.0,-6.057186363851247e6,-24195.406265871054,219.18532985684578,0.0
12,12,1,1,15.96931644253334,83.16026991198744,128.0,4.741223402422417,86.40255257228768,134.09815824520197,1788.9982439831213,12256.835865640842,2124.6576911461693,0.0,0.0,14672.2095,10580.351499708562,1023.8566149650438,575.8705313597296,0.0,-157255.6171829733,-1.0773941758994474e6,361.5854224845534,0.0,0.0,-5.846867683259911e6,-27653.745396465958,219.18532986057107,0.0
13,13,1,1,15.96931644253334,83.220189196071,128.0,5.425052031500644,86.40255257228486,134.09815824619056,4567.6859279867385,7924.841081463343,3130.367755492168,0.0,0.0,14124.610499999999,9168.263724160845,1023.8566149671069,575.8705313597253,0.0,-404903.6209381689,-702499.4493564877,345.1730568713392,0.0,0.0,-5.6374717146483e6,-20930.064570575087,219.18532874656375,0.0
14,14,1,1,15.96931644253334,83.24296135554715,128.0,5.853417828182837,86.40255257228496,134.0981582465481,5062.504766987122,6278.478374316959,3990.5433701153106,0.0,0.0,13833.241500000002,8264.723538617403,1023.856614967903,575.8705313597283,0.0,-451050.84433892526,-559389.6899349925,349.1478708232753,0.0,0.0,-5.525902549396897e6,-17193.941487784425,219.18532834225334,0.0
15,15,1,1,15.96931644253334,-4.4632654989794,128.0,4.461588797340066,86.40255257228438,134.09815817544663,6009.037350137544,9408.838700369908,0.0,0.0,0.0,13919.587500000001,11407.60196343373,1023.85661487653,575.8705313597238,0.0,10.075362775794929,15.775815273140324,0.0,0.0,0.0,-6.779726919436081e6,-30646.644870732547,219.18540556021617,0.0
16,16,1,1,15.96931644253334,-4.280321404588197,128.0,4.278588671452617,86.40255257228641,134.09815817545083,7530.162074754364,8438.471995256206,0.0,0.0,0.0,14470.3455,11806.103508102326,1023.8566148765346,575.8705313597233,0.0,13.047761343219463,14.621620039841218,0.0,0.0,0.0,-7.035371855963724e6,-32701.55434625315,219.18540555678192,0.0
17,17,1,1,15.96931644253334,83.24755115240914,128.0,6.335989698796545,86.40255257228652,134.09815824661902,3996.7251869866705,5946.649056926169,7173.123917960599,0.0,0.0,15618.213000000002,7219.771744894362,1023.8566149680639,575.8705313597259,0.0,-358040.7940594631,-532721.8787189292,594.6808087903773,0.0,0.0,-6.204017792731568e6,-13422.042033536833,219.18532826256705,0.0
18,18,1,1,15.96931644253334,83.24296135576397,128.0,6.343895035105263,86.40255257228476,134.098158246548,3616.067438986344,6278.4783743170365,8387.077198115037,0.0,0.0,16783.338,7196.6571822973465,1023.856614967903,575.8705313597238,0.0,-323952.1143561679,-562469.1404731185,733.8173945997842,0.0,0.0,-6.64247370041747e6,-13363.765404964703,219.185328341875,0.0
19,19,1,1,15.96931644253334,85.37703069915528,128.0,8.04441041413341,86.40255257229025,134.03850064627446,951.5926079837106,3822.306521527345,14040.0,432.2128087463505,0.0,17761.887,3537.2740162433024,1030.8893263285888,575.8705313596591,0.0,-88899.15279059103,-357085.3836178062,-28733.920395450667,9.386330943983921,0.0,-6.97013054107511e6,-3789.379362024385,-59.579637587448815,0.0
20,20,1,1,15.96931644253334,85.3786324620716,128.0,8.190603134405926,86.4025525723395,134.03862763466418,38.07095097971602,3702.238557387414,14040.0,1708.515083741694,0.0,18202.9185,3221.0585804333014,1130.0487712024058,575.8705313588921,0.0,-3562.2697816029945,-346415.631810546,-28756.409146795515,34.3670491053781,0.0,-7.133136159254403e6,-3234.3687046851664,-4851.462571898795,0.0
21,21,1,1,15.96931644253334,85.38248921022684,128.0,8.291831590865376,86.4025525723391,134.03893340351158,0.0,3413.1365698242325,14040.0,1707.010367293648,0.0,17866.5435,3005.762999540957,1126.200151199005,575.8705313589195,0.0,0.0,-319723.2499796546,-28810.55789089529,27.75327241278137,0.0,-7.008765071590462e6,-2875.696598809227,-4665.827340977587,0.0
22,22,1,1,15.96931644253334,89.66561295016686,128.0,9.084517506562845,86.40255257240325,134.38699936125286,0.0,1798.4210128835682,14040.0,1800.0,392.50661123097075,16962.1335,1798.4196531422747,1238.5950937491941,575.8705313580435,0.0,0.0,-177594.30963837635,-88945.6151996532,-7680.357596014626,69.27439968042017,-6.600504186690163e6,-837.8433961029768,-10528.31483885803,0.0
23,23,1,1,15.96931644253334,89.67927517320499,128.0,9.605843639863174,86.40255257240378,134.3880825231095,0.0,774.3010921288123,14040.0,1800.0,143.02555687203375,15689.31,774.3005066730966,1238.9840172660938,575.8705313580379,0.0,0.0,-76876.57592909757,-89137.43281110842,-7704.949597483239,23.288864291038408,-6.129955990887158e6,-155.31015070381363,-10548.586575366702,0.0
24,24,1,1,15.96931644253334,85.421546440444,128.0,9.752904342412293,86.40255257229839,134.0420299210687,0.0,485.40747077440244,14040.0,1398.6736320634477,0.0,14451.430499999999,485.40710373553026,1036.6770999569485,575.8705313595601,0.0,0.0,-46198.389436849124,-29358.921403144253,-31.88811032923695,0.0,-5.730196904042987e6,-61.036973406046855,-342.92430164234247,0.0
25,1,2,1,113.26120028586095,83.29832578551155,128.0,8.690986200207336,86.40255257232506,134.09815818195628,0.0,2275.7879993536426,9243.158827073094,0.0,0.0,10020.66,2156.78312440288,1023.856614884886,575.8705313576065,0.0,0.0,-209348.17228589722,296.9770261538215,0.0,0.0,-4.0501087651896556e6,-1660.3305115760486,219.18539833146497,0.0
26,2,2,1,113.26120028586095,83.30690454982135,128.0,9.157236728526373,86.40255257232313,134.09815818197302,0.0,1655.5675908797787,10091.666016761084,0.0,0.0,10248.9465,1655.5663392113001,1023.8566148849159,575.8705313576027,0.0,0.0,-153080.63561896165,237.66501768969465,0.0,0.0,-4.1393641117384466e6,-710.0255282929556,219.18539831141243,0.0
27,3,2,1,113.26120028586095,83.3121990996308,128.0,9.352090600338006,86.4025525723216,134.09815818198337,0.0,1272.7866067953776,10784.1266744022,0.0,0.0,10558.625999999998,1272.7856445215862,1023.8566148849343,575.8705313576002,0.0,0.0,-117941.86685832715,196.8758014688501,0.0,0.0,-4.260294919709616e6,-419.6539586153267,219.18539829883957,0.0
28,4,2,1,113.26120028586095,83.31413907828724,128.0,9.423487105470766,86.4025525723223,134.0981581819871,0.0,1132.531633984689,11333.784210805898,0.0,0.0,10968.0285,1132.5307777481275,1023.8566148849409,575.8705313575973,0.0,0.0,-105028.29531375274,184.92308999353554,0.0,0.0,-4.419850336665367e6,-332.26210618632285,219.18539829488145,0.0
29,5,2,1,113.26120028586095,83.31523155600095,128.0,9.463693264614996,86.402552572322,134.0981581819901,0.0,1053.5485836664093,11902.607296935874,0.0,0.0,11457.868499999999,1053.5477871435464,1023.8566148849449,575.8705313576005,0.0,0.0,-97747.1048388522,181.2007278011879,0.0,0.0,-4.610215844580174e6,-287.5340393462866,219.18539829170913,0.0
30,6,2,1,113.26120028586095,83.31880194405608,128.0,9.595093281934435,86.40255257232248,134.09815818199652,0.0,795.4196203357179,12710.928877304812,0.0,0.0,12008.061,795.4190189665402,1023.8566148849574,575.870531357604,0.0,0.0,-73905.53526457005,148.12335684569553,0.0,0.0,-4.823291332584205e6,-163.89765052324947,219.18539828507346,0.0
31,7,2,1,113.26120028586095,83.32197307932076,128.0,9.711799707579095,86.40255257232057,134.09815818200298,0.0,566.1555054686442,13433.309096122526,0.0,0.0,12501.177000000001,566.1550774303836,1023.8566148849682,575.8705313576063,0.0,0.0,-52671.58265782228,113.9425783008337,0.0,0.0,-5.013616483564516e6,-83.03316594596527,219.1853982770408,0.0
32,8,2,1,113.26120028586095,83.32464731040831,128.0,9.296351440378231,86.40255257232243,134.0981581820084,1027.7345099988515,372.8161765237941,12901.788002729423,0.0,0.0,12804.051000000001,1400.55040465459,1023.8566148849775,575.8705313576077,0.0,-95189.79676674385,-34530.60662008335,74.9318043438252,0.0,0.0,-5.130202813767268e6,-495.1099159183541,219.18539827223867,0.0
33,9,2,1,113.26120028586095,83.32793762813617,128.0,8.010717285747816,86.40255257232022,134.09815818201446,4415.428004998898,134.93550604313293,9775.843286067531,0.0,0.0,12827.919,3676.2050161508378,1023.856614884989,575.8705313576091,0.0,-403299.2548456936,-12324.827622104025,24.61111832386814,0.0,0.0,-5.139341083331015e6,-3934.3902624828843,219.18539826432243,0.0
34,10,2,1,113.26120028586095,83.32688109164914,128.0,7.045962472078511,86.40255257232091,134.0981581820121,7232.16075899891,211.32010715787774,6630.883396319236,0.0,0.0,12576.076500000001,5775.703273554945,1023.8566148849853,575.8705313576024,0.0,-653590.9329007383,-19097.59898604905,23.699312799493782,0.0,0.0,-5.0424158937177025e6,-8721.957144181972,219.18539826673805,0.0
35,11,2,1,113.26120028586095,83.32197307954756,128.0,5.310102291855386,86.40255257231992,134.09815818200298,11914.033658999064,566.1555054685531,1221.1984371226656,0.0,0.0,12203.1,9549.414800782022,1023.8566148849683,575.8705313576091,0.0,-1.0559655292418366e6,-50179.53743262353,10.35831855176366,0.0,0.0,-4.898619068300473e6,-21987.947828961172,219.1853982769244,0.0
36,12,2,1,113.26120028586095,-5.084897639381223,128.0,5.083411321716371,86.40255257232157,134.0981581742959,12508.05691903232,709.9070652153099,0.0,0.0,0.0,11719.675500000001,10053.519632956895,1023.856614874794,575.8705313576121,0.0,18.590945951735193,1.055147411433154,0.0,0.0,0.0,-5.74774260800264e6,-24160.70655173561,219.1854066613596,0.0
37,13,2,1,113.26120028586095,-5.296207016564697,128.0,5.294785416268787,86.40255257232295,134.098158174296,11654.907769533504,1174.1676921883814,0.0,0.0,0.0,11330.787,9593.230860791467,1023.8566148747938,575.8705313576137,0.0,16.568620333979197,1.6691971386635487,0.0,0.0,0.0,-5.564920276063388e6,-22130.6901641859,219.1854066621745,0.0
38,14,2,1,113.26120028586095,-5.3186816703495925,128.0,5.317266953589912,86.40255257232121,134.09815817429592,11867.598397533906,767.1400617921718,0.0,0.0,0.0,11136.45,9544.275007278522,1023.8566148747938,575.870531357612,0.0,16.789290350148804,1.085285902439864,0.0,0.0,0.0,-5.47243058423464e6,-21919.99562696866,219.18540666112676,0.0
39,15,2,1,113.26120028586095,-5.219776250504779,128.0,5.218331242117388,86.4025525723228,134.09815817429612,12195.557441056673,558.6185288127958,0.0,0.0,0.0,11255.887499999999,9759.717667144449,1023.856614874794,575.8705313576137,0.0,17.622682791232364,0.8072084594864464,0.0,0.0,0.0,-5.528328209985032e6,-22854.7148191467,219.18540666197077,0.0
40,16,2,1,113.26120028586095,-5.0376570267644025,128.0,5.036156240804158,86.40255257232073,134.0981581742962,12672.50925429895,579.4042349845625,0.0,0.0,0.0,11753.625,10156.422418738548,1023.8566148747942,575.8705313576132,0.0,19.018723969922576,0.8695617411708554,0.0,0.0,0.0,-5.763338605770423e6,-24626.66495204834,219.185406660632,0.0
41,17,2,1,113.26120028586095,-4.765120453750233,128.0,4.763536197994047,86.40255257232091,134.09815817429714,13338.470126195698,733.2623921404102,0.0,0.0,0.0,12573.444000000001,10750.080525409583,1023.856614874795,575.8705313576104,0.0,21.131548076147737,1.161675165543329,0.0,0.0,0.0,-6.1490216076520635e6,-27401.349714258817,219.18540665949695,0.0
42,18,2,1,113.26120028586095,-4.457716173934091,128.0,4.4560377691126885,86.40255257232316,134.09815817429796,13917.249526228521,1092.4525248770951,0.0,0.0,0.0,13511.413499999999,11419.689895321424,1023.8566148747957,575.8705313576137,0.0,23.35877870547847,1.8335775849063793,0.0,0.0,0.0,-6.587738928031682e6,-30708.00014178089,219.18540666019544,0.0
43,19,2,1,113.26120028586095,-4.194184186725974,128.0,4.192425069970149,86.4025525723207,134.09815817429768,13994.662986671266,1764.8530925270552,0.0,0.0,0.0,14261.2275,11993.733587244065,1023.8566148747963,575.8705313576132,0.0,24.61824615198566,3.1045826466342987,0.0,0.0,0.0,-6.9361997026053555e6,-33692.09515828904,219.18540665900218,0.0
44,20,2,1,113.26120028586095,83.31219909987561,128.0,5.557731437245609,86.40255257232307,134.09815818198334,10848.228197998978,1272.7866067952987,3915.4194764023314,0.0,0.0,14538.147,8997.612220136549,1023.8566148849344,575.8705313576133,0.0,-964081.2864070089,-113112.4573344764,71.48018197860802,0.0,0.0,-5.793671354850729e6,-19730.5534893797,219.18539830084774,0.0
45,21,2,1,113.26120028586095,83.31820196315009,128.0,7.41878131145791,86.40255257232278,134.09815818199533,5976.052304998907,838.7965624642268,8973.955110508812,0.0,0.0,14290.5165,4952.694152700543,1023.8566148849551,575.8705313576143,0.0,-542248.9580468684,-76109.86965911524,109.95974989212118,0.0,0.0,-5.699324532799305e6,-6651.6918630352375,219.18539828745998,0.0
46,22,2,1,113.26120028586095,83.32047711071749,128.0,8.455111055871864,86.40255257232096,134.09815818200002,2968.99067699888,674.3098251471582,11501.847550405819,0.0,0.0,13646.8605,2698.9002967235183,1023.8566148849629,575.8705313576024,0.0,-272480.86564269254,-61885.18080939047,114.7661444793921,0.0,0.0,-5.45357132019352e6,-2348.485526798733,219.18539828021312,0.0
47,23,2,1,113.26120028586095,83.32329968388271,128.0,9.646435391807206,86.40255257232266,134.0981581820054,228.37394399883075,470.24576481989243,13514.584436257785,0.0,0.0,12714.916500000001,698.6193532920564,1023.8566148849729,575.8705313576024,0.0,-21231.865071761742,-43718.62417577059,96.7034539359156,0.0,0.0,-5.09592307501249e6,-124.98982772405725,219.18539827520726,0.0
48,24,2,1,113.26120028586095,83.32636638587535,128.0,9.873485369931283,86.4025525723231,134.09815818201176,0.0,248.53186084606386,13021.866884758832,0.0,0.0,11772.110999999999,248.53167294128224,1023.8566148849835,575.8705313575989,0.0,0.0,-23163.132587447915,53.243634023936465,0.0,0.0,-4.731900018933404e6,-16.00089454877798,219.18539826816414,0.0
49,1,3,1,25.978438934960977,83.22154801787721,128.0,6.727499282187553,86.40255257231918,134.0981582121078,0.0,7826.602542005611,2263.3427675550806,0.0,0.0,8591.661,6333.792773643921,1023.8566149235152,575.8705313597127,0.0,0.0,-703995.4422496698,246.49422055538162,0.0,0.0,-3.4885483731115256e6,-10698.108673359027,219.18536577021587,0.0
50,2,3,1,25.978438934960977,83.22946593835646,128.0,6.93553305855403,86.40255257231557,134.09815821218294,0.0,7254.159279736092,2997.324289375896,0.0,0.0,8753.199,5890.954981828279,1023.8566149236482,575.8705313597105,0.0,0.0,-654071.2641808336,302.69748420553515,0.0,0.0,-3.552302306060843e6,-9376.799145877354,219.1853656845633,0.0
51,3,3,1,25.978438934960977,83.23452398815168,128.0,7.067343785531302,86.40255257231593,134.09815821223037,0.0,6888.476581684296,3609.974653231753,0.0,0.0,9000.1665,5610.424841720379,1023.8566149237333,575.8705313597151,0.0,0.0,-622042.301441367,346.30914364074124,0.0,0.0,-3.6497049292737385e6,-8584.230551732544,219.18536563249654,0.0
52,4,3,1,25.978438934960977,83.22817391900146,128.0,6.904142156795106,86.40255257231709,134.09815821217092,0.0,7347.568625868244,3490.786900891047,0.0,0.0,9340.071,5957.651216464453,1023.8566149236264,575.8705313597128,0.0,0.0,-662253.3777753628,357.04205961851403,0.0,0.0,-3.7836322885398767e6,-9570.639241310557,219.1853656989988,0.0
53,5,3,1,25.978438934960977,83.20890670791668,128.0,6.398891873510746,86.40255257231856,134.09815821198683,0.0,8740.533508328126,2514.9458868474394,0.0,0.0,9757.1955,7033.120916691276,1023.8566149233019,575.8705313597114,0.0,0.0,-783219.966108484,305.6878108396486,0.0,0.0,-3.94770859987807e6,-12960.831430478414,219.18536590388976,0.0
54,6,3,1,25.978438934960977,83.210357580722,128.0,6.438732374572654,86.40255257231689,134.0981582120014,0.0,8635.639506989855,3068.573935745663,0.0,0.0,10205.9295,6948.228974242772,1023.8566149233261,575.8705313597137,0.0,0.0,-774177.22298363,368.52833961125,0.0,0.0,-4.123524460662648e6,-12675.031430400355,219.18536588706775,0.0
55,7,3,1,25.978438934960977,83.23201674838442,128.0,7.007452059702901,86.40255257231694,134.0981582122064,0.0,7069.742927301458,5043.327725426686,0.0,0.0,10614.786000000002,5737.62257849051,1023.8566149236912,575.8705313597094,0.0,0.0,-637969.8463694159,496.4572331546224,0.0,0.0,-4.283060851585239e6,-8940.032416162889,219.18536565912655,0.0
56,8,3,1,25.978438934960977,83.19216589605891,128.0,5.955407429690507,86.4025525723161,134.09815821182247,114.18697198946609,9950.847022718026,2336.830351692455,0.0,0.0,10903.581,7977.336426080195,1023.8566149230194,575.8705313597138,0.0,-10179.491458276223,-887093.8646110705,323.15857829965535,0.0,0.0,-4.396087882307433e6,-16355.601526066755,219.18536608465365,0.0
57,9,3,1,25.978438934960977,-5.4434688343477085,128.0,5.442092335749562,86.40255257231867,134.0981581749183,2838.7551106232777,9668.862835398391,0.0,0.0,0.0,11009.3295,9272.454934236495,1023.8566148756743,575.8705313597494,0.0,3.9075424302536703,13.309176138594921,0.0,0.0,0.0,-5.413087021970852e6,-20768.388284311615,219.185406164499,0.0
58,10,3,1,25.978438934960977,-5.543752314563887,128.0,5.542406528985297,86.4025525723185,134.0981581749172,6276.269397074289,6132.522538257796,0.0,0.0,0.0,10910.5035,9054.010488710459,1023.8566148756728,575.8705313597532,0.0,8.446512841925141,8.253060392366024,0.0,0.0,0.0,-5.366938020751792e6,-19865.321558554635,219.1854061659542,0.0
59,11,3,1,25.978438934960977,-5.637332011921966,128.0,5.636014887436615,86.40255257231632,134.09815817491642,6140.764076591441,5997.016848765005,0.0,0.0,0.0,10639.492499999998,8850.168686502295,1023.8566148756715,575.8705313597486,0.0,8.088150724041043,7.898817730572773,0.0,0.0,0.0,-5.238226100838907e6,-19040.63294668422,219.18540616511018,0.0
60,12,3,1,25.978438934960977,-5.761071621374701,128.0,5.759792394275505,86.402552572317,134.09815817491503,5960.652116850144,5816.9052953155615,0.0,0.0,0.0,10279.269,8580.630469125565,1023.8566148756696,575.8705313597509,0.0,7.625027716763725,7.441142887226306,0.0,0.0,0.0,-5.066774890956426e6,-17976.849765176055,219.18540616723476,0.0
61,13,3,1,25.978438934960977,-5.869512087418145,128.0,5.86826607236873,86.40255257231782,134.09815817491358,5803.03391195436,5659.286488651516,0.0,0.0,0.0,9964.032,8344.417908608637,1023.8566148756685,575.8705313597503,0.0,7.230667586562049,7.051556133810664,0.0,0.0,0.0,-4.916397589142141e6,-17069.587020955143,219.18540616918472,0.0
62,14,3,1,25.978438934960977,-5.893218561233774,128.0,5.891979806645017,86.40255257231837,134.09815817491307,5768.421398599013,5624.673999479731,0.0,0.0,0.0,9894.807,8292.7788198284,1023.8566148756682,575.8705313597532,0.0,7.145658477405959,6.967590727123024,0.0,0.0,0.0,-4.883331753313165e6,-16874.357712232944,219.18540617029066,0.0
63,15,3,1,25.978438934960977,-5.832482362628465,128.0,5.831225006356746,86.40255257231851,134.09815817491386,5857.058523481349,5713.311381071915,0.0,0.0,0.0,10072.0815,8425.078629259891,1023.8566148756687,575.8705313597532,0.0,7.36440926832438,7.183667897268606,0.0,0.0,0.0,-4.967977455525403e6,-17376.769631833893,219.18540616953396,0.0
64,16,3,1,25.978438934960977,-5.6623358654170275,128.0,5.66102639838654,86.40255257231809,134.09815817491557,6104.532750022119,5960.7861726688825,0.0,0.0,0.0,10567.0305,8795.703555895701,1023.8566148756712,575.8705313597559,0.0,7.993684372682765,7.805452968896134,0.0,0.0,0.0,-5.203771658806193e6,-18823.225275850018,219.18540616767132,0.0
65,17,3,1,25.978438934960977,-5.402272766446312,128.0,5.400883649904455,86.40255257231762,134.09815817491847,6477.4603145062265,6333.714135907684,0.0,0.0,0.0,11312.886,9362.19107433217,1023.8566148756747,575.8705313597508,0.0,8.997947272102465,8.79826707758184,0.0,0.0,0.0,-5.557581558886467e6,-21145.150614603423,219.1854061638296,0.0
66,18,3,1,25.978438934960977,-5.117438707106614,128.0,5.115962354462174,86.40255257231807,134.09815817492182,6885.195458643785,6741.449522133639,0.0,0.0,0.0,12128.356500000002,9982.636420388062,1023.856614875679,575.8705313597548,0.0,10.164976522857614,9.952756829356076,0.0,0.0,0.0,-5.942373081767824e6,-23842.314603477724,219.1854061607737,0.0
67,19,3,1,25.978438934960977,-4.9052263747254035,128.0,4.903685027895086,86.40255257231661,134.09815817492418,7186.674726837106,7042.929776562304,0.0,0.0,0.0,12731.316,10444.89207290833,1023.8566148756821,575.8705313597475,0.0,11.077158310734376,10.85559748725791,0.0,0.0,0.0,-6.225499978163344e6,-25956.517249506855,219.18540615675738,0.0
68,20,3,1,25.978438934960977,83.28181162631182,128.0,6.772752243961263,86.40255257231762,134.09815821265002,5252.833640994121,3469.714124184786,5672.570519833443,0.0,0.0,12896.831999999999,6312.714131033244,1023.8566149245263,575.8705313597475,0.0,-473041.6426228242,-312463.5922079875,275.93394559819717,0.0,0.0,-5.166434122254529e6,-10410.102588854359,219.18536516823224,0.0
69,21,3,1,25.978438934960977,83.29712292881204,128.0,8.032106596961027,86.4025525723185,134.09815821277687,2664.4748309937518,2362.750249814158,8995.26820611213,0.0,0.0,12524.2065,3590.0174689775454,1023.8566149247819,575.8705313597425,0.0,-243344.43340547377,-215788.15987735492,299.8324711091118,0.0,0.0,-5.02280319601537e6,-3842.7153371046006,219.18536502606003,0.0
70,22,3,1,25.978438934960977,83.31558400582946,128.0,9.400535852551478,86.40255257231884,134.09815821292352,152.25792299141725,1028.0666218955344,12087.655847189317,0.0,0.0,11769.693000000001,1180.3237676059584,1023.856614925088,575.8705313597037,0.0,-14116.763837460376,-95318.34813806716,179.7575437176274,0.0,0.0,-4.731090562492867e6,-359.2707319672518,219.1853648579272,0.0
71,23,3,1,25.978438934960977,83.32663067676192,128.0,9.883212472574725,86.40255257231748,134.09815821300703,0.0,229.42345372473167,12117.591800469772,0.0,0.0,10848.727499999999,229.42328024210738,1023.8566149252702,575.8705313597,0.0,0.0,-21384.524136461336,46.34367715206463,0.0,0.0,-4.373257229833098e6,-13.635017254009654,219.18536476252484,0.0
72,24,3,1,25.978438934960977,83.32980130042674,128.0,2353.0178209093083,86.40255257231657,134.09815821303025,0.0,0.19610937354649813,11464.892748760127,0.0,0.0,9966.801,0.0,1023.8566149253226,575.8705313596807,0.0,0.0,-477.79060593305144,7.49657220300287,0.0,0.0,-4.028697550352105e6,0.0,219.1853647340322,0.0
73,1,4,1,79.52692771482607,83.30175664448683,128.0,8.78290930856138,86.40255257232359,134.09815818539943,0.0,2027.7464119395977,10088.427026944353,0.0,0.0,10617.886499999999,1961.020889843299,1023.8566148894844,575.8705313575896,0.0,0.0,-186724.35098094994,289.52300477190875,0.0,0.0,-4.283530260539615e6,-1425.339538144508,219.1853945813491,0.0
