iter,AgentID,Slot,jy,x_cap,z_cap,lambda_cap,rho_cap,primal_local,dual_local
62,Gen_VRES_Solar,cap,1,25881.000000000007,25881.0,6.324533700531585e-9,0.8149666932873311,7.275957614183426e-12,0.0
63,Gen_VRES_Solar,cap,1,25881.000000000004,25881.0,6.330463363648915e-9,0.8557150279516976,3.637978807091713e-12,0.0
64,Gen_VRES_Solar,cap,1,25881.00000000666,25881.0,6.333576436785513e-9,0.8985007793492825,6.6611391957849264e-9,0.0
65,Gen_VRES_Solar,cap,1,25881.000000000007,25881.000000006134,1.2318615195552322e-8,0.9434258183167467,6.126356311142445e-9,5.786627042405725e-9
66,Gen_VRES_Solar,cap,1,25881.000000000007,25881.0,6.5388524794127955e-9,0.9434258183167467,7.275957614183426e-12,5.786627042405725e-9
67,Gen_VRES_Solar,cap,1,25881.000000000295,25881.0,6.545716805678995e-9,0.8985007793492825,2.9467628337442875e-10,0.0
68,Gen_VRES_Solar,cap,1,25881.000000000044,25881.0,6.810483675946669e-9,0.9434258183167467,4.3655745685100555e-11,0.0
69,Gen_VRES_Solar,cap,1,25881.00000000005,25881.000000000007,6.8516696335438626e-9,0.990597109232584,4.3655745685100555e-11,7.207542579508911e-12
70,Gen_VRES_Solar,cap,1,25881.000000000025,25881.00000000001,6.894914889020916e-9,1.0401269646942133,1.4551915228366852e-11,3.783959854242178e-12
71,Gen_VRES_Solar,cap,1,25881.000000000553,25881.0,6.910050728437885e-9,1.092133312928924,5.529727786779404e-10,1.191947354086286e-11
72,Gen_VRES_Solar,cap,1,25881.0,25881.0,7.513970721174936e-9,1.1467399785753702,0.0,0.0
73,Gen_VRES_Solar,cap,1,25881.0,25881.0,7.513970721174936e-9,1.1467399785753702,0.0,0.0
74,Gen_VRES_Solar,cap,1,25881.0,25881.0,7.513970721174936e-9,1.1467399785753702,0.0,0.0
75,Gen_VRES_Solar,cap,1,25881.000000000004,25881.0,7.513970721174936e-9,1.1467399785753702,3.637978807091713e-12,0.0
76,Gen_VRES_Solar,cap,1,25881.000000000022,25881.0,7.518142536914237e-9,1.204076977504139,2.1827872842550278e-11,0.0
77,Gen_VRES_Solar,cap,1,25881.000000000004,25881.0,7.54442497607184e-9,1.264280826379346,3.637978807091713e-12,0.0
78,Gen_VRES_Solar,cap,1,25881.0,25881.0,7.54902440292442e-9,1.3274948676983134,0.0,0.0
79,Gen_VRES_Solar,cap,1,25881.00000000044,25881.000000000004,7.54902440292442e-9,1.3274948676983134,4.3655745685100555e-10,4.829398195209481e-12
80,Gen_VRES_Solar,cap,1,25881.000000000622,25881.0,8.128552186349559e-9,1.3938696110832292,6.220943760126829e-10,5.070868104969956e-12
81,Gen_VRES_Solar,cap,1,25881.0,25881.0,8.995670632299422e-9,1.4635630916373907,0.0,0.0
82,Gen_VRES_Solar,cap,1,25881.00000000035,25881.000000000004,8.995670632299422e-9,1.4635630916373907,3.4560798667371273e-10,5.324411510218454e-12
83,Gen_VRES_Solar,cap,1,25881.0,25881.000000000007,9.501489725770176e-9,1.5367412462192602,7.275957614183426e-12,5.590632085729377e-12
84,Gen_VRES_Solar,cap,1,25881.0,25881.0,9.490308461598717e-9,1.6135783085302233,0.0,1.1740327380031692e-11
85,Gen_VRES_Solar,cap,1,25881.000000000025,25881.000000000004,9.490308461598717e-9,1.5367412462192602,2.1827872842550278e-11,5.590632085729377e-12
86,Gen_VRES_Solar,cap,1,25881.000000000022,25881.0,9.523852254113094e-9,1.6135783085302233,2.1827872842550278e-11,5.870163690015846e-12
87,Gen_VRES_Solar,cap,1,25881.00000000102,25881.0,9.559073236253189e-9,1.6942572239567346,1.0186340659856796e-9,0.0
88,Gen_VRES_Solar,cap,1,25881.00000000068,25881.0,1.1284901361117847e-8,1.7789700851545713,6.803020369261503e-10,0.0
89,Gen_VRES_Solar,cap,1,25881.00000000001,25881.0,1.249513833367919e-8,1.8679185894123,1.0913936421275139e-11,0.0
90,Gen_VRES_Solar,cap,1,25881.000000000022,25881.0,1.2515524678404154e-8,1.961314518882915,2.1827872842550278e-11,0.0
91,Gen_VRES_Solar,cap,1,25881.00000000001,25881.0,1.2558336002326578e-8,2.059380244827061,1.0913936421275139e-11,0.0
92,Gen_VRES_Solar,cap,1,25881.00000000002,25881.0,1.258081194738585e-8,2.162349257068414,1.8189894035458565e-11,0.0
93,Gen_VRES_Solar,cap,1,25881.00000000002,25881.0,1.2620144851239577e-8,2.270466719921835,1.8189894035458565e-11,0.0
94,Gen_VRES_Solar,cap,1,25881.000000000113,25881.0,1.266144440028599e-8,2.3839900559179266,1.127773430198431e-10,0.0
95,Gen_VRES_Solar,cap,1,25881.00000000108,25881.0,1.2930304464578141e-8,2.503189558713823,1.0804797057062387e-9,0.0
96,Gen_VRES_Solar,cap,1,25881.00000000024,25881.0,1.5634949982304183e-8,2.6283490366495146,2.4010660126805305e-10,0.0
97,Gen_VRES_Solar,cap,1,25881.000000000004,25881.0,1.6266033936440258e-8,2.7597664884819904,3.637978807091713e-12,0.0
98,Gen_VRES_Solar,cap,1,25881.00000000004,25881.0,1.6276073908437876e-8,2.89775481290609,4.001776687800884e-11,0.0
99,Gen_VRES_Solar,cap,1,25881.000000000513,25881.0,1.639203558501038e-8,3.0426425535513943,5.129550117999315e-10,0.0
100,Gen_VRES_Solar,cap,1,25881.000000000022,25881.0,1.7952774331970307e-8,3.194774681228964,2.1827872842550278e-11,0.0
101,Gen_VRES_Solar,cap,1,25881.00000000035,25881.0,1.8022509467472773e-8,3.3545134152904126,3.4924596548080444e-10,0.0
102,Gen_VRES_Solar,cap,1,25881.00000000001,25881.0000000001,1.9194059743914185e-8,3.5222390860549333,8.731149137020111e-11,3.4597344101160417e-10
103,Gen_VRES_Solar,cap,1,25881.00000000003,25881.0,1.8886527796348316e-8,3.3545134152904126,2.9103830456733704e-11,3.294985152491468e-10
104,Gen_VRES_Solar,cap,1,25881.000000000004,25881.000000000025,1.8984156986051766e-8,3.194774681228964,2.1827872842550278e-11,8.135765808620908e-11
105,Gen_VRES_Solar,cap,1,25881.000000000022,25881.000000000007,1.89144218505493e-8,3.0426425535513943,1.4551915228366852e-11,5.534534563687692e-11
106,Gen_VRES_Solar,cap,1,25881.0,25881.0,1.89586981270588e-8,2.89775481290609,0.0,2.1083941195000734e-11
107,Gen_VRES_Solar,cap,1,25881.0,25881.0,1.89586981270588e-8,2.7597664884819904,0.0,0.0
108,Gen_VRES_Solar,cap,1,25881.000000000386,25881.000000000004,1.89586981270588e-8,2.7597664884819904,3.8198777474462986e-10,1.0039971997619397e-11
109,Gen_VRES_Solar,cap,1,25881.000000000004,25881.0,2.0012895186808837e-8,2.89775481290609,3.637978807091713e-12,1.0541970597500367e-11
110,Gen_VRES_Solar,cap,1,25881.0,25881.0,2.0023437157406337e-8,2.7597664884819904,0.0,0.0
111,Gen_VRES_Solar,cap,1,25881.0,25881.0,2.0023437157406337e-8,2.7597664884819904,0.0,0.0
112,Gen_VRES_Solar,cap,1,25881.0,25881.000000000004,2.0023437157406337e-8,2.7597664884819904,3.637978807091713e-12,1.0039971997619397e-11
113,Gen_VRES_Solar,cap,1,25881.0,25881.000000000004,2.001339718540872e-8,2.6283490366495146,3.637978807091713e-12,0.0
114,Gen_VRES_Solar,cap,1,25881.0,25881.0,2.0003835307315748e-8,2.7597664884819904,0.0,1.0039971997619397e-11
115,Gen_VRES_Solar,cap,1,25881.0,25881.000000000004,2.0003835307315748e-8,2.6283490366495146,3.637978807091713e-12,9.561878092970854e-12
116,Gen_VRES_Solar,cap,1,25881.0,25881.000000000007,1.9994273429222777e-8,2.503189558713823,7.275957614183426e-12,9.106550564734145e-12
117,Gen_VRES_Solar,cap,1,25881.0,25881.000000000007,1.9976060328093308e-8,2.3839900559179266,7.275957614183426e-12,0.0
118,Gen_VRES_Solar,cap,1,25881.0,25881.000000000004,1.9958714517493815e-8,2.503189558713823,3.637978807091713e-12,9.106550564734145e-12
119,Gen_VRES_Solar,cap,1,25881.0,25881.000000000004,1.994960796692908e-8,2.3839900559179266,3.637978807091713e-12,0.0
120,Gen_VRES_Solar,cap,1,25881.0,25881.000000000004,1.9940935061629335e-8,2.503189558713823,3.637978807091713e-12,0.0
121,Gen_VRES_Solar,cap,1,25881.0,25881.000000000004,1.9931828511064602e-8,2.6283490366495146,3.637978807091713e-12,0.0
122,Gen_VRES_Solar,cap,1,25881.0,25881.000000000004,1.992226663297163e-8,2.7597664884819904,3.637978807091713e-12,0.0
123,Gen_VRES_Solar,cap,1,25881.0,25881.000000000004,1.9912226660974013e-8,2.89775481290609,3.637978807091713e-12,0.0
124,Gen_VRES_Solar,cap,1,25881.0,25881.000000000004,1.9901684690376513e-8,3.0426425535513943,3.637978807091713e-12,0.0
125,Gen_VRES_Solar,cap,1,25881.0,25881.0,1.9890615621249137e-8,3.194774681228964,0.0,1.1622522583744154e-11
126,Gen_VRES_Solar,cap,1,25881.000000000375,25881.0,1.9890615621249137e-8,3.0426425535513943,3.7471181713044643e-10,0.0
127,Gen_VRES_Solar,cap,1,25881.000000000004,25881.0,2.10307297413688e-8,3.194774681228964,3.637978807091713e-12,0.0
128,Gen_VRES_Solar,cap,1,25881.0,25881.0,2.1042352263952546e-8,3.3545134152904126,0.0,0.0
129,Gen_VRES_Solar,cap,1,25881.000000000004,25881.000000000004,2.1042352263952546e-8,3.3545134152904126,0.0,1.2203648712931363e-11
130,Gen_VRES_Solar,cap,1,25881.000000000004,25881.0,2.1042352263952546e-8,3.194774681228964,3.637978807091713e-12,1.1622522583744154e-11
131,Gen_VRES_Solar,cap,1,25881.00000000008,25881.0,2.1053974786536292e-8,3.0426425535513943,8.003553375601768e-11,0.0
132,Gen_VRES_Solar,cap,1,25881.000000000353,25881.0,2.129749430733855e-8,3.194774681228964,3.5288394428789616e-10,0.0
133,Gen_VRES_Solar,cap,1,25881.000000000007,25881.000000000047,2.2424878997961733e-8,3.3545134152904126,4.001776687800884e-11,1.5864743326810772e-10
134,Gen_VRES_Solar,cap,1,25881.000000000004,25881.0,2.229063886211949e-8,3.194774681228964,3.637978807091713e-12,1.51092793588674e-10
135,Gen_VRES_Solar,cap,1,25881.000000000004,25881.0,2.2302261384703234e-8,3.0426425535513943,3.637978807091713e-12,0.0
136,Gen_VRES_Solar,cap,1,25881.000000000004,25881.0,2.231333045383061e-8,3.194774681228964,3.637978807091713e-12,0.0
137,Gen_VRES_Solar,cap,1,25881.000000000065,25881.0,2.2324952976414356e-8,3.3545134152904126,6.548361852765083e-11,0.0
138,Gen_VRES_Solar,cap,1,25881.00000000002,25881.0,2.254461865324712e-8,3.5222390860549333,1.8189894035458565e-11,0.0
139,Gen_VRES_Solar,cap,1,25881.000000000324,25881.0,2.260868780899001e-8,3.69835104035768,3.2378011383116245e-10,0.0
140,Gen_VRES_Solar,cap,1,25881.000000000062,25881.0,2.3806140329824617e-8,3.8832685923755643,6.184563972055912e-11,0.0
141,Gen_VRES_Solar,cap,1,25881.000000000502,25881.000000000055,2.404630356012684e-8,4.077432021994342,4.474713932722807e-10,2.2250416925058793e-10
142,Gen_VRES_Solar,cap,1,25881.000000001215,25881.000000000426,2.587083774798166e-8,4.281303623094059,7.894414011389017e-10,1.5886797684491978e-9
143,Gen_VRES_Solar,cap,1,25881.00000000071,25881.0000000007,2.9250676078898093e-8,4.077432021994342,1.0913936421275139e-11,1.1125208462529397e-9
144,Gen_VRES_Solar,cap,1,25881.000000000473,25881.00000000049,2.929517691274821e-8,3.883268592375564,1.8189894035458565e-11,8.052531839545086e-10
145,Gen_VRES_Solar,cap,1,25881.000000000477,25881.00000000005,2.9224540668541676e-8,3.6983510403576796,4.256435204297304e-10,1.6279972474268261e-9
146,Gen_VRES_Solar,cap,1,25881.0,25881.0,3.0798719825144474e-8,3.522239086054933,0.0,1.7939363608009103e-10
147,Gen_VRES_Solar,cap,1,25881.0,25881.000000000004,3.0798719825144474e-8,3.354513415290412,3.637978807091713e-12,1.2203648712931361e-11
148,Gen_VRES_Solar,cap,1,25881.0,25881.0,3.0786516176431544e-8,3.1947746812289637,0.0,1.1622522583744153e-11
149,Gen_VRES_Solar,cap,1,25881.0,25881.0,3.0786516176431544e-8,3.042642553551394,0.0,0.0
150,Gen_VRES_Solar,cap,1,25881.000000000004,25881.0,3.0786516176431544e-8,3.042642553551394,3.637978807091713e-12,0.0
151,Gen_VRES_Solar,cap,1,25881.000000000022,25881.0,3.079758524555892e-8,3.1947746812289637,2.1827872842550278e-11,0.0
152,Gen_VRES_Solar,cap,1,25881.000000000407,25881.0,3.0867320381061386e-8,3.354513415290412,4.0745362639427185e-10,0.0
153,Gen_VRES_Solar,cap,1,25881.00000000024,25881.000000000004,3.22341290369097e-8,3.522239086054933,2.3646862246096134e-10,1.281383114857793e-11
154,Gen_VRES_Solar,cap,1,25881.00000000001,25881.0,3.306702806156727e-8,3.6983510403576796,1.0913936421275139e-11,1.3454522706006827e-11
155,Gen_VRES_Solar,cap,1,25881.000000000007,25881.0,3.310739162968529e-8,3.522239086054933,7.275957614183426e-12,0.0
156,Gen_VRES_Solar,cap,1,25881.0,25881.0,3.313301929198245e-8,3.6983510403576796,0.0,0.0
157,Gen_VRES_Solar,cap,1,25881.00000000021,25881.0,3.313301929198245e-8,3.6983510403576796,2.1100277081131935e-10,0.0
158,Gen_VRES_Solar,cap,1,25881.000000018317,25881.000000000055,3.391338160893084e-8,3.883268592375564,1.82626536116004e-8,2.1190873261960753e-10
159,Gen_VRES_Solar,cap,1,25881.000000000004,25881.000000016167,1.0483217079229284e-7,4.077432021994342,1.616353983990848e-8,6.569806437405693e-8
160,Gen_VRES_Solar,cap,1,25881.000000000007,25881.0,3.892643586026869e-8,3.883268592375564,7.275957614183426e-12,6.278149385076906e-8
161,Gen_VRES_Solar,cap,1,25881.0,25881.0,3.89546903579513e-8,3.6983510403576796,0.0,0.0
162,Gen_VRES_Solar,cap,1,25881.0,25881.0,3.89546903579513e-8,3.6983510403576796,0.0,0.0
163,Gen_VRES_Solar,cap,1,25881.0,25881.0,3.89546903579513e-8,3.6983510403576796,0.0,0.0
164,Gen_VRES_Solar,cap,1,25881.0,25881.000000000007,3.89546903579513e-8,3.6983510403576796,7.275957614183426e-12,2.6909045412013653e-11
165,Gen_VRES_Solar,cap,1,25881.000000000164,25881.000000000007,3.8927781312539285e-8,3.522239086054933,1.5643308870494366e-10,0.0
166,Gen_VRES_Solar,cap,1,25881.000000000215,25881.000000000033,3.9478776051928136e-8,3.6983510403576796,1.8189894035458565e-10,9.418165894204779e-11
167,Gen_VRES_Solar,cap,1,25881.000000000095,25881.000000000055,4.0151502187228475e-8,3.883268592375564,4.001776687800884e-11,8.476349304784301e-11
168,Gen_VRES_Solar,cap,1,25881.000000000055,25881.000000000022,4.030690192448285e-8,3.6983510403576796,3.2741809263825417e-11,1.2109070435406144e-10
169,Gen_VRES_Solar,cap,1,25881.000000000004,25881.0,4.042799262883691e-8,3.522239086054933,3.637978807091713e-12,7.688298689146758e-11
170,Gen_VRES_Solar,cap,1,25881.0,25881.0,4.0440806459985486e-8,3.354513415290412,0.0,0.0
171,Gen_VRES_Solar,cap,1,25881.0,25881.000000000004,4.0440806459985486e-8,3.354513415290412,3.637978807091713e-12,1.2203648712931361e-11
172,Gen_VRES_Solar,cap,1,25881.0,25881.000000000004,4.0428602811272556e-8,3.1947746812289637,3.637978807091713e-12,0.0
173,Gen_VRES_Solar,cap,1,25881.0,25881.000000000004,4.041698028868881e-8,3.354513415290412,3.637978807091713e-12,0.0
174,Gen_VRES_Solar,cap,1,25881.000000000004,25881.000000000007,4.040477663997588e-8,3.522239086054933,3.637978807091713e-12,1.281383114857793e-11
175,Gen_VRES_Solar,cap,1,25881.0,25881.0,4.0391962808827304e-8,3.354513415290412,0.0,2.4407297425862723e-11
176,Gen_VRES_Solar,cap,1,25881.0,25881.0,4.0391962808827304e-8,3.1947746812289637,0.0,0.0
177,Gen_VRES_Solar,cap,1,25881.000000000007,25881.000000000004,4.0391962808827304e-8,3.1947746812289637,3.637978807091713e-12,1.1622522583744153e-11
178,Gen_VRES_Solar,cap,1,25881.0000000002,25881.0,4.040358533141105e-8,3.042642553551394,2.000888343900442e-10,1.1069069127375383e-11
179,Gen_VRES_Solar,cap,1,25881.000000000004,25881.00000000006,4.1012384133416696e-8,3.1947746812289637,5.4569682106375694e-11,1.8596036133990645e-10
180,Gen_VRES_Solar,cap,1,25881.000000000004,25881.0,4.0838046294660534e-8,3.042642553551394,3.637978807091713e-12,1.7710510603800613e-10
181,Gen_VRES_Solar,cap,1,25881.0,25881.0,4.084911536378791e-8,2.8977548129060895,0.0,0.0
182,Gen_VRES_Solar,cap,1,25881.000000000407,25881.000000000004,4.084911536378791e-8,2.8977548129060895,4.0381564758718014e-10,1.0541970597500365e-11
183,Gen_VRES_Solar,cap,1,25881.000000000575,25881.000000000204,4.201927410011045e-8,3.042642553551394,3.710738383233547e-10,6.08798802005646e-10
184,Gen_VRES_Solar,cap,1,25881.000000000004,25881.0,4.314831915110274e-8,2.8977548129060895,3.637978807091713e-12,5.903503534600204e-10
185,Gen_VRES_Solar,cap,1,25881.000000000204,25881.0,4.315886112170024e-8,2.75976648848199,2.0372681319713593e-10,0.0
186,Gen_VRES_Solar,cap,1,25881.00000000001,25881.000000000033,4.372109955356693e-8,2.8977548129060895,2.1827872842550278e-11,9.487773537750329e-11
187,Gen_VRES_Solar,cap,1,25881.0,25881.0,4.365784772998193e-8,2.75976648848199,0.0,9.035974797857456e-11
188,Gen_VRES_Solar,cap,1,25881.000000000167,25881.0,4.365784772998193e-8,2.628349036649514,1.673470251262188e-10,0.0
189,Gen_VRES_Solar,cap,1,25881.000000000025,25881.0,4.409769412225859e-8,2.75976648848199,2.546585164964199e-11,0.0
190,Gen_VRES_Solar,cap,1,25881.00000000065,25881.0,4.4167973926241927e-8,2.8977548129060895,6.511982064694166e-10,0.0
191,Gen_VRES_Solar,cap,1,25881.0,25881.0,4.605498666319449e-8,3.042642553551394,0.0,0.0
192,Gen_VRES_Solar,cap,1,25881.000000000004,25881.0,4.605498666319449e-8,3.042642553551394,3.637978807091713e-12,0.0
193,Gen_VRES_Solar,cap,1,25881.00000000002,25881.0,4.606605573232187e-8,3.1947746812289637,1.8189894035458565e-11,0.0
194,Gen_VRES_Solar,cap,1,25881.000000000007,25881.0,4.612416834524059e-8,3.354513415290412,7.275957614183426e-12,0.0
195,Gen_VRES_Solar,cap,1,25881.00000000076,25881.0,4.614857564266645e-8,3.522239086054933,7.60337570682168e-10,0.0
196,Gen_VRES_Solar,cap,1,25881.000000000004,25881.0,4.8826666352719234e-8,3.6983510403576796,3.637978807091713e-12,0.0
197,Gen_VRES_Solar,cap,1,25881.0,25881.0,4.884012087542524e-8,3.883268592375564,0.0,0.0
198,Gen_VRES_Solar,cap,1,25881.000000000124,25881.0,4.884012087542524e-8,3.883268592375564,1.2369127944111824e-10,0.0
