periods,weights,selected_periods
90,24.891187306519548,true
219,55.98542263659067,true
251,38.95682057513468,true
258,128.75732931878443,true
279,34.803264048707746,true
297,23.63956817543227,true
305,33.75893164525314,true
334,24.207476293577525,true
