iter,elec_rho,elec_price_mean,elec_imb_mean,H2_rho,H2_price_mean,H2_imb_mean,elec_GC_rho,elec_GC_price_mean,elec_GC_imb_mean,H2_GC_rho,H2_GC_price_mean,H2_GC_imb_mean,EP_rho,EP_price_mean,EP_imb_mean,cap_rho_Gen_VRES_Solar,cap_rho_Gen_VRES_Wind,cap_rho_GreenH2_Coalition
1,1.0,105.63249263219693,7.667012595931302e-5,0.5,84.36811166895652,0.0,0.3,7.172510509177081,1.379329424777684e-7,1.0,127.21724719597248,1.213422268738403e-7,3.0,217.4472823461415,4.69821798453217e-8,0.1,0.1,0.1
2,1.0,105.63249673108638,-1.6395558009747592e-5,0.5,84.36811166895652,0.0,0.3,7.172514422762617,-5.218114050293859e-5,1.0,127.21724534408393,7.407554189597931e-6,3.0,217.44727549160658,9.139379915031516e-6,0.1,0.1,0.1
