iter,elec_primal,elec_dual,H2_primal,H2_dual,elec_GC_primal,elec_GC_dual,H2_GC_primal,H2_GC_dual,EP_primal,EP_dual,cap_primal,cap_dual,cap_primal_Gen_VRES_Solar,cap_dual_Gen_VRES_Solar,cap_primal_Gen_VRES_Wind,cap_dual_Gen_VRES_Wind,cap_primal_GreenH2_Coalition,cap_dual_GreenH2_Coalition
1,0.004366500317173062,Inf,0.0,Inf,0.0018705831773192432,Inf,8.459633377776701e-6,Inf,6.956659838634063e-5,Inf,2.2500639610998943e-7,Inf,1.072476152330637e-8,Inf,1.7866113921627402e-8,Inf,2.2403941562594095e-7,Inf
2,0.0020834487807244685,0.0037968870449558477,0.0,0.0,0.03269942435207803,0.00873136711039818,0.00040848119072448263,0.0002941293531859913,0.0005266803154241176,0.0013056064725105393,2.6402239579530808e-5,1.7922523858220014e-8,5.093170329928398e-11,1.0673829820007087e-9,2.033545752055943e-5,1.7751517589204015e-9,1.6838866417959137e-5,1.7802426555135755e-8
