iter,AgentID,jy,x_cap,z_cap,lambda_cap,rho_cap,primal_local,dual_local
1,Gen_VRES_Solar,1,25881.000000000724,25880.99999999,0.0,0.1,1.072476152330637e-8,Inf
2,Gen_VRES_Solar,1,25881.000000000724,25881.000000000673,1.072476152330637e-9,0.1,5.093170329928398e-11,1.0673829820007087e-9
1,Gen_VRES_Wind,1,13866.708287142887,13866.70828712502,0.0,0.1,1.7866113921627402e-8,Inf
2,Gen_VRES_Wind,1,13866.708266807314,13866.708287142772,1.7866113921627403e-9,0.1,2.033545752055943e-5,1.7751517589204015e-9
