Time,SOLAR,LOAD_E,LOAD_H,LOAD_EP,WIND
54,0.0,0.679089,0.8,0.9,0.000722
55,0.0,0.704998,0.8,0.9,0.004496
56,0.0,0.723514,0.8,0.9,0.008554
57,0.0,0.729189,0.8,0.9,0.022774
58,0.070595,0.711332,0.8,0.9,0.059819
59,0.245612,0.678089,0.8,0.9,0.047591
60,0.417688,0.643219,0.8,0.9,0.01155
61,0.576527,0.614609,0.8,0.9,0.015844
62,0.676536,0.598105,0.8,0.9,0.017969
63,0.691244,0.602712,0.8,0.9,0.016532
64,0.564761,0.629364,0.8,0.9,0.015174
65,0.577997,0.673261,0.8,0.9,0.020277
66,0.392685,0.723487,0.8,0.9,0.02365
67,0.194136,0.769746,0.8,0.9,0.028367
68,0.051476,0.802597,0.8,0.9,0.02938
69,0.0,0.794138,0.8,0.9,0.035969
70,0.0,0.751556,0.8,0.9,0.073981
71,0.0,0.694732,0.8,0.9,0.043475
72,0.0,0.638863,0.8,0.9,0.059819
73,0.0,0.51103,0.8,0.9,0.342504
74,0.0,0.523001,0.8,0.9,0.358556
75,0.0,0.534843,0.8,0.9,0.397945
76,0.0,0.561596,0.8,0.9,0.465503
77,0.0,0.590363,0.8,0.9,0.433919
78,0.0,0.620268,0.8,0.9,0.358556
79,0.0,0.647407,0.8,0.9,0.440118
80,0.0,0.666787,0.8,0.9,0.415673
81,0.0,0.673848,0.8,0.9,0.591846
82,0.011766,0.666622,0.8,0.9,0.478554
83,0.144132,0.642023,0.8,0.9,0.465503
84,0.329444,0.612518,0.8,0.9,0.200043
85,0.4824,0.586879,0.8,0.9,0.256142
86,0.577997,0.572592,0.8,0.9,0.230967
87,0.607412,0.576066,0.8,0.9,0.292467
88,0.533875,0.600426,0.8,0.9,0.369531
89,0.375036,0.644093,0.8,0.9,0.427779
90,0.273556,0.693422,0.8,0.9,0.19277
91,0.098539,0.740014,0.8,0.9,0.358556
92,0.001471,0.763339,0.8,0.9,0.247557
93,0.0,0.749974,0.8,0.9,0.3478
94,0.0,0.710859,0.8,0.9,0.332073
95,0.0,0.658162,0.8,0.9,0.433919
96,0.0,0.606273,0.8,0.9,0.386411
97,0.0,0.615535,0.8,0.9,0.101483
98,0.0,0.627109,0.8,0.9,0.0924
99,0.0,0.643095,0.8,0.9,0.053472
100,0.0,0.666792,0.8,0.9,0.051959
101,0.0,0.697805,0.8,0.9,0.073981
102,0.0,0.734415,0.8,0.9,0.08807
103,0.0,0.763164,0.8,0.9,0.0721
104,0.0,0.785995,0.8,0.9,0.058188
105,0.0,0.794315,0.8,0.9,0.070251
106,0.0,0.787185,0.8,0.9,0.07784
107,0.02059,0.766286,0.8,0.9,0.085956
108,0.116188,0.733191,0.8,0.9,0.039603
109,0.22061,0.702651,0.8,0.9,0.02192
110,0.308854,0.684417,0.8,0.9,0.040867
111,0.308854,0.693632,0.8,0.9,0.006877
112,0.179429,0.723,0.8,0.9,0.009487
113,0.10001,0.772033,0.8,0.9,0.014524
114,0.044122,0.829626,0.8,0.9,0.006127
115,0.005883,0.882001,0.8,0.9,0.003422
116,0.0,0.902355,0.8,0.9,0.012109
117,0.0,0.878626,0.8,0.9,0.018718
118,0.0,0.829825,0.8,0.9,0.017969
119,0.0,0.766263,0.8,0.9,0.014524
120,0.0,0.710904,0.8,0.9,0.018718
121,0.0,0.572787,0.8,0.9,1.0
122,0.0,0.585226,0.8,0.9,1.0
123,0.0,0.600593,0.8,0.9,0.992421
124,0.0,0.622682,0.8,0.9,0.84991
125,0.0,0.651732,0.8,0.9,0.774964
126,0.0,0.684948,0.8,0.9,0.721741
127,0.0,0.713736,0.8,0.9,0.730437
128,0.0,0.736619,0.8,0.9,0.662797
129,0.0,0.747262,0.8,0.9,0.765917
130,0.0,0.741941,0.8,0.9,0.821264
131,0.010295,0.723511,0.8,0.9,0.821264
132,0.102951,0.695095,0.8,0.9,0.739202
133,0.22208,0.667644,0.8,0.9,0.562011
134,0.300029,0.652465,0.8,0.9,0.721741
135,0.32209,0.655066,0.8,0.9,0.793269
136,0.275027,0.68469,0.8,0.9,0.569374
137,0.200019,0.735954,0.8,0.9,0.591846
138,0.083832,0.796133,0.8,0.9,0.326938
139,0.005883,0.848273,0.8,0.9,0.260508
140,0.0,0.870422,0.8,0.9,0.256142
141,0.0,0.854514,0.8,0.9,0.337261
142,0.0,0.807848,0.8,0.9,0.415673
143,0.0,0.746013,0.8,0.9,0.386411
144,0.0,0.686635,0.8,0.9,0.446375
145,0.0,0.517693,0.8,0.9,1.0
146,0.0,0.528399,0.8,0.9,1.0
147,0.0,0.544307,0.8,0.9,1.0
148,0.0,0.563308,0.8,0.9,1.0
149,0.0,0.589007,0.8,0.9,1.0
150,0.0,0.613828,0.8,0.9,1.0
151,0.0,0.637239,0.8,0.9,1.0
152,0.0,0.654576,0.8,0.9,1.0
153,0.0,0.659702,0.8,0.9,1.0
154,0.0,0.653781,0.8,0.9,1.0
155,0.001471,0.635177,0.8,0.9,1.0
156,0.017649,0.610817,0.8,0.9,1.0
157,0.150015,0.586167,0.8,0.9,1.0
158,0.223551,0.573942,0.8,0.9,1.0
159,0.230905,0.58339,0.8,0.9,1.0
160,0.205902,0.607469,0.8,0.9,1.0
161,0.150015,0.650452,0.8,0.9,1.0
162,0.075007,0.699635,0.8,0.9,1.0
163,0.004412,0.741938,0.8,0.9,1.0
164,0.0,0.754218,0.8,0.9,1.0
165,0.0,0.737683,0.8,0.9,1.0
166,0.0,0.697422,0.8,0.9,1.0
167,0.0,0.642246,0.8,0.9,1.0
168,0.0,0.588376,0.8,0.9,1.0
169,0.0,0.604753,0.8,0.9,0.211293
170,0.0,0.616686,0.8,0.9,0.211293
171,0.0,0.631198,0.8,0.9,0.19277
172,0.0,0.654437,0.8,0.9,0.256142
173,0.0,0.683664,0.8,0.9,0.273903
174,0.0,0.714451,0.8,0.9,0.358556
175,0.0,0.741709,0.8,0.9,0.302055
176,0.0,0.763988,0.8,0.9,0.302055
177,0.0,0.77493,0.8,0.9,0.427779
178,0.0,0.768674,0.8,0.9,0.591846
179,0.0,0.746167,0.8,0.9,0.713115
180,0.01912,0.719584,0.8,0.9,0.599467
181,0.061771,0.695126,0.8,0.9,0.622719
182,0.086773,0.684458,0.8,0.9,0.730437
183,0.070595,0.68419,0.8,0.9,0.599467
184,0.186783,0.712459,0.8,0.9,0.713115
185,0.1206,0.76286,0.8,0.9,0.899121
186,0.057359,0.822814,0.8,0.9,0.696069
187,0.002941,0.866066,0.8,0.9,0.679297
188,0.0,0.882064,0.8,0.9,0.793269
189,0.0,0.864329,0.8,0.9,1.0
190,0.0,0.820144,0.8,0.9,0.721741
191,0.0,0.754575,0.8,0.9,0.950196
192,0.0,0.691955,0.8,0.9,1.0
