Time,SOLAR,LOAD_E,LOAD_H,LOAD_EP,WIND
132,0.119129,0.63876,0.8,0.9,0.358556
133,0.052946,0.619413,0.8,0.9,0.264924
134,0.061771,0.605766,0.8,0.9,0.386411
135,0.139719,0.611041,0.8,0.9,0.48517
136,0.229434,0.638062,0.8,0.9,0.662797
137,0.045593,0.682566,0.8,0.9,0.498584
138,0.033827,0.733485,0.8,0.9,0.591846
139,0.01912,0.77419,0.8,0.9,0.802529
140,0.001471,0.789223,0.8,0.9,0.784081
141,0.0,0.771921,0.8,0.9,0.950196
142,0.0,0.727739,0.8,0.9,1.0
143,0.0,0.670793,0.8,0.9,1.0
144,0.0,0.616263,0.8,0.9,0.909186
145,0.0,0.555641,0.8,0.9,0.230967
146,0.0,0.566088,0.8,0.9,0.211293
147,0.0,0.585421,0.8,0.9,0.239166
148,0.0,0.608112,0.8,0.9,0.243338
149,0.0,0.637093,0.8,0.9,0.219023
150,0.0,0.666392,0.8,0.9,0.182193
151,0.0,0.694409,0.8,0.9,0.132259
152,0.0,0.711944,0.8,0.9,0.090218
153,0.0,0.722276,0.8,0.9,0.094618
154,0.004412,0.719189,0.8,0.9,0.108672
155,0.082361,0.698675,0.8,0.9,0.155896
156,0.219139,0.667341,0.8,0.9,0.090218
157,0.236788,0.642746,0.8,0.9,0.063173
158,0.151485,0.629896,0.8,0.9,0.172011
159,0.236788,0.631116,0.8,0.9,0.292467
160,0.252966,0.656455,0.8,0.9,0.126749
161,0.219139,0.703617,0.8,0.9,0.053472
162,0.173546,0.760537,0.8,0.9,0.068435
163,0.058829,0.813654,0.8,0.9,0.064896
164,0.0,0.833425,0.8,0.9,0.111141
165,0.0,0.816708,0.8,0.9,0.159035
166,0.0,0.770696,0.8,0.9,0.185675
167,0.0,0.707687,0.8,0.9,0.321856
168,0.0,0.648917,0.8,0.9,0.533196
169,0.0,0.615377,0.8,0.9,0.006127
170,0.0,0.631955,0.8,0.9,0.006877
171,0.0,0.653217,0.8,0.9,0.002155
172,0.0,0.679074,0.8,0.9,0.016532
173,0.0,0.708161,0.8,0.9,0.022774
174,0.0,0.739432,0.8,0.9,0.061481
175,0.0,0.768379,0.8,0.9,0.047591
176,0.0,0.79067,0.8,0.9,0.056586
177,0.0,0.799738,0.8,0.9,0.056586
178,0.0,0.789786,0.8,0.9,0.059819
179,0.008824,0.768139,0.8,0.9,0.055015
180,0.089715,0.734292,0.8,0.9,0.050475
181,0.155897,0.706843,0.8,0.9,0.027378
182,0.239729,0.69037,0.8,0.9,0.02365
183,0.204432,0.702799,0.8,0.9,0.01328
184,0.179429,0.733221,0.8,0.9,0.006127
185,0.132366,0.787169,0.8,0.9,0.001127
186,0.076478,0.851923,0.8,0.9,0.00274
187,0.005883,0.901588,0.8,0.9,0.008554
188,0.0,0.925584,0.8,0.9,0.017969
189,0.0,0.90926,0.8,0.9,0.001514
190,0.0,0.857965,0.8,0.9,0.000909
191,0.0,0.798413,0.8,0.9,0.000492
192,0.0,0.739843,0.8,0.9,0.000722
