Time,SOLAR,LOAD_E,LOAD_H,LOAD_EP,WIND
172,0.0,0.619589,0.8,0.9,0.680612
173,0.0,0.645626,0.8,0.9,0.611453
174,0.0,0.674356,0.8,0.9,0.618148
175,0.0,0.699314,0.8,0.9,0.487512
176,0.0,0.716642,0.8,0.9,0.443053
177,0.0,0.72136,0.8,0.9,0.416688
178,0.0,0.716358,0.8,0.9,0.401383
179,0.0,0.693941,0.8,0.9,0.406442
180,0.01,0.667638,0.8,0.9,0.357724
181,0.042,0.64348,0.8,0.9,0.268413
182,0.102,0.632487,0.8,0.9,0.339383
183,0.133,0.641439,0.8,0.9,0.362411
184,0.126,0.67665,0.8,0.9,0.611453
185,0.065,0.734449,0.8,0.9,0.611453
186,0.027,0.801508,0.8,0.9,0.585158
187,0.002,0.856492,0.8,0.9,0.702332
188,0.0,0.875806,0.8,0.9,0.793832
189,0.0,0.851992,0.8,0.9,0.78592
190,0.0,0.79339,0.8,0.9,0.754798
191,0.0,0.720018,0.8,0.9,0.801797
192,0.0,0.650786,0.8,0.9,0.954414
