Time,SOLAR,LOAD_E,LOAD_H,LOAD_EP,WIND
62,0.283,0.554288,0.8,0.9,0.034036
63,0.399,0.560104,0.8,0.9,0.056057
64,0.281,0.597975,0.8,0.9,0.093394
65,0.324,0.649053,0.8,0.9,0.109486
66,0.265,0.709147,0.8,0.9,0.103251
67,0.128,0.759572,0.8,0.9,0.057424
68,0.083,0.781288,0.8,0.9,0.049546
69,0.016,0.769022,0.8,0.9,0.043559
70,0.0,0.725396,0.8,0.9,0.042423
71,0.0,0.662178,0.8,0.9,0.030292
72,0.0,0.601294,0.8,0.9,0.026834
73,0.0,0.366563,0.8,0.9,0.105303
74,0.0,0.375191,0.8,0.9,0.183155
75,0.0,0.387739,0.8,0.9,0.25702
76,0.0,0.405079,0.8,0.9,0.304603
77,0.0,0.425587,0.8,0.9,0.25702
78,0.0,0.443392,0.8,0.9,0.25702
79,0.0,0.458594,0.8,0.9,0.280138
80,0.006,0.468736,0.8,0.9,0.272284
81,0.032,0.470002,0.8,0.9,0.264579
82,0.033,0.463926,0.8,0.9,0.249606
83,0.05,0.449814,0.8,0.9,0.218006
84,0.065,0.432677,0.8,0.9,0.371906
85,0.131,0.414289,0.8,0.9,0.067622
86,0.222,0.405052,0.8,0.9,0.127329
87,0.293,0.410121,0.8,0.9,0.097258
88,0.353,0.43256,0.8,0.9,0.136935
89,0.345,0.467696,0.8,0.9,0.13941
90,0.278,0.509177,0.8,0.9,0.097258
91,0.238,0.542861,0.8,0.9,0.064594
92,0.179,0.556534,0.8,0.9,0.026012
93,0.126,0.544791,0.8,0.9,0.00463
94,0.068,0.513712,0.8,0.9,0.003459
95,0.006,0.47623,0.8,0.9,0.011914
96,0.0,0.435791,0.8,0.9,0.018701
97,0.0,0.321357,0.8,0.9,0.127329
98,0.0,0.330225,0.8,0.9,0.107381
99,0.0,0.342177,0.8,0.9,0.089633
100,0.0,0.357543,0.8,0.9,0.087791
101,0.0,0.375693,0.8,0.9,0.073957
102,0.0,0.394756,0.8,0.9,0.058813
103,0.0,0.413316,0.8,0.9,0.063115
104,0.007,0.425044,0.8,0.9,0.053388
105,0.088,0.425104,0.8,0.9,0.032127
106,0.227,0.41381,0.8,0.9,0.008074
107,0.386,0.394002,0.8,0.9,0.005737
108,0.536,0.372994,0.8,0.9,0.014496
109,0.651,0.356416,0.8,0.9,0.014496
110,0.692,0.349218,0.8,0.9,0.010974
111,0.675,0.353931,0.8,0.9,0.010974
112,0.686,0.37222,0.8,0.9,0.013423
113,0.665,0.402358,0.8,0.9,0.019361
114,0.586,0.438043,0.8,0.9,0.021433
115,0.467,0.4677,0.8,0.9,0.022156
116,0.312,0.482175,0.8,0.9,0.023649
117,0.159,0.476572,0.8,0.9,0.036018
118,0.035,0.456132,0.8,0.9,0.084184
119,0.0,0.419288,0.8,0.9,0.141914
120,0.0,0.382867,0.8,0.9,0.163036
121,0.0,0.343766,0.8,0.9,0.0
122,0.0,0.353667,0.8,0.9,0.000963
123,0.0,0.365077,0.8,0.9,0.007707
124,0.0,0.379564,0.8,0.9,0.013952
125,0.0,0.397343,0.8,0.9,0.021433
126,0.0,0.416468,0.8,0.9,0.013952
127,0.0,0.433894,0.8,0.9,0.018701
128,0.0,0.445093,0.8,0.9,0.029401
129,0.03,0.445667,0.8,0.9,0.035017
130,0.126,0.432636,0.8,0.9,0.026012
131,0.238,0.415057,0.8,0.9,0.030292
132,0.369,0.394457,0.8,0.9,0.030292
133,0.472,0.375904,0.8,0.9,0.032127
134,0.547,0.365801,0.8,0.9,0.028528
135,0.504,0.370206,0.8,0.9,0.037037
136,0.468,0.38931,0.8,0.9,0.049546
137,0.386,0.421395,0.8,0.9,0.045892
138,0.364,0.458132,0.8,0.9,0.045892
139,0.229,0.490521,0.8,0.9,0.012404
140,0.12,0.506436,0.8,0.9,0.009659
141,0.032,0.49993,0.8,0.9,0.028528
142,0.001,0.478595,0.8,0.9,0.034036
143,0.0,0.438254,0.8,0.9,0.044716
144,0.0,0.398673,0.8,0.9,0.091501
145,0.0,0.532661,0.8,0.9,0.416688
146,0.0,0.543817,0.8,0.9,0.448456
147,0.0,0.560587,0.8,0.9,0.510816
148,0.0,0.580883,0.8,0.9,0.585158
149,0.0,0.606732,0.8,0.9,0.53485
150,0.0,0.63451,0.8,0.9,0.522741
151,0.0,0.66106,0.8,0.9,0.528772
152,0.0,0.679053,0.8,0.9,0.432378
153,0.0,0.685929,0.8,0.9,0.406442
154,0.0,0.681106,0.8,0.9,0.371906
155,0.009,0.662932,0.8,0.9,0.381565
156,0.045,0.635752,0.8,0.9,0.348473
157,0.132,0.610784,0.8,0.9,0.231699
158,0.21,0.596314,0.8,0.9,0.386457
159,0.201,0.604151,0.8,0.9,0.376715
160,0.205,0.636626,0.8,0.9,0.253295
161,0.131,0.695021,0.8,0.9,0.371906
162,0.064,0.760162,0.8,0.9,0.276193
163,0.009,0.816852,0.8,0.9,0.284121
164,0.0,0.83908,0.8,0.9,0.280138
165,0.0,0.821002,0.8,0.9,0.260781
166,0.0,0.769887,0.8,0.9,0.288142
167,0.0,0.701159,0.8,0.9,0.339383
168,0.0,0.633075,0.8,0.9,0.376715
169,0.0,0.557871,0.8,0.9,0.0
170,0.0,0.568919,0.8,0.9,0.0
171,0.0,0.586479,0.8,0.9,0.0
172,0.0,0.611841,0.8,0.9,0.0
173,0.0,0.641958,0.8,0.9,0.000876
174,0.0,0.672858,0.8,0.9,0.001744
175,0.0,0.701808,0.8,0.9,0.010974
176,0.0,0.724177,0.8,0.9,0.008843
177,0.0,0.733164,0.8,0.9,0.008074
178,0.0,0.725557,0.8,0.9,0.002679
179,0.0,0.710184,0.8,0.9,0.001372
180,0.019,0.684917,0.8,0.9,0.000517
181,0.06,0.661775,0.8,0.9,1.0e-5
182,0.088,0.649847,0.8,0.9,6.5e-5
183,0.12,0.659199,0.8,0.9,0.000272
184,0.098,0.695467,0.8,0.9,0.001057
185,0.078,0.754012,0.8,0.9,0.00463
186,0.037,0.8237,0.8,0.9,0.013423
187,0.002,0.881051,0.8,0.9,0.037037
188,0.0,0.90194,0.8,0.9,0.054712
189,0.0,0.879514,0.8,0.9,0.06917
190,0.0,0.834065,0.8,0.9,0.072338
191,0.0,0.758752,0.8,0.9,0.048307
192,0.0,0.686622,0.8,0.9,0.029401
