Time,SOLAR,LOAD_E,LOAD_H,LOAD_EP,WIND
140,0.095,0.594224,0.8,0.9,0.005737
141,0.011,0.588757,0.8,0.9,0.001372
142,0.0,0.554918,0.8,0.9,0.000459
143,0.0,0.513333,0.8,0.9,0.000202
144,0.0,0.470593,0.8,0.9,0.00012
145,0.0,0.543371,0.8,0.9,1.0
146,0.0,0.553508,0.8,0.9,1.0
147,0.0,0.569941,0.8,0.9,1.0
148,0.0,0.593225,0.8,0.9,0.892953
149,0.0,0.62241,0.8,0.9,0.793832
150,0.0,0.6553,0.8,0.9,0.709673
151,0.0,0.684245,0.8,0.9,0.724509
152,0.0,0.7068,0.8,0.9,0.867442
153,0.0,0.713957,0.8,0.9,0.859047
154,0.0,0.708918,0.8,0.9,0.732004
155,0.002,0.692308,0.8,0.9,0.717066
156,0.047,0.663993,0.8,0.9,0.516755
157,0.101,0.640143,0.8,0.9,0.228224
158,0.161,0.629337,0.8,0.9,0.272284
159,0.184,0.64274,0.8,0.9,0.313064
160,0.15,0.684215,0.8,0.9,0.367138
161,0.108,0.745963,0.8,0.9,0.276193
162,0.054,0.816619,0.8,0.9,0.195361
163,0.003,0.87909,0.8,0.9,0.152231
164,0.0,0.905765,0.8,0.9,0.125
165,0.0,0.887062,0.8,0.9,0.115967
166,0.0,0.829914,0.8,0.9,0.101227
167,0.0,0.757411,0.8,0.9,0.109486
168,0.0,0.687611,0.8,0.9,0.103251
169,0.0,0.52526,0.8,0.9,0.401383
170,0.0,0.538853,0.8,0.9,0.308814
171,0.0,0.555508,0.8,0.9,0.245954
172,0.0,0.578918,0.8,0.9,0.177247
173,0.0,0.606034,0.8,0.9,0.136935
174,0.0,0.635955,0.8,0.9,0.089633
175,0.0,0.664126,0.8,0.9,0.066097
176,0.0,0.684577,0.8,0.9,0.044716
177,0.0,0.693131,0.8,0.9,0.014496
178,0.0,0.688321,0.8,0.9,0.014496
179,0.0,0.670707,0.8,0.9,0.060225
180,0.002,0.645303,0.8,0.9,0.089633
181,0.014,0.620513,0.8,0.9,0.171468
182,0.046,0.602701,0.8,0.9,0.421875
183,0.071,0.606061,0.8,0.9,0.464928
184,0.095,0.639308,0.8,0.9,0.343908
185,0.069,0.694762,0.8,0.9,0.443053
186,0.032,0.757302,0.8,0.9,0.817886
187,0.002,0.807337,0.8,0.9,1.0
188,0.0,0.827545,0.8,0.9,1.0
189,0.0,0.805993,0.8,0.9,1.0
190,0.0,0.739567,0.8,0.9,1.0
191,0.0,0.675278,0.8,0.9,1.0
192,0.0,0.617845,0.8,0.9,1.0
