iter,elec_rho,elec_price_mean,elec_imb_mean,H2_rho,H2_price_mean,H2_imb_mean,elec_GC_rho,elec_GC_price_mean,elec_GC_imb_mean,H2_GC_rho,H2_GC_price_mean,H2_GC_imb_mean,EP_rho,EP_price_mean,EP_imb_mean,cap_rho_Green_Coalition
11,1.5513282159785162,837.185372502394,-1304.8995572822616,0.5,128.0,0.0,0.443236633136719,234.42061729377028,-23.76980391163687,1.4071004226562505,2661.2264025571285,163.58532871405365,2.9117704437829333,1760.757846374466,82.12564958078953,0.1
12,1.628894626777442,-304.1419285507914,1362.1861588473662,0.5,128.0,0.0,0.465398464793555,229.17008443186953,18.10003370275642,1.477455443789063,2512.58383629871,163.82192504238515,2.8829410334484487,1527.9044694252166,133.4703977473337,0.1
13,1.7103393581163142,563.5569362574473,-957.5661000795145,0.5,128.0,0.0,0.48866838803323276,235.33776843731997,-19.659460416669454,1.5513282159785162,2368.673783100287,177.70994777376652,2.8829410334484487,1321.3788634234827,118.37945036145396,0.1
14,1.79585632602213,-80.52262795662043,657.2229636205229,0.5,128.0,0.0,0.5131018074348944,230.45059972534955,17.45414524958454,1.628894626777442,2218.9688580847833,207.13260580431776,2.854397062820246,1231.475367269129,61.232422703518864,0.1
15,1.8856491423232367,441.47365591704414,-492.5089160953779,0.5,128.0,0.0,0.5387568978066392,223.03401107650862,25.226450491373747,1.7103393581163142,2073.6802137042937,225.23497390138397,2.8261357057626197,1187.5895486933914,29.309824269002945,0.1
16,1.8856491423232367,-32.821232463476264,434.4681106282926,0.5,128.0,0.0,0.5656947426969712,212.06024653100087,41.821477115095455,1.79585632602213,1921.6809683691567,224.41727705017627,2.7981541641214056,1164.687282810831,14.9986307200298,0.1
17,1.8856491423232367,435.0510914689378,-428.58485211229845,0.5,128.0,0.0,0.5939794798318198,200.58153766226542,49.014948030405925,1.8856491423232367,1773.9151471230516,201.72620804452325,2.770449667446936,1111.758159856118,33.99006593486121,0.1
18,1.8856491423232367,36.10801542828648,429.9336793649735,0.5,128.0,0.0,0.6236784538234108,189.86716641600418,51.261814050372124,1.9799315994393987,1635.1900835125261,175.1123361574664,2.743019472719739,1041.432664836344,44.28475601002106,0.1
19,1.8856491423232367,306.09248870626493,-282.4828586316761,0.5,128.0,0.0,0.6548623765145813,178.56070300638646,50.018140069176184,2.0789281794113688,1506.9725479050226,149.65206395175696,2.743019472719739,967.8777759532531,54.49216668889195,0.1
20,1.79585632602213,134.16293335071276,183.38167072933066,0.5,128.0,0.0,0.6876054953403105,167.17384821770113,46.57769742902065,2.1828745883819374,1388.2221125434314,128.15748387228908,2.770449667446936,892.356836390978,53.78130283011339,0.1
21,1.7103393581163142,258.31628585441234,-139.04428252476592,0.5,128.0,0.0,0.721985770107326,156.10247154508966,41.87447122072906,2.2920183178010345,1282.7805709146212,107.27266329813833,2.7981541641214056,825.0848118375419,46.051081471639634,0.1
22,1.628894626777442,194.2215168323861,73.17611445582104,0.5,128.0,0.0,0.7580850586126924,145.60933080823574,36.6966722649305,2.406619233691086,1199.0913401211178,84.62979450437894,2.8261357057626197,775.3137167629106,32.750952377010364,0.1
23,1.5513282159785162,241.68229440335875,-56.89458144435106,0.5,128.0,0.0,0.7959893115433271,136.21438065294313,30.380096008674236,2.5269501953756404,1121.9253639261217,70.25528432688613,2.8261357057626197,740.8270129921779,22.03236912972816,0.1
24,1.477455443789063,240.79764309214943,1.08108603544465,0.5,128.0,0.0,0.8357887771204935,128.64659912176018,22.627507846756544,2.6532977051444226,1046.0466837341612,61.331550924102835,2.8261357057626197,712.1646640123164,17.77804770726274,0.1
25,1.4071004226562505,261.49792484591677,-25.787928836627557,0.5,128.0,0.0,0.8775782159765182,122.38186835268036,17.31984598568956,2.785962590401644,972.5903528357594,54.071501774148295,2.854397062820246,680.5590969446724,18.844181397482377,0.1
26,1.3400956406250004,277.0331339921194,-19.729195899915098,0.5,128.0,0.0,0.9214571267753442,116.64579195675356,14.66324250863992,2.9252607199217264,902.2549520213943,47.601420111446544,2.854397062820246,649.8496410675228,21.541050809868064,0.1
27,1.2762815625000004,293.907661473223,-21.846203542319092,0.5,128.0,0.0,0.9675299831141114,110.93184061021711,13.505948977330455,3.071523755917813,836.7625053573367,40.8972621726374,2.8261357057626197,613.8469605769351,24.763598211563252,0.1
28,1.2155062500000002,298.6797127074115,-6.297983625978631,0.5,128.0,0.0,1.015906482269817,105.09141247476796,12.764585811704753,3.225099943713704,775.7413359411934,35.20477488679723,2.8261357057626197,576.6962174027692,25.55326616490493,0.1
29,1.1576250000000001,302.52538406960474,-5.173931468933092,0.5,128.0,0.0,1.0667018063833078,99.19807319365171,11.909594185192258,3.386354940899389,717.9364744777155,30.826190047669943,2.854397062820246,540.5844452383652,23.87641483923469,0.1
30,1.1025,307.649958051983,-7.2392832615943865,0.5,128.0,0.0,1.1200368967024732,93.3779841030601,10.87523443987559,3.5556726879443583,661.9325415583194,27.61174436725714,2.8829410334484487,507.7334582426323,20.879021333033386,0.1
31,1.05,306.41317125025614,1.8345178592063651,0.5,128.0,0.0,1.1760387415375968,87.71698091829292,9.780833607625098,3.7334563223415764,607.0188507878646,25.03279387543379,2.9117704437829333,478.0723844392217,18.12132655907622,0.1
32,1.0,303.5402653979665,4.474430791798038,0.5,128.0,0.0,1.2348406786144768,82.24340635392706,8.74433900893466,3.9201291384586554,553.3839271669375,22.60697517810795,2.9408881482207625,450.3297351862488,16.29267708064237,0.1
33,0.9523809523809523,303.60231400132056,-0.10147001172173889,0.5,128.0,0.0,1.2965827125452007,76.95201247560072,7.816269308046541,4.116135595381588,501.7944893177806,20.106031809066565,2.9702970297029703,423.4090343581747,15.19750454597236,0.1
34,0.9070294784580498,304.80593668728585,-2.066737710828835,0.5,128.0,0.0,1.3614118481724609,71.83213928411772,6.992977078624972,4.321942375150668,453.08464266351916,17.553139676752583,2.9702970297029703,397.930406831903,14.383412977564566,0.1
35,0.863837598531476,304.5859642326065,0.396599899093712,0.5,128.0,0.0,1.429482440581084,66.82118314680761,6.328444527759868,4.538039493908202,407.6736376112182,15.131161193161196,2.9408881482207625,373.1114056484491,13.738976132992663,0.1
36,0.8227024747918819,303.61652783458976,1.8352402217875812,0.5,128.0,0.0,1.5009565626101382,61.6927405603771,5.988738508578308,4.764941468603612,364.24390262247044,13.380478688146392,2.9408881482207625,353.14159959128295,13.00543823006868,0.1
37,0.7835261664684589,303.4204598144876,0.38973522482296846,0.5,128.0,0.0,1.5760043907406451,56.56043290048898,5.541610677638457,5.003188542033793,325.0261352585955,11.172252923642533,2.9117704437829333,336.28566711577037,13.043867377925851,0.1
38,0.7462153966366274,303.5525598382493,-0.2757116334153039,0.5,128.0,0.0,1.6548046102776774,51.51404134730941,5.038227218319888,5.253347969135483,291.3699616453342,8.865354114031327,2.8829410334484487,321.4182456927247,13.670729547833377,0.1
39,0.7106813301301212,303.0314312012351,1.1420534593498195,0.5,128.0,0.0,1.7375448407915615,46.37266490755656,4.746239882593034,5.516015367592257,261.8128112857437,7.198920485564262,2.854397062820246,308.0428148750937,14.613904575532413,0.1
40,0.6768393620286869,302.5136013960058,1.1915652726265642,0.5,128.0,0.0,1.8244220828311397,41.48109208946657,4.175344176948109,5.516015367592257,240.71327263852606,6.045870574539865,2.8261357057626197,293.9182009323904,15.586781522830753,0.1
41,0.644608916217797,302.3067370318875,0.4998109599622577,0.5,128.0,0.0,1.9156431869726969,36.85296786645203,3.652769274311922,5.253347969135483,221.2911877892429,5.673274621705326,2.7981541641214056,279.9683780167934,15.09498567529905,0.1
42,0.6139132535407591,301.7644629388323,1.3757142897772083,0.5,128.0,0.0,2.0114253463213316,32.411638667515014,3.2411839151962,5.003188542033793,202.97214879030645,5.454974448008623,2.7981541641214056,267.16788224099616,13.447872305604587,0.1
43,0.5846792890864372,300.4429666807333,3.5201780334126718,0.5,128.0,0.0,2.111996613637398,28.804403448997377,2.434101302043165,5.003188542033793,185.422489987196,5.073661463994581,2.770449667446936,256.140818657831,11.359803362323525,0.1
44,0.5568374181775592,298.7797639991926,4.651929950031791,0.5,128.0,0.0,2.2175964443192684,26.2494467651189,1.594120710319434,5.003188542033793,169.86553149715036,4.497565545825032,2.743019472719739,246.87562285434646,9.35943615096278,0.1
45,0.5303213506452944,297.070760675473,5.019034677059321,0.5,128.0,0.0,2.2175964443192684,24.17491062735844,1.294370680480526,5.003188542033793,157.09037058776718,4.345104859535767,2.7158608640789494,240.3923776887012,7.781977612533054,0.1
46,0.5050679529955184,293.2629004546413,11.742148970641969,0.5,128.0,0.0,2.2175964443192684,22.01955585877122,1.3447960571585416,4.764941468603612,145.40735867540513,4.050799768872031,2.6889711525534152,234.56541486078467,6.858417657956224,0.1
47,0.48101709809096993,286.85239764401496,20.15165676075961,0.5,128.0,0.0,2.328476266535232,19.599261872522238,1.4381907297466132,4.538039493908202,136.16939862554278,3.9566935056671064,2.6623476757954605,229.86768314446655,6.5701054539060095,0.1
48,0.45811152199139993,279.32886212982015,24.109750277496758,0.5,128.0,0.0,2.4449000798619935,17.380664474576456,1.2189905501005955,4.321942375150668,128.03874426259893,3.620962191300483,2.6359877978172874,226.00025610521203,6.427006020017343,0.1
49,0.43629668761085705,269.5815388815598,31.842574957012747,0.5,128.0,0.0,2.567145083855093,15.689356103397497,0.8592471775315188,4.116135595381588,121.03683873631454,3.175985202513134,2.6098889087299875,222.13808082083636,6.482461281521038,0.1
50,0.4155206548674829,256.89170345012,42.26013454807072,0.5,128.0,0.0,2.567145083855093,14.930090295152377,0.453805999334491,3.9201291384586554,114.84493586952736,2.8291644835011645,2.584048424485136,218.2752943148965,6.548322057128085,0.1
51,0.3957339570166504,244.63588350986444,41.60728058355748,0.5,128.0,0.0,2.4449000798619935,14.389119222336006,0.3296116150996805,3.7334563223415764,109.4423998024611,2.580908588830908,2.5584637866189466,214.3610363229056,6.506732025465115,0.1
52,0.3957339570166504,229.92616779265242,48.48350567947508,0.5,128.0,0.0,2.328476266535232,13.807625248694572,0.3611817160288152,3.5556726879443583,104.56923920438332,2.4420020452569933,2.533132461998957,210.51131534896578,6.275189948090743,0.1
53,0.3957339570166504,217.3594818552221,48.72945687395979,0.5,128.0,0.0,2.2175964443192684,13.182036033002127,0.396115527341895,3.386354940899389,100.02315135913791,2.391194364870801,2.508051942573225,206.83615430208874,5.874327388401836,0.1
54,0.3957339570166504,203.64683621103035,51.62437870722634,0.5,128.0,0.0,2.111996613637398,12.607840603872672,0.38175228325015753,3.225099943713704,95.53552803087845,2.40494304036189,2.4832197451220046,203.42292273048386,5.349727679131624,0.1
55,0.3957339570166504,191.93697966701953,42.800410524390074,0.5,128.0,0.0,2.0114253463213316,12.196651927892335,0.3377018434853759,3.071523755917813,91.37830738376535,2.2702303847313634,2.4586334110118857,200.3904746529077,4.660617310076826,0.1
56,0.3957339570166504,182.1235074842926,35.86898238349687,0.5,128.0,0.0,1.9156431869726966,11.842931183572833,0.30502969107421934,2.9252607199217264,87.77890461697852,2.0815312695585213,2.434290505952362,197.77567621638454,3.94069149032373,0.1
57,0.4155206548674829,172.24724646810594,33.37816025375305,0.5,128.0,0.0,1.8244220828311395,11.546424286673275,0.2684761327851335,2.785962590401644,84.93203462031504,1.7608065161632453,2.410188619754814,195.5980222236391,3.2181571243162725,0.1
58,0.43629668761085705,165.5766331256562,20.84534466155081,0.5,128.0,0.0,1.7375448407915612,11.35487469595988,0.18211319393749412,2.6532977051444226,82.16378935706535,1.6564078983196706,2.386325366093875,193.78392125330492,2.628838903947142,0.1
59,0.45811152199139993,161.02221929683373,13.159799670909653,0.5,128.0,0.0,1.6548046102776772,11.28617678296218,0.06857929647132302,2.5269501953756404,79.3755599208479,1.6605654283869289,2.3626983822711636,192.2178409992693,2.225362064781715,0.1
60,0.45811152199139993,157.71952775999918,9.265045949619443,0.5,128.0,0.0,1.576004390740645,11.29199124215008,-0.006094640698982902,2.406619233691086,76.50494788963101,1.731194977870218,2.33930532898135,190.7495657585849,2.04587121128995,0.1
61,0.45811152199139993,153.63570993683294,11.122660964482398,0.5,128.0,0.0,1.500956562610138,11.306979123140435,-0.016495607562033002,2.2920183178010345,73.41615980226392,1.8963796352187898,2.3161438900805447,189.23353510903505,2.0713951084543716,0.1
62,0.45811152199139993,150.79380424788044,7.514754133057882,0.5,128.0,0.0,1.4294824405810838,11.297507041278468,0.010627365008622425,2.2920183178010345,69.99898615104078,2.4641623313800243,2.3161438900805447,187.65635864725212,2.535223933070619,0.1
63,0.48101709809096993,148.92284779736445,4.5744856493196275,0.5,128.0,0.0,1.3614118481724606,11.281139715570067,0.019281782442928046,2.2920183178010345,66.74727850644659,2.757728945349213,2.3161438900805447,186.10378638318264,2.9360871129835187,0.1
64,0.5050679529955184,145.9878574371251,6.635272237767585,0.5,128.0,0.0,1.2965827125452005,11.272784890986221,0.012158420594413839,2.406619233691086,63.352721337548246,2.7416459076685915,2.3161438900805447,184.40148928505303,3.2192334540275196,0.1
65,0.5050679529955184,145.94513615131146,0.09376897264311594,0.5,128.0,0.0,1.2348406786144766,11.26806502714462,0.007212047795449194,2.5269501953756404,60.07188952698683,2.450385147279215,2.3161438900805447,182.56203321631793,3.377297424660719,0.1
66,0.5050679529955184,144.60759734254668,2.850256925246983,0.5,128.0,0.0,1.1760387415375966,11.255816712331267,0.01907908490023651,2.6532977051444226,56.894973668266076,2.1937546743534266,2.3161438900805447,181.0046214718937,3.364065230689279,0.1
67,0.5303213506452944,144.75838065887132,-0.3060142210807802,0.5,128.0,0.0,1.120036896702473,11.245969398093765,0.01610602230605006,2.6532977051444226,54.08679430451893,1.8828779140629106,2.2932117723569747,179.43101092948308,3.3330541432305836,0.1
68,0.5568374181775592,141.62937132346252,6.047917778839514,0.5,128.0,0.0,1.0667018063833076,11.242264571775756,0.00748529163835125,2.6532977051444226,52.026198659056654,1.4801168517110777,2.2932117723569747,178.0089721988997,3.0120108851993836,0.1
69,0.5846792890864372,143.56663873533765,-4.195467562104814,0.5,128.0,0.0,1.0159064822698167,11.240174926805443,0.004433050490033482,2.6532977051444226,50.80488067059126,1.055968283497489,2.2932117723569747,176.7681774959009,2.628119102070393,0.1
70,0.6139132535407591,141.0774143200863,4.984577157650146,0.5,128.0,0.0,0.9675299831141111,11.23722274268888,0.006576016740673909,2.5269501953756404,49.994482327860716,0.805372466928005,2.2705067053039354,175.8552054365807,1.9530977171215755,0.1
71,0.644608916217797,143.08975292719325,-3.7259653037144846,0.5,128.0,0.0,0.9214571267753439,11.23288253124852,0.010151253126881378,2.406619233691086,49.433604403418705,0.6681605045641803,2.2480264408949857,175.17317977228566,1.4307091418114055,0.1
72,0.6768393620286869,140.67726343572912,4.130252983861285,0.5,128.0,0.0,0.877578215976518,11.22824927518081,0.011378483187004518,2.2920183178010345,48.92911985633957,0.6231155046525607,2.225768753361372,174.7312079407462,0.9091370880497203,0.1
73,0.7106813301301212,142.66477912265415,-3.1462647507453885,0.5,128.0,0.0,0.8357887771204933,11.224067548367405,0.010783084923618567,2.1828745883819374,48.50739486653897,0.5287919487561076,2.2037314389716554,174.46312752335075,0.5407344311836036,0.1
74,0.7462153966366274,139.5066077375428,4.622680416552985,0.5,128.0,0.0,0.7959893115433269,11.22078676747087,0.008882882032165517,2.0789281794113688,48.25196861995538,0.3850870861642279,2.1819123158135203,174.34257869556987,0.24558582636418097,0.1
75,0.7835261664684587,142.6033171504698,-5.078674805221907,0.5,128.0,0.0,0.7580850586126923,11.218217617358821,0.007303910560440944,1.9799315994393987,48.03849425888149,0.31681738839106666,2.160309223577743,174.30165910758015,0.08419628565523062,0.1
76,0.8227024747918817,139.76915452475336,4.297819716538895,0.5,128.0,0.0,0.7219857701073259,11.216055907141033,0.006452867395715825,1.8856491423232367,47.80341318762061,0.32457165355079864,2.1389200233443,174.2863752026792,0.03176269769675394,0.1
77,0.8638375985314759,142.30761937853964,-3.5593283866930663,0.5,128.0,0.0,0.6876054953403103,11.214135051606023,0.006020592977401949,1.79585632602213,47.54751102489097,0.34993753266692823,2.117742597370594,174.2538917597934,0.0661956204150548,0.1
78,0.8638375985314759,140.038020463819,3.089646508097892,0.5,128.0,0.0,0.6548623765145812,11.212429357756765,0.005613515766529837,1.7103393581163142,47.21783076643114,0.4553325109103957,2.0967748488817763,174.1663276059473,0.17497568723132914,0.1
79,0.8638375985314759,141.81216367416064,-2.841380702396701,0.5,128.0,0.0,0.6236784538234107,11.211031838849054,0.00482926296952435,1.628894626777442,46.750598192377424,0.6562473545864419,2.0760147018631447,173.9817150055274,0.36174025583069597,0.1
80,0.8638375985314759,140.28473399549208,2.3750062302402712,0.5,128.0,0.0,0.5939794798318196,11.209755596692357,0.0046306882870532666,1.5513282159785162,46.106531500110584,0.9220798571459248,2.0760147018631447,173.671424697824,0.590291442178067,0.1
81,0.8638375985314759,140.8251824112397,-0.8158692251915678,0.5,128.0,0.0,0.5656947426969711,11.208424405936343,0.005071565674106014,1.5513282159785162,45.27238838098438,1.1591701417247526,2.0760147018631447,173.23417991441343,0.8318076568182693,0.1
82,0.8227024747918817,140.36715154833007,0.7048766439712331,0.5,128.0,0.0,0.538756897806639,11.206484455477081,0.007760356973614445,1.5513282159785162,44.31437180317057,1.330933145568471,2.0760147018631447,172.783523464767,1.0086138841188244,0.1
83,0.7835261664684587,140.62317951561647,-0.4016593309744814,0.5,128.0,0.0,0.5131018074348943,11.203957392289709,0.010614424689047402,1.5513282159785162,43.315931702610094,1.386982460928623,2.0554601008545985,172.2671092623677,1.1333438127326405,0.1
84,0.7462153966366274,140.56828655202096,0.08778881869365165,0.5,128.0,0.0,0.48866838803323265,11.20145732010715,0.011026107076841088,1.5513282159785162,42.31601179991032,1.348547888040463,2.035109010747127,171.7211806536252,1.1748529263814107,0.1
85,0.7106813301301212,140.84632772377051,-0.4532979042553675,0.5,128.0,0.0,0.4653984647935549,11.199376033865255,0.009638085402823801,1.5513282159785162,41.42163289082674,1.171062270976047,2.014959416581314,171.1988354578315,1.102273592867634,0.1
86,0.6768393620286869,140.69287505313065,0.25503578761593154,0.5,128.0,0.0,0.44323663313671896,11.19781415049345,0.007594459269849798,1.5513282159785162,40.80327988801355,0.9525241331542165,2.014959416581314,170.73350117069356,0.9533659296246463,0.1
87,0.644608916217797,140.86418916310674,-0.3517144270688784,0.5,128.0,0.0,0.42213012679687517,11.196730642715975,0.005531839716615344,1.5513282159785162,40.3595542641932,0.8041463521755794,2.014959416581314,170.37142108440636,0.7418211543896004,0.1
88,0.6139132535407591,140.64472667995167,0.4593137133492808,0.5,128.0,0.0,0.40202869218750015,11.195804556185545,0.004964533226604943,1.5513282159785162,39.96775386526193,0.7100443261962404,1.9950093233478357,170.11709598262314,0.5262658323880256,0.1
89,0.5846792890864372,140.7989847991334,-0.33898966211841963,0.5,128.0,0.0,0.38288446875000015,11.19483849247092,0.005437783636072466,1.5513282159785162,39.64817377408319,0.5791623263418819,1.9752567557899363,169.96451319446868,0.31889144456349355,0.1
90,0.5568374181775592,140.73641268316229,0.14438050711216227,0.5,128.0,0.0,0.3646518750000001,11.19406818527897,0.004552703893901628,1.5513282159785162,39.433288220882815,0.4581512550707995,1.9556997582078577,169.88711721286433,0.16337180518489772,0.1
91,0.5303213506452944,140.89475491825374,-0.3836310861033249,0.5,128.0,0.0,0.3472875000000001,11.193403299298568,0.004126120688971878,1.477455443789063,39.2868597048257,0.3856538722513837,1.9363363942652057,169.86018036013067,0.05742842700031221,0.1
92,0.5050679529955184,140.873937496342,0.05141573387202069,0.5,128.0,0.0,0.33075000000000004,11.193063726384377,0.0022126722646300073,1.477455443789063,39.184781667801985,0.31628996953228555,1.9171647467972333,169.86264927645632,-0.0053162796041384295,0.1
93,0.48101709809096993,140.93258277522918,-0.15208677463232997,0.5,128.0,0.0,0.315,11.192714670851359,0.0023881845037317974,1.477455443789063,39.114527552582814,0.25609786175921706,1.898182917621023,169.87555393437142,-0.02806527570358194,0.1
94,0.45811152199139993,140.88386121062945,0.1326688361519233,0.5,128.0,0.0,0.3,11.192207002253175,0.0036470603464793627,1.477455443789063,39.066074839795135,0.20779416856759955,1.8793890273475475,169.89484883717162,-0.04238252094957318,0.1
95,0.43629668761085705,140.90506064721527,-0.06061237630865837,0.5,128.0,0.0,0.2857142857142857,11.191380112104861,0.006237344983902644,1.477455443789063,39.02924613838103,0.1661807651295501,1.8607812151955916,169.91810789119594,-0.05160093980284909,0.1
96,0.4155206548674829,140.8851068290617,0.059903514242574826,0.5,128.0,0.0,0.27210884353741494,11.190183370891159,0.009478541028176498,1.4071004226562505,38.99550842630019,0.1598450806479472,1.8423576388075165,169.93587099068782,-0.03980207247041463,0.1
97,0.3957339570166504,140.9433213424668,-0.1835045604480407,0.5,128.0,0.0,0.2591512795594428,11.189244195155945,0.007810474327096829,1.4071004226562505,38.9643524517373,0.14761312962553355,1.824116474066848,169.95073930498353,-0.033648835926021865,0.1
98,0.37688948287300034,140.94399292677934,-0.002158083316783177,0.5,128.0,0.0,0.24681074243756454,11.187106621658781,0.018665554710096125,1.3400956406250004,38.92427012210908,0.1994003433445205,1.8060559149176714,169.95611621051992,-0.012290288910518005,0.1
99,0.3589423646409527,141.0042298537783,-0.203244953795995,0.5,128.0,0.0,0.23505784994053763,11.180507788111136,0.07117990298942287,1.2762815625000004,38.843839518025014,0.42012988589800315,1.7881741731858132,169.92761395054114,0.06580067614054559,0.1
100,0.3418498710866216,140.99581840833488,0.03505887446471729,0.5,128.0,0.0,0.2468107424375645,11.17689743261639,0.03600921561734774,1.2762815625000004,38.73739352391318,0.5560214780158733,1.7704694784017951,169.87488471831753,0.12294868289800197,0.1
101,0.3418498710866216,140.93999067424022,0.22591242295274433,0.5,128.0,0.0,0.2591512795594427,11.176609130303289,0.002658797718340335,1.2762815625000004,38.62317337957745,0.5792522448208626,1.7529400776255397,169.8179094877579,0.1341775624698121,0.1
102,0.3255713057967825,141.01167438077053,-0.3045789354638294,0.5,128.0,0.0,0.24681074243756448,11.178456625776395,-0.02104703517431938,1.2762815625000004,38.50045098886806,0.6410413622158252,1.7355842352728117,169.7580269538191,0.14243455064767144,0.1
103,0.31006791028265,141.0079534626847,0.019529894352010677,0.5,128.0,0.0,0.2350578499405376,11.1801661973833,-0.020449568067062888,1.2762815625000004,38.37420756479775,0.6594335073577954,1.7184002329433778,169.70320195444228,0.13170892033497975,0.1
104,0.2953027716977619,141.00635171914115,0.008570276646110701,0.5,128.0,0.0,0.2238646189909882,11.18116504774177,-0.012545459474998482,1.2762815625000004,38.25050539363766,0.646159253019399,1.701386369250869,169.66486822607794,0.093012001331479,0.1
105,0.2812407349502494,141.06632217724845,-0.3369213439749486,0.5,128.0,0.0,0.21320439903903637,11.181407749616273,-0.003200726545796062,1.2762815625000004,38.13506595138544,0.6029988243142862,1.6845409596543257,169.64764104107576,0.04221760765143819,0.1
106,0.26784831900023753,141.08192281041383,-0.09202857176285827,0.5,128.0,0.0,0.20305180860860605,11.181474507862498,-0.0009244206944691339,1.2762815625000004,38.03152097052305,0.5408680127475815,1.6678623362914116,169.65529437415174,-0.01894311038719986,0.1
107,0.25509363714308336,141.08484037236903,-0.018071318629985338,0.5,128.0,0.0,0.19338267486533908,11.18137160071228,0.0014962342465458653,1.2762815625000004,37.94266630139031,0.46413305518950726,1.6513488478132787,169.67890915345458,-0.05903450696969767,0.1
108,0.2429463210886508,141.10183252879008,-0.11051152005820164,0.5,128.0,0.0,0.18417397606222768,11.18142861214531,-0.0008703727708091283,1.2155062500000002,37.86602244770696,0.42036725401894126,1.634998859221068,169.70963552719923,-0.07758088545900747,0.1
109,0.2313774486558579,141.10966418226883,-0.05348128304091012,0.5,128.0,0.0,0.17540378672593113,11.181335442956696,0.0014934990502962517,1.1576250000000001,37.79612433008324,0.4025374804665444,1.6188107517040278,169.7388735314248,-0.08771898459671558,0.1
110,0.22035947491034086,141.11306201732822,-0.02436351505885715,0.5,128.0,0.0,0.16705122545326773,11.180769057156047,0.009533103178904774,1.1025,37.72938488794517,0.4035642759670605,1.6027829224792354,169.7642388723741,-0.09042510539337832,0.1
111,0.209866166581277,141.1144016028233,-0.010085498958284984,0.5,128.0,0.0,0.1590964051935883,11.179030300569083,0.030729112954156493,1.05,37.665023351265205,0.40864467733299953,1.5869137846329062,169.78741363032765,-0.08344203746180151,0.1
112,0.19987253960121618,141.0886847645162,0.2391745139676696,0.5,128.0,0.0,0.15152038589865552,11.17405027168792,0.10872100801600862,1.0,37.60523243006646,0.3869962537136885,1.5712017669632734,169.80333827517228,-0.05791096772159029,0.1
113,0.209866166581277,141.13154575196282,-0.3685810257171604,0.5,128.0,0.0,0.1590964051935883,11.170906182829453,0.06346728153205122,0.9523809523809523,37.54672293671271,0.397637333471984,1.5556453138250232,169.80925990940798,-0.021749737476029513,0.1
114,0.19987253960121618,141.13111808165507,0.0037491427405978326,0.5,128.0,0.0,0.16705122545326773,11.170972591132939,-0.0012395126031036776,0.9070294784580498,37.4856045747423,0.4361358839638361,1.5402428849752705,169.80999316361016,-0.002720121950260316,0.1
