iter,elec_primal,elec_dual,H2_primal,H2_dual,elec_GC_primal,elec_GC_dual,H2_GC_primal,H2_GC_dual,EP_primal,EP_dual,cap_primal,cap_dual,cap_primal_Green_Coalition,cap_dual_Green_Coalition
20,11757.796955541713,18664.863754263428,0.0,0.0,3054.169617990123,164.378892040959,7326.453252809376,2501.587355742527,3137.325101996143,1349.8925178647905,0.0,Inf,0.0,Inf
21,9266.797435879515,18510.623617918165,0.0,0.0,2659.4796169186316,228.77120134979052,5934.888581716373,2373.140718220111,2582.3711293650167,1501.2316904616087,0.0,Inf,0.0,Inf
22,5582.884811916466,17297.751972071805,0.0,0.0,2235.4850046092793,262.47644738214905,4640.095587646146,1744.4577907469823,1948.125628013646,1997.1058934938048,0.0,Inf,0.0,Inf
23,4166.787389710896,17160.210175816246,0.0,0.0,1741.874043798117,221.661577964208,4023.9762255781516,1329.275047777529,1766.6729624375373,1696.5571074726765,0.0,Inf,0.0,Inf
24,2242.325595716984,16461.578440180976,0.0,0.0,1241.1896399518146,168.71679681957906,3636.108449944786,1145.4064388690426,1672.8124483266643,1113.7580617001713,0.0,Inf,0.0,Inf
25,3737.9174321719547,15814.600885939992,0.0,0.0,1055.6291354219384,167.76366432939895,3258.635766790032,1052.1891840471408,1469.3654522569154,1398.40103824764,0.0,Inf,0.0,Inf
26,2412.1018457031923,15198.98962556041,0.0,0.0,973.7458502374653,139.44153347518278,2889.858310235835,958.6963070853493,1340.5243300641268,1707.732605919838,0.0,Inf,0.0,Inf
27,3333.234785786715,14284.995403000019,0.0,0.0,883.4898373876298,107.66871687869931,2492.6857351020285,769.7237321597495,1437.0930621387092,1458.9195241089926,0.0,Inf,0.0,Inf
28,1947.1004778230783,13933.945967264808,0.0,0.0,795.9971988985716,87.03808342692955,2151.795946594495,645.2469417202177,1482.170427263731,1058.432992802359,0.0,Inf,0.0,Inf
29,2617.7158934895433,13491.372190578482,0.0,0.0,719.534036499782,77.45323997057916,1887.7822207421402,596.1595707715526,1428.8895105132594,781.8948994210743,0.0,Inf,0.0,Inf
30,1640.7422698043229,13253.31066719511,0.0,0.0,650.669077105381,75.76701860296892,1692.396562768578,618.1261061347852,1329.0278704579205,658.7223393736306,0.0,Inf,0.0,Inf
31,1211.0607131352717,13230.760811775957,0.0,0.0,586.8406775621135,77.34345962639598,1534.9788558742569,661.9878335573814,1210.8563464933052,677.9329643214065,0.0,Inf,0.0,Inf
32,1019.8856573462126,13149.767729929943,0.0,0.0,527.8995287633416,78.43623953467909,1387.2077965664569,681.0909462633299,1074.5698545703842,877.8967066408895,0.0,Inf,0.0,Inf
33,535.6867449014193,13146.931335142826,0.0,0.0,473.78978765743756,77.81319660312914,1235.1778231685266,659.670162543173,953.4724508520416,1042.038149307699,0.0,Inf,0.0,Inf
34,592.6871548769332,13124.773586944457,0.0,0.0,424.21660974618766,76.0824937772597,1079.5904754653973,605.0257330672272,872.8212014859885,1059.5536725159477,0.0,Inf,0.0,Inf
35,341.7130820046025,13096.403746520622,0.0,0.0,383.34152917665676,72.93531094725218,927.8917506027202,517.6071644824696,830.0532059088246,981.8230066184444,0.0,Inf,0.0,Inf
36,887.6003104546252,13068.453404876846,0.0,0.0,371.84882147488753,104.52649296532405,812.9297767156579,533.442327032035,817.8833434891817,1016.4856783438759,0.0,Inf,0.0,Inf
37,158.90559007633473,13056.525811069432,0.0,0.0,352.50499488422685,69.97306220727282,679.5727343270493,368.2865990452602,823.3802326784405,1049.8612103182645,0.0,Inf,0.0,Inf
38,517.5022619060172,13026.655706412577,0.0,0.0,322.1829249950171,61.200083621289174,539.8213552629886,259.65453912464653,853.7560494693153,1140.2635594142262,0.0,Inf,0.0,Inf
39,1281.4277443777157,12979.994156400626,0.0,0.0,309.0068960325431,107.16119123735442,439.0414502197684,464.4803276593843,911.7129971364059,1197.4267743425185,0.0,Inf,0.0,Inf
40,1014.6597528728361,12955.380851794278,0.0,0.0,281.82169696424364,99.61382455758213,380.3122605589136,565.7162201628848,980.7238298071786,1188.7497239069119,0.0,Inf,0.0,Inf
41,1052.3425393799587,12929.453782297996,0.0,0.0,275.2675253301153,96.8691052395446,381.7867042913743,527.6011746059032,936.2925194507145,1122.7535218576445,0.0,Inf,0.0,Inf
42,899.3268384691968,12886.910187293019,0.0,0.0,247.5872504285372,74.37959684996275,376.31974509005425,401.023815573126,856.5916956173465,1099.2461327086087,0.0,Inf,0.0,Inf
43,1491.5815843210069,12816.416431817437,0.0,0.0,179.77490704314943,100.23096155928077,353.23943886088466,346.7695095676234,772.2500289181667,1074.4454037116582,0.0,Inf,0.0,Inf
44,1890.7526966835405,12739.589986451598,0.0,0.0,120.32603972428464,105.03308763716564,320.21975669146235,352.9854699395785,696.3888546875932,1029.9414814514428,0.0,Inf,0.0,Inf
45,2823.8635438310903,12626.327996964397,0.0,0.0,118.95636782843812,111.02056955003646,336.47644185796815,564.6851778659707,645.9337492059764,1053.750038256365,0.0,Inf,0.0,Inf
46,3569.1512847028844,12433.571447806122,0.0,0.0,120.65687173504739,63.203352294450106,337.511880054919,499.3985680519004,628.7770721214906,1018.6701729802174,0.0,Inf,0.0,Inf
47,4982.356845511173,12166.901438805324,0.0,0.0,119.77781559346069,56.51677969588418,355.0515890841626,594.8157276173537,646.4123252566624,1116.3606051641011,0.0,Inf,0.0,Inf
48,5638.223153557412,11823.862887089157,0.0,0.0,95.48208723882438,46.07642112668705,349.54205885359477,520.057748087524,650.9719602751716,1140.3497628073912,0.0,Inf,0.0,Inf
49,7087.291486787354,11363.796159116962,0.0,0.0,78.3405831879859,75.84290223198138,320.1136657441295,481.5385533342801,668.6777037014859,1153.0768003273472,0.0,Inf,0.0,Inf
50,8108.57217526104,10812.901296309996,0.0,0.0,44.86012051546717,88.79050195797336,284.0097484167966,465.0255583727941,682.9466320613034,1138.8899799792284,0.0,Inf,0.0,Inf
51,9075.419464452089,10226.218184381156,0.0,0.0,41.99318746330959,76.86783500339013,252.53169427644667,457.8869909037305,688.9984839907731,1091.8704769635326,0.0,Inf,0.0,Inf
52,9631.314897170028,9537.335749086962,0.0,0.0,36.30739980983648,60.801112700834324,236.29440076237714,460.03966418871045,670.228490906729,1027.2678763003037,0.0,Inf,0.0,Inf
53,9954.039812566323,8791.731506671638,0.0,0.0,31.71486464051333,56.968433887402604,232.74220631975285,461.42549875340825,619.7607820132861,965.3511053889484,0.0,Inf,0.0,Inf
54,9124.791885983772,8068.67095158048,0.0,0.0,29.30484483251473,57.16061466022886,237.91903318664598,449.75934286826015,564.543501959269,834.5429697032225,0.0,Inf,0.0,Inf
55,8612.256603190846,7380.96144762621,0.0,0.0,27.84027249548342,59.49497849143799,239.8785056140777,422.6644668337432,503.38537322544414,694.2323577980293,0.0,Inf,0.0,Inf
56,8535.891045634437,6701.616357270642,0.0,0.0,27.17227635080636,60.606046261212896,232.9002100739444,375.4857780240449,452.7215994139649,614.3831252280113,0.0,Inf,0.0,Inf
57,7735.079288430074,6028.501828935937,0.0,0.0,24.305864681525957,60.5683609540724,210.13209629442625,305.51961592756385,397.3186323020036,571.3207013311875,0.0,Inf,0.0,Inf
58,6779.4837852517385,5457.296456212503,0.0,0.0,19.37345934263786,60.726466355386876,200.4550870366672,272.6764067227675,362.49505115134576,541.5857123161294,0.0,Inf,0.0,Inf
59,5772.227420510135,5008.102341638183,0.0,0.0,13.427101088464886,61.37359715779504,199.57023032495806,256.61206997490734,345.6589300306085,514.260243251708,0.0,Inf,0.0,Inf
60,5196.031181663597,4546.949005336242,0.0,0.0,11.613559107737432,61.929300379398505,201.3043418016105,249.05334751969977,339.1731973964363,443.79783006460593,0.0,Inf,0.0,Inf
61,4792.176945842164,4042.3309291570463,0.0,0.0,8.700309056606155,61.230975038304436,202.43563677460187,234.64791893371014,340.0639263762139,390.8607895481269,0.0,Inf,0.0,Inf
62,4413.466496912562,3601.039705342491,0.0,0.0,19.468832477472883,57.85171018841272,257.5126756276244,224.11984691023693,370.3948754369012,442.6590196714374,0.0,Inf,0.0,Inf
63,3947.164434713236,3239.6250602159284,0.0,0.0,17.89724112666105,58.5345249361719,291.9655760733563,216.45436808031158,383.7351014906296,454.55673401076655,0.0,Inf,0.0,Inf
64,3469.998271007242,2914.812261907392,0.0,0.0,9.782951372881326,60.50009669709718,292.67112252191305,190.34253013152068,386.10362174245506,447.1595331044216,0.0,Inf,0.0,Inf
65,3096.150808380258,2688.4413334793708,0.0,0.0,7.589748540779821,61.038760437393414,266.1307708773835,190.60662538436705,383.17278676153643,434.7971400541606,0.0,Inf,0.0,Inf
66,2936.4338594869205,2442.1992093968147,0.0,0.0,23.89911814112765,58.90693961326977,254.30085430433746,220.62199549762164,391.49770004262604,471.80404266158746,0.0,Inf,0.0,Inf
67,2936.8097935942574,2212.18334404389,0.0,0.0,22.818805728322083,58.93361115998018,234.35327483122148,214.86130456279426,408.8173354357244,461.53924323462536,0.0,Inf,0.0,Inf
68,2911.1471344920537,2004.798330627775,0.0,0.0,13.39738985834495,60.372634160435176,198.82951364553693,206.49225655189437,395.046556570512,468.67855263692167,0.0,Inf,0.0,Inf
69,3061.791264348171,1924.1376701969846,0.0,0.0,9.670725377557904,60.822001306641624,160.99042841361478,211.24861726334993,363.2820285568582,469.88209398032905,0.0,Inf,0.0,Inf
70,2574.893072915265,1676.532852136755,0.0,0.0,8.984039552216075,60.65646580333668,144.88177235951648,225.40579018492184,306.290905346086,478.64812135919937,0.0,Inf,0.0,Inf
71,1996.8794961251199,1574.9833311086409,0.0,0.0,8.644012741000983,60.3593385686579,138.68084643375767,233.2216034127097,271.05734602104013,458.16359106423323,0.0,Inf,0.0,Inf
72,1722.8066081889892,1388.8514687175862,0.0,0.0,8.556548050486699,60.156180151894354,138.04181521538314,231.69153805065662,225.6951222273833,441.069172649576,0.0,Inf,0.0,Inf
73,1663.811779206058,1316.5856714232648,0.0,0.0,8.967755909337269,60.065157510783564,128.4799369469297,209.8833133856032,187.24680636102377,424.8228172717954,0.0,Inf,0.0,Inf
74,1619.9359557607197,1183.752120767134,0.0,0.0,8.469517679797589,60.07989436740181,114.74327395637575,190.7613405712884,164.05975046631679,420.04820719889216,0.0,Inf,0.0,Inf
75,1847.9069737455088,1288.9567778098071,0.0,0.0,6.600664666953404,60.10303239969634,105.94059521281642,180.3692349337153,154.33902926603054,415.53003665497573,0.0,Inf,0.0,Inf
76,1542.7678987311222,1123.7275038184478,0.0,0.0,6.337463076713879,60.09416103460441,102.25495880910846,172.69959862798834,154.03587230375578,412.1346199439268,0.0,Inf,0.0,Inf
77,1168.591289114553,1127.5159175654223,0.0,0.0,7.069534371622005,60.026500827418566,103.05909216942969,167.70671401623184,174.11944330293255,356.7628782904453,0.0,Inf,0.0,Inf
78,1013.7734438457021,968.2910833574502,0.0,0.0,7.701823859545628,59.95948619662854,104.79719457884975,159.10990261312628,210.09049154837302,292.7116944673672,0.0,Inf,0.0,Inf
79,1035.9142500899638,975.7426046294345,0.0,0.0,7.817130868278169,59.87981652055292,107.53441003413019,146.38629474630898,234.9416397991902,242.4696503116151,0.0,Inf,0.0,Inf
80,749.4296427227529,793.6850135056325,0.0,0.0,8.189416315870426,59.81288981057309,114.13663146521378,131.52221935491016,230.8153339187706,231.97336557947133,0.0,Inf,0.0,Inf
81,482.7273919527246,774.4005170221311,0.0,0.0,8.486224111536291,59.795976101955596,118.42205589500256,120.09104090531638,204.73227553010744,229.26259379250058,0.0,Inf,0.0,Inf
82,437.76851391453494,669.3430323429487,0.0,0.0,7.022573125686473,59.78971895112188,118.80428467712896,110.85781113202802,179.7220625975836,235.04165468709326,0.0,Inf,0.0,Inf
83,379.2203680947055,636.7479463630752,0.0,0.0,6.539532937764066,59.772090661017614,116.93862936115481,105.40789366333783,170.43728744395614,229.22363595224894,0.0,Inf,0.0,Inf
84,317.37052238387395,557.4509895025384,0.0,0.0,6.6355591372121125,59.753148062098404,112.5675158799019,103.88021282291332,172.46565993595038,209.6931680144806,0.0,Inf,0.0,Inf
85,369.810199929592,523.6400618118938,0.0,0.0,5.823408649163648,59.74165518338094,105.91761161815643,104.7796110285258,173.42663237187634,195.25402466339085,0.0,Inf,0.0,Inf
86,273.437781319514,497.4688798945772,0.0,0.0,5.304863667949616,59.71938065121685,101.47373850267762,109.3508141111027,165.03127062301095,189.30276874878706,0.0,Inf,0.0,Inf
87,246.69506455029511,517.2704088909838,0.0,0.0,6.48052999907488,59.68187252728784,98.15742380149642,112.00652211629722,150.4559432997876,190.31427331640282,0.0,Inf,0.0,Inf
88,293.40461071217464,486.76334737669123,0.0,0.0,6.402519606790957,59.6596427208903,96.56595714143603,113.00903527168673,136.34266042024197,189.43732350939842,0.0,Inf,0.0,Inf
89,216.6288605732178,494.7320866811954,0.0,0.0,5.135588862681188,59.646514637628776,96.61132258706573,113.76584935797923,128.20726857123768,187.68192547657836,0.0,Inf,0.0,Inf
90,152.0836349430493,487.00187978910503,0.0,0.0,5.776590400617379,59.60015011558629,96.82607228917983,116.5232578648363,124.21246172371858,185.3170951635951,0.0,Inf,0.0,Inf
91,197.22719741960898,488.85948338928165,0.0,0.0,7.06175637438103,59.54928213730822,99.6550390352959,118.93194353231073,118.72836390517253,185.04601704122143,0.0,Inf,0.0,Inf
92,168.57939235174075,476.6281974570047,0.0,0.0,9.374360513292213,59.473177569118455,103.49467863029417,122.65421291423186,110.83625310938612,186.36922548822898,0.0,Inf,0.0,Inf
93,102.19084154464737,483.20880242367616,0.0,0.0,9.461167355045134,59.41980247546446,107.13409562678096,126.73461018133442,99.36395180519585,187.92557666962333,0.0,Inf,0.0,Inf
94,140.8293138015867,476.71510337028394,0.0,0.0,8.760172222357326,59.38006942889391,109.65104939456626,130.42341736201053,86.16243728055699,190.26974592751057,0.0,Inf,0.0,Inf
95,138.02846722414412,477.67027154164174,0.0,0.0,7.558832754085676,59.354183106600416,111.4079090282028,133.7554677397294,75.49924759794511,192.6942657745496,0.0,Inf,0.0,Inf
96,85.17942940772853,474.84168392437635,0.0,0.0,6.283230696221372,59.32700152874159,112.84835075916195,135.24071425402093,66.76073209678871,194.05178873233953,0.0,Inf,0.0,Inf
97,92.71458509483645,476.9596008213622,0.0,0.0,10.244596944830512,59.235704346387045,111.19768520138392,137.6387309726307,63.06365449765905,195.41219494459466,0.0,Inf,0.0,Inf
98,144.05636469833854,465.6562664582212,0.0,0.0,26.060127386693786,58.24511963216068,111.18584218017202,137.45272537872398,62.11004138406927,194.55433829687377,0.0,Inf,0.0,Inf
99,343.3052282657622,468.31891499599453,0.0,0.0,120.03818649692856,57.46267146524748,139.71107833611148,147.32914991939748,72.75428552356217,191.45951273760087,0.0,Inf,0.0,Inf
100,487.74156165972516,486.9338229721926,0.0,0.0,96.35753947788253,58.01414159241641,152.20011439180698,142.90757069081255,78.90392052995591,192.88196474554982,0.0,Inf,0.0,Inf
101,125.22415776289552,459.278536705391,0.0,0.0,7.925071949943082,58.001355301212186,134.0556163827396,135.64155891376421,76.28585669267395,196.15101579847658,0.0,Inf,0.0,Inf
102,334.4586691619301,466.3571582601585,0.0,0.0,16.305175838379768,59.16443901768862,138.55150717287293,141.1926728555073,78.94443834549156,198.11783948536115,0.0,Inf,0.0,Inf
103,345.5818669999131,478.106687010057,0.0,0.0,17.333355727173064,59.156023431196516,137.38309073241768,140.34910101917058,80.49717527568372,200.21521042238408,0.0,Inf,0.0,Inf
104,135.16521040691225,464.2926747011227,0.0,0.0,15.81939274975765,59.12829092911436,134.09233830260288,140.51242378920713,83.3041258987963,204.08103348641362,0.0,Inf,0.0,Inf
105,128.11514695103605,465.3956855206769,0.0,0.0,14.202065820887288,59.07207262177529,130.07371749233187,141.26535986856933,85.90841386462056,206.1868704831929,0.0,Inf,0.0,Inf
106,116.72986358677305,464.25481517944263,0.0,0.0,19.261693152294633,58.93523776242757,125.62014631655009,142.68183865828848,87.35732123201028,209.28020498228665,0.0,Inf,0.0,Inf
107,77.39738736082052,461.9914100995962,0.0,0.0,23.006025147543813,58.81337546241948,120.15681046352745,144.45278808817088,86.49453481696064,212.44436322982412,0.0,Inf,0.0,Inf
108,92.51853064888249,462.1302477982648,0.0,0.0,25.902539356812,58.659278554365486,116.15768144023113,145.2234178651175,84.21128833256073,215.86737316153616,0.0,Inf,0.0,Inf
109,108.6013664861277,460.5767343808161,0.0,0.0,27.285213632085256,58.54870127059295,113.00978550559213,145.3214492984153,82.80480217741899,220.484170956063,0.0,Inf,0.0,Inf
110,93.8960914770094,459.27884272269023,0.0,0.0,25.168034613424936,58.482442594617666,110.17087521513928,144.90484371462398,83.50192108188385,224.90652708002622,0.0,Inf,0.0,Inf
111,199.75787690494093,453.12732582941373,0.0,0.0,39.09475445797908,57.513446376285174,103.5599588045189,142.12474594407576,86.08761593186276,226.2503315635965,0.0,Inf,0.0,Inf
112,719.3796813944574,458.26538386594655,0.0,0.0,185.89052603752464,56.5340641854345,102.36697889934965,138.98152918064756,107.30009447277577,226.31788813651082,0.0,Inf,0.0,Inf
113,289.73590596566834,473.39652957161684,0.0,0.0,171.20659115399013,56.610797975077894,105.63124588001601,137.56072308437214,118.19330524478137,224.75964157576686,0.0,Inf,0.0,Inf
114,169.70411199929188,462.8835184723588,0.0,0.0,106.88493783641121,57.4311346719967,102.27369816867541,137.10510418705599,119.13030759195946,228.38760216951894,0.0,Inf,0.0,Inf
115,778.1577469464399,440.51138137165333,0.0,0.0,106.94062586898897,56.06040249209013,102.51931984025198,137.00504775358928,97.02663043416486,234.44688267560085,0.0,Inf,0.0,Inf
116,309.43263878315884,445.38518373913075,0.0,0.0,128.23073723831055,55.50279967115175,121.23856506017215,134.5252315303868,103.79295152383152,232.60160603027452,0.0,Inf,0.0,Inf
117,372.1078666267453,450.69717770699265,0.0,0.0,114.20509617649132,56.44016232794194,129.42538021497757,135.4436458857495,116.09182697530412,237.17816899568683,0.0,Inf,0.0,Inf
118,238.6375472740618,453.3122535766044,0.0,0.0,80.52683575606609,56.91202184026096,124.59629033454648,136.22672616265737,120.87865059439646,240.78016983018773,0.0,Inf,0.0,Inf
119,784.3317915971567,437.7711732594403,0.0,0.0,84.43599367302427,55.65001653441365,141.5542986939999,140.96732774419533,119.4408390226644,237.04816662502768,0.0,Inf,0.0,Inf
120,534.5968693822596,443.6017993378586,0.0,0.0,130.2533072687879,55.02803991768196,188.82801057535826,145.8773219705192,120.55004497537627,231.77290004811707,0.0,Inf,0.0,Inf
121,844.4908988228533,456.81848320973177,0.0,0.0,162.06690747911009,54.86107569458215,208.90575649508654,142.83147438037298,130.96954639738414,228.70578423540175,0.0,Inf,0.0,Inf
122,254.02183151949106,460.5831401761608,0.0,0.0,147.45193183425772,55.20023745038696,206.37820793486574,142.49685583793348,141.64958995267824,226.16347203069233,0.0,Inf,0.0,Inf
123,341.4540421801238,455.8750233135699,0.0,0.0,110.80538037681394,55.96736148232581,191.18055894435216,144.1662795706357,144.128989172929,228.9847467535513,0.0,Inf,0.0,Inf
124,173.3615660909189,450.22618066894285,0.0,0.0,72.48701172403726,56.54500611969274,171.58639414127404,146.86683475815167,140.5989087580591,231.6660061418047,0.0,Inf,0.0,Inf
125,726.8732582208121,430.1893983004185,0.0,0.0,34.806856057934,54.90238178471098,153.23266277923872,146.09518234618457,123.56521527238385,230.46523423326744,0.0,Inf,0.0,Inf
126,1079.7744731295309,443.1606958161357,0.0,0.0,130.17893649561861,54.71763936052055,159.19776906235344,146.08627401062978,148.2927983029702,227.14560177573102,0.0,Inf,0.0,Inf
127,389.1108257924877,452.63639524648477,0.0,0.0,135.87281365827022,54.69339397717296,161.25477312282308,145.70227841824416,167.93488089014585,221.9683944723578,0.0,Inf,0.0,Inf
128,323.42923994094576,453.0210300474975,0.0,0.0,112.02540585514733,55.308040279651465,161.10677728676956,147.11183302717495,170.9918440487305,223.05423487490395,0.0,Inf,0.0,Inf
129,303.11687043056395,447.35604470890627,0.0,0.0,82.9657499824676,55.99485372588897,161.02767958270772,142.2691885248445,159.7919502939397,224.73852745455991,0.0,Inf,0.0,Inf
130,554.0710447290384,429.5420547814347,0.0,0.0,32.76081827825046,55.07082722814098,184.97706804507817,136.7080912489057,132.9027016314929,217.27130945559855,0.0,Inf,0.0,Inf
131,1071.2665859736808,426.93090156569536,0.0,0.0,74.08742208691889,54.32398087210997,221.3644107861827,135.7331215286005,131.6223809536526,206.03429750814846,0.0,Inf,0.0,Inf
132,869.1621433379222,439.01604554428366,0.0,0.0,106.80239826735523,54.44669664393122,243.99094032739376,138.02141982080008,160.22900257103623,195.4657545266944,0.0,Inf,0.0,Inf
133,336.2975199562238,445.67788584387756,0.0,0.0,98.27279763214912,54.791177741998716,258.29212246155157,138.67234512974116,177.12431061014078,186.23994057909064,0.0,Inf,0.0,Inf
134,259.85714444466555,445.8315816306749,0.0,0.0,76.6964967606967,55.411736513681504,268.5891579032728,140.47897760930522,180.2514366005045,184.4075383330709,0.0,Inf,0.0,Inf
135,703.5291964246694,432.7196025026679,0.0,0.0,44.793505847246934,54.89989390415885,266.7354657961563,147.48713500918086,166.5034724269908,191.10127112431022,0.0,Inf,0.0,Inf
136,974.5995014876939,430.0814516098171,0.0,0.0,65.95260320026112,55.58113519726776,257.4367211195195,156.64096738050998,167.27799721384164,199.19727633882712,0.0,Inf,0.0,Inf
137,963.3824775507381,421.8594612188532,0.0,0.0,69.03806331267266,55.73138373571829,246.02761948910344,161.35542664635162,177.1418486030852,198.7927215401076,0.0,Inf,0.0,Inf
138,777.7481981735232,424.7993296197281,0.0,0.0,57.56292595639099,56.118100113645724,231.5663372292184,166.95951696650118,184.2790562624666,200.51198852874865,0.0,Inf,0.0,Inf
139,516.7740760058176,432.3502136417394,0.0,0.0,44.19717556771019,56.50859726310229,215.2821906905268,172.43223074836786,187.5611783745674,202.09954979423884,0.0,Inf,0.0,Inf
140,342.36875215604897,437.3811750054586,0.0,0.0,33.258590278442114,56.81407076971147,198.26698418015894,177.38750441683524,188.67120736729476,203.4899699450164,0.0,Inf,0.0,Inf
141,338.21938747676904,434.65662445799524,0.0,0.0,24.520468954552953,56.809127256340375,183.0974894429486,179.27528198229967,189.24267419781538,204.99950215735905,0.0,Inf,0.0,Inf
142,496.4817638153869,420.7136548350286,0.0,0.0,29.502850446204906,55.8166480355597,182.0010363409796,161.51912007885446,186.49308782850005,190.67484898429106,0.0,Inf,0.0,Inf
143,612.7781792714859,412.5783177729413,0.0,0.0,48.78363907750202,55.20139228799553,194.6713560598824,150.4637612657273,186.983699751893,174.57825384060405,0.0,Inf,0.0,Inf
144,714.2995768393203,410.1819127015136,0.0,0.0,70.05704014596256,54.972543909753504,210.2780300827351,143.4672237520535,188.78020542163694,156.64474480936357,0.0,Inf,0.0,Inf
145,752.4444364591909,415.1098298709737,0.0,0.0,83.91460852800881,55.42980498938343,222.2109789215415,137.26831527943207,190.89180929635364,142.15979851872999,0.0,Inf,0.0,Inf
146,581.1671915154529,417.78728493786986,0.0,0.0,72.33360300408627,55.7299704033089,227.2945331902203,133.97559604125033,190.0726374774397,132.74683792984564,0.0,Inf,0.0,Inf
147,362.5416996985146,418.27294324258116,0.0,0.0,51.602720389380046,55.767013023809845,226.85955061620962,130.08614964019503,188.8954788557062,124.7992702207634,0.0,Inf,0.0,Inf
148,467.1096894992446,413.3317533198307,0.0,0.0,37.165829760412144,54.79525219860459,218.52691597878314,131.35932515226506,186.53752461515268,125.5296499342602,0.0,Inf,0.0,Inf
149,840.6139135174951,420.9265041228727,0.0,0.0,72.0860074625894,55.527053673156,205.5979714544423,120.81851221528548,188.68641177639302,128.3587603243806,0.0,Inf,0.0,Inf
150,780.8268424449573,420.5658429126285,0.0,0.0,72.65045188816622,55.579178090327844,192.66584231798404,108.28105049778034,188.56747239968718,118.74507833279947,0.0,Inf,0.0,Inf
151,516.3372780048588,423.99480370690856,0.0,0.0,59.68894919561573,55.916048492022924,181.53628939303078,103.3700428509779,187.05500681886247,114.432123961046,0.0,Inf,0.0,Inf
152,439.90615798577704,414.4764617395672,0.0,0.0,56.910172137721105,54.410141836009764,170.39657818406963,99.54343856856846,185.2798098289715,111.31791211622706,0.0,Inf,0.0,Inf
