Time,jh,jd,jy,W,Elec_Price,H2_Price,Elec_GC_Price,H2_GC_Price,EP_Price,Gen_Conv_CCGT_g,Gen_Conv_Coal_g,Gen_Conv_Biomass_g,Cons_Elec_01_d,Demand_GC_Elec_01_d_gc,Offtaker_Grey_ep,Offtaker_Grey_q_h2gc,Offtaker_Import_ep,Gen_Conv_CCGT_obj,Gen_Conv_Coal_obj,Gen_Conv_Biomass_obj,Cons_Elec_01_obj,Demand_GC_Elec_01_obj,Offtaker_Grey_obj,Offtaker_Import_obj
11,11,1,1,15.96931644253334,83.33910777160249,128.0,5.832701729924024,75.68132563268942,128.08880393414069,4752.186797284791,0.0,0.0,15226.458,7958.231049725725,1023.9703631307625,678.3753680332488,0.0,-41.11876762669999,0.0,0.0,-6.054463296726016e6,-17330.962126182283,7950.745810017019,0.0
12,12,1,1,15.96931644253334,83.3391041609782,128.0,5.832701724704946,75.68132563268831,128.0888100979355,2599.2689155380986,0.0,0.0,14672.2095,7958.231059146522,1023.9703669493882,678.3753680333126,0.0,-22.481047126289923,0.0,0.0,-5.844243789692943e6,-17330.962169489743,7950.739336667844,0.0
13,13,1,1,15.96931644253334,83.33900801467846,128.0,5.8327017290102035,75.68132563268674,128.0888553949992,3437.1524833736626,0.0,0.0,14124.610499999999,7958.231051371793,1023.9708027950236,678.3753680333633,0.0,-29.397423029877245,0.0,0.0,-5.6357934451154e6,-17330.962133764442,7950.674485324882,0.0
14,14,1,1,15.96931644253334,83.33896783313345,128.0,5.832701734643591,75.68132563268678,128.08885117384278,4233.546181839368,0.0,0.0,13833.241500000002,7958.23104130445,1023.9709347236911,678.3753680336447,0.0,-36.03874228702625,0.0,0.0,-5.524574468606881e6,-17330.962087038133,7950.67321735085,0.0
15,15,1,1,15.96931644253334,83.33904816978054,128.0,5.832701721555387,75.68132563268858,128.08885947975685,165.47897410515407,0.0,0.0,13919.587500000001,7958.231064861174,1023.9706426054624,678.3753680334491,0.0,-1.4219603887377161,0.0,0.0,-5.557554931621331e6,-17330.962195630047,7950.677090522833,0.0
16,16,1,1,15.96931644253334,83.33902681625489,128.0,5.832701720736863,75.68132563268628,128.088853442317,130.63520062705672,0.0,0.0,14470.3455,7958.231066354334,1023.9707355403747,678.3753680330984,0.0,-1.119758412884039,0.0,0.0,-5.767489614723314e6,-17330.962202425042,7950.679334638116,0.0
17,17,1,1,15.96931644253334,83.3389590967622,128.0,5.832701749363874,75.68132563268746,128.08885244950412,7403.271296913303,0.0,0.0,15618.213000000002,7958.231015678265,1023.9709604786207,678.3753680337347,0.0,-62.95685903960839,0.0,0.0,-6.20259016398677e6,-17330.96196506831,7950.670819780382,0.0
18,18,1,1,15.96931644253334,83.33896735037972,128.0,5.832701750444015,75.68132563268738,128.08885391555634,8630.08000459102,0.0,0.0,16783.338,7958.231013840264,1023.9709373015863,678.3753680337269,0.0,-73.4607768591959,0.0,0.0,-6.640862399359807e6,-17330.961956126434,7950.670300686936,0.0
19,19,1,1,15.96931644253334,85.39181582701512,128.0,7.687092699308684,75.68132563301678,128.1173092033303,14040.0,591.0624088266088,0.0,17761.887,4625.821150942464,1025.5053988805687,678.3753678525972,0.0,-28941.50359060266,4.097121696220711,0.0,-6.969867929304784e6,-5349.540181580473,7856.46806241959,0.0
20,20,1,1,15.96931644253334,89.78145905558563,128.0,8.201561591780345,75.68132563460865,128.31115195132435,14040.0,1800.0,239.7582111949374,18202.9185,3596.8830171951317,1036.1429637423628,678.3753674540291,0.0,-90572.09451973275,-7888.880585768406,14.540426243282127,-7.052991865603034e6,-3234.3807081500345,7204.561068483337,0.0
21,21,1,1,15.96931644253334,89.78145409548266,128.0,8.359547810740201,75.68132563460887,128.3111509845857,14040.0,1800.0,219.3562319638499,17866.5435,3280.910026486585,1036.1429515495115,678.3753671131188,0.0,-90572.024879887,-7888.871657583048,13.304211605449382,-6.9301707741130665e6,-2691.0833852392934,7204.562563731888,0.0
22,22,1,1,15.96931644253334,89.7813981693985,128.0,9.135626474358233,75.6813256160861,128.31113727103036,14040.0,1800.0,867.1068332994035,16962.1335,1728.749332427398,1036.1430161026813,508.1417131555769,0.0,-90571.23967766529,-7888.770990631572,52.63953582850809,-6.598540222344229e6,-747.1415918290768,-5678.934585327486,0.0
23,23,1,1,15.96931644253334,89.78136261496441,128.0,9.627847932750718,75.68132559882024,128.31112737670875,14040.0,1800.0,396.8921343389341,15689.31,744.3043140430912,1127.0611366947583,309.2542133004002,0.0,-90570.74049341073,-7888.706992650201,24.108279286912875,-6.128354309366288e6,-138.49716115790488,-24603.76109528441,0.0
24,24,1,1,15.96931644253334,85.39170490834196,128.0,9.766698507056754,75.68132558847927,128.1172727779311,14040.0,1360.8474908342748,0.0,14451.430499999999,466.6025718174622,1064.993934115091,261.52427820133283,0.0,-28939.94629243156,9.584055192462984,0.0,-5.730628156870173e6,-54.42958660950444,-25365.74445285769,0.0
25,1,2,1,113.26120028586095,83.33691770506314,128.0,8.906190727092708,75.68132561667696,128.08925882151118,9331.150356659542,0.0,0.0,10020.66,2187.6228668145845,1023.9461216482355,654.9532600805048,0.0,-60.302863835939206,0.0,0.0,-4.049722048685082e6,-1196.4187254933095,6178.691046162188,0.0
26,2,2,1,113.26120028586095,83.33689276727964,128.0,9.204286490803161,75.68132561488137,128.0892556467664,10155.629642860404,0.0,0.0,10248.9465,1591.4300988554764,1023.9461256582154,528.0867529463511,0.0,-65.37782924831845,0.0,0.0,-4.1390567641020864e6,-633.1599887159755,-3422.7313102090266,0.0
27,3,2,1,113.26120028586095,83.33687514400043,128.0,9.388262039124697,75.68132561376163,128.0892535516708,10833.261020237876,0.0,0.0,10558.625999999998,1223.4782364140717,1023.9461268847402,439.540548695057,0.0,-69.54922794061713,0.0,0.0,-4.260034374585958e6,-374.22333277453436,-10124.023333313351,0.0
28,4,2,1,113.26120028586095,83.33686828506154,128.0,9.455672612254709,75.6813256133165,128.08925269975387,11377.484953464962,0.0,0.0,10968.0285,1088.6568095200348,1023.9461270400682,406.3851528779101,0.0,-72.96509265468922,0.0,0.0,-4.419601042077684e6,-296.29230504857696,-12633.26677444976,0.0
29,5,2,1,113.26120028586095,83.33686433165342,128.0,9.493634137482495,75.68132561303659,128.0892521974822,11943.248165740932,0.0,0.0,11457.868499999999,1012.7336010168061,1023.9461270574949,386.7335331196686,0.0,-76.54617933253758,0.0,0.0,-4.609967979081458e6,-256.40638672221576,-14120.526894749899,0.0
30,6,2,1,113.26120028586095,83.33685103885554,128.0,9.617698340027003,75.68132561208117,128.0892503530639,12741.569600928471,0.0,0.0,12008.061,764.6046793723839,1023.9461267089878,327.35323124711783,0.0,-81.49337742594071,0.0,0.0,-4.823074597952859e6,-146.15455921764806,-18614.504952726842,0.0
31,7,2,1,113.26120028586095,83.34842081115761,128.0,9.727889261664865,75.68132561118095,128.0270407597713,13447.486276616182,0.0,0.0,12501.177000000001,544.2223679594471,1027.7375807828857,281.76672326358437,0.0,-241.59268045821227,0.0,0.0,-5.013285855787575e6,-74.04425391709356,-22161.277497733827,0.0
32,8,2,1,113.26120028586095,83.33678188278783,128.0,9.306946436714032,75.68132561414465,128.0892408135255,12916.056776799926,0.0,0.0,12804.051000000001,1386.107609008261,1023.9460914911112,469.46185845747857,0.0,-81.71615040139295,0.0,0.0,-5.130047442083658e6,-480.32324158331903,-7859.524403257936,0.0
33,9,2,1,113.26120028586095,83.33674477575329,128.0,7.727431954024915,75.68132561708967,128.0892435629384,9780.896359664443,0.0,0.0,12827.919,4545.136047054931,1023.9460817342941,678.3753685958352,0.0,-61.517958406941034,0.0,0.0,-5.139228105954763e6,-5164.5655235870145,7951.3245829026855,0.0
34,10,2,1,113.26120028586095,83.33672451427607,128.0,6.2823529101652795,75.68132561709099,128.08925102207897,6638.895679259637,0.0,0.0,12576.076500000001,7435.294226325417,1023.9460739306955,678.375368617103,0.0,-41.621506601339206,0.0,0.0,-5.042292102081724e6,-13820.899884556566,7951.317277427675,0.0
35,11,2,1,113.26120028586095,83.33669281434653,128.0,5.832701711299267,75.6813256170912,128.08927530113155,1242.957367304032,0.0,0.0,12203.1,7958.231084015014,1023.9460657307144,678.3753686170995,0.0,-7.753122994909063,0.0,0.0,-4.898439441904748e6,-17330.96228085505,7951.292764455895,0.0
36,12,2,1,113.26120028586095,-7.303370347461188e-9,128.0,5.83270171096239,75.68132561709402,128.089590554735,0.0,0.0,0.0,11719.675500000001,7958.231084614306,1023.9425512427821,678.375368617044,0.0,0.0,0.0,0.0,-5.688149257803969e6,-17330.96228364877,7951.118887034972,0.0
37,13,2,1,113.26120028586095,-1.8840762811061667e-9,128.0,5.832701711121242,75.68132561709477,128.08959055496584,0.0,0.0,0.0,11330.787,7958.231084327251,1023.9425512427076,678.3753686170425,0.0,0.0,0.0,0.0,-5.504910082472136e6,-17330.962282330584,7951.118886802142,0.0
38,14,2,1,113.26120028586095,5.85792238263596e-8,128.0,5.832701711209334,75.68132561709452,128.08959055500173,0.0,0.0,0.0,11136.45,7958.231084168303,1023.9425512427673,678.3753686170425,0.0,0.0,0.0,0.0,-5.41319935109451e6,-17330.96228159961,7951.118886762677,0.0
39,15,2,1,113.26120028586095,1.01754242173387e-7,128.0,5.8327017111542725,75.68132561709423,128.08959055493298,0.0,0.0,0.0,11255.887499999999,7958.231084267811,1023.9425512427572,678.3753686170471,0.0,0.0,0.0,0.0,-5.4695749945888445e6,-17330.96228205652,7951.118886833661,0.0
40,16,2,1,113.26120028586095,-3.0313857981200405e-8,128.0,5.832701710949633,75.68132561709484,128.0895905548845,0.0,0.0,0.0,11753.625,7958.231084637401,1023.9425512426994,678.3753686170459,0.0,0.0,0.0,0.0,-5.704127874555517e6,-17330.96228375464,7951.118886886077,0.0
41,17,2,1,113.26120028586095,-1.513636259082902e-8,128.0,5.8327017106785535,75.68132561709503,128.08959055494222,0.0,0.0,0.0,12573.444000000001,7958.231085128816,1023.9425512427663,678.3753686170402,0.0,0.0,0.0,0.0,-6.089107632663896e6,-17330.962286004433,7951.118886823853,0.0
42,18,2,1,113.26120028586095,-1.433640872137224e-7,128.0,5.832701710441253,75.68132561709402,128.0895905549792,0.0,0.0,0.0,13511.413499999999,7958.23108556017,1023.9425512427687,678.3753686170451,0.0,0.0,0.0,0.0,-6.527508883477072e6,-17330.962287974093,7951.118886785553,0.0
43,19,2,1,113.26120028586095,1.7509180219765518e-7,128.0,5.83270171029061,75.68132561709513,128.08959055489717,0.0,0.0,0.0,14261.2275,7958.231085834253,1023.9425512427837,678.3753686170425,0.0,0.0,0.0,0.0,-6.87638548524453e6,-17330.962289224524,7951.118886869459,0.0
44,20,2,1,113.26120028586095,83.33676546584188,128.0,5.8327017115001185,75.68132561709136,128.08926806368007,3964.5539118023667,0.0,0.0,14538.147,7958.231083630884,1023.9460787416562,678.3753686170996,0.0,-25.01749849494081,0.0,0.0,-5.793314205411056e6,-17330.962279184336,7951.299623885803,0.0
45,21,2,1,113.26120028586095,83.33677963556417,128.0,6.608823921536114,75.6813256170907,128.08925025245816,9006.276382490923,0.0,0.0,14290.5165,6782.353484018923,1023.9460836933008,678.3753686164715,0.0,-56.95986310322769,0.0,0.0,-5.6990590482651405e6,-11500.075195145255,7951.317651746038,0.0
46,22,2,1,113.26120028586095,83.3367894972254,128.0,8.19141182158701,75.6813256170912,128.0892439847607,11527.79645870577,0.0,0.0,13646.8605,3617.177414240962,1023.9460889218151,678.3753685713382,0.0,-73.02080713154282,0.0,0.0,-5.453348707330424e6,-3270.9911990949367,7951.323844560102,0.0
47,23,2,1,113.26120028586095,83.3367912051115,128.0,9.659799262830196,75.68132561181919,128.08924116233055,13532.627716835617,0.0,0.0,12714.916500000001,680.4021615261214,1023.946093639325,313.26068518700066,0.0,-85.74317169981077,0.0,0.0,-5.095751531446608e6,-115.73654157075907,-19681.036707767562,0.0
48,24,2,1,113.26120028586095,83.34840980144604,128.0,9.880548318793299,75.68132561050905,128.02703765744465,13005.57933678112,0.0,0.0,11772.110999999999,238.90361793684383,1036.8174296919642,253.26299743333715,0.0,-233.51035234122537,0.0,0.0,-4.7316405213984875e6,-14.268704143090872,-24702.66170056982,0.0
49,1,3,1,25.978438934960977,83.3387606842197,128.0,6.23830943189773,75.68132562570052,128.09057750996453,2566.34236299474,0.0,0.0,8591.661,7523.39617195423,1023.9605451578518,678.3753683006478,0.0,-21.314786793809617,0.0,0.0,-3.487541321617405e6,-14150.315930093064,7949.345779490162,0.0
50,2,3,1,25.978438934960977,83.33874663153048,128.0,6.513442084918925,75.68132562569853,128.0905921972905,3278.146822965126,0.0,0.0,8753.199,6973.129638684094,1023.9605785384266,678.3753683010125,0.0,-27.18062036111951,0.0,0.0,-3.551345750406633e6,-12156.08609516683,7949.329325749801,0.0
51,3,3,1,25.978438934960977,83.33873768301645,128.0,6.689199684222699,75.68132562569866,128.09060041118693,3876.630255634385,0.0,0.0,9000.1665,6621.613665440895,1023.9605975265702,678.3753682974065,0.0,-32.10823119484121,0.0,0.0,-3.648766988668375e6,-10961.3987309086,7949.320110135333,0.0
52,4,3,1,25.978438934960977,83.33874888301219,128.0,6.46854687298317,75.68132562569893,128.0905901160174,3775.2282107695887,0.0,0.0,9340.071,7062.920261527206,1023.9605735643112,678.3753683013904,0.0,-31.31065022299299,0.0,0.0,-3.782599510525194e6,-12471.161188267892,7949.331667701743,0.0
53,5,3,1,25.978438934960977,83.33878592943866,128.0,5.832701769590506,75.6813256256995,128.09054757318324,2853.3521174327443,0.0,0.0,9757.1955,7958.230988825628,1023.9605019359532,678.3753683003976,0.0,-23.770583196688676,0.0,0.0,-3.9464413429222926e6,-17330.961799046905,7949.378265108506,0.0
54,6,3,1,25.978438934960977,83.3387830878232,128.0,5.832701778986374,75.68132562569991,128.09055122134467,3402.916460261671,0.0,0.0,10205.9295,7958.230976694072,1023.9605081303413,678.3753683003205,0.0,-28.33920042635873,0.0,0.0,-4.122213758991171e6,-17330.961721989464,7949.374267038627,0.0
55,7,3,1,25.978438934960977,83.33874214900494,128.0,6.602077876001208,75.68132562569785,128.0905964069073,5317.005775945942,0.0,0.0,10614.786000000002,6795.8576650374725,1023.960588209034,678.3753682995266,0.0,-44.061902400280815,0.0,0.0,-4.281927984296888e6,-11545.874760715458,7949.324605356669,0.0
56,8,3,1,25.978438934960977,83.33878956686475,128.0,5.8327017339993015,75.68132562569953,128.09073439809302,2722.1257963150993,0.0,0.0,10903.581,7958.231043344114,1023.9602241946384,678.3753683009008,0.0,-22.687270131602418,0.0,0.0,-4.394489159236284e6,-17330.96209254938,7949.198733332625,0.0
57,9,3,1,25.978438934960977,1.2421335524351942e-6,128.0,5.832701720407959,75.68132562574264,128.0895869775371,0.0,0.0,0.0,11009.3295,7958.231067188855,1023.9425538309927,678.3753683000124,0.0,0.0,0.0,0.0,-5.35315806627548e6,-17330.962205199583,7951.122422079177,0.0
58,10,3,1,25.978438934960977,1.5440864580316728e-7,128.0,5.832701720598494,75.68132562574291,128.0895869800148,0.0,0.0,0.0,10910.5035,7958.231066852825,1023.942553831638,678.3753683000261,0.0,0.0,0.0,0.0,-5.306452890035934e6,-17330.96220362003,7951.122419516032,0.0
59,11,3,1,25.978438934960977,6.525987767116014e-8,128.0,5.83270172123933,75.68132562574091,128.0895869800705,0.0,0.0,0.0,10639.492499999998,7958.231065700707,1023.9425538316544,678.3753683000301,0.0,0.0,0.0,0.0,-5.178247748483722e6,-17330.962198303292,7951.122419457242,0.0
60,12,3,1,25.978438934960977,2.1892870060101602e-7,128.0,5.8327017222171715,75.68132562574206,128.08958698013402,0.0,0.0,0.0,10279.269,7958.231063946615,1023.9425538316679,678.3753683000288,0.0,0.0,0.0,0.0,-5.007555283781622e6,-17330.962190191312,7951.122419392312,0.0
61,13,3,1,25.978438934960977,9.031442826338925e-8,128.0,5.832701723211978,75.68132562574239,128.08958698015542,0.0,0.0,0.0,9964.032,7958.231062168779,1023.9425538316742,678.3753683000307,0.0,0.0,0.0,0.0,-4.857913581978824e6,-17330.96218193986,7951.122419370513,0.0
62,14,3,1,25.978438934960977,1.8032672103201543e-8,128.0,5.8327017234511445,75.68132562574294,128.0895869801808,0.0,0.0,0.0,9894.807,7958.231061742511,1023.9425538316791,678.3753683000365,0.0,0.0,0.0,0.0,-4.825019492862509e6,-17330.96217995631,7951.122419345105,0.0
63,15,3,1,25.978438934960977,-8.505442985120991e-8,128.0,5.8327017228537406,75.68132562574375,128.08958698017332,0.0,0.0,0.0,10072.0815,7958.231062808537,1023.9425538316777,678.3753683000319,0.0,0.0,0.0,0.0,-4.909232218678372e6,-17330.962184911186,7951.1224193530215,0.0
64,16,3,1,25.978438934960977,-2.0795294586725687e-8,128.0,5.832701721423172,75.68132562574276,128.08958698015067,0.0,0.0,0.0,10567.0305,7958.231065370744,1023.9425538316708,678.3753683000346,0.0,0.0,0.0,0.0,-5.143937583234832e6,-17330.962196778142,7951.122419376043,0.0
65,17,3,1,25.978438934960977,5.532184276793683e-9,128.0,5.832701719764719,75.68132562574205,128.08958698012515,0.0,0.0,0.0,11312.886,7958.231068355348,1023.9425538316667,678.3753683000333,0.0,0.0,0.0,0.0,-5.49646626287617e6,-17330.96221053815,7951.1224194017705,0.0
66,18,3,1,25.978438934960977,1.8307392133023236e-7,128.0,5.832701718401697,75.68132562574252,128.08958698008502,0.0,0.0,0.0,12128.356500000002,7958.231070821188,1023.9425538316575,678.3753683000339,0.0,0.0,0.0,0.0,-5.88030695854075e6,-17330.96222184942,7951.122419443622,0.0
67,19,3,1,25.978438934960977,1.4825945924420249e-7,128.0,5.8327017176042615,75.68132562574233,128.08958697995305,0.0,0.0,0.0,12731.316,7958.231072268267,1023.9425538316226,678.3753683000284,0.0,0.0,0.0,0.0,-6.1630499892476415e6,-17330.962228467914,7951.122419579682,0.0
68,20,3,1,25.978438934960977,83.33863036456773,128.0,5.832701758266746,75.68132562569895,128.09089726507872,5806.780035494563,0.0,0.0,12896.831999999999,7958.231004759978,1023.9605709517391,678.3753683008588,0.0,-47.47154258581577,0.0,0.0,-5.165701340532791e6,-17330.961892162566,7949.017269842821,0.0
69,21,3,1,25.978438934960977,83.33860685322429,128.0,7.532156373319649,75.68132562569872,128.09086907215772,9086.592769840714,0.0,0.0,12524.2065,4935.6910038604365,1023.96064632657,678.3753682311747,0.0,-74.0710039146943,0.0,0.0,-5.022283642779601e6,-6090.25216574331,7949.042938928382,0.0
70,22,3,1,25.978438934960977,83.33856900769901,128.0,9.429752149180835,75.68132560978535,128.09091539382754,12127.273427748594,0.0,0.0,11769.693000000001,1140.496756351428,1023.9606906871313,415.0216049756191,0.0,-98.3986990514677,0.0,0.0,-4.730820036077258e6,-325.1826113635998,-11981.968290762816,0.0
71,23,3,1,25.978438934960977,83.34840661876154,128.0,9.88973198386833,75.68132559702975,128.02703728970423,12100.660371047974,0.0,0.0,10848.727499999999,220.53548944466888,1036.7692313526627,253.2167477843935,0.0,-217.22435542324092,0.0,0.0,-4.373020988572288e6,-12.159035381540434,-24704.122183658692,0.0
72,24,3,1,25.978438934960977,83.34840106973732,128.0,225.1772021781835,75.68132559830336,128.027036034469,11437.762672567003,0.0,0.0,9966.801,0.0,1037.4283165499025,264.24030563207157,0.0,-205.26091453281697,0.0,0.0,-4.02851217015274e6,0.0,-23897.730700567306,0.0
73,1,4,1,79.52692771482607,83.338060050961,128.0,9.025406593346785,75.68132561653353,128.09051637762093,10166.80302668581,0.0,0.0,10617.886499999999,1949.1905323475773,1023.94838927472,607.1633415608251,0.0,-77.31730223144405,0.0,0.0,-4.283144795090109e6,-949.8323082884635,2560.5028996667825,0.0
74,2,4,1,79.52692771482607,83.33803858259193,128.0,9.300303648290985,75.68132561413707,128.0905174238533,10957.540296114714,0.0,0.0,10858.8285,1399.3952806622597,1023.9483942641373,477.85528004694737,0.0,-83.09552260907367,0.0,0.0,-4.377068086014736e6,-489.574984593246,-7225.703892470425,0.0
75,3,4,1,79.52692771482607,83.33801730268891,128.0,9.552909205192243,75.68132561182945,128.0905168462696,11822.1959836564,0.0,0.0,11218.272,894.18311728169,1023.9483963083104,359.94697477935455,0.0,-89.40098616643809,0.0,0.0,-4.516915420625249e6,-199.8901788012481,-16149.160232075956,0.0
76,4,4,1,79.52692771482607,83.33800883190091,128.0,9.64760683404779,75.68132561079932,128.09051646434617,12468.301145492356,0.0,0.0,11674.981500000002,704.7874660156554,1023.9483966134748,317.93735815203934,0.0,-94.1813012358034,0.0,0.0,-4.694139547359043e6,-124.18094340950029,-19328.503329065075,0.0
77,5,4,1,79.52692771482607,83.34841933801057,128.0,9.743889131262595,75.68132560967082,128.0270403235018,13204.749751662232,0.0,0.0,12230.907,512.2224568182797,1029.9707997286441,278.5278266896693,0.0,-237.21231120289303,0.0,0.0,-4.90903287692648e6,-65.59277708529862,-22500.893264756945,0.0
78,6,4,1,79.52692771482607,83.34841516588925,128.0,9.80162670264309,75.68132560892197,128.0270390199116,13892.5186861592,0.0,0.0,12817.466999999999,396.74707404655413,1037.104025380894,256.20003065064697,0.0,-249.50954496115446,0.0,0.0,-5.135058613738803e6,-39.3519651041961,-24492.51101725838,0.0
79,7,4,1,79.52692771482607,85.39170916994111,128.0,9.76669903633775,75.68132560926975,128.11727383133106,14040.0,307.0763991023568,0.0,13368.498,466.6025525082407,1050.413230789347,263.45260816204666,0.0,-28940.00612528366,2.161341606893984,0.0,-5.319294183275055e6,-54.42933964563599,-24601.550860118296,0.0
80,8,4,1,79.52692771482607,85.39171784973523,128.0,9.647606827020143,75.68132561068215,128.11727785808026,14040.0,495.37091106861504,0.0,13745.0625,704.7874660995278,1025.455764756203,313.15161582113245,0.0,-28940.127989592962,3.48234322888311,0.0,-5.46265832226189e6,-124.18094836249747,-19782.012902353497,0.0
81,9,4,1,79.52692771482607,85.39170920787296,128.0,9.694554056244963,75.6813256102501,128.11727393286515,14040.0,703.0258495874227,0.0,13878.384,610.8925350805191,1035.236513858197,295.9259668516146,0.0,-28940.006657846738,4.948184995817428,0.0,-5.513331141132483e6,-93.29722455630053,-21500.395611015585,0.0
82,10,4,1,79.52692771482607,83.33796230794407,128.0,8.797649986405544,75.6813256181796,128.0904925863423,12628.493492512522,0.0,0.0,13535.086500000001,2404.700280089024,1023.9483471302331,678.3753668244309,0.0,-94.8038121915888,0.0,0.0,-5.410558513225136e6,-1445.6455551905747,7949.949519509362,0.0
83,11,4,1,79.52692771482607,83.33792593494837,128.0,7.009532232077317,75.6813256181792,128.09049098092666,8515.306584243823,0.0,0.0,12998.1345,5980.935222744253,1023.9483317820603,678.3753685696565,0.0,-63.61583340005018,0.0,0.0,-5.20464030414639e6,-8942.897470984455,7949.951945840381,0.0
84,12,4,1,79.52692771482607,83.33786544100458,128.0,5.8327017139429636,75.68132561817916,128.09048712872672,2841.4024498311433,0.0,0.0,12339.8535,7958.231079213468,1023.9482927422828,678.3753685785285,0.0,-21.055555327766342,0.0,0.0,-4.951209718953463e6,-17330.96225891234,7949.957545298181,0.0
85,13,4,1,79.52692771482607,83.33786856188155,128.0,5.832701713662487,75.6813256181795,128.09048886662427,2128.505295118738,0.0,0.0,11836.734,7958.231079708527,1023.9482949709972,678.3753685785349,0.0,-15.77943873690674,0.0,0.0,-4.756783477972601e6,-17330.96226123759,7949.9556713386555,0.0
86,14,4,1,79.52692771482607,1.0357189911312167e-7,128.0,5.832701712077777,75.68132561818794,128.08959010361903,0.0,0.0,0.0,11553.009,7958.2310825549475,1023.9425515223201,678.3753685784229,0.0,0.0,0.0,0.0,-5.609664477610832e6,-17330.96227438472,7951.119334925665,0.0
87,15,4,1,79.52692771482607,3.8046035183854136e-8,128.0,5.832701712021058,75.68132561818676,128.08959010364555,0.0,0.0,0.0,11653.609499999999,7958.231082657545,1023.9425515223148,678.3753685784238,0.0,0.0,0.0,0.0,-5.657046481583512e6,-17330.96227485541,7951.119334897987,0.0
88,16,4,1,79.52692771482607,83.33789168354767,128.0,5.832701713519462,75.68132561817939,128.09049013768313,2345.9261612381674,0.0,0.0,12168.936000000002,7958.231079968722,1023.9483019699969,678.3753685784915,0.0,-17.445506017276784,0.0,0.0,-4.885230775512856e6,-17330.962262424793,7949.954073250119,0.0
