iter,AgentID,Slot,jy,x_cap,z_cap,lambda_cap,rho_cap,primal_local,dual_local
14,Green_Coalition,EP,4,1304.1215792640937,1304.6797482262639,-1.8324401543950026,0.17958563260221305,6.988923380041562,0.0
15,Green_Coalition,VRES_solar,1,25881.0,25881.00000000001,9.8381428436941e-10,0.18856491423232372,7.002038167500447,2.0579854852147807e-12
15,Green_Coalition,VRES_wind,2,16290.928740583962,16297.882731179367,-13.517704010319145,0.18856491423232372,7.002038167500447,2.0579854852147807e-12
15,Green_Coalition,H2,3,1738.173673801536,1738.828772352049,-2.5769057089050156,0.18856491423232372,7.002038167500447,2.0579854852147807e-12
15,Green_Coalition,EP,4,1303.6302553512483,1304.121579264036,-1.932679280565251,0.18856491423232372,7.002038167500447,2.0579854852147807e-12
16,Green_Coalition,VRES_solar,1,25881.0,25881.0,9.817562988841952e-10,0.1979931599439399,7.115841182134607,2.1608847594755194e-12
16,Green_Coalition,VRES_wind,2,16283.852253396535,16290.928740583915,-14.828982650513947,0.1979931599439399,7.115841182134607,2.1608847594755194e-12
16,Green_Coalition,H2,3,1737.5757976584728,1738.1736738015275,-2.7004343108962194,0.1979931599439399,7.115841182134607,2.1608847594755194e-12
16,Green_Coalition,EP,4,1303.1818482439546,1303.6302553511441,-2.0253257320403573,0.1979931599439399,7.115841182134607,2.1608847594755194e-12
17,Green_Coalition,VRES_solar,1,25881.000000000022,25881.000000000015,9.817562988841952e-10,0.2078928179411369,7.020923265594781,3.0252386632657275e-12
17,Green_Coalition,VRES_wind,2,16276.867151330218,16283.852253396486,-16.230078710046083,0.2078928179411369,7.020923265594781,3.0252386632657275e-12
17,Green_Coalition,H2,3,1737.0091442539951,1737.5757976584568,-2.8188096977147126,0.2078928179411369,7.020923265594781,3.0252386632657275e-12
17,Green_Coalition,EP,4,1302.7568581917249,1303.1818482438418,-2.1141072721341265,0.2078928179411369,7.020923265594781,3.0252386632657275e-12
18,Green_Coalition,VRES_solar,1,25881.000000000004,25881.0,9.83268918215828e-10,0.21828745883819375,7.028916754140182,3.176500596429014e-12
18,Green_Coalition,VRES_wind,2,16269.87011779878,16276.86715132962,-17.68223126220903,0.21828745883819375,7.028916754140182,3.176500596429014e-12
18,Green_Coalition,H2,3,1736.4741646250968,1737.009144253898,-2.9366128707641947,0.21828745883819375,7.028916754140182,3.176500596429014e-12
18,Green_Coalition,EP,4,1302.3556234689404,1302.7568581904134,-2.2024596516656767,0.21828745883819375,7.028916754140182,3.176500596429014e-12
19,Green_Coalition,VRES_solar,1,25881.000000000007,25881.0,9.840630433649353e-10,0.22920183178010345,7.062537683827884,0.0
19,Green_Coalition,VRES_wind,2,16262.837039020456,16269.870117798717,-19.2095959310615,0.22920183178010345,7.062537683827884,0.0
19,Green_Coalition,H2,3,1735.95865078613,1736.474164625076,-3.053392214465417,0.22920183178010345,7.062537683827884,0.0
19,Green_Coalition,EP,4,1301.9689880900237,1302.3556234688065,-2.2900441594136627,0.22920183178010345,7.062537683827884,0.0
20,Green_Coalition,VRES_solar,1,25881.000000000004,25881.0,9.857307061780605e-10,0.24066192336910863,7.133993850449832,0.0
20,Green_Coalition,VRES_wind,2,16255.7317703317,16262.83703902023,-20.82159047009257,0.24066192336910863,7.133993850449832,0.0
20,Green_Coalition,H2,3,1735.4470102108717,1735.9586507860477,-3.1715489306598186,0.24066192336910863,7.133993850449832,0.0
20,Green_Coalition,EP,4,1301.585257658271,1301.9689880895348,-2.378661696461671,0.24066192336910863,7.133993850449832,0.0
21,Green_Coalition,VRES_solar,1,25881.0,25881.000000000007,9.866062291549512e-10,0.25269501953756407,7.6260277652869615,1.838598251470569e-12
21,Green_Coalition,VRES_wind,2,16248.135373335821,16255.73177033164,-22.53155809872862,0.25269501953756407,7.6260277652869615,1.838598251470569e-12
21,Green_Coalition,H2,3,1734.9097268762243,1735.4470102108846,-3.294681335555349,0.25269501953756407,7.6260277652869615,1.838598251470569e-12
21,Green_Coalition,EP,4,1301.1822951572362,1301.585257658136,-2.4710110001048644,0.25269501953756407,7.6260277652869615,1.838598251470569e-12
22,Green_Coalition,VRES_solar,1,25881.0,25881.0,9.847676309034807e-10,0.2653297705144423,7.798735655048569,1.9305281640440974e-12
22,Green_Coalition,VRES_wind,2,16240.369751489241,16248.13537333578,-24.451129786002273,0.2653297705144423,7.798735655048569,1.9305281640440974e-12
22,Green_Coalition,H2,3,1734.3353986612692,1734.9097268762798,-3.430450158304538,0.2653297705144423,7.798735655048569,1.9305281640440974e-12
22,Green_Coalition,EP,4,1300.7515489960042,1301.182295157146,-2.572837617142639,0.2653297705144423,7.798735655048569,1.9305281640440974e-12
23,Green_Coalition,VRES_solar,1,25881.000000000004,25881.0,9.847676309034807e-10,0.27859625904016444,7.927524438848454,0.0
23,Green_Coalition,VRES_wind,2,16232.486368683574,16240.36975148921,-26.511580448446175,0.27859625904016444,7.927524438848454,0.0
23,Green_Coalition,H2,3,1733.667066160268,1734.3353986612606,-3.5828365317932724,0.27859625904016444,7.927524438848454,0.0
23,Green_Coalition,EP,4,1300.25029962042,1300.7515489959424,-2.6871273972283616,0.27859625904016444,7.927524438848454,0.0
24,Green_Coalition,VRES_solar,1,25881.000000000007,25881.0,9.857811581896038e-10,0.2925260719921727,8.104833139235385,0.0
24,Green_Coalition,VRES_wind,2,16224.434881087855,16232.486368683452,-28.70786140667788,0.2925260719921727,8.104833139235385,0.0
24,Green_Coalition,H2,3,1732.9243715148345,1733.667066160385,-3.769031466364773,0.2925260719921727,8.104833139235385,0.0
24,Green_Coalition,EP,4,1299.693278636484,1300.2502996201583,-2.8267735980950985,0.2925260719921727,8.104833139235385,0.0
25,Green_Coalition,VRES_solar,1,25881.000000000004,25881.0,9.879095654904625e-10,0.3071523755917813,8.237278822604397,0.0
25,Green_Coalition,VRES_wind,2,16216.256243514303,16224.434881087662,-31.063131446711804,0.3071523755917813,8.237278822604397,0.0
25,Green_Coalition,H2,3,1732.1394537477368,1732.9243715147813,-3.98628901371728,0.3071523755917813,8.237278822604397,0.0
25,Green_Coalition,EP,4,1299.1045903110949,1299.6932786360544,-2.9897167584665927,0.3071523755917813,8.237278822604397,0.0
26,Green_Coalition,VRES_solar,1,25881.000000000004,25881.0,9.890269793234132e-10,0.3225099943713704,8.394058648305911,0.0
26,Green_Coalition,VRES_wind,2,16207.924146586209,16216.256243514148,-33.575219406473245,0.3225099943713704,8.394058648305911,0.0
26,Green_Coalition,H2,3,1731.3250312039236,1732.1394537477886,-4.227378370509222,0.3225099943713704,8.394058648305911,0.0
26,Green_Coalition,EP,4,1298.4937734031193,1299.1045903107663,-3.1705337759610646,0.3225099943713704,8.394058648305911,0.0
27,Green_Coalition,VRES_solar,1,25881.000000000004,25881.0,9.902002638480116e-10,0.3386354940899389,8.5458449582987,0.0
27,Green_Coalition,VRES_wind,2,16199.445513637125,16207.924146586116,-36.26240393980468,0.3386354940899389,8.5458449582987,0.0
27,Green_Coalition,H2,3,1730.469274465379,1731.3250312039,-4.4900377805470475,0.3386354940899389,8.5458449582987,0.0
27,Green_Coalition,EP,4,1297.8519558493745,1298.493773402924,-3.36752833340822,0.3386354940899389,8.5458449582987,0.0
28,Green_Coalition,VRES_solar,1,25881.0,25881.0,9.914322125988399e-10,0.3555672687944359,8.627923927026226,0.0
28,Green_Coalition,VRES_wind,2,16190.892838586857,16199.445513636965,-39.133569997693385,0.3555672687944359,8.627923927026226,0.0
28,Green_Coalition,H2,3,1729.559656249899,1730.4692744653632,-4.779827386516899,0.3555672687944359,8.627923927026226,0.0
28,Green_Coalition,EP,4,1297.1697421875476,1297.8519558490193,-3.5848705377700756,0.3555672687944359,8.627923927026226,0.0
29,Green_Coalition,VRES_solar,1,25881.0,25881.0,9.914322125988399e-10,0.37334563223415773,9.087829976152966,0.0
29,Green_Coalition,VRES_wind,2,16181.885718716116,16190.892838586864,-42.17462130614679,0.37334563223415773,9.087829976152966,0.0
29,Green_Coalition,H2,3,1728.5928651669838,1729.5596562499431,-5.103257851035176,0.37334563223415773,9.087829976152966,0.0
29,Green_Coalition,EP,4,1296.4446488752844,1297.1697421874492,-3.827443386113812,0.37334563223415773,9.087829976152966,0.0
30,Green_Coalition,VRES_solar,1,25881.000000000004,25881.0,9.914322125988399e-10,0.3920129138458656,9.222716017785812,0.0
30,Green_Coalition,VRES_wind,2,16172.748882531963,16181.885718716383,-45.53739016890015,0.3920129138458656,9.222716017785812,0.0
30,Green_Coalition,H2,3,1727.5883265754005,1728.5928651669678,-5.464205079140995,0.3920129138458656,9.222716017785812,0.0
30,Green_Coalition,EP,4,1295.6912449318766,1296.444648875225,-4.098153807172718,0.3920129138458656,9.222716017785812,0.0
31,Green_Coalition,VRES_solar,1,25881.0,25881.0,9.928583472715174e-10,0.4116135595381589,9.350246822567124,0.0
31,Green_Coalition,VRES_wind,2,16163.488797510057,16172.748882531801,-49.119147944886876,0.4116135595381589,9.350246822567124,0.0
31,Green_Coalition,H2,3,1726.5520436694428,1727.588326575386,-5.857997179491924,0.4116135595381589,9.350246822567124,0.0
31,Green_Coalition,EP,4,1294.9140327521054,1295.691244931531,-4.393497882307741,0.4116135595381589,9.350246822567124,0.0
32,Green_Coalition,VRES_solar,1,25881.0,25881.000000000007,9.928583472715174e-10,0.4321942375150669,9.486091609978526,3.144626953253951e-12
32,Green_Coalition,VRES_wind,2,16154.097566592493,16163.488797510914,-52.93072450231295,0.4321942375150669,9.486091609978526,3.144626953253951e-12
32,Green_Coalition,H2,3,1725.4815026115093,1726.5520436694371,-6.2845452750957325,0.4321942375150669,9.486091609978526,3.144626953253951e-12
32,Green_Coalition,EP,4,1294.1111269586756,1294.9140327520777,-4.713408953997495,0.4321942375150669,9.486091609978526,3.144626953253951e-12
33,Green_Coalition,VRES_solar,1,25881.0,25881.0,9.897137203182634e-10,0.4538039493908203,9.51504445343422,3.301858300916649e-12
33,Green_Coalition,VRES_wind,2,16144.680944495958,16154.097566592787,-56.98956038842808,0.4538039493908203,9.51504445343422,3.301858300916649e-12
33,Green_Coalition,H2,3,1724.3894808574441,1725.4815026115068,-6.747226951355416,0.4538039493908203,9.51504445343422,3.301858300916649e-12
33,Green_Coalition,EP,4,1293.2921106431666,1294.1111269586288,-5.060420211173316,0.4538039493908203,9.51504445343422,3.301858300916649e-12
34,Green_Coalition,VRES_solar,1,25881.0,25881.0,9.897137203182634e-10,0.47649414686036135,9.51693051724689,0.0
34,Green_Coalition,VRES_wind,2,16135.266547030833,16144.680944495918,-61.26286068588999,0.47649414686036135,9.51693051724689,0.0
34,Green_Coalition,H2,3,1723.2748977168008,1724.3894808574398,-7.242790736169748,0.47649414686036135,9.51693051724689,0.0
34,Green_Coalition,EP,4,1292.4561732877055,1293.2921106430779,-5.432093049745602,0.47649414686036135,9.51693051724689,0.0
35,Green_Coalition,VRES_solar,1,25881.0,25881.0,9.897137203182634e-10,0.5003188542033794,9.20361155932331,0.0
35,Green_Coalition,VRES_wind,2,16126.171997605967,16135.26654703078,-65.74876597422008,0.5003188542033794,9.20361155932331,0.0
35,Green_Coalition,H2,3,1722.1447617264935,1723.2748977167867,-7.773883078873503,0.5003188542033794,9.20361155932331,0.0
35,Green_Coalition,EP,4,1291.6085712949198,1292.4561732875895,-5.830412306722471,0.5003188542033794,9.20361155932331,0.0
36,Green_Coalition,VRES_solar,1,25881.0,25881.0,9.897137203182634e-10,0.5253347969135485,8.881172625101591,0.0
36,Green_Coalition,VRES_wind,2,16117.404286917517,16126.171997606269,-70.29894052193879,0.5253347969135485,8.881172625101591,0.0
36,Green_Coalition,H2,3,1721.0126906402907,1722.144761726508,-8.33931142263099,0.5253347969135485,8.881172625101591,0.0
36,Green_Coalition,EP,4,1290.7595179803122,1291.6085712948693,-6.254483564515502,0.5253347969135485,8.881172625101591,0.0
37,Green_Coalition,VRES_solar,1,25881.0,25881.0,9.897137203182634e-10,0.5516015367592259,8.52111190734357,0.0
37,Green_Coalition,VRES_wind,2,16108.99924202865,16117.404286917474,-74.90492403601071,0.5516015367592259,8.52111190734357,0.0
37,Green_Coalition,H2,3,1719.8913860987477,1721.012690640302,-8.93402775680069,0.5516015367592259,8.52111190734357,0.0
37,Green_Coalition,EP,4,1289.918539574177,1290.7595179802222,-6.700520815087115,0.5516015367592259,8.52111190734357,0.0
38,Green_Coalition,VRES_solar,1,25881.0,25881.0,9.897137203182634e-10,0.5791816135971871,8.156005506005815,0.0
38,Green_Coalition,VRES_wind,2,16100.961685729711,16108.999242028593,-79.54115971321569,0.5791816135971871,8.156005506005815,0.0
38,Green_Coalition,H2,3,1718.7834179962501,1719.8913860987432,-9.552541065097147,0.5791816135971871,8.156005506005815,0.0
38,Green_Coalition,EP,4,1289.0875634972817,1289.9185395740565,-7.164405796242985,0.5791816135971871,8.156005506005815,0.0
39,Green_Coalition,VRES_solar,1,25881.0,25881.0,9.897137203182634e-10,0.6081406942770465,7.804259322020455,0.0
39,Green_Coalition,VRES_wind,2,16093.277838122362,16100.961685729666,-84.19636453977988,0.6081406942770465,7.804259322020455,0.0
39,Green_Coalition,H2,3,1717.6909127613062,1718.7834179962538,-10.194255818513275,0.6081406942770465,7.804259322020455,0.0
39,Green_Coalition,EP,4,1288.2681845710017,1289.0875634971876,-7.645691861250034,0.6081406942770465,7.804259322020455,0.0
40,Green_Coalition,VRES_solar,1,25881.0,25881.0,9.897137203182634e-10,0.6385477289908988,7.478552536215686,0.0
40,Green_Coalition,VRES_wind,2,16085.922489299446,16093.277838122349,-88.86922495840501,0.6385477289908988,7.478552536215686,0.0
40,Green_Coalition,H2,3,1716.6094051527039,1717.690912761301,-10.858652710595596,0.6385477289908988,7.478552536215686,0.0
40,Green_Coalition,EP,4,1287.4570538645485,1288.2681845709756,-8.143989530296702,0.6385477289908988,7.478552536215686,0.0
41,Green_Coalition,VRES_solar,1,25881.000000000004,25881.0,9.897137203182634e-10,0.6704751154404438,7.195882061142653,0.0
41,Green_Coalition,VRES_wind,2,16078.85200433523,16085.922489299903,-93.56596624520539,0.6704751154404438,7.195882061142653,0.0
41,Green_Coalition,H2,3,1715.5393887782484,1716.6094051527007,-11.549246937951665,0.6704751154404438,7.195882061142653,0.0
41,Green_Coalition,EP,4,1286.6545415838696,1287.4570538645253,-8.661935200800507,0.6704751154404438,7.195882061142653,0.0
42,Green_Coalition,VRES_solar,1,25881.0,25881.0,9.921528945789182e-10,0.7039988712124661,6.9050906413075825,0.0
42,Green_Coalition,VRES_wind,2,16072.074729391516,16078.852004335135,-98.30655046811484,0.7039988712124661,6.9050906413075825,0.0
42,Green_Coalition,H2,3,1714.4814447787062,1715.5393887782197,-12.266666290135722,0.7039988712124661,6.9050906413075825,0.0
42,Green_Coalition,EP,4,1285.8610835840436,1286.6545415836638,-9.199999714815524,0.7039988712124661,6.9050906413075825,0.0
43,Green_Coalition,VRES_solar,1,25881.0,25881.0,9.921528945789182e-10,0.7391988147730894,6.652417645086541,0.0
43,Green_Coalition,VRES_wind,2,16065.553421336965,16072.074729391512,-103.07774437831912,0.7391988147730894,6.652417645086541,0.0
43,Green_Coalition,H2,3,1713.4300603862334,1714.4814447787141,-13.011457671599267,0.7391988147730894,6.652417645086541,0.0
43,Green_Coalition,EP,4,1285.072545289716,1285.8610835840325,-9.758593250902617,0.7391988147730894,6.652417645086541,0.0
44,Green_Coalition,VRES_solar,1,25881.0,25881.0,9.921528945789182e-10,0.7761587555117438,6.362520816211113,0.0
44,Green_Coalition,VRES_wind,2,16059.327550685724,16065.55342133695,-107.89828756301065,0.7761587555117438,6.362520816211113,0.0
44,Green_Coalition,H2,3,1712.3808074646731,1713.430060386244,-13.788639768391935,0.7761587555117438,6.362520816211113,0.0
44,Green_Coalition,EP,4,1284.285605598534,1285.0725452896802,-10.341479823464638,0.7761587555117438,6.362520816211113,0.0
45,Green_Coalition,VRES_solar,1,25881.0,25881.0,9.921528945789182e-10,0.8149666932873311,6.114651368460852,0.0
45,Green_Coalition,VRES_wind,2,16053.354102048408,16059.327550685923,-112.73055157964309,0.8149666932873311,6.114651368460852,0.0
45,Green_Coalition,H2,3,1711.3356287483948,1712.3808074647063,-14.603026610215364,0.8149666932873311,6.114651368460852,0.0
45,Green_Coalition,EP,4,1283.5017215613166,1284.2856055985087,-10.952269954807504,0.8149666932873311,6.114651368460852,0.0
46,Green_Coalition,VRES_solar,1,25881.0,25881.00000000021,9.921528945789182e-10,0.8557150279516976,6.151560409806038,1.805582419226938e-10
46,Green_Coalition,VRES_wind,2,16047.344266540045,16053.354102049001,-117.59871326328008,0.8557150279516976,6.151560409806038,1.805582419226938e-10
46,Green_Coalition,H2,3,1710.2853495075587,1711.335628748392,-15.454812452542054,0.8557150279516976,6.151560409806038,1.805582419226938e-10
46,Green_Coalition,EP,4,1282.7140121306902,1283.5017215612936,-11.591109336518704,0.8557150279516976,6.151560409806038,1.805582419226938e-10
47,Green_Coalition,VRES_solar,1,25881.0,25881.0,8.115946526562244e-10,0.8985007793492825,6.180693752848029,1.8958615401882847e-10
47,Green_Coalition,VRES_wind,2,16041.305875024613,16047.344266540078,-122.7414198238113,0.8985007793492825,6.180693752848029,1.8958615401882847e-10
47,Green_Coalition,H2,3,1709.2304400183475,1710.2853495075544,-16.35355218246884,0.8985007793492825,6.180693752848029,1.8958615401882847e-10
47,Green_Coalition,EP,4,1281.9228300138093,1282.7140121306654,-12.265164133945309,0.8985007793492825,6.180693752848029,1.8958615401882847e-10
48,Green_Coalition,VRES_solar,1,25881.0,25881.0,8.115946526562244e-10,0.9434258183167467,6.19618782468247,0.0
48,Green_Coalition,VRES_wind,2,16035.251969339806,16041.305875024591,-128.16691930647292,0.9434258183167467,6.19618782468247,0.0
48,Green_Coalition,H2,3,1708.1742674510883,1709.2304400183505,-17.30138918066421,0.9434258183167467,6.19618782468247,0.0
48,Green_Coalition,EP,4,1281.1307005883286,1281.9228300137622,-12.976041882547761,0.9434258183167467,6.19618782468247,0.0
49,Green_Coalition,VRES_solar,1,25881.0,25881.000000000113,8.115946526562244e-10,0.990597109232584,6.19292671957152,1.1171690998238811e-10
49,Green_Coalition,VRES_wind,2,16029.204446270414,16035.25196934015,-133.8783302311533,0.990597109232584,6.19292671957152,1.1171690998238811e-10
49,Green_Coalition,H2,3,1707.1069924687172,1708.1742674511024,-18.29780964921719,0.990597109232584,6.19292671957152,1.1171690998238811e-10
49,Green_Coalition,EP,4,1280.3302443515577,1281.1307005883202,-13.723357233950217,0.990597109232584,6.19292671957152,1.1171690998238811e-10
50,Green_Coalition,VRES_solar,1,25881.000000000004,25881.0,6.998777426738363e-10,1.0401269646942133,6.222322314562743,1.1730275548150754e-10
50,Green_Coalition,VRES_wind,2,16023.13164016109,16029.204446270409,-139.86898910205085,1.0401269646942133,6.222322314562743,1.1730275548150754e-10
50,Green_Coalition,H2,3,1706.0223149107073,1707.1069924687304,-19.355049161524267,1.0401269646942133,6.222322314562743,1.1730275548150754e-10
50,Green_Coalition,EP,4,1279.5167361831525,1280.3302443515427,-14.516286868154399,1.0401269646942133,6.222322314562743,1.1730275548150754e-10
51,Green_Coalition,VRES_solar,1,25881.000000000004,25881.0,7.036617025280786e-10,1.092133312928924,6.243333749454408,0.0
51,Green_Coalition,VRES_wind,2,16017.041760980537,16023.13164016102,-146.18547848771388,1.092133312928924,6.243333749454408,0.0
51,Green_Coalition,H2,3,1704.9217440501084,1706.0223149252608,-20.483251537622696,1.092133312928924,6.243333749454408,0.0
51,Green_Coalition,EP,4,1278.6913080377608,1279.5167361830058,-15.362438650096017,1.092133312928924,6.243333749454408,0.0
52,Green_Coalition,VRES_solar,1,25881.0,25881.0,7.076348603750328e-10,1.1467399785753702,6.262371549241381,0.0
52,Green_Coalition,VRES_wind,2,16010.937093939163,16017.041760980439,-152.83643841243162,1.1467399785753702,6.262371549241381,0.0
52,Green_Coalition,H2,3,1703.8045081096502,1704.921744053198,-21.685221653616047,1.1467399785753702,6.262371549241381,0.0
52,Green_Coalition,EP,4,1277.8533810822928,1278.691308037552,-16.263916224947263,1.1467399785753702,6.262371549241381,0.0
53,Green_Coalition,VRES_solar,1,25881.000000000004,25881.0,7.076348603750328e-10,1.204076977504139,6.295674867482312,0.0
53,Green_Coalition,VRES_wind,2,16004.803464086574,16010.937093939137,-159.83690416455437,1.204076977504139,6.295674867482312,0.0
53,Green_Coalition,H2,3,1702.6691542521135,1703.8045081194919,-22.966400775583583,1.204076977504139,6.295674867482312,0.0
53,Green_Coalition,EP,4,1277.001865689179,1277.8533810822369,-17.224800563668996,1.204076977504139,6.295674867482312,0.0
