iter,elec_rho,elec_price_mean,elec_imb_mean,H2_rho,H2_price_mean,H2_imb_mean,elec_GC_rho,elec_GC_price_mean,elec_GC_imb_mean,H2_GC_rho,H2_GC_price_mean,H2_GC_imb_mean,EP_rho,EP_price_mean,EP_imb_mean,cap_rho_Gen_VRES_Solar,cap_rho_Gen_VRES_Wind,cap_rho_Prod_H2_Green,cap_rho_Offtaker_Green
1,1.0,105.6324926275192,7.667480367990167e-5,0.5,84.36811157040972,1.9709352569760893e-7,0.3,7.172510472499401,2.601918685024712e-7,1.0,127.2172471396503,1.7766434251677133e-7,3.0,217.44728281466587,-1.0919262460144333e-7,0.1,0.1,0.1,0.1
2,1.0,105.63249653821889,-1.564279876304179e-5,0.5,84.36811007905429,1.193084357730751e-5,0.3,7.172514029122168,-4.742163687493294e-5,1.0,127.21724415716452,1.1929943414676655e-5,3.0,217.44728282128432,-8.82461708644971e-9,0.1,0.1,0.1,0.1
