iter,elec_primal,elec_dual,H2_primal,H2_dual,elec_GC_primal,elec_GC_dual,H2_GC_primal,H2_GC_dual,EP_primal,EP_dual,cap_primal,cap_dual,cap_primal_Gen_VRES_Solar,cap_dual_Gen_VRES_Solar,cap_primal_Gen_VRES_Wind,cap_dual_Gen_VRES_Wind,cap_primal_Prod_H2_Green,cap_dual_Prod_H2_Green,cap_primal_Offtaker_Green,cap_dual_Offtaker_Green
1,0.004366584157143972,Inf,2.9906312794821848e-5,Inf,0.0016298950209525371,Inf,1.3772159485414709e-5,Inf,6.930987167550785e-5,Inf,1.75855176962582e-7,Inf,4.7097273636609316e-8,Inf,1.730040821712464e-8,Inf,1.63663344210363e-7,Inf,4.027276645501843e-8,Inf
2,0.0020580278920466497,0.0037933265744719714,0.0006755119435314875,0.00024834765964252387,0.028221096064723956,0.00753219968225414,0.000673377006664444,0.0005527201154398832,5.060203329331084e-5,7.36361476440408e-5,2.4191081720014466e-5,1.7544714739248115e-8,1.5425030142068863e-9,4.555477062240243e-9,2.030326686508488e-5,1.7293132259510458e-9,1.3152400015314925e-5,1.63663344210363e-8,1.268256255571032e-8,4.027060640510172e-9
