iter,AgentID,jy,x_cap,z_cap,lambda_cap,rho_cap,primal_local,dual_local
1,Gen_VRES_Solar,1,25881.000000037096,25880.99999999,0.0,0.1,4.7097273636609316e-8,Inf
2,Gen_VRES_Solar,1,25881.000000037096,25881.000000035554,4.709727363660932e-9,0.1,1.5425030142068863e-9,4.555477062240243e-9
1,Gen_VRES_Wind,1,13866.70828714232,13866.70828712502,0.0,0.1,1.730040821712464e-8,Inf
2,Gen_VRES_Wind,1,13866.708266839047,13866.708287142314,1.7300408217124641e-9,0.1,2.030326686508488e-5,1.7293132259510458e-9
1,Prod_H2_Green,1,1012.5517588970013,1012.5517587333379,0.0,0.1,1.63663344210363e-7,Inf
2,Prod_H2_Green,1,1012.5517720494013,1012.5517588970013,1.63663344210363e-8,0.1,1.3152400015314925e-5,1.63663344210363e-8
1,Offtaker_Green,1,759.4138190877763,759.4138190475036,0.0,0.1,4.027276645501843e-8,Inf
2,Offtaker_Green,1,759.4138191004567,759.4138190877742,4.027276645501843e-9,0.1,1.268256255571032e-8,4.027060640510172e-9
