iter,elec_rho,elec_price_mean,elec_imb_mean,H2_rho,H2_price_mean,H2_imb_mean,elec_GC_rho,elec_GC_price_mean,elec_GC_imb_mean,H2_GC_rho,H2_GC_price_mean,H2_GC_imb_mean,EP_rho,EP_price_mean,EP_imb_mean,cap_rho_Gen_VRES_Solar,cap_rho_Gen_VRES_Wind,cap_rho_Prod_H2_Green,cap_rho_Offtaker_Green
11,1.5513282159785162,585.7875627536345,-841.9767131282264,0.52550502505,10.523831534302245,475.35317739732847,0.465398464793555,859.1989012174897,-698.1465186999604,1.5513282159785162,6534.349072272877,-247.8396853735884,2.854397062820246,3762.2178784118273,-5.282150293001637,0.1,0.1,0.1,0.1
12,1.628894626777442,-198.73407074095545,795.8846100106813,0.5307600753005,-149.2054760260101,448.45400888046584,0.48866838803323276,965.6800642071622,-423.62129971731486,1.628894626777442,6806.013935928815,-248.5261143084727,2.854397062820246,3794.874011566459,-19.472681958968284,0.1,0.1,0.1,0.1
13,1.7103393581163142,608.8999899696911,-780.3159967586838,0.5360676760535049,-304.16758271413175,506.7788878907928,0.5131018074348944,1114.6814675914443,-664.1820534827585,1.7103393581163142,6976.111114838981,-143.88288758690703,2.8261357057626197,3886.6704993433345,-65.0413468048611,0.1,0.1,0.1,0.1
14,1.79585632602213,-233.62110382033367,775.2599835959616,0.54142835281404,-444.5448636955043,441.2972589221327,0.5387568978066392,1208.4847278211687,-386.62344556942134,1.79585632602213,7140.344524076861,-155.65580354347713,2.7981541641214056,3993.0529529682244,-76.12982598807683,0.1,0.1,0.1,0.1
15,1.8856491423232367,634.3803192298741,-760.6725123703368,0.5468426363421804,-571.5178983871109,464.9493058912503,0.5656947426969712,1338.1021226063526,-598.5842939434899,1.8856491423232367,7244.316416754796,-91.11570409792948,2.770449667446936,4109.962780860645,-82.03893325020756,0.1,0.1,0.1,0.1
16,1.8856491423232367,-124.80280435653965,782.7172502013875,0.5523110627056023,-678.7346364089898,377.3966977973391,0.5939794798318198,1414.0656017034016,-324.3697547110008,1.8856491423232367,7364.475005926506,-123.88341835137204,2.743019472719739,4189.676610340273,-54.851284945661284,0.1,0.1,0.1,0.1
17,1.9799315994393987,383.25564311985204,-484.3346196338237,0.5578341733326583,-775.4366230583618,396.4885066578302,0.6236784538234108,1522.809968173423,-520.2763059901415,1.9799315994393987,7446.199767119818,-77.90861725425437,2.7158608640789494,4252.491877106293,-42.384053591697004,0.1,0.1,0.1,0.1
18,1.9799315994393987,35.91135035254035,321.4806064088702,0.5634125150659849,-858.4525155398592,327.1883631029886,0.6548623765145813,1599.4384860631267,-338.99335293830336,1.9799315994393987,7547.456413642071,-93.71695117705531,2.6889711525534152,4280.952028420578,-19.395271357453396,0.1,0.1,0.1,0.1
19,1.9799315994393987,300.0766614250207,-244.4952347400739,0.5690466402166448,-942.2248758771756,317.37941944970606,0.6876054953403105,1679.2099861507152,-395.40330127267555,2.0789281794113688,7619.722143263103,-61.84441411433571,2.6623476757954605,4304.5654817777895,-19.12144060023029,0.1,0.1,0.1,0.1
20,1.8856491423232367,105.49920751242657,183.58584894884697,0.5747371066188112,-1016.7379335851473,271.36372751925575,0.721985770107326,1739.8603507192463,-277.9709581026774,2.0789281794113688,7692.087335243594,-61.92953317948044,2.6359877978172874,4323.99885822702,-18.69871727446261,0.1,0.1,0.1,0.1
21,1.79585632602213,241.2508862359839,-158.22032347370913,0.5804844776849993,-1088.1636201039573,250.04330788258838,0.7580850586126924,1805.2155942002084,-285.2706857721687,2.1828745883819374,7735.458138591743,-34.31934815922733,2.6098889087299875,4347.272762484076,-26.609409863956383,0.1,0.1,0.1,0.1
22,1.7103393581163142,187.09240815307072,64.34807884184245,0.5862893224618493,-1149.3230084605834,205.80946668477642,0.7959893115433271,1853.3541565507185,-194.2868027371983,2.0789281794113688,7772.013993112634,-29.488357201606913,2.584048424485136,4371.477220646318,-27.950059606116387,0.1,0.1,0.1,0.1
23,1.628894626777442,213.05073306000483,-32.38434344322127,0.5921522156864678,-1202.9633788466613,173.51434425840256,0.8357887771204935,1898.0689424405844,-166.86867487217899,2.0789281794113688,7786.0297356686215,-13.301200019517326,2.5584637866189466,4396.496084255393,-28.329512555261182,0.1,0.1,0.1,0.1
24,1.5513282159785162,225.68093214171967,-16.06277970252461,0.5980737378433325,-1246.49302361261,135.35370242667256,0.8775782159765182,1931.1164216138523,-114.03429328475876,1.9799315994393987,7792.9999400355655,-6.743297167094843,2.533132461998957,4416.138169181047,-21.80937680632559,0.1,0.1,0.1,0.1
25,1.477455443789063,239.7424140554691,-18.230294059253396,0.6040544752217658,-1280.1238726207775,100.52272418057892,0.9214571267753442,1953.1833801511623,-70.40655472525033,1.8856491423232367,7792.985179430873,0.014557373021515711,2.508051942573225,4428.091595119489,-13.014641682572584,0.1,0.1,0.1,0.1
26,1.4071004226562505,257.2790876176102,-23.17724830949767,0.6100950199739835,-1304.200836799845,69.17824601782134,0.9675299831141114,1963.5616275477184,-30.61738600097831,1.79585632602213,7785.66302481671,7.361559572075012,2.4832197451220046,4431.955184803726,-4.124914656334979,0.1,0.1,0.1,0.1
27,1.3400956406250004,269.3356102902475,-16.243843524349167,0.6161959701737234,-1319.3031379812278,41.711167734755,1.015906482269817,1961.7909009061016,4.830244204260051,1.7103393581163142,7769.6973937899,16.36323239418028,2.4586334110118857,4428.617650711115,3.4940879257154442,0.1,0.1,0.1,0.1
28,1.2762815625000004,277.6517153261275,-11.421910965952945,0.6223579298754607,-1326.2180367273259,18.3584684741987,1.0667018063833078,1948.591026417307,33.29360666988985,1.628894626777442,7743.365109480149,27.512092308585842,2.434290505952362,4419.266311227475,9.59988634568603,0.1,0.1,0.1,0.1
29,1.2155062500000002,287.2272117787383,-13.407017571568627,0.6285815091742153,-1325.5641114682032,-1.6688608919682104,1.1200368967024732,1924.6185335887033,55.908484019850896,1.628894626777442,7711.029951366072,39.74579128720077,2.410188619754814,4404.273620199191,15.092320107268215,0.1,0.1,0.1,0.1
30,1.1576250000000001,298.07769509655276,-15.487168974849768,0.6348673242659575,-1317.9031495817817,-18.793892033867497,1.1760387415375968,1891.369821068306,73.84992401867407,1.628894626777442,7674.296389882581,53.12026955877892,2.386325366093875,4384.400099492075,19.61712582396469,0.1,0.1,0.1,0.1
31,1.1025,307.64853864482444,-13.925963244689594,0.641215997508617,-1306.1196687367376,-33.671830501283026,1.2348406786144768,1856.3654687976882,87.11421768961081,1.7103393581163142,7632.777549971851,67.27198126049771,2.3626983822711636,4360.365685552248,23.2636712356726,0.1,0.1,0.1,0.1
32,1.05,313.1201902573866,-8.359547390255647,0.6476281574837032,-1292.0336436723585,-46.88579493461451,1.2965827125452007,1821.7642169744165,96.48295174519627,1.79585632602213,7587.620319194375,81.98003225058773,2.33930532898135,4332.6796189869765,26.27786776611642,0.1,0.1,0.1,0.1
33,1.0,311.40013174905937,2.759286813953921,0.6541044390585402,-1276.8370747643876,-58.91936683110285,1.3614118481724609,1782.9444309953349,103.09144047622058,1.8856491423232367,7539.911689545328,97.04418140971562,2.3161438900805447,4301.826487122348,28.71522797341899,0.1,0.1,0.1,0.1
34,0.9523809523809523,309.23894015923395,3.640291768408924,0.6606454834491257,-1261.2888734317114,-70.21863511703592,1.429482440581084,1741.2275474850178,105.50961270784674,1.9799315994393987,7490.625564055207,112.32825502807091,2.2932117723569747,4268.359311310632,30.543318960334698,0.1,0.1,0.1,0.1
35,0.9070294784580498,310.8482258527755,-2.846199737837832,0.667251938283617,-1245.767238697387,-81.65248142671402,1.5009565626101382,1696.207336442908,105.28370871063248,2.0789281794113688,7440.763142848308,127.32962854630874,2.2705067053039354,4233.920588860337,31.74428637798761,0.1,0.1,0.1,0.1
36,0.863837598531476,313.4066787424145,-4.7511522482514215,0.6739244576664531,-1230.4628415196892,-93.77948789431014,1.5760043907406451,1648.0228916624942,104.19190623597709,2.1828745883819374,7391.273620377999,141.59931342271938,2.2480264408949857,4198.952329743913,32.554716786167724,0.1,0.1,0.1,0.1
37,0.8227024747918819,313.6374993140277,-0.4500754601791725,0.6806637022431177,-1215.5310168183266,-106.5771768987678,1.6548046102776774,1596.852421312214,102.31045352477946,2.2920183178010345,7337.892390600675,155.2670248829384,2.225768753361372,4163.866043896644,32.991243172378766,0.1,0.1,0.1,0.1
38,0.7835261664684589,312.31422374393185,2.709258320615997,0.6874703392655489,-1201.080836053236,-120.13908220991222,1.7375448407915615,1543.2512408126515,99.09424467432578,2.406619233691086,7277.3068116301465,167.83039632905835,2.2037314389716554,4126.900923806949,34.08297956451733,0.1,0.1,0.1,0.1
39,0.7462153966366274,311.7366802791385,1.241578244556698,0.6943450426582044,-1187.0711596297062,-134.51214754262648,1.8244220828311397,1487.841283455538,94.71862158524529,2.5269501953756404,7209.531561293318,178.80645335724827,2.1819123158135203,4086.598721216042,36.43832152012385,0.1,0.1,0.1,0.1
40,0.7106813301301212,312.1949633123397,-1.0344571317752578,0.7012884930847865,-1171.3412750558823,-149.53317813265244,1.9156431869726969,1430.9829301905136,89.87011698570683,2.6532977051444226,7134.63229935213,188.1916273372248,2.160309223577743,4041.6655580330057,39.83645864090208,0.1,0.1,0.1,0.1
41,0.6768393620286869,312.3170068429155,-0.2892562696346183,0.7083013780156343,-1153.8273984221357,-164.84392263279526,2.0114253463213316,1372.8859030540016,84.90796175038211,2.785962590401644,7052.567116865998,196.37780437509298,2.1389200233443,3991.5156150570383,43.59817632640377,0.1,0.1,0.1,0.1
42,0.644608916217797,311.4877255250063,2.063760039821381,0.7153843917957906,-1134.5102752253854,-180.01625809642877,2.111996613637398,1313.973502672475,79.6112971900011,2.9252607199217264,6963.141015243867,203.80200874202885,2.1389200233443,3935.7885569094356,47.03560909302871,0.1,0.1,0.1,0.1
43,0.6139132535407591,310.66687821088914,2.1449096242011794,0.7225382357137485,-1113.4292619951136,-194.50885953873697,2.2175964443192684,1254.6342875136618,74.14523672670853,3.071523755917813,6866.173350630898,210.46592792072462,2.1389200233443,3876.7760795707336,49.808619151624185,0.1,0.1,0.1,0.1
44,0.5846792890864372,310.55302218832384,0.31238626001707137,0.7297636180708861,-1090.7094206699717,-207.55434374034252,2.328476266535232,1195.2288274802572,68.63431408984374,3.225099943713704,6761.959167386479,215.42316013607368,2.1389200233443,3823.876848499796,52.52802702570838,0.1,0.1,0.1,0.1
45,0.5568374181775592,310.11024838205066,1.2755783380778691,0.737061254251595,-1066.4420959849126,-219.496227259061,2.4449000798619935,1136.648923202502,62.58021752013847,3.386354940899389,6652.21506731163,216.05157953052642,2.1389200233443,3773.837433507071,58.45679861781681,0.1,0.1,0.1,0.1
46,0.5303213506452944,308.52960563974557,4.781324672884271,0.7444318667941109,-1040.8474717647446,-229.2094626057279,2.567145083855093,1079.5032435721916,56.447574966258415,3.5556726879443583,6538.510069434773,213.18984780269076,2.160309223577743,3724.2577837420704,67.46615486403998,0.1,0.1,0.1,0.1
47,0.5050679529955184,305.5052271500988,9.605941849440569,0.751876185462052,-1014.2334258026624,-235.97897700604977,2.695502338047848,1024.8456265460159,49.9213195586843,3.7334563223415764,6418.5162342717795,208.0268416750742,2.1819123158135203,3674.6197089583393,78.67869245200964,0.1,0.1,0.1,0.1
48,0.48101709809096993,300.70810861681696,15.998289871784447,0.7593949473166726,-986.9438274520763,-239.57317113239847,2.8302774549502403,974.5936259388824,42.43871209277202,3.9201291384586554,6293.104080656121,201.03586519474428,2.2037314389716554,3624.800126691092,91.98181757041861,0.1,0.1,0.1,0.1
49,0.45811152199139993,294.0445457157071,22.65435427088469,0.7669888967898393,-959.3475259999942,-239.86702256563197,2.9717913276977526,929.0097425225537,35.59538025445781,4.116135595381588,6163.208070245557,192.53212591580547,2.225768753361372,3575.006975646792,107.0856349964285,0.1,0.1,0.1,0.1
50,0.43629668761085705,284.73774079284834,32.25506128511306,0.7746587857577377,-931.8518340686524,-236.6262620984993,2.9717913276977526,887.8058928504056,31.237975855109056,4.321942375150668,6030.080497097749,182.4521078645035,2.2480264408949857,3525.6980933506243,123.52261143389215,0.1,0.1,0.1,0.1
51,0.4155206548674829,273.7039520795218,38.9828869306374,0.7824053736153151,-904.1054613196233,-229.53340964804156,2.9717913276977526,848.8156307254915,28.698818723914528,4.538039493908202,5895.286867823771,170.81409838887703,2.2705067053039354,3477.4404167971265,140.81451220807438,0.1,0.1,0.1,0.1
52,0.3957339570166504,260.78550713257636,46.52770679028129,0.7902294273514683,-876.5648263295864,-219.0055105351798,2.9717913276977526,810.9829870715379,27.035682107775717,4.764941468603612,5760.355707521856,158.1029878799741,2.2932117723569747,3422.815558681835,158.80160967180623,0.1,0.1,0.1,0.1
53,0.37688948287300034,246.86226004572495,51.12037299482127,0.798131721624983,-849.716478329797,-205.22963042904075,2.9717913276977526,774.4910343305728,25.318065582778125,5.003188542033793,5625.523641203376,146.08125419671373,2.3161438900805447,3361.9112653930724,175.30371220199058,0.1,0.1,0.1,0.1
54,0.37688948287300034,234.48700168555985,53.45506136207472,0.8061130388412329,-823.9422987519739,-189.3863814969603,2.9717913276977526,740.1417719610307,23.137349525322463,5.253347969135483,5490.312422182116,135.45264912373136,2.33930532898135,3295.49194799198,189.28501716081126,0.1,0.1,0.1,0.1
55,0.37688948287300034,222.2682743221915,62.0928518125996,0.8141741692296453,-799.5130019066258,-172.55051684305016,2.9717913276977526,708.5065668421427,20.688529456766265,5.516015367592257,5353.988930320931,126.27545817193608,2.3626983822711636,3224.446980707646,200.46279236607677,0.1,0.1,0.1,0.1
56,0.3957339570166504,209.54488722485019,72.44528875297696,0.8223159109219417,-776.6156716067661,-155.4646123346842,2.9717913276977526,679.8287830495518,18.20821315502199,5.791816135971871,5215.8024748069865,118.35516212891626,2.386325366093875,3149.6426277532764,208.9805914349271,0.1,0.1,0.1,0.1
57,0.4155206548674829,196.43263486469618,71.10422504156053,0.8305390700311611,-755.3869945525043,-138.55143591035014,2.9717913276977526,653.9132628758024,15.97513174088357,6.081406942770465,5075.13527102914,111.40073548230062,2.410188619754814,3071.833232248158,215.22353027300454,0.1,0.1,0.1,0.1
58,0.43629668761085705,184.99331178504065,57.357724078111026,0.8388444607314728,-735.827423153164,-122.71250912950588,2.8302774549502403,630.7751916001297,14.539977914634608,6.385477289908988,4931.6124374207275,105.09684530583671,2.434290505952362,2991.627728828137,219.65470219187765,0.1,0.1,0.1,0.1
59,0.45811152199139993,175.65229049796216,43.30713188770372,0.8472329053387875,-717.8076116636881,-108.67287261220238,2.695502338047848,609.1613755621153,13.845865782774544,6.704751154404438,4785.08085155738,99.21410200727571,2.4586334110118857,2909.510040694516,222.66485592043867,0.1,0.1,0.1,0.1
60,0.48101709809096993,168.03579579249768,32.65078908541517,0.8557052343921754,-701.1990166119928,-96.28202186335612,2.567145083855093,588.0814211671027,13.76608376953429,7.03998871212466,4635.551583862943,93.61422336142314,2.4832197451220046,2825.866932991167,224.55552679850786,0.1,0.1,0.1,0.1
61,0.5050679529955184,162.64819000463723,21.355405584702,0.8642622867360972,-685.9405751534765,-85.02837565663435,2.4449000798619935,567.0183964773548,14.022115892188479,7.391988147730893,4483.233013634919,88.1742883036192,2.508051942573225,2740.997218105541,225.59265605041745,0.1,0.1,0.1,0.1
62,0.5303213506452944,159.95791126729713,9.860132900098307,0.8729049096034581,-671.9832871397665,-74.76462317315345,2.328476266535232,545.4266186493807,14.653227508197729,7.761587555117438,4328.603674798831,82.76647967685534,2.533132461998957,2655.149279606934,225.93354219584893,0.1,0.1,0.1,0.1
63,0.5568374181775592,158.78459550924802,3.9762517120264667,0.8816339586994927,-659.2998535097363,-65.30904759932916,2.328476266535232,521.6890958692729,15.640227270597762,8.149666932873311,4172.252510929835,77.38150630111035,2.5584637866189466,2568.5625201787943,225.62174453018395,0.1,0.1,0.1,0.1
64,0.5846792890864372,157.7364028789036,3.2845323510963857,0.8904502982864876,-647.8883948247926,-56.48317142833998,2.328476266535232,500.2577935290086,16.61258830396483,8.557150279516977,4014.7575111433016,72.07361530359054,2.584048424485136,2481.466306205066,224.70222345280192,0.1,0.1,0.1,0.1
65,0.6139132535407591,156.23620741985013,4.346640924706162,0.8993548012693525,-637.7612727813529,-48.18427808581669,2.328476266535232,481.2681197064554,17.317584631828502,8.985007793492827,3856.6302290602625,66.90981354890134,2.6098889087299875,2394.0518178036295,223.29044506846796,0.1,0.1,0.1,0.1
66,0.6139132535407591,154.3335482779487,5.3521673647254335,0.9083483492820461,-628.9089498972254,-40.48722028320289,2.328476266535232,464.6712711650733,17.806416137327492,9.434258183167469,3698.3012438837277,61.946520560272134,2.6359877978172874,2306.47866732357,221.48092023939736,0.1,0.1,0.1,0.1
67,0.6139132535407591,152.01146331610855,6.341756674018038,0.9174318327748666,-621.3170251469458,-33.37751583964031,2.4449000798619935,447.0770311009674,17.977616104438866,9.905971092325842,3540.0829615543958,57.23828743224486,2.6623476757954605,2218.8903586281012,219.32599685551082,0.1,0.1,0.1,0.1
68,0.6139132535407591,149.8112519622672,5.8338954990348535,0.9266061511026152,-615.1248344586489,-26.169042912203643,2.567145083855093,428.9770026222671,17.613738645844943,9.905971092325842,3386.2364524939157,54.03565090004531,2.6889711525534152,2131.760079838192,216.0188757378368,0.1,0.1,0.1,0.1
69,0.644608916217797,148.84414503269323,2.371058205769659,0.9358722126136414,-610.4866843522327,-18.84211797504848,2.695502338047848,410.43964499026083,17.180303013858367,9.905971092325842,3235.0152000337393,51.56658214500881,2.7158608640789494,2045.3954259352206,212.0006834548953,0.1,0.1,0.1,0.1
70,0.6768393620286869,149.295581908979,-1.0233830712642802,0.9452309347397778,-607.4041159679547,-12.037575949387707,2.8302774549502403,391.34668277326546,16.852603567032585,9.905971092325842,3085.563070737087,49.478941326444776,2.743019472719739,1959.970047098358,207.6188416607981,0.1,0.1,0.1,0.1
71,0.6768393620286869,149.8694789319647,-1.2631006064410162,0.9546832440871756,-605.7839354984079,-6.081785720662984,2.9717913276977526,371.543234681673,16.647353699027587,9.905971092325842,2937.5165061704647,47.58602199828891,2.770449667446936,1873.0423492756188,203.08574000467053,0.1,0.1,0.1,0.1
72,0.6768393620286869,149.7125363174808,0.33535719636739453,0.9642300765280474,-605.5425863542932,-0.8708731209424886,3.1203808940826403,351.1485064452107,16.328000917898553,9.905971092325842,2790.09776564728,46.004099997951066,2.7981541641214056,1784.8497286561064,198.05914550777783,0.1,0.1,0.1,0.1
73,0.6768393620286869,148.7305842758509,2.0371349499099396,0.9642300765280474,-606.5631204702256,3.575192464408583,3.2763999387867724,329.7654744216286,15.82915953118914,9.905971092325842,2642.5461315844886,44.70443815908875,2.8261357057626197,1695.7111927050012,192.42856959834447,0.1,0.1,0.1,0.1
74,0.7106813301301212,147.10663843740974,3.115118264703079,0.9642300765280474,-608.3214859580743,7.247064458053154,3.2763999387867724,308.3418905237208,15.397260930086698,9.905971092325842,2498.7954969332573,43.55283083046706,2.854397062820246,1605.9612007518383,186.24296397440622,0.1,0.1,0.1,0.1
75,0.7106813301301212,145.75322356442646,2.5205581349117474,0.9642300765280474,-610.3970769049447,10.064120199375658,3.2763999387867724,286.8502996048012,14.996250478169049,9.905971092325842,2378.9636708183048,42.71297971741876,2.8829410334484487,1516.138397562798,179.1733699947722,0.1,0.1,0.1,0.1
76,0.7106813301301212,145.31659438894923,0.8131647155339377,0.9738723772933279,-612.5358346290529,12.079677473600698,3.2763999387867724,265.3382075515629,14.573354965862224,9.905971092325842,2275.5209465237535,43.37791924442748,2.9117704437829333,1427.9011284268174,169.19219235825963,0.1,0.1,0.1,0.1
77,0.7106813301301212,145.77559320948876,-0.8299274299635894,0.9836111010662612,-614.5350802539004,13.15284198356783,3.2763999387867724,243.8907705551138,14.1063635272741,9.434258183167469,2186.032811649229,46.355855038041824,2.9408881482207625,1343.672443028007,155.24931167662515,0.1,0.1,0.1,0.1
78,0.7106813301301212,146.2019436793852,-0.7484418617620545,0.9934472120769238,-616.485169342544,12.332448261096093,3.2763999387867724,222.54024823155217,13.633612631808177,8.985007793492827,2106.9479842736764,50.606078390478714,2.9702970297029703,1265.693485387762,138.16196074626296,0.1,0.1,0.1,0.1
79,0.7106813301301212,145.73071695907538,0.8272203944007632,1.003381684197693,-617.9640467316415,8.990180685230097,3.2763999387867724,201.95413673166445,12.762611290589948,8.557150279516977,2036.1386871390828,55.16579298919771,3.0,1195.8756714742692,118.91009066434387,0.1,0.1,0.1,0.1
80,0.7106813301301212,144.2311797866279,2.5557086084796268,1.01341550103967,-618.4768683634036,2.996704976671907,3.2763999387867724,182.94197543331353,11.443516152251823,8.149666932873311,1963.4964550288867,59.423477227991526,3.0300000000000002,1135.7077893533287,98.50507141565481,0.1,0.1,0.1,0.1
81,0.7106813301301212,142.5991388545889,2.700523257132645,1.0235496560500665,-617.6341491535384,-5.48886713268921,3.2763999387867724,166.54114950324822,9.87174017176314,7.761587555117439,1890.8580743383127,62.39134298642378,3.0603000000000002,1085.5586764781333,78.92207984749665,0.1,0.1,0.1,0.1
82,0.7106813301301212,142.25765795934075,0.5650453253840327,1.0337851526105672,-615.1859615680099,-15.787855463946128,3.2763999387867724,154.83589904851246,8.28876413816242,7.391988147730894,1818.012390772714,63.78434165329394,3.0909030000000004,1045.009780881303,61.3416845835715,0.1,0.1,0.1,0.1
83,0.7106813301301212,142.96923185083426,-1.1431406150878236,1.044123004136673,-610.917667853064,-27.252815348609303,3.1203808940826403,145.79305965504605,6.723620423129986,7.039988712124661,1746.875777768046,63.49733704577181,3.0909030000000004,1013.1893174655789,46.73539782633359,0.1,0.1,0.1,0.1
84,0.7462153966366274,144.22839306836093,-1.8703998776023456,1.0545642341780397,-604.7783837469244,-38.81087503360997,2.9717913276977526,140.36553111449098,4.985065389346087,6.7047511544044385,1678.9449099770663,61.81324818764235,3.0909030000000004,988.3625094188196,35.40161750218542,0.1,0.1,0.1,0.1
85,0.7462153966366274,144.87492769244065,-0.9324116466388859,1.0651098765198201,-596.8183911492366,-49.822669461399485,2.8302774549502403,137.34782463805868,3.4238608947581004,6.385477289908989,1615.2268578465842,59.10564600061547,3.0603000000000002,968.821326322488,27.323556158213417,0.1,0.1,0.1,0.1
86,0.7462153966366274,144.61902612091305,0.358303978197234,1.0757609752850184,-587.1497777824723,-59.91797799508133,2.695502338047848,135.46721938032027,2.2404025683977595,6.385477289908989,1554.4558300496376,54.73004865435529,3.0300000000000002,952.0643940802414,22.975503137777014,0.1,0.1,0.1,0.1
87,0.7835261664684587,144.50791752691143,0.1438466675948004,1.0865185850378685,-576.0607446031462,-68.0401503298701,2.567145083855093,134.2815408416723,1.4831486267348106,6.385477289908989,1497.541284653682,49.76400205379117,3.0,936.2947818137571,21.20194392404109,0.1,0.1,0.1,0.1
88,0.7835261664684587,145.08630687596104,-0.738187662138412,1.0973837708882472,-563.8913052702991,-73.93001218402023,2.4449000798619935,133.36189870297008,1.2078858030878614,6.385477289908989,1444.6770542932509,44.87626636533837,3.0,920.2047802568226,21.00262255795753,0.1,0.1,0.1,0.1
89,0.7835261664684587,146.3516782450317,-1.614970148060239,1.1083576085971296,-550.9383594016887,-77.91074991283843,2.328476266535232,132.41379749160157,1.2694447092049617,6.7047511544044385,1394.1860952832822,39.63162676132274,3.0300000000000002,905.6882448898353,22.071920263610664,0.1,0.1,0.1,0.1
90,0.7835261664684587,147.08523832371108,-0.936229203404505,1.119441184683101,-537.4878519588395,-80.10251082943432,2.2175964443192684,131.3322376669817,1.4762561146473288,7.039988712124661,1346.6412452167456,34.506843801236094,3.0603000000000002,892.1214638077619,24.02778070907971,0.1,0.1,0.1,0.1
91,0.7835261664684587,147.29766447358105,-0.27111557847191337,1.130635596529932,-523.8137780163773,-80.62765158777276,2.111996613637398,130.17223809670153,1.6624871233332417,7.391988147730894,1302.243849371448,29.79426862842758,3.0909030000000004,879.2696151511195,26.51319986597994,0.1,0.1,0.1,0.1
92,0.7835261664684587,146.8718284758955,0.5434866324948536,1.1419419524952312,-510.1496866227343,-79.77107980422312,2.0114253463213316,128.99267967102617,1.7750443891133785,7.761587555117439,1260.963474944729,25.614880615639574,3.1218120300000005,865.5575412056506,29.282296763756715,0.1,0.1,0.1,0.1
93,0.7835261664684587,146.7961667587926,0.09656565452552278,1.1533613720201836,-496.6947602988896,-77.77224987907918,1.9156431869726966,127.87051447030358,1.7731107250270364,8.149666932873311,1222.396793440073,22.12760732103461,3.1530301503000007,850.4697540110218,31.901137372448673,0.1,0.1,0.1,0.1
94,0.7462153966366274,146.83224343154595,-0.04834619188500192,1.1648949857403854,-483.2004295819738,-74.97838642707444,1.8244220828311395,126.7939676370559,1.7860815604832374,8.557150279516977,1185.9281562925003,19.347069621848064,3.1845604518030006,834.1941817488104,34.07183400144772,0.1,0.1,0.1,0.1
