Time,jh,jd,jy,W,Elec_Price,H2_Price,Elec_GC_Price,H2_GC_Price,EP_Price,Gen_VRES_Solar_g,Gen_VRES_Wind_g,Gen_Conv_CCGT_g,Gen_Conv_Coal_g,Gen_Conv_Biomass_g,Cons_Elec_01_d,Demand_GC_Elec_01_d_gc,Prod_H2_Green_e_in,Prod_H2_Green_q_elec_gc,Prod_H2_Green_h2_out,Prod_H2_Green_q_h2gc,Offtaker_Green_h2_in,Offtaker_Green_q_h2gc,Offtaker_Green_ep,Offtaker_Grey_ep,Offtaker_Grey_q_h2gc,Offtaker_Import_ep,Gen_VRES_Solar_obj,Gen_VRES_Wind_obj,Gen_Conv_CCGT_obj,Gen_Conv_Coal_obj,Gen_Conv_Biomass_obj,Cons_Elec_01_obj,Demand_GC_Elec_01_obj,Prod_H2_Green_obj,Offtaker_Green_obj,Offtaker_Grey_obj,Offtaker_Import_obj
1469,5,6,8,43.40317622785392,142.74249594196388,94.24528458838229,5.609843768296818,141.62674539756105,224.21100968217064,0.0,9202.114530038889,679.5174068477687,1800.0,2160.0,12209.7105,8894.07885897082,1631.7742324825824,308.01831676150414,1087.8494883217215,1087.8494883206856,1087.934527080344,709.4363531502803,815.950895310258,957.0587643758738,378.3513977898184,0.0,0.0,-1.3651552208130553e6,-69.10416277022159,-103218.74698124925,-114264.84386622094,-4.1756644103839337e6,-19270.236040572352,-18678.257271350303,29854.097536742134,-22336.966405926738,0.0
1470,6,6,8,43.40317622785392,142.7291865839454,94.97779143225694,5.79214737134441,141.6267453975601,224.2110096822421,0.0,8531.801119646952,1984.0348663448378,1800.0,2160.0,12843.9285,8531.747802420967,1631.7742324829007,0.005439484439103294,1087.849488321934,1087.8494883208978,1087.934527080097,113.25846395471693,815.9508953100728,957.058764376501,974.5292869856656,0.0,0.0,-1.2671544833312004e6,-175.36206426477293,-103194.79013681598,-114236.09565290101,-4.382552658511256e6,-17702.65727641488,-21224.735462630342,-53783.71710128199,62097.76771874976,0.0
1471,7,6,8,43.40317622785392,142.71697146773067,94.06605391410763,6.157093110121866,141.6267453976251,224.2109946123828,0.0,7791.86324104078,3301.487260617762,1800.0,2160.0,13421.460000000001,7791.815011888828,1631.7742324824342,0.00036242332379751875,1087.8494883216229,1087.849488320587,1087.9345270803985,114.00027976577705,815.950895310299,957.0587632710885,973.7874711739594,0.0,0.0,-1.1600063513285005e6,-251.47913033532677,-103172.80292762947,-114209.71100187724,-4.570090390460212e6,-14765.12429896943,-20252.863856799988,-54670.554571653076,61992.72127014783,0.0
1472,8,6,8,43.40317622785392,142.8773601472713,94.6593721540879,6.257335953313967,141.43375317004018,224.0217549975684,0.0,7588.611599485979,3934.24509227468,1800.0,2160.0,13851.3375,7588.564636631694,1631.3401021951113,0.0001797193452506288,1087.5600681300741,1087.5600681289911,1087.4777101965517,114.22197761924755,815.6082826474136,957.4301946489385,973.2877502937246,0.0,0.0,-1.131725284714718e6,-930.6855984297581,-103461.50255080263,-114556.15054968497,-4.706801775317462e6,-14004.86972039022,-20421.20682942585,-53831.899209492185,61885.82924245423,0.0
1473,9,6,8,43.40317622785392,142.877360149,94.65937215044336,6.257335953313991,141.43375316872797,224.02175499642343,0.0,7588.611599485979,4118.209578478075,1800.0,2160.0,14037.972,7588.564636631694,1628.6700884059037,0.0001797193452506019,1085.7800589372691,1085.780058936186,1085.6977010019668,114.17329884105267,814.2732757514751,958.7652015470736,971.5564198753009,0.0,0.0,-1.1317252847278365e6,-974.2042714979034,-103461.50255391427,-114556.15055341893,-4.766946796453442e6,-14004.869720390037,-20387.783437130623,-53724.22808274359,61535.30979258983,0.0
1474,10,6,8,43.40317622785392,142.6950051846562,93.51612837481343,5.553800567274446,141.62674539759539,224.2110096864133,2169.6559919909223,6810.929630585485,2616.216456055554,1800.0,2160.0,13924.9305,8978.771864091445,1631.7742324821309,1.804465372285836,1087.8494883214205,1087.8494883203846,1087.934527080554,113.64550747908234,815.9508953104155,957.0587643754113,974.1422434606385,0.0,-321648.9097051746,-1.0097121837947363e6,-141.81249610107625,-103133.26361809543,-114162.26383043636,-4.733067608319235e6,-19766.824321845517,-19680.452245598077,-55319.09509717862,62042.95200010168,0.0
1475,11,6,8,43.40317622785392,85.46455029203656,69.90008768127475,5.493571561221682,147.19285202926804,224.21100968143134,7156.018856983567,7388.91803505205,0.0,539.6669336133524,0.0,13452.7185,9110.689851975962,1631.7742324901483,5434.235188551509,1087.8494883267656,1087.849488325762,1087.9345270824108,1087.6418205757623,815.9508953118082,957.0587643706334,2.9750326416925897e-10,0.0,-650898.0351777251,-672082.1069960018,0.0,-35.51152675550111,0.0,-5.350409169391837e6,-20305.50445110906,-63588.68407161896,62986.05704681188,-75921.64349034967,0.0
1476,12,6,8,43.40317622785392,-7.837464481744121,22.737603127345917,5.487479654828337,147.1928959867116,224.21100968128354,7689.123104584687,6805.3859145759325,0.0,0.0,0.0,12862.98,9082.488540794182,1631.7742324913906,5412.0127356772155,1087.8494883275937,1087.84948832659,1087.9345270828642,1087.6418155045671,815.9508953121481,957.0587643695113,2.975010095210882e-10,0.0,18069.3226280616,15992.553640559832,0.0,0.0,0.0,-6.325482830778885e6,-20362.01480170783,-164685.92085802555,11676.408781170612,-75921.6434901192,0.0
1477,13,6,8,43.40317622785392,-7.83746617158332,22.7375980634862,5.4874796293152475,147.19289599060278,224.21100968128354,11292.076280602238,2658.1292401985543,0.0,0.0,0.0,12318.676500000001,9082.488538844773,1631.7742324913906,4867.709240196836,1087.8494883275937,1087.84948832659,1087.9345270828642,1087.6418155041183,815.9508953121481,957.0587643695113,2.975010093214977e-10,0.0,26536.227293679774,6246.567942075859,0.0,0.0,0.0,-6.066198221957863e6,-20362.01503348617,-167672.77259266825,11676.40327618894,-75921.6434901192,0.0
1478,14,6,8,43.40317622785392,-7.837467956255522,22.737370709809483,5.487479604843975,147.19289596139322,224.21100968128343,10776.570816793808,2857.8712056595564,0.0,0.0,0.0,12002.913,9082.488533723263,1631.7742324913904,4551.945747907079,1087.8494883275937,1087.84948832659,1087.9345270828642,1087.6418155074882,815.9508953121481,957.0587643695113,2.975010108197048e-10,0.0,25324.81588762706,6715.9640431344305,0.0,0.0,0.0,-5.915441545412262e6,-20362.015255893333,-169405.2739895073,11676.155899000762,-75921.64349011911,0.0
