Time,jh,jd,jy,W,Elec_Price,H2_Price,Elec_GC_Price,H2_GC_Price,EP_Price,Gen_VRES_Solar_g,Gen_VRES_Wind_g,Gen_Conv_CCGT_g,Gen_Conv_Coal_g,Gen_Conv_Biomass_g,Cons_Elec_01_d,Demand_GC_Elec_01_d_gc,Prod_H2_Green_e_in,Prod_H2_Green_q_elec_gc,Prod_H2_Green_h2_out,Prod_H2_Green_q_h2gc,Offtaker_Green_h2_in,Offtaker_Green_q_h2gc,Offtaker_Green_ep,Offtaker_Grey_ep,Offtaker_Grey_q_h2gc,Offtaker_Import_ep,Gen_VRES_Solar_obj,Gen_VRES_Wind_obj,Gen_Conv_CCGT_obj,Gen_Conv_Coal_obj,Gen_Conv_Biomass_obj,Cons_Elec_01_obj,Demand_GC_Elec_01_obj,Prod_H2_Green_obj,Offtaker_Green_obj,Offtaker_Grey_obj,Offtaker_Import_obj
11,11,1,1,15.96931644253334,83.33045517241378,55.286190000000005,4.722729424648009,79.79358689559265,130.39932866153185,190.32887400992624,15191.995265548077,1564.4734703376148,-9.990917132420014e-9,-9.997115012915671e-9,15226.4581,10554.54115070397,1720.3395098756307,4827.782988854035,1146.8930065837537,1146.8930065937534,1146.8930065837537,482.44836353421545,860.1697549378154,912.8302450721845,664.444643059538,-9.999842928315866e-9,-16759.06347734695,-1.3377035635149935e6,2.9103830456733704e-11,-2.066413843992901e-8,-6.509771488103167e-8,-6.054595083024493e6,-27849.58472547593,14675.614752804031,60.10857037284586,12229.141653870538,-1.1959879275058106e-6
12,12,1,1,15.96931644253334,83.33045517241355,55.28618999999982,4.722729424648009,79.79358689559264,130.39932866153177,1788.9982440093088,15191.995265548077,77.5523398987344,-9.990917132420016e-9,-9.997115012915673e-9,14672.2096,10554.54115070397,2386.336249436131,6426.452358853415,1590.8908329574203,1590.8908329674202,1590.8908329574203,1077.991670073927,1193.1681247180654,579.8318752919346,512.8991628934931,-9.999842928315866e-9,-157526.99262357064,-1.33770356351499e6,1.9099388737231493e-11,-2.066413843993134e-8,-6.50977148810339e-8,-5.844370727464029e6,-27849.58472547593,19080.37522814136,32700.80991195308,15016.619452491534,-1.1959879275058114e-6
13,13,1,1,15.96931644253334,83.33045517241378,55.286190000000005,4.722729424648011,79.79358689559265,130.39932866153185,4567.685928008235,9822.612418872626,1459.8735828846948,-9.990917132420014e-9,-9.997115012915671e-9,14124.610599999998,10554.541150703966,1725.56132974557,3835.7571961768954,1150.3742198303798,1150.3742198403797,1150.3742198303798,485.6712064228539,862.780664872785,910.219335137215,664.7030134175258,-9.999842928315866e-9,-402199.2922003106,-864912.304544383,2.9103830456733704e-11,-2.066413843992901e-8,-6.509771488103167e-8,-5.635914288816858e6,-27849.584725475914,9965.884109367966,200.6037979456305,12366.424917994504,-1.1959879275058106e-6
14,14,1,1,15.96931644253334,83.33045517241379,55.286190000000005,4.722729424648014,79.79358689559267,130.39932866153185,5062.504767008044,7781.993230815021,2677.2785753542653,-9.990917132420014e-9,-9.997115012915671e-9,13833.241600000001,10554.541150703955,1688.5349731573406,2289.95684711911,1125.6899821048937,1125.6899821148934,1125.6899821048937,463.55486188304855,844.2674865786703,928.7325134313295,662.1351202318449,-9.999842928315866e-9,-445769.66677286464,-685229.2864860405,0.0,-2.06641384399288e-8,-6.509771488103157e-8,-5.524692264507068e6,-27849.584725475877,2840.352779988316,-736.8882373861707,11334.273085426248,-1.1959879275058106e-6
15,15,1,1,15.96931644253334,-4.722729424647985,-6.467395550809469,4.722729424648009,79.79358689559264,130.39932866153177,5319.509130114369,11166.126812348768,-9.999786651368768e-9,-9.999791547730622e-9,-9.99980134236504e-9,13919.5876,10554.541150703966,2566.0483424331387,5931.094791759171,1710.6988949554257,1710.6988949654253,1710.6988949554257,1272.495885324759,1283.0241712165694,489.9758287934307,438.20300964066644,-9.999842928315866e-9,-1.2732925824820995e-10,-2.6921043172478676e-10,-8.805130599442083e-7,-9.011959844105467e-7,-9.456295608516494e-7,-6.783338597244894e6,-27849.58472547593,-104414.73393920288,-61435.95595062415,13071.509759594359,-1.1959879275058114e-6
16,16,1,1,15.96931644253334,-4.72272942464798,-6.467048601235925,4.7227294246480085,79.79358689559264,130.39932866153177,6942.877845656994,10093.516096806143,-9.999786651368768e-9,-9.999791547730622e-9,-9.99980134236504e-9,14470.345599999999,10554.541150703968,2566.0483424331387,6481.852791759171,1710.6988949554257,1710.6988949654253,1710.6988949554257,1272.491993231781,1283.0241712165694,489.97582879343054,438.2069017336444,-9.999842928315866e-9,-2.0372681319713593e-10,-2.837623469531536e-10,-8.805130599442083e-7,-9.011959844105466e-7,-9.456295608516492e-7,-7.041773699720646e6,-27849.584725475943,-101814.24645299464,-61435.67298843131,13071.820323653614,-1.1959879275058114e-6
17,17,1,1,15.96931644253334,83.33045517241379,55.28619000000002,4.722729424648029,79.79358689559267,130.39932866153188,3996.7251870084556,7370.700342991108,5911.272845137228,-9.990917132420014e-9,-9.997115012915671e-9,15618.2131,10554.541150703935,1660.4852751168019,812.8843792956279,1106.990183411201,1106.990183421201,1106.990183411201,447.78768924007494,830.2426375584009,942.7573624515991,659.2024941811259,-9.999842928315866e-9,-351924.3806753819,-649013.6379110229,0.0,-2.06641384399288e-8,-6.509771488103157e-8,-6.20272301785098e6,-27849.584725475725,-4002.9896918505256,-1368.3154127331072,10473.5762487779,-1.1959879275058104e-6
18,18,1,1,15.96931644253334,83.33045517241379,55.28619000000002,4.722729424648028,79.79358689559267,130.39932866153188,3616.067439008603,7781.993230815021,7040.1402337025975,-9.990917132420014e-9,-9.997115012915671e-9,16783.3381,10554.54115070394,1654.862803506232,843.5195191196824,1103.2418690041548,1103.2418690141544,1103.2418690041548,444.70346331078724,827.431401753116,945.568598256884,658.5384057033672,-9.999842928315866e-9,-318406.2537224491,-685229.2864860406,0.0,-2.06641384399288e-8,-6.509771488103157e-8,-6.6410052995908465e6,-27849.58472547574,-3831.7548034607753,-1488.79845286005,10294.967837554243,-1.1959879275058104e-6
19,19,1,1,15.96931644253334,83.33045517241385,55.28619000000006,7.155384238208532,79.79358689559267,130.3993286615319,951.5926080096322,4737.638915563314,13508.617312095956,-9.990917132420014e-9,-9.997115012915671e-9,17761.8871,5689.231523582939,1435.961735648914,-9.992277561820634e-9,957.3078237659427,957.3078237759424,957.3078237659427,346.23176500587573,717.980867824457,1055.019132185543,611.0760587700667,-9.999842928315866e-9,-86105.6559126949,-428689.2340991772,-9.313225746154785e-10,-2.066413843992827e-8,-6.509771488103093e-8,-7.006481621544542e6,-8091.838832232454,-6781.65874248711,-4455.4760820185475,1617.044546972058,-1.1959879275058102e-6
20,20,1,1,15.96931644253334,83.33045517241462,55.28619000000101,7.686555459518962,79.79358689559275,130.39932866153296,38.07095100998509,4588.818129942104,14017.115058593923,-9.99091713242001e-9,-9.997115012915671e-9,18202.9186,4626.8890809620825,441.0855395260231,-9.99366156238982e-9,294.05702635068207,294.05702636068185,294.05702635068207,95.87425940719166,220.54276976301156,1552.4572302469883,198.18276695349016,-9.999842928315866e-9,-3465.104152843635,-417660.50852095004,-1.1641532182693481e-8,-2.0664138439920646e-8,-6.509771488102331e-8,-7.170419000647806e6,-5352.025641881526,-2083.127657180972,-2204.6722023781404,-53556.919469795655,-1.1959879275057996e-6
21,21,1,1,15.96931644253334,85.39874761903852,58.38862866993685,7.884757731183077,79.79358689559275,134.53591355478073,9.999798627602128e-9,4230.484537613857,14040.00009999999,2.058931006157773,-9.995772110211673e-9,17866.5436,4230.484537633852,405.9999686200091,-9.994058868362868e-9,270.6666457466727,270.66664575667244,270.6666457466727,88.3468755294102,202.99998431000452,1570.0000156999954,182.31977022726224,-9.999837301154295e-9,-9.328162687790615e-7,-394634.42699853197,-29038.8261574402,1.8758328224066645e-11,-4.441479041478433e-8,-7.008474627015677e6,-4474.249855789763,-1917.4279990845425,-2021.4201676826342,-62101.012219081545,-1.1546220785786077e-6
22,22,1,1,15.96931644253334,85.39874761904764,58.38862866995053,8.885454459324075,79.79358689559275,134.53591355479892,9.999800765125896e-9,2229.0910813318706,14040.00009999999,1099.042387288144,-9.995772110211663e-9,16962.1336,2229.091081351866,405.999968620009,-9.995487084481206e-9,270.66664574667266,270.6666457566724,270.66664574667266,88.35427374987175,202.99998431000446,1570.0000156999954,182.31237200680062,-9.999837301154295e-9,-9.42823236082586e-7,-210168.0739633902,-29038.82615756849,-1.4551915228366852e-11,-4.441479041469306e-8,-6.6728793632827215e6,-1242.2117622405895,-1917.4279990945652,-2020.8298371353521,-62101.6025496574,-1.1546220785784258e-6
23,23,1,1,15.96931644253334,85.39874761904764,58.38862866995053,9.520138041530103,79.79358689559275,134.53591355479892,9.999802097476414e-9,959.7239169198369,14040.00009999999,1095.5860517001774,-9.995772110211663e-9,15689.310099999999,959.7239169398327,405.9999686200091,-9.996084130431718e-9,270.6666457466727,270.66664575667244,270.6666457466727,88.35356028005916,202.99998431000455,1570.0000156999954,182.31308547661328,-9.999837301154295e-9,-9.491700719187692e-7,-91095.92473583581,-29038.82615756849,-1.4551915228366852e-11,-4.441479041469306e-8,-6.197114552185672e6,-230.26749918656606,-1917.4279991009062,-2020.8867674508438,-62101.545619341894,-1.1546220785784258e-6
24,24,1,1,15.96931644253334,85.39874761904755,58.3886286699504,9.69917570573448,79.79358689559275,134.53591355479878,9.999802470102966e-9,601.6485885111043,14040.00009999999,215.78188010890918,-9.995772110211663e-9,14451.430599999998,601.6485885311004,405.9999686200091,-9.996225011715517e-9,270.6666457466727,270.66664575667244,270.6666457466727,88.34707400841687,202.99998431000452,1570.0000156999954,182.31957174825553,-9.999837301154295e-9,-9.509604485648178e-7,-57215.53133869234,-29038.826157567324,1.4551915228366852e-11,-4.441479041469391e-8,-5.730526417473149e6,-90.49525602034828,-1917.427999102696,-2021.4043303307626,-62101.02805646177,-1.1546220785784273e-6
25,1,2,1,113.26120028586095,83.33045517241379,55.28619000000002,8.589613139520608,79.79358689559267,130.3993286615319,9.9999712677702e-9,2820.773720938783,8192.1604866685,-9.998719356794521e-9,-9.999593229883085e-9,10020.6601,2820.773720958782,992.2741075972856,-9.99931501827724e-9,661.5160717315237,661.5160717415235,661.5160717315237,111.67901513803696,496.13705379864274,1276.8629462113572,549.8370566034866,-9.999977853454282e-9,-9.191980420508181e-7,-259285.7131212023,0.0,-2.068027572166952e-8,-6.511385216277229e-8,-4.0497868466892894e6,-1989.191096212915,-4686.242126149831,-13258.321665235817,-13182.394738768693,-1.196004064642945e-6
26,2,2,1,113.26120028586095,83.33045517241379,55.28619000000001,8.97398581173399,79.79358689559267,130.39932866153188,9.99997138811292e-9,2052.028376512025,9185.645279242932,-9.998719356794521e-9,-9.999593229883085e-9,10248.9466,2052.028376532024,988.7270557449602,-9.999376950146604e-9,659.1513704966402,659.1513705066401,659.1513704966402,111.4455781334839,494.3635278724801,1278.6364721375196,547.7057923731562,-9.999977853454282e-9,-9.230417688372353e-7,-189411.33217755076,0.0,-2.068027572166952e-8,-6.511385216277229e-8,-4.1391227817721725e6,-1052.7051145231599,-4669.490359999967,-13197.69948388679,-13431.704913585476,-1.1960040646429454e-6
27,3,2,1,113.26120028586095,83.33045517241379,55.28619000000001,9.211208817805366,79.79358689559267,130.39932866153188,9.999971461887318e-9,1577.5823643692706,9966.0043337576,-9.998719356794521e-9,-9.999593229883085e-9,10558.626099999998,1577.58236438927,984.9605981168762,-9.999409879285006e-9,656.6403987445841,656.6403987545841,656.6403987445841,111.24950083265767,492.4802990584381,1280.5197009515616,545.3908979219264,-9.999977853454282e-9,-9.254139989377569e-7,-145992.09708035653,0.0,-2.068027572166952e-8,-6.511385216277229e-8,-4.260102199692169e6,-622.1915291080095,-4651.702399735499,-13129.194229098699,-13700.569611063635,-1.1960040646429454e-6
28,4,2,1,113.26120028586095,83.33045517241379,55.28619000000001,9.298129818717143,79.79358689559267,130.39932866153188,9.999971488824713e-9,1403.7403625457182,10545.958992935988,-9.998719356794521e-9,-9.999593229883085e-9,10968.0286,1403.7403625657175,981.6707554717098,-9.999421090081612e-9,654.447170314473,654.4471703244731,654.447170314473,111.03593191589727,490.8353777358548,1282.1646222741451,543.4112384085757,-9.999977853454282e-9,-9.262832089614862e-7,-130026.48347754701,0.0,-2.068027572166952e-8,-6.511385216277229e-8,-4.419671420204924e6,-492.62175137402846,-4636.165363073567,-13072.733322422035,-13932.036081060243,-1.1960040646429454e-6
29,5,2,1,113.26120028586095,83.33045517241379,55.28619000000002,9.347078427462707,79.79358689559267,130.3993286615319,9.99997150397204e-9,1305.843145054591,11128.659543483,-9.998719356794521e-9,-9.999593229883085e-9,11457.868599999998,1305.8431450745904,976.6340885275949,-9.999427217827393e-9,651.0893923517299,651.0893923617299,651.0893923517299,110.72036086662963,488.3170442637974,1284.6829557462027,540.3690314951002,-9.999977853454282e-9,-9.267726950571762e-7,-121022.32195196528,0.0,-2.068027572166952e-8,-6.511385216277229e-8,-4.61004145318771e6,-426.30657988457097,-4612.37854789495,-12985.383626352093,-14287.314924776467,-1.196004064642945e-6
