Gen_Conv_Coal_EP,Gen_VRES_Solar_elec,Demand_GC_Elec_01_elec,Gen_Conv_Coal_H2_GC,Gen_VRES_Wind_H2_GC,Offtaker_Grey_elec,Gen_Conv_Coal_H2,jy,Cons_Elec_01_H2,Offtaker_Green_H2_GC,Gen_Conv_Coal_elec_GC,Demand_GC_Elec_01_elec_GC,Offtaker_Import_EP,Gen_Conv_CCGT_EP,Gen_Conv_CCGT_H2_GC,Gen_VRES_Wind_elec,Gen_VRES_Solar_elec_GC,Gen_Conv_Biomass_EP,Demand_GC_Elec_01_EP,Offtaker_Grey_H2_GC,Offtaker_Green_EP,Gen_Conv_Biomass_elec,Offtaker_Import_H2_GC,Gen_VRES_Wind_EP,Gen_VRES_Wind_elec_GC,Demand_GC_Elec_01_H2,Prod_H2_Green_H2,Cons_Elec_01_EP,Offtaker_Grey_elec_GC,Gen_VRES_Solar_H2_GC,Offtaker_Import_elec,Demand_GC_Elec_01_H2_GC,Time,Gen_VRES_Solar_H2,Gen_Conv_CCGT_elec_GC,jd,Gen_VRES_Wind_H2,Prod_H2_Green_H2_GC,Gen_Conv_Biomass_H2_GC,Gen_Conv_CCGT_H2,Offtaker_Green_H2,Offtaker_Grey_EP,Offtaker_Green_elec,Offtaker_Grey_H2,Gen_Conv_Biomass_H2,Offtaker_Green_elec_GC,Offtaker_Import_elec_GC,Cons_Elec_01_elec,Cons_Elec_01_H2_GC,Prod_H2_Green_elec_GC,Gen_Conv_Coal_elec,Gen_Conv_Biomass_elec_GC,jh,Offtaker_Import_H2,Gen_VRES_Solar_EP,Cons_Elec_01_elec_GC,Prod_H2_Green_EP,Prod_H2_Green_elec,Gen_Conv_CCGT_elec
0.0,9.9999762776817e-9,0.0,0.0,0.0,0.0,0.0,14,0.0,-46.0897757775699,0.0,-1123.9190017697717,-9.999898300676502e-9,0.0,0.0,1123.9190017497726,9.9999762776817e-9,0.0,0.0,-644.095754906944,517.6391480058854,2160.0000216,0.0,0.0,1123.9190017497726,0.0,690.1855306745139,0.0,0.0,0.0,0.0,0.0,2597,0.0,0.0,5,0.0,690.1855306845139,0.0,0.0,-690.1855306745139,1255.3608520041146,0.0,0.0,0.0,0.0,0.0,-13607.1976,0.0,9.999233572920857e-9,1800.000018,0.0,5,0.0,0.0,0.0,0.0,-1035.2782960117709,9558.556854651997
0.0,9.999976260995322e-9,0.0,0.0,0.0,0.0,0.0,14,0.0,-46.06295481986922,0.0,-1337.9590230659376,-9.999898300676502e-9,0.0,0.0,1337.9590230459385,9.999976260995322e-9,0.0,0.0,-642.2823827248284,516.2590031510232,2160.0000216,0.0,0.0,1337.9590230459385,0.0,688.3453375346975,0.0,0.0,0.0,0.0,0.0,2598,0.0,0.0,5,0.0,688.3453375446975,0.0,0.0,-688.3453375346975,1256.7409968589766,0.0,0.0,0.0,0.0,0.0,-14321.0926,0.0,9.999215731796748e-9,1800.000018,0.0,6,0.0,0.0,0.0,0.0,-1032.5180063020464,10055.651543646107
0.0,9.999976279907695e-9,0.0,0.0,0.0,0.0,0.0,14,0.0,-46.00626554921696,0.0,-1095.3428586752943,-9.999898300676502e-9,0.0,0.0,1095.3428586552952,9.999976279907695e-9,0.0,0.0,-638.6379834534881,513.4831867445288,2160.0000216,0.0,0.0,1095.3428586552952,0.0,684.644248992705,0.0,0.0,0.0,0.0,0.0,2599,0.0,0.0,5,0.0,684.644249002705,0.0,0.0,-684.644248992705,1259.5168132654712,0.0,0.0,0.0,0.0,0.0,-14881.698099999998,0.0,9.999235893626486e-9,1800.000018,0.0,7,0.0,0.0,0.0,0.0,-1026.9663734890576,10853.32157522376
0.0,9.999976296358312e-9,0.0,0.0,0.0,0.0,0.0,14,0.0,-45.94242506147211,0.0,-883.9918205411287,-9.999898300676502e-9,0.0,0.0,883.9918205211295,9.999976296358312e-9,0.0,0.0,-633.9418700779695,509.9132213470812,2160.0000216,0.0,0.0,883.9918205211295,0.0,679.8842951294416,0.0,0.0,0.0,0.0,0.0,2600,0.0,0.0,5,0.0,679.8842951394416,0.0,0.0,-679.8842951294416,1263.0867786629187,0.0,0.0,0.0,0.0,0.0,-15326.9026,0.0,9.999252630915558e-9,1800.000018,0.0,8,0.0,0.0,0.0,0.0,-1019.8264426941626,11502.737182563033
0.0,9.999976282095412e-9,0.0,0.0,0.0,0.0,0.0,14,0.0,-45.94160474394575,0.0,-1067.2528594293144,-9.999898300676502e-9,0.0,0.0,1067.2528594093153,9.999976282095412e-9,0.0,0.0,-634.165364199901,510.08022670038514,2160.0000216,0.0,0.0,1067.2528594093153,0.0,680.1069689338468,0.0,0.0,0.0,0.0,0.0,2601,0.0,0.0,5,0.0,680.1069689438468,0.0,0.0,-680.1069689338468,1262.9197733096148,0.0,0.0,0.0,0.0,0.0,-15489.1426,0.0,9.999238161195011e-9,1800.000018,0.0,9,0.0,0.0,0.0,0.0,-1020.1604534007704,11482.050154381453
0.0,9.999976273113612e-9,0.0,0.0,0.0,0.0,0.0,14,0.0,-45.97303564394579,0.0,-1182.544911499483,-9.999898300676502e-9,0.0,0.0,1182.544911479484,9.999976273113612e-9,0.0,0.0,-636.1491534537992,511.5916418158087,2160.0000216,0.0,0.0,1182.544911479484,0.0,682.1221890877449,0.0,0.0,0.0,0.0,0.0,2602,0.0,0.0,5,0.0,682.1221890977449,0.0,0.0,-682.1221890877449,1261.4083581941911,0.0,0.0,0.0,0.0,0.0,-15350.1076,0.0,9.999228767431973e-9,1800.000018,0.0,10,0.0,0.0,0.0,0.0,-1023.1832836316174,11230.745932542133
0.0,532.8897900097941,0.0,0.0,0.0,0.0,0.0,14,0.0,-46.05758786991778,0.0,-1838.7329350743844,-9.999898300676502e-9,0.0,0.0,1305.843145054591,532.8897900097941,0.0,0.0,-642.0154794008449,516.054800445572,2160.0000216,0.0,0.0,1305.843145054591,0.0,688.0730672607627,0.0,0.0,0.0,0.0,0.0,2603,0.0,0.0,5,0.0,688.0730672707627,0.0,0.0,-688.0730672607627,1256.9451995644279,0.0,0.0,0.0,0.0,0.0,-14942.5771,0.0,9.99917055827354e-9,1800.000018,0.0,11,0.0,0.0,0.0,0.0,-1032.1096008911443,10175.953726226759
0.0,3007.061628008838,0.0,0.0,0.0,0.0,0.0,14,0.0,-46.159980808689646,0.0,-3608.710216529941,-9.999898300676502e-9,0.0,0.0,601.6485885111044,3007.061628008838,0.0,0.0,-649.0499637820496,521.4074584355545,2160.0000216,0.0,0.0,601.6485885111044,0.0,695.2099445807394,0.0,0.0,0.0,0.0,0.0,2604,0.0,0.0,5,0.0,695.2099445907394,0.0,0.0,-695.2099445807394,1251.5925415744452,0.0,0.0,0.0,0.0,0.0,-14297.2246,0.0,9.998958531018018e-9,1800.000018,0.0,12,0.0,0.0,0.0,0.0,-1042.8149168711093,7771.329260751167
0.0,5709.607410007794,0.0,0.0,0.0,0.0,0.0,14,0.0,-46.26124924223078,0.0,-6042.6159462483865,-9.999898300676502e-9,0.0,0.0,333.0085362305946,5709.607410007794,0.0,0.0,-656.2451422977891,526.8797936475149,2160.0000216,0.0,0.0,333.0085362305946,0.0,702.5063915300199,0.0,0.0,0.0,0.0,0.0,2605,0.0,0.0,5,0.0,702.5063915400199,0.0,0.0,-702.5063915300199,1246.1202063624849,0.0,0.0,0.0,0.0,0.0,-13701.694599999999,0.0,9.998394000791204e-9,1800.000018,0.0,13,0.0,0.0,0.0,0.0,-1053.7595872950299,4752.8382014566405
0.0,7993.450374006911,0.0,0.0,0.0,0.0,0.0,14,0.0,-46.55426544654158,0.0,-8614.301644543651,-9.999898300676502e-9,0.0,0.0,620.8512705267445,7993.450374006911,0.0,0.0,-676.7856697730255,542.5049514071753,2160.0000216,0.0,0.0,620.8512705267445,0.0,723.3399352095671,0.0,0.0,0.0,0.0,0.0,2606,0.0,0.0,5,0.0,723.339935219567,0.0,0.0,-723.3399352095671,1230.4950486028245,0.0,0.0,0.0,0.0,0.0,-13346.1316,0.0,9.996241195696464e-9,1800.000018,0.0,14,0.0,0.0,0.0,0.0,-1085.0099028143507,1856.8398186806953
0.0,7993.450374006911,0.0,0.0,0.0,0.0,0.0,14,0.0,-46.42788629727882,0.0,-8097.925725468014,-9.999898300676502e-9,0.0,0.0,104.47535145110534,7993.450374006911,0.0,0.0,-667.8987586483877,535.7449837017499,2160.0000216,0.0,0.0,104.47535145110534,0.0,714.3266449356665,0.0,0.0,0.0,0.0,0.0,2607,0.0,0.0,5,0.0,714.3266449456664,0.0,0.0,-714.3266449356665,1237.25501630825,0.0,0.0,0.0,0.0,0.0,-13525.8241,0.0,9.997038348286581e-9,1800.000018,0.0,15,0.0,0.0,0.0,0.0,-1071.4899674034998,2539.388302345483
0.0,4643.801949008205,0.0,0.0,0.0,0.0,0.0,14,0.0,-46.204542909983196,0.0,-4787.928408112364,-9.999898300676502e-9,0.0,0.0,144.1264590941597,4643.801949008205,0.0,0.0,-652.2711094927695,523.8567392945645,2160.0000216,0.0,0.0,144.1264590941597,0.0,698.4756523927526,0.0,0.0,0.0,0.0,0.0,2608,0.0,0.0,5,0.0,698.4756524027525,0.0,0.0,-698.4756523927526,1249.1432607154354,0.0,0.0,0.0,0.0,0.0,-14098.5001,0.0,9.99874475392759e-9,1800.000018,0.0,16,0.0,0.0,0.0,0.0,-1047.713478589129,6398.285130886763
0.0,2588.3588100089996,0.0,0.0,0.0,0.0,0.0,14,0.0,-46.0972408753244,0.0,-2809.007349265674,-9.999898300676502e-9,0.0,0.0,220.648539246675,2588.3588100089996,0.0,0.0,-644.9082605576009,518.254126067194,2160.0000216,0.0,0.0,220.648539246675,0.0,691.0055014229254,0.0,0.0,0.0,0.0,0.0,2609,0.0,0.0,5,0.0,691.0055014329253,0.0,0.0,-691.0055014229254,1254.745873942806,0.0,0.0,0.0,0.0,0.0,-15054.6436,0.0,9.999066362385722e-9,1800.000018,0.0,17,0.0,0.0,0.0,0.0,-1036.5082521343882,9322.144463278712
0.0,1141.9214820095588,0.0,0.0,0.0,0.0,0.0,14,0.0,-45.862483536395885,0.0,-1235.0028370215098,-9.999898300676502e-9,0.0,0.0,93.08135500195176,1141.9214820095588,0.0,0.0,-628.6010403164033,505.84764288209936,2160.0000216,0.0,0.0,93.08135500195176,0.0,674.4635238427992,0.0,0.0,0.0,0.0,0.0,2610,0.0,0.0,5,0.0,674.4635238527992,0.0,0.0,-674.4635238427992,1267.1523571279004,0.0,0.0,0.0,0.0,0.0,-16177.7071,0.0,9.999224416152185e-9,1800.000018,0.0,18,0.0,0.0,0.0,0.0,-1011.695285764199,11994.399509152689
0.0,152.25792300994115,0.0,0.0,0.0,0.0,0.0,14,0.0,-43.31604636307757,0.0,-204.24493082861173,-9.999898300676502e-9,0.0,0.0,51.98700780867128,152.25792300994115,0.0,0.0,-471.4648214697008,386.0856508670838,2160.0000216,0.0,0.0,51.98700780867128,0.0,514.7808678227784,0.0,0.0,0.0,0.0,0.0,2611,0.0,0.0,5,0.0,514.7808678327784,0.0,0.0,-514.7808678227784,1386.9143491429163,0.0,0.0,0.0,0.0,0.0,-17199.019600000003,0.0,9.99930181712246e-9,1800.000018,0.0,19,0.0,0.0,0.0,0.0,-772.1713017341676,13806.94593131556
0.0,9.999976350682801e-9,0.0,0.0,0.0,0.0,0.0,14,0.0,-39.26471555935204,0.0,-183.95987070039982,-9.999898300676502e-9,0.0,0.0,183.95987068040054,9.999976350682801e-9,0.0,0.0,-308.7046052428211,260.97699059412986,2160.0000216,0.0,0.0,183.95987068040054,0.0,347.96932079217316,0.0,0.0,0.0,0.0,0.0,2612,0.0,0.0,5,0.0,347.9693208021732,0.0,0.0,-347.96932079217316,1512.02300941587,0.0,0.0,0.0,0.0,0.0,-17595.9226,0.0,9.999303185652572e-9,1800.000018,0.0,20,0.0,0.0,0.0,0.0,-521.9539811882598,13973.916670897861
0.0,9.999976342906498e-9,0.0,0.0,0.0,0.0,0.0,14,0.0,-44.01496789784092,0.0,-284.3637674103409,-9.999898300676502e-9,0.0,0.0,284.3637673903417,9.999976342906498e-9,0.0,0.0,-510.3590816555714,415.78053715755925,2160.0000216,0.0,0.0,284.3637673903417,0.0,554.3740495434123,0.0,0.0,0.0,0.0,0.0,2613,0.0,0.0,5,0.0,554.3740495534123,0.0,0.0,-554.3740495434123,1357.2194628524408,0.0,0.0,0.0,0.0,0.0,-17133.207100000003,0.0,9.999296358956045e-9,1800.000018,0.0,21,0.0,0.0,0.0,0.0,-831.5610743151186,13720.404367314779
0.0,9.999976343788047e-9,0.0,0.0,0.0,0.0,0.0,14,0.0,-45.5515559960708,0.0,-272.9849629564529,-9.999898300676502e-9,0.0,0.0,272.98496293645366,9.999976343788047e-9,0.0,0.0,-607.2569521263542,489.6063810843188,2160.0000216,0.0,0.0,272.98496293645366,0.0,652.808508112425,0.0,0.0,0.0,0.0,0.0,2614,0.0,0.0,5,0.0,652.808508122425,0.0,0.0,-652.808508112425,1283.3936189256813,0.0,0.0,0.0,0.0,0.0,-16181.5876,0.0,9.999297139340867e-9,1800.000018,0.0,22,0.0,0.0,0.0,0.0,-979.2127621686377,12927.815359622184
0.0,9.99997634784185e-9,0.0,0.0,0.0,0.0,0.0,14,0.0,-45.90817938260611,0.0,-220.64853926667428,-9.999898300676502e-9,0.0,0.0,220.648539246675,9.99997634784185e-9,0.0,0.0,-631.2558850678181,507.87304833031817,2160.0000216,0.0,0.0,220.648539246675,0.0,677.1640644404242,0.0,0.0,0.0,0.0,0.0,2615,0.0,0.0,5,0.0,677.1640644504242,0.0,0.0,-677.1640644404242,1265.1269516796817,0.0,0.0,0.0,0.0,0.0,-14942.1286,0.0,9.999300706516885e-9,1800.000018,0.0,23,0.0,0.0,0.0,0.0,-1015.7460966606365,11777.22611780396
0.0,9.999976342906498e-9,0.0,0.0,0.0,0.0,0.0,14,0.0,-46.021998804987966,0.0,-284.3637674103409,-9.999898300676502e-9,0.0,0.0,284.3637673903417,9.999976342906498e-9,0.0,0.0,-639.5852033905866,514.205401639181,2160.0000216,0.0,0.0,284.3637673903417,0.0,685.6072021855746,0.0,0.0,0.0,0.0,0.0,2616,0.0,0.0,5,0.0,685.6072021955746,0.0,0.0,-685.6072021855746,1258.7945983708187,0.0,0.0,0.0,0.0,0.0,-13862.628099999998,0.0,9.999296358956045e-9,1800.000018,0.0,24,0.0,0.0,0.0,0.0,-1028.410803278362,10646.675096278017
0.0,3.0736505395997036e-20,0.0,0.0,0.0,0.0,0.0,14,0.0,-1130.6531435307713,0.0,-10023.772599999975,-9.999820625272883e-9,0.0,0.0,13735.394942463141,3.0736505395997036e-20,0.0,0.0,-580.0457514346546,1283.0241712165694,-9.999932757557277e-9,0.0,0.0,13735.394942463141,0.0,1710.6988949554259,0.0,0.0,0.0,0.0,0.0,2617,0.0,0.0,6,0.0,1710.6988949654258,0.0,0.0,-1710.6988949554259,489.9758287934304,0.0,0.0,0.0,0.0,0.0,-11169.3466,0.0,-3711.6223424631658,-9.999929442629746e-9,0.0,1,0.0,0.0,0.0,0.0,-2566.048342433139,-9.999956847989882e-9
0.0,3.7656932689092715e-20,0.0,0.0,0.0,0.0,0.0,14,0.0,-1130.650990495691,0.0,-10241.455099999956,-9.999820625272883e-9,0.0,0.0,13977.95544246314,3.7656932689092715e-20,0.0,0.0,-580.0479044697348,1283.0241712165694,-9.999932757557277e-9,0.0,0.0,13977.95544246314,0.0,1710.6988949554259,0.0,0.0,0.0,0.0,0.0,2618,0.0,0.0,6,0.0,1710.6988949654258,0.0,0.0,-1710.6988949554259,489.97582879343054,0.0,0.0,0.0,0.0,0.0,-11411.9071,0.0,-3736.500342463184,-9.999929442629746e-9,0.0,2,0.0,0.0,0.0,0.0,-2566.048342433139,-9.999956847989882e-9
0.0,5.910620321871271e-20,0.0,0.0,0.0,0.0,0.0,14,0.0,-1130.651708531388,0.0,-10510.377599999432,-9.999820625272883e-9,0.0,0.0,14277.61194246314,5.910620321871271e-20,0.0,0.0,-580.0471864340378,1283.0241712165694,-9.999932757557277e-9,0.0,0.0,14277.61194246314,0.0,1710.6988949554259,0.0,0.0,0.0,0.0,0.0,2619,0.0,0.0,6,0.0,1710.6988949654258,0.0,0.0,-1710.6988949554259,489.97582879343054,0.0,0.0,0.0,0.0,0.0,-11711.5636,0.0,-3767.2343424637074,-9.999929442629746e-9,0.0,3,0.0,0.0,0.0,0.0,-2566.048342433139,-9.999956847989882e-9
0.0,9.999929438324179e-9,0.0,0.0,0.0,0.0,0.0,14,0.0,-1130.6505994628635,0.0,-10532.787069363245,-9.999820625272883e-9,0.0,0.0,12911.828696143468,9.999929438324179e-9,0.0,0.0,-580.0482955025622,1283.0241712165694,-9.998568762096532e-9,0.0,0.0,12911.828696143468,0.0,1710.6988949554259,0.0,0.0,0.0,0.0,0.0,2620,0.0,0.0,6,0.0,1710.6988949654258,0.0,0.0,-1710.6988949554257,489.97582879343054,0.0,0.0,0.0,0.0,0.0,-12142.299099999998,0.0,-2379.0416267902233,1796.5187462996662,0.0,4,0.0,0.0,0.0,0.0,-2566.0483424331387,-9.999888901574728e-9
0.0,9.999932753004341e-9,0.0,0.0,0.0,0.0,0.0,14,0.0,-1130.657449315942,0.0,-10532.787069363261,-9.999820625272883e-9,0.0,0.0,11773.24941897245,9.999932753004341e-9,0.0,0.0,-580.0414456494838,1283.0241712165694,1701.5730054606881,0.0,0.0,11773.24941897245,0.0,1710.6988949554257,0.0,0.0,0.0,0.0,0.0,2621,0.0,0.0,6,0.0,1710.6988949654258,0.0,0.0,-1710.6988949554257,489.9758287934305,0.0,0.0,0.0,0.0,0.0,-12708.774099999999,0.0,-1240.4623496191896,1800.0000179999986,0.0,5,0.0,0.0,0.0,0.0,-2566.0483424331387,-9.999879551911072e-9
0.0,9.999956840635998e-9,0.0,0.0,0.0,0.0,0.0,14,0.0,-120.24745478811876,0.0,-10532.787069363247,-9.999820625272883e-9,0.0,0.0,10964.685854954716,9.999956840635998e-9,0.0,0.0,-1016.5060717437871,852.5651448914294,2160.0000216,0.0,0.0,10964.685854954716,0.0,1136.7535265219058,0.0,0.0,0.0,0.0,0.0,2622,0.0,0.0,6,0.0,1136.753526531906,0.0,0.0,-1136.7535265219058,920.4348551185705,0.0,0.0,0.0,0.0,0.0,-13356.4861,0.0,-431.8987856014703,1800.000018,0.0,6,0.0,0.0,0.0,0.0,-1705.1302897828589,136.93049521814308
0.0,9.999956840635998e-9,0.0,0.0,0.0,0.0,0.0,14,0.0,-90.30991993276328,0.0,-10532.787069363256,-9.999820625272883e-9,0.0,0.0,11096.795445783837,9.999956840635998e-9,0.0,0.0,-911.3192167332289,751.2218524919941,2160.0000216,0.0,0.0,11096.795445783837,0.0,1001.6291366559923,0.0,0.0,0.0,0.0,0.0,2623,0.0,0.0,6,0.0,1001.6291366659922,0.0,0.0,-1001.6291366559923,1021.7781475180058,0.0,0.0,0.0,0.0,0.0,-13917.8521,0.0,-564.0083764305831,1800.000018,0.0,7,0.0,0.0,0.0,0.0,-1502.4437049839885,363.5003195901505
