Contract_Price_Gen_VRES_Wind,EP_Price,H2_Price,Elec_GC_Price,Elec_Price,Contract_Price_Gen_VRES_Solar,Time,H2_GC_Price
0.0,106.94076329565641,63.10904074464846,20.08437997420381,-20.20478905692153,0.0,38,32.29034806910329
0.0,106.82429800418961,62.98174222806497,22.640593469011378,-22.130812466437934,0.0,39,32.4668480380897
47.718815594796126,107.68049747151616,63.98703322147116,19.953583501135174,28.687743920036574,46.92956011563389,40,32.72957462672644
67.47634969037563,113.74556076479527,71.96885755898629,19.605571255696155,49.11065428430589,68.70606350732379,41,33.084707328529376
64.72867896508106,111.79303219835283,72.92708619191203,20.40313140148805,51.02657436210512,70.97382356873342,42,33.55357377563199
60.8225342154581,113.96454305101906,72.07861425378374,18.95664324709738,46.47348516277586,68.44558667858416,43,32.43142142394805
38.83852468221301,107.52594383100755,64.15243685310536,18.377091778344212,24.581522323559252,57.63354862218841,44,32.2009486964293
51.50013601142983,108.7972417345942,65.45500769079436,18.411813177195338,37.55615305155346,59.846629822936215,45,32.69032790694407
53.53944556876165,108.8993601859417,65.58575997345552,19.159736141029768,38.1878074060848,61.06634320445151,46,32.63565463962242
49.809691954893154,108.12533601088793,64.60650118822409,18.80273308409968,34.64318186749655,57.908027042191115,47,32.04382672102057
56.39032797201613,109.25825150612177,65.54689667516087,19.119717016677033,41.23243496572088,62.992794914464426,48,32.273131866895326
77.5457014655182,142.12716925149815,88.49078366011275,834.6218778464878,58.688590602449835,77.49807975227598,49,33.172508899426674
76.86729297136313,140.53825236429427,88.06534063941457,47.68491194551788,57.199445951457406,77.95774851697675,50,33.45522564217462
77.51882265686149,142.36994270778058,89.25043721952373,49.20887610537092,58.13085829451024,78.8149657266213,51,33.32524554749485
78.73419102538496,145.92291247637772,91.4602755000194,50.70069875729267,59.612745095325906,79.25734950256015,52,33.13802170437898
78.0681187687442,144.77105545904234,91.04971914436683,49.913519979307935,59.47833397883939,79.38323813687843,53,33.21372075846773
74.668052028123,134.2514961527209,84.97826388764307,46.061220935149386,58.21016158991564,75.91168788161079,54,33.80548340919145
70.17087002412397,128.113486453635,78.83666356521539,39.637929212063725,43.49143957890265,70.5389745954959,55,32.720360254127876
67.7073632329082,112.01355138141804,70.01383752370948,20.666238350551822,47.998460512913454,67.98388722325672,56,33.23280517589042
69.16206485271512,113.17548607558855,71.41164690932627,20.277431127494324,49.56518242923186,69.03382874461181,57,33.295866938302794
68.90543656971735,113.17707471458041,71.37519340564837,19.466981424828138,50.35835098806011,68.4965899978386,58,33.168827523578166
66.86254883757252,114.74576443676541,72.32831069311013,18.085856837159184,50.01402212186937,68.17901574202155,59,32.52634526448615
60.67931162265796,112.60212289266218,67.91539080887664,18.183190705559223,44.4952682828904,63.57140372245708,60,32.146194614392854
59.889272282608296,111.07861309801083,66.51632940702724,18.979579807811245,42.379478505433106,60.9370511515874,61,32.21936436923929
68.31487807809091,115.08389295364591,73.16695271324654,19.91467620563509,49.648137848821946,68.48932050718697,62,32.68306501481089
68.85834555507753,113.84086780961469,71.51575758284939,20.54845008853841,49.127712504737595,68.60347605442048,63,34.06460345394495
68.2093640865837,112.34434436291212,70.6429661800576,20.631221900783135,48.8390357366245,68.73437455535529,64,34.338927205756434
71.7082795416092,127.82905112915607,80.91095426889599,38.1312149292884,51.12720879576274,72.65309450242773,65,33.33304644897457
72.971232268825,132.9949319486112,83.26960606041719,44.49048271374827,56.50074138197419,74.6902346033836,66,33.226675288652636
78.3207475564927,143.8542387192319,90.16112147634267,49.16787388019594,59.18354803848047,77.9909450434268,67,33.28308897455192
78.58741613594995,146.0761039065611,91.66445961477027,49.208876105375786,59.186500206917486,80.04931530798703,68,33.216460619755324
78.13630186697151,145.15121538938538,91.13701376944063,47.68491194549463,59.13049350167857,79.70194480302462,69,33.17646425849881
78.42787064259056,145.49293283525435,91.32084191767402,49.20887610536819,59.075940802280606,79.86923635247463,70,33.238922703109715
78.70757680503262,146.94607552669456,92.30902132383684,50.70069875748224,59.89753767915382,80.45384718487426,71,33.21632188975328
79.90646975564539,147.72109830310228,92.7896457435756,51.445760909746824,60.28831712417855,79.85884798525254,72,33.16909114356184
0.0,106.82429999713764,62.981717557997385,20.523902565997865,-20.274213796796364,55.0000000001148,73,32.46686145583637
0.0,106.94073008091033,63.10907179014876,20.83200543659556,-19.703537463389473,55.00000000011258,74,32.29033213871995
0.0,106.72124333852474,62.74567415679679,20.6621473280877,-19.499049206069913,55.00000000011185,75,32.307652959989056
0.0,106.94073008091028,63.109071790148846,20.80287175001978,-19.66782192872901,55.00000000011241,76,32.29033213871991
0.0,106.94073008096149,63.1090717899596,20.515779236389825,-20.294403585396914,42.98310694541571,77,32.29033213913165
6.634659122372127,106.94073008147774,63.109071789944366,22.863641473577417,-10.725129846956804,10.626525813227614,78,32.29033213898082
35.737868199082925,106.96100565143772,63.13360980778391,19.92156190637117,24.588571478351767,45.370931585662206,79,32.30596996844868
53.57491898637534,108.13826089188579,64.61063175031592,19.643389235284253,34.56609582663769,52.92288686987193,80,32.04039357369631
44.37690115792624,107.09928795688069,63.49404435326478,18.750288084974773,25.88927057430987,42.35143637895565,81,32.238508534344376
11.372482651248466,106.82429999708005,62.98171755783039,21.595426924874513,-7.951202420012246,9.191080218036486,82,32.46686145584998
0.0,106.94073008127141,63.10907178988179,20.876159487627334,-19.283132323032632,0.0,83,32.290332139220574
0.0,106.82429999711871,62.98171755795955,20.79975355334408,-20.853091449354075,0.0,84,32.4668614558762
0.0,106.97081826976915,62.82859903965232,19.945152363468914,-20.177305568494113,0.0,85,31.972464572900716
0.0,106.97081826968358,62.8285990395367,21.399383251702336,-20.248495722098856,0.0,86,31.972464572900712
0.0,106.94073008239447,63.10907179004275,21.296861478033232,-20.867042694130813,0.0,87,32.290332139388624
6.877658372190627,106.82429999711745,62.981717557959236,24.049478114482774,-6.866675344424552,15.008639144020236,88,32.46686145587379
42.103374866055276,106.79580030794723,62.86981835386208,18.582411940048413,24.713462793552402,42.42912038964073,89,32.32454715115189
44.47637579625913,106.92913164516656,63.26654892787713,17.35758724249636,26.78157183427206,45.431662719424274,90,32.26516781649162
23.60736729089163,106.94073008097934,63.10907178999734,20.949029641494658,8.818185386342655,42.983106945584524,91,32.29033213902757
0.0,106.82429999699133,62.981717557675196,20.912080723494284,-14.469197720029522,55.000000000125645,92,32.466861456018705
0.0,106.94073008107912,63.109071789972084,21.394509204365676,-21.045128302463887,55.000000000114916,93,32.29033213913587
0.0,106.97081826966432,62.828599039507004,21.207014012067397,-21.223312603746013,55.00000000011534,94,31.972464572900712
0.0,106.82429999711836,62.98171755796369,21.386313728985563,-20.64297626506518,55.000000000120004,95,32.4668614558759
0.0,106.72124333841246,62.74567415669339,21.732991466004417,-21.566214408922352,55.00000000011847,96,32.30765295999333
1.7771694146618424,106.82429867282038,62.98173395275725,20.762578391338067,-14.504339047556345,55.00000000035347,97,32.466852539064405
0.0,106.82429867293848,62.98173395295276,20.28182432366774,-20.97492034319831,55.000000000323496,98,32.46685253881668
0.0,106.82429867282073,62.981733952765865,20.158317260062024,-19.28069291120304,55.000000000317684,99,32.46685253906931
0.0,106.82429867294421,62.981733952959765,20.09228052146289,-20.245434437698066,55.0000000003219,100,32.46685253881063
15.525418150392335,106.82429867298171,62.9817339530196,20.875037601423504,-1.4929694174737327,24.957767364657794,101,32.46685253872821
