iter,rho,price_mean,imb_mean,primal_res,dual_res
1,1.0,31.57345623262187,2.295220130923903,35.32154689561394,Inf
2,0.9523809523809523,28.37788396507931,3.35535088091966,60.59815669928862,33.01238959555069
3,1.0,26.055698254726796,2.3221857103525356,60.47552070092725,18.811386984160578
4,1.05,24.984128424467567,1.0205426954849788,53.00965069517339,56.90629785473982
5,1.0605,26.472557295599923,-1.4035161443963657,41.836110349442954,59.95944691190471
6,1.01,26.81852705055439,-1.1418143727870005,42.72887856477597,28.655851911453045
7,1.0605,27.24846126132043,-1.3513569409588477,37.41831006271566,19.028071144643793
8,1.113525,27.76432288302877,-1.5442300253948338,32.421715944758574,13.620612795692205
9,1.1692012500000002,32.048740600731264,-3.664397140956265,52.49325626318635,21.6051654060283
10,1.2276613125000002,32.2649609886679,-0.5870793671812827,22.54449398285722,40.015708525485614
11,1.1692012500000002,32.442195666788606,-0.5052870584959832,19.65512767125666,21.999910347922807
12,1.1692012500000002,32.564374328404504,-0.3483251539343029,18.02709111640994,22.670472202393352
13,1.113525,32.6521301190596,-0.26269666346385445,15.118275894186208,19.235410685505784
