EP_imb_mean,EP_price_mean,EP_rho,H2_GC_imb_mean,H2_GC_price_mean,H2_GC_rho,H2_imb_mean,H2_price_mean,H2_rho,elec_GC_imb_mean,elec_GC_price_mean,elec_GC_rho,elec_imb_mean,elec_price_mean,elec_rho,iter,ppa_Gen_VRES_Solar_imb_mean,ppa_Gen_VRES_Solar_price_mean,ppa_Gen_VRES_Solar_rho,ppa_Gen_VRES_Wind_imb_mean,ppa_Gen_VRES_Wind_price_mean,ppa_Gen_VRES_Wind_rho,ppa_cap_Gen_VRES_Solar_imb_mean,ppa_cap_Gen_VRES_Solar_rho,ppa_cap_Gen_VRES_Wind_imb_mean,ppa_cap_Gen_VRES_Wind_rho
0.00010202842020316331,114.13281934499162,3.0,2.295220130923903,31.57345623262187,1.0,5.754398360641603,63.247800819679235,0.5,5.9092705272449875,26.4980665804467,0.3,4.694633691272716,9.712224490572831,1.0,1,9.712040182795667,50.143979908602184,0.5,60.65462189109437,34.67268905445281,0.5,44.75527869227219,0.5,115.77234012958121,0.5
2.0898075685229247,107.92547013155723,2.9702970297029703,3.35535088091966,28.37788396507931,0.9523809523809523,7.734344523749105,59.41891739208063,0.49504950495049505,2.4057553662318942,25.81070790438045,0.2857142857142857,-4.474723204858674,13.973865638057289,0.9523809523809523,2,12.566117306493839,44.20703760689454,0.47619047619047616,32.26843166261161,24.693586442594675,0.47619047619047616,14.918426820908607,0.47619047619047616,38.59078425749026,0.47619047619047616
3.4265404318416763,97.84839798615484,2.9408881482207625,2.3221857103525356,26.055698254726796,1.0,1.534819511424331,58.65150763636847,0.5,-1.7398469337238438,26.3326619844976,0.3,-0.3239854875765124,14.297851125633791,1.0,3,1.3774368707527802,43.80533411421734,0.5,10.472712211152725,24.80691864198045,0.5,4.972809356376985,0.5,12.863595394204125,0.5
0.15814787330089553,97.38790768293018,2.9117704437829333,1.0205426954849788,24.984128424467567,1.05,-0.9638982061872027,58.79753821460583,0.505,-4.230693656685541,27.665330486353543,0.315,-1.9162231802892433,16.233236537725926,1.01,4,0.4246947616617334,43.86541418586652,0.525,1.9845586956597334,25.917322488381984,0.525,1.657585778085604,0.525,4.287984842512756,0.525
-1.7936451475695476,102.55888087830407,2.8829410334484487,-1.4035161443963657,26.472557295599923,1.0605,-5.426094377538685,61.56511765186942,0.51005,-0.02644212881161201,27.674076220457987,0.33075000000000004,2.1787656178181822,14.010677730989606,1.0201,5,-0.7741097291880914,44.29322493757599,0.55125,2.657680852190367,26.476584190166232,0.55125,0.5525286205621214,0.55125,1.4293298168791324,0.55125
-2.542707038120891,104.73624952867146,2.854397062820246,-1.1418143727870005,26.81852705055439,1.01,-5.192966111906986,64.18756553838246,0.505,-0.318423923414089,27.78466086876064,0.3472875000000001,-1.189795377499312,15.166592268691554,0.9715238095238095,6,-0.661988194970183,44.77086794793738,0.5788125000000001,-1.5197437355956398,28.441945784038882,0.5788125000000001,0.1841748590182064,0.5788125000000001,0.47644243904005634,0.5788125000000001
-3.131557676252326,107.39131161772498,2.8261357057626197,-1.3513569409588477,27.24846126132043,1.0605,-4.9773244822625555,66.72624989056048,0.51005,-0.9032513580001353,28.114033170051712,0.3646518750000001,-2.65783743654802,17.62578498435834,0.9252607709750565,7,-2.25253242259129,46.139851566931036,0.6077531250000001,-0.8961413009122893,29.98607702952928,0.6077531250000001,0.061391263287241316,0.6077531250000001,0.15881392918787185,0.6077531250000001
-3.247860261730884,116.6619944092602,2.854397062820246,-1.5442300253948338,27.76432288302877,1.113525,-4.475647851985804,69.0318821193349,0.5151505,0.36787572427085014,27.973179268798223,0.38288446875000015,-0.5304442142757605,17.774497148824338,0.9345133786848071,8,-1.157157402291239,46.93140980453614,0.6381407812500002,-2.297025897435397,32.051020372559435,0.6381407812500002,0.020463873647074138,0.6381407812500002,0.052938715928334545,0.6381407812500002
0.45380440082525064,115.35370308096162,2.8829410334484487,-3.664397140956265,32.048740600731264,1.1692012500000002,-5.575571484469811,71.93286314172535,0.520302005,-0.0775137422139169,28.00434201720705,0.4020286921875002,-0.25784667855198773,17.847508383563486,0.9438585124716552,9,-1.7041510902771693,47.98780169144249,0.6077531250000001,-1.1555457352744611,33.43822128856922,0.6700478203125002,0.006820658391909262,0.6700478203125002,0.01764591568507967,0.6700478203125002
-0.5171166375219131,116.8297592922397,2.854397062820246,-0.5870793671812827,32.2649609886679,1.2276613125000002,-0.7255580183417498,72.04724845710653,0.52550502505,-1.0766986259976397,28.458848944721453,0.4221301267968752,-0.7658102553719299,18.07519559003182,0.991051438095238,10,-1.535914661264,48.943181616704585,0.5788125000000001,-2.8309033406951625,35.54052458328654,0.7035502113281252,0.0022738364031411606,0.7035502113281252,0.005882139913595097,0.7035502113281252
