Time,Elec_Price,H2_Price,Elec_GC_Price,H2_GC_Price,EP_Price
1,-4.318520094893832,-5.313214351252701,4.318368546458195,82.93018349320492,123.22769160728438
2,-4.318520094886982,-5.313214351249647,4.318368649156257,82.93018349320485,123.22769160728387
3,-4.318520094871018,-5.313214351239798,4.318403078826223,82.93018349320485,123.22769160728387
4,21.42319108030649,8.778992923043928,4.318403078760694,82.93018349317771,123.22769160713534
5,78.29025920295297,46.30021344405602,4.318403078747733,82.93018349148714,123.22769159949081
6,81.36168800188567,48.59010690530384,4.318403078745277,82.93018334486474,123.22768112202591
7,81.36168800402204,48.59010690695531,4.318403078742003,82.93018334493522,123.22768112217935
8,81.36168800414588,48.59010690705766,4.31840307873832,82.93018334500243,123.2276811222728
9,81.361688005295,48.59010690792558,4.3184030787400935,82.93018334582398,123.22768112342123
10,81.36168802763103,48.59010690701431,4.3184030787386725,82.93018334500238,123.22768116936194
11,-4.318520094823497,-5.3132143512249455,4.318403078740936,82.93018349320471,123.22769160728387
12,-4.318520094875013,-5.313214351250745,4.318403078743013,82.93018349320478,123.22769160728387
13,89.53001090636786,54.716347389482046,4.318403078754353,89.05641408941213,131.39601945193462
14,-4.3185200947787115,-5.313214351193019,4.318403078754946,82.93018349320485,123.22769160728387
15,-4.318520094839392,-5.3132143512239995,4.318403078751999,82.93018349320492,123.22769160728456
16,101.82466621724836,63.93733657502872,4.318403078755282,98.27740494729086,143.69067540291005
17,83.48228285777901,50.18054874249789,4.318403078741291,84.52061743634799,125.34829237078104
18,87.81474537763553,53.42989697880049,4.318403078735939,87.76996463201134,129.6807543722312
19,113.99965521256762,73.06858033221953,4.318403078746204,107.40864715342292,155.865663636294
20,127.2753272162142,83.02533637756551,4.948355060792387,117.36539539241609,169.14132674320203
21,132.53236686780284,90.91089446036551,6.348464736560852,117.3653947821612,179.65546633076877
22,146.9599394950474,112.55224958697391,8.481100402236285,117.36539619447801,208.51060985493862
23,139.38341566968222,101.18746433684868,8.208299734136189,117.3653960138255,193.35756242464592
24,134.83354981821438,94.36266544660991,8.271534385820011,117.3653960557221,184.25783066823416
25,-4.318520094661213,-10.157827560074553,4.318371615891485,82.93018349350706,123.2276916079312
26,-4.318520094664351,-10.157827560073954,4.318370963102292,82.93018349350713,123.2276916079312
27,-4.318520094655423,-10.157827560072922,4.318369995521043,82.93018349350699,123.22769160793052
28,-4.318520094662279,-10.157827560070404,4.318368617279985,82.93018349350706,123.2276916079312
29,81.36168951949712,48.59010690675458,4.318368535216872,82.93018338788809,123.22768421032379
30,93.01615256985075,57.33095719197465,4.318368569040207,91.6710211681207,134.8821597960075
31,110.995303688907,70.8153191882154,5.58007782588258,105.15538411530146,152.86131121355675
32,105.44379764776852,66.65169026197178,4.755806242598341,100.99175470873722,147.3098049243735
33,104.92725681348676,66.26428436488953,4.644561799960705,100.60434901907995,146.7932641902709
34,-4.318520094599267,-10.157827560053258,4.318403078916003,82.93018349350706,123.2276916079312
35,-4.318520094532306,-10.157827560015555,4.318368748188502,82.93018349350712,123.2276916079307
36,-4.318520094633631,-10.157827560071539,4.318368554441414,82.93018349350706,123.2276916079312
37,-4.318520094622846,-10.157827560080666,4.318368535404733,82.93018349350706,123.2276916079312
38,-4.318520094636237,-10.157827560080229,4.3183685303456265,82.93018349350712,123.2276916079307
39,-4.318520094618092,-10.157827560081108,4.318368533238336,82.93018349350713,123.2276916079312
40,-4.318520094634085,-10.15782756008115,4.318368558488699,82.93018349350713,123.2276916079312
41,-4.318520094640841,-10.157827560079983,4.318403078906843,82.93018349350713,123.2276916079312
42,-4.3185200946449145,-10.157827560077708,4.318403078763936,82.93018349350699,123.22769160793052
43,-4.318520094641857,-10.157827560076367,4.318403078749114,82.93018349350706,123.2276916079312
44,-4.318520094627632,-10.157827560074594,4.318403078747605,82.93018349350712,123.2276916079307
45,-4.318520094643062,-10.157827560069764,4.318403078746839,82.93018349350706,123.2276916079312
46,76.75002594427879,45.147427016274555,4.318403078767089,82.9301834913516,123.22769159747753
47,101.37090470345132,63.59702092115897,4.375092261444368,97.93708507797642,143.2369118321129
48,102.36470739681899,64.34237251495833,4.969835003302162,98.68243701018476,144.23071470018073
49,130.36489565839952,87.65968173247998,9.655129833901505,117.36539697215969,175.32052121913682
50,130.5427063659922,87.92639795938767,9.562576554587242,117.36539691086054,175.67614271008517
51,133.83274846743535,92.86146072970178,9.77603645121333,117.36539705219162,182.25622674284057
52,136.61273027513215,97.03143326267245,9.875870304909423,117.36539711829751,187.81619027808318
53,138.20830799451403,99.42479999234119,9.79166105466919,117.36539706252476,191.00734578580983
54,140.71364092967227,103.18279936846355,9.806533059423826,117.36539707236983,196.0180116444837
55,143.17755200326178,106.87866591793991,9.840588150618704,117.36539709492027,200.94583376430325
56,144.732355446441,109.21087107145715,9.846878894104217,117.36539709908467,204.05544064574082
57,138.89486860493164,100.45463986987016,9.127828558417104,117.36539744852479,192.3804664977197
58,127.27533347445404,83.02533637776322,7.649279111525534,117.36539887176632,169.14133459251323
59,115.54457044839327,74.22726281176438,6.063585795751035,108.5673327169195,157.41058042087658
60,102.22001118244138,64.23384252703961,4.746203453520196,98.57391305433511,144.08602144078722
61,-4.31852009498428,0.09122509923621117,4.31836851712105,82.93018349308383,123.22769160702137
62,-4.318520094989893,0.09122509923321545,4.318368514691624,82.9301834930836,123.22769160702069
63,-4.3185200950094815,0.0912250992330185,4.318368516052582,82.93018349308376,123.2276916070212
64,-4.3185200949879805,0.09122509923491368,4.318368531174211,82.93018349308383,123.2276916070212
65,76.88890543697326,45.28113279672298,4.3184030787671075,82.93018349234914,123.22769160297926
66,81.36170035089654,48.590106906992155,4.318403078740074,82.93018355930427,123.22770609755372
67,113.94298102197284,73.02607013690378,4.814591805317929,107.36614048833532,155.8089911953218
68,127.94342269545959,84.02746800185552,7.015823550708061,117.36539856632947,170.4775731666334
69,140.78865186332092,103.29531376244893,8.647307703919495,117.36539781830747,196.16803253149845
70,148.61273108491164,115.03143420301102,9.940343481136583,117.36539721996749,211.8161917720678
71,144.70500076381913,109.16983877416774,9.999721869711449,117.36539720030746,204.0007311560603
72,140.85219487059305,103.39062993388455,10.355014434916955,117.36539720048083,196.29511936887485
73,127.27533005879303,83.02533637768832,8.724705149277678,117.36539696955599,169.14133030586555
74,127.27533005881551,83.02533637770924,8.724705149277712,117.3653969695546,169.1413303058624
75,127.2753301482842,83.02533637774884,8.799703245862561,117.36539701922241,169.14133041799246
76,127.27532990168247,83.02533637774724,8.59287767038675,117.36539688224876,169.14133010876228
77,127.27532986921808,83.02533637801962,8.565465080764612,117.36539686409681,169.1413300677381
78,127.27532916481887,83.02533637772896,7.974879611411687,117.36539647297073,169.14132918477966
79,131.45151665210514,89.28961517179164,8.565465080765566,117.3653962505241,177.49376409694844
80,134.48663974078644,93.8422995199742,8.72470514927885,117.36539635596554,183.56401014646252
81,136.94137042936708,97.52439415792196,8.971380879071507,117.36539687317878,188.47347087366785
82,131.4799989870704,89.33233539253482,8.41551697935521,117.36539746829423,177.550727214837
83,120.0781817697542,77.62747282194466,6.5865608319491775,111.96754156433546,161.94419117920492
84,77.44924799466584,45.70280994057808,4.318368524070769,82.93018349240197,123.22769160345817
85,82.21161090263784,49.227542697012254,4.318368514414779,83.56761304210963,124.07762120690374
86,81.36169914773706,48.59010690699139,4.318368512437937,82.93018355174219,123.22770368123098
87,80.80026847233057,48.17000029813277,4.318368513533534,82.93018348846022,123.2277007648845
88,94.52377458264472,58.46166558625202,4.3183685267513745,92.80173582023956,136.38978487562986
89,103.38704162812992,65.10911576060515,4.418189110931728,99.44918597467101,145.25305172776584
90,115.78457847080166,74.40726918371254,5.399795404800682,108.74733880406873,157.65058829356545
91,130.2175997286102,87.4387353453609,7.404865997903151,117.36539789981386,175.02592811961543
92,139.01886422274168,100.64063339074416,8.304947256435804,117.36539741469375,192.6284577539764
93,143.91446309288506,107.98403251818043,9.000572148405139,117.36539710873093,202.41965590301692
94,144.4882554746835,108.84472181507032,9.454783151666987,117.36539683945637,203.5672410215322
95,140.50018921892442,102.86262233151666,9.510655424753805,117.36539687646228,195.59110846411417
96,137.3307880732265,98.10852037385904,9.644356219972074,117.3653969650121,189.25230606338593
97,-4.318520039241585,-15.506053914955158,4.318369426301891,82.93018351301194,123.22769163882617
