Time,jh,jd,jy,W,Elec_Price,H2_Price,Elec_GC_Price,H2_GC_Price,EP_Price,Gen_Conv_01_g,Cons_Elec_01_d,Demand_GC_Elec_01_d_gc,Offtaker_Grey_ep,Offtaker_Grey_q_h2gc,Offtaker_Import_ep,Gen_Conv_01_obj,Cons_Elec_01_obj,Demand_GC_Elec_01_obj,Offtaker_Grey_obj,Offtaker_Import_obj
604,4,2,4,8.896225432009942,131.1782480620733,81.46942310548309,9.330588001741976,125.35122398813664,174.3430616604222,10343.176815172288,11276.0,1338.8231295938408,1569.9999989704672,270.6666407238782,0.0,-250934.64079528023,-3.9998988548520617e6,-448.1124234116123,-77425.96162634646,0.0
605,5,2,4,8.896225432009942,134.1856485689516,85.98052376468083,9.425317273016871,125.35122408124677,180.3578596000637,11057.155233231526,11800.52,1149.3647111374655,1569.9999999996157,270.6666404603139,0.0,-283114.26266002795,-4.1427342300111153e6,-330.2602366926276,-86869.19447241139,0.0
606,6,2,4,8.896225432009942,136.84063269879104,89.96299988027238,9.469123425667952,125.35122410990519,185.66782785962323,11687.4674811141,12343.22,1061.7524632243403,1569.9999999997851,270.66664044049924,0.0,-313307.5133767766,-4.292112115699128e6,-281.8299371744124,-95205.84463465863,0.0
607,7,2,4,8.896225432009942,137.22634552280778,90.54156948669534,9.261978813661985,125.351223972693,186.43925367903876,11779.038528470723,12849.08,1476.0414159144882,1569.9999999997979,270.6666404690618,0.0,-317833.17146267183,-4.454934137211801e6,-544.675271483542,-96416.98320470034,0.0
608,8,2,4,8.896225432009942,133.95633708356632,85.63655783567448,8.699026804869417,125.35122360030674,179.89923721471342,11002.715248583196,13198.66,2601.9446959587654,1569.9999999995878,270.6666405663736,0.0,-280584.9766409609,-4.613530069744117e6,-1692.53125444756,-86149.15744428922,0.0
609,9,2,4,8.896225432009942,130.81344784470934,80.92222449988475,7.743691579766807,125.35122451387903,173.6133989621233,10256.570900870418,13232.16,4512.615758500888,1004.4866591613776,1024.6844504493654,0.0,-247177.25225050328,-4.66627295513515e6,-5090.927687214913,57933.823069272155,0.0
610,10,2,4,8.896225432009942,117.04967514349303,70.59939282690463,6.156657007036409,115.02839945097598,159.84963353530011,6988.951938683975,12902.640000000001,7686.68803707719,886.4999990285947,1181.999998704542,0.0,-128495.810874474,-4.732972530794562e6,-14771.285361561277,85935.79020781483,0.0
611,11,2,4,8.896225432009942,75.31180828647842,39.34855151720616,4.7020993518974805,95.92341111260396,134.37629694449515,18.917414512219015,12399.46,10595.79518651427,281.0847461304664,374.7796615072004,0.0,-0.940123295526746,-5.073720985259643e6,-28067.75127715576,27247.87872164767,0.0
612,12,2,4,8.896225432009942,-4.702216363492388,-18.873620713776763,4.7020993537424784,95.92341111464499,134.3762969556371,6.592674651217094e-10,11858.3,10595.795183055772,281.0847461287577,374.7796615049221,0.0,5.268506888370807e-8,-5.809136193690701e6,-28067.751257606535,27247.878719115142,0.0
613,13,2,4,8.896225432009942,92.56479007269492,52.2356868116909,4.702065111522522,96.66484005701942,135.36460952002514,2344.924735479667,11422.9,10280.61,886.4999990293092,1181.9999987056551,0.0,-23554.077915473026,-4.490988353966113e6,-28043.26690080545,85936.03679378855,0.0
614,14,2,4,8.896225432009942,-4.702216363629577,-18.873620713875706,4.702064962254421,95.92341111464495,134.37629695563606,6.592674651207329e-10,11143.039999999999,10028.735999999999,281.0847461287576,374.7796615049221,0.0,5.2685068883720485e-8,-5.468707809476578e6,-27987.70539927644,27247.87871911542,0.0
615,15,2,4,8.896225432009942,-4.702216363701848,-18.873620713919696,4.702064976696385,95.92341111464499,134.37629695563675,6.592674651203197e-10,11188.32,10069.488000000001,281.0847461287577,374.7796615049221,0.0,5.2685068883735103e-8,-5.4902967708583325e6,-27998.84599639947,27247.878719115237,0.0
616,16,2,4,8.896225432009942,-4.702216363663212,-18.873620713892194,4.702066263939067,95.923411114645,134.37629695563606,6.592674651206097e-10,11694.14,10524.725999999999,281.0847461287577,374.7796615049221,0.0,5.268506888373281e-8,-5.731117238542468e6,-28066.836594428627,27247.878719115433,0.0
617,17,2,4,8.896225432009942,-4.702216363556261,-18.873620713828046,4.702099351840398,95.92341111464495,134.37629695563623,6.592674651212536e-10,12557.179999999998,10595.795186625828,281.0847461287576,374.7796615049221,0.0,5.268506888371376e-8,-6.140533115335621e6,-28067.751277760603,27247.878719115368,0.0
618,18,2,4,8.896225432009942,-4.702216363659104,-18.873620713898983,4.702099351705691,95.92341111464508,134.37629695563692,6.592674651205555e-10,13532.14,10595.795186876565,281.0847461287577,374.7796615049222,0.0,5.2685068883725766e-8,-6.600802533918826e6,-28067.751279187927,27247.878719115237,0.0
619,19,2,4,8.896225432009942,-4.702216362173233,-18.873620712780188,4.702099351670487,95.92341111464502,134.3762969556393,6.592674651313808e-10,14309.98,10595.795186941885,281.0847461287577,374.77966150492216,0.0,5.2685068883611284e-8,-6.966309212597871e6,-28067.75127956093,27247.87871911454,0.0
620,20,2,4,8.896225432009942,109.18912008393113,64.70397802686219,4.702099351864635,109.1329834642754,151.98907786512606,5122.800304510963,14615.24,10595.795186544308,886.4999989883262,1181.9999986509417,0.0,-80893.42620263441,-5.4447882542625265e6,-28067.751277503798,85935.7911092519,0.0
621,21,2,4,8.896225432009942,125.59285113998074,77.0067773036262,6.43447111131424,121.43578203853325,168.39280862280657,9017.163932706486,14375.22,7131.056043387422,886.4999989946708,1181.9999986588994,0.0,-196867.16482506483,-5.123876446875026e6,-12712.996256051956,85935.79170789302,0.0
622,22,2,4,8.896225432009942,130.8134461534696,80.92222450030958,7.5986472386131485,125.35122357251979,173.61339683952275,10256.570900781362,13767.14,4802.702580852737,1126.9332480439525,861.4223319473363,0.0,-247177.23490418307,-4.845725293198222e6,-5766.495084618095,28873.37428963682,0.0
623,23,2,4,8.896225432009942,128.10737106564616,78.89266820221954,7.52906304131385,123.32167224538779,170.9073282463039,9614.129286390318,12783.0,4941.870689711153,886.4999989931514,1181.9999986562584,0.0,-220291.4899399532,-4.549647114417845e6,-6105.529453798561,85935.79228594032,0.0
624,24,2,4,8.896225432009942,124.00058687236233,75.81258005849234,7.529063041302229,120.2415840674496,166.80054400936865,8639.149286424834,11808.019999999999,4941.870689711183,886.4999989892249,1181.9999986517926,0.0,-182810.44064131053,-4.265521919798907e6,-6105.52945385599,85935.79228537632,0.0
625,1,3,4,1.0,108.56973241635683,64.23944071304102,5.86620122232764,108.6684435384641,151.3696890226921,4975.754320677846,11471.24,8268.485656207922,886.4999989597715,1181.9999986116466,0.0,-77765.97943330184,-4.325703858794191e6,-17088.292137104705,85935.79312285988,0.0
626,2,3,4,1.0,120.47193896366343,73.16609446439239,7.154859828392149,117.59509828730242,163.2718961214721,7801.423090203219,11718.72,5690.296886103454,886.4999989962404,1181.9999986586815,0.0,-153804.0213423156,-4.275922581379738e6,-8094.822596028331,85935.79244625414,0.0
627,3,3,4,1.0,127.31430035975211,78.29786492798347,7.796294325780862,122.72686946454606,170.1142580766722,9425.848539531535,12060.26,4407.411436326292,886.4999990404336,1181.9999987117267,0.0,-212741.48270324757,-4.312874096858796e6,-4856.318698585623,85935.7921080185,0.0
628,4,3,4,1.0,127.96736567702898,78.78766404725077,7.646086132850428,123.21666856422588,170.767323450131,9580.89096782777,12515.72,4707.829007982251,886.4999990483068,1181.999998716448,0.0,-218947.78982486203,-4.460452223150695e6,-5540.910493958647,85935.79219031602,0.0
629,5,3,4,1.0,130.81344650573828,80.92222450483685,8.043522433307379,125.35122375271106,173.6133973018485,10256.57090214123,13051.060000000001,3912.9544136400523,1213.7673310255477,745.6435546535704,0.0,-247177.23851725133,-4.60536315194232e6,-3827.8044689713533,8264.89840362026,0.0
630,6,3,4,1.0,136.3471025531127,89.2227059065307,8.775039689221687,125.35122363798337,184.68076775273337,11570.300086759189,13614.22,2449.9198580368698,1569.999999997917,270.6666406849029,0.0,-307568.3190235286,-4.719166816718861e6,-1500.5277629819539,-93656.16036378717,0.0
631,7,3,4,1.0,138.53608449160348,92.50617881147359,8.775039689048123,125.35122363676608,189.05873175252313,12089.98008668907,14133.9,2449.9198580367956,1569.9999999985075,270.6666406380773,0.0,-333464.2358586262,-4.859185923891626e6,-1500.5277634071754,-100529.5638496977,0.0
632,8,3,4,1.0,130.8134460557685,80.92222451366536,7.5390213781280915,125.35122349776387,173.6133967254177,10256.570904291486,14492.039999999999,4921.9594669236985,1429.7548033287883,457.66025825431564,0.0,-247177.23390210443,-5.087742278019959e6,-6056.4157773093175,-42995.76240740306,0.0
633,9,3,4,1.0,118.6681411030694,71.81324680978553,5.4982182849575985,116.24225001361964,161.46809791827206,7373.188784705731,14605.939999999999,9005.751192062777,886.4999989668473,1181.9999986199323,0.0,-140118.09447062446,-5.303043397032534e6,-20266.037413314472,85935.79289110398,0.0
634,10,3,4,1.0,107.02569044045923,63.08140936067819,4.702099353497518,107.5104120519118,149.82564695662683,4609.187730450727,14355.98,10595.79518325108,886.4999989421832,1181.9999985882855,0.0,-70366.23709828098,-5.383913626350076e6,-28067.751260202087,85935.79319562821,0.0
635,11,3,4,1.0,96.56163225942103,55.233357880980776,4.702099352735421,99.66238823638308,139.36156257853608,2745.81117048106,13960.74,10595.795184850582,886.4999989441291,1181.9999985912748,0.0,-33727.489626084105,-5.388670331366111e6,-28067.75126827712,85935.83984708875,0.0
636,12,3,4,1.0,87.5165793087434,48.45052836071489,4.702099352756154,95.92341105364879,134.377477815632,1838.676323348783,13425.84,10595.795184856725,281.0847461888923,374.77966158440637,0.0,-12994.45599066309,-5.3126199342215005e6,-28067.751268057444,27247.54678028571,0.0
637,13,3,4,1.0,-4.702216312341423,-20.507588683865904,4.702099353116112,95.9234111370603,134.37629699164776,5.865065936640855e-9,12909.02,10595.795184194621,281.08474611733646,374.7796614889986,0.0,4.687041588267028e-7,-6.306907507719842e6,-28067.75126424338,27247.87871622006,0.0
638,14,3,4,1.0,-4.702216313982426,-20.507588685218117,4.702099353595307,95.92341113706028,134.3762969916621,5.865065936529903e-9,12628.44,10595.795183291699,281.08474611733664,374.7796614889988,0.0,4.6870415882746077e-7,-6.174254785546148e6,-28067.751259165932,27247.87871621603,0.0
639,15,3,4,1.0,-4.7022163144839935,-20.507588685107898,4.702099353252577,95.92341113706016,134.37629699165936,5.865065936538417e-9,12811.74,10595.79518393541,281.0847461173364,374.7796614889985,0.0,4.6870415883108284e-7,-6.260937720560427e6,-28067.75126279742,27247.878716216735,0.0
640,16,3,4,1.0,-4.702216312564586,-20.50758868478682,4.702099352680432,95.92341113706036,134.37629699165612,5.865065936565548e-9,13378.28,10595.795185015537,281.08474611733664,374.77966148899884,0.0,4.6870415882199355e-7,-6.528324596752057e6,-28067.75126885977,27247.878716217747,0.0
641,17,3,4,1.0,-4.702216312940798,-20.507588684723522,4.702099352272474,95.9234111370603,134.3762969916551,5.865065936572596e-9,14338.12,10595.795185788667,281.08474611733646,374.7796614889986,0.0,4.687041588247633e-7,-6.979503835342903e6,-28067.751273182403,27247.878716218,0.0
642,18,3,4,1.0,-4.702216313395341,-20.507588684548047,4.702099352055068,95.92341113706024,134.3762969916527,5.865065936588332e-9,15436.460000000001,10595.795186199395,281.08474611733646,374.7796614889986,0.0,4.687041588286868e-7,-7.492960202368576e6,-28067.751275485993,27247.87871621864,0.0
643,19,3,4,1.0,-4.702216305513448,-20.507588678740028,4.702099351951921,95.92341113706036,134.3762969916551,5.865065937066714e-9,16323.44,10595.795186395942,281.08474611733664,374.77966148899884,0.0,4.6870415882068864e-7,-7.90540797893807e6,-28067.75127657892,27247.878716218038,0.0
644,20,3,4,1.0,91.57634897594296,51.49440424556103,4.7020993519701015,95.92341100367994,134.37629911175597,2245.791067373281,16702.2,10595.795186352869,355.0710576371286,473.42807684872145,0.0,-21285.257932957582,-6.472869148084005e6,-28067.75127638629,34419.98549703013,0.0
645,21,3,4,1.0,105.7065581164605,62.09206157983897,4.702099352201929,106.5210631224842,148.5065140450138,4296.016725146501,16366.259999999998,10595.795185875475,886.4999989086771,1181.9999985436784,0.0,-64492.695035711455,-6.118290903176397e6,-28067.751273929884,85935.79408395017,0.0
646,22,3,4,1.0,111.21399171172793,66.22263628686173,4.702099353160938,110.65163824694133,154.01394787122007,5603.520777096427,15458.0,10595.795183909611,886.4999989270067,1181.999998567774,0.0,-91753.09389159642,-5.711166911120109e6,-28067.751263768427,85935.79379586037,0.0
647,23,3,4,1.0,114.41973822003779,68.62694569504526,5.160721078160873,113.05594805377329,157.2196945967354,6364.587823833498,14274.68,9683.092149290344,886.499998944852,1181.999998591261,0.0,-110936.38346681837,-5.249326739847191e6,-23418.615343374615,85935.79351705787,0.0
648,24,3,4,1.0,113.18537653475161,67.70117405472172,5.580980386580722,112.13017670337246,155.98533305659777,6071.541394179551,13138.380000000001,8839.83858277674,886.499998954139,1181.999998603775,0.0,-103261.07016195345,-4.866346226362851e6,-19527.733534363826,85935.79328713284,0.0
649,1,4,4,91.40342263161324,129.40476476635988,79.865709391243,9.261978817055779,124.29471470469687,172.2047193283068,9922.138560742229,9625.18,1476.0414159041773,886.4999990275431,1181.9999987031522,0.0,-232964.5781871297,-3.451240733725628e6,-544.6752664741634,85935.79128210977,0.0
650,2,4,4,91.40342263161324,128.31440008718482,79.04793750147759,9.028378724763291,123.47694259536985,171.11435632697427,9663.27868141064,9833.52,1943.241294784414,886.4999990215871,1181.9999986953146,0.0,-222286.97700582142,-3.534105135966666e6,-944.0479024922097,85935.79144900214,0.0
651,3,4,4,91.40342263161324,128.8238992950395,79.43006311282348,8.940758239101845,123.85906810635859,171.62385691794947,9784.23782436526,10129.72,2118.482151441025,886.4999990197286,1181.9999986928024,0.0,-227241.21343356837,-3.6316459367350526e6,-1121.993108030154,85935.79152890685,0.0
652,4,4,4,91.40342263161324,130.8134476559314,80.92222449980696,9.006946022641312,125.35122440870066,173.61339871850103,10256.570900950288,10522.02,1986.106670980878,912.6712028672148,1147.1050588354806,0.0,-247177.250314289,-3.7461971563948365e6,-986.1562019474986,79724.53644714435,0.0
653,5,4,4,91.40342263161324,130.81344775624595,80.92222450005406,9.090819875641857,125.35122446422548,173.61339884387263,10256.570901046674,11002.099999999999,1818.3590747433407,1236.5850009366052,715.2199947421707,0.0,-247177.25134317204,-3.9105196109285057e6,-826.6084985275411,2849.541928331193,0.0
654,6,4,4,91.40342263161324,130.8134476040624,80.92222450010243,8.963139870020816,125.3512243796669,173.61339865297182,10256.570901028968,11518.72,2073.7189188938796,1367.2150788721083,541.0465574959788,0.0,-247177.24978229078,-4.0867053867661348e6,-1075.0789291399997,-28153.10911255813,0.0
655,7,4,4,91.40342263161324,130.8134474669326,80.92222450022356,8.848033170949867,125.35122430343593,173.61339848086087,10256.570901028575,11991.22,2303.932166397865,1488.3584551220613,379.52205583043053,0.0,-247177.24837580905,-4.247260476105069e6,-1327.0275752312627,-56904.265589972696,0.0
656,8,4,4,91.40342263161324,130.813448281238,80.9222245001007,8.58307130018287,125.35122475702339,173.61339950296843,10256.570901073432,12272.019999999999,2833.8568038828544,1363.7961363526626,545.6051475202279,0.0,-247177.25672779046,-4.34241165282318e6,-2007.6869403653764,-27341.68681553754,0.0
657,9,4,4,91.40342263161324,130.56817128760684,80.7382656336854,8.068780421919113,125.16727179335874,173.3681295059196,10198.34003011302,12287.779999999999,3862.439945493426,886.4999990437076,1181.9999987131328,0.0,-244668.7023251988,-4.35076011455507e6,-3729.6090587627623,85935.79063857265,0.0
658,10,4,4,91.40342263161324,107.13819508811277,63.16578120737168,5.462089601152767,107.59478902989046,149.93815404382931,4635.895039725428,11938.720000000001,9075.824935835595,886.4999990449012,1181.9999987265205,0.0,-70886.29211970075,-4.512100793489647e6,-20592.63078796157,85935.78926088865,0.0
659,11,4,4,91.40342263161324,91.57635953925343,51.49440426189341,4.702064820942596,95.92341118335824,134.3763204209778,2245.7910708085296,11520.2,10368.18,614.436405356826,819.2485404757593,0.0,-21285.281655945582,-4.539228262785893e6,-28055.15643669939,59562.40901547308,0.0
660,12,4,4,91.40342263161324,-4.70221636580702,-2.9245420372842315,4.702065031414363,95.92341111194206,134.37629694989798,6.417594668341215e-11,11033.740000000002,9930.366,281.08474613017887,374.77966150689656,0.0,5.128592491920426e-9,-5.416573759819561e6,-27957.391058764886,27247.878719860717,0.0
661,13,4,4,91.40342263161324,-4.702216365809119,-2.9245420372889095,4.7020663227288475,95.92341111194206,134.37629694989798,6.417594668341029e-11,10616.060000000001,9554.454,281.08474613017887,374.77966150689656,0.0,5.1285924919204116e-9,-5.217073098667912e6,-27796.965805009073,27247.878719860717,0.0
662,14,4,4,91.40342263161324,-4.7022163658159455,-2.9245420372898265,4.7020669814396365,95.92341111194217,134.3762969498978,6.41759466834053e-11,10403.420000000002,9363.078000000001,281.0847461301789,374.7796615068966,0.0,5.1285924919204504e-9,-5.115340197163958e6,-27688.15268303513,27247.87871986081,0.0
663,15,4,4,91.40342263161324,-4.7022163658050316,-2.9245420372899886,4.702066667635716,95.92341111194224,134.376296949898,6.417594668341329e-11,10504.7,9454.23,281.084746130179,374.7796615068967,0.0,5.128592491920388e-9,-5.163809469645373e6,-27742.26402561338,27247.87871986079,0.0
664,16,4,4,91.40342263161324,-4.7022163658129665,-2.9245420372895374,4.70206519729215,95.92341111194213,134.37629694989784,6.41759466834075e-11,10979.98,9881.982,281.08474613017904,374.77966150689684,0.0,5.128592491920435e-9,-5.390920290651799e6,-27940.704295451542,27247.878719860797,0.0
665,17,4,4,91.40342263161324,-4.702216365806736,-2.924542037288678,4.702065194899882,95.92341111194224,134.376296949898,6.417594668341246e-11,11745.82,10571.238,281.084746130179,374.7796615068967,0.0,5.128592491920431e-9,-5.75568602769332e6,-28067.961520035962,27247.87871986079,0.0
666,18,4,4,91.40342263161324,-4.702216365800921,-2.924542037288544,4.70209935161841,95.92341111194224,134.3762969498978,6.417594668341611e-11,12609.699999999999,10595.795187047353,281.084746130179,374.7796615068967,0.0,5.1285924919203495e-9,-6.16538787009534e6,-28067.751280112745,27247.87871986084,0.0
667,19,4,4,91.40342263161324,78.72567890658516,42.192913571627116,4.702099351607182,95.92341111168258,134.37629694846262,667.7267463882446,13348.62,10595.795187066009,281.0847461303964,374.77966150718663,0.0,-1172.9516462482352,-5.400698758153479e6,-28067.751280231714,27247.87872018802,0.0
668,20,4,4,91.40342263161324,110.0635321728412,65.35978458640317,4.9481897907338395,109.78879196469826,152.8634909031532,5330.391208070758,13661.019999999999,10103.628767638313,886.4999990313245,1181.9999987084161,0.0,-85463.60672198574,-5.093650551415672e6,-25520.786390428388,85935.78960272449,0.0
669,21,4,4,91.40342263161324,130.81345037539532,80.92222449995232,7.584498112814711,125.35122592387019,173.61340213164638,10256.57090118639,13465.62,4831.005483215161,962.0217966205628,1081.3042671572102,0.0,-247177.27820666344,-4.744672133875569e6,-5834.649366994963,68012.07722377931,0.0
670,22,4,4,91.40342263161324,131.5601128153867,82.04221783874954,8.605147434154123,125.35122493532717,175.10678702634544,10433.833864905737,12817.54,2789.7060793317128,1569.999999999831,270.66664038204834,0.0,-254901.63691202155,-4.517131327019769e6,-1945.6136804466005,-78625.0103103308,0.0
671,23,4,4,91.40342263161324,136.265718527391,89.10062820400637,9.61432917664631,125.3512242666504,184.51799935816285,11550.978669901948,11916.32,771.3412743634774,1569.9999999999768,270.66664039875087,0.0,-306627.4693558316,-4.156875740069681e6,-148.74198398627777,-93400.6138501892,0.0
672,24,4,4,91.40342263161324,130.81344808123686,80.92222450025895,9.363236063952451,125.35122464463726,173.61339925114677,10256.570901158722,10989.16,1273.5270546218005,1502.5310109373247,360.6253147388211,0.0,-247177.25467646448,-3.9060980420015957e6,-405.46831025060055,-60267.862599299726,0.0
673,1,5,4,109.78978295665661,130.63729039873823,80.79010640076915,8.985194284178732,125.2191114280636,173.43724804060605,10214.749856161872,10471.36,2029.6101195709073,886.4999990513489,1181.9999986540336,0.0,-245374.1681912914,-3.730668177498268e6,-1029.8306408630851,85935.79149785824,0.0
674,2,5,4,109.78978295665661,130.81344787310366,80.9222245000356,9.18883767602153,125.35122452917548,173.6133989903305,10256.570901064937,10730.44,1622.323602382072,1198.7727371065423,765.6363465146675,0.0,-247177.25254173134,-3.817606218162534e6,-657.9843158418771,11823.588570629887,0.0
675,3,5,4,109.78978295665661,130.81344808147537,80.92222450059585,9.36323606401328,125.35122464467838,173.6133992509941,10256.570901213325,11086.5,1273.5270546216193,1551.2010109101282,295.73198144184886,0.0,-247177.2546789106,-3.9393486050322233e6,-405.46831017313343,-71818.79377634302,0.0
676,4,5,4,109.78978295665661,135.8467550151804,88.4721828654681,9.74249672652142,125.35122429257177,183.68007230474925,11451.513718336242,11560.52,515.0062259115261,1569.999999999979,270.6666403878988,0.0,-301808.87557383,-4.0427438433739063e6,-66.30793585215906,-92085.06837067427,0.0
677,5,5,4,109.78978295665661,138.72879455100096,92.79524202932049,9.820685187161732,125.35122434433725,189.4441513143674,12135.730537281303,12088.36,358.6294069474628,1569.9999999999868,270.66664037609763,0.0,-335798.5008917181,-4.184515829739462e6,-32.15380210321109,-101134.67240324343,0.0
678,6,5,4,109.78978295665661,141.22324325597955,96.536915086772,9.820685187162242,125.35122434433046,194.43304872504882,12727.930537280889,12680.560000000001,358.6294069474618,1569.99999999999,270.6666403758216,0.0,-366809.0126375647,-4.348494438105956e6,-32.15380210302828,-108967.24133804988,0.0
679,7,5,4,109.78978295665661,144.15825276371055,100.93942921325264,9.896231371927366,125.35122439435698,200.3030676795718,13424.722807940358,13226.26,207.53713627018453,1569.999999999992,270.66664036481126,0.0,-405188.0947853336,-4.487788025816945e6,-10.76792817207297,-118183.17108449075,0.0
680,8,5,4,109.78978295665661,146.35939116188558,104.24113669965345,9.958214419232489,125.35122443540347,204.70534442577693,13947.288821452818,13624.86,83.57112274304443,1569.9999999999932,270.66664035583,0.0,-435312.8420250823,-4.586257773209571e6,-1.746034760077805,-125094.74556604883,0.0
681,9,5,4,109.78978295665661,139.79709812609238,94.39769597315609,9.132737058214833,125.35122487161793,191.58075777559782,12389.353237914456,13717.88,1734.5267062683079,1569.9999999999884,270.66664034746674,0.0,-348898.59614893515,-4.70599489394004e6,-752.1450101936953,-104489.14440824691,0.0
682,10,5,4,109.78978295665661,127.05644636094299,78.10447063133917,7.192276842629407,122.53347773715963,169.85640499180644,9364.630950669212,13207.08,5615.449024873739,886.4999990462128,1181.9999987282092,0.0,-210318.8879571436,-4.707461645737316e6,-7883.309328433257,85935.78984761864,0.0
683,11,5,4,109.78978295665661,110.99446946224849,66.05798687280179,5.531613252737913,110.48699478541876,153.79442846300782,5551.40217720943,12715.179999999998,8936.777798325656,886.4999990473201,1181.9999987297458,0.0,-90528.72165334597,-4.744180588742507e6,-19966.480123102818,85935.78919155581,0.0
684,12,5,4,109.78978295665661,103.25632682849043,60.25437947148392,4.852685553911578,104.68338770128892,146.0562859751123,3714.311522690968,12235.98,10294.668452863189,886.499999047624,1181.999998730155,0.0,-54679.16852755082,-4.6673986418526275e6,-26494.8460065193,85935.78893366369,0.0
685,13,5,4,109.78978295665661,77.42173443806772,41.36839666589291,4.702099353100603,95.92341111169992,134.37629694872703,419.9100784176055,11782.859999999999,10595.79518425932,281.08474613036634,374.77966150714803,0.0,-463.85913589151824,-4.805635804934569e6,-28067.75126440772,27247.87872011742,0.0
686,14,5,4,109.78978295665661,-4.7022163658445635,0.11304757537246289,4.702064825219055,95.9234111118927,134.37629694978824,5.343040914321491e-11,11580.779999999999,10422.702,281.084746130205,374.7796615069329,0.0,4.269867595783905e-9,-5.677202251484745e6,-28060.620296858702,27247.87871987574,0.0
687,15,5,4,109.78978295665661,-4.702216365818777,0.11304757538022484,4.702064915485349,95.92341111189273,134.37629694978875,5.343040914322985e-11,11704.98,10534.482,281.0847461302052,374.77966150693317,0.0,4.26986759578372e-9,-5.736271152517082e6,-28067.174032907067,27247.878719875625,0.0
688,16,5,4,109.78978295665661,78.78205304356113,42.29969866254792,4.702099351628978,95.92341111167575,134.37629694858924,678.440324955769,12222.58,10595.795187024736,281.08474613038686,374.7796615071753,0.0,-1210.895436323808,-4.96163072679033e6,-28067.75128000076,27247.87872014907,0.0
689,17,5,4,109.78978295665661,91.57636000774912,51.49440426190355,4.7020993516106255,95.9234111833047,134.37632135783358,2245.7910708096024,13075.1,10595.795187061221,646.6747564829409,862.2330086439141,0.0,-21285.282708089042,-5.126482135250179e6,-28067.751280195225,62687.53875508213,0.0
690,18,5,4,109.78978295665661,109.36279354673931,64.83422962024044,4.702099351785958,109.26323776250794,152.16275264774137,5164.030520787846,14050.5,10595.795186690231,886.4999990442111,1181.9999987256017,0.0,-81786.6974215929,-5.24187738145904e6,-28067.751278337433,85935.7890004077,0.0
691,19,5,4,109.78978295665661,120.66358229848242,73.30982186956201,5.6218413822061875,117.73882949929617,163.46354116213143,7846.918978942373,14830.24,8756.320996640276,886.4999990424726,1181.9999987232693,0.0,-155303.467568379,-5.350730092181754e6,-19168.27288255869,85935.78941511424,0.0
692,20,5,4,109.78978295665661,132.65940631931363,83.69115654178177,7.5475179595389355,125.35122551243724,177.3053732941851,10694.813775498707,15193.779999999999,4904.966168703635,1569.9999999999432,270.66664035953403,0.0,-266514.90702720475,-5.292728477093238e6,-6014.6681587829735,-82076.79059746474,0.0
693,21,5,4,109.78978295665661,141.822942517257,97.43646229060505,8.750052124728553,125.35122497201723,195.632446420202,12870.303172744152,14964.2,2499.8967714530063,1569.9999999999905,270.66664035631766,0.0,-374484.62117799534,-5.079924021533263e6,-1562.3696908953425,-110850.29555199141,0.0
694,22,5,4,109.78978295665661,147.57843603832563,106.06970406258239,9.812709400740335,125.35122441768017,207.14343419731034,14236.698819502046,14205.28,374.581124711197,1569.9999999999936,270.66664036642413,0.0,-452491.58959995396,-4.754009519265493e6,-35.077768571042725,-128922.5465108254,0.0
695,23,5,4,109.78978295665661,144.0763421464861,100.81656325522805,9.91422829737106,125.35122440627578,200.13924643045672,13405.276635276752,13170.820000000002,171.5433089296164,1569.999999999992,270.66664036224364,0.0,-404089.26557833795,-4.470968306989719e6,-7.356784971864954,-117925.97172047597,0.0
696,24,5,4,109.78978295665661,140.11538552310654,94.87512825641379,9.949878570585659,125.35122442989329,192.21733315385015,12464.917135064474,12159.16,100.2428091340158,1569.9999999999886,270.666640357459,0.0,-352853.99008682347,-4.1910881440808633e6,-2.512157686536284,-105488.56787041062,0.0
697,1,6,4,13.345059389537482,121.57031029022049,73.9898722861565,7.904650696918762,118.41887654983135,164.37026754658876,8062.1841021155,10479.88,4190.695873937269,886.4999989964371,1181.9999986616667,0.0,-162516.06326719036,-3.828612880577724e6,-4390.488701921167,85935.79208453652,0.0
698,2,6,4,13.345059389537482,129.13735818734276,79.665157496863,8.699026806249892,124.09416237111421,171.93731579410468,9858.655279862576,10687.599999999999,2601.944695954427,886.4999990206226,1181.999998692788,0.0,-230319.82653787103,-3.820850578436955e6,-1692.5312508556417,85935.79165607333,0.0
699,3,6,4,13.345059389537482,127.81269288422506,78.67165882042504,8.363564115729046,123.10066343115815,170.6126503356329,9544.170338339327,11044.039999999999,3272.8696375828313,886.4999990097352,1181.9999986788794,0.0,-217468.7298206489,-3.9579879828769024e6,-2677.9224033285245,85935.79183700134,0.0
700,4,6,4,13.345059389537482,127.39750258661026,78.36026635338447,8.077249392518016,122.78927075792414,170.1974599294259,9445.601267082811,11518.1,3845.498708910341,886.4999990026103,1181.9999986694727,0.0,-213526.55424067262,-4.125839540944664e6,-3696.9698985707655,85935.7919916622,0.0
701,5,6,4,13.345059389537482,127.34774500417043,78.32294841781015,7.796292844809983,122.7519526236368,170.14770224507137,9433.788539870435,12068.2,4407.411436188861,886.499998996037,1181.9999986607181,0.0,-213056.85891176877,-4.31519012969067e6,-4856.325225833614,85935.79214347887,0.0
