Time,jh,jd,jy,W,Elec_Price,H2_Price,Elec_GC_Price,H2_GC_Price,EP_Price,Gen_Conv_CCGT_g,Gen_Conv_Coal_g,Gen_Conv_Biomass_g,Cons_Elec_01_d,Demand_GC_Elec_01_d_gc,Offtaker_Grey_ep,Offtaker_Grey_q_h2gc,Offtaker_Import_ep,Gen_Conv_CCGT_obj,Gen_Conv_Coal_obj,Gen_Conv_Biomass_obj,Cons_Elec_01_obj,Demand_GC_Elec_01_obj,Offtaker_Grey_obj,Offtaker_Import_obj
50,2,3,1,25.978438934960977,83.16118093125266,128.0,6.119647947246959,87.78614405241068,134.91674763308544,2545.012075202976,0.0,0.0,8753.199,7735.996644755006,1009.0283927143041,728.9563068457479,0.0,430.80498777591856,0.0,0.0,-3.5529000183167392e6,-15056.979438650553,14346.222305455682,0.0
51,3,3,1,25.978438934960977,83.16711055149312,128.0,6.315245706837328,87.78614405240997,134.91674665349578,3181.958139146279,0.0,0.0,9000.1665,7346.030584201749,1009.0283924449652,728.956306775394,0.0,519.7557460242533,0.0,0.0,-3.6503116614280026e6,-13577.276396834815,14346.223300964804,0.0
52,4,3,1,25.978438934960977,83.15966602189752,128.0,6.069691425678439,87.78614405241123,134.9167479397636,3032.26863528353,0.0,0.0,9340.071,7835.607595239815,1009.02839275202,728.9563068569705,0.0,517.8785843572114,0.0,0.0,-3.784272157162888e6,-15447.169119945225,14346.221995138592,0.0
53,5,3,1,25.978438934960977,83.13707858773408,128.0,5.339205361492664,87.78614405241342,134.91675171038946,1963.8800141095035,0.0,0.0,9757.1955,8756.457499999999,1009.0283936140681,728.9563069200277,0.0,379.76840984923183,0.0,0.0,-3.9484094408890894e6,-21643.163180990792,14346.21815359284,0.0
54,6,3,1,25.978438934960977,83.13877930068269,128.0,5.522259712031598,87.78614405241399,134.91675143230523,2524.47714698117,0.0,0.0,10205.9295,8932.138185545311,1009.0283935454769,728.9563069200145,0.0,483.88135781287565,0.0,0.0,-4.1242549835424605e6,-20050.021869698045,14346.218437561824,0.0
55,7,3,1,25.978438934960977,83.16417185724536,128.0,6.21828556086847,87.78614405241018,134.9167470158419,4603.2680042474285,0.0,0.0,10614.786000000002,7539.334807564236,1009.0283926431557,728.9563067944575,0.0,765.4466643549968,0.0,0.0,-4.283781010585874e6,-14301.218968075205,14346.222927269642,0.0
56,8,3,1,25.978438934960977,83.11744661161212,128.0,5.4157692429330995,87.78614405241812,134.91675597461108,1705.3521015058923,0.0,0.0,10903.581,9160.33306856888,1009.0283943964332,728.9563069195966,0.0,363.25459680188214,0.0,0.0,-4.396902590077661e6,-21015.15511613134,14346.21381234395,0.0
57,9,3,1,25.978438934960977,-5.387237972567906,128.0,5.415769227203965,87.78614405243754,134.91676531841944,0.0,0.0,0.0,11009.3295,9160.33309768625,1009.0284014217236,728.9563069186618,0.0,0.0,0.0,0.0,-5.41246795788545e6,-21015.15526033379,14346.204038450844,0.0
58,10,3,1,25.978438934960977,-5.387238077758676,128.0,5.415769227505489,87.78614405243722,134.91676531840463,0.0,0.0,0.0,10910.5035,9160.333097155226,1009.0284014215787,728.9563069186598,0.0,0.0,0.0,0.0,-5.365230371623329e6,-21015.155257569568,14346.204038472526,0.0
59,11,3,1,25.978438934960977,-5.387238069271589,128.0,5.415769228554662,87.78614405243779,134.91676531840076,0.0,0.0,0.0,10639.492499999998,9160.333095300115,1009.0284014215612,728.956306918652,0.0,0.0,0.0,0.0,-5.235565228211784e6,-21015.155247951247,14346.204038476979,0.0
60,12,3,1,25.978438934960977,-5.387237887817982,128.0,5.415769230082653,87.78614405243664,134.9167653183976,0.0,0.0,0.0,10279.269,9160.33309264132,1009.0284014215275,728.956306918657,0.0,0.0,0.0,0.0,-5.062932153447921e6,-21015.155233943537,14346.20403848146,0.0
61,13,3,1,25.978438934960977,-5.387238107132304,128.0,5.339205137446707,87.7861440524374,134.9167653183951,0.0,0.0,0.0,9964.032,8942.08,1009.0284014215034,728.9563069186547,0.0,0.0,0.0,0.0,-4.911592195769805e6,-21687.001842940554,14346.204038485506,0.0
62,14,3,1,25.978438934960977,-5.3872381200524595,128.0,5.339205133815776,87.78614405243717,134.91676531839465,0.0,0.0,0.0,9894.807,8879.955,1009.0284014214983,728.9563069186582,0.0,0.0,0.0,0.0,-4.878325174501901e6,-21674.248475440683,14346.20403848635,0.0
63,15,3,1,25.978438934960977,-5.387237858016197,128.0,5.339206046154058,87.78614405243727,134.9167653183942,0.0,0.0,0.0,10072.0815,9039.0475,1009.0284014215057,728.9563069186557,0.0,0.0,0.0,0.0,-4.963492916587521e6,-21703.043009712208,14346.204038486292,0.0
64,16,3,1,25.978438934960977,-5.387238055859171,128.0,5.415769228899933,87.78614405243758,134.91676531839605,0.0,0.0,0.0,10567.0305,9160.333094639504,1009.0284014215115,728.9563069186559,0.0,0.0,0.0,0.0,-5.200864691862112e6,-21015.155244785776,14346.204038484371,0.0
65,17,3,1,25.978438934960977,-5.387238077024015,128.0,5.415769226410799,87.78614405243717,134.91676531839755,0.0,0.0,0.0,11312.886,9160.333098892195,1009.0284014215364,728.956306918661,0.0,0.0,0.0,0.0,-5.557411473158986e6,-21015.155267604365,14346.20403848181,0.0
66,18,3,1,25.978438934960977,-5.387238095879756,128.0,5.4157692246465245,87.78614405243762,134.9167653184009,0.0,0.0,0.0,12128.356500000002,9160.333102163817,1009.028401421556,728.9563069186553,0.0,0.0,0.0,0.0,-5.945645304938346e6,-21015.155283778993,14346.20403847727,0.0
67,19,3,1,25.978438934960977,-5.387238070013212,128.0,5.415769223839472,87.78614405243745,134.9167653184126,0.0,0.0,0.0,12731.316,9160.33310354585,1009.0284014216583,728.956306918661,0.0,0.0,0.0,0.0,-6.231636621371748e6,-21015.155291177478,14346.204038460826,0.0
68,20,3,1,25.978438934960977,83.22250663529937,128.0,5.517837328294237,87.78614405240525,134.91674612263176,5471.69411450688,0.0,0.0,12896.831999999999,8952.922869699574,1009.0283875735255,728.9563069209189,0.0,590.6613751986297,0.0,0.0,-5.167198968760379e6,-20089.74971153085,14346.224089077063,0.0
69,21,3,1,25.978438934960977,83.24044462234902,128.0,7.403897053275455,87.78614405240198,134.91674611381413,8867.937657055783,0.0,0.0,12524.2065,5184.167699390795,1009.028385438356,728.9563056757472,0.0,798.2079464517301,0.0,0.0,-5.023513046829583e6,-6739.734356850939,14346.22409371729,0.0
70,22,3,1,25.978438934960977,83.54966333905865,128.0,9.373946733079663,87.78614401787472,134.7157250634661,12039.384820823981,0.0,0.0,11769.693000000001,1248.612532264663,1013.9499536885493,263.7218508504198,0.0,-2639.1314741048263,0.0,0.0,-4.728335520603115e6,-391.9396410098725,-26533.239645387657,0.0
71,23,3,1,25.978438934960977,83.55338887940671,128.0,9.877278352394239,87.78614401979769,134.72196712576746,12047.714494649399,0.0,0.0,10848.727499999999,244.6626122023869,1051.2799647890572,273.49714509902975,0.0,-2685.841653084499,0.0,0.0,-4.370797191884215e6,-15.060450424582541,-27510.86700812554,0.0
72,24,3,1,25.978438934960977,83.55445817396343,128.0,217.02887106588204,87.78614401999509,134.723758790134,11389.985400125659,0.0,0.0,9966.801,0.0,1061.408754682441,273.2809891321601,0.0,-2551.390917234705,0.0,0.0,-4.0264584400002826e6,0.0,-28028.126278786134,0.0
73,1,4,1,79.52692771482607,83.24574372544011,128.0,8.915337466175723,87.78614403559341,134.91676524060523,9983.35423351394,0.0,0.0,10617.886499999999,2162.4368169370805,1009.0284011787825,458.0666771595612,0.0,845.704382771859,0.0,0.0,-4.2841249993565865e6,-1176.4809502826356,-9434.151939138872,0.0
74,2,4,1,79.52692771482607,83.25500856772584,128.0,9.221281001191757,87.78614403301576,134.91676520911597,10834.249644545449,0.0,0.0,10858.8285,1552.4925988093426,1009.0284011933308,343.2478594296759,0.0,817.4073500225786,0.0,0.0,-4.37796969470652e6,-606.397164862572,-19513.653180198133,0.0
75,3,4,1,79.52692771482607,83.55011995139121,128.0,9.502415459683926,87.78614403091498,134.71648974843615,11735.568788293514,0.0,0.0,11218.272,992.0089696269665,1018.4495721827769,274.19063672375364,0.0,-2577.8911240547895,0.0,0.0,-4.514535995420187e6,-247.58787818616656,-25835.48901921956,0.0
76,4,4,1,79.52692771482607,83.55103902887042,128.0,9.60780809817917,87.78614403086695,134.71802970439674,12381.98878471416,0.0,0.0,11674.981500000002,781.892963593047,1028.6529778785423,271.2279688245982,0.0,-2731.2668367349543,0.0,0.0,-4.6916524237504825e6,-153.81293678280326,-26597.137186300926,0.0
77,5,4,1,79.52692771482607,83.55197347666686,128.0,9.714964382549487,87.78614403095456,134.7195954425072,13133.369658312437,0.0,0.0,12230.907,568.2608639001003,1037.742002682325,271.96219274073763,0.0,-2909.281775837997,0.0,0.0,-4.90654322518711e6,-81.24448385460437,-26979.697811592152,0.0
78,6,4,1,79.52692771482607,83.55253383539117,128.0,9.779222748780624,87.78614403107959,134.7205343694909,13837.985445358081,0.0,0.0,12817.466999999999,440.1521873786036,1042.7688442530166,274.33534001733284,0.0,-3073.1213060056325,0.0,0.0,-5.132442329428378e6,-48.74210303410109,-27018.686186406267,0.0
79,7,4,1,79.52692771482607,85.51769692997479,128.0,9.740350403827572,87.78614403148312,134.79088208764492,14040.0,161.65323591370915,0.0,13368.498,517.6500287309713,1097.6602396397013,274.08477096013723,0.0,-30708.874276156537,-19.228541021082492,0.0,-5.31760991615702e6,-67.41723285734952,-29807.887125330526,0.0
80,8,4,1,79.52692771482607,85.5165411116481,128.0,9.607808098201732,87.78614403147719,134.78894540903048,14040.0,245.9777300244097,0.0,13745.0625,781.8929635929152,1111.6579566380017,270.87959893772404,0.0,-30692.646586849587,-28.974575921511132,0.0,-5.460942618725445e6,-153.8129367651627,-30774.05532266837,0.0
81,9,4,1,79.52692771482607,85.51755083810505,128.0,9.666505542694958,87.78614403162321,134.79063730504748,14040.0,465.3577436564042,0.0,13878.384,665.2333551227473,1126.9592191942354,270.98681536782084,0.0,-30706.82314630528,-55.285997959676024,0.0,-5.511584662664936e6,-111.21778255590652,-31517.444450942916,0.0
82,10,4,1,79.52692771482607,83.27334642555932,128.0,8.780077484543746,87.78614403709399,134.91676518905237,12624.273620182903,0.0,0.0,13535.086500000001,2438.7448202739474,1009.0284012260652,535.5266716445924,0.0,720.9564463966526,0.0,0.0,-5.411433094782487e6,-1488.21064110125,-2634.23765578412,0.0
83,11,4,1,79.52692771482607,83.27722491561212,128.0,7.004955135851347,87.78614404176928,134.91676517392472,8536.27075308185,0.0,0.0,12998.1345,5989.799542765548,1009.0284012312565,728.9563075810678,0.0,454.3878843151033,0.0,0.0,-5.20542930416001e6,-8970.293717211316,14346.204243994813,0.0
84,12,4,1,79.52692771482607,83.27737381380474,128.0,5.415769222330531,87.78614404176984,134.91676517285555,2863.3334389821266,0.0,0.0,12339.8535,9160.333106537317,1009.0284012316075,728.9563077265365,0.0,151.98962909189868,0.0,0.0,-4.951956176771086e6,-21015.155305012056,14346.204257826932,0.0
85,13,4,1,79.52692771482607,83.27640451377331,128.0,5.415769221710918,87.78614404177053,134.91676517499377,2144.1425290975385,0.0,0.0,11836.734,9160.333107616352,1009.0284012290451,728.9563077265364,0.0,115.89231591677526,0.0,0.0,-4.757511011560621e6,-21015.155310692295,14346.20425579595,0.0
86,14,4,1,79.52692771482607,-5.387237896473209,128.0,5.415769219121894,87.78614404176764,134.916765382206,0.0,0.0,0.0,11553.009,9160.333112194368,1009.0284014752021,728.9563077268189,0.0,0.0,0.0,0.0,-5.671903286710495e6,-21015.15533442721,14346.204034624243,0.0
87,15,4,1,79.52692771482607,-5.387237865705725,128.0,5.415769218920745,87.78614404176814,134.91676538220526,0.0,0.0,0.0,11653.609499999999,9160.333112509552,1009.0284014751951,728.9563077268118,0.0,0.0,0.0,0.0,-5.719827248397434e6,-21015.1553362711,14346.204034625116,0.0
88,16,4,1,79.52692771482607,83.27190451309524,128.0,5.415769221372029,87.78614404177003,134.91676518895503,2332.344221859858,0.0,0.0,12168.936000000002,9160.333108205974,1009.0284012213378,728.9563077265404,0.0,136.56029194770963,0.0,0.0,-4.886033769166913e6,-21015.155313799012,14346.204242087842,0.0
89,17,4,1,79.52692771482607,83.26856878312913,128.0,5.415769222731868,87.78614404177057,134.91676520047938,3646.6595873925767,0.0,0.0,13017.712500000001,9160.333105822729,1009.0284012146625,728.9563077265353,0.0,225.67859481403138,0.0,0.0,-5.213063912878931e6,-21015.155301332758,14346.204230787844,0.0
