iter,elec_primal,elec_dual,H2_primal,H2_dual,elec_GC_primal,elec_GC_dual,H2_GC_primal,H2_GC_dual,EP_primal,EP_dual,cap_primal,cap_dual,cap_primal_Green_Coalition,cap_dual_Green_Coalition
49,3593.4834630925393,12350.97049151673,0.0,0.0,90.98398438510614,45.92468488096171,145.25759303537242,366.2642241779922,275.98580504207064,707.1024108999204,0.0,Inf,0.0,Inf
50,4450.797592731821,12089.814425317418,0.0,0.0,80.4836240960722,48.03484296789899,156.6501808884695,399.08372934204556,264.1429163186827,701.0558165751369,0.0,Inf,0.0,Inf
51,5303.98939213096,11777.365115200813,0.0,0.0,70.00178949141561,48.02622881881875,171.9182252520686,427.5021767027992,240.66616878007966,684.0821362026983,0.0,Inf,0.0,Inf
52,6411.402664568355,11326.449703783659,0.0,0.0,60.071691824264406,48.97838878573327,190.0430173707028,445.49508856198815,220.92081444381927,658.7843334788893,0.0,Inf,0.0,Inf
53,7527.312997111088,10804.455977846292,0.0,0.0,50.06384871737235,50.410309445151235,205.26943674860138,458.6159714992464,210.77600086599418,638.7284412429409,0.0,Inf,0.0,Inf
54,8362.043429707684,10243.283315931652,0.0,0.0,42.42750930358934,46.93993823632231,215.24251105025996,460.09021255511044,193.83439726896034,622.7450739606728,0.0,Inf,0.0,Inf
55,9261.64021059174,9593.073819098176,0.0,0.0,30.42391048365701,45.03428792845209,218.34423233445366,448.8697237331362,177.65838153784097,603.2285816281109,0.0,Inf,0.0,Inf
56,9882.399926798407,8859.86165163817,0.0,0.0,15.857106434380228,53.12003894898302,216.12984976649895,430.9068686992355,181.57451539485547,576.5706607185746,0.0,Inf,0.0,Inf
57,9331.44283269424,8110.767466709814,0.0,0.0,13.14095333376163,54.71329588538507,211.84222038255132,406.78734345241674,187.46579091292776,549.2644457046422,0.0,Inf,0.0,Inf
58,8903.930359638402,7429.21896888144,0.0,0.0,13.752443777992353,52.361892382281916,207.87344530649275,380.11111232146914,190.16607503479597,524.8639914741688,0.0,Inf,0.0,Inf
59,8589.102726611754,6737.0468346859725,0.0,0.0,13.844979966232804,51.55954116396948,203.9010876106515,353.58894131547146,195.68153245842674,502.59381584905526,0.0,Inf,0.0,Inf
60,8043.71645967171,6064.3915522446605,0.0,0.0,12.324405067302264,49.07884365295611,201.46589028354944,324.691267054922,196.105088795912,482.9647035179486,0.0,Inf,0.0,Inf
61,6927.16877686249,5527.400305374217,0.0,0.0,13.193866990016991,49.05581974737937,199.83148123628786,298.71163756813655,200.67612007722073,468.39396874626414,0.0,Inf,0.0,Inf
62,6042.9249476375635,5067.9383818556225,0.0,0.0,10.561048547695139,49.01262558151094,197.64841382853692,276.86587684693484,200.1519075836023,456.4058538202144,0.0,Inf,0.0,Inf
63,5571.549237841458,4583.702233303679,0.0,0.0,10.519020284233784,48.37510106369402,196.24011319493488,256.07075301579596,194.30262843407868,444.96746814213844,0.0,Inf,0.0,Inf
64,4848.556299461522,4149.687289707467,0.0,0.0,10.36755324121081,48.17809112824095,194.64161028752267,236.42433925658247,199.24610537509088,430.44535641468303,0.0,Inf,0.0,Inf
65,4435.568764077537,3744.9934175066605,0.0,0.0,10.090548611133682,48.35779458032445,193.29889257907328,217.7951986492063,198.911866411075,399.25815203781093,0.0,Inf,0.0,Inf
66,4263.790277425293,3293.627015002872,0.0,0.0,8.64162280401581,48.204041938038806,182.3033164252569,203.28569243601046,194.5302326393815,380.6086458360945,0.0,Inf,0.0,Inf
67,3644.4289083346857,2979.528410112038,0.0,0.0,8.986915159604246,48.24024261347261,167.00814062545263,192.81254022661187,198.45879064274527,365.3865280991656,0.0,Inf,0.0,Inf
68,3111.5327768191737,2812.8186861840786,0.0,0.0,8.675587349628925,48.08912066710162,151.1439329044752,180.16800607284227,188.8646643918459,353.5716016928677,0.0,Inf,0.0,Inf
69,3017.6717704052717,2551.542110206054,0.0,0.0,8.516956966480599,47.99452059866,138.12760099691036,173.0258333985292,168.86029055802192,342.58228514342073,0.0,Inf,0.0,Inf
70,2979.2869547427204,2293.2994399032036,0.0,0.0,8.536599270522512,48.12036866737793,133.5157105154879,164.24229083142177,165.1639782891556,326.4361901741315,0.0,Inf,0.0,Inf
71,2981.194106530647,2118.406954883255,0.0,0.0,8.43607345762023,48.21225927296198,131.24923841173378,155.76391124587624,163.41347484200944,307.76296069901,0.0,Inf,0.0,Inf
72,3031.9398943100027,2009.4633229421643,0.0,0.0,9.89185464427678,48.247160222287576,124.42391548694836,152.31644059214045,148.14458223820117,293.1864742575552,0.0,Inf,0.0,Inf
73,3260.4256127072654,1920.8784556613057,0.0,0.0,10.688333279207026,47.98588472141519,122.92523308372044,153.50157154907825,136.15673002873692,286.50991596668274,0.0,Inf,0.0,Inf
74,2616.1735098203376,1733.6803419964792,0.0,0.0,9.082086256690097,48.074922975285936,120.81593055586842,153.26303265918165,132.63959189886455,270.34591616373694,0.0,Inf,0.0,Inf
75,1957.6665272668918,1551.3727322346529,0.0,0.0,6.848045425723395,48.32329264707424,117.89175152523262,152.21666242472293,128.73497270693156,260.4494585928885,0.0,Inf,0.0,Inf
76,1688.7061195410422,1396.7615772281117,0.0,0.0,5.855593813811637,48.41378937056675,114.70110172205798,147.76187662688744,110.20737249520779,257.058675117094,0.0,Inf,0.0,Inf
77,1524.3697262766111,1269.498199788141,0.0,0.0,10.618592377522317,47.99148234033888,113.98729162162334,136.5420747318965,115.35845539930183,242.37590196959127,0.0,Inf,0.0,Inf
78,1459.7265639188067,1237.3615761189853,0.0,0.0,11.091184689337814,47.94858525996354,112.71709496443688,128.93428196210837,122.02808931625017,225.39480396322793,0.0,Inf,0.0,Inf
79,1698.2299848988955,1241.5034382832869,0.0,0.0,7.606146480415182,48.17567984388915,105.58118503999896,125.37887898780704,108.23006038668422,227.4967414102093,0.0,Inf,0.0,Inf
80,1378.621343555775,1165.7348788411527,0.0,0.0,4.485716747354908,48.358942910801844,97.12120916707161,124.27565032342697,109.28468082905604,223.9912142159497,0.0,Inf,0.0,Inf
81,1059.663136784907,1061.2287817496722,0.0,0.0,3.7338380204471964,48.40490815711881,92.11537842168975,123.03498183145429,116.74527761611022,210.73863975147765,0.0,Inf,0.0,Inf
82,915.0514896619725,974.5746963958319,0.0,0.0,5.76740652395933,48.192343336565976,89.61605272474091,119.97925158404107,107.97483888252366,206.95507722300704,0.0,Inf,0.0,Inf
83,903.4249168555194,902.0092601512864,0.0,0.0,10.633699767897056,48.072008869093615,91.08770626447007,117.45645930277693,109.0419361125059,202.1533682172906,0.0,Inf,0.0,Inf
84,915.3062147564189,867.494799914501,0.0,0.0,9.140530955370659,48.13351663369689,91.24511425993813,115.337961839365,112.68516417123537,193.06261391353476,0.0,Inf,0.0,Inf
85,1012.7361063492083,860.0008474325241,0.0,0.0,6.013004931918821,48.241395123636096,88.37414405540497,113.52939539925141,106.92029600135676,195.26348310711975,0.0,Inf,0.0,Inf
86,780.8550567173022,782.6935894410016,0.0,0.0,4.6474048253604545,48.27461783722446,86.81286417852371,110.85421221368465,107.34734084120811,195.0020248028898,0.0,Inf,0.0,Inf
87,522.2774647144179,709.6926060393488,0.0,0.0,4.691132442478036,48.25480382289497,87.48825617723664,108.19414730729034,113.07031181923944,181.73016641578565,0.0,Inf,0.0,Inf
88,448.5146069611876,625.9393581778306,0.0,0.0,4.4242363095668376,48.216999716704464,86.68601124274151,104.92585798643677,111.85232962652483,172.8557938390436,0.0,Inf,0.0,Inf
89,405.48987890770974,582.6779566255782,0.0,0.0,4.186414510624338,48.18728626718005,86.23121352256382,101.67469405070743,106.9403790026699,174.59213708067114,0.0,Inf,0.0,Inf
90,312.096029456933,579.741931922825,0.0,0.0,3.9357823245294723,48.16671643260338,86.52814018508703,100.13185561455123,103.10334431756975,176.94424682407552,0.0,Inf,0.0,Inf
91,323.1813203242194,580.969353493866,0.0,0.0,3.9562216237415795,48.149355335319626,84.43376260204397,99.57606394593397,94.47639824019458,178.30478504462516,0.0,Inf,0.0,Inf
92,346.436101864836,562.4943305577482,0.0,0.0,3.9589140545365393,48.13697793829404,80.17453555476943,99.25077560449553,95.61165576644154,164.48306138046658,0.0,Inf,0.0,Inf
93,333.48732957921504,564.892592005691,0.0,0.0,3.9921979597175614,48.122224745371085,77.33219802529443,98.74354072426108,92.07639918518497,157.2544278589597,0.0,Inf,0.0,Inf
94,386.9570513358323,564.1844788478693,0.0,0.0,4.383687171496164,48.09878049061098,74.10250821994904,98.39469907990468,76.12310970151009,164.58675845266004,0.0,Inf,0.0,Inf
95,454.60443208123417,565.758854895302,0.0,0.0,5.095420336625612,48.07000317355669,73.03656819286226,98.50653437280239,68.5790298285089,166.25981417849596,0.0,Inf,0.0,Inf
96,517.402096706182,565.5301810115765,0.0,0.0,5.108732401645685,48.05228557130838,74.4217984383104,98.45183768759601,65.51850354043206,165.82882464629662,0.0,Inf,0.0,Inf
97,576.7300124319387,575.1557704452991,0.0,0.0,4.819748265603432,48.0329125992465,73.71551599019527,97.73789799228932,57.04105097758876,167.31468079709876,0.0,Inf,0.0,Inf
98,632.4048779318601,573.7820575129193,0.0,0.0,5.119550750644114,48.01170599073769,73.13455588680372,96.39308383982723,48.504729657892916,169.32193732876698,0.0,Inf,0.0,Inf
99,444.85014611284765,566.3243665168806,0.0,0.0,9.905194044214642,47.82903256516049,74.64831796555667,93.9569738768242,46.644038272483414,166.52398591367253,0.0,Inf,0.0,Inf
100,353.4048255031973,549.5859812167449,0.0,0.0,21.382687863124257,47.76375099262375,81.47357304532677,92.15094636693247,49.083938303296804,165.2747748790037,0.0,Inf,0.0,Inf
101,222.07724202941347,551.0771100949571,0.0,0.0,16.697908144511608,47.83282084117297,80.66170451924073,91.5030949443444,45.252620828577534,168.54127476573865,0.0,Inf,0.0,Inf
102,145.15790096287853,553.0724600584343,0.0,0.0,8.566950109112861,47.93840670162097,76.25648105811887,92.22706934533264,43.37696606938585,174.3629523209261,0.0,Inf,0.0,Inf
103,189.3399156855865,544.3398016266289,0.0,0.0,9.48347377271256,47.82927032941922,73.55242263369358,92.57216975106952,48.38317373404091,178.12237409700185,0.0,Inf,0.0,Inf
104,289.35493446097485,538.0411447129412,0.0,0.0,26.229930168780985,47.71430166511428,79.84073849372518,93.17738493350603,59.54459351182896,180.8074077379811,0.0,Inf,0.0,Inf
105,174.96652734715946,541.3599410541378,0.0,0.0,22.001739747385958,47.67447051870335,75.28351566190993,93.47524075298256,62.815307342363404,183.1324298308184,0.0,Inf,0.0,Inf
106,174.91061420704787,546.7918416924341,0.0,0.0,20.438732256937087,47.590273744945804,72.72602713082499,93.43250512286185,66.11220723616216,185.62339495632784,0.0,Inf,0.0,Inf
107,310.96146466340156,544.8411598662226,0.0,0.0,28.471692397740394,47.614503617326825,77.88667260642431,93.67314738858798,73.18269331424317,188.8362119517446,0.0,Inf,0.0,Inf
108,169.39672867032957,544.524963531651,0.0,0.0,21.245068406632193,47.688612289397874,76.62447656378579,93.30190157942461,76.84068605624537,193.05672077071233,0.0,Inf,0.0,Inf
109,132.15657662754575,543.0161924836385,0.0,0.0,15.070778336143619,47.648214826820926,75.07833200884895,92.2157337163483,80.37118139950967,197.17430922611376,0.0,Inf,0.0,Inf
110,259.3876877834806,535.4312511624709,0.0,0.0,30.871471673491637,47.53476245289902,79.80744449585988,91.04189349243161,85.81795461367356,202.10572870996958,0.0,Inf,0.0,Inf
111,343.7400616283304,527.9525044829079,0.0,0.0,38.6975096690046,47.36566437188941,76.2314386986216,90.47713951857993,89.89953975111702,206.39026799446057,0.0,Inf,0.0,Inf
112,359.2070256835016,532.234206141931,0.0,0.0,43.75391785979884,47.4057669646614,70.60944828917091,91.83894493789634,93.50078366907778,211.0976726082458,0.0,Inf,0.0,Inf
113,207.48863194275853,539.1513958996887,0.0,0.0,30.41863670060602,47.54932352825438,57.75483828505631,93.32282585139723,92.82744658660127,216.0171942061211,0.0,Inf,0.0,Inf
114,242.174473411843,537.3990221286833,0.0,0.0,16.925265222142787,47.66135706587362,48.01206191127129,94.22964017276227,90.77235267053216,221.7951670018748,0.0,Inf,0.0,Inf
115,368.5954027972751,526.3361432365251,0.0,0.0,28.95069478242317,47.40138767588246,57.27606750662828,93.31694316933793,90.07273243028456,224.53587209643356,0.0,Inf,0.0,Inf
116,472.30485930915694,521.7213379712931,0.0,0.0,51.783452396826945,47.1152140750866,79.62724031759039,91.95246379239828,98.56088044499434,226.21340079980243,0.0,Inf,0.0,Inf
117,473.9645216657679,530.3667708771001,0.0,0.0,59.414926717491646,47.06355231120248,85.6437934493437,91.63249628141902,108.93686022838,226.42372372082627,0.0,Inf,0.0,Inf
118,284.1734086825675,540.8276487589735,0.0,0.0,45.13055334353215,47.14824778345684,73.0321472427251,92.04614315914147,114.67035580514109,226.79376577756474,0.0,Inf,0.0,Inf
119,301.12624334331514,539.7588923557857,0.0,0.0,27.725239032797827,47.24823504901767,62.77795127189202,92.0961911174826,117.89221925479077,230.0447143008402,0.0,Inf,0.0,Inf
120,528.0161302281971,524.2028370524113,0.0,0.0,35.73370767974329,47.01972179883913,69.48665217643418,90.86710187224668,113.0299011884131,232.63777231166685,0.0,Inf,0.0,Inf
121,725.1071409588313,517.9151139275272,0.0,0.0,67.6917121129779,46.80579396776479,96.08433105675725,90.35239724806654,118.45091574499402,233.93994462901242,0.0,Inf,0.0,Inf
122,457.3870609518066,527.5239392320582,0.0,0.0,64.5717794527734,46.797088493561475,88.13352374789238,89.45954499140501,129.70025367344,231.56845619662508,0.0,Inf,0.0,Inf
123,250.91308384070584,538.5259010738502,0.0,0.0,46.10814273804265,46.90040552020825,82.69643236173606,86.81740366273648,137.4486642716824,230.3960993072878,0.0,Inf,0.0,Inf
124,439.4957287919972,531.1464548964299,0.0,0.0,28.866299205535913,47.01467701133668,117.25222591419715,84.39305080383144,144.32444464111904,230.26292975852607,0.0,Inf,0.0,Inf
125,435.785775339157,518.5034009054563,0.0,0.0,19.896660330372423,46.97392201626496,166.06288604265438,82.47238156392062,151.3523822280615,227.9236495998177,0.0,Inf,0.0,Inf
126,833.1689490046068,512.1671843669448,0.0,0.0,64.17836156915865,46.63513947743627,214.26911388698656,83.7078199365631,158.9348539925297,222.41936869044764,0.0,Inf,0.0,Inf
127,718.0247928427444,516.4635138072076,0.0,0.0,68.9926684854469,46.57782983610818,249.70603596415438,85.45572175924119,174.62309094702692,214.25507778363718,0.0,Inf,0.0,Inf
128,327.0746379579155,531.6220444041685,0.0,0.0,56.60538051536392,46.648495799653645,277.34652545605564,88.06049286132544,187.26646815300387,208.10177600365216,0.0,Inf,0.0,Inf
129,366.50786693488976,535.0494338491077,0.0,0.0,41.283007094047356,46.70604862514338,306.5972733162403,88.39683269076075,197.24454100095642,206.46677782350332,0.0,Inf,0.0,Inf
130,505.29942586324523,524.2239349397383,0.0,0.0,29.532408455499365,46.779876492268265,338.6624616636356,87.32268626012686,206.28808246873766,205.65888564927084,0.0,Inf,0.0,Inf
131,420.7071218051372,511.98250396000327,0.0,0.0,21.875773864960877,46.749117366178865,374.97916101364996,87.27309423221953,214.51333343010472,202.7041325072993,0.0,Inf,0.0,Inf
132,869.9353442336352,503.2298286029108,0.0,0.0,56.46000960252823,46.34853675395273,413.5946883386424,88.36302695675113,222.87515236224417,196.76440545937007,0.0,Inf,0.0,Inf
133,815.3168723205223,508.1825289794761,0.0,0.0,67.15964423069433,46.36129046986996,441.91317667591727,90.66735282510801,234.76290772990174,192.2452606222399,0.0,Inf,0.0,Inf
134,419.7054298117671,523.1048588056059,0.0,0.0,58.673972431390546,46.38489428138077,461.8052974072828,92.51836079699324,242.91818671939106,187.91555955917954,0.0,Inf,0.0,Inf
135,328.4082976981877,530.2823749998306,0.0,0.0,45.15173512636985,46.44190122513143,476.1886411000037,94.75333208433048,247.6759689571503,188.1501993014893,0.0,Inf,0.0,Inf
136,501.88083937531997,521.6688304856798,0.0,0.0,34.07039864336307,46.47526872480649,487.17610867214955,96.97582992693395,250.4507809169637,190.15323558258297,0.0,Inf,0.0,Inf
137,422.1316810311497,510.92419419275194,0.0,0.0,28.207446577724564,46.50535794346133,495.006861134358,99.33187719915382,252.42570085332304,191.5865116209124,0.0,Inf,0.0,Inf
138,798.3998499718352,494.16985628045893,0.0,0.0,37.22961828845829,46.10234002178722,505.4831260025433,97.40285717026832,255.06374359013688,186.0560348509417,0.0,Inf,0.0,Inf
139,806.699417704845,492.65640186100745,0.0,0.0,60.11032889396702,46.0005186496253,514.8420181844281,95.48831669956948,262.8294743643331,180.4878376987824,0.0,Inf,0.0,Inf
140,487.42696776092356,500.086681624018,0.0,0.0,59.97190412536357,45.96257853467095,520.5736517200562,95.38232821693981,267.1726080036629,175.33033939218248,0.0,Inf,0.0,Inf
141,406.6543729461428,506.27335558951825,0.0,0.0,54.922430072652325,46.0349994266191,523.4121162174634,95.52450413549094,267.6503114561326,172.79354831948845,0.0,Inf,0.0,Inf
142,498.7050538366703,503.368419568559,0.0,0.0,46.18568511248327,46.07378866669842,523.336613627023,95.97962603140367,265.8158031613648,172.75356824688694,0.0,Inf,0.0,Inf
143,459.77061123143363,498.1227835789365,0.0,0.0,36.721931335903925,46.132221298852855,520.4620354094261,95.7615809849334,263.4864814321275,172.74697025145935,0.0,Inf,0.0,Inf
144,403.8609539246275,491.94725042521577,0.0,0.0,26.29348747891626,46.098559584998895,515.8873424945991,91.55346715501203,260.90605048111286,170.40621372974886,0.0,Inf,0.0,Inf
145,868.7506428490187,490.99175782920736,0.0,0.0,47.56479542952949,45.92101818615402,504.07433654323665,96.11537791457054,256.64355026232795,177.28634015079655,0.0,Inf,0.0,Inf
146,904.1890666356605,492.4809087142861,0.0,0.0,63.01572606287752,45.88721553809057,489.02655039969056,97.30967924797393,256.93801156239095,177.01689777516384,0.0,Inf,0.0,Inf
147,638.4220258511104,500.0330754474405,0.0,0.0,57.881122727396956,45.88918286106578,470.5405082663874,99.150386827238,256.6876443581444,178.63222324066288,0.0,Inf,0.0,Inf
148,341.7006833080597,507.13708761103095,0.0,0.0,46.95306430175865,45.9402939031462,448.9516429337611,101.38662731486883,255.25730440633535,181.7569643164115,0.0,Inf,0.0,Inf
149,339.62963446011315,507.43708642756445,0.0,0.0,37.88466665162189,45.962159611717404,424.52094051489706,102.98624090760914,253.03465331641112,187.67703865397038,0.0,Inf,0.0,Inf
150,442.7855787758756,501.52488890725573,0.0,0.0,32.16819790667791,46.001578053522664,398.3381783722211,102.57645441727266,250.4820891152304,192.26202040971668,0.0,Inf,0.0,Inf
151,447.61592583431985,493.6358156976905,0.0,0.0,27.571395797925923,45.94185986056939,371.8901587021679,102.90640045645743,249.10131402598185,193.0277930816111,0.0,Inf,0.0,Inf
152,631.2136908570571,486.5745577006544,0.0,0.0,42.99652626998087,45.781075565518684,347.08166162661746,99.85699909684061,249.87062741116415,187.80511320107087,0.0,Inf,0.0,Inf
