iter,AgentID,Slot,jy,x_cap,z_cap,lambda_cap,rho_cap,primal_local,dual_local
1,Green_Coalition,VRES_solar,1,25881.000000000044,25880.99999999,0.0,0.1,7.620805564244474,Inf
1,Green_Coalition,VRES_wind,2,16076.534430557327,16083.59585066382,0.0,0.1,7.620805564244474,Inf
1,Green_Coalition,H2,3,1748.5898415786196,1750.8825114354167,0.0,0.1,7.620805564244474,Inf
1,Green_Coalition,EP,4,1311.4423811880877,1313.1618835740626,0.0,0.1,7.620805564244474,Inf
2,Green_Coalition,VRES_solar,1,25881.000000000004,25881.0,1.004445948638022e-9,0.1,5.331131619314093,1.000080374069512e-9
2,Green_Coalition,VRES_wind,2,16071.57647949208,16076.534430555115,-0.7061420106492733,0.1,5.331131619314093,1.000080374069512e-9
2,Green_Coalition,H2,3,1747.0222323205985,1748.5898415779984,-0.2292669856797147,0.1,5.331131619314093,1.000080374069512e-9
2,Green_Coalition,EP,4,1310.2666742408005,1311.4423811834988,-0.171950238597492,0.1,5.331131619314093,1.000080374069512e-9
3,Green_Coalition,VRES_solar,1,25881.00000000001,25881.0,1.0048097465187313e-9,0.10500000000000001,5.679905788011209,0.0
3,Green_Coalition,VRES_wind,2,16066.25941583466,16071.576479491907,-1.2019371169528312,0.10500000000000001,5.679905788011209,0.0
3,Green_Coalition,H2,3,1745.42420076618,1747.0222323208786,-0.3860279114197056,0.10500000000000001,5.679905788011209,0.0
3,Green_Coalition,EP,4,1309.068150575611,1310.2666742406493,-0.28952093286732183,0.10500000000000001,5.679905788011209,0.0
4,Green_Coalition,VRES_solar,1,25881.0,25881.0,1.0059557098429652e-9,0.11025000000000001,6.774228651995801,0.0
4,Green_Coalition,VRES_wind,2,16059.879281324573,16066.259415834193,-1.7602288009637412,0.11025000000000001,6.774228651995801,0.0
4,Green_Coalition,H2,3,1743.6027187384393,1745.4242007669054,-0.553821224663052,0.11025000000000001,6.774228651995801,0.0
4,Green_Coalition,EP,4,1307.7020390539094,1309.0681505752184,-0.4153659176963368,0.11025000000000001,6.774228651995801,0.0
5,Green_Coalition,VRES_solar,1,25881.000000000004,25881.0,1.0059557098429652e-9,0.11576250000000002,6.657094152918865,0.0
5,Green_Coalition,VRES_wind,2,16053.589747906823,16059.87928132453,-2.4636386306493345,0.11576250000000002,6.657094152918865,0.0
5,Green_Coalition,H2,3,1741.857568301552,1743.6027187384261,-0.7546396183014403,0.11576250000000002,6.657094152918865,0.0
5,Green_Coalition,EP,4,1306.393176226387,1307.7020390538196,-0.5659797129206534,0.11576250000000002,6.657094152918865,0.0
6,Green_Coalition,VRES_solar,1,25881.000000000033,25881.0,1.0063768513646212e-9,0.12155062500000002,5.987938954410943,0.0
6,Green_Coalition,VRES_wind,2,16047.88421202176,16053.589747906704,-3.191730742916792,0.12155062500000002,5.987938954410943,0.0
6,Green_Coalition,H2,3,1740.4037956770203,1741.8575683015063,-0.9566625957500847,0.12155062500000002,5.987938954410943,0.0
6,Green_Coalition,EP,4,1305.3028467604843,1306.3931762261298,-0.7174969459813286,0.12155062500000002,5.987938954410943,0.0
7,Green_Coalition,VRES_solar,1,25881.000000000004,25881.0,1.0103566387442699e-9,0.12762815625000004,5.439214271757999,0.0
7,Green_Coalition,VRES_wind,2,16042.650646033548,16047.884212020388,-3.8852421956917564,0.12762815625000004,5.439214271757999,0.0
7,Green_Coalition,H2,3,1739.2185965660487,1740.4037956767243,-1.133369566864244,0.12762815625000004,5.439214271757999,0.0
7,Green_Coalition,EP,4,1304.4139474249243,1305.302846757547,-0.850027173986453,0.12762815625000004,5.439214271757999,0.0
8,Green_Coalition,VRES_solar,1,25881.000000000007,25881.0,1.0108209472718956e-9,0.13400956406250006,5.314319208571955,0.0
8,Green_Coalition,VRES_wind,2,16037.511498652035,16042.650646033344,-4.553192573204909,0.13400956406250006,5.314319208571955,0.0
8,Green_Coalition,H2,3,1738.136035796023,1739.2185965659992,-1.2846343441488994,0.13400956406250006,5.314319208571955,0.0
8,Green_Coalition,EP,4,1303.6020268476695,1304.4139474245048,-0.9634757569009454,0.13400956406250006,5.314319208571955,0.0
9,Green_Coalition,VRES_solar,1,25881.00000000002,25881.0,1.0117959951799095e-9,0.14071004226562506,5.393379856522984,0.0
9,Green_Coalition,VRES_wind,2,16032.287407501879,16037.511498651686,-5.241887473427089,0.14071004226562506,5.393379856522984,0.0
9,Green_Coalition,H2,3,1737.0634932653743,1738.136035796013,-1.4297078410045778,0.14071004226562506,5.393379856522984,0.0
9,Green_Coalition,EP,4,1302.7976199504405,1303.6020268469997,-1.0722808794560164,0.14071004226562506,5.393379856522984,0.0
10,Green_Coalition,VRES_solar,1,25881.0,25881.0,1.0143554959384462e-9,0.14774554437890633,5.4484129905891105,0.0
10,Green_Coalition,VRES_wind,2,16026.99497383357,16032.287407501139,-5.9769695599158466,0.14774554437890633,5.4484129905891105,0.0
10,Green_Coalition,H2,3,1736.0280107718672,1737.0634932651597,-1.5806253458224238,0.14774554437890633,5.4484129905891105,0.0
10,Green_Coalition,EP,4,1302.0210080789502,1302.7976199488696,-1.1854690078696157,0.14774554437890633,5.4484129905891105,0.0
11,Green_Coalition,VRES_solar,1,25881.0,25881.0,1.0143554959384462e-9,0.15513282159785166,5.427814800669518,0.0
11,Green_Coalition,VRES_wind,2,16021.69918860609,16026.994973833545,-6.758903053219906,0.15513282159785166,5.427814800669518,0.0
11,Green_Coalition,H2,3,1735.076100747493,1736.0280107718595,-1.7336132704887397,0.15513282159785166,5.427814800669518,0.0
11,Green_Coalition,EP,4,1301.307075560698,1302.0210080788947,-1.300209951361979,0.15513282159785166,5.427814800669518,0.0
12,Green_Coalition,VRES_solar,1,25881.00000000001,25881.0,1.0143554959384462e-9,0.16288946267774426,5.360604840834472,0.0
12,Green_Coalition,VRES_wind,2,16016.443789985964,16021.699188606048,-7.580453158131342,0.16288946267774426,5.360604840834472,0.0
12,Green_Coalition,H2,3,1734.230644334088,1735.0761007474796,-1.8812857584759943,0.16288946267774426,5.360604840834472,0.0
12,Green_Coalition,EP,4,1300.6729832513556,1301.3070755606097,-1.4109643173403035,0.16288946267774426,5.360604840834472,0.0
13,Green_Coalition,VRES_solar,1,25881.00000000001,25881.0,1.0161332611778067e-9,0.17103393581163148,5.308854306145153,0.0
13,Green_Coalition,VRES_wind,2,16011.218949298622,16016.443789985575,-8.436502215514139,0.17103393581163148,5.308854306145153,0.0
13,Green_Coalition,H2,3,1733.478059948015,1734.2306443339685,-2.019001699370789,0.17103393581163148,5.308854306145153,0.0
13,Green_Coalition,EP,4,1300.1085449616835,1300.6729832504761,-1.5142512728827986,0.17103393581163148,5.308854306145153,0.0
14,Green_Coalition,VRES_solar,1,25881.000000000022,25881.0,1.0179999146791353e-9,0.17958563260221305,5.340148515402128,0.0
14,Green_Coalition,VRES_wind,2,16005.952531631367,16011.218949298269,-9.330127282192464,0.17958563260221305,5.340148515402128,0.0
14,Green_Coalition,H2,3,1732.77059975786,1733.4780599479036,-2.1477191689307906,0.17958563260221305,5.340148515402128,0.0
14,Green_Coalition,EP,4,1299.577949819794,1300.1085449609277,-1.6107893749377868,0.17958563260221305,5.340148515402128,0.0
