iter,elec_primal,elec_dual,H2_primal,H2_dual,elec_GC_primal,elec_GC_dual,H2_GC_primal,H2_GC_dual,EP_primal,EP_dual,cap_primal,cap_dual,cap_primal_Green_Coalition,cap_dual_Green_Coalition
42,835.9469015592043,12945.047638756241,0.0,0.0,250.47643216389662,76.06411047029142,282.1030749878137,275.2570965275036,490.3043599785373,876.7637514853726,0.0,Inf,0.0,Inf
43,617.2891760441877,12917.069552639807,0.0,0.0,250.3195338993063,66.54219447450728,230.97725919458284,338.43649869357654,539.957585574817,899.1415449002264,0.0,Inf,0.0,Inf
44,677.1675120423581,12887.299258468758,0.0,0.0,236.66784683950988,54.39914610029687,203.85198783444528,333.68510877959847,539.4514411250198,889.5748621929833,0.0,Inf,0.0,Inf
45,897.0771873323368,12838.43645355588,0.0,0.0,213.35898927325744,58.62809172432016,201.14954868118906,356.30738338544637,504.338096739444,866.3735891267014,0.0,Inf,0.0,Inf
46,1711.8660681692636,12767.597427676177,0.0,0.0,195.21483643367705,73.65494839594115,247.68849581876535,430.92700984047735,473.6414221567019,877.0058337586551,0.0,Inf,0.0,Inf
47,1801.4574182685988,12691.252858983213,0.0,0.0,168.63519256463826,72.7346417736465,287.10040912528666,432.6048138754575,438.45921017472057,884.1176265285975,0.0,Inf,0.0,Inf
48,2500.7090478711493,12575.493672415201,0.0,0.0,151.4806676669826,74.16924118099836,311.64364927755986,434.24933795617693,410.4743685086084,943.5707887286391,0.0,Inf,0.0,Inf
49,3516.82200114381,12362.998983974805,0.0,0.0,116.79735840386566,65.23169717113512,303.20896193960374,428.2462401979615,392.37936352101167,946.7668177724227,0.0,Inf,0.0,Inf
50,4463.097455208845,12101.140717565973,0.0,0.0,97.71357318744482,80.74640755857857,280.1604303967069,411.84040096034386,401.5721640875978,955.0831426844487,0.0,Inf,0.0,Inf
51,5352.989059731484,11777.98506799711,0.0,0.0,82.60216273144724,68.16120027234278,257.35931198267747,395.9406439845397,402.17979355347074,935.5290687968932,0.0,Inf,0.0,Inf
52,6542.617541991712,11321.158284937614,0.0,0.0,50.95050010099255,73.8304172423194,241.1379290673231,383.1904872109241,391.40122402188916,906.5226385371501,0.0,Inf,0.0,Inf
53,7554.633009398596,10797.959759134024,0.0,0.0,44.671709048774815,74.23625001910308,228.27041013619493,378.65429705904455,380.8472623310953,869.1099553794318,0.0,Inf,0.0,Inf
54,8443.010624632523,10245.115950316922,0.0,0.0,32.24974523236703,58.40880874662974,219.54773719893322,388.54674916922744,358.1790849035931,829.6150865590118,0.0,Inf,0.0,Inf
55,9433.732367802602,9599.445853558547,0.0,0.0,23.93222376818724,59.335456901489344,218.33630186040955,406.16603854811166,320.5119476944528,794.4325343337517,0.0,Inf,0.0,Inf
56,10138.874799326635,8868.023245433034,0.0,0.0,23.857737352804445,55.72103378601496,222.9617327937777,421.22507225684535,283.77042817586454,749.6814037038022,0.0,Inf,0.0,Inf
57,9283.810577175085,8130.159996373729,0.0,0.0,21.142031938933716,52.205455303021495,231.29445727422197,420.68753053718825,260.1387250300268,709.4489002863229,0.0,Inf,0.0,Inf
58,8814.795312140346,7462.991557773365,0.0,0.0,16.58645336495103,54.654431977164435,233.64220764896996,399.3114639267614,242.49799633371416,673.2068074813576,0.0,Inf,0.0,Inf
59,8519.0552927434,6785.864183816565,0.0,0.0,17.420327397079514,55.91561287645792,227.73027305956074,360.195875275639,236.0610731933608,655.0493725763965,0.0,Inf,0.0,Inf
60,7897.503337784203,6128.174757823975,0.0,0.0,16.949832796118624,55.16116704660988,217.27246256264914,315.8442100266941,226.39439474335222,639.7838050433623,0.0,Inf,0.0,Inf
61,6858.355737374958,5575.014961145735,0.0,0.0,14.927141651895727,53.365961934032036,207.91878679896436,282.6413066029311,217.49140419977894,619.3725361288888,0.0,Inf,0.0,Inf
62,5962.966735900895,5121.295007942833,0.0,0.0,14.960051675514116,52.854039755508715,199.01559181562283,262.2701181061986,209.52663212544763,592.5279224332176,0.0,Inf,0.0,Inf
63,5408.6522985368965,4649.311883481701,0.0,0.0,14.382008421687326,53.518322746011435,190.46232234032797,246.7467503901786,189.49036783120974,565.2765870566102,0.0,Inf,0.0,Inf
64,4999.629162264269,4192.540026941865,0.0,0.0,12.694759147644056,52.95411444622186,183.05621161441707,225.27735127328737,186.91958119243776,497.70771051852483,0.0,Inf,0.0,Inf
65,4696.690652490757,3766.3101352218955,0.0,0.0,11.450101289042014,53.959739217578395,167.0400606198482,194.25546366355243,193.79019921381484,445.7742723143722,0.0,Inf,0.0,Inf
66,4303.0233744067245,3360.922449357447,0.0,0.0,6.22089377043391,54.00083203614858,142.48525680667072,171.1387774599571,183.5767323670861,428.5747353766863,0.0,Inf,0.0,Inf
67,3916.7135882690973,3055.639043364208,0.0,0.0,7.3020423610791925,53.738988504564084,132.88523036370316,163.05289528687004,168.75688303252383,396.70278405532343,0.0,Inf,0.0,Inf
68,3594.4703993558446,2847.626282671162,0.0,0.0,9.248649922454074,53.06061721028339,134.49713138416465,153.30892406493865,173.82607699728538,357.81386663889253,0.0,Inf,0.0,Inf
69,3538.8576753710354,2667.843627133844,0.0,0.0,10.721991086842454,52.72201840847407,136.37793714966548,137.53253393502487,173.13621949216682,324.1791009802822,0.0,Inf,0.0,Inf
70,3814.2584883220484,2506.8136629512287,0.0,0.0,7.500382780527722,53.10623237307887,136.4429119893993,121.33887959723755,160.49998298132007,301.2029647497305,0.0,Inf,0.0,Inf
71,3255.006926487822,2266.8552504429804,0.0,0.0,7.802053601067049,53.71637672552427,137.1842183447743,110.38879879123121,157.1303520163741,279.19359785821877,0.0,Inf,0.0,Inf
72,2609.576796483994,2021.0356749895668,0.0,0.0,5.448910722189567,53.78507184243238,133.8879290087456,101.94152626719352,153.98936402694352,256.192642807888,0.0,Inf,0.0,Inf
73,2228.5744098340315,1849.5194933693906,0.0,0.0,15.157085555598107,52.59840597825724,126.32530957901122,99.3983733810689,150.7100724925334,250.83309665219952,0.0,Inf,0.0,Inf
74,2116.726425011166,1683.7327224796993,0.0,0.0,11.431054600277825,52.860816201137936,113.28440405782432,114.03149562643998,150.36196113818556,242.83550235903434,0.0,Inf,0.0,Inf
75,2085.867571237659,1634.4578802569108,0.0,0.0,6.372910969833791,53.485754761695276,101.64448859590534,131.74496144064355,150.26868318455388,232.71727454176468,0.0,Inf,0.0,Inf
76,2250.4647866289965,1597.898309898485,0.0,0.0,5.774523974535729,53.5663103141875,97.97947603975183,133.2172076380151,141.16962218505802,222.05391855673776,0.0,Inf,0.0,Inf
77,1779.2943062852592,1439.0548621411194,0.0,0.0,5.546377002016604,53.36801404796479,99.72565415261374,123.40812798701008,134.65073087695714,215.79591491048538,0.0,Inf,0.0,Inf
78,1197.339582032078,1240.6635039822934,0.0,0.0,5.052625041473057,53.19644306601272,99.92927217249411,113.75944939365364,137.82174992753053,199.1084282858571,0.0,Inf,0.0,Inf
79,930.9584197184844,1141.6555647577025,0.0,0.0,5.140314825761425,53.10499943701387,92.86817010400587,110.4853166041055,127.6901781345878,199.39473399301414,0.0,Inf,0.0,Inf
80,928.3521778238376,1011.0635788510126,0.0,0.0,4.790896353044742,53.11389995115082,86.24123136840389,111.32936306221183,123.81224940057244,199.4050926989894,0.0,Inf,0.0,Inf
81,834.4492290461066,974.1426908491111,0.0,0.0,4.497321732668148,53.133526844454714,83.33015223141649,113.24791673256483,133.92689829111148,178.84719143670353,0.0,Inf,0.0,Inf
82,891.7430623108106,965.8816679528953,0.0,0.0,4.7526638203373315,53.11815664862163,79.22154049422463,115.3285637312852,120.2993634980102,181.00826906666168,0.0,Inf,0.0,Inf
83,1044.2663022727577,943.9796828038486,0.0,0.0,5.022605393738675,53.085429663370704,77.25465807688434,114.62590898197469,111.8063265932706,185.9769561044217,0.0,Inf,0.0,Inf
84,862.559817787271,861.588997470063,0.0,0.0,4.843461470617525,53.06369667076478,76.50058433096122,112.33127981478465,120.78022415535891,164.01495925091203,0.0,Inf,0.0,Inf
85,646.0341083914454,794.1792402663007,0.0,0.0,4.883160651373927,53.03761246746081,73.97386993721547,110.00837485324097,106.02539388789324,163.28991371443266,0.0,Inf,0.0,Inf
86,560.9372125370169,710.5474866310648,0.0,0.0,6.296384684933509,53.03870128909159,71.70906464270084,107.46145081153723,94.38895177519872,172.48367695205178,0.0,Inf,0.0,Inf
87,542.1735437594629,657.4861606822453,0.0,0.0,5.03587561040311,52.992572396485826,71.23734009188144,105.14075091625048,104.40370097916617,160.83509563675065,0.0,Inf,0.0,Inf
88,490.27771883379353,588.8197171745765,0.0,0.0,5.030302506766483,52.94918461782651,70.46909566381915,103.79630641339531,100.38747008524187,156.65813654614618,0.0,Inf,0.0,Inf
89,592.6844260286173,549.2441688082066,0.0,0.0,5.03953414283565,52.913156928642124,70.10239353570499,103.49699159104418,86.11394997101829,166.0658795012029,0.0,Inf,0.0,Inf
90,608.9251185981987,521.7634312723911,0.0,0.0,4.688279290708392,52.82975823882031,70.88265909165365,104.32640902328244,86.13391596622158,165.82243433621673,0.0,Inf,0.0,Inf
91,439.80068588027535,526.6610367019242,0.0,0.0,9.20404595245509,52.44744734942384,69.79988190543952,103.14715318709618,86.36745450581688,160.1341451195301,0.0,Inf,0.0,Inf
92,407.9013457385282,499.61610613884943,0.0,0.0,28.920630792148852,52.25249623409001,76.05027011858525,100.01132124289255,81.83496865350189,158.00370109579043,0.0,Inf,0.0,Inf
93,303.37291851014567,496.5689426647063,0.0,0.0,18.347866821854613,52.6800572821266,77.76959814574037,96.52430737992034,76.06306338058543,159.44861018418533,0.0,Inf,0.0,Inf
94,191.79249923732166,507.6585115856291,0.0,0.0,4.852037182863726,53.14115374148134,75.62955588657195,94.8180957482207,72.98473232222102,161.1100575673142,0.0,Inf,0.0,Inf
95,217.74049965284064,495.96779105871565,0.0,0.0,5.36103805704341,53.15890776705648,75.40226699696245,93.45567119183855,68.60292470512174,163.46491482311046,0.0,Inf,0.0,Inf
96,189.5400699738681,476.7085804357376,0.0,0.0,5.571070593826969,52.980375324828636,76.50885131727343,92.58504278660742,64.45131804751838,166.6867026756783,0.0,Inf,0.0,Inf
97,113.64389171128113,471.7483824570415,0.0,0.0,5.765267769591523,52.83780541905927,76.00188591610052,92.29474638477298,61.52535324644293,169.94424598761162,0.0,Inf,0.0,Inf
98,129.33085133037784,473.41706500713127,0.0,0.0,6.605940754096324,52.76198307009495,75.66481317115594,91.37407890074401,57.3955723093217,173.195863997355,0.0,Inf,0.0,Inf
99,132.96911566147207,476.06458002015955,0.0,0.0,7.2745599444745555,52.737577497385146,77.47032609004737,89.3077695963787,53.33687385248632,175.17371181886844,0.0,Inf,0.0,Inf
100,95.35249720979598,478.49038373857286,0.0,0.0,6.9260948126176975,52.72496421000309,75.40404493750994,88.11006848105585,50.03653402736665,177.69647101000763,0.0,Inf,0.0,Inf
101,86.38387366037236,477.0518354424601,0.0,0.0,6.039002101362578,52.70909089181063,69.1630767295089,88.71564346451366,47.263948509660615,179.83264684085322,0.0,Inf,0.0,Inf
102,93.99727826043613,472.96756629105636,0.0,0.0,6.796171390110064,52.66578428018269,65.47004059392407,89.58119938906827,43.97955464472798,182.56658108424477,0.0,Inf,0.0,Inf
103,79.27802352328874,470.3304763285622,0.0,0.0,9.009526257322426,52.59919355503494,64.43534204073147,89.99602741040127,42.52093070628139,185.61537288560444,0.0,Inf,0.0,Inf
104,72.42321383248343,466.8425882797782,0.0,0.0,11.904628874639114,52.332249509326395,63.292043160797405,89.68614325241425,43.96603329648715,187.4998862892726,0.0,Inf,0.0,Inf
105,310.3071740038734,461.2909344397196,0.0,0.0,40.74778546304078,51.774613858520055,70.48092223357735,88.68624899146833,55.03182164807738,188.84250461765478,0.0,Inf,0.0,Inf
106,396.8193438089223,462.1034068185945,0.0,0.0,46.062758706158704,51.93082979393565,75.14569809742476,88.8271333090559,63.33777150763106,194.0462027100571,0.0,Inf,0.0,Inf
107,160.66584515037658,475.2894333055853,0.0,0.0,21.826124513881965,52.402379202432975,65.56430203222398,89.71427675082779,61.92522538273117,198.99501284495113,0.0,Inf,0.0,Inf
108,137.2628807681131,479.3691478963347,0.0,0.0,8.418302914082753,52.62753910770402,60.948129545095455,89.75474989742285,64.96589468017439,203.7679598350309,0.0,Inf,0.0,Inf
109,237.27187474780843,470.7539791589677,0.0,0.0,11.461155778634561,52.497395659436634,60.33885736998876,88.82115087177743,72.42514664428515,207.0451336189728,0.0,Inf,0.0,Inf
110,161.23419039490548,462.8982030379368,0.0,0.0,12.46218003054615,52.293097325132436,59.964139071180995,87.89529650480613,79.9278019190909,209.30418717875344,0.0,Inf,0.0,Inf
111,193.9813987149304,453.81827644643045,0.0,0.0,30.23494756324901,51.69356964801708,70.02268864933318,86.75591060668134,85.65222125469356,209.10852834151183,0.0,Inf,0.0,Inf
112,564.9853884903622,454.50742574506853,0.0,0.0,73.63816723532011,51.552079598904314,111.0136768930519,88.43657558647529,96.40552607524961,211.89532617524964,0.0,Inf,0.0,Inf
113,497.5071851787095,457.9923079431416,0.0,0.0,49.72892486997849,51.91060688454699,105.95662777431345,89.35250989972258,95.5632285670996,212.50600989483254,0.0,Inf,0.0,Inf
114,177.25458586621582,471.3803889181945,0.0,0.0,18.360659737406476,52.37425786590309,93.36554439772833,90.51309925257712,89.77439717137511,215.75808720266144,0.0,Inf,0.0,Inf
115,185.01097387845468,474.1539330608283,0.0,0.0,12.764812034706125,52.448030041207666,86.64509873468727,90.50296358687021,87.5142984794807,219.55396214079823,0.0,Inf,0.0,Inf
116,305.36859793218446,465.04378064023325,0.0,0.0,16.895039702256664,52.26897099209751,79.27010500918179,90.20652685742691,88.70641455609245,221.80143635944165,0.0,Inf,0.0,Inf
117,237.42158576112473,455.91122499668353,0.0,0.0,18.977365739226315,52.066799914571305,71.56726817570124,90.44935423385033,90.4384936847914,223.74599161794868,0.0,Inf,0.0,Inf
118,215.41467840062566,447.83935457936985,0.0,0.0,27.757413826283504,51.595752750323605,66.23350336339976,90.10694829665645,93.70071917566496,224.4274537011428,0.0,Inf,0.0,Inf
119,556.2895576039551,447.0798447384722,0.0,0.0,75.16035619862276,51.12483148447938,85.89395516359502,90.33351520933645,104.93806218967688,224.09400744458003,0.0,Inf,0.0,Inf
120,682.0030873926642,452.64550509042397,0.0,0.0,76.98570684054698,51.334941576125956,93.35560929418821,91.29179646667127,109.74707714497372,224.18089052736264,0.0,Inf,0.0,Inf
121,482.54685076596286,462.22817538976403,0.0,0.0,48.26034438895113,51.61630398493463,81.83971126932082,91.67882263533056,103.63323337194049,224.7071658805851,0.0,Inf,0.0,Inf
122,171.07606701928214,471.7869756964999,0.0,0.0,25.423901886099035,51.817186601290175,73.15360473793052,91.48736795326255,99.6011893114244,225.6664603119245,0.0,Inf,0.0,Inf
123,213.160583159317,472.13168405467144,0.0,0.0,23.134876882580432,51.81252260792728,71.16607953909234,90.1519864573473,101.00677607262396,227.28714567094775,0.0,Inf,0.0,Inf
124,324.68512614131697,465.45417882905053,0.0,0.0,24.267614997495905,51.72061780878737,72.61277686262544,88.39468516473545,104.5280451020085,229.11563227242755,0.0,Inf,0.0,Inf
125,283.63236257967816,458.5878304696739,0.0,0.0,21.654738076622312,51.615570743637996,74.89532768198045,86.82828437164463,107.50929204412408,231.9034708382419,0.0,Inf,0.0,Inf
126,460.02271040443287,444.07826499949954,0.0,0.0,50.616536421828506,50.80188931204783,61.697181344846214,84.6201871320684,115.72746976984533,232.12645193005767,0.0,Inf,0.0,Inf
127,766.0092764028478,438.5694655088716,0.0,0.0,94.23241393705267,50.31269136996355,71.23487283288394,83.65329105596159,130.49449585340082,234.2140820319877,0.0,Inf,0.0,Inf
128,696.6649648102244,439.34568620370317,0.0,0.0,81.16646442779968,50.30042001458805,61.71501302670637,83.8736679959244,130.90306632229405,236.16657664594035,0.0,Inf,0.0,Inf
129,475.2294929946919,447.6022177206291,0.0,0.0,62.62173596079628,50.61889595561684,59.982459608400056,84.18454925570828,127.32533712479426,240.0938636601307,0.0,Inf,0.0,Inf
130,306.0109648439253,453.1043619446477,0.0,0.0,43.77428776814644,50.843154981072956,60.43562687263915,83.353539675766,124.95675226611813,242.4743819572829,0.0,Inf,0.0,Inf
131,323.20048451764666,453.3778374617789,0.0,0.0,30.665253358403096,50.952001421208614,65.72025953496279,81.57134197862307,125.77569712686918,245.11173191215204,0.0,Inf,0.0,Inf
132,350.6714881675288,450.03313984234615,0.0,0.0,26.760929109602447,50.95345550484802,75.31907570407638,79.60997745659738,129.04478989592823,247.81818314757447,0.0,Inf,0.0,Inf
133,611.6154082135308,442.2171832010736,0.0,0.0,59.32032858137754,50.282195285902205,94.3634159607449,75.81553514753881,138.86130078472812,241.97859432430124,0.0,Inf,0.0,Inf
134,999.924088152666,440.5013525064769,0.0,0.0,100.52834294448999,49.95482621456831,134.3591231315314,74.92684173818624,153.2141105639676,233.5024506049551,0.0,Inf,0.0,Inf
135,1010.7833348041919,443.68623981614866,0.0,0.0,92.52583816252951,50.125655194845336,147.48438537481184,75.9352923736505,152.0589372207306,230.00258883730817,0.0,Inf,0.0,Inf
136,727.2518821717473,452.51569749403654,0.0,0.0,64.74839520195786,50.320522432236515,161.31656540487205,75.09405153474705,146.19767250028593,224.5916696705466,0.0,Inf,0.0,Inf
137,344.461389787787,462.03213830045274,0.0,0.0,38.437549648520005,50.51608623269524,194.47548292140883,75.65412445575478,144.21388024223887,217.3011533145735,0.0,Inf,0.0,Inf
138,193.09944969272794,464.92713838546746,0.0,0.0,22.571346554312914,50.63116060642779,234.45803915133303,76.68877235942949,144.73734918714646,211.6229019621404,0.0,Inf,0.0,Inf
139,384.2043881543024,460.8454386102422,0.0,0.0,17.786565341644827,50.638581672642225,276.55244655575825,78.22026467619011,145.59827815241576,207.8937336474226,0.0,Inf,0.0,Inf
140,632.731567486167,445.6913744426976,0.0,0.0,42.309951977568886,49.97179011361123,319.0429667801025,78.0536676214803,148.22446353809988,202.55144774775567,0.0,Inf,0.0,Inf
141,992.7082359230126,435.84841837849194,0.0,0.0,90.97454248888393,49.50400764029514,365.96776092778543,79.02050576079583,153.6378583421887,197.90842979288897,0.0,Inf,0.0,Inf
142,1025.9948473614238,430.69231581928227,0.0,0.0,83.75717664585395,49.407363756900445,407.42277510940556,81.03497899864372,150.39779903505305,194.24582248088268,0.0,Inf,0.0,Inf
143,853.1166904956544,432.02247318511974,0.0,0.0,60.14840059574739,49.46302951083536,443.5184389284893,83.12410378133315,146.12178434476644,189.27262647318574,0.0,Inf,0.0,Inf
144,581.7618046095255,435.5568787400704,0.0,0.0,37.98980413901739,49.56156534019537,477.05309543662776,84.59197941551477,146.77230736740438,181.3698871170562,0.0,Inf,0.0,Inf
145,336.68026609733033,439.1641880628484,0.0,0.0,27.016730039622765,49.65724161817343,507.7589881144509,84.9542032663628,150.98238013614412,170.86302201839985,0.0,Inf,0.0,Inf
146,309.35748014513206,441.04562612201613,0.0,0.0,32.861981893469064,49.7737394623935,537.3504385905537,85.35649622629946,155.3546444418017,162.49937977308548,0.0,Inf,0.0,Inf
147,477.02466108355515,442.0922917263129,0.0,0.0,46.799306431857765,49.994983672940435,564.8472867280084,87.42489618966555,160.18935477760954,158.1061581227953,0.0,Inf,0.0,Inf
148,541.6126995102577,440.5548386475681,0.0,0.0,40.47075559563026,50.08247327372051,589.1691579725353,89.25394739435107,164.55517377571059,154.96964232361677,0.0,Inf,0.0,Inf
149,511.37162209914663,439.7389226808711,0.0,0.0,31.661663997990047,50.131211229663656,608.8362413262854,91.28986007613884,171.1921546283573,150.98021714917326,0.0,Inf,0.0,Inf
150,425.1192880645291,439.3106113268889,0.0,0.0,26.02491667699435,50.164401996226474,622.6402489280862,91.92597958380732,180.38344278516385,146.23931816815835,0.0,Inf,0.0,Inf
151,333.24598394279184,435.5655734229033,0.0,0.0,25.14906288306452,49.93534936695858,631.9701471302697,89.33298520728611,191.37543391916464,138.2127441842246,0.0,Inf,0.0,Inf
152,523.386573451296,429.3963020208175,0.0,0.0,71.73127682167222,49.4526750637767,635.6955129999325,84.98181661293673,206.62671927648248,129.3835501224309,0.0,Inf,0.0,Inf
