iter,elec_rho,elec_price_mean,elec_imb_mean,H2_rho,H2_price_mean,H2_imb_mean,elec_GC_rho,elec_GC_price_mean,elec_GC_imb_mean,H2_GC_rho,H2_GC_price_mean,H2_GC_imb_mean,EP_rho,EP_price_mean,EP_imb_mean,cap_rho_Green_Coalition
37,0.5846792890864373,103.17090223807003,-0.5880548493114222,0.5,84.18498092299777,0.0,0.0843722204850748,7.005940979218371,0.0837756757228643,3.7334563223415764,169.78090488685274,-0.23715825469018262,2.117742597370594,240.58124778522566,-0.32311488888809475,0.5516015367592259
38,0.6139132535407592,103.22608948807503,-0.5648927954239312,0.5,84.18498092299777,0.0,0.08035449570007124,7.000933892947758,0.11549189380264478,3.5556726879443583,170.35998187849884,-0.2499128923376913,2.0967748488817763,240.8988176644195,-0.32652269929444544,0.5791816135971871
39,0.6446089162177971,103.28334708578055,-0.541918380343996,0.5,84.18498092299777,0.0,0.08035449570007124,6.996129657324951,0.11195573591432245,3.386354940899389,170.96018822568615,-0.2640614534509215,2.0760147018631447,241.22339687921198,-0.3272494524781689,0.6081406942770465
40,0.676839362028687,103.34132271365226,-0.5225849762786614,0.5,84.18498092299777,0.0,0.08035449570007124,6.992391823413961,0.08764679931619157,3.225099943713704,171.57928377639485,-0.2776605520780269,2.0554601008545985,241.5540790479273,-0.32692877681820914,0.6385477289908988
41,0.7106813301301214,103.40094745490028,-0.496948567412236,0.5,84.18498092299777,0.0,0.08035449570007124,6.989693058272299,0.06329584866659635,3.071523755917813,172.21102260933714,-0.28883255905968674,2.035109010747127,241.88101901937762,-0.32646134573330493,0.6704751154404438
42,0.7462153966366275,103.45699714234075,-0.4319481387103421,0.5,84.18498092299777,0.0,0.08035449570007124,6.987504551054305,0.051139760079327426,2.9252607199217264,172.8436084291221,-0.29483572205730996,2.014959416581314,242.20696932660172,-0.3287278616354396,0.7039988712124661
43,0.783526166468459,103.50741121988645,-0.35923919384452857,0.5,84.18498092299777,0.0,0.08035449570007124,6.985520304828315,0.046051516614161674,2.785962590401644,173.4659732204932,-0.29570436728273636,1.9950093233478357,242.54397090409293,-0.33327382261069893,0.7391988147730894
44,0.822702474791882,103.55459201605639,-0.31086414217906916,0.5,84.18498092299777,0.0,0.07652809114292498,6.981544908803016,0.09522065994430531,2.6532977051444226,174.07431083094815,-0.2946520486420342,1.9752567557899363,242.88799196442002,-0.33360952988391374,0.7761587555117438
45,0.8638375985314761,103.59328966094488,-0.2856812085730412,0.5,84.18498092299777,0.0,0.07652809114292498,6.977515213548268,0.10569626034674119,2.5269501953756404,174.66941635032006,-0.29383995579769917,1.9556997582078577,243.22969644648782,-0.3249288268726624,0.8149666932873311
46,0.9070294784580499,103.63219399403921,-0.2735305352963902,0.5,84.18498092299777,0.0,0.07652809114292498,6.974063319143827,0.09231770385975228,2.406619233691086,175.2514334687741,-0.2929575564980294,1.9363363942652057,243.5594206498173,-0.3074486170502544,0.8557150279516976
47,0.9523809523809524,103.6723623919705,-0.2611354468021606,0.5,84.18498092299777,0.0,0.07652809114292498,6.9714841390322615,0.07267795735469033,2.2920183178010345,175.8170372420034,-0.2902239967422314,1.9171647467972333,243.87217354967538,-0.2859612656225638,0.8985007793492825
48,1.0,103.71407056750945,-0.25071249889092395,0.5,84.18498092299777,0.0,0.07652809114292498,6.969478654291725,0.05717191108004353,2.2920183178010345,176.3843353339389,-0.28261494147237104,1.898182917621023,244.17157060901366,-0.26843401351624224,0.9434258183167467
49,1.0,103.75412679720702,-0.2337693864444151,0.5,84.18498092299777,0.0,0.07652809114292498,6.969009940905694,0.014232692735584853,2.2920183178010345,176.9315981983057,-0.2646930573641661,1.8793890273475475,244.4648656409094,-0.25785696700821564,0.990597109232584
50,1.0,103.79030828420998,-0.21115626910447413,0.5,84.18498092299777,0.0,0.07652809114292498,6.970151293665012,-0.034463406539067196,2.2920183178010345,177.43809260058967,-0.23783950721675629,1.8607812151955916,244.74479620945914,-0.24856836947316946,1.0401269646942133
51,1.0,103.8223347638149,-0.18690751834968006,0.5,84.18498092299777,0.0,0.07652809114292498,6.97154955207157,-0.042055473881160654,2.1828745883819374,177.8726676261352,-0.2080301035067002,1.8423576388075165,245.01094949827427,-0.23869798238605608,1.092133312928924
52,1.0,103.85079981277867,-0.161284368712736,0.5,84.18498092299777,0.0,0.07652809114292498,6.973039149687439,-0.044373981013108084,2.0789281794113688,178.24386929316722,-0.18114377457057557,1.824116474066848,245.2517152503744,-0.21808861541747804,1.1467399785753702
53,1.0,103.87458421693574,-0.1308384512794152,0.5,84.18498092299777,0.0,0.07652809114292498,6.974232096640854,-0.035300960312459204,1.9799315994393987,178.5505609951667,-0.15944906703254833,1.8060559149176714,245.45716294057897,-0.18795804604962157,1.204076977504139
54,1.0,103.89450044900077,-0.10955956438965424,0.5,84.18498092299777,0.0,0.07288389632659521,6.973578475092665,0.020565481694773298,1.8856491423232367,178.80270037469325,-0.14256697488386966,1.7881741731858132,245.621801611237,-0.1521293057050028,1.264280826379346
55,1.0,103.91327353907052,-0.10327111893315334,0.5,84.18498092299777,0.0,0.06941323459675734,6.971022255301134,0.08432335905103638,1.79585632602213,179.0092519776454,-0.12773291046508356,1.7704694784017951,245.7481333585595,-0.11790029973609163,1.3274948676983134
56,1.0,103.93235364174593,-0.10496000100816905,0.5,84.18498092299777,0.0,0.06941323459675734,6.968946670281983,0.07666183111806539,1.7103393581163142,179.17474046498518,-0.11184284095280259,1.7529400776255397,245.84445526668856,-0.09079226640229304,1.3938696110832292
57,1.0,103.95234459280424,-0.10997059496648096,0.5,84.18498092299777,0.0,0.06941323459675734,6.9677182478538064,0.0482511905724954,1.628894626777442,179.30225911404642,-0.09415552565378735,1.7355842352728117,245.92202865252884,-0.0738512586206357,1.4635630916373907
58,1.0,103.97326176007005,-0.11506572761466831,0.5,84.18498092299777,0.0,0.06941323459675734,6.967650786351406,0.002667990158119886,1.628894626777442,179.40183646246282,-0.07597116999245553,1.7184002329433778,245.98905230217892,-0.06444579721123757,1.5367412462192602
59,1.0,103.99508218153824,-0.12003454584398499,0.5,84.18498092299777,0.0,0.06610784247310222,6.967419906370123,0.009747807645406344,1.628894626777442,179.477472884254,-0.05896093603085509,1.701386369250869,246.0492335273211,-0.058445210342776395,1.6135783085302233
60,0.9523809523809523,104.01409612110805,-0.1098258383557213,0.5,84.18498092299777,0.0,0.06610784247310222,6.968191566515504,-0.03238891391664115,1.628894626777442,179.53025791295642,-0.041713841653592425,1.6845409596543257,246.09974156860784,-0.049541574152664775,1.6942572239567346
61,0.9070294784580498,104.02797814812851,-0.08419273199512359,0.5,84.18498092299777,0.0,0.06610784247310222,6.970500190673939,-0.09466390060297147,1.628894626777442,179.56140528657218,-0.02471530377752823,1.6678623362914116,246.13693031960614,-0.03684191884053563,1.7789700851545713
62,0.863837598531476,104.03586715258396,-0.050238101301359965,0.5,84.18498092299777,0.0,0.06610784247310222,6.974648586172885,-0.1512597702464182,1.628894626777442,179.57114231829885,-0.007694770696203622,1.6513488478132787,246.15591277089834,-0.022345258911412064,1.8679185894123
63,0.8227024747918819,104.03776926794883,-0.012718537322839691,0.5,84.18498092299777,0.0,0.06941323459675734,6.982010533611318,-0.22465358676928174,1.628894626777442,179.5609555346879,0.0092488219944125,1.634998859221068,246.1630015193691,-0.00991528293973608,1.961314518882915
64,0.7835261664684589,104.03490857313716,0.020084505452938876,0.5,84.18498092299777,0.0,0.07288389632659521,6.9909771271534815,-0.27318635231730065,1.5513282159785162,179.53407397531055,0.025574035032115233,1.6188107517040278,246.16193897748178,0.0017659729732863463,2.059380244827061
65,0.7462153966366274,104.02878944625651,0.045109537213004924,0.5,84.18498092299777,0.0,0.07652809114292497,6.999176750172378,-0.2799092025612985,1.477455443789063,179.49436474097152,0.03937498610442824,1.6027829224792354,246.15465292079887,0.012230716861114783,2.162349257068414
66,0.7106813301301212,104.0204593579689,0.06447892921179763,0.5,84.18498092299777,0.0,0.08035449570007122,7.0067080586085,-0.2880616873096044,1.4071004226562505,179.44643215469324,0.05089184988588859,1.5869137846329062,246.1402729906242,0.024380214253733674,2.270466719921835
67,0.6768393620286869,104.01047816630802,0.08112223481329983,0.5,84.18498092299777,0.0,0.08437222048507478,7.013867802298212,-0.3068345899909885,1.3400956406250004,179.39183022673345,0.06144485648452492,1.5712017669632734,246.11893746130744,0.03653469921867401,2.3839900559179266
68,0.644608916217797,103.99887362518012,0.09903182499338246,0.5,84.18498092299777,0.0,0.08859083150932853,7.020992500773272,-0.34210947769580924,1.2762815625000004,179.3309331009251,0.07276261776055168,1.5556453138250232,246.0916981539208,0.04711069907839839,2.503189558713823
69,0.6139132535407591,103.98575582925132,0.1175430565697593,0.5,84.18498092299777,0.0,0.09302037308479497,7.028304752363932,-0.3934064875879356,1.2155062500000002,179.2638503849995,0.08495630496833634,1.5402428849752705,246.06025473593542,0.05492557485025332,2.6283490366495146
70,0.5846792890864372,103.97104359975945,0.13842161095123554,0.5,84.18498092299777,0.0,0.09767139173903472,7.035890816619703,-0.4572973493246393,1.1576250000000001,179.19074540951317,0.09770235939947614,1.52499295542106,246.02615381802855,0.06016339079363083,2.7597664884819904
71,0.5568374181775592,103.95466891679195,0.16176613451137428,0.5,84.18498092299777,0.0,0.10255496132598646,7.0440539536266344,-0.5306512008381821,1.1025,179.11242074974083,0.11032413526338512,1.5098940152683762,245.9904248869471,0.06366600997830882,2.89775481290609
72,0.5303213506452944,103.93679482026866,0.1854078447565705,0.5,84.18498092299777,0.0,0.10768270939228579,7.053869035197534,-0.607654446183699,1.1025,179.0258511144429,0.12126733439458894,1.4949445695726498,245.95327601849326,0.06685818354072073,3.0426425535513943
73,0.5303213506452944,103.91842192858225,0.19058184256078586,0.5,84.18498092299777,0.0,0.11306684486190008,7.064472822225454,-0.6252223063781925,1.1025,178.93570517326452,0.12584586562765154,1.4801431381907424,245.91542354053374,0.06880574037542415,3.194774681228964
74,0.5303213506452944,103.90365545727087,0.18020291292599408,0.5,84.18498092299777,0.0,0.11872018710499509,7.075521834731626,-0.6023798125390109,1.1025,178.8473278551116,0.12396349935400851,1.4654882556343984,245.87678596705956,0.07093516362567351,3.3545134152904126
75,0.5303213506452944,103.89069292869125,0.16295187265613942,0.5,84.18498092299777,0.0,0.12465619646024485,7.086516355960152,-0.5542385658674552,1.1025,178.76598715384958,0.11435078766242855,1.450978470925147,245.83794031575854,0.07203034785186628,3.5222390860549333
76,0.5303213506452944,103.87922820384613,0.14412299047485472,0.5,84.18498092299777,0.0,0.13088900628325711,7.09717794456344,-0.49695357223199144,1.05,178.69806644085074,0.10070568217725277,1.4366123474506405,245.80148093469896,0.06828161275078012,3.69835104035768
77,0.5568374181775592,103.87017718348748,0.10836221445338919,0.5,84.18498092299777,0.0,0.13743345659741998,7.106369285231974,-0.39613775467082796,1.05,178.64292578170645,0.08139007987065035,1.4223884628224164,245.7716476618871,0.05478725317770999,3.8832685923755643
78,0.5846792890864372,103.86457917969548,0.06382990808230701,0.5,84.18498092299777,0.0,0.14430512942729098,7.113478738534587,-0.2833198836077699,1.05,178.60884444965413,0.057549606143778624,1.4083054087350657,245.7523653206079,0.03472342387193892,4.077432021994342
79,0.6139132535407591,103.8639574153109,0.0067519244341118535,0.5,84.18498092299777,0.0,0.14430512942729098,7.116642189465926,-0.12606715474684474,1.05,178.59063757836435,0.03247352059207972,1.3943617908267978,245.74498772239312,0.01302752530744521,4.281303623094059
80,0.644608916217797,103.8701104867112,-0.06363622185425678,0.5,84.18498092299777,0.0,0.13743345659741998,7.114448115647287,0.08913415634511966,1.05,178.58751480694121,0.005851627895971914,1.380556228541384,245.75016205468177,-0.00895953333963667,4.495368804248763
81,0.6768393620286869,103.8837662211025,-0.13450492743624845,0.5,84.18498092299777,0.0,0.13088900628325711,7.108286242615792,0.30922602779190606,1.1025,178.5990313202219,-0.022320910859435304,1.3668873549914693,245.76638617722492,-0.02754713528284264,4.720137244461201
82,0.7106813301301212,103.90287030375988,-0.17920908521086898,0.5,84.18498092299777,0.0,0.13743345659741998,7.100441199221814,0.3805499082104212,1.1576250000000001,178.6244032913364,-0.05318156124023058,1.3533538168232369,245.7925344873459,-0.043535446208705274,4.9561441066842615
83,0.7462153966366274,103.92469807159623,-0.19500864348028715,0.5,84.18498092299777,0.0,0.14430512942729098,7.092599572998542,0.3517190448321311,1.2155062500000002,178.661266385495,-0.08657458834092929,1.3399542740824126,245.82732932631794,-0.05680654197674768,5.203951312018475
84,0.7835261664684587,103.94658952886356,-0.1862644219102888,0.5,84.18498092299777,0.0,0.15152038589865555,7.086217356406119,0.26468831088498634,1.2762815625000004,178.70773321723496,-0.12227382178180436,1.3266874000815967,245.86919016644626,-0.06701555386904003,5.464148877619399
85,0.8227024747918817,103.96732768534069,-0.16804905874315063,0.5,84.18498092299777,0.0,0.15152038589865555,7.081912913031526,0.19899856743748745,1.3400956406250004,178.76149259342486,-0.15850261098547583,1.3135518812689075,245.91515740188294,-0.0721606115886913,5.73735632150037
86,0.8638375985314759,103.98675062664292,-0.14553063058222196,0.5,84.18498092299777,0.0,0.15152038589865555,7.078546339869299,0.15877688680165972,1.4071004226562505,178.8203342378313,-0.19438322195625074,1.3005464170979282,245.96241792477048,-0.07275025025357439,6.024224137575389
87,0.9070294784580497,104.00529818544815,-0.12849896994861898,0.5,84.18498092299777,0.0,0.14430512942729098,7.0747742315816975,0.18873676223111743,1.477455443789063,178.88105260070998,-0.22474280855420814,1.2876697198989389,246.00506140836927,-0.0643684118296462,6.325435344454158
88,0.9523809523809522,104.02317346363068,-0.11450888216159039,0.5,84.18498092299777,0.0,0.14430512942729098,7.070548712499774,0.2122080774336295,1.5513282159785162,178.94116362075795,-0.249293883696462,1.2749205147514246,246.04188766899549,-0.05450820615993119,6.641707111676866
89,0.9523809523809522,104.03718215557129,-0.08712578943218431,0.5,84.18498092299777,0.0,0.14430512942729098,7.066787050239792,0.19202035296294181,1.628894626777442,179.00585248768965,-0.26475568510589803,1.2622975393578462,246.07325887174966,-0.045532299735443454,6.97379246726071
90,0.9523809523809522,104.0448550294782,-0.0477207436060819,0.5,84.18498092299777,0.0,0.14430512942729098,7.063900182684012,0.1489307224063002,1.7103393581163142,179.07482275593546,-0.2688365827076082,1.2497995439186596,246.1006802835932,-0.03902674916339982,7.322482090623746
91,0.9070294784580497,104.04519710319136,-0.0022338712673767576,0.5,84.18498092299777,0.0,0.13743345659741998,7.062032050727184,0.1017791211545349,1.79585632602213,179.14651705894732,-0.2583952788811939,1.237425291008574,246.12489972425664,-0.03481433054755133,7.688606195154933
92,0.8638375985314759,104.03975725876165,0.037300462700305716,0.5,84.18498092299777,0.0,0.13088900628325711,7.06102454948561,0.057798025294683995,1.8856491423232367,179.21691760921627,-0.2346115870471813,1.2251735554540335,246.14783931664545,-0.03330435367116154,8.07303650491268
93,0.8227024747918817,104.03052280486556,0.0664857015558984,0.5,84.18498092299777,0.0,0.12465619646024487,7.060661734652289,0.02188646454031291,1.9799315994393987,179.28207936159123,-0.20078886971541976,1.2130431242119144,246.16718243027142,-0.03336907316466416,8.476688330158314
94,0.7835261664684587,104.0197596111754,0.0813668481214306,0.5,84.18498092299777,0.0,0.1187201871049951,7.060726662421407,-0.004117193131022092,2.0789281794113688,179.33842804741545,-0.16054772203498885,1.2010327962494203,246.18423647008115,-0.03495807274041841,8.90052274666623
95,0.7462153966366274,104.00944578989149,0.08186819933025405,0.5,84.18498092299777,0.0,0.11306684486190009,7.061003699389148,-0.018483006189179484,2.1828745883819374,179.38271107610865,-0.11758078191743877,1.1891413824251686,246.19915018604664,-0.03632524272688676,9.345548883999541
96,0.7106813301301212,104.00044302902619,0.07503444075608363,0.5,84.18498092299777,0.0,0.1076827093922858,7.061306917804301,-0.02132112885414605,2.1828745883819374,179.41048683676271,-0.07567950434591349,1.1773677053714542,246.21113750359135,-0.034693420130706525,9.812826328199518
97,0.6768393620286869,103.99314837422304,0.06383795698234808,0.5,84.18498092299777,0.0,0.10255496132598647,7.061600515298248,-0.021762055793679548,2.1828745883819374,179.42378696210272,-0.03614824610205321,1.1657105993776773,246.22035149900088,-0.026933604016386583,10.303467644609494
98,0.644608916217797,103.98751924814387,0.05172547764091228,0.5,84.18498092299777,0.0,0.09767139173903473,7.0616504327920895,-0.003918494039110779,2.1828745883819374,179.4240169381891,-0.0006160527907697401,1.154168910274928,246.22471766932944,-0.01289046330550584,10.81864102683997
99,0.6139132535407591,103.98324084388959,0.041279521102283404,0.5,84.18498092299777,0.0,0.09302037308479498,7.061419308400559,0.019226510706502595,2.0789281794113688,179.41244930003705,0.03204927427421681,1.1427414953217108,246.22247012454383,0.00788458165997178,11.359573078181969
100,0.5846792890864372,103.9799804940508,0.03302982971482346,0.5,84.18498092299777,0.0,0.08859083150932855,7.0610746193055345,0.030357770228423044,1.9799315994393987,179.39049861016198,0.06360026158427655,1.1314272230908027,246.21278619776697,0.03431177392746581,11.927551732091068
101,0.5846792890864372,103.97892920379816,0.010650371813380992,0.5,84.18498092299777,0.0,0.0843722204850748,7.060011902806256,0.09787103296129772,1.9799315994393987,179.35913016409236,0.08960445708295456,1.1202249733572303,246.19620171257642,0.059349223808809706,12.523929318695622
102,0.5846792890864372,103.98087334995978,-0.022167664654163907,0.5,84.18498092299777,0.0,0.08035449570007124,7.058103734801795,0.1983202555270125,1.9799315994393987,179.31995099544878,0.11048171879027302,1.1091336369873568,246.1741285216184,0.07978101235207696,13.150125784630404
103,0.5846792890864372,103.9854919117186,-0.05266205302646794,0.5,84.18498092299777,0.0,0.08035449570007124,7.055598644596646,0.2293039292064483,1.9799315994393987,179.27501156758464,0.12672512980157896,1.0981521158290661,246.14797044738256,0.09549080711418773,13.807632073861924
104,0.5846792890864372,103.99142601451018,-0.06766219706359561,0.5,84.18498092299777,0.0,0.0843722204850748,7.054268122303423,0.14919824357976094,1.9799315994393987,179.2259521789594,0.13834304723042812,1.0872793226030357,246.11941316260126,0.10529168659882145,14.498013677555022
