Time,Elec_Price,H2_Price,Elec_GC_Price,H2_GC_Price,EP_Price
1,83.30653816576165,128.0,5.657021683408749,100.34980518336003,141.05734318643644
2,83.3065381663318,128.0,5.6570216834116716,100.34980518336044,141.05734318650883
3,83.3065381661918,128.0,5.657021683407659,100.34980518336026,141.05734318650866
4,83.30653816613464,128.0,5.6570216834159766,100.34980518336097,141.05734318649874
5,83.30653816633973,128.0,5.657021683410589,100.34980518336056,141.05734318650923
6,83.30653816619454,128.0,5.657021683404835,100.34980518336073,141.05734318650795
7,83.30653816608476,128.0,5.657021683405668,100.34980518336025,141.0573431865098
8,83.30653816621373,128.0,5.657021683396597,100.34980518336081,141.05734318649826
9,83.3065381661825,128.0,5.657021683409825,100.34980518336093,141.0573431865099
10,83.30653816607132,128.0,5.657021683414601,100.34980518336012,141.05734318650877
11,83.30654129210627,128.0,5.657021679705621,100.34980518336121,141.0573401780324
12,83.30653974356918,128.0,5.657021660008831,100.34980518336094,141.0573420647616
13,83.3151920837422,128.0,5.657021676048855,100.3498051833618,141.05735926849906
14,83.31848132670027,128.0,5.657021701510584,100.34980518336411,141.05736474024312
15,83.31182410055482,128.0,5.65702164966207,100.34980518336347,141.05735446056244
16,83.31377081475024,128.0,5.657021647194857,100.34980518336128,141.05735849767714
17,83.31914457398086,128.0,5.657021811716374,100.34980518336204,141.05736540382551
18,83.31848155593174,128.0,5.657021823970377,100.3498051833619,141.05736435139042
19,85.39142300567542,128.0,7.686264226336014,100.34980518333673,141.05801477376153
20,89.68968739935579,128.0,8.200759053996435,100.34980518341979,141.30076114928067
21,89.6899381479337,128.0,8.358807957982814,100.34980518341689,141.30133508845782
22,89.6900090325688,128.0,9.135236994259897,100.34980515200677,141.3083608021864
23,89.69091392075781,128.0,9.627680684304313,100.34980511327895,141.310387532025
24,85.39807533649426,128.0,9.766593948395714,100.34980510522256,141.0580228611207
25,83.32664952895084,128.0,8.905697022617145,100.34980515109862,141.05703016757334
26,83.32788919349346,128.0,9.203927369233892,100.34980514677738,141.0570303723726
27,83.32865427765657,128.0,9.387985978250464,100.34980514401444,141.0570304975723
28,83.32893461246157,128.0,9.45542698573655,100.3498051425587,141.05703054267892
29,83.32909248148154,128.0,9.493405649749816,100.3498051413845,141.0570305672061
30,83.32960842140004,128.0,9.61752586456724,100.34980514094327,141.0570306483771
31,83.33006666409493,128.0,9.727766539723268,100.34980514123842,141.0570307233
32,83.33045319187649,128.0,9.306865681285643,100.34980514418213,141.05703074683382
33,83.33092855643284,128.0,7.727402859117775,100.34980515232814,141.05703096439146
34,83.3307758263073,128.0,6.282307687914031,100.3498051523281,141.05703102657858
35,83.3300665305062,128.0,5.657021626495477,100.34980515232868,141.0570309969491
36,-5.649258626779743,128.0,5.657021625240376,100.34980515232641,141.05702526522379
37,-5.649258651045161,128.0,5.657021625817219,100.34980515232485,141.05702526556664
38,-5.649258636514062,128.0,5.657021626152734,100.3498051523264,141.05702526545593
39,-5.649258642832665,128.0,5.657021625976488,100.34980515232729,141.05702526523112
40,-5.649258640740281,128.0,5.6570216251927095,100.34980515232787,141.05702526565761
41,-5.649258632737784,128.0,5.657021624258361,100.34980515232512,141.05702526523507
42,-5.649258629494626,128.0,5.657021623490787,100.34980515232766,141.05702526524595
43,-5.649258614068502,128.0,5.657021623044784,100.34980515232625,141.0570252652089
44,83.3286541663764,128.0,5.657021627356929,100.34980515232972,141.0570307410638
45,83.32952168096405,128.0,6.608642237720636,100.34980515232871,141.05703078381967
46,83.32985051562113,128.0,8.191265665707846,100.34980515232675,141.05703073852527
47,83.3302584749758,128.0,9.659697359485085,100.34980514091258,141.05703068355203
48,83.33070153145621,128.0,9.880494519234604,100.3498051412867,141.05703081039974
49,83.31549256971846,128.0,6.236616638386716,100.34980516945515,141.0571615494988
50,83.31663627911439,128.0,6.511870186415237,100.34980516945615,141.05716313033938
51,83.31736687677429,128.0,6.687706415537407,100.34980516945458,141.05716415623527
52,83.31644965169026,128.0,6.466954993864928,100.34980516945414,141.05716287034502
53,83.31366654338417,128.0,5.79715228257359,100.34980516945666,141.0571590788896
54,83.3138761262441,128.0,5.847599851140307,100.34980516945346,141.0571593597446
55,83.31700472610748,128.0,6.600545567063133,100.34980516945416,141.05716364608136
56,83.31124962604379,128.0,5.657021741421643,100.34980516945468,141.05715531598076
57,-5.649258105714261,128.0,5.657021651012137,100.34980516947084,141.05702540508082
58,-5.649258637497212,128.0,5.657021652070165,100.34980516947093,141.05702540517152
59,-5.649258628293127,128.0,5.657021654563527,100.3498051694696,141.0570254051551
60,-5.649258692232375,128.0,5.657021658644813,100.34980516947019,141.05702540516415
61,-5.649258638035577,128.0,5.657021663095642,100.34980516947087,141.05702540516452
62,-5.649258662307823,128.0,5.657021664168592,100.349805169469,141.05702540517504
63,-5.649258648474646,128.0,5.657021661433984,100.34980516947061,141.05702540517393
64,-5.649258709990295,128.0,5.657021655259907,100.3498051694727,141.05702540516006
65,-5.649258658356051,128.0,5.657021648723438,100.34980516946942,141.05702540517035
66,-5.649258698811772,128.0,5.6570216438516265,100.34980516947005,141.0570254051532
67,-5.649258577430599,128.0,5.657021641311237,100.34980516947049,141.0570254051695
68,83.32419705559316,128.0,5.701134125872306,100.34980516945525,141.057174533061
69,83.32641025675446,128.0,7.53164438312516,100.34980516945684,141.05717593117413
70,83.3290777548753,128.0,9.42952961799136,100.34980512670403,141.05717864713006
71,83.33067111950795,128.0,9.88968274490829,100.34980512135854,141.0571833367412
72,83.33112773465406,128.0,223.58340137418304,100.34980512136178,141.05718490159867
73,83.32714359017761,128.0,9.024966770439727,100.34980514993936,141.0570367102548
74,83.32828672835582,128.0,9.299987933058913,100.34980514428761,141.05703706108838
75,83.32933718546444,128.0,9.552707534219445,100.34980513881106,141.05703736924363
76,83.32973098424165,128.0,9.647447916481369,100.34980513826419,141.05703748606695
77,83.33013138513307,128.0,9.74377368992947,100.34980513873865,141.05703759323617
78,83.33037150396909,128.0,9.801537328315824,100.34980513877824,141.05703764713027
79,85.3985066558583,128.0,9.76659389266953,100.3498051387821,141.0571738438049
80,85.398011185779,128.0,9.647447916402857,100.34980513828958,141.0571729445016
81,85.3984447594109,128.0,9.694442138049128,100.34980513858646,141.05717264693624
82,83.33054953902153,128.0,8.797579957602922,100.34980515278083,141.0570376366745
83,83.33102775536894,128.0,7.0095142860939506,100.34980515449175,141.0570381822429
84,83.33104590081383,128.0,5.657021636312019,100.34980515449116,141.05703850017804
85,83.33092629932332,128.0,5.657021634883569,100.34980515449193,141.0570384684275
86,-5.649258593586027,128.0,5.657021628219068,100.34980515449101,141.05702528080656
87,-5.649258568827249,128.0,5.657021628012222,100.34980515449001,141.05702528080226
88,83.330371077743,128.0,5.657021634199357,100.34980515449132,141.05703828477135
89,83.32995953143093,128.0,5.657021637609208,100.34980515449135,141.0570381188775
90,83.32960638162936,128.0,5.830174976911575,100.34980515448947,141.05703784614082
91,83.32933709102343,128.0,7.154677664047739,100.34980515449189,141.0570375848606
92,83.32914165324445,128.0,8.287608114864675,100.3498051544921,141.05703735602722
93,85.39726677879007,128.0,9.392157967742788,100.34980513876114,141.05717062801995
94,85.39715861177075,128.0,9.442354879906572,100.3498051388393,141.05717111736158
95,83.327956382281,128.0,9.22051209772625,100.34980514421487,141.05703696066126
96,83.32722254461318,128.0,9.043961996018837,100.34980514841797,141.05703673441835
97,83.33111498792681,128.0,9.98729921547693,100.34980512879656,141.05710468863847
98,83.33110569710855,128.0,9.985059629466257,100.34980512879822,141.05710467158008
99,83.33094717238991,128.0,9.946880581636986,100.3498051287952,141.05710440511268
100,83.33079627444219,128.0,9.910569820039935,100.34980512879189,141.0571042698271
101,83.33069068268631,128.0,9.885150518833612,100.349805128793,141.05710411775567
102,85.39889761918805,128.0,9.885150518685501,100.34980512879662,141.05750734923566
103,85.3987739997552,128.0,9.855322769234538,100.34980512878731,141.05750659913414
104,85.39863057549982,128.0,9.820732952698222,100.34980512878116,141.0575058158057
105,85.39813895774525,128.0,9.7025181733987,100.34980512879704,141.0575045692923
106,85.39732252295144,128.0,9.391471593591659,100.34980513105465,141.05750050501348
107,83.32916509980976,128.0,8.94675623502401,100.34980515291079,141.05710126554453
108,83.32989626457844,128.0,8.133147741183654,100.34980516307921,141.05710257840187
109,83.33078006847283,128.0,7.07085309387351,100.34980516307888,141.05710430572742
110,83.33063049145666,128.0,6.197641014018505,100.34980516307895,141.05710497950923
111,83.32985660466758,128.0,5.657021656963666,100.34980516307917,141.05710557718896
112,83.33000131579666,128.0,5.6570218346819,100.34980516308028,141.0571049841316
113,83.33006921667528,128.0,5.6570218136353905,100.3498051630794,141.05710504681252
114,83.33022832257063,128.0,6.823929579674087,100.34980516307995,141.05710390070374
115,85.39855386710431,128.0,8.469299953344045,100.3498051630686,141.05750363728913
116,89.691301634782,128.0,9.70542130248441,100.34980514252115,141.3112556561755
117,89.69153547588722,128.0,9.965970105931913,100.34980514262138,141.31177962723442
118,89.69159703954318,128.0,157.75236238335114,100.34980513520087,141.3119177344831
119,85.39937159510089,128.0,240.03198752028297,100.34980512878134,141.0575116502795
120,85.39937159697266,128.0,240.03198752028297,100.3498051287864,141.05751165028562
121,83.32864039474204,128.0,9.401895023603585,100.34980513081501,141.0571880576224
122,83.32556804789814,128.0,8.662507507521699,100.34980517001283,141.057183677137
123,83.32730776114366,128.0,9.081203993292645,100.34980515031208,141.0571862218699
124,83.32767697283695,128.0,9.170056619651163,100.34980514368377,141.0571867437709
125,83.32738360656579,128.0,9.0994566188919,100.34980514707419,141.0571863293556
126,83.32715301202312,128.0,9.043962036218863,100.34980514939625,141.05718600076958
127,83.32715301207364,128.0,9.043962036218861,100.34980514858582,141.0571860006467
128,83.3269941250762,128.0,9.00572405280643,100.3498051507343,141.05718577278796
129,83.32715301235447,128.0,9.043962036218872,100.34980514767861,141.05718600051418
130,83.3274605314671,128.0,9.098432130910348,100.34980514433481,141.05718422341334
131,83.32699643984226,128.0,8.054118566438627,100.34980517001397,141.05718365223092
132,83.32674815161856,128.0,6.453283126548879,100.349805170014,141.0571855995805
133,83.32707325353385,128.0,5.6570219156547035,100.349805170014,141.05718766478637
134,83.3285806287055,128.0,5.657021695505604,100.34980517001306,141.05719099336807
135,83.32715222114493,128.0,5.657021945148314,100.34980517001341,141.05718773915441
136,83.32949512558862,128.0,7.342387102236138,100.3498051700135,141.05718801947538
137,83.32527005194629,128.0,7.848185925399174,100.34980517001317,141.05718197754052
138,83.32123839942996,128.0,7.030167153911385,100.34980517001338,141.05717624546608
139,83.31940789859014,128.0,6.798927507438484,100.3498051700122,141.05717341651263
140,83.31771911756947,128.0,6.773364506312545,100.3498051700122,141.05717187768866
141,83.3187498757206,128.0,7.02145130857054,100.34980517001347,141.0571733905942
142,83.31789474002143,128.0,6.8156336559422686,100.34980517001189,141.0571721337549
143,83.31988397822086,128.0,7.294415378352444,100.34980517001328,141.05717507977815
144,83.32065013091668,128.0,7.478821631308505,100.34980517001236,141.05717623261916
145,83.31656834808956,128.0,6.511871678812301,100.34980517877733,141.0572927017409
146,83.31463008511606,128.0,6.045301906323207,100.34980517877705,141.0572891617704
147,83.31600384410947,128.0,6.375983808334412,100.34980517878006,141.05729166261779
148,83.31800424715298,128.0,6.857532061034522,100.34980517877757,141.05729537374367
149,83.31918002329542,128.0,7.140579793625547,100.34980517877757,141.05729758587634
150,83.31834775441676,128.0,6.940225608366148,100.34980517877824,141.0572960180521
151,83.31918002402792,128.0,7.140579793625546,100.34980517877693,141.05729758587808
152,83.32012980446672,128.0,7.369223607012336,100.34980517877999,141.0572993835814
153,83.32201110849743,128.0,7.822114818404259,100.3498051787792,141.0573029609351
154,83.32254313228312,128.0,7.950189634580569,100.34980517878039,141.05730397332525
155,83.32354380536333,128.0,8.191080636643095,100.34980517877862,141.0573058756505
156,83.3244656355264,128.0,8.183935386650685,100.34980517878033,141.05730491400152
157,83.32643009034817,128.0,8.19977435667425,100.34980517877962,141.05730770383033
158,83.32520641145274,128.0,7.467554326615052,100.34980517878054,141.05730583406924
159,83.32579320596398,128.0,6.429209088357031,100.34980517878223,141.05730876880315
160,83.32701066625391,128.0,7.102733902475585,100.34980517877801,141.05731022769575
161,83.32598236681402,128.0,7.4638784226557835,100.34980517877975,141.05730675569149
162,83.32607319492685,128.0,8.38047844238428,100.34980517878051,141.05730766854379
163,85.39441262353238,128.0,8.825823669683343,100.34980516217827,141.05792979872453
164,89.69096053993508,128.0,8.884921998261682,100.3498051554695,141.30353301472013
165,85.39347275612565,128.0,8.638762041858232,100.34980517460906,141.0579312376743
166,83.3242405632671,128.0,8.358807924460649,100.34980517877788,141.0573071937946
167,83.32366308424456,128.0,8.219794482266275,100.34980517877806,141.05730610190625
168,83.32117220252458,128.0,7.620163173544653,100.3498051787794,141.05730136425206
169,83.30989068541031,128.0,5.657021659552177,100.34980515873534,141.057050616846
170,83.31012996047836,128.0,5.657021662765737,100.34980515873733,141.05705075083296
171,83.31152810222072,128.0,5.657021700730934,100.34980515873829,141.05705154944184
172,83.31286301738501,128.0,5.6570221108531,100.34980515873531,141.05705230104815
173,83.30989068425049,128.0,5.657021659550943,100.34980515873394,141.05705061684483
174,83.30916199008715,128.0,5.657021652149473,100.34980515873389,141.05705021521058
175,83.30739754546212,128.0,5.65702164201297,100.34980515873573,141.05704926252142
176,83.3066910278434,128.0,5.657021639512217,100.34980515873745,141.05704888720717
177,83.30669102890538,128.0,5.657021639511184,100.34980515873727,141.05704888720732
178,83.30669102885676,128.0,5.657021639511511,100.34980515873607,141.05704888720769
179,83.30669102993944,128.0,5.657021639510854,100.34980515873231,141.05704888720751
180,83.30669139895879,128.0,5.657021633419972,100.34980515873542,141.05704889532632
181,-5.6492585388190975,128.0,5.657021629655195,100.34980515874025,141.05702531394402
182,-5.649258549915362,128.0,5.6570216301526886,100.34980515874003,141.05702531394834
183,-5.6492585544899265,128.0,5.657021629889804,100.34980515873741,141.05702531394445
184,-5.649258515732244,128.0,5.657021629067532,100.34980515873862,141.0570253139403
185,83.30669120452166,128.0,5.65702163011293,100.34980515873578,141.057049169908
186,83.30669140577564,128.0,5.657021633522159,100.34980515873575,141.0570488864466
187,83.30669188639114,128.0,5.65702163902147,100.34980515873633,141.05704850688363
188,83.3066910288225,128.0,5.657021639509393,100.34980515873704,141.05704888720686
189,83.30669102890721,128.0,5.657021639509737,100.34980515873386,141.05704888720803
190,83.30669102890008,128.0,5.657021639511118,100.3498051587356,141.05704888720717
191,83.3066910289588,128.0,5.65702163951249,100.34980515873687,141.0570488872071
192,83.306691028895,128.0,5.65702163951272,100.34980515873559,141.05704888720757
193,89.81834232435581,128.0,6.630530775910912,122.64531871499874,213.4568285177183
