Time,jh,jd,jy,W,Elec_Price,H2_Price,Elec_GC_Price,H2_GC_Price,EP_Price,Gen_Conv_CCGT_g,Gen_Conv_Coal_g,Gen_Conv_Biomass_g,Cons_Elec_01_d,Demand_GC_Elec_01_d_gc,Offtaker_Grey_ep,Offtaker_Grey_q_h2gc,Offtaker_Import_ep,Gen_Conv_CCGT_obj,Gen_Conv_Coal_obj,Gen_Conv_Biomass_obj,Cons_Elec_01_obj,Demand_GC_Elec_01_obj,Offtaker_Grey_obj,Offtaker_Import_obj
16,16,1,1,15.96931644253334,83.31377081475024,128.0,5.657021647194857,100.34980518336128,141.05735849767714,128.57814885968202,0.0,0.0,14470.3455,8684.555929735403,1024.3698501035196,706.2633394684383,0.0,2.145243823291821,0.0,0.0,-5.767855077791035e6,-18861.460482390816,14182.263095579168,0.0
17,17,1,1,15.96931644253334,83.31914457398086,128.0,5.657021811716374,100.34980518336204,141.05736540382551,7401.801143254232,0.0,0.0,15618.213000000002,8684.555600492356,1024.3698886091793,706.2633394647409,0.0,83.71880041179247,0.0,0.0,-6.202899631424062e6,-18861.459053363913,14182.253889761108,0.0
18,18,1,1,15.96931644253334,83.31848155593174,128.0,5.657021823970377,100.3498051833619,141.05736435139042,8628.537438359876,0.0,0.0,16783.338,8684.55557596491,1024.3698831699032,706.2633394640502,0.0,103.31479808792938,0.0,0.0,-6.641206219372227e6,-18861.458946926192,14182.255268797337,0.0
19,19,1,1,15.96931644253334,85.39142300567542,128.0,7.686264226336014,100.34980518333673,141.05801477376153,14040.0,593.1080585138861,0.0,17761.887,4626.65928245344,1024.3727397103426,706.263339073465,0.0,-28935.988378993236,4.344287216554221,0.0,-6.969874906553031e6,-5353.3730653889215,14181.430866707902,0.0
20,20,1,1,15.96931644253334,89.68968739935579,128.0,8.200759053996435,100.34980518341979,141.30076114928067,14040.0,1800.0,262.20877763174025,18202.9185,3597.6949032863163,1024.8040824598447,706.2633371975364,0.0,-89283.62046626583,-7723.691604554682,39.96530175679072,-7.054662377581996e6,-3237.2678269379903,13908.79135921743,0.0
21,21,1,1,15.96931644253334,89.6899381479337,128.0,8.358807957982814,100.34980518341689,141.30133508845782,14040.0,1800.0,241.86637916130488,17866.5435,3281.658521395946,1024.8058222019924,706.263334848808,0.0,-89287.14097629953,-7724.142951994931,36.804109186694404,-6.931805847770894e6,-2693.511187170261,13908.10624227993,0.0
22,22,1,1,15.96931644253334,89.6900090325688,128.0,9.135236994259897,100.34980515200677,141.3083608021864,14040.0,1800.0,471.77923128975,16962.1335,1729.1436872909571,1233.9065386370153,376.2421148306837,0.0,-89288.13619657629,-7724.270544338098,71.7558427493932,-6.600090377083585e6,-747.8150195537146,-30841.28719790958,0.0
23,23,1,1,15.96931644253334,89.69091392075781,128.0,9.627680684304313,100.34980511327895,141.310387532025,14040.0,1800.0,309.5331543180803,15689.31,744.4740444441122,1170.9521153607009,266.3599908151788,0.0,-89300.84082675003,-7725.899343078316,46.79873311868141,-6.12977338696879e6,-138.62166606788924,-38370.45714281387,0.0
24,24,1,1,15.96931644253334,85.39807533649426,128.0,9.766593948395714,100.34980510522256,141.0580228611207,14040.0,1442.5976365015886,0.0,14451.430499999999,466.7089372837125,1024.3728738428904,269.74137730311594,0.0,-29029.387103689834,0.9698332225525519,0.0,-5.730536095070476e6,-54.478382264700485,-29623.478684046902,0.0
25,1,2,1,113.26120028586095,83.32664952895084,128.0,8.905697022617145,100.34980515109862,141.05703016757334,9330.42709518522,0.0,0.0,10020.66,2188.1220475599616,1024.368777904815,667.5382932073956,0.0,35.50827888143249,0.0,0.0,-4.0498249425867232e6,-1197.4989477674353,10296.607895228342,0.0
26,2,2,1,113.26120028586095,83.32788919349346,128.0,9.203927369233892,100.34980514677738,141.0570303723726,10155.04164464958,0.0,0.0,10248.9465,1591.793234467633,1024.368778597513,477.35548803722554,0.0,26.057622795226052,0.0,0.0,-4.1391490412481297e6,-633.7316024741085,-8788.199796875648,0.0
27,3,2,1,113.26120028586095,83.32865427765657,128.0,9.387985978250464,100.34980514401444,141.0570304975723,10832.75649868762,0.0,0.0,10558.625999999998,1223.7574090143694,1024.3687790229837,354.88028002393423,0.0,19.508654384757392,0.0,0.0,-4.260121175639079e6,-374.5611445072864,-21078.563209098094,0.0
28,4,2,1,113.26120028586095,83.32893461246157,128.0,9.45542698573655,100.3498051425587,141.05703054267892,11377.01101778274,0.0,0.0,10968.0285,1088.905217169364,1024.3687791780785,304.9376827339084,0.0,17.29942732967902,0.0,0.0,-4.41968805882487e6,-296.55975336645315,-26090.293170771183,0.0
29,5,2,1,113.26120028586095,83.32909248148154,128.0,9.493405649749816,100.3498051413845,141.0570305672061,11942.79145395271,0.0,0.0,11457.868499999999,1012.9646837164946,1024.3687792640267,272.04169931677995,0.0,16.274333620094694,0.0,0.0,-4.61005702791873e6,-256.6378231595263,-29391.39872685373,0.0
30,6,2,1,113.26120028586095,83.32960842140004,128.0,9.61752586456724,100.34980514094327,141.0570306483771,12741.16917829947,0.0,0.0,12008.061,764.7791414051463,1024.3687795469568,261.1092097769953,0.0,10.788597918348387,0.0,0.0,-4.823161567745063e6,-146.28645712384332,-30488.472020803514,0.0
31,7,2,1,113.26120028586095,83.33006666409493,128.0,9.727766539723268,100.34980514123842,141.0570307233,13454.717496492283,0.0,0.0,12501.177000000001,544.3465407658072,1024.3687798031717,268.3629680261303,0.0,5.227269675349817,0.0,0.0,-5.0135153042286895e6,-74.11105327142013,-29760.558884812257,0.0
32,8,2,1,113.26120028586095,83.33045319187649,128.0,9.306865681285643,100.34980514418213,141.05703074683382,12915.748427649738,0.0,0.0,12804.051000000001,1386.1893702014913,1024.3687798573344,361.38268723822705,0.0,0.025580121437087655,0.0,0.0,-5.13012847496485e6,-480.43518220879196,-20426.048213626607,0.0
33,9,2,1,113.26120028586095,83.33092855643284,128.0,7.727402859117775,100.34980515232814,141.05703096439146,9780.639875510671,0.0,0.0,12827.919,4545.165615586562,1024.368780435213,706.2633414935035,0.0,-4.629998613148928,0.0,0.0,-5.139302715945091e6,-5164.69776454063,14182.657989801402,0.0
34,10,2,1,113.26120028586095,83.3307758263073,128.0,6.282307687914031,100.3498051523281,141.05703102657858,6638.622535615267,0.0,0.0,12576.076500000001,7435.34035846275,1024.3687805499856,706.2633415316526,0.0,-2.1287001635646448,0.0,0.0,-5.042366913236694e6,-13821.236126853255,14182.657923575316,0.0
35,11,2,1,113.26120028586095,83.3300665305062,128.0,5.657021626495477,100.34980515232868,141.0570309969491,1242.606836721753,0.0,0.0,12203.1,8684.555971253465,1024.3687803353248,706.2633415344366,0.0,0.4829290914203739,0.0,0.0,-4.89852030310908e6,-18861.460662184807,14182.657966086379,0.0
36,12,2,1,113.26120028586095,-5.649258626779743,128.0,5.657021625240376,100.34980515232641,141.05702526522379,0.0,0.0,0.0,11719.675500000001,8684.555973768534,1024.3687595813988,706.2633415351246,0.0,0.0,0.0,0.0,-5.754356735639811e6,-18861.460673086556,14182.664986120246,0.0
37,13,2,1,113.26120028586095,-5.649258651045161,128.0,5.657021625817219,100.34980515232485,141.05702526556664,0.0,0.0,0.0,11330.787,8684.555972612341,1024.3687595814856,706.2633415351238,0.0,0.0,0.0,0.0,-5.568920628933689e6,-18861.460668076143,14182.664985763025,0.0
38,14,2,1,113.26120028586095,-5.649258636514062,128.0,5.657021626152734,100.3498051523264,141.05702526545593,0.0,0.0,0.0,11136.45,8684.55597193665,1024.3687595814579,706.2633415351219,0.0,0.0,0.0,0.0,-5.476112038089482e6,-18861.46066516186,14182.664985878888,0.0
39,15,2,1,113.26120028586095,-5.649258642832665,128.0,5.657021625976488,100.34980515232729,141.05702526523112,0.0,0.0,0.0,11255.887499999999,8684.555972284543,1024.3687595813944,706.2633415351286,0.0,0.0,0.0,0.0,-5.533162415476305e6,-18861.46066669273,14182.664986113989,0.0
40,16,2,1,113.26120028586095,-5.649258640740281,128.0,5.6570216251927095,100.34980515232787,141.05702526565761,0.0,0.0,0.0,11753.625,8684.55597386829,1024.3687595815088,706.2633415351253,0.0,0.0,0.0,0.0,-5.77052714179049e6,-18861.460673500602,14182.664985670854,0.0
41,17,2,1,113.26120028586095,-5.649258632737784,128.0,5.657021624258361,100.34980515232512,141.05702526523507,0.0,0.0,0.0,12573.444000000001,8684.555975735446,1024.3687595813951,706.2633415351219,0.0,0.0,0.0,0.0,-6.160138269533826e6,-18861.46068161632,14182.664986107702,0.0
42,18,2,1,113.26120028586095,-5.649258629494626,128.0,5.657021623490787,100.34980515232766,141.05702526524595,0.0,0.0,0.0,13511.413499999999,8684.555977268343,1024.3687595813942,706.2633415351253,0.0,0.0,0.0,0.0,-6.6038383508515665e6,-18861.460688283405,14182.664986098709,0.0
43,19,2,1,113.26120028586095,-5.649258614068502,128.0,5.657021623044784,100.34980515232625,141.0570252652089,0.0,0.0,0.0,14261.2275,8684.55597816326,1024.3687595813979,706.2633415351246,0.0,0.0,0.0,0.0,-6.95695085004312e6,-18861.460692157387,14182.664986135409,0.0
44,20,2,1,113.26120028586095,83.3286541663764,128.0,5.657021627356929,100.34980515232972,141.0570307410638,3964.0493001012755,0.0,0.0,14538.147,8684.555969525501,1024.36877948641,706.2633415344557,0.0,7.139276721980423,0.0,0.0,-5.793432128675045e6,-18861.460654702278,14182.658275190654,0.0
45,21,2,1,113.26120028586095,83.32952168096405,128.0,6.608642237720636,100.34980515232871,141.05703078381967,9005.866413655785,0.0,0.0,14290.5165,6782.537381892857,1024.3687797617933,706.2633415301102,0.0,8.406899294699542,0.0,0.0,-5.69916276818511e6,-11501.307463838799,14182.658215715812,0.0
46,22,2,1,113.26120028586095,83.32985051562113,128.0,8.191265665707846,100.34980515232675,141.05703073852527,11527.422360882028,0.0,0.0,13646.8605,3617.3253015007954,1024.36877971952,706.2633414400102,0.0,6.970134232309647,0.0,0.0,-5.45344340264439e6,-3271.5198869087544,14182.658255410555,0.0
47,23,2,1,113.26120028586095,83.3302584749758,128.0,9.659697359485085,100.34980514091258,141.05703068355203,13532.298124026769,0.0,0.0,12714.916500000001,680.5052954608037,1024.3687796768547,260.4010591275255,0.0,2.661768371006474,0.0,0.0,-5.095834594564801e6,-115.80588464214452,-30559.534843717163,0.0
48,24,2,1,113.26120028586095,83.33070153145621,128.0,9.880494519234604,100.3498051412867,141.05703081039974,13031.039526163913,0.0,0.0,11772.110999999999,238.95811982890675,1024.3687801306523,269.58073663715913,0.0,-3.2103144195862114,0.0,0.0,-4.731848985118425e6,-14.281559234907036,-29638.356149321102,0.0
49,1,3,1,25.978438934960977,83.31549256971846,128.0,6.236616638386716,100.34980516945515,141.0571615494988,2564.4429509767037,0.0,0.0,8591.661,7525.110261930439,1024.3691910586047,706.2633403813345,0.0,38.3707410103234,0.0,0.0,-3.4877412333693085e6,-14163.053640501697,14182.501398165536,0.0
50,2,3,1,25.978438934960977,83.31663627911439,128.0,6.511870186415237,100.34980516945615,141.05716313033938,3276.3723284809807,0.0,0.0,8753.199,6974.7198791095025,1024.3691971687483,706.2633403799604,0.0,45.27583961636992,0.0,0.0,-3.551539286721291e6,-12167.049003712855,14182.49944051492,0.0
51,3,3,1,25.978438934960977,83.31736687677429,128.0,6.687706415537407,100.34980516945458,141.05716415623527,3874.935553525195,0.0,0.0,9000.1665,6623.124053743187,1024.3692011154938,706.2633403769543,0.0,50.71630210860167,0.0,0.0,-3.648959329482794e6,-10971.288254495543,14182.498170894221,0.0
52,4,3,1,25.978438934960977,83.31644965169026,128.0,6.466954993864928,100.34980516945414,141.05716287034502,3773.433333971975,0.0,0.0,9340.071,7064.530847016398,1024.3691961661839,706.2633403803737,0.0,52.84889875783119,0.0,0.0,-3.782807786928986e6,-12482.406407626906,14182.49976236932,0.0
53,5,3,1,25.978438934960977,83.31366654338417,128.0,5.79715228257359,100.34980516945666,141.0571590788896,2851.253292852547,0.0,0.0,9757.1955,8403.811224292562,1024.3691814581125,706.2633403872763,0.0,47.86863380318391,0.0,0.0,-3.946686437682866e6,-17663.928048314025,14182.504460891505,0.0
54,6,3,1,25.978438934960977,83.3138761262441,128.0,5.847599851140307,100.34980516945346,141.0571593597446,3400.8405262375395,0.0,0.0,10205.9295,8302.964157030627,1024.369182551078,706.2633403864578,0.0,56.382692100305576,0.0,0.0,-4.122467957685107e6,-17242.42615339684,14182.50411262078,0.0
55,7,3,1,25.978438934960977,83.31700472610748,128.0,6.600545567063133,100.34980516945416,141.05716364608136,5315.271521521469,0.0,0.0,10614.786000000002,6797.407667135094,1024.3691991547328,706.2633403774316,0.0,71.49277420365252,0.0,0.0,-4.282158722389136e6,-11556.289878214702,14182.498802040674,0.0
56,8,3,1,25.978438934960977,83.31124962604379,128.0,5.657021741421643,100.34980516945468,141.05715531598076,2719.7624831845546,0.0,0.0,10903.581,8684.555741192997,1024.369168340884,706.2633403916244,0.0,52.2345244862081,0.0,0.0,-4.39478944321176e6,-18861.459663940987,14182.50904187106,0.0
57,9,3,1,25.978438934960977,-5.649258105714261,128.0,5.657021651012137,100.34980516947084,141.05702540508082,0.0,0.0,0.0,11009.3295,8684.55592217068,1024.3687608658302,706.2633403946605,0.0,0.0,0.0,0.0,-5.4153526238668915e6,-18861.46044923413,14182.664669435035,0.0
58,10,3,1,25.978438934960977,-5.649258637497212,128.0,5.657021652070165,100.34980516947093,141.05702540517152,0.0,0.0,0.0,10910.5035,8684.555920014605,1024.3687608657403,706.2633403946605,0.0,0.0,0.0,0.0,-5.3680891478574285e6,-18861.460440044124,14182.66466934717,0.0
59,11,3,1,25.978438934960977,-5.649258628293127,128.0,5.657021654563527,100.3498051694696,141.0570254051551,0.0,0.0,0.0,10639.492499999998,8684.555915040832,1024.3687608657397,706.2633403946628,0.0,0.0,0.0,0.0,-5.238352993984339e6,-18861.460418386887,14182.664669363352,0.0
60,12,3,1,25.978438934960977,-5.649258692232375,128.0,5.657021658644813,100.34980516947019,141.05702540516415,0.0,0.0,0.0,10279.269,8684.555906865966,1024.3687608657406,706.26334039466,0.0,0.0,0.0,0.0,-5.065625535780094e6,-18861.460382937017,14182.664669354126,0.0
61,13,3,1,25.978438934960977,-5.649258638035577,128.0,5.657021663095642,100.34980516947087,141.05702540516452,0.0,0.0,0.0,9964.032,8684.555897967757,1024.368760865737,706.26334039466,0.0,0.0,0.0,0.0,-4.9142029767243825e6,-18861.4603442773,14182.664669354446,0.0
62,14,3,1,25.978438934960977,-5.649258662307823,128.0,5.657021664168592,100.349805169469,141.05702540517504,0.0,0.0,0.0,9894.807,8684.555895834676,1024.3687608657356,706.2633403946624,0.0,0.0,0.0,0.0,-4.880917817197553e6,-18861.46033495771,14182.66466934266,0.0
63,15,3,1,25.978438934960977,-5.649258648474646,128.0,5.657021661433984,100.34980516947061,141.05702540517393,0.0,0.0,0.0,10072.0815,8684.555901303325,1024.3687608657362,706.2633403946605,0.0,0.0,0.0,0.0,-4.966132011343713e6,-18861.4603587104,14182.664669344696,0.0
64,16,3,1,25.978438934960977,-5.649258709990295,128.0,5.657021655259907,100.3498051694727,141.05702540516006,0.0,0.0,0.0,10567.0305,8684.555913654354,1024.3687608657397,706.263340394665,0.0,0.0,0.0,0.0,-5.203633472105945e6,-18861.460412338172,14182.664669360645,0.0
65,17,3,1,25.978438934960977,-5.649258658356051,128.0,5.657021648723438,100.34980516946942,141.05702540517035,0.0,0.0,0.0,11312.886,8684.555926744715,1024.3687608657328,706.2633403946601,0.0,0.0,0.0,0.0,-5.56037568212525e6,-18861.46046911367,14182.664669347694,0.0
66,18,3,1,25.978438934960977,-5.649258698811772,128.0,5.6570216438516265,100.34980516947005,141.0570254051532,0.0,0.0,0.0,12128.356500000002,8684.555936498522,1024.3687608657372,706.2633403946628,0.0,0.0,0.0,0.0,-5.948823184221051e6,-18861.46051143002,14182.66466936571,0.0
67,19,3,1,25.978438934960977,-5.649258577430599,128.0,5.657021641311237,100.34980516947049,141.0570254051695,0.0,0.0,0.0,12731.316,8684.555941548668,1024.3687608657424,706.263340394662,0.0,0.0,0.0,0.0,-6.2349724872501595e6,-18861.460533495694,14182.664669348946,0.0
68,20,3,1,25.978438934960977,83.32419705559316,128.0,5.701134125872306,100.34980516945525,141.057174533061,5805.830955548846,0.0,0.0,12896.831999999999,8586.406657498566,1024.3692388901477,706.2633403857286,0.0,36.3335683606565,0.0,0.0,-5.1658874844938405e6,-18480.2157393195,14182.485451540037,0.0
69,21,3,1,25.978438934960977,83.32641025675446,128.0,7.53164438312516,100.34980516945684,141.05717593117413,9085.885248902989,0.0,0.0,12524.2065,4936.209100160764,1024.369247966106,706.2633402568765,0.0,36.751639522146434,0.0,0.0,-5.022436395472386e6,-6092.779388323033,14182.483504142758,0.0
70,22,3,1,25.978438934960977,83.3290777548753,128.0,9.42952961799136,100.34980512670403,141.05717864713006,12126.857080142048,0.0,0.0,11769.693000000001,1140.7221917818233,1024.3692608569265,303.6185634829763,0.0,16.70374562893994,0.0,0.0,-4.730931745209178e6,-325.4364448056276,-26222.84490614696,0.0
71,23,3,1,25.978438934960977,83.33067111950795,128.0,9.88968274490829,100.34980512135854,141.0571833367412,12126.02700422203,0.0,0.0,10848.727499999999,220.58575081509323,1024.3692762001417,269.55201045587825,0.0,-2.618580295355059,0.0,0.0,-4.373213396170767e6,-12.16989617660056,-29641.422518217427,0.0
72,24,3,1,25.978438934960977,83.33112773465406,128.0,223.58340137418304,100.34980512136178,141.05718490159867,11464.497455903858,0.0,0.0,9966.801,0.0,1024.3692805786002,269.5685564897778,0.0,-7.710588092566468,0.0,0.0,-4.0286843300461215e6,0.0,-29639.763972244924,0.0
73,1,4,1,79.52692771482607,83.32714359017761,128.0,9.024966770439727,100.34980514993936,141.0570367102548,10166.139973217872,0.0,0.0,10617.886499999999,1949.635297799392,1024.3688003532238,589.5824682613315,0.0,33.666008545900695,0.0,0.0,-4.283260704831689e6,-950.6897522717154,2473.7481063531304,0.0
74,2,4,1,79.52692771482607,83.32828672835582,128.0,9.299987933058913,100.34980514428761,141.05703706108838,10957.00197679875,0.0,0.0,10858.8285,1399.7145889033623,1024.368801573442,401.8284690919045,0.0,23.759645829792134,0.0,0.0,-4.377173979727443e6,-490.016869908608,-16367.3295556042,0.0
75,3,4,1,79.52692771482607,83.32933718546444,128.0,9.552707534219445,100.34980513881106,141.05703736924363,11821.772275952608,0.0,0.0,11218.272,894.3871414192258,1024.3688026773311,270.30225738412076,0.0,13.216587122762576,0.0,0.0,-4.517012796541265e6,-200.07054016381153,-29565.959650083154,0.0
76,4,4,1,79.52692771482607,83.32973098424165,128.0,9.647447916481369,100.34980513826419,141.05703748606695,12467.92040226084,0.0,0.0,11674.981500000002,704.9482720041747,1024.3688030945068,260.8537238425693,0.0,9.029120486462489,0.0,0.0,-4.694236191077325e6,-124.29296551751213,-30514.118292725572,0.0
77,5,4,1,79.52692771482607,83.33013138513307,128.0,9.74377368992947,100.34980513873865,141.05703759323617,13216.454605783169,0.0,0.0,12230.907,512.3393213276969,1024.3688034997676,269.032393610188,0.0,4.279319897759706,0.0,0.0,-4.909256555177345e6,-65.65191876320478,-29693.39050733595,0.0
78,6,4,1,79.52692771482607,83.33037150396909,128.0,9.801537328315824,100.34980513877824,141.05703764713027,13918.516190707829,0.0,0.0,12817.466999999999,396.83758822897414,1024.3688037253432,269.70967194687915,0.0,1.16454060212709,0.0,0.0,-5.135289887780024e6,-39.387430126780146,-29625.42582590491,0.0
79,7,4,1,79.52692771482607,85.3985066558583,128.0,9.76659389266953,100.3498051387821,141.0571738438049,14040.0,359.6746098462857,0.0,13368.498,466.7090070538821,1024.369261320271,269.78495785026865,0.0,-29035.44282756094,0.0866683411077247,0.0,-5.319203311098166e6,-54.47840827621076,-29618.035740128325,0.0
80,8,4,1,79.52692771482607,85.398011185779,128.0,9.647447916402857,100.34980513828958,141.0571729445016,14040.0,498.00015989483404,0.0,13745.0625,704.9482720401347,1024.369257391853,261.2963541058755,0.0,-29028.486427647527,0.3667438855263754,0.0,-5.462571819964636e6,-124.29296557286216,-30469.86433328106,0.0
81,9,4,1,79.52692771482607,85.3984447594109,128.0,9.694442138049128,100.34980513858646,141.05717264693624,14040.0,725.2638073317445,0.0,13878.384,611.0058575532586,1024.3692577409427,266.3543920144812,0.0,-29034.57380143949,0.21965313321561553,0.0,-5.513237662561787e6,-93.3656039823345,-29962.29092919393,0.0
82,10,4,1,79.52692771482607,83.33054953902153,128.0,8.797579957602922,100.34980515278083,141.0570376366745,12628.201901200362,0.0,0.0,13535.086500000001,2404.7712627290243,1024.368803629893,668.4450250570175,0.0,-1.1916805752553046,0.0,0.0,-5.410658845693707e6,-1445.8139571740721,10387.589185992343,0.0
83,11,4,1,79.52692771482607,83.33102775536894,128.0,7.0095142860939506,100.34980515449175,141.0570381822429,8515.067182623701,0.0,0.0,12998.1345,5980.953634829311,1024.3688049572136,706.2633413756325,0.0,-4.875582330627367,0.0,0.0,-5.204729967612369e6,-8943.004804997028,14182.649228659953,0.0
84,12,4,1,79.52692771482607,83.33104590081383,128.0,5.657021636312019,100.34980515449116,141.05703850017804,2841.1649889178334,0.0,0.0,12339.8535,8684.555951603714,1024.3688056629742,706.2633413902114,0.0,-1.678356848162366,0.0,0.0,-4.951293871080354e6,-18861.460576918747,14182.64886538146,0.0
85,13,4,1,79.52692771482607,83.33092629932332,128.0,5.657021634883569,100.34980515449193,141.0570384684275,2128.254789936349,0.0,0.0,11836.734,8684.555954461772,1024.3688055424232,706.2633413902151,0.0,-1.0026781018532347,0.0,0.0,-4.7568656516878605e6,-18861.46058932619,14182.648904578149,0.0
86,14,4,1,79.52692771482607,-5.649258593586027,128.0,5.657021628219068,100.34980515449101,141.05702528080656,0.0,0.0,0.0,11553.009,8684.555967804557,1024.368759720462,706.2633413912414,0.0,0.0,0.0,0.0,-5.6749304141824255e6,-18861.460647213775,14182.664949551778,0.0
87,15,4,1,79.52692771482607,-5.649258568827249,128.0,5.657021628012222,100.34980515449001,141.05702528080226,0.0,0.0,0.0,11653.609499999999,8684.555968214889,1024.3687597204412,706.2633413912392,0.0,0.0,0.0,0.0,-5.722880735352527e6,-18861.460649010427,14182.664949556434,0.0
88,16,4,1,79.52692771482607,83.330371077743,128.0,5.657021634199357,100.34980515449132,141.05703828477135,2345.615088464578,0.0,0.0,12168.936000000002,8684.555955830885,1024.3688049112072,706.2633413902356,0.0,0.1972537286928855,0.0,0.0,-4.885322293283575e6,-18861.460595269236,14182.649127644225,0.0
89,17,4,1,79.52692771482607,83.32995953143093,128.0,5.657021637609208,100.34980515449135,141.0570381188775,3681.545002445093,0.0,0.0,13017.712500000001,8684.555949007836,1024.3688043856102,706.2633413902213,0.0,1.8247245834791102,0.0,0.0,-5.212264745767378e6,-18861.460565651418,14182.649326666957,0.0
