Iter,Year,Price,Balance
1,2021,0.01660072534926978,-290.8447081192064
2,2021,0.032882586593401465,-285.25820899718724
3,2021,0.04877179355300691,-278.3789059322875
4,2021,0.06423155881021025,-270.85508730620245
5,2021,0.07926810264176581,-263.44024792885375
6,2021,0.09388751768873542,-256.13215162290714
7,2021,0.10809653586220955,-248.94199839926688
8,2021,0.12190182473489061,-241.86866104937326
9,2021,0.13530991759023497,-234.90978682563286
10,2021,0.14832717727385575,-228.0623896570348
11,2021,0.16095986417420488,-221.324674494117
12,2021,0.17321414748719377,-214.69504364356544
13,2021,0.18509608907060945,-208.1716165414438
14,2021,0.19661164719950508,-201.75257841825115
15,2021,0.2077666763607792,-195.43611090552204
16,2021,0.21856693198884958,-189.2204786037936
17,2021,0.2290180747927083,-183.10402192360417
18,2021,0.2391256713787374,-177.08509218722915
19,2021,0.2488951992923837,-171.1621290470845
20,2021,0.2583320465271643,-165.33356355335562
21,2021,0.2674415134674718,-159.59786079418723
22,2021,0.27622881440163,-153.95351236645155
23,2021,0.2846990790160452,-148.39903604455458
24,2021,0.29285735395442436,-142.93297692040275
25,2021,0.3007086035880166,-137.55389358053577
26,2021,0.30825771260949075,-132.26039005622758
27,2021,0.31550950683848983,-127.051434892063
28,2021,0.3224686929783499,-121.92494117034913
29,2021,0.3291399250188439,-116.87998534945648
30,2021,0.33552777623906205,-111.91515337822104
31,2021,0.3416367505443078,-107.02922982790615
32,2021,0.34747127777444714,-102.22091707204044
33,2021,0.35303571616609736,-97.48896062171268
34,2021,0.35833435373635836,-92.83213023097275
35,2021,0.36337138233636773,-88.24874107216506
36,2021,0.368150978711347,-83.73852848963608
37,2021,0.37267722681794563,-79.29986682760754
38,2021,0.376954145622304,-74.93161745235854
39,2021,0.38098568900326935,-70.63264003451354
40,2021,0.3847757480501188,-66.40183450080208
41,2021,0.38832814750072164,-62.23803837456057
42,2021,0.3916466557488433,-58.1402645070918
43,2021,0.39474894653302733,-54.352134538904764
44,2021,0.39764081470469426,-50.66553036760542
45,2021,0.4003267119585722,-47.05691988793997
46,2021,0.40280846396668213,-43.48029518208793
47,2021,0.40508986800616864,-39.97019877180179
48,2021,0.40718008647467957,-36.62062756831363
49,2021,0.4090827300435591,-33.334315326767715
50,2021,0.41080038823770043,-30.09337156135596
51,2021,0.41233545223366597,-26.894321209316594
52,2021,0.4136900702769838,-23.732908118928528
53,2021,0.4148673218584296,-20.625447706931293
54,2021,0.41587335103928874,-17.62563124865155
55,2021,0.41671385739884526,-14.725671419429984
56,2021,0.4173918151738676,-11.877820218390875
57,2021,0.4179098218132268,-9.075476321572626
58,2021,0.4182702448272313,-6.314611205360004
59,2021,0.4184752477597194,-3.591651377191144
60,2021,0.4185272957385056,-0.9118805883353147
61,2021,0.4184326183582769,1.6587477016093943
62,2021,0.41819774070396476,4.115056503546106
63,2021,0.41782497718861644,6.530816788904634
64,2021,0.4173164631046121,8.90916675175504
65,2021,0.4166744762631062,11.247609463184514
66,2021,0.41590403922844976,13.498056847179313
67,2021,0.4150130106272813,15.610821092472062
68,2021,0.4140037363650734,17.68248507388284
69,2021,0.41288244509780997,19.645023002455037
70,2021,0.41165361037887716,21.529184275701226
71,2021,0.4103201124231498,23.362884184344537
72,2021,0.4088848276284387,25.14618960333742
73,2021,0.40734939434915995,26.900791052964028
74,2021,0.4057154260558027,28.627124499619203
75,2021,0.40398447604032417,30.326244271183793
76,2021,0.4021584224693255,31.99245856389731
77,2021,0.40023886428039507,33.63065947005985
78,2021,0.39822730374136006,35.24254064389519
79,2021,0.39612521872077716,36.828529560611905
80,2021,0.3939340648394226,38.38901600133146
81,2021,0.3916552739494459,39.92441639239242
82,2021,0.3892902549831704,41.43513228914711
83,2021,0.3868403945612193,42.92155459258329
84,2021,0.38430705718725444,44.38407079186371
85,2021,0.38169158555794214,45.82306294555078
86,2021,0.37899530098361156,47.238905742271854
87,2021,0.37621950374318164,48.63196765233303
88,2021,0.3733654734143285,50.00261136150834
89,2021,0.3704344693373714,51.35119142828688
90,2021,0.3674277303753583,52.678066614469614
91,2021,0.3643468957966064,53.9762218197339
92,2021,0.36119372437591385,55.24356329053199
93,2021,0.3579693799101606,56.49051503999736
94,2021,0.35467500732376017,57.717407713735746
95,2021,0.35131173238873364,58.92457686166376
96,2021,0.3478806640456852,60.11231737021029
97,2021,0.3443828933119633,61.28094325480539
98,2021,0.3408194938357837,62.43075882266698
99,2021,0.3371915222912365,63.562061460467774
100,2021,0.33350068027155416,64.66355218483508
101,2021,0.3297483288127702,65.74119755789529
102,2021,0.3259354566127619,66.80152094414407
103,2021,0.3220630366067238,67.84479850578798
104,2021,0.31813202642630967,68.87129836085546
105,2021,0.314143368543516,69.88128610654624
106,2021,0.31009799054748854,70.87502249039954
107,2021,0.30599680538959095,71.85276396636546
108,2021,0.301840711598816,72.81476321437928
109,2021,0.29763059350942545,73.76126892612123
110,2021,0.29336732090423046,74.69253604301745
111,2021,0.2890517510040446,75.60878465125374
112,2021,0.28468472689455937,76.51026239818228
113,2021,0.280267078343492,77.39720261470147
114,2021,0.275799622011265,78.26983494061591
115,2021,0.2712831616520423,79.12838549358239
116,2021,0.26671848832455386,79.97307669759769
117,2021,0.262106380534562,80.80412848065698
118,2021,0.257447606941709,81.62171334678492
119,2021,0.2527429193527242,82.42612655901372
120,2021,0.24799364630603124,83.20726377806018
121,2021,0.24320077034370843,83.97118685989662
122,2021,0.23836499419915244,84.72279805262002
123,2021,0.23348700959278076,85.46229030363152
124,2021,0.2285674972852131,86.18985562858632
