Time,Contract_Price_Gen_VRES_Wind,EP_Price,H2_Price,Elec_GC_Price,Elec_Price,HPA_Price_Prod_H2_Green,Contract_Price_Gen_VRES_Solar,H2_GC_Price
1504,4.380520814805719,97.50249615788125,62.38493672044201,10.3653249345225,-6.147644339195503,77.55706358282326,4.187621067629729,15.441956264615422
1505,50.00334714306608,97.04407491520162,61.623781501471385,10.347719490738582,39.43790853148961,76.9278156711121,49.69680349993756,15.441956264774957
1506,49.839025495412855,96.96557515521884,61.467986293685534,10.313495972022377,39.27632109797794,76.78796853837092,49.50782651026843,15.441956264913893
1507,49.79774712932093,96.93939978209175,61.44518677896319,10.366897979361724,39.31068121762971,76.74656870132783,55.33242920442465,15.441956317090947
1508,49.70744055369654,96.92321852186696,61.40729853591587,10.353377971665186,39.23752946298067,76.6921643180214,55.48164003471414,15.44195630019914
1509,49.56313023483914,96.84457295841922,61.26354392187977,10.335073828853929,39.11482989568503,76.5694802937499,55.446814689863274,15.441956399232023
1510,49.418864938888994,96.76452218341727,61.11819953546097,10.32078211860325,38.98883386123861,76.4442125567614,55.4932787284551,15.441960576261367
1511,49.25371193750606,96.68526861050714,60.97110161353058,10.300623205047097,38.84667194879552,76.31074182215663,56.04533413181957,15.518198749557254
1512,55.62160469560308,96.614745312135,60.96138465045467,14.67338925354554,39.67837300314809,76.16126992418336,55.98830044032837,15.537382620171103
1513,0.0,97.50239514600557,62.384740012405636,10.2999907310066,-10.668569498571932,77.55702272546456,55.00000000118589,15.44195626419996
1514,0.0,97.50239514600594,62.38474001240662,10.282250171510178,-10.668347056306063,77.55702272546561,55.000000001178385,15.44195626419996
1515,0.0,97.50239514600591,62.38474001240653,10.280841957450853,-10.667233640179536,77.55702272546596,55.0000000011771,15.441956264199957
1516,0.0,97.50239514600581,62.384740012406,10.28128830536182,-10.667415803466636,77.5570227254659,55.00000000117756,15.44195626419996
1517,0.0,97.50239514600547,62.38474001240498,10.288044835552839,-10.67464192815156,77.55702272546516,18.242488201170456,15.44195626419996
1518,0.0,97.50239514600595,62.384740012406844,10.264546666767554,-10.438448853048886,77.5570227254654,0.0,15.441956264199959
1519,0.0,97.50239514600598,62.38474001240689,10.27942270481478,-10.434115936129896,77.55702272546486,0.0,15.441956264199957
1520,0.054460863182267276,97.50239514600585,62.38474001240698,10.186595843022507,-10.142417767795298,77.55702272546397,0.0,15.441956264199959
1521,0.0,97.50239514600608,62.38474001240694,10.293485677528494,-10.120106592340727,77.55702272546509,0.1535418547114144,15.441956264199957
1522,0.0,97.50239514600605,62.38474001240682,10.308277236918151,-9.960487389027787,77.55702272546486,0.38145155443868656,15.441956264199959
1523,0.036021340868645696,97.50239514600614,62.38474001240707,10.31509298791437,-9.801618572980018,77.55702272546569,0.564328164915232,15.441956264199959
1524,0.0,97.50239514600574,62.38474001240601,10.4138472025056,-10.300490199216842,77.55702272546476,0.06550615685492109,15.441956264199959
1525,0.0,97.50239514600568,62.3847400124059,10.389765743993394,-10.355474335112278,77.55702272546529,0.027091585366769363,15.441956264199957
1526,0.0,97.50239514600557,62.38474001240605,10.379367985668527,-10.355988896251034,77.55702272546402,0.017285056252214468,15.441956264199957
1527,0.0,97.50239514600582,62.38474001240637,10.306733849896874,-10.132511939413684,77.5570227254652,0.15158196471972074,15.441956264199959
1528,0.0,97.50239514600607,62.38474001240767,10.245874066483251,-10.299757033065218,77.55702272546439,0.0,15.441956264199959
1529,3.1122740614521907,97.50239514600698,62.38474001240841,10.361874218706735,-7.478140805504528,77.55702272546823,2.907139923836393,15.44195626419996
1530,2.8725840575759487,97.50239514600696,62.38474001240844,10.343530812804993,-7.854936179580381,77.5570227254677,2.6618662229600956,15.441956264199957
1531,24.803109280130947,97.50239514602403,62.384740012442904,10.433141194695999,14.211236151444085,77.55702272550387,25.141635852509545,15.441956264199959
1532,0.0,97.50239514600611,62.38474001240724,10.237390597856932,-10.542670249943608,77.55702272546506,55.00000000126914,15.44195626419996
1533,0.0,97.50239514600574,62.38474001240595,10.281546784344492,-10.614153833390139,77.5570227254648,55.000000001193584,15.441956264199955
1534,0.0,97.50239514600592,62.38474001240664,10.249531127570526,-10.564929078557652,77.55702272546559,55.00000000121204,15.44195626419996
1535,3.4665865067550032,97.5023951460069,62.38474001240824,10.444630615896036,-7.186229324301258,77.55702272546904,55.00000000152318,15.441956264199959
1536,8.049123003113,97.50239514600936,62.384740012413346,10.439457027366918,-2.53860981051476,77.55702272547329,55.000000001573326,15.44195626419996
1537,0.0,109.95896249859297,61.90194616928443,25.76191893866641,-26.18540192730782,99.70849658149396,55.00000000114607,38.44701774475231
1538,0.0,109.95896269927795,61.90194649734871,25.760310424521805,-26.18311672911452,99.7084970288137,55.000000001144095,38.44701774475231
1539,0.0,109.95896268226291,61.90194647023728,25.760169139822224,-26.1839362638565,99.70849699303578,55.00000000114405,38.4470177447523
1540,0.0,109.95896264966625,61.901946416989006,25.76061261933302,-26.1855504210952,99.70849692049656,55.00000000114482,38.44701774475231
1541,0.0,109.95896277361818,61.90194662056022,25.764792551300296,-26.195438525161254,99.70849719966407,55.00000000114646,38.4470177447523
1542,0.0,109.95896176387181,61.901944944937824,25.75695297770444,-26.189098461959045,99.70849487273553,55.0000000011894,38.4470177447523
1543,65.57559583914336,109.95415724878373,61.71137018502415,25.795275862845344,39.5636813404491,100.16788698403741,65.22019411154692,38.44701774488639
1544,65.65967819468489,110.03904792426574,61.855265526258286,25.802886374384673,39.724234395453315,100.34526493031154,65.4838727953834,38.44701774503136
1545,65.73573493228213,110.11133392735537,62.011810349800804,25.852901121482727,39.859723731421035,100.42501925080052,65.70954829741406,38.447017745212925
1546,65.71804642385729,110.11107460975252,62.038092270077904,25.89323826734475,39.91207365644378,100.41252564775864,65.87160901228388,38.447017745767596
1547,66.25324807665017,110.51596533340583,62.75628107671113,25.94648658588762,40.46810162380902,101.02192632396641,66.44687102705436,38.447017746273886
1548,66.10753858117363,110.46957113088642,62.7767691251168,26.044782459229367,40.26183675034322,100.64863989651705,66.11933310173649,38.44701774508696
1549,55.600048121145115,109.95896757862492,61.901954440244594,25.96751551406394,30.155961148858754,99.70850780216938,55.09043856888139,38.447017744752294
1550,66.06801501028491,110.41125440110521,62.65126467661456,26.002927134639048,40.14732751972848,100.57972206778369,65.89947455846914,38.4470177449827
1551,65.62616662982072,110.02559905666108,61.856957902677934,25.841155805116056,39.76331137676541,100.31993795487324,65.63897314437169,38.447017745944585
1552,65.65967819468487,110.0390479242658,61.85526552625831,25.802886374384737,39.72423439545323,100.34526493031167,65.48387279538319,38.44701774503135
1553,65.9155371070409,110.18214078105218,62.07785292701289,25.771784028142218,39.926192728285976,100.63408761881979,65.61652408958774,38.447017745011976
1554,65.81090507551275,110.00748818141889,61.85948820565638,25.905758035794605,39.79687703687147,100.24838713402099,70.4726894200414,38.44701774486903
1555,65.93867624296797,110.05611020926113,61.977931770672015,25.94554934598238,39.8687347733489,100.27032380328848,69.38981648027624,38.447017744939885
1556,0.0,109.95896266655981,61.901946444738776,25.560898938730897,-25.944909509501414,99.70849695855783,55.0000000013841,38.44701774475231
1557,0.0,109.9589624874942,61.90194614953593,25.760942262641045,-26.132367714753375,99.70849655185374,55.00000000116335,38.44701774475231
1558,0.0,109.95896222976059,61.90194572749001,25.775537115801328,-26.1719083145383,99.70849597516892,55.00000000115556,38.44701774475231
1559,0.0,109.95896257335936,61.90194629268112,25.77757978046095,-26.195284151101234,99.70849675173164,55.0000000011505,38.44701774475231
1560,0.0,109.9589626225017,61.901946373860376,25.776057824010326,-26.19868081619606,99.70849686384874,55.00000000114994,38.4470177447523
1561,0.0,109.9441584071113,61.87785314167484,25.76458207558183,-26.162451067660502,99.67582780915326,55.0000000022466,38.447017745319975
1562,0.0,109.9441567334752,61.87785043536799,25.765957332248185,-26.20551735439672,99.67582416926473,55.00000000222618,38.44701774531997
