Gen_VRES_Solar_elec,Demand_GC_Elec_01_elec,Gen_VRES_Wind_H2_GC,Offtaker_Grey_elec,jy,Cons_Elec_01_H2,Gen_Conv_01_elec,Gen_Conv_01_H2_GC,Offtaker_Green_H2_GC,Gen_Conv_01_EP,Demand_GC_Elec_01_elec_GC,Offtaker_Import_EP,Gen_VRES_Wind_elec,Gen_VRES_Solar_elec_GC,Demand_GC_Elec_01_EP,Offtaker_Grey_H2_GC,Offtaker_Green_EP,Gen_Conv_01_elec_GC,Offtaker_Import_H2_GC,Gen_VRES_Wind_EP,Gen_VRES_Wind_elec_GC,Demand_GC_Elec_01_H2,Prod_H2_Green_H2,Cons_Elec_01_EP,Offtaker_Grey_elec_GC,Gen_VRES_Solar_H2_GC,Offtaker_Import_elec,Demand_GC_Elec_01_H2_GC,Time,Gen_VRES_Solar_H2,jd,Gen_VRES_Wind_H2,Gen_Conv_01_H2,Prod_H2_Green_H2_GC,Offtaker_Green_H2,Offtaker_Grey_EP,Offtaker_Green_elec,Offtaker_Grey_H2,Offtaker_Green_elec_GC,Offtaker_Import_elec_GC,Cons_Elec_01_elec,Cons_Elec_01_H2_GC,Prod_H2_Green_elec_GC,jh,Offtaker_Import_H2,Gen_VRES_Solar_EP,Cons_Elec_01_elec_GC,Prod_H2_Green_EP,Prod_H2_Green_elec
6149.575574032608,0.0,0.0,0.0,2,0.0,-9.4753840257582e-9,0.0,-1614.4406739884193,0.0,-11363.166554714184,-9.683849464083441e-9,11739.415031477465,6149.575574032608,0.0,-374.7796630214978,1491.915252750342,0.0,0.0,0.0,11739.415031477465,0.0,1989.2203370004563,0.0,0.0,0.0,0.0,0.0,236,0.0,2,0.0,0.0,1989.220337009917,-1989.2203370004563,281.0847472593419,0.0,0.0,0.0,0.0,-14905.160099999914,0.0,-6525.82405079589,20,0.0,0.0,0.0,0.0,-2983.8305055006845
3798.022206218017,0.0,0.0,0.0,2,0.0,-9.475384025758183e-9,0.0,-1614.4406739884196,0.0,-11363.166554706953,-9.683849464083441e-9,13764.208399292056,3798.022206218017,0.0,-374.77966302149764,1491.915252750342,0.0,0.0,0.0,13764.208399292056,0.0,1989.2203370004563,0.0,0.0,0.0,0.0,0.0,237,0.0,2,0.0,0.0,1989.220337009917,-1989.2203370004563,281.0847472593418,0.0,0.0,0.0,0.0,-14578.400099999913,0.0,-6199.064050803119,21,0.0,0.0,0.0,0.0,-2983.8305055006845
2225.6302526909258,0.0,0.0,0.0,2,0.0,292.2559667951513,0.0,-1614.4406739663657,0.0,-11363.166554670837,-9.683849464083441e-9,14223.664385997961,2225.6302526909258,0.0,-374.7796630325245,1491.9152527420717,0.0,0.0,0.0,14223.664385997961,0.0,1989.2203369894291,0.0,0.0,0.0,0.0,0.0,238,0.0,2,0.0,0.0,1989.2203369988902,-1989.2203369894291,281.08474726761193,0.0,0.0,0.0,0.0,-13757.720099999895,0.0,-5086.1280840180525,22,0.0,0.0,0.0,0.0,-2983.8305054841435
136.95642096119664,0.0,0.0,0.0,2,0.0,3266.7005312124934,0.0,8.090713420177581e-9,0.0,-11250.81956808192,-9.594310805955177e-9,11113.863147828595,136.95642096119664,0.0,-1182.00000001927,886.5000000011996,0.0,0.0,0.0,11113.863147828595,0.0,1182.0000000015996,0.0,0.0,0.0,0.0,0.0,239,0.0,2,0.0,0.0,1182.0000000111793,-1182.0000000015996,886.5000000083947,0.0,0.0,0.0,0.0,-12744.520099999885,0.0,-7.078708523266006e-7,23,0.0,0.0,0.0,0.0,-1773.0000000023995
9.657145894081457e-9,0.0,0.0,0.0,2,0.0,3502.636278173971,0.0,8.16077103835069e-9,0.0,-10060.323821776296,-9.589887001108656e-9,10060.323821818542,9.657145894081457e-9,0.0,-1182.0000000192654,886.5000000011411,0.0,0.0,0.0,10060.323821818542,0.0,1182.0000000015214,0.0,0.0,0.0,0.0,0.0,240,0.0,2,0.0,0.0,1182.0000000111047,-1182.0000000015214,886.5000000084489,0.0,0.0,0.0,0.0,-11789.960099999886,0.0,-5.190357806807439e-8,24,0.0,0.0,0.0,0.0,-1773.0000000022824
9.911654206565938e-9,0.0,0.0,0.0,2,0.0,10150.080171937385,0.0,9.682759746597748e-9,0.0,-689.7398966936556,-9.789342696384714e-9,689.7398966762461,9.911654206565938e-9,0.0,-270.66664576862377,202.99998431179142,0.0,0.0,0.0,689.7398966762461,0.0,270.66664574905525,0.0,0.0,0.0,0.0,0.0,241,0.0,3,0.0,0.0,270.666645758941,-270.66664574905525,1570.000015697998,0.0,0.0,0.0,0.0,-10433.820099999959,0.0,7.49792349516843e-9,1,0.0,0.0,0.0,0.0,-405.9999686235829
9.911712249621639e-9,0.0,0.0,0.0,2,0.0,10192.293734466626,0.0,9.682759746597748e-9,0.0,-874.8463341641489,-9.788059421014512e-9,874.8463341467834,9.911712249621639e-9,0.0,-270.6666457684767,202.99998431168112,0.0,0.0,0.0,874.8463341467834,0.0,270.66664574890814,0.0,0.0,0.0,0.0,0.0,242,0.0,3,0.0,0.0,270.66664575879395,-270.66664574890814,1570.0000156981068,0.0,0.0,0.0,0.0,-10661.140099999959,0.0,7.453764806420718e-9,2,0.0,0.0,0.0,0.0,-405.9999686233623
9.913856414308588e-9,0.0,0.0,0.0,2,0.0,10973.373248284377,0.0,9.682759746597748e-9,0.0,-447.92682034454265,-9.761135977017304e-9,447.92682032707546,9.913856414308588e-9,0.0,-270.6666457671745,202.99998431070446,0.0,0.0,0.0,447.92682032707546,0.0,270.6666457476059,0.0,0.0,0.0,0.0,0.0,243,0.0,3,0.0,0.0,270.6666457574917,-270.6666457476059,1570.0000156990566,0.0,0.0,0.0,0.0,-11015.300099999959,0.0,7.55335377720216e-9,3,0.0,0.0,0.0,0.0,-405.999968621409
9.915545625749648e-9,0.0,0.0,0.0,2,0.0,11633.36082499318,0.0,9.682759746597748e-9,0.0,-248.25924363516472,-9.732414658811765e-9,248.2592436176519,9.915545625749648e-9,0.0,-270.66664576676203,202.9999843103951,0.0,0.0,0.0,248.2592436176519,0.0,270.66664574719346,0.0,0.0,0.0,0.0,0.0,244,0.0,3,0.0,0.0,270.66664575707927,-270.66664574719346,1570.0000156993376,0.0,0.0,0.0,0.0,-11475.620099999956,0.0,7.597305193872615e-9,4,0.0,0.0,0.0,0.0,-405.9999686207902
9.916411583910018e-9,0.0,0.0,0.0,2,0.0,12012.162434740007,0.0,9.682759746597748e-9,0.0,-416.6776338880649,-9.712579644206523e-9,416.6776338705882,9.916411583910018e-9,0.0,-270.66664576660617,202.99998431027822,0.0,0.0,0.0,416.6776338705882,0.0,270.66664574703765,0.0,0.0,0.0,0.0,0.0,245,0.0,3,0.0,0.0,270.6666457569234,-270.66664574703765,1570.0000156994342,0.0,0.0,0.0,0.0,-12022.840099999956,0.0,7.560338272831135e-9,5,0.0,0.0,0.0,0.0,-405.99996862055644
9.917810503785396e-9,0.0,0.0,0.0,2,0.0,12606.946424780506,0.0,9.682759746597748e-9,0.0,-386.9336438472898,-9.674722004916832e-9,386.933643829805,9.917810503785396e-9,0.0,-270.66664576641534,202.9999843101351,0.0,0.0,0.0,386.933643829805,0.0,270.66664574684677,0.0,0.0,0.0,0.0,0.0,246,0.0,3,0.0,0.0,270.6666457567326,-270.66664574684677,1570.0000156995397,0.0,0.0,0.0,0.0,-12587.880099999958,0.0,7.566949400229458e-9,6,0.0,0.0,0.0,0.0,-405.9999686202702
9.919150877572741e-9,0.0,0.0,0.0,2,0.0,13191.896562590926,0.0,9.682759746597748e-9,0.0,-318.82350603664395,-9.62631998997983e-9,318.8235060191428,9.919150877572741e-9,0.0,-270.66664576625567,202.99998431001538,0.0,0.0,0.0,318.8235060191428,0.0,270.66664574668715,0.0,0.0,0.0,0.0,0.0,247,0.0,3,0.0,0.0,270.6666457565729,-270.66664574668715,1570.000015699611,0.0,0.0,0.0,0.0,-13104.720099999959,0.0,7.581953951514641e-9,7,0.0,0.0,0.0,0.0,-405.99996862003076
9.919967135780293e-9,0.0,0.0,0.0,2,0.0,13561.018041326399,0.0,9.682759746597748e-9,0.0,-306.24202730102496,-9.587599481120899e-9,306.24202728352026,9.919967135780293e-9,0.0,-270.66664576615796,202.99998430994208,0.0,0.0,0.0,306.24202728352026,0.0,270.66664574658944,0.0,0.0,0.0,0.0,0.0,248,0.0,3,0.0,0.0,270.6666457564752,-270.66664574658944,1570.0000156996457,0.0,0.0,0.0,0.0,-13461.260099999956,0.0,7.58470540331966e-9,8,0.0,0.0,0.0,0.0,-405.99996861988416
1438.101361480348,0.0,0.0,0.0,2,0.0,12175.156679856564,0.0,9.682759746597748e-9,0.0,-1744.3433887710883,-9.703110382312182e-9,306.2420272835167,1438.101361480348,0.0,-270.6666457665493,202.9999843102356,0.0,0.0,0.0,306.2420272835167,0.0,270.6666457469808,0.0,0.0,0.0,0.0,0.0,249,0.0,3,0.0,0.0,270.66664575686656,-270.6666457469808,1570.0000156994677,0.0,0.0,0.0,0.0,-13513.500099999957,0.0,7.223596940457831e-9,9,0.0,0.0,0.0,0.0,-405.9999686204712
4553.9837152343325,0.0,0.0,0.0,2,0.0,9416.595637883273,0.0,9.682759746597288e-9,0.0,-4701.443881497531,-9.809395825020674e-9,147.46016625720804,4553.9837152343325,0.0,-630.5462796028048,472.90970968742715,0.0,0.0,0.0,147.46016625720804,0.0,630.5462795832362,0.0,0.0,0.0,0.0,0.0,250,0.0,3,0.0,0.0,630.5462795931221,-630.5462795832362,1300.090290322382,0.0,0.0,0.0,0.0,-13172.220099999959,0.0,5.9911675437244646e-9,10,0.0,0.0,0.0,0.0,-945.8194193748544
7772.589278849893,0.0,0.0,0.0,2,0.0,6631.628012022004,0.0,9.59033306836843e-9,0.0,-7872.832087981989,-9.838570054339731e-9,100.2428091297479,7772.589278849893,0.0,-1182.000000020589,886.5000000008422,0.0,0.0,0.0,100.2428091297479,0.0,1182.000000001123,0.0,0.0,0.0,0.0,0.0,251,0.0,3,0.0,0.0,1182.0000000109985,-1182.000000001123,886.5000000089964,0.0,0.0,0.0,0.0,-12731.460099999962,0.0,2.3486616192379415e-9,11,0.0,0.0,0.0,0.0,-1773.0000000016846
10374.879159887641,0.0,0.0,0.0,2,0.0,3468.281882233118,0.0,9.387707280984837e-9,0.0,-10507.598217748062,-9.862479547702488e-9,132.71905788163576,10374.879159887641,0.0,-1182.0000000208704,886.5000000012158,0.0,0.0,0.0,132.71905788163576,0.0,1182.000000001621,0.0,0.0,0.0,0.0,0.0,252,0.0,3,0.0,0.0,1182.0000000114826,-1182.000000001621,886.5000000086467,0.0,0.0,0.0,0.0,-12202.880099999964,0.0,-2.121402337339605e-8,12,0.0,0.0,0.0,0.0,-1773.0000000024315
14739.402718422973,0.0,0.0,0.0,2,0.0,-9.830523537334665e-9,0.0,-1614.440673988681,0.0,-10618.164099964153,-9.894170634372019e-9,42.387887088131215,14739.402718422973,0.0,-374.77966302200764,1491.9152527506503,0.0,0.0,0.0,42.387887088131215,0.0,1989.2203370008674,0.0,0.0,0.0,0.0,0.0,253,0.0,3,0.0,0.0,1989.2203370106888,-1989.2203370008674,281.08474725924367,0.0,0.0,0.0,0.0,-11797.960099999973,0.0,-4163.626505546949,13,0.0,0.0,0.0,0.0,-2983.830505501301
14505.334230598972,0.0,0.0,0.0,2,0.0,-9.830523537334682e-9,0.0,-1614.440673988681,0.0,-10436.040099971193,-9.894170634372019e-9,74.09637491213051,14505.334230598972,0.0,-374.7796630220078,1491.9152527506503,0.0,0.0,0.0,74.09637491213051,0.0,1989.2203370008674,0.0,0.0,0.0,0.0,0.0,254,0.0,3,0.0,0.0,1989.2203370106888,-1989.2203370008674,281.0847472592438,0.0,0.0,0.0,0.0,-11595.60009999997,0.0,-4143.390505539908,14,0.0,0.0,0.0,0.0,-2983.830505501301
14353.150539634817,0.0,0.0,0.0,2,0.0,-9.830523537334682e-9,0.0,-1614.4406739886808,0.0,-10547.98209996724,-9.894170634372019e-9,350.6600658762874,14353.150539634817,0.0,-374.7796630220079,1491.9152527506503,0.0,0.0,0.0,350.6600658762874,0.0,1989.2203370008674,0.0,0.0,0.0,0.0,0.0,255,0.0,3,0.0,0.0,1989.2203370106888,-1989.2203370008674,281.08474725924384,0.0,0.0,0.0,0.0,-11719.980099999973,0.0,-4155.828505543865,15,0.0,0.0,0.0,0.0,-2983.830505501301
14959.525865508087,0.0,0.0,0.0,2,0.0,-9.830523537334674e-9,0.0,-1614.440673988681,0.0,-11014.416099923425,-9.894170634372019e-9,262.544740003015,14959.525865508087,0.0,-374.7796630220077,1491.9152527506503,0.0,0.0,0.0,262.544740003015,0.0,1989.2203370008674,0.0,0.0,0.0,0.0,0.0,256,0.0,3,0.0,0.0,1989.2203370106888,-1989.2203370008674,281.0847472592437,0.0,0.0,0.0,0.0,-12238.240099999972,0.0,-4207.654505587677,16,0.0,0.0,0.0,0.0,-2983.830505501301
15168.542505925147,0.0,0.0,0.0,2,0.0,318.64538351169875,0.0,-1614.4406739811607,0.0,-11363.166554690828,-9.894170634372019e-9,588.4827160587799,15168.542505925147,0.0,-374.77966302576795,1491.9152527478304,0.0,0.0,0.0,588.4827160587799,0.0,1989.220336997107,0.0,0.0,0.0,0.0,0.0,257,0.0,3,0.0,0.0,1989.2203370069287,-1989.220336997107,281.0847472620639,0.0,0.0,0.0,0.0,-13091.840099999963,0.0,-4393.858667293098,17,0.0,0.0,0.0,0.0,-2983.830505495661
14483.73682457574,0.0,0.0,0.0,2,0.0,1168.707567430345,0.0,-584.8585586886454,0.0,-11363.166554732876,-9.89417063437193e-9,627.6996270201529,14483.73682457574,0.0,-889.5707206720255,1105.821959513137,0.0,0.0,0.0,627.6996270201529,0.0,1474.4292793508494,0.0,0.0,0.0,0.0,0.0,258,0.0,3,0.0,0.0,1474.429279360671,-1474.4292793508494,667.178040496757,0.0,0.0,0.0,0.0,-14068.500099999965,0.0,-3748.269896863018,18,0.0,0.0,0.0,0.0,-2211.643919026274
9998.219531531313,0.0,0.0,0.0,2,0.0,6251.399012251105,0.0,9.573362630994662e-9,0.0,-10370.821087733773,-9.841874508990715e-9,372.60155621937207,9998.219531531313,0.0,-1182.0000000206664,886.5000000009143,0.0,0.0,0.0,372.60155621937207,0.0,1182.000000001219,0.0,0.0,0.0,0.0,0.0,259,0.0,3,0.0,0.0,1182.000000011093,-1182.000000001219,886.5000000089277,0.0,0.0,0.0,0.0,-14849.22009999996,0.0,-1.6911726767438977e-8,19,0.0,0.0,0.0,0.0,-1773.0000000018288
5820.895444663241,0.0,0.0,0.0,2,0.0,9575.204457717638,0.0,9.682759746597748e-9,0.0,-5968.355610925498,-9.805389824916248e-9,147.4601662572081,5820.895444663241,0.0,-270.66664577832074,202.99998431906414,0.0,0.0,0.0,147.4601662572081,0.0,270.6666457587522,0.0,0.0,0.0,0.0,0.0,260,0.0,3,0.0,0.0,270.666645768638,-270.6666457587522,1570.0000156907413,0.0,0.0,0.0,0.0,-15137.560099999959,0.0,5.049737544956003e-9,20,0.0,0.0,0.0,0.0,-405.99996863812834
2636.523092137652,0.0,0.0,0.0,2,0.0,12624.754240454133,0.0,9.682759746597748e-9,0.0,-2705.3858281730004,-9.673434219295135e-9,68.86273602843305,2636.523092137652,0.0,-270.6666457664101,202.99998431013117,0.0,0.0,0.0,68.86273602843305,0.0,270.6666457468416,0.0,0.0,0.0,0.0,0.0,261,0.0,3,0.0,0.0,270.66664575672735,-270.6666457468416,1570.0000156995422,0.0,0.0,0.0,0.0,-14924.140099999955,0.0,6.915406971990947e-9,21,0.0,0.0,0.0,0.0,-405.9999686202624
102.72320987149963,0.0,0.0,0.0,2,0.0,14482.246976504033,0.0,9.682759746597748e-9,0.0,-119.31309212301512,-9.443788531296364e-9,16.589882243890624,102.72320987149963,0.0,-270.6666457658801,202.99998430973366,0.0,0.0,0.0,16.589882243890624,0.0,270.66664574631153,0.0,0.0,0.0,0.0,0.0,262,0.0,3,0.0,0.0,270.66664575619734,-270.66664574631153,1570.00001569971,0.0,0.0,0.0,0.0,-14195.560099999957,0.0,7.624859648385265e-9,22,0.0,0.0,0.0,0.0,-405.9999686194674
9.92002624540401e-9,0.0,0.0,0.0,2,0.0,13554.523800359415,0.0,9.682759746597748e-9,0.0,-0.5562682680761442,-9.588349911541898e-9,0.5562682505064344,9.92002624540401e-9,0.0,-270.66664576615955,202.99998430994327,0.0,0.0,0.0,0.5562682505064344,0.0,270.66664574659103,0.0,0.0,0.0,0.0,0.0,263,0.0,3,0.0,0.0,270.6666457564768,-270.66664574659103,1570.000015699645,0.0,0.0,0.0,0.0,-13149.080099999956,0.0,7.649683542680644e-9,23,0.0,0.0,0.0,0.0,-405.99996861988654
9.918162057924544e-9,0.0,0.0,0.0,2,0.0,12639.840068600375,0.0,9.682759746597748e-9,0.0,-2.7624297111991565e-8,-9.67233527369589e-9,9.918162057924544e-9,9.918162057924544e-9,0.0,-270.66664576640574,202.99998431012787,0.0,0.0,0.0,9.918162057924544e-9,0.0,270.66664574683716,0.0,0.0,0.0,0.0,0.0,264,0.0,3,0.0,0.0,270.66664575672297,-270.66664574683716,1570.0000156995443,0.0,0.0,0.0,0.0,-12233.840099999958,0.0,7.787972996142473e-9,24,0.0,0.0,0.0,0.0,-405.9999686202558
9.932364344203304e-9,0.0,0.0,0.0,2,0.0,9416.595637863275,0.0,9.764258998735675e-9,0.0,-2550.5880481014046,-9.858008706311706e-9,2550.588048083724,9.932364344203304e-9,0.0,-1012.3757239909871,759.2817929784809,0.0,0.0,0.0,2550.588048083724,0.0,1012.3757239713078,0.0,0.0,0.0,0.0,0.0,265,0.0,4,0.0,0.0,1012.3757239812229,-1012.3757239713078,1013.718207031377,0.0,0.0,0.0,0.0,-10448.62009999997,0.0,7.748104195751335e-9,1,0.0,0.0,0.0,0.0,-1518.5635859569618
9.932364344203316e-9,0.0,0.0,0.0,2,0.0,9416.595637869123,0.0,9.764258998735759e-9,0.0,-2550.5880481014046,-9.858008706311663e-9,2550.588048083724,9.932364344203316e-9,0.0,-888.3490573282182,666.2617929814043,0.0,0.0,0.0,2550.588048083724,0.0,888.3490573085388,0.0,0.0,0.0,0.0,0.0,266,0.0,4,0.0,0.0,888.349057318454,-888.3490573085388,1106.7382070284536,0.0,0.0,0.0,0.0,-10634.66009999997,0.0,7.748104195751352e-9,2,0.0,0.0,0.0,0.0,-1332.5235859628083
9.93239890256265e-9,0.0,0.0,0.0,2,0.0,9416.595637879404,0.0,9.764258998735862e-9,0.0,-2400.591953110291,-9.858008706311602e-9,2400.5919530925726,9.93239890256265e-9,0.0,-609.7383273409714,457.303745490969,0.0,0.0,0.0,2400.5919530925726,0.0,609.738327321292,0.0,0.0,0.0,0.0,0.0,267,0.0,4,0.0,0.0,609.7383273312072,-609.738327321292,1315.696254518889,0.0,0.0,0.0,0.0,-10902.58009999997,0.0,7.785791533595493e-9,3,0.0,0.0,0.0,0.0,-914.607490981938
9.932303513730091e-9,0.0,0.0,0.0,2,0.0,9416.595637879003,0.0,9.764258998735858e-9,0.0,-2814.2428333088396,-9.858008706311606e-9,2814.2428332912286,9.932303513730091e-9,0.0,-618.4122474731408,463.80918559009615,0.0,0.0,0.0,2814.2428332912286,0.0,618.4122474534615,0.0,0.0,0.0,0.0,0.0,268,0.0,4,0.0,0.0,618.4122474633766,-618.4122474534615,1309.1908144197619,0.0,0.0,0.0,0.0,-11303.220099999971,0.0,7.678654154561896e-9,4,0.0,0.0,0.0,0.0,-927.6183711801923
9.932290850719912e-9,0.0,0.0,0.0,2,0.0,9416.595637928918,0.0,9.764258998736054e-9,0.0,-2869.0679766678286,-9.858008706311e-9,2869.0679766502326,9.932290850719912e-9,0.0,-310.68234307908887,233.01175729455707,0.0,0.0,0.0,2869.0679766502326,0.0,310.68234305940945,0.0,0.0,0.0,0.0,0.0,269,0.0,4,0.0,0.0,310.6823430693246,-310.68234305940945,1539.9882427153009,0.0,0.0,0.0,0.0,-11819.64009999997,0.0,7.663671032151448e-9,5,0.0,0.0,0.0,0.0,-466.02351458911414
9.932016879718138e-9,0.0,0.0,0.0,2,0.0,9416.595637874387,0.0,9.764258998735817e-9,0.0,-4050.2381422309513,-9.858008706311632e-9,4050.2381422137328,9.932016879718138e-9,0.0,-735.7424534184006,551.806840049041,0.0,0.0,0.0,4050.2381422137328,0.0,735.7424533987213,0.0,0.0,0.0,0.0,0.0,270,0.0,4,0.0,0.0,735.7424534086364,-735.7424533987213,1221.193159960817,0.0,0.0,0.0,0.0,-12363.22009999997,0.0,7.28631166007791e-9,6,0.0,0.0,0.0,0.0,-1103.613680098082
9.934311339502731e-9,0.0,0.0,0.0,2,0.0,10408.052091961677,0.0,9.764258998736108e-9,0.0,-2869.067976667833,-9.836978995564038e-9,2869.067976650235,9.934311339502731e-9,0.0,-270.66664576759626,202.99998431093766,0.0,0.0,0.0,2869.067976650235,0.0,270.6666457479169,0.0,0.0,0.0,0.0,0.0,271,0.0,4,0.0,0.0,270.666645757832,-270.6666457479169,1570.0000156988992,0.0,0.0,0.0,0.0,-12871.12009999997,0.0,7.663671032151522e-9,7,0.0,0.0,0.0,0.0,-405.9999686218753
9.935771980995498e-9,0.0,0.0,0.0,2,0.0,11128.612020527216,0.0,9.764258998736108e-9,0.0,-2550.5880481014115,-9.8173154167243e-9,2550.5880480837277,9.935771980995498e-9,0.0,-270.66664576695234,202.9999843104547,0.0,0.0,0.0,2550.5880480837277,0.0,270.6666457472729,0.0,0.0,0.0,0.0,0.0,272,0.0,4,0.0,0.0,270.66664575718806,-270.6666457472729,1570.0000156993626,0.0,0.0,0.0,0.0,-13273.20009999997,0.0,7.748104195751532e-9,8,0.0,0.0,0.0,0.0,-405.99996862090944
616.3392591794045,0.0,0.0,0.0,2,0.0,11711.382458005488,0.0,9.764258998736108e-9,0.0,-2057.2376106228953,-9.79756763492693e-9,1440.8983514356235,616.3392591794045,0.0,-270.66664576671013,202.99998431027305,0.0,0.0,0.0,1440.8983514356235,0.0,270.6666457470307,0.0,0.0,0.0,0.0,0.0,273,0.0,4,0.0,0.0,270.66664575694585,-270.6666457470307,1570.0000156995245,0.0,0.0,0.0,0.0,-13362.62009999997,0.0,7.867487632575054e-9,9,0.0,0.0,0.0,0.0,-405.99996862054616
2294.1202514629626,0.0,0.0,0.0,2,0.0,10414.813483012058,0.0,9.764258998736108e-9,0.0,-3168.966585617347,-9.836814174548527e-9,874.8463341468062,2294.1202514629626,0.0,-270.66664576758626,202.99998431093016,0.0,0.0,0.0,874.8463341468062,0.0,270.66664574790684,0.0,0.0,0.0,0.0,0.0,274,0.0,4,0.0,0.0,270.666645757822,-270.66664574790684,1570.0000156989067,0.0,0.0,0.0,0.0,-13177.780099999967,0.0,7.578163989347275e-9,10,0.0,0.0,0.0,0.0,-405.9999686218603
5204.556185493792,0.0,0.0,0.0,2,0.0,7707.940312487629,0.0,9.726385051477278e-9,0.0,-6826.879787519333,-9.872213386817242e-9,1622.3236020199156,5204.556185493792,0.0,-1182.0000000205482,886.5000000006835,0.0,0.0,0.0,1622.3236020199156,0.0,1182.0000000009113,0.0,0.0,0.0,0.0,0.0,275,0.0,4,0.0,0.0,1182.0000000108219,-1182.0000000009113,886.5000000091886,0.0,0.0,0.0,0.0,-12761.82009999997,0.0,5.625274683448758e-9,11,0.0,0.0,0.0,0.0,-1773.0000000013672
11333.62125973181,0.0,0.0,0.0,2,0.0,425.14036462860867,0.0,-1614.4406739822866,0.0,-11008.674099944019,-9.921250231825485e-9,3456.928981136115,11333.62125973181,0.0,-374.7796630252867,1491.9152527482795,0.0,0.0,0.0,3456.928981136115,0.0,1989.220336997706,0.0,0.0,0.0,0.0,0.0,276,0.0,4,0.0,0.0,1989.2203370075733,-1989.220336997706,281.0847472616419,0.0,0.0,0.0,0.0,-12231.860099999974,0.0,-3781.876140923906,12,0.0,0.0,0.0,0.0,-2983.8305054965595
11093.91805232703,0.0,0.0,0.0,2,0.0,1306.5114386508014,0.0,-3.750257956290516e-9,0.0,-10654.038099972013,-9.920644265273114e-9,1210.3906090347946,11093.91805232703,0.0,-1182.000000014553,886.5000000063259,0.0,0.0,0.0,1210.3906090347946,0.0,1182.0000000084347,0.0,0.0,0.0,0.0,0.0,277,0.0,4,0.0,0.0,1182.0000000183034,-1182.0000000084347,886.5000000035948,0.0,0.0,0.0,0.0,-11837.820099999974,0.0,-1650.2705613898097,13,0.0,0.0,0.0,0.0,-1773.000000012652
11607.534101634918,0.0,0.0,0.0,2,0.0,1168.70756742857,0.0,-611.85942411866,0.0,-10471.302099977747,-9.921250231825437e-9,1090.4329990353253,11607.534101634918,0.0,-876.0702879571,1115.9472840494195,0.0,0.0,0.0,1090.4329990353253,0.0,1487.9297120658925,0.0,0.0,0.0,0.0,0.0,278,0.0,4,0.0,0.0,1487.9297120757599,-1487.9297120658925,657.0527159605018,0.0,0.0,0.0,0.0,-11634.780099999974,0.0,-2226.665000692495,14,0.0,0.0,0.0,0.0,-2231.894568098839
12532.01941379746,0.0,0.0,0.0,2,0.0,1062.006480792492,0.0,-1614.4406739419217,0.0,-10583.604099974542,-9.921250231825485e-9,1149.3647108763068,12532.01941379746,0.0,-374.7796630454692,1491.9152527331426,0.0,0.0,0.0,1149.3647108763068,0.0,1989.2203369775236,0.0,0.0,0.0,0.0,0.0,279,0.0,4,0.0,0.0,1989.220336987391,-1989.2203369775236,281.0847472767787,0.0,0.0,0.0,0.0,-11759.560099999973,0.0,-3097.780024699225,15,0.0,0.0,0.0,0.0,-2983.830505466285
10477.60236974924,0.0,0.0,0.0,2,0.0,2541.4149784028423,0.0,9.284977767065675e-9,0.0,-11051.622099936301,-9.907695775867891e-9,1033.5627518506556,10477.60236974924,0.0,-1182.000000021016,886.5000000013821,0.0,0.0,0.0,1033.5627518506556,0.0,1182.0000000018426,0.0,0.0,0.0,0.0,0.0,280,0.0,4,0.0,0.0,1182.000000011731,-1182.0000000018426,886.5000000085257,0.0,0.0,0.0,0.0,-12279.580099999974,0.0,-459.54302166359395,16,0.0,0.0,0.0,0.0,-1773.0000000027642
10237.922738936122,0.0,0.0,0.0,2,0.0,3745.3434004139776,0.0,9.563897881333996e-9,0.0,-11163.716699498913,-9.896277666868254e-9,925.7939606522889,10237.922738936122,0.0,-1182.0000000210719,886.5000000012074,0.0,0.0,0.0,925.7939606522889,0.0,1182.0000000016098,0.0,0.0,0.0,0.0,0.0,281,0.0,4,0.0,0.0,1182.000000011508,-1182.0000000016098,886.5000000086889,0.0,0.0,0.0,0.0,-13136.060099999973,0.0,-8.949873636566917e-8,17,0.0,0.0,0.0,0.0,-1773.000000002415
8080.758908434653,0.0,0.0,0.0,2,0.0,6688.607749070419,0.0,9.69738067465207e-9,0.0,-9200.41235093225,-9.879410271328294e-9,1119.6534424967738,8080.758908434653,0.0,-1182.0000000208556,886.5000000009377,0.0,0.0,0.0,1119.6534424967738,0.0,1182.0000000012503,0.0,0.0,0.0,0.0,0.0,282,0.0,4,0.0,0.0,1182.0000000111581,-1182.0000000012503,886.5000000089417,0.0,0.0,0.0,0.0,-14116.02009999997,0.0,8.241960511670433e-10,18,0.0,0.0,0.0,0.0,-1773.0000000018756
4211.5808745596505,0.0,0.0,0.0,2,0.0,10115.110668063266,0.0,9.764258998736108e-9,0.0,-5190.269400566298,-9.843813690264023e-9,978.6885259998633,4211.5808745596505,0.0,-270.6666457682211,202.99998431140628,0.0,0.0,0.0,978.6885259998633,0.0,270.66664574854167,0.0,0.0,0.0,0.0,0.0,283,0.0,4,0.0,0.0,270.6666457584568,-270.66664574854167,1570.0000156984377,0.0,0.0,0.0,0.0,-14899.380099999968,0.0,6.785138636193419e-9,19,0.0,0.0,0.0,0.0,-405.9999686228126
