Time,jh,jd,jy,W,Elec_Price,H2_Price,Elec_GC_Price,H2_GC_Price,EP_Price,Gen_VRES_Solar_g,Gen_VRES_Wind_g,Gen_Conv_01_g,Cons_Elec_01_d,Demand_GC_Elec_01_d_gc,Prod_H2_Green_e_in,Prod_H2_Green_q_elec_gc,Prod_H2_Green_h2_out,Prod_H2_Green_q_h2gc,Offtaker_Green_h2_in,Offtaker_Green_q_h2gc,Offtaker_Green_ep,Offtaker_Grey_ep,Offtaker_Grey_q_h2gc,Offtaker_Import_ep,Gen_VRES_Solar_obj,Gen_VRES_Wind_obj,Gen_Conv_01_obj,Cons_Elec_01_obj,Demand_GC_Elec_01_obj,Prod_H2_Green_obj,Offtaker_Green_obj,Offtaker_Grey_obj,Offtaker_Import_obj
11,11,1,1,50.24005693994746,38.5,60.75000000000001,22.57911757569718,33.86867636354577,106.96645876358563,42.15386924326753,58.31646828294461,0.0,49.500000050790334,43.19999980210573,50.97033747542181,57.27033772410641,33.980224983614534,33.980224983614534,33.980224983614534,33.980224983614534,25.4851687377109,19.5148312622891,0.0,0.0,-2574.7211357801025,-3561.9184228533895,0.0,-22231.687522182678,-1073.9901173061364,142.24844634197098,667.5018407836978,-370.12724241453816,0.0
12,12,1,1,50.24005693994746,38.5,60.75000000000001,22.57911757569718,33.86867636354576,106.96645876358563,45.986039174473675,54.42870373074831,0.0,48.40000004941895,43.199999802169174,52.014742855803036,57.21474310305281,34.67649523720202,25.32350476279798,34.67649523720202,0.0,26.007371427901514,18.992628572098486,25.32350476279798,0.0,-2808.786693578294,-3324.4571946631636,0.0,-21750.96002161091,-1073.990117307234,434.18482438522415,-493.2677377365494,497.45068057711,0.0
13,13,1,1,50.24005693994746,-22.579117575697172,60.75000000000001,22.579117575697172,33.86867636354577,106.96645876358563,42.15386924326753,56.61087785867411,0.0,46.75000004822743,43.19999980207319,52.01474705371421,55.56474729986845,34.67649803580947,34.67649803580947,34.67649803580947,9.352996071618946,26.007373526857105,18.992626473142895,25.323501964190527,0.0,0.0,0.0,0.0,-23884.183145739175,-1073.9901173055737,-3096.8589780122884,-176.49418056712693,497.4506256017346,0.0
14,14,1,1,50.24005693994746,38.5,60.75000000000001,22.57911757569718,33.86867636354576,106.96645876358563,34.48952938085525,62.20423283514092,0.0,45.100000046076616,43.19999980186799,51.59376216991956,53.493762414128184,34.395841446613034,25.604158553386966,34.395841446613034,0.0,25.796881084959775,19.203118915040225,25.604158553386966,0.0,-2106.5900201837203,-3799.3796510436155,0.0,-20305.14752022533,-1073.990117302023,340.66299150943576,-489.2754813270117,502.96379657123316,0.0
15,15,1,1,50.24005693994746,38.5,60.75000000000001,22.57911757569718,33.86867636354577,106.96645876358563,22.993019587236837,68.03587966343538,0.0,44.0000000448977,43.199999801646825,47.028899205774515,47.82889944902539,31.352599470516342,31.352599470516342,31.352599470516342,2.7051989410326875,23.514449602887257,21.485550397112743,28.647400529483654,0.0,-1404.393346789147,-4155.571493328955,0.0,-19822.00001973254,-1073.9901172981972,18.063299552947683,-354.3643313087309,562.7447315701716,0.0
16,16,1,1,50.24005693994746,38.5,60.75000000000001,22.57911757569718,33.86867636354577,106.96645876358563,11.496509793618419,73.86752649172985,0.0,46.75000004784354,43.19999980148098,38.61403623750472,42.16403648386729,25.742690825003145,25.742690825003145,25.742690825003145,0.0,19.30701811875236,25.69298188124764,25.742690825003145,0.0,-702.1966733945735,-4511.763335614293,0.0,-21028.734395961448,-1073.9901172953275,80.15587295637476,-366.1857629971171,384.5659829146143,0.0
17,17,1,1,50.24005693994746,38.5,60.75000000000001,22.57911757569718,33.86867636354577,106.96645876358563,3.8321699312061392,81.64305559612247,0.0,52.25000005373594,43.1999998014564,33.225225473592666,42.275225725872204,22.150150315728443,22.150150315728443,22.150150315728443,22.150150315728443,16.612612736796333,28.387387263203667,0.0,0.0,-234.06555779819115,-4986.685791994745,0.0,-23430.85939839528,-1073.9901172949021,204.34101975630904,435.1138380194325,-538.4082099334883,0.0
18,18,1,1,50.24005693994746,38.5,60.75000000000001,22.57911757569718,33.86867636354577,106.96645876358563,0.0,93.30634925271139,0.0,53.90000005550485,43.19999980286293,39.40634919720654,50.10634944984845,26.27089946480436,26.27089946480436,26.27089946480436,0.0,19.70317459860327,25.29682540139673,26.27089946480436,0.0,0.0,-5699.069476565423,0.0,-24148.547524119633,-1073.9901173192366,241.59656376439136,-373.6994485361365,409.96939592749004,0.0
19,19,1,1,50.24005693994746,38.5,60.75000000000001,22.57911757569718,33.86867636354576,106.96645876358563,0.0,101.081878357104,0.0,52.25000005373795,43.19999980314994,48.831878303366054,57.88187855395406,32.55458553557737,27.44541446442263,32.55458553557737,0.0,24.415939151683027,20.584060848316973,27.44541446442263,0.0,0.0,-6173.991932945875,0.0,-23430.859398396162,-1073.990117324202,377.3818812130461,-463.0839030946122,539.1331188921663,0.0
20,20,1,1,50.24005693994746,-22.579117575697172,60.75000000000001,22.579117575697172,33.86867636354576,106.96645876358563,0.0,101.5147471048983,0.0,49.5000000511841,43.19999980319905,52.01474705371421,58.31474730169926,34.67649803580947,25.323501964190527,34.67649803580947,0.0,26.007373526857105,18.992626473142895,25.323501964190527,0.0,0.0,0.0,0.0,-25255.103845477945,-1073.990117325052,-2717.9928076586057,-493.2677775463035,497.4506256017346,0.0
21,21,1,1,50.24005693994746,-22.579117575697172,60.75000000000001,22.579117575697172,33.86867636354577,106.96645876358563,0.0,98.76474710194213,0.0,46.750000048227925,43.19999980330552,52.01474705371421,55.56474729863661,34.67649803580947,34.67649803580947,34.67649803580947,34.67649803580947,26.007373526857105,18.992626473142895,0.0,0.0,0.0,0.0,0.0,-23884.183145739422,-1073.990117326894,-3096.8589780401026,681.179311849658,-360.22286681504966,0.0
22,22,1,1,50.24005693994746,-22.579117575697172,60.75000000000001,22.579117575697172,33.86867636354576,106.96645876358563,0.0,93.26474709603536,0.0,41.250000042321155,43.19999980310094,52.01474705371421,50.06474729293443,34.67649803580947,25.323501964190527,34.67649803580947,0.0,26.007373526857105,18.992626473142895,25.323501964190527,0.0,0.0,0.0,0.0,-21130.997996240785,-1073.9901173233548,-2904.2705278560097,-493.2677775463035,497.4506256017346,0.0
23,23,1,1,50.24005693994746,-22.579117575697172,60.75000000000001,22.579117575697172,33.86867636354576,106.96645876358563,0.0,87.7647470901272,0.0,35.750000036412985,43.19999980290957,52.01474705371421,44.56474728721762,34.67649803580947,0.0,34.67649803580947,0.0,26.007373526857105,18.992626473142895,0.0,0.0,0.0,0.0,0.0,-18362.687846708955,-1073.9901173200435,-2170.7821822346405,-493.2677775463035,-360.22286681504966,0.0
24,24,1,1,50.24005693994746,-22.579117575697172,60.75000000000001,22.579117575697172,33.86867636354577,106.96645876358563,0.0,85.01474708717268,0.0,33.00000003345846,43.19999980279276,52.01474705371421,41.81474728437991,34.67649803580947,34.67649803580947,34.67649803580947,9.352996071618946,26.007373526857105,18.992626473142895,25.323501964190527,0.0,0.0,0.0,0.0,-16972.860896930637,-1073.9901173180226,-3407.3218450278423,-176.49418056712693,497.4506256017346,0.0
25,1,2,1,25.876611471643248,-22.57911757569718,60.74999999999999,22.57911757569718,33.86867636354577,106.96645876358562,0.0,79.51474707913974,0.0,27.500000025425535,43.199999589121575,52.01474705371421,36.31474749001817,34.67649803580947,34.67649803580947,34.67649803580947,34.67649803580947,26.007373526857105,18.992626473142895,0.0,0.0,0.0,0.0,0.0,-14181.863246268926,-1073.9901136213223,-3531.5069870510456,681.1793118496576,-360.2228668150492,0.0
26,2,2,1,25.876611471643248,-22.57911757569718,60.74999999999999,22.57911757569718,33.86867636354577,106.96645876358562,0.0,78.41474707796513,0.0,26.400000024250932,43.19999958957873,52.01474705371421,35.21474748838641,34.67649803580947,34.67649803580947,34.67649803580947,9.352996071618946,26.007373526857105,18.992626473142895,25.323501964190527,0.0,0.0,0.0,0.0,-13621.848716351324,-1073.990113629232,-3556.3440164211565,-176.49418056712648,497.45062560173506,0.0
27,3,2,1,25.876611471643248,-22.57911757569718,60.74999999999999,22.57911757569718,33.86867636354577,106.96645876358562,0.0,76.76474707620271,0.0,24.750000022488504,43.19999958990975,52.01474705371421,33.56474748629296,34.67649803580947,34.67649803580947,34.67649803580947,9.352996071618946,26.007373526857105,18.992626473142895,25.323501964190527,0.0,0.0,0.0,0.0,-12780.692546472234,-1073.9901136349586,-3593.599560468325,-176.49418056712648,497.45062560173506,0.0
28,4,2,1,25.876611471643248,-22.57911757569718,60.74999999999999,22.57911757569718,33.86867636354577,106.96645876358562,0.0,76.7647470762027,0.0,24.75000002248848,43.19999958952572,52.01474705371421,33.56474748667697,34.67649803580947,34.67649803580947,34.67649803580947,34.67649803580947,26.007373526857105,18.992626473142895,0.0,0.0,0.0,0.0,0.0,-12780.69254647222,-1073.9901136283147,-3593.599560459654,681.1793118496576,-360.2228668150492,0.0
29,5,2,1,25.876611471643248,-22.57911757569718,60.74999999999999,22.57911757569718,33.86867636354577,106.96645876358562,0.0,79.51474707913974,0.0,27.500000025425525,43.199999589121575,52.01474705371421,36.31474749001816,34.67649803580947,34.67649803580947,34.67649803580947,9.352996071618946,26.007373526857105,18.992626473142895,25.323501964190527,0.0,0.0,0.0,0.0,-14181.86324626892,-1073.9901136213223,-3531.506987051046,-176.49418056712648,497.45062560173506,0.0
30,6,2,1,25.876611471643248,38.49999999999999,60.74999999999999,22.579117575697175,33.86867636354577,106.96645876358562,3.8321699312061392,77.75529104392615,0.0,30.250000027696274,43.19999958858523,51.337460947436014,38.38746138654706,34.22497396495734,34.22497396495734,34.22497396495734,8.449947929914686,25.668730473718007,19.331269526281993,25.775026035042657,0.0,-234.0655577981911,-4749.224563804519,0.0,-13731.609387362925,-1073.9901136120432,-292.3995626905387,-200.65636631627285,506.32028872483943,0.0
31,7,2,1,25.876611471643248,38.49999999999999,60.74999999999999,22.579117575697175,33.86867636354577,106.96645876358562,11.496509793618419,68.03587966343538,0.0,35.75000003354275,43.19999958877462,43.78238942351105,36.33238986827918,29.18825961567403,29.18825961567403,29.18825961567403,29.18825961567403,21.891194711755524,23.108805288244476,0.0,0.0,-702.1966733945733,-4155.571493328954,0.0,-16179.109389880403,-1073.9901136153198,-168.21441589647225,573.3692767522821,-438.29220257521797,0.0
32,8,2,1,25.876611471643248,38.49999999999999,60.74999999999999,22.579117575697175,33.86867636354577,106.96645876358562,22.993019587236837,62.20423283514092,0.0,41.25000003938823,43.19999958969597,43.947252382989525,41.99725283268179,29.29816825532635,29.29816825532635,29.29816825532635,29.29816825532635,21.973626191494763,23.026373808505237,0.0,0.0,-1404.3933467891466,-3799.379651043615,0.0,-18611.484392365288,-1073.99011363126,-44.02926911895486,575.5283036369278,-436.7287693139226,0.0
33,9,2,1,25.876611471643248,38.49999999999999,60.74999999999999,22.579117575697175,33.86867636354577,106.96645876358562,38.32169931206139,54.42870373074831,0.0,44.00000004231093,43.19999959066871,48.75040300049877,49.55040345214099,32.500268666999176,32.500268666999176,32.500268666999176,32.500268666999176,24.375201500249382,20.624798499750618,0.0,0.0,-2340.655577981911,-3324.457194663163,0.0,-19822.000018595656,-1073.9901136480896,18.063304258241033,638.4298271023122,-391.1793902527827,0.0
34,10,2,1,25.876611471643248,-22.57911757569718,60.74999999999999,22.57911757569718,33.86867636354577,106.96645876358562,53.650379036885944,43.464368061044254,0.0,45.10000004421599,43.199999591441966,52.01474705371421,53.91474750648823,34.67649803580947,34.67649803580947,34.67649803580947,34.67649803580947,26.007373526857105,18.992626473142895,0.0,0.0,0.0,0.0,0.0,-23059.815724773223,-1073.9901136614674,-3134.114517346896,681.1793118496576,-360.2228668150492,0.0
35,11,2,1,25.876611471643248,-22.57911757569718,60.74999999999999,22.57911757569718,33.86867636354577,106.96645876358562,61.31471889929823,34.70002819745742,0.0,44.00000004304144,43.199999591565735,52.01474705371421,52.814747505189914,34.67649803580947,34.67649803580947,34.67649803580947,9.352996071618946,26.007373526857105,18.992626473142895,25.323501964190527,0.0,0.0,0.0,0.0,-22509.48119487632,-1073.9901136636086,-3158.951546709478,-176.49418056712648,497.45062560173506,0.0
36,12,2,1,25.876611471643248,-22.57911757569718,60.74999999999999,22.57911757569718,33.86867636354577,106.96645876358562,65.14688883050435,29.76785826507698,0.0,42.90000004186712,43.19999959189655,52.01474705371421,51.714747503684784,34.67649803580947,34.67649803580947,34.67649803580947,34.67649803580947,26.007373526857105,18.992626473142895,0.0,0.0,0.0,0.0,0.0,-21958.541664978246,-1073.9901136693318,-3183.788576076729,681.1793118496576,-360.2228668150492,0.0
37,13,2,1,25.876611471643248,-22.57911757569718,60.74999999999999,22.57911757569718,33.86867636354577,106.96645876358562,61.31471889929823,31.95002819452268,0.0,41.2500000401067,43.19999959192021,52.01474705371421,50.0647475019007,34.67649803580947,34.67649803580947,34.67649803580947,34.67649803580947,26.007373526857105,18.992626473142895,0.0,0.0,0.0,0.0,0.0,-21130.997995129233,-1073.9901136697417,-3221.0441201169124,681.1793118496576,-360.2228668150492,0.0
38,14,2,1,25.876611471643248,-22.57911757569718,60.74999999999999,22.57911757569718,33.86867636354577,106.96645876358562,53.650379036885944,37.96436805517371,0.0,39.60000003834544,43.19999959169086,52.01474705371421,48.41474750036879,34.67649803580947,34.67649803580947,34.67649803580947,34.67649803580947,26.007373526857105,18.992626473142895,0.0,0.0,0.0,0.0,0.0,-20302.093075276895,-1073.9901136657732,-3258.299664151402,681.1793118496576,-360.2228668150492,0.0
39,15,2,1,25.876611471643248,-22.57911757569718,60.74999999999999,22.57911757569718,33.86867636354577,106.96645876358562,38.32169931206139,52.193047778823896,0.0,38.50000003717108,43.19999959083004,52.01474705371421,47.31474750005525,34.67649803580947,34.67649803580947,34.67649803580947,9.352996071618946,26.007373526857105,18.992626473142895,25.323501964190527,0.0,0.0,0.0,0.0,-19748.733545373627,-1073.9901136508806,-3283.1366934917482,-176.49418056712648,497.45062560173506,0.0
40,16,2,1,25.876611471643248,38.49999999999999,60.74999999999999,22.579117575697175,33.86867636354577,106.96645876358562,22.993019587236837,68.03587966343538,0.0,41.250000039389626,43.199999590051846,49.77889921128259,47.82889966062037,33.18593280752172,33.18593280752172,33.18593280752172,33.18593280752172,24.889449605641293,20.110550394358707,0.0,0.0,-1404.3933467891466,-4155.571493328954,0.0,-18611.484392365903,-1073.990113637417,-44.02926912695875,651.898898486591,-381.4259247676148,0.0
41,17,2,1,25.876611471643248,38.49999999999999,60.74999999999999,22.579117575697175,33.86867636354577,106.96645876358562,11.496509793618419,73.86752649172985,0.0,46.750000045232476,43.19999958967433,38.614036240115794,42.16403669567394,25.74269082674386,25.74269082674386,25.74269082674386,25.74269082674386,19.307018120057897,25.692981879942103,0.0,0.0,-702.1966733945733,-4511.763335614292,0.0,-21028.73439481748,-1073.9901136308863,80.15587767982618,505.6851013159271,-487.3048813394744,0.0
