iter,elec_rho,elec_price_mean,elec_imb_mean,H2_rho,H2_price_mean,H2_imb_mean,elec_GC_rho,elec_GC_price_mean,elec_GC_imb_mean,H2_GC_rho,H2_GC_price_mean,H2_GC_imb_mean,EP_rho,EP_price_mean,EP_imb_mean,cap_rho_Gen_VRES_Solar,cap_rho_Gen_VRES_Wind,cap_rho_Prod_H2_Green,cap_rho_Offtaker_Green
37,0.8227024747918819,313.2400948905094,-2.550994240359625,0.6806637022431177,-1243.5834819160523,-84.65272507844514,1.6548046102776774,1691.1596790286194,100.2259010012922,2.5269501953756404,7501.466043678404,114.03953802463504,2.225768753361372,4272.503953800593,31.720469518412457,0.1,0.1,0.1,0.1
38,0.7835261664684589,312.6975493390694,1.110801168531957,0.6874703392655489,-1233.8173287928207,-94.70617678977877,1.7375448407915615,1659.8259952864487,97.15518438690661,2.6532977051444226,7451.6862224109045,125.07660730012178,2.2037314389716554,4238.804187528058,32.00438942660138,0.1,0.1,0.1,0.1
39,0.7462153966366274,311.5168531815095,2.5382101123463023,0.6943450426582044,-1222.7908834533969,-105.86902920014904,1.8244220828311397,1627.4323864035393,92.8725425187526,2.785962590401644,7395.387466295123,134.7200576436153,2.1819123158135203,4204.647768353223,32.762449601805,0.1,0.1,0.1,0.1
40,0.7106813301301212,311.00125157327165,1.163839204499353,0.7012884930847865,-1210.3703622958164,-118.07333957475369,1.9156431869726969,1594.3951535819997,87.58004036911528,2.9252607199217264,7332.8641214171175,142.49064924301118,2.160309223577743,4167.630017601616,34.81754994006587,0.1,0.1,0.1,0.1
41,0.6768393620286869,310.93094528587403,0.16663344897130924,0.7083013780156343,-1196.4780667048815,-130.75691621416425,2.0114253463213316,1560.8037894516851,82.33843232657284,3.071523755917813,7264.344025369175,148.72118095765774,2.1389200233443,4126.749343251274,37.70425643471781,0.1,0.1,0.1,0.1
42,0.644608916217797,310.7646017628012,0.4139646081335604,0.7153843917957906,-1181.136014749136,-142.97257187131214,2.111996613637398,1526.6076184324436,77.50431994405726,3.225099943713704,7189.984734340774,153.70953319517628,2.1389200233443,4081.3043847248496,40.69310378694875,0.1,0.1,0.1,0.1
43,0.6139132535407591,310.2407572095695,1.3688285317964635,0.7225382357137485,-1164.4081403022574,-154.34361458951363,2.2175964443192684,1491.9832474905616,72.56108993931467,3.386354940899389,7109.872911492712,157.71495555195045,2.1389200233443,4040.2567470850754,43.24185804611155,0.1,0.1,0.1,0.1
44,0.5846792890864372,309.16073067846213,2.963263964174345,0.7297636180708861,-1146.3141293515032,-165.29563366089374,2.328476266535232,1457.0681176400608,67.65642466153186,3.5556726879443583,7024.837934665884,159.43532919503176,2.1389200233443,4001.5656126419485,47.95221986349651,0.1,0.1,0.1,0.1
45,0.5568374181775592,307.808113193013,3.896729074077143,0.737061254251595,-1126.9475632915623,-175.1692137591798,2.4449000798619935,1422.0180383574425,62.79974248772382,3.7334563223415764,6935.809418520531,158.97425595079068,2.160309223577743,3963.3238272970057,55.20712271396945,0.1,0.1,0.1,0.1
46,0.5303213506452944,306.06505987689854,5.272604367472087,0.7444318667941109,-1106.4635521994096,-183.44200461995072,2.567145083855093,1386.9146941673957,58.155504397285426,3.9201291384586554,6840.817255478893,156.84075320634716,2.1819123158135203,3924.9275434119836,64.56629235095808,0.1,0.1,0.1,0.1
47,0.5050679529955184,303.2962710569734,8.794145471087537,0.751876185462052,-1085.0631407952415,-189.75120122130753,2.695502338047848,1351.597419804327,54.10071313913845,4.116135595381588,6740.460282907133,153.21178422033435,2.2037314389716554,3886.145188854833,75.96447263550061,0.1,0.1,0.1,0.1
48,0.48101709809096993,298.36247360625015,16.454111199820943,0.7593949473166726,-1063.000358218213,-193.68737927466825,2.8302774549502403,1315.897618252728,50.565591153402046,4.321942375150668,6635.396838683037,148.30975880568596,2.225768753361372,3847.0584635391842,89.17956344133299,0.1,0.1,0.1,0.1
49,0.45811152199139993,291.32760208829563,23.916705519708618,0.7669888967898393,-1040.5798980988718,-194.87861526357568,2.9717913276977526,1279.711022893186,47.3925947770713,4.538039493908202,6526.360896403336,142.31846535321407,2.2480264408949857,3807.9283379916465,103.99369204790007,0.1,0.1,0.1,0.1
50,0.43629668761085705,282.09226773068144,32.00736215730757,0.7746587857577377,-1018.125814809483,-193.23848299158038,3.1203808940826403,1243.0046180736192,44.45064726565564,4.764941468603612,6414.226914798674,135.33255787435067,2.2705067053039354,3767.004717117103,120.16002354289432,0.1,0.1,0.1,0.1
51,0.4155206548674829,271.2101214618055,38.44712714589886,0.7824053736153151,-995.3410990188854,-188.48782688038094,3.2763999387867724,1206.0651873857337,41.36184600697447,5.003188542033793,6299.849129583802,127.63806337636235,2.2932117723569747,3719.9534647462624,136.78414684013512,0.1,0.1,0.1,0.1
52,0.3957339570166504,258.71825954038246,44.99130438157544,0.7902294273514683,-972.6081478089029,-180.77439345587453,3.440219935726111,1169.1455332813516,38.224412165151804,5.253347969135483,6183.385709701764,120.17151556741602,2.3161438900805447,3667.1093644713155,152.10367686643642,0.1,0.1,0.1,0.1
53,0.3957339570166504,244.86184310709126,48.4523796457519,0.798131721624983,-950.2408355798394,-170.9764497427414,3.612230932512417,1132.361060365175,35.21447398033709,5.516015367592257,6064.529490179272,113.398520482675,2.33930532898135,3609.0802897142394,165.37409357715657,0.1,0.1,0.1,0.1
54,0.3957339570166504,231.0763297608685,48.204449503840024,0.8061130388412329,-928.468282025646,-159.98278902058095,3.792842479138038,1095.9478017483273,32.232180755495705,5.791816135971871,5942.74874266564,107.43297137499194,2.3626983822711636,3546.550089113953,176.43724951519096,0.1,0.1,0.1,0.1
55,0.3957339570166504,219.51405873196066,47.565098910018804,0.8141741692296453,-907.43377209279,-148.5722484536338,3.792842479138038,1061.1759915875566,29.882726463474537,6.081406942770465,5817.553932819425,102.12186868365356,2.386325366093875,3480.1704434792887,185.44452369549617,0.1,0.1,0.1,0.1
56,0.3957339570166504,206.19204536387193,54.804361699311315,0.8223159109219417,-887.1984929609478,-137.39024526082895,3.792842479138038,1027.4240219603366,28.161437293694245,6.385477289908988,5688.498789242608,97.3377320039831,2.410188619754814,3410.5114802575827,192.67914732414343,0.1,0.1,0.1,0.1
57,0.4155206548674829,193.27017401098226,49.15233432686416,0.8305390700311611,-867.8727802447713,-126.13151728546654,3.792842479138038,994.5894273659692,26.598070242402677,6.704751154404438,5555.330996098604,92.87067101120466,2.434290505952362,3338.0569142104346,198.4276071952795,0.1,0.1,0.1,0.1
58,0.43629668761085705,183.64531161963032,33.852187704074886,0.8388444607314728,-849.4643460046051,-115.49052423676727,3.792842479138038,962.3114905604192,25.385575439207404,7.03998871212466,5418.007203031908,88.5520557162861,2.4586334110118857,3263.1837201030758,203.0211682419788,0.1,0.1,0.1,0.1
59,0.45811152199139993,175.4230269855029,26.73980244451835,0.8472329053387875,-831.8772155680413,-106.06348388622877,3.792842479138038,929.920551690834,24.73247377198049,7.391988147730893,5276.610495080866,84.30738744196061,2.4832197451220046,3186.1842724724484,206.719381915041,0.1,0.1,0.1,0.1
60,0.48101709809096993,168.37298053387843,21.19976965801844,0.8557052343921754,-815.0921911100169,-97.30480433861156,3.792842479138038,897.0585456309151,24.361322855351307,7.761587555117438,5131.298932878272,80.11244403482905,2.508051942573225,3107.2958269715673,209.69381099272292,0.1,0.1,0.1,0.1
61,0.5050679529955184,164.54642471780514,10.639487103713366,0.8642622867360972,-799.1146690015914,-89.03548606788655,3.792842479138038,864.5427514258952,24.104668445447896,8.149666932873311,4982.360236466327,75.92430655056046,2.533132461998957,3026.698425144754,212.11524475697482,0.1,0.1,0.1,0.1
62,0.5303213506452944,162.79056612470706,4.51414654329644,0.8729049096034581,-783.9068791070167,-81.46315241524802,3.98248460309494,830.9310859384553,23.73053501222165,8.557150279516977,4830.08354721889,71.77615468085716,2.5584637866189466,2944.534857913454,214.09609850261413,0.1,0.1,0.1,0.1
63,0.5303213506452944,160.892608843329,4.737348393098545,0.8816339586994927,-769.471667525594,-74.32923510912862,4.181608833249688,796.3109515359978,23.278604803848733,8.985007793492827,4674.993547926802,67.59335949629417,2.584048424485136,2860.963188312047,215.60914212371543,0.1,0.1,0.1,0.1
64,0.5303213506452944,158.7676904581071,5.149367894059998,0.8904502982864876,-755.9275361463738,-67.03923798539488,4.390689274912172,759.8818858400501,22.649035216520765,9.434258183167469,4517.82150121533,63.33868214101296,2.6098889087299875,2776.187097514894,216.5509561564861,0.1,0.1,0.1,0.1
65,0.5303213506452944,156.49861931559397,5.338540658147511,0.8993548012693525,-743.5216815265683,-59.026359742562406,4.610223738657781,722.5358903012436,21.46936459678937,9.434258183167469,4363.318240478882,60.44969850067527,2.6359877978172874,2690.7264758078245,216.13813179214893,0.1,0.1,0.1,0.1
66,0.5303213506452944,154.12288593488591,5.42668880072103,0.9083483492820461,-732.4365372835007,-50.69931166257935,4.84073492559067,684.6548662841616,20.135867144580907,9.434258183167469,4209.968765328273,58.250755016309874,2.6623476757954605,2604.9726763811955,214.73228360631563,0.1,0.1,0.1,0.1
67,0.5303213506452944,151.80534155057438,5.139584999430421,0.9174318327748666,-722.7878814300088,-42.41983083002857,4.84073492559067,647.7620584716952,19.039393566249196,9.434258183167469,4057.2837225644407,56.30909342545785,2.6889711525534152,2519.204720962856,212.6413178187635,0.1,0.1,0.1,0.1
68,0.5303213506452944,149.9899241304669,3.9087623496743404,0.9266061511026152,-714.6454925436826,-34.4108466454094,4.84073492559067,611.5530062677044,18.14225780958026,9.434258183167469,3905.143807077914,54.473839410326796,2.7158608640789494,2433.6182788269316,210.0903947079278,0.1,0.1,0.1,0.1
69,0.5568374181775592,149.29788204402024,1.3777447061891621,0.9358722126136414,-708.1096918555558,-26.55117337766555,4.84073492559067,575.6980949322075,17.441571206027156,9.434258183167469,3753.749543340503,52.628017575063694,2.743019472719739,2348.3487923986117,207.23995892447368,0.1,0.1,0.1,0.1
70,0.5846792890864372,149.153594799006,0.2656058655176447,0.9452309347397778,-703.235847512323,-19.03259364703334,4.84073492559067,540.031564732371,16.844595599470807,9.434258183167469,3603.39141699264,50.74546907186511,2.770449667446936,2263.4898302316024,204.20021381152245,0.1,0.1,0.1,0.1
71,0.5846792890864372,148.85591041081167,0.5320207299503803,0.9546832440871756,-700.029136110671,-12.037258798898474,4.84073492559067,504.5120910658179,16.286547293434992,9.434258183167469,3454.2258444534086,48.87668477930476,2.7981541641214056,2179.121476592815,201.00954341157785,0.1,0.1,0.1,0.1
72,0.5846792890864372,148.14499097713357,1.2335468744917044,0.9642300765280474,-698.5235087928045,-5.432836176387533,4.84073492559067,469.2303345210338,15.706357456124449,9.434258183167469,3306.5559219707293,46.977290407463826,2.8261357057626197,2095.3216098840758,197.6783269533434,0.1,0.1,0.1,0.1
73,0.6139132535407591,146.8901168814515,2.0440576717387344,0.9738723772933279,-698.7344716163522,0.7317394243797992,4.84073492559067,435.5053366112921,15.013336189911534,9.434258183167469,3160.6553159184296,45.062552483963046,2.854397062820246,2012.1784115981918,194.18741554649264,0.1,0.1,0.1,0.1
74,0.6139132535407591,146.2456736090805,1.0497301836279496,0.9836111010662612,-700.6050367349978,6.236842229509445,4.84073492559067,403.5285043502945,14.23510638333017,9.434258183167469,3016.6713608721957,43.17532010635305,2.8829410334484487,1929.7947861297405,190.50829115735178,0.1,0.1,0.1,0.1
75,0.6139132535407591,146.0072162187227,0.38842196186923766,0.9934472120769238,-703.4473620899028,11.038890265490302,4.84073492559067,373.2767335744552,13.467161842777214,9.434258183167469,2874.759986981137,41.314399735311746,2.9117704437829333,1848.2769802417017,186.639726498337,0.1,0.1,0.1,0.1
76,0.644608916217797,145.99430118678274,0.020035453458690157,1.003381684197693,-706.8236659748711,15.27400245085311,4.84073492559067,344.7504499373294,12.699027814297619,9.434258183167469,2734.9706928886117,39.51126457256407,2.9408881482207625,1765.3219986468023,182.57254956840856,0.1,0.1,0.1,0.1
77,0.644608916217797,145.6127049036105,0.5919810811976667,1.01341550103967,-710.4118726654325,18.908125648587838,4.610223738657781,318.75010785993385,12.153283792355026,9.434258183167469,2596.5851015445687,37.97525222542585,2.9702970297029703,1681.2393013394235,177.88570350216807,0.1,0.1,0.1,0.1
78,0.644608916217797,144.76174917819625,1.320111627383567,1.0235496560500665,-713.978378740984,21.891408073933835,4.390689274912172,294.84999612667133,11.730156537311677,9.434258183167469,2458.758096472879,36.72035639474579,3.0,1596.443940684711,172.4439267888969,0.1,0.1,0.1,0.1
79,0.6768393620286869,143.84253906835482,1.3580919807712073,1.0337851526105672,-717.7241056470519,24.155418216309307,4.181608833249688,272.88974206989997,11.316979668880924,9.434258183167469,2345.1393942747163,35.61258239166352,3.0300000000000002,1511.3734576209074,166.30147934459887,0.1,0.1,0.1,0.1
80,0.6768393620286869,143.67473610088823,0.24792140776745508,1.044123004136673,-721.7363335335965,25.617849433758906,3.9824846030949406,252.54636784790907,10.687305845232865,9.434258183167469,2247.8316496567586,35.882452919642795,3.0603000000000002,1427.6774065360182,157.27640837846255,0.1,0.1,0.1,0.1
81,0.6768393620286869,143.71429537669408,-0.06876125575495375,1.0545642341780397,-725.8297948303431,25.877742762232245,3.7928424791380384,237.16993364286236,9.97863776379324,8.985007793492827,2163.809742959798,38.27345100741593,3.0909030000000004,1347.6763688163408,144.5092466690903,0.1,0.1,0.1,0.1
82,0.7106813301301212,143.19073089493637,0.8414709349732309,1.0651098765198201,-729.7987568834188,24.118708636077955,3.6122309325124173,226.13308974715125,8.847710350199106,8.557150279516977,2089.351460157328,41.89753571089643,3.1218120300000005,1273.5621852620864,128.6893913727142,0.1,0.1,0.1,0.1
83,0.7462153966366274,141.88950891231025,1.9337209876217356,1.0757609752850184,-733.2016621547483,19.877802235604285,3.4402199357261116,218.55157114079788,7.507797928399279,8.149666932873311,2023.1844098627134,45.99256295210389,3.1530301503000007,1207.1980508687802,110.76849468617264,0.1,0.1,0.1,0.1
84,0.7462153966366274,140.69654913760345,2.0856877653014627,1.0865185850378685,-735.5065456882952,12.942223419231349,3.276399938786773,212.5574473397853,6.232630455988502,7.761587555117439,1964.9547155045088,49.99893122746699,3.1845604518030006,1150.0307957101113,91.72158724124719,0.1,0.1,0.1,0.1
85,0.7462153966366274,139.99212763689917,1.2315614799294923,1.0973837708882472,-736.1570118117327,3.510960893922438,3.1203808940826407,207.6717720018301,5.334080578963109,7.391988147730894,1905.596887629404,53.53348038337634,3.2164060563210306,1103.044694151092,72.46612449336438,0.1,0.1,0.1,0.1
86,0.7835261664684587,139.5660373370019,0.6888086895430225,1.1083576085971296,-734.8284033839343,-7.991454608107978,2.971791327697753,203.40254921638774,4.894102782207666,7.039988712124661,1844.8813165777797,55.82126029954017,3.248570116884241,1066.0941847482632,54.780684451551416,0.1,0.1,0.1,0.1
87,0.7835261664684587,139.7518554791604,-0.35339968470465927,1.119441184683101,-731.2999212322857,-21.013354400555976,2.8302774549502407,199.45789032483162,4.748134585046268,6.7047511544044385,1784.5503558985922,56.54469536671247,3.248570116884241,1038.3225560504636,39.973405545593174,0.1,0.1,0.1,0.1
88,0.7462153966366274,140.64446813770846,-1.7305858958818814,1.130635596529932,-725.4179334269218,-34.682484928044346,2.6955023380478482,195.70718121953615,4.740413738281267,6.385477289908989,1726.124118908251,55.82280022993002,3.2164060563210306,1018.0587327212405,28.60061283266089,0.1,0.1,0.1,0.1
89,0.7462153966366274,141.81174317816635,-2.197182305971346,1.1419419524952312,-717.2258480487786,-47.825462933224216,2.5671450838550935,191.94988734446548,4.840944506870249,6.081406942770466,1670.6237900110436,54.0569244850481,3.1845604518030006,1003.1282278403213,20.663914274362796,0.1,0.1,0.1,0.1
90,0.7462153966366274,142.7769421723525,-1.8168110156242783,1.1533613720201836,-706.8659871998768,-59.88213292743211,2.4449000798619935,188.28486318553325,4.958166200897827,6.081406942770466,1617.1382785602902,50.57719093501067,3.1530301503000007,990.9503339524209,16.527015417924517,0.1,0.1,0.1,0.1
91,0.7106813301301212,143.60732778176026,-1.593399888197507,1.1648949857403854,-694.6399955074893,-69.96906354677063,2.328476266535232,184.7247570056365,5.057041164173408,6.081406942770466,1566.589322801769,46.40807084933577,3.1218120300000005,979.5762209666802,15.136446626839033,0.1,0.1,0.1,0.1
92,0.7106813301301212,144.31299782611984,-1.31464781963128,1.1765439355977894,-680.9637031891154,-77.49415841080938,2.2175964443192684,181.26626456655006,5.158336474811915,6.385477289908989,1518.1098486565513,41.15406164355607,3.0909030000000004,967.2940254302608,16.027528288906616,0.1,0.1,0.1,0.1
93,0.7106813301301212,145.17678023613243,-1.562337563069283,1.1883093749537672,-666.3278968944285,-82.10996565467354,2.111996613637398,177.91653084417442,5.245929156312439,6.7047511544044385,1472.3061511317962,35.952477041111784,3.1218120300000005,955.5379269348362,17.869543639227746,0.1,0.1,0.1,0.1
94,0.6768393620286869,146.07741630733153,-1.7104451604918944,1.200192468703305,-651.1335372281527,-84.39957236021185,2.0114253463213316,174.69018464055205,5.305329996867338,7.039988712124661,1429.3449222952688,31.180168007609236,3.1530301503000007,944.0657520619405,20.312141080191264,0.1,0.1,0.1,0.1
