case,scenario_year,probability,social_welfare,social_loss,welfare_demand,welfare_ex_demand
market_exposure,1,0.06666666666666667,4.321232270222617e10,-4.321232270222617e10,5.483949926815592e10,-1.1627176565929752e10
market_exposure,2,0.06666666666666667,4.016894292291498e10,-4.016894292291498e10,5.483665085125515e10,-1.466770792834018e10
market_exposure,3,0.06666666666666667,3.725343912791189e10,-3.725343912791189e10,5.4834044071410484e10,-1.7580604943498608e10
market_exposure,4,0.06666666666666667,4.325998533449141e10,-4.325998533449141e10,5.575642302836185e10,-1.2496437693870443e10
market_exposure,5,0.06666666666666667,3.962633103671142e10,-3.962633103671142e10,5.575172484719138e10,-1.612539381047997e10
market_exposure,6,0.06666666666666667,3.6124340463289185e10,-3.6124340463289185e10,5.574995774276619e10,-1.9625617279477005e10
market_exposure,7,0.06666666666666667,4.294244723817094e10,-4.294244723817094e10,5.496897601661262e10,-1.2026528778441687e10
market_exposure,8,0.06666666666666667,3.960318596731219e10,-3.960318596731219e10,5.496702344558563e10,-1.5363837478273457e10
market_exposure,9,0.06666666666666667,3.639028976875178e10,-3.639028976875178e10,5.4963836138337944e10,-1.8573546369586166e10
market_exposure,10,0.06666666666666667,4.297512399002597e10,-4.297512399002597e10,5.478519617940671e10,-1.1810072189380737e10
market_exposure,11,0.06666666666666667,3.9765248285855415e10,-3.9765248285855415e10,5.478230380623387e10,-1.501705552037846e10
market_exposure,12,0.06666666666666667,3.669562047076655e10,-3.669562047076655e10,5.4784183218259964e10,-1.8088562747493423e10
market_exposure,13,0.06666666666666667,4.329793759353435e10,-4.329793759353435e10,5.4912510041357025e10,-1.1614572447822681e10
market_exposure,14,0.06666666666666667,4.0150316647233734e10,-4.0150316647233734e10,5.490915248081458e10,-1.475883583358086e10
market_exposure,15,0.06666666666666667,3.717275590806214e10,-3.717275590806214e10,5.490662520076566e10,-1.7733869292703518e10
