iter,elec_rho,elec_price_mean,elec_imb_mean,H2_rho,H2_price_mean,H2_imb_mean,elec_GC_rho,elec_GC_price_mean,elec_GC_imb_mean,H2_GC_rho,H2_GC_price_mean,H2_GC_imb_mean,EP_rho,EP_price_mean,EP_imb_mean,cap_rho_Green_Coalition
1,1.0,105.63249987820019,6.942412265901676e-5,0.5,84.36811166895652,0.0,0.3,7.172522923832039,-4.124425026057947e-5,1.0,127.21723839858399,8.918730713060165e-6,3.0,217.4472472209019,1.1755395370885127e-5,0.1
2,1.0,105.63250195137941,-8.292717024422419e-6,0.5,84.36811166895652,0.0,0.3,7.172523178519354,-3.395830849606519e-6,1.0,127.21723372338327,1.870080283799227e-5,3.0,217.44724350001908,4.961177213402834e-6,0.1
