Time,jh,jd,jy,W,Elec_Price,H2_Price,Elec_GC_Price,H2_GC_Price,EP_Price,Gen_Conv_CCGT_g,Gen_Conv_Coal_g,Gen_Conv_Biomass_g,Cons_Elec_01_d,Demand_GC_Elec_01_d_gc,Offtaker_Grey_ep,Offtaker_Grey_q_h2gc,Offtaker_Import_ep,Gen_Conv_CCGT_obj,Gen_Conv_Coal_obj,Gen_Conv_Biomass_obj,Cons_Elec_01_obj,Demand_GC_Elec_01_obj,Offtaker_Grey_obj,Offtaker_Import_obj
2566,22,3,14,60.92382683581003,142.6407484304012,99.66218999999947,9.487061958321776,125.14520367529778,214.9642205637537,11160.318765169777,1800.0,2160.0,14655.342,1025.8729533198016,1027.5751382895012,575.9459720031828,0.0,0.5755331611726433,-103035.60146043645,-114045.06924124554,-4.968748237195302e6,-263.10543459824294,63.07385399835766,0.0
2567,23,3,14,60.92382683581003,142.64074941271187,99.66218999999947,9.698571510264065,125.14520367529772,214.9642224449347,10475.288419054452,1800.0,2160.0,13547.274,602.8551472029382,1027.5652142691654,575.6960970040095,0.0,0.5299164336174726,-103035.60322859563,-114045.07136303661,-4.611832893101809e6,-90.85913442364745,32.496751549246255,0.0
2568,24,3,14,60.92382683581003,142.64074888642548,99.66218999999947,9.585252421660027,125.14520367529778,214.96422143706678,9159.246159192924,1800.0,2160.0,12457.8285,829.4926291138426,1027.544853317571,575.6559449635583,0.0,0.46816181135363877,-103035.60228128015,-114045.07022625799,-4.25792339959208e6,-172.0155537372748,28.89987390526221,0.0
2569,1,4,14,58.17761568820787,142.64074010676885,99.66218999999947,7.6252911784576005,125.14520367529784,214.96420402248768,2745.5196395760745,1800.0,2160.0,9965.085,4749.403090076223,1028.081133937683,575.3549981538893,0.0,0.16443804244045168,-103035.58647789818,-114045.05126219967,-3.4369867515516086e6,-5639.24198705834,-46.32751607886166,0.0
2570,2,4,14,58.17761568820787,142.64073926692052,99.66218999999948,7.513996635516558,125.14520367529803,214.96420301516733,2756.3508645742027,1800.0,2160.0,10198.5195,4971.991493137389,1028.0885699506625,575.4857521942118,0.0,0.16740167618263513,-103035.58496617121,-114045.0494481273,-3.514523139102045e6,-6180.212728164966,-30.484364794305293,0.0
2571,3,4,14,58.17761568820787,142.64073799857343,99.66218999999947,7.240897909401012,125.14520367529767,214.96420058620768,2441.104247630439,1800.0,2160.0,10429.438499999998,5518.187269873926,1028.0734902302288,575.3872236484306,0.0,0.1513519458239898,-103035.58268314644,-114045.04670849754,-3.5910899611676624e6,-7612.644346276211,-41.75543641959666,0.0
2572,4,4,14,58.17761568820787,142.64073582316578,99.66218999999948,6.772492929966553,125.14520367529784,214.96419642017995,2026.007212421492,1800.0,2160.0,10951.122,6454.994355221305,1028.0602154625572,574.73039892686,0.0,0.13002272904850543,-103035.57876741269,-114045.04200961706,-3.763576058507136e6,-10416.801887018024,-123.01930433415691,0.0
2573,5,4,14,58.17761568820787,142.64073684018823,99.66218999999947,6.991476660522547,125.14520367529778,214.96419836783602,3024.8713663247454,1800.0,2160.0,11512.0785,6017.028237461688,1028.089447249819,575.4436772375016,0.0,0.1910503061953932,-103035.58059805309,-114045.04420638553,-3.9482879509602087e6,-9051.212684095539,-35.80654819976189,0.0
2574,6,4,14,58.17761568820787,142.64073926691995,99.66218999999947,7.513996635516558,125.145203675298,214.96420301516852,4653.002291511989,1800.0,2160.0,12095.226,4971.991493137389,1028.1161064817702,575.3303024218862,0.0,0.2825911606196314,-103035.5849661702,-114045.04944812608,-4.139472906770684e6,-6180.212728164966,-51.86795364430873,0.0
2575,7,4,14,58.17761568820787,142.64073664057972,99.66218999999948,6.948496666036638,125.14520367529764,214.96419798556892,4051.2175161910886,1800.0,2160.0,12624.4365,6102.987962765403,1028.1155096924604,575.374685548092,0.0,0.256682793260552,-103035.58023875777,-114045.04377523114,-4.312238831789613e6,-9311.672597102035,-46.26662350591505,0.0
2576,8,4,14,58.17761568820787,142.6407374277218,99.66218999999948,7.117983029201822,125.14520367529767,214.9641994929933,4768.07953524844,1800.0,2160.0,13002.3465,5764.016276195065,1028.1253433398267,575.315054934687,0.0,0.2983495992375538,-103035.58165561353,-114045.04547545806,-4.435182688816665e6,-8306.02181989068,-54.41981316159945,0.0
2577,9,4,14,58.17761568820787,142.64073175484535,99.66218999999948,5.896509503712985,125.14520367529755,214.9641886291174,2462.92399749854,1800.0,2160.0,13140.036,8206.955893074888,1028.0780544891468,574.6854750271112,0.0,0.16808262915583327,-103035.57144443589,-114045.0332220449,-4.479887967073369e6,-16838.634252960357,-129.88348685129313,0.0
2578,10,4,14,58.17761568820787,142.64073540288794,99.66218999999947,6.529747523989941,125.14520367529775,214.9641956153172,3588.444396557205,1800.0,2160.0,12999.129,6940.4846124058395,1028.0999948602293,575.4290495840454,0.0,0.23180314485216513,-103035.57801091258,-114045.0411018169,-4.434137486394691e6,-12042.652247150523,-38.37348902755184,0.0
2579,11,4,14,58.17761568820787,89.84201673657225,71.65871886909045,5.230789256708982,125.14520367529755,214.96420173608894,0.0,1800.0,2053.001510000438,12519.4485,9538.39470684185,1013.5861690621241,580.3799792149601,0.0,0.0,-7997.884411544306,0.18174521398032084,-4.9390310099001555e6,-22745.371113743175,1598.3528300753678,0.0
2580,12,4,14,58.17761568820787,89.84203643736939,71.65871867826918,5.23078925670897,125.14520367529761,214.96420173608809,0.0,1800.0,362.65054361866174,11944.101,9538.394706841862,1013.5861690621238,580.3801600861465,0.0,0.0,-7997.919872979168,0.024959709615359316,-4.720641206873628e6,-22745.37111374329,1598.3754652377684,0.0
2581,13,4,14,58.17761568820787,-5.230902717134527,53.90590281855193,5.230789256708421,125.14520367529778,214.96420173590647,0.0,0.0,0.0,11444.140500000001,9538.394706841866,1013.586169062044,580.3809180064392,0.0,0.0,0.0,0.0,-5.618222995907045e6,-22745.371113748522,1598.4703155168972,0.0
2582,14,4,14,58.17761568820787,-5.230902716980826,53.905902175918364,5.230789256708832,125.14520367529775,214.96420173590647,0.0,0.0,0.0,11165.544,9538.394706841847,1013.586169062044,580.3809414410656,0.0,0.0,0.0,0.0,-5.4853411584262485e6,-22745.371113744615,1598.4732482480176,0.0
2583,15,4,14,58.17761568820787,-5.230902717342805,53.905902176174536,5.230789256708421,125.14520367529755,214.96420173590647,0.0,0.0,0.0,11233.287,9538.394706841855,1013.5861690620438,580.3807124463959,0.0,0.0,0.0,0.0,-5.517670310462531e6,-22745.371113748515,1598.4445906633046,0.0
2584,16,4,14,58.17761568820787,-5.230902717689322,53.90590217811963,5.230789256708013,125.14520367529778,214.96420173590647,0.0,0.0,0.0,11708.307,9538.394706841871,1013.5861690620438,580.3807054802672,0.0,0.0,0.0,0.0,-5.7440429488980295e6,-22745.371113752415,1598.4437188858574,0.0
2585,17,4,14,58.17761568820787,-5.230902717260484,53.9059028178105,5.230789256708831,125.14520367529778,214.96420173590647,0.0,0.0,0.0,12559.8135,9538.39470684188,1013.586169062044,580.3809309851538,0.0,0.0,0.0,0.0,-6.148419768621958e6,-22745.371113744608,1598.4719397407898,0.0
2586,18,4,14,58.17761568820787,142.64074460420784,99.66218999999947,5.230789256709426,125.14520367529795,214.96421323638,1298.7505300454945,1800.0,2160.0,13521.729,9538.39470684178,1027.995126968214,574.8658764695983,0.0,0.07194531444110908,-103035.59457328837,-114045.06097666788,-4.603568563166888e6,-22745.371113738933,-101.52074186250684,0.0
