iter,elec_rho,elec_price_mean,elec_imb_mean,H2_rho,H2_price_mean,H2_imb_mean,elec_GC_rho,elec_GC_price_mean,elec_GC_imb_mean,H2_GC_rho,H2_GC_price_mean,H2_GC_imb_mean,EP_rho,EP_price_mean,EP_imb_mean,cap_rho_Gen_VRES_Solar,cap_rho_Gen_VRES_Wind,cap_rho_Prod_H2_Green,cap_rho_Offtaker_Green
24,1.5513282159785162,225.58708963832265,-13.915308899019202,0.5980737378433325,-1229.2485576913837,130.65903360419162,0.8775782159765182,1934.053907071312,-116.99138990520174,1.628894626777442,7672.303689204574,4.615267540185456,2.508051942573225,4351.644951878471,-13.398991283089062,0.1,0.1,0.1,0.1
25,1.477455443789063,240.48995205071228,-19.32111890972198,0.6040544752217658,-1261.6674660762137,96.90022945933823,0.9214571267753442,1957.2317476593007,-73.95092074026564,1.5513282159785162,7657.977825766401,14.1722421947632,2.4832197451220046,4355.391403782018,-3.9998539258060823,0.1,0.1,0.1,0.1
26,1.4071004226562505,257.1423371648138,-22.0085333382799,0.6100950199739835,-1284.8368662593364,66.57062136375387,0.9675299831141114,1968.7786743624508,-34.06516519471762,1.477455443789063,7633.897434163043,24.284735534400205,2.4586334110118857,4350.074812429847,5.565976896148133,0.1,0.1,0.1,0.1
27,1.3400956406250004,267.60433206055285,-14.095524277876281,0.6161959701737234,-1299.3358424871526,40.044839667627095,1.015906482269817,1967.9836276552478,2.16875358359884,1.477455443789063,7603.755314538151,35.762238597609816,2.434290505952362,4336.305480956056,14.135303015758321,0.1,0.1,0.1,0.1
28,1.2762815625000004,276.075400632128,-11.634748550380113,0.6223579298754607,-1305.8876686260903,17.394541559698464,1.0667018063833078,1955.0816316915261,32.54227752221009,1.5513282159785162,7566.693322950035,49.26873771856928,2.410188619754814,4315.737964463437,20.704191271103667,0.1,0.1,0.1,0.1
29,1.2155062500000002,282.9378353989577,-9.60835649179766,0.6285815091742153,-1304.9407931889475,-2.4164892922679075,1.1200368967024732,1934.6056795274942,57.86646122311264,1.628894626777442,7523.5448137689045,64.2688091375215,2.386325366093875,4289.944788444872,25.46040969855311,0.1,0.1,0.1,0.1
30,1.1576250000000001,297.49498740774004,-20.77779084572573,0.6348673242659575,-1298.1661751434035,-20.138936823500018,1.1760387415375968,1909.7393542060931,78.73833089528145,1.7103393581163142,7475.421232221654,80.3126904192238,2.3626983822711636,4260.157894568576,28.831678941907345,0.1,0.1,0.1,0.1
31,1.1025,308.02883303960033,-15.32717010310029,0.641215997508617,-1287.5182081163982,-36.870423244635184,1.2348406786144768,1882.3668344303112,97.11384438412347,1.79585632602213,7423.77132052678,96.58008682532919,2.33930532898135,4227.154662433435,31.324585883555454,0.1,0.1,0.1,0.1
32,1.05,310.80508492686977,-4.241536351772301,0.6476281574837032,-1274.511322696586,-52.46195135094537,1.2965827125452007,1854.3830921495585,111.2407571238193,1.8856491423232367,7369.612561968593,113.46932833706701,2.3161438900805447,4191.565065446607,33.12348955181849,0.1,0.1,0.1,0.1
33,1.0,307.8755584484182,4.699493502102822,0.6541044390585402,-1260.168675630822,-67.38451984723557,1.3614118481724609,1827.1835050095717,121.14687914652956,1.9799315994393987,7313.9630301397165,130.63606001777526,2.2932117723569747,4153.828860305562,34.43938492031385,0.1,0.1,0.1,0.1
34,0.9523809523809523,306.9627739884314,1.5374859737861637,0.6606454834491257,-1245.128151175135,-82.3101715913029,1.429482440581084,1799.9066160314226,127.21102502460636,2.0789281794113688,7257.834066961459,147.63194917063964,2.2705067053039354,4115.480604485479,35.34794348443336,0.1,0.1,0.1,0.1
35,0.9070294784580498,309.5423919932544,-4.562339750185204,0.667251938283617,-1229.7554933645754,-97.99393277046654,1.5009565626101382,1770.2706115975316,131.63163266299213,2.1828745883819374,7202.27411841687,163.737043322821,2.2480264408949857,4076.640456590342,36.15936413789464,0.1,0.1,0.1,0.1
36,0.863837598531476,311.858901232708,-4.301852938428522,0.6739244576664531,-1214.334897440172,-114.50147602028972,1.5760043907406451,1738.326639989679,135.1264069885835,2.2920183178010345,7140.73712756261,178.9892351683654,2.225768753361372,4037.5494739767364,36.75681486682949,0.1,0.1,0.1,0.1
37,0.8227024747918819,311.69471415756345,0.3201472593394188,0.6806637022431177,-1199.090372476992,-131.85102921956465,1.6548046102776774,1704.248193986262,137.29091556293048,2.406619233691086,7071.1593392816685,192.74005433817132,2.2037314389716554,3995.860293031088,38.43870921517896,0.1,0.1,0.1,0.1
38,0.7835261664684589,310.6287672423919,2.1824067598059704,0.6874703392655489,-1183.642159034229,-149.80732074702914,1.7375448407915615,1668.3503342114823,137.73403687019453,2.5269501953756404,6993.529649021165,204.8046967251162,2.1819123158135203,3949.943524811913,41.51460356940316,0.1,0.1,0.1,0.1
39,0.7462153966366274,310.60261648147986,0.05621778758893959,0.6943450426582044,-1166.127303092369,-168.16668818149492,1.8244220828311397,1630.8975202845581,136.85727032641,2.6532977051444226,6907.847622733916,215.28436385941774,2.160309223577743,3898.524927898869,45.58625888312709,0.1,0.1,0.1,0.1
40,0.7106813301301212,311.30636427451395,-1.5885312584887767,0.7012884930847865,-1146.487522149358,-186.70186983600624,1.9156431869726969,1592.0183712375972,135.30407371392963,2.785962590401644,6814.025105876224,224.51250704976,2.1389200233443,3841.1054198128973,49.9180196337859,0.1,0.1,0.1,0.1
41,0.6768393620286869,311.39916916965973,-0.2199575647072545,0.7083013780156343,-1124.6798134879798,-205.25828259221421,2.0114253463213316,1551.824311199914,133.21916259099024,2.9252607199217264,6711.863150104187,232.82700940419357,2.117742597370594,3777.854463659651,53.919905710965416,0.1,0.1,0.1,0.1
42,0.644608916217797,310.59626628735157,1.9981143293363073,0.7153843917957906,-1100.6854293304555,-223.60364984846137,2.111996613637398,1509.2225517339268,130.5587052974863,3.071523755917813,6601.088641009901,240.4333438321562,2.117742597370594,3708.725227636483,57.21455990140097,0.1,0.1,0.1,0.1
43,0.6139132535407591,309.80172300394594,2.0761760513937677,0.7225382357137485,-1074.4955798275273,-241.646722700718,2.2175964443192684,1464.3139137743474,127.25699344111935,3.225099943713704,6481.586079057005,247.02606438772108,2.117742597370594,3647.3526713247516,59.758555584598234,0.1,0.1,0.1,0.1
44,0.5846792890864372,309.6858172653168,0.31801005681612066,0.7297636180708861,-1046.1684477312663,-258.77906575779264,2.328476266535232,1417.009323017235,123.94486558342689,3.386354940899389,6354.662235848658,249.87308462637432,2.117742597370594,3589.757914340338,65.97659573849512,0.1,0.1,0.1,0.1
45,0.5568374181775592,309.5586726887869,0.3662883064173389,0.737061254251595,-1015.9461125011433,-273.35887445619124,2.4449000798619935,1367.3965598289567,120.19658899265863,3.5556726879443583,6222.204536064236,248.35000558127302,2.1389200233443,3532.6259200589498,76.23353125983496,0.1,0.1,0.1,0.1
46,0.5303213506452944,308.3309830771168,3.7136681641048788,0.7444318667941109,-984.1910553357129,-284.37845093138645,2.567145083855093,1315.9244152390104,115.30402483187835,3.7334563223415764,6081.973502571306,243.11098118282956,2.160309223577743,3475.08857468307,89.42854702831144,0.1,0.1,0.1,0.1
47,0.5050679529955184,305.4186303034811,9.250129070938225,0.751876185462052,-951.3373227635456,-291.3044568366704,2.695502338047848,1263.122694402966,109.36887793122379,3.9201291384586554,5935.336076462311,235.06000796457997,2.1819123158135203,3417.041861463726,105.09055560256196,0.1,0.1,0.1,0.1
48,0.48101709809096993,300.76424764364555,15.52226872228561,0.7593949473166726,-917.8840013404634,-293.683996198021,2.8302774549502403,1209.5103249897766,102.67959747580053,4.116135595381588,5783.588643663702,224.92034779695973,2.2037314389716554,3358.82820723784,122.76388306726912,0.1,0.1,0.1,0.1
49,0.45811152199139993,294.0017622211693,22.990664721864203,0.7669888967898393,-884.3065619267186,-291.8550673008874,2.9717913276977526,1155.6612120955758,95.36108537658195,4.321942375150668,5628.059320021814,213.15383629579188,2.225768753361372,3300.9651911592673,142.13679638877002,0.1,0.1,0.1,0.1
50,0.43629668761085705,284.8077367516284,31.864195869041012,0.7746587857577377,-851.0988053438443,-285.7839450814202,3.1203808940826403,1102.168920656136,87.59056154188141,4.538039493908202,5470.269447136046,199.95555440601692,2.2480264408949857,3244.0694501625967,162.79644385002237,0.1,0.1,0.1,0.1
51,0.4155206548674829,274.4702495158691,36.52282153742802,0.7824053736153151,-817.9703567792994,-274.0569307617292,3.2763999387867724,1049.606136612825,79.5825672229362,4.764941468603612,5312.620334321986,184.72231111597648,2.2705067053039354,3181.431205630831,183.91854818263488,0.1,0.1,0.1,0.1
52,0.3957339570166504,262.17269994783493,44.29145945121969,0.7902294273514683,-785.575203809957,-257.6090572160982,3.440219935726111,998.383224394455,71.70960447734802,5.003188542033793,5156.123953039073,169.5530468327615,2.2932117723569747,3111.536450473205,203.1931982911691,0.1,0.1,0.1,0.1
53,0.37688948287300034,247.71445311722735,53.08466956173191,0.798131721624983,-754.5318757765127,-237.29619191621123,3.612230932512417,948.8335187852522,64.13980212058404,5.253347969135483,5000.747752071206,155.65363720720447,2.3161438900805447,3035.44373694364,219.02126160483013,0.1,0.1,0.1,0.1
54,0.37688948287300034,232.83186002172616,54.64269257209751,0.8061130388412329,-725.2800809817153,-214.93958912449574,3.792842479138038,901.3218439456803,56.86700467223052,5.516015367592257,4845.865454312975,143.46634497932283,2.33930532898135,2954.359203259139,231.07866732901607,0.1,0.1,0.1,0.1
55,0.37688948287300034,221.29591306254463,49.829646753690554,0.8141741692296453,-698.0691977071274,-192.19758974275103,3.98248460309494,856.021882247436,50.13388084134986,5.791816135971871,4690.730253535976,132.87157392940676,2.3626983822711636,2869.444905683857,239.59694619352288,0.1,0.1,0.1,0.1
56,0.37688948287300034,207.4340916644578,59.876286365868246,0.8223159109219417,-672.963317347013,-170.45987049110397,4.181608833249688,812.719213498528,44.31202821530465,6.081406942770465,4534.660489220703,123.5987214100634,2.386325366093875,2781.720470546065,245.07536813497265,0.1,0.1,0.1,0.1
57,0.3957339570166504,193.46439452681273,55.79496697288113,0.8305390700311611,-650.0447238027249,-149.5808729149866,4.390689274912172,771.596747642767,38.90985306406245,6.385477289908988,4377.129089251588,115.35483767368545,2.410188619754814,2692.0385521452095,248.0633470365183,0.1,0.1,0.1,0.1
58,0.4155206548674829,183.32915387336195,37.42963357082472,0.8388444607314728,-629.2835849296508,-130.2508828791081,4.610223738657781,732.4879822908689,34.21590441287512,6.704751154404438,4218.153363135068,107.63982259984861,2.434290505952362,2601.118186041289,248.9989475553581,0.1,0.1,0.1,0.1
59,0.43629668761085705,175.0328095177047,28.32968571402284,0.8472329053387875,-610.4898583849463,-113.34015629930693,4.84073492559067,694.8883279334106,30.416640664829327,7.03998871212466,4057.840391124862,100.36546423918189,2.4586334110118857,2509.4796970413477,248.48082567468686,0.1,0.1,0.1,0.1
60,0.45811152199139993,167.88657714119776,22.563454781662646,0.8557052343921754,-593.5907594446476,-97.96610782407878,5.082771671870204,658.5386494107146,27.189514014337913,7.391988147730893,3896.563382510048,93.36015584350193,2.4832197451220046,2417.5716981946575,246.74416894231229,0.1,0.1,0.1,0.1
61,0.48101709809096993,163.9867090107688,11.385493537262452,0.8642622867360972,-578.536262358936,-83.89188614091076,5.336910255463715,623.3985662771049,24.30396502827113,7.761587555117438,3734.766507445907,86.6029556394235,2.508051942573225,2325.7295887789496,244.12601630963755,0.1,0.1,0.1,0.1
62,0.5050679529955184,161.9701126353847,5.443702683458845,0.8729049096034581,-565.1871751100339,-71.50669076179851,5.336910255463715,590.4553619375492,22.120908654619758,8.149666932873311,3573.03828586929,80.04272617685325,2.533132461998957,2234.1996339943366,240.8874023439599,0.1,0.1,0.1,0.1
63,0.5303213506452944,159.5866129683932,5.9492742161058425,0.8816339586994927,-553.430045990074,-60.53935611796193,5.336910255463715,559.2007498196722,20.375769126733744,8.557150279516977,3411.8390089578656,73.7687843238074,2.5584637866189466,2143.186704518404,237.15515003427834,0.1,0.1,0.1,0.1
64,0.5303213506452944,157.0320976614579,6.1904208641143,0.8904502982864876,-543.1867220374895,-50.70126780314439,5.336910255463715,529.404101509934,18.859496233736415,8.985007793492827,3251.5913523032887,67.80702663804439,2.584048424485136,2052.8561376855937,233.04663069748392,0.1,0.1,0.1,0.1
65,0.5303213506452944,153.91290456064777,7.338658924041326,0.8993548012693525,-534.339318069238,-42.095451335055834,5.336910255463715,501.0185522651014,17.443063032914992,9.434258183167469,3092.6531732642998,62.18486883291225,2.6098889087299875,1963.3461797320642,228.6430855457025,0.1,0.1,0.1,0.1
66,0.5568374181775592,150.29145819066613,7.878253959278476,0.9083483492820461,-526.8257893716743,-34.364075448249686,5.336910255463715,474.0489100122328,16.090272866249556,9.905971092325842,2935.340013928529,56.91084303514837,2.6359877978172874,1874.7769306074304,224.00014951503834,0.1,0.1,0.1,0.1
67,0.5568374181775592,148.45865653260356,3.871026662644926,0.9174318327748666,-520.5858666664965,-27.433506756312177,5.336910255463715,449.13026416041134,14.866634397814485,10.401269646942135,2779.9611404820794,51.975109193280666,2.6623476757954605,1784.6188006979028,219.18540982081095,0.1,0.1,0.1,0.1
68,0.5846792890864372,147.93044890268487,1.0315465717445067,0.9266061511026152,-515.6691497515675,-20.77871667891335,5.336910255463715,426.06985748659054,13.757996205863542,10.401269646942135,2629.8197438942425,48.7603336458271,2.6889711525534152,1693.510469991405,212.91498976080248,0.1,0.1,0.1,0.1
69,0.6139132535407591,148.116894711974,-0.3366745375554758,0.9358722126136414,-512.014557333413,-14.846492656270149,5.336910255463715,404.5459498548675,12.841310377616928,10.401269646942135,2482.0276364385772,46.599390324449615,2.7158608640789494,1602.0543707675574,205.44814478204881,0.1,0.1,0.1,0.1
70,0.6139132535407591,147.5336685675258,1.0224860823937718,0.9452309347397778,-509.4442542336438,-10.037155682976115,5.336910255463715,384.3403824274581,12.05477960278995,10.401269646942135,2360.671944321356,45.01634374376771,2.743019472719739,1510.7647222020667,197.12989320923418,0.1,0.1,0.1,0.1
71,0.6139132535407591,145.90611550879163,2.8533534834719667,0.9546832440871756,-507.77270541734237,-6.274610707545187,5.082771671870204,366.01646434069073,11.478783485224428,10.401269646942135,2257.069338722956,45.21284328834182,2.770449667446936,1421.2505101606603,185.80797320001116,0.1,0.1,0.1,0.1
72,0.644608916217797,144.1054273579192,2.918988636595141,0.9642300765280474,-506.8016024594221,-3.504083127465086,4.84073492559067,348.7309761211174,11.03853012930471,9.905971092325842,2168.0797558266345,47.9734206169414,2.7981541641214056,1335.8702586510108,170.3613936831906,0.1,0.1,0.1,0.1
73,0.644608916217797,143.23884029770912,1.3638571120432623,0.9642300765280474,-506.0123516447705,-2.7649478062701767,4.610223738657781,332.39977498399924,10.950577512497823,9.434258183167469,2089.792202209573,52.13442765310117,2.8261357057626197,1256.7882859219142,151.6815124274996,0.1,0.1,0.1,0.1
74,0.644608916217797,143.5629018858952,-0.5100165027624782,0.9642300765280474,-504.7261334025504,-4.505952025885567,4.390689274912172,316.57703804482435,11.140118301795289,8.985007793492827,2013.220438357932,56.81446665492163,2.854397062820246,1185.8507895184032,130.7893599187745,0.1,0.1,0.1,0.1
75,0.644608916217797,144.61792609029584,-1.6366888168270224,0.9738723772933279,-502.5854318854902,-8.735498954526665,4.390689274912172,300.4244176437044,11.372375262522317,8.557150279516977,1934.9920268606495,60.94584368391582,2.8829410334484487,1124.092176159482,109.45497230190237,0.1,0.1,0.1,0.1
76,0.644608916217797,145.08567760939744,-0.7256361296491819,0.9836111010662612,-499.3963791946123,-15.158387141296554,4.390689274912172,283.99246751836847,11.569039479650751,8.149666932873311,1857.022572458122,63.78130136666201,2.9117704437829333,1071.6724046841932,89.30473453203518,0.1,0.1,0.1,0.1
77,0.644608916217797,144.88282954964376,0.31468391865244094,0.9934472120769238,-495.21836396031415,-23.132417366585308,4.390689274912172,267.566299338063,11.564968657270214,7.761587555117439,1778.882369458899,65.16216278159759,2.9408881482207625,1028.1386909033763,71.29293260983083,0.1,0.1,0.1,0.1
78,0.6768393620286869,144.092371812516,1.167866086804576,1.003381684197693,-490.2646159551792,-31.948068813795512,4.390689274912172,251.60632198688288,11.236743457822604,7.391988147730894,1702.4880673336716,64.94324686426103,2.9702970297029703,992.4467839909794,56.18649166225898,0.1,0.1,0.1,0.1
79,0.6768393620286869,144.1354067490327,-0.06358220122974292,1.01341550103967,-484.0191090952547,-41.08552943662522,4.181608833249688,236.52826258626789,10.821954890289387,7.039988712124661,1629.4415222228226,63.303071672665936,2.9702970297029703,963.4498953680395,44.31761081124006,0.1,0.1,0.1,0.1
80,0.6768393620286869,145.02032685203494,-1.5381529688223772,1.0235496560500665,-476.3728377927483,-49.80231463652137,4.181608833249688,222.43475630171307,10.115312932859336,6.7047511544044385,1560.80961960649,60.63218469424689,2.9702970297029703,939.4990512435435,35.53927291164787,0.1,0.1,0.1,0.1
81,0.7106813301301212,146.32243437177203,-2.092742480143865,1.0337851526105672,-467.39729088379147,-57.88144590966629,3.9824846030949406,209.86219657155073,9.474870351168837,6.7047511544044385,1495.244967047416,56.23539083465228,2.9702970297029703,918.3907200607151,30.40915756643991,0.1,0.1,0.1,0.1
82,0.7462153966366274,147.03622818484635,-1.0607552712801585,1.044123004136673,-457.29244046734885,-64.5189016773484,3.7928424791380384,198.25910411284792,8.914056773129545,6.7047511544044385,1433.6582659071275,51.28491864776682,2.9702970297029703,898.5463934275291,27.75553682616809,0.1,0.1,0.1,0.1
83,0.7462153966366274,147.03953825686148,-0.005787099322812218,1.0545642341780397,-446.3286196501545,-69.31027661701975,3.6122309325124173,187.60746780683354,8.341997329742028,6.7047511544044385,1376.1727086189235,46.47551920469225,3.0,878.7665216930683,26.59366154677516,0.1,0.1,0.1,0.1
84,0.7835261664684587,146.83700229458165,0.39675043949429006,1.0651098765198201,-434.7178452461644,-72.67340618996414,3.4402199357261116,177.85848046697626,7.783327379739492,7.039988712124661,1320.906086607004,41.31444291514116,3.0300000000000002,858.6091072854376,26.832931182233267,0.1,0.1,0.1,0.1
85,0.8227024747918817,146.71296879192147,0.224661033907661,1.0757609752850184,-422.6929557067067,-74.52020672325634,3.276399938786773,168.91021695846473,7.282770605519957,7.391988147730894,1268.164433520622,36.45576319389774,3.0603000000000002,837.6473370376974,27.62739107037962,0.1,0.1,0.1,0.1
86,0.8638375985314759,146.85477370960814,-0.2374944764078781,1.0865185850378685,-410.4645978299225,-75.0308250294561,3.1203808940826407,160.66743822439952,6.838857937085704,7.761587555117439,1217.8287416626372,32.17080848272941,3.0909030000000004,819.1077578874558,28.462398217841283,0.1,0.1,0.1,0.1
87,0.8638375985314759,147.207947731202,-0.6958763009451484,1.0973837708882472,-398.2006686792851,-74.50404301563297,2.971791327697753,153.2636999983702,6.449860094876534,8.149666932873311,1170.1471323533965,28.178009687340325,3.1218120300000005,802.512975789171,29.67582995369906,0.1,0.1,0.1,0.1
88,0.8638375985314759,147.52259149716792,-0.7293626190872786,1.1083576085971296,-386.0477490628908,-73.09866732619159,2.8302774549502407,146.42444450848282,6.073795164035728,8.557150279516977,1125.391275256427,24.4558501083753,3.1530301503000007,787.4864147737389,31.300452737598235,0.1,0.1,0.1,0.1
89,0.9070294784580497,147.79657566161055,-0.5872503827661579,1.119441184683101,-373.77938191949306,-70.93441635300194,2.6955023380478482,140.14180591597741,5.687815047190527,8.985007793492827,1083.7377813054047,21.045429730094757,3.1845604518030006,771.6037272352619,33.249355819230644,0.1,0.1,0.1,0.1
90,0.9523809523809522,147.94300329935953,-0.29019797554492754,1.130635596529932,-361.5295425587552,-68.08352460872645,2.5671450838550935,134.67956665951073,5.19234338975268,9.434258183167469,1044.8102081141294,18.185999205870903,3.2164060563210306,754.7000541835632,35.03635788041286,0.1,0.1,0.1,0.1
91,0.9523809523809522,147.87850032785303,0.12783537340064718,1.1419419524952312,-349.45263642482354,-64.52213497722853,2.4449000798619935,130.30892177587182,4.36242031980461,9.434258183167469,1008.8832848304708,16.29531048448197,3.248570116884241,737.0506764491843,36.21978716655937,0.1,0.1,0.1,0.1
92,0.9070294784580497,147.58785509924476,0.5872007402068238,1.1533613720201836,-337.64925106232494,-60.61791947461475,2.328476266535232,127.57325474405782,3.3729942144917473,9.434258183167469,975.7228192869826,15.040533183838756,3.2810558180530833,718.8940054479104,36.89192749352603,0.1,0.1,0.1,0.1
93,0.9070294784580497,147.1256631062815,0.9065851258350139,1.1648949857403854,-326.16934770232103,-56.672722167750784,2.2175964443192684,125.74681788980075,2.364538123406582,9.434258183167469,943.4157692262191,14.226651501169552,3.313866376233614,700.4693804733001,37.06571696583399,0.1,0.1,0.1,0.1
94,0.9070294784580497,146.61513105006028,1.001403692575171,1.1765439355977894,-315.0216794571524,-52.90068293294667,2.111996613637398,124.63083789657722,1.5170062378148512,9.434258183167469,911.5482121836301,13.624385881985402,3.3470050399959503,681.9470202965964,36.89340162397035,0.1,0.1,0.1,0.1
