Time,jh,jd,jy,W,Elec_Price,H2_Price,Elec_GC_Price,H2_GC_Price,EP_Price,Gen_VRES_Solar_g,Gen_VRES_Wind_g,Gen_Conv_CCGT_g,Gen_Conv_Coal_g,Gen_Conv_Biomass_g,Cons_Elec_01_d,Demand_GC_Elec_01_d_gc,Prod_H2_Green_e_in,Prod_H2_Green_q_elec_gc,Prod_H2_Green_h2_out,Prod_H2_Green_q_h2gc,Offtaker_Green_h2_in,Offtaker_Green_q_h2gc,Offtaker_Green_ep,Offtaker_Grey_ep,Offtaker_Grey_q_h2gc,Offtaker_Import_ep,Gen_VRES_Solar_obj,Gen_VRES_Wind_obj,Gen_Conv_CCGT_obj,Gen_Conv_Coal_obj,Gen_Conv_Biomass_obj,Cons_Elec_01_obj,Demand_GC_Elec_01_obj,Prod_H2_Green_obj,Offtaker_Green_obj,Offtaker_Grey_obj,Offtaker_Import_obj
1,1,1,1,15.96931644253334,83.15495955717894,54.582963671540526,5.100422705946583,82.95165361150885,132.16951695386985,0.0,12261.70026530641,1349.0694986084036,0.0,0.0,12112.386,9803.992608185741,1498.3934806702111,2457.6901421554576,998.9289871134741,998.9289871115809,998.925679875435,421.45702982203255,749.1942599065763,1023.8090962719141,577.4677757489563,0.0,0.0,-1.082161044110485e6,236.75578165284242,0.0,0.0,-4.865600663762814e6,-24005.85180879423,2743.5789170044445,-545.4306724429189,341.2679807184031,0.0
2,2,1,1,15.96931644253334,83.15496138606632,54.582813667854545,5.100809791439093,82.95165233883543,132.16951697126896,0.0,12261.700265306408,1587.8079974461145,0.0,0.0,12351.1245,9803.149675122566,1498.3934790217277,2458.5330751597035,998.9289860144851,998.9289860125915,998.9256799575109,421.44955572240264,749.194259968133,1023.809096242604,577.4752484867421,0.0,0.0,-1.0821658128620398e6,278.6504374646174,0.0,0.0,-4.957817123609877e6,-24002.059013203587,2748.98375963085,-546.2010562207433,341.8871052855393,0.0
3,3,1,1,15.96931644253334,83.15496141505409,54.58281129120779,5.101395357801526,82.95165231867185,132.16951697154616,0.0,12261.70026530641,1947.582997427668,0.0,0.0,12710.8995,9801.87452206542,1498.393478995587,2459.8082281276984,998.9289859970578,998.9289859951645,998.9256799588106,421.4497822203905,749.194259969108,1023.8090962421393,577.4750219671577,0.0,0.0,-1.082172993256701e6,341.7886579884798,0.0,0.0,-5.096516684902994e6,-23996.321999457818,2756.930891181255,-546.1846506836882,341.868303205556,0.0
4,4,1,1,15.96931644253334,83.15495981790272,54.58294227966714,5.102048825402224,82.95165343001132,132.16951695634216,0.0,12261.70026530641,2439.3534984428975,0.0,0.0,13202.67,9800.451504522829,1498.393480435292,2461.231245570804,998.9289869568612,998.928986954968,998.9256798871435,421.4509462987888,749.1942599153577,1023.8090962677405,577.4738590781338,0.0,0.0,-1.0821809862967622e6,428.09520698705455,0.0,0.0,-5.285579387749845e6,-23989.92053504019,2765.6642397489486,-545.9567584081524,341.7724957857572,0.0
5,5,1,1,15.96931644253334,83.15495781568067,54.58310662845488,5.102583036279283,82.95165482442205,132.16951693725971,0.0,12261.70026530641,3028.9944997122293,0.0,0.0,13792.311,9799.288185257406,1498.393482238656,2462.394564754897,998.9289881591039,998.9289881572106,998.9256797971547,421.45147942350496,749.1942598478661,1023.8090962998982,577.4733274431167,0.0,0.0,-1.0821875120797688e6,531.5805282586371,0.0,0.0,-5.511471657213351e6,-23984.687956436283,2772.7464113992173,-545.7477574354416,341.72921905998373,0.0
6,6,1,1,15.96931644253334,83.1549558753425,54.5832660456858,5.103221199567605,82.95165617702135,132.16951691874408,0.0,12261.700265306408,3765.80200093875,0.0,0.0,14529.1185,9797.898495004622,1498.3934839847184,2463.7842549105267,998.9289893231455,998.9289893212522,998.9256797097923,421.4527301952137,749.1942597823444,1023.8090963311263,577.472078113662,0.0,0.0,-1.0821953132548851e6,660.8956040744088,0.0,0.0,-5.792521936741075e6,-23978.43790952365,2781.2462010304735,-545.4841708529566,341.6263837083825,0.0
7,7,1,1,15.96931644253334,83.15495412245704,54.58341018769286,5.103818069868862,82.95165740003989,132.16951690199826,0.0,12261.70026530641,4427.7685020437475,0.0,0.0,15191.085,9796.59872603438,1498.393485560777,2465.0840237898983,998.9289903738512,998.928990371958,998.9256796307384,421.45461870584944,749.1942597230537,1023.8090963593921,577.4701909047627,0.0,0.0,-1.0822026104062605e6,777.0780210741214,0.0,0.0,-6.043867194408123e6,-23972.59300942065,2789.202698424182,-545.1829978130554,341.4705586928467,0.0
8,8,1,1,15.96931644253334,83.15495106155221,54.58366217862408,5.104339453639403,82.95165953817535,132.16951687270156,0.0,12261.70026530641,4882.138003966421,0.0,0.0,15645.4545,9795.463339596308,1498.393488309927,2466.219410148594,998.928992206618,998.9289922047248,998.9256794923921,421.45217260214457,749.1942596192939,1023.8090964088875,577.4726392788943,0.0,0.0,-1.0822089659258805e6,856.8352894896525,0.0,0.0,-6.215754938577295e6,-23967.487895639446,2796.0248893147364,-545.1332579692389,341.67491779467673,0.0
9,9,1,1,15.96931644253334,83.15494864168899,54.5838616569927,5.104598467070694,82.95166123076947,132.16951684949834,0.0,12261.700265306408,5047.712505480251,0.0,0.0,15811.029,9794.899301447695,1498.3934904806622,2466.7834482577714,998.9289936537747,998.9289936518813,998.9256793827467,421.4502806737964,749.19425953706,1023.8090964481325,577.4745329997785,0.0,0.0,-1.082212112199302e6,885.9065099330619,0.0,0.0,-6.278263397984194e6,-23964.951973820098,2799.3382657329785,-545.0901978754118,341.8330044473114,0.0
10,10,1,1,15.96931644253334,83.15495121052055,54.58364990640843,5.104317641206826,82.9516594340449,132.16951687412805,0.0,12261.700265306408,4864.705003873049,0.0,0.0,15628.021499999999,9795.510839234234,1498.3934881762211,2466.1719105139887,998.9289921174808,998.9289921155873,998.9256794991338,421.45227807077936,749.1942596243504,1023.8090964064753,577.4725336998433,0.0,0.0,-1.0822087002949752e6,853.7750016215723,0.0,0.0,-6.209169564644955e6,-23967.70146061752,2795.7412290252105,-545.1368133966898,341.66609835633426,0.0
