iter,elec_rho,elec_price_mean,elec_imb_mean,H2_rho,H2_price_mean,H2_imb_mean,elec_GC_rho,elec_GC_price_mean,elec_GC_imb_mean,H2_GC_rho,H2_GC_price_mean,H2_GC_imb_mean,EP_rho,EP_price_mean,EP_imb_mean,cap_rho_Gen_VRES_Solar,cap_rho_Gen_VRES_Wind,cap_rho_GreenH2_Coalition
1,1.0,105.59587739546919,9.764696873671103e-5,0.5,70.56834478907003,0.0,0.3,6.565876278239494,-6.15126773642952e-6,1.0,113.43818570891379,3.4994360512562316e-6,3.0,174.5952289890526,-1.5216362257161917e-5,0.1,0.1,0.1
2,1.0,105.59588303239588,-2.2547706649320977e-5,0.5,70.56834478907003,0.0,0.3,6.5658877343122715,-0.00015274763705780693,1.0,113.43818331113576,9.591112047995726e-6,3.0,174.59523596890995,-9.306476477238196e-6,0.1,0.1,0.1
