Time,jh,jd,jy,W,Elec_Price,H2_Price,Elec_GC_Price,H2_GC_Price,EP_Price,Gen_Conv_CCGT_g,Gen_Conv_Coal_g,Gen_Conv_Biomass_g,Cons_Elec_01_d,Demand_GC_Elec_01_d_gc,Offtaker_Grey_ep,Offtaker_Grey_q_h2gc,Offtaker_Import_ep,Gen_Conv_CCGT_obj,Gen_Conv_Coal_obj,Gen_Conv_Biomass_obj,Cons_Elec_01_obj,Demand_GC_Elec_01_obj,Offtaker_Grey_obj,Offtaker_Import_obj
68,20,3,1,25.978438934960977,83.24193739990884,128.0,5.650336757159856,94.64266547603948,138.7638255098059,5709.258724136526,0.0,0.0,12896.831999999999,8688.355366416075,1022.437888828959,697.6853653032019,0.0,505.37086491507944,0.0,0.0,-5.166948373453578e6,-18919.54023475015,11791.591681786464,0.0
69,21,3,1,25.978438934960977,83.2634013858216,128.0,7.494664270006927,94.64266547603974,138.76382537221292,9021.072238521376,0.0,0.0,12524.2065,5003.976569487462,1022.4378883315703,697.6853651147441,0.0,604.8970527146012,0.0,0.0,-5.023225531583281e6,-6276.695914590222,11791.591831016674,0.0
70,22,3,1,25.978438934960977,83.28928083262717,128.0,9.413439727340606,94.64266543974647,138.76382518464115,12100.336664565208,0.0,0.0,11769.693000000001,1170.2087803471718,1022.4378875604264,347.26740290855463,0.0,498.22337335930206,0.0,0.0,-4.7314001427663835e6,-344.05083386845035,-21372.897922773875,0.0
71,23,3,1,25.978438934960977,83.30476729351848,128.0,9.886091836813527,94.64266542863386,138.76382497854104,12122.419993537473,0.0,0.0,10848.727499999999,227.16600877415675,1022.4378867485116,269.5541345603754,0.0,311.39925671205856,0.0,0.0,-4.373494419720135e6,-12.97496391227105,-28727.88852847954,0.0
72,24,3,1,25.978438934960977,83.30921308665744,128.0,223.75072091842048,94.64266542864738,138.7638249708885,11467.467072065003,0.0,0.0,9966.801,0.0,1022.4378869384517,269.63180497106873,0.0,243.5929189530434,0.0,0.0,-4.028902748981689e6,0.0,-28720.537596034803,0.0
73,1,4,1,79.52692771482607,83.26989635839058,128.0,8.993232067882518,94.64266545731519,138.76382572421966,10110.937154453191,0.0,0.0,10617.886499999999,2007.7942228187217,1022.4378869685737,578.0986625100429,0.0,612.3063627369702,0.0,0.0,-4.283868549441243e6,-1013.5734275285722,473.58724259314477,0.0
74,2,4,1,79.52692771482607,83.28098625158714,128.0,9.277204398736997,94.64266545315516,138.76382571665758,10918.208700133731,0.0,0.0,10858.8285,1441.469014555941,1022.4378869782846,440.04146252340144,0.0,540.1120017557405,0.0,0.0,-4.3776876074926425e6,-522.429233096731,-12592.514144330213,0.0
75,3,4,1,79.52692771482607,83.29117686282582,128.0,9.538149311849038,94.64266544741339,138.76382570941757,11798.05788586386,0.0,0.0,11218.272,921.0673144789965,1022.4378869881065,289.8099044983335,0.0,463.4077701778151,0.0,0.0,-4.517440889420233e6,-213.30432357509562,-26810.82922578558,0.0
76,4,4,1,79.52692771482607,83.29499715464551,128.0,9.635973226418953,94.6426654464069,138.76382570663714,12449.85883638241,0.0,0.0,11674.981500000002,725.9773581089919,1022.4378869919623,271.1575975248428,0.0,441.44731583306566,0.0,0.0,-4.694641707895284e6,-132.514414243582,-28576.13327213477,0.0
77,5,4,1,79.52692771482607,83.29888136629617,128.0,9.735434131918902,94.64266544642754,138.76382570377197,13204.140458761316,0.0,0.0,12230.907,527.6227548748261,1022.4378869959595,271.52396242560576,0.0,416.90497079491615,0.0,0.0,-4.909638771251487e6,-69.99452929737345,-28541.459518677555,0.0
