iter,rho,price_mean,imb_mean,primal_res,dual_res
1,3.0,5413.222379670493,-1771.0741265568313,95045.81186377439,Inf
2,3.0,4451.330251124038,320.63070951548536,17950.563273907974,188853.5927005791
3,2.9702970297029703,3445.464178512077,338.6415777793598,18656.921105514484,3297.5084735821697
4,3.0,2544.362804892108,353.3730876941054,19686.871811888395,3893.411177548828
5,3.0300000000000002,1693.0091125958859,388.8924788087852,21080.34748415583,7663.652069878936
6,3.0603000000000002,1261.8376968520279,229.4188943460984,12462.880398109997,25044.058437172815
7,3.0300000000000002,1284.5860850753584,-14.382431025658612,7836.565509425944,45002.29510004132
8,3.0,1564.7123259730363,-173.66792330711408,12953.32070033156,38691.88533895969
9,2.9702970297029703,1826.7023485311504,-159.27027101821778,12277.495143979157,22486.72293028784
10,2.9408881482207625,1900.7588714082215,-44.14661742536827,6286.744392259439,12569.617959587107
11,2.9117704437829333,1759.8795076943165,82.35038737195406,6104.8999613604165,11349.776824757137
12,2.8829410334484487,1525.3217746427529,134.44732618985603,7906.990846479347,8222.588725785436
13,2.8829410334484487,1302.6620832462247,123.9101241544575,7085.422908060081,7387.9205368876055
14,2.8829410334484487,1195.798505447291,69.96421632124671,4139.953846504847,8579.564261866995
15,2.854397062820246,1137.5653852649275,37.38526585008072,2605.793255133423,6697.829192211087
16,2.8261357057626197,1100.3571143732206,23.423621953587165,1959.014994052283,4242.265114286705
17,2.7981541641214056,1028.6960418390909,44.23662798559274,2801.333941608378,2939.422577920104
18,2.7981541641214056,952.4416804515331,55.37891892378797,3235.6215182845226,2606.122224391807
19,2.8261357057626197,871.4390063108634,68.52339028322108,3863.0000970828787,1900.08152828669
20,2.854397062820246,799.4082255330512,70.97694598439895,3950.0164973164806,1624.4662743919532
21,2.8829410334484487,724.7590078922433,72.82878636291237,3994.3268744022466,1490.4005054837926
22,2.9117704437829333,650.82081156623,69.34067514334052,3767.39305215885,1478.18697983411
23,2.9408881482207625,581.8679769039925,62.1602482396198,3358.0925196711955,1349.0229195784812
24,2.9702970297029703,520.8492273493686,52.876818962753596,2854.034533930413,1216.5827450232018
25,3.0,468.332407899586,43.746351145460686,2372.0327643440933,1058.1981593281457
26,3.0300000000000002,423.37366365521603,35.999709168362564,1978.2723267465624,902.7597129724903
27,3.0603000000000002,385.17153477743614,29.404499175869407,1670.7999247057405,795.7401880401803
28,3.0909030000000004,357.0836491920064,20.78196793100499,1370.4683729110557,786.0574477449004
29,3.1218120300000005,338.730875148936,13.053012145466315,1224.6654213977388,798.1246346846714
30,3.1530301503000007,325.98149212476824,8.716449023194164,1165.5505890384538,581.3467593340472
31,3.1845604518030006,313.9445521856448,7.910572606032647,1065.7310921715775,558.8109526587813
32,3.2164060563210306,299.9587804892985,8.83526669875102,944.224491343935,764.4339436922758
33,3.248570116884241,283.75937083871213,9.837252490878786,843.5102810159535,874.4031715457758
34,3.248570116884241,266.81774812490715,9.98831917399169,761.2426557274125,837.7760003871655
35,3.248570116884241,250.92005508692318,9.099851144864896,686.3165938424513,734.7821328245294
36,3.248570116884241,237.18594248953255,7.632442830276513,615.4220610230716,647.4128640690093
37,3.248570116884241,225.70136409132328,6.196419164013127,551.3287551722332,619.6284767960576
38,3.248570116884241,217.5385310808441,5.181407125992091,491.133306987095,658.8123187923609
39,3.2164060563210306,210.96319070446285,4.959381221842458,466.8883757196395,727.0218384480862
40,3.1845604518030006,205.19359663352415,5.170790721578007,466.7230671419261,785.7972004306052
41,3.1530301503000007,200.11934950747835,5.403631996229819,468.8860533297773,814.0279442544216
42,3.1218120300000005,195.1470981479844,5.192199540639241,463.3138162082992,796.3078341511789
43,3.0909030000000004,190.79024123761494,4.461241620343538,441.78056482061,774.2005528945558
44,3.0603000000000002,187.47228602088416,3.331479286213446,402.33162432600557,755.2018502415361
45,3.0300000000000002,185.5381997463632,2.3075168891099893,369.72793101055527,770.925485114121
46,3.0,184.39000997850397,1.3835794138571837,349.0526069682412,771.8599472621333
47,2.9702970297029703,183.87750992768596,0.6237430302544869,330.3869077463517,778.9667682140896
48,2.9408881482207625,183.78043073309112,0.14039136793592877,321.73554627787087,802.1762748334143
49,2.9117704437829333,183.8465464286757,-0.09656954524329267,317.9943822709492,793.9252564675528
50,2.8829410334484487,183.94320090490262,-0.14258668111652537,305.1872000220592,790.3237183405301
51,2.854397062820246,183.9795011926534,-0.05408644414169935,279.28422706279235,780.5931415069047
52,2.8261357057626197,183.87979796137535,0.1456705450118057,255.64702094489226,762.0010669279816
53,2.7981541641214056,183.60686536709107,0.39102278437302673,242.2880120242443,745.7918573607815
54,2.770449667446936,183.1853482949546,0.5921694230646073,224.58483800924327,726.4701965450388
55,2.743019472719739,182.65213365966738,0.7345426540863164,209.9353854528472,707.9760428434366
56,2.7158608640789494,182.00066511120457,0.8800200388961583,204.32135154315517,680.2218997150843
57,2.6889711525534152,181.25753699280355,0.9843441198824435,205.93847053095206,657.0506415597388
58,2.6623476757954605,180.45401232546328,1.0436782180292248,204.94263692169267,634.4596895853398
59,2.6359877978172874,179.61512835434772,1.068448149710332,206.1766953062413,613.3162359030007
60,2.6098889087299875,178.74387541739523,1.0881279333916274,208.44362474107942,592.6024933409597
61,2.584048424485136,177.8400420770718,1.1068995493532336,208.77659791463017,576.9040297329875
62,2.5584637866189466,176.89867544248048,1.1304797922929413,205.34899293878556,561.1110266518601
63,2.533132461998957,175.9753809319921,1.1198648917105576,193.4740415142874,550.311534296219
64,2.508051942573225,175.09878547596176,1.042578441343981,192.7790665577118,532.0106379002907
65,2.4832197451220046,174.29350754588077,0.9391597487459683,192.94280331369455,481.62786707918207
