AgentID,Slot,Role,Unit,Existing_MW,Capacity_MW,Investment_MW
Green_Coalition,VRES_solar,Solar,MW,25881.0,25881.00000000006,5.820766091346741e-11
Green_Coalition,VRES_wind,Wind,MW,11782.0,12136.326679751612,354.32667975161166
Green_Coalition,H2,Electrolyzer,MW_H2,533.3333333333334,1000.5755075620501,467.24217422871675
Green_Coalition,EP,EP plant,MW_EP,400.0,750.4316306772741,350.43163067727414
