SOLAR,WIND,LOAD_E
0.0,0.433919,0.627786
0.0,0.465503,0.640717
0.0,0.584291,0.660532
0.0,0.591846,0.686681
0.0,0.607152,0.718605
0.0,0.622719,0.75231
0.0,0.39215,0.784497
0.0,0.687649,0.805841
0.0,0.98175,0.815074
0.0,0.774964,0.806354
0.0,0.562011,0.787694
0.050005,0.519165,0.759039
0.123541,0.614903,0.728822
0.189724,0.654647,0.710656
0.211785,0.569374,0.714461
0.258849,0.512243,0.742733
0.182371,0.821264,0.793827
0.066183,1.0,0.855338
0.007354,1.0,0.904417
0.0,1.0,0.9228
0.0,1.0,0.90257
0.0,1.0,0.846364
0.0,1.0,0.77804
0.0,1.0,0.71415
0.0,1.0,0.614074
0.0,1.0,0.626747
0.0,1.0,0.643851
0.0,1.0,0.664558
0.0,1.0,0.688583
0.0,1.0,0.714337
0.0,1.0,0.736801
0.0,1.0,0.749827
0.0,1.0,0.75001
0.0,1.0,0.739766
0.0,1.0,0.723445
0.030885,1.0,0.708217
0.130895,1.0,0.689245
0.254436,1.0,0.676793
0.316207,1.0,0.68278
0.298558,1.0,0.714966
0.227963,1.0,0.768388
0.111776,1.0,0.830293
0.013237,1.0,0.881208
0.0,1.0,0.899962
0.0,1.0,0.881036
0.0,1.0,0.829851
0.0,1.0,0.767011
0.0,1.0,0.706584
0.0,1.0,0.530968
0.0,0.654647,0.540952
0.0,0.421697,0.556214
0.0,0.39215,0.578791
0.0,0.306927,0.606826
0.0,0.297235,0.635306
0.0,0.353151,0.661351
0.0,0.364016,0.679344
0.0,0.654647,0.685933
0.0,0.679297,0.677331
0.0,0.704557,0.659314
0.013237,0.375102,0.637567
0.027944,0.099159,0.619256
0.061771,0.118774,0.609183
0.054417,0.116193,0.619039
0.047063,0.037154,0.650461
0.044122,0.007685,0.698304
0.032356,1.6e-5,0.751726
0.004412,0.0,0.794847
0.0,0.000722,0.810996
0.0,0.01155,0.789719
0.0,0.064896,0.738583
0.0,0.152799,0.67471
0.0,0.1892,0.619303
0.0,0.397945,0.535387
0.0,0.433919,0.545454
0.0,0.386411,0.561347
0.0,0.316827,0.583595
0.0,0.278468,0.609658
0.0,0.273903,0.638268
0.0,0.273903,0.663242
0.0,0.235043,0.681898
0.0,0.239166,0.690979
0.0,0.185675,0.689057
0.0,0.185675,0.673729
0.058829,0.14082,0.648038
0.170605,0.058188,0.619356
0.248554,0.066649,0.600515
0.285322,0.090218,0.602525
0.244141,0.058188,0.628591
0.198549,0.0721,0.673053
0.108834,0.055015,0.73124
0.014707,0.073981,0.782345
0.0,0.118774,0.803974
0.0,0.121394,0.789846
0.0,0.0924,0.749255
0.0,0.106239,0.693666
0.0,0.146728,0.63951
0.0,0.182193,0.63485
0.0,0.207498,0.647915
0.0,0.264924,0.666775
0.0,0.321856,0.691355
0.0,0.326938,0.720346
0.0,0.283084,0.752159
0.0,0.182193,0.779555
0.0,0.137927,0.799359
0.0,0.135073,0.807112
0.0,0.129485,0.799868
0.0,0.143754,0.782741
0.03971,0.168703,0.756239
0.107363,0.070251,0.730594
0.211785,0.044819,0.713024
0.202961,0.027378,0.718125
0.191195,0.022774,0.746557
0.125012,0.017969,0.795784
0.047063,0.028367,0.85515
0.005883,0.038366,0.90422
0.0,0.059819,0.9226
0.0,0.056586,0.902373
0.0,0.053472,0.853
0.0,0.050475,0.786252
0.0,0.047591,0.721694
