SOLAR,WIND,LOAD_E
0.0,1.0,0.59128
0.0,1.0,0.605215
0.0,1.0,0.624608
0.0,1.0,0.648799
0.0,1.0,0.680287
0.0,1.0,0.711574
0.0,1.0,0.741446
0.0,1.0,0.763724
0.0,1.0,0.773966
0.0,1.0,0.769127
0.0,1.0,0.754131
0.032356,1.0,0.723304
0.139719,1.0,0.6968
0.244141,0.859605,0.681072
0.225022,1.0,0.686468
0.233846,0.98175,0.716824
0.127954,0.19277,0.768954
0.052946,0.061481,0.830136
0.005883,0.017241,0.880235
0.0,0.000812,0.897327
0.0,0.0,0.879262
0.0,0.000317,0.83121
0.0,0.047591,0.766167
0.0,0.159035,0.705809
0.0,0.064896,0.610201
0.0,0.085956,0.619984
0.0,0.079819,0.640374
0.0,0.085956,0.66516
0.0,0.08807,0.695494
0.0,0.118774,0.72748
0.0,0.185675,0.756623
0.0,0.342504,0.7744
0.0,0.380729,0.779784
0.0,0.421697,0.77419
0.0,0.386411,0.757014
0.047063,0.478554,0.728074
0.127954,0.264924,0.700134
0.26179,0.713115,0.684978
0.179429,0.256142,0.690416
0.20149,0.260508,0.720946
0.132366,0.256142,0.773364
0.063241,0.465503,0.836404
0.005883,0.459068,0.885239
0.0,0.950196,0.89914
0.0,1.0,0.881036
0.0,1.0,0.832125
0.0,1.0,0.762121
0.0,1.0,0.69439
0.0,1.0,0.594262
0.0,1.0,0.600926
0.0,1.0,0.616721
0.0,1.0,0.640013
0.0,1.0,0.664197
0.0,1.0,0.686856
0.0,1.0,0.725993
0.0,1.0,0.747851
0.0,1.0,0.759359
0.0,1.0,0.763786
0.0,1.0,0.744128
0.054417,1.0,0.717609
0.116188,1.0,0.691287
0.079419,1.0,0.682579
0.04118,1.0,0.689264
0.082361,1.0,0.717085
0.139719,1.0,0.763546
0.072066,1.0,0.822799
0.004412,1.0,0.866041
0.0,1.0,0.884501
0.0,1.0,0.869131
0.0,1.0,0.819385
0.0,1.0,0.754569
0.0,1.0,0.691945
0.0,1.0,0.598232
0.0,1.0,0.610608
0.0,1.0,0.628415
0.0,1.0,0.649742
0.0,1.0,0.681273
0.0,1.0,0.712605
0.0,1.0,0.743203
0.0,0.696069,0.766232
0.0,0.478554,0.774373
0.0,0.316827,0.76672
0.0,0.369531,0.746989
0.025002,0.235043,0.719711
0.032356,0.149743,0.695884
0.052946,0.051959,0.68206
0.047063,0.044819,0.688102
0.036768,0.075894,0.71986
0.010295,0.302055,0.769358
0.02059,0.278468,0.817583
0.002941,1.0,0.846018
0.0,1.0,0.868201
0.0,1.0,0.852384
0.0,1.0,0.805113
0.0,1.0,0.747004
0.0,1.0,0.69334
0.0,1.0,0.59998
0.0,1.0,0.612389
0.0,1.0,0.626768
0.0,1.0,0.651041
0.0,1.0,0.681374
0.0,0.415673,0.718627
0.0,0.239166,0.752886
0.0,0.196384,0.779691
0.0,0.239166,0.785126
0.0,0.269388,0.777376
0.0,0.278468,0.75601
0.036768,0.306927,0.726439
0.098539,0.326938,0.695987
0.132366,0.226938,0.680271
0.185312,0.108672,0.686293
0.175017,0.230967,0.713318
0.147073,0.337261,0.76236
0.050005,0.203748,0.824581
0.004412,0.971155,0.871148
0.0,0.554712,0.891353
0.0,0.519165,0.875833
0.0,0.526149,0.829495
0.0,0.591846,0.765984
0.0,0.671013,0.705642
0.0,0.730437,0.531203
0.0,0.671013,0.541191
0.0,0.607152,0.555956
0.0,0.440118,0.577476
0.0,0.243338,0.606001
0.0,0.1892,0.637875
0.0,0.083877,0.665213
0.0,0.044819,0.6827
0.0,0.005434,0.686854
0.0,0.013893,0.683135
0.0,0.003422,0.666166
0.026473,0.000812,0.641306
0.055888,0.000127,0.6173
0.098539,0.0,0.603972
0.133837,0.0,0.607126
0.189724,0.0,0.63166
0.136778,0.0,0.675717
0.069124,0.010485,0.729451
0.010295,0.053472,0.775547
0.0,0.14082,0.78989
0.0,0.316827,0.773973
0.0,0.403797,0.732313
0.0,0.358556,0.680482
0.0,0.3478,0.627399
0.0,0.297235,0.542345
0.0,0.358556,0.554505
0.0,0.375102,0.571664
0.0,0.512243,0.595348
0.0,0.584291,0.621936
0.0,0.533196,0.64825
0.0,0.662797,0.673624
0.0,0.721741,0.691951
0.0,0.679297,0.701131
0.0,0.84991,0.704013
0.0,0.630602,0.690104
0.063241,0.748037,0.664433
0.192666,0.679297,0.640239
0.302971,0.730437,0.625969
0.347093,0.380729,0.628805
0.335327,0.465503,0.654876
0.255907,0.512243,0.701172
0.136778,0.909186,0.758134
0.02059,1.0,0.806525
0.0,1.0,0.825047
0.0,1.0,0.809759
0.0,1.0,0.764072
0.0,1.0,0.704891
0.0,1.0,0.648148
0.0,1.0,0.643383
0.0,1.0,0.656609
0.0,1.0,0.676294
0.0,1.0,0.702438
0.0,1.0,0.733809
0.0,1.0,0.766899
0.0,0.960637,0.796252
0.0,0.899121,0.81651
0.0,0.909186,0.823011
0.0,0.919325,0.81492
0.0,0.950196,0.793992
0.058829,0.92954,0.762472
0.188254,0.526149,0.731497
0.289734,0.471998,0.71139
0.336797,0.427779,0.713288
0.320619,0.358556,0.741505
0.247083,0.427779,0.792513
0.132366,0.802529,0.854692
0.02059,0.811861,0.906965
0.0,0.879215,0.925398
0.0,0.950196,0.905915
0.0,0.84991,0.85634
0.0,0.696069,0.790729
0.0,0.687649,0.726449
0.0,0.774964,0.62683
0.0,0.748037,0.63918
0.0,0.491846,0.660114
0.0,0.614903,0.685045
0.0,0.721741,0.715639
0.0,0.569374,0.749209
0.0,0.478554,0.779906
0.0,0.326938,0.80253
0.0,0.512243,0.810314
0.0,0.403797,0.802338
0.0,0.39215,0.781722
0.064712,0.230967,0.747967
0.179429,0.230967,0.714894
0.251495,0.124053,0.697591
0.338268,0.004209,0.701252
0.230905,0.025468,0.729601
0.113246,0.050475,0.777644
0.042651,0.020277,0.839479
0.007354,0.073981,0.88768
0.0,0.061481,0.904917
0.0,0.162215,0.882664
0.0,0.135073,0.82911
0.0,0.0721,0.766329
0.0,0.047591,0.704033
0.0,0.070251,0.604727
0.0,0.101483,0.614405
0.0,0.044819,0.63116
0.0,0.02192,0.656201
0.0,0.049019,0.686765
0.0,0.111141,0.716376
0.0,0.129485,0.745073
0.0,0.0924,0.764642
0.0,0.055015,0.770639
0.0,0.094618,0.763722
0.0,0.1892,0.743379
0.010295,0.215135,0.717547
0.03971,0.306927,0.69379
0.10001,0.101483,0.68126
0.042651,0.137927,0.686019
0.125012,0.135073,0.716355
0.045593,0.079819,0.768455
0.044122,0.042158,0.826546
0.007354,0.059819,0.874836
0.0,0.059819,0.891823
0.0,0.037154,0.873077
0.0,0.016532,0.823864
0.0,0.007273,0.761494
0.0,0.001247,0.700875
0.0,0.000127,0.606981
0.0,0.001127,0.618394
0.0,0.000269,0.637002
0.0,0.0,0.663467
0.0,0.000317,0.696243
0.0,0.000722,0.734841
0.0,0.0,0.773174
0.0,0.0,0.799832
0.0,0.0,0.809009
0.0,0.0,0.799638
0.0,0.0,0.779089
0.044122,0.0,0.74741
