SOLAR,WIND,LOAD_E
0.0,0.316827,0.64106
0.0,0.375102,0.653114
0.0,0.440118,0.67212
0.0,0.478554,0.698105
0.0,0.533196,0.729911
0.0,0.459068,0.76348
0.0,0.433919,0.794064
0.0,0.403797,0.817072
0.0,0.375102,0.827123
0.0,0.353151,0.819699
0.0,0.292467,0.802763
0.05664,0.215135,0.774921
0.180086,0.247557,0.745473
0.275939,0.256142,0.727651
0.30208,0.149743,0.732911
0.280296,0.101483,0.763992
0.21349,0.061481,0.818701
0.11328,0.038366,0.885122
0.013071,0.032564,0.944721
0.0,0.037154,0.969639
0.0,0.024548,0.9524
0.0,0.003935,0.902435
0.0,1.0e-5,0.83112
0.0,0.0,0.759065
0.0,0.0,0.56986
0.0,0.0,0.584498
0.0,0.0,0.604014
0.0,0.0,0.624733
0.0,0.009977,0.650994
0.0,0.009977,0.677503
0.0,0.01155,0.703454
0.0,0.015174,0.723203
0.0,0.040867,0.730218
0.0,0.027378,0.720608
0.0,0.064896,0.702708
0.033403,0.099159,0.676612
0.11328,0.066649,0.648684
0.212037,0.053472,0.630986
0.235274,0.081831,0.632217
0.185896,0.116193,0.656706
0.101662,0.132259,0.703747
0.063902,0.178756,0.760898
0.007262,0.222957,0.807333
0.0,0.196384,0.825869
0.0,0.215135,0.807065
0.0,0.19277,0.766146
0.0,0.159035,0.704371
0.0,0.056586,0.648228
0.0,0.0,0.560333
0.0,0.0,0.57283
0.0,0.016532,0.592018
0.0,0.162215,0.618039
0.0,0.247557,0.650561
0.0,0.332073,0.684483
0.0,0.247557,0.714282
0.0,0.152799,0.73616
0.0,0.083877,0.74515
0.0,0.047591,0.738462
0.0,0.035969,0.719522
0.059545,0.020277,0.690553
0.181539,0.00166,0.659946
0.278843,0.00198,0.643148
0.322413,0.0,0.647278
0.306437,0.0,0.675323
0.23237,0.0,0.723663
0.119089,0.0,0.781636
0.014523,0.0,0.833432
0.0,0.0,0.856766
0.0,0.0,0.844279
0.0,0.0,0.79068
0.0,0.0,0.734887
0.0,0.0,0.679614
0.0,0.0,0.674048
0.0,0.0,0.685031
0.0,0.0,0.703199
0.0,0.000156,0.729155
0.0,0.000639,0.761091
0.0,0.006495,0.794121
0.0,0.017969,0.826617
0.0,0.02938,0.846297
0.0,0.051959,0.853796
0.0,0.083877,0.841916
0.0,0.106239,0.822373
0.052283,0.108672,0.790557
0.158302,0.121394,0.75804
0.262868,0.118774,0.736221
0.30789,0.178756,0.737116
0.278843,0.239166,0.765723
0.162659,0.283084,0.820554
0.084234,0.203748,0.884059
0.007262,0.175362,0.933927
0.0,0.129485,0.956172
0.0,0.073981,0.938427
0.0,0.047591,0.883956
0.0,0.038366,0.81828
0.0,0.02938,0.752403
0.0,0.020277,0.650901
0.0,0.02365,0.662576
0.0,0.021088,0.68011
0.0,0.02365,0.704593
0.0,0.026412,0.732917
0.0,0.035969,0.766624
0.0,0.046191,0.799386
0.0,0.061481,0.820432
0.0,0.085956,0.82839
0.0,0.111141,0.818143
0.0,0.162215,0.798505
0.039212,0.19277,0.769483
0.104566,0.172011,0.740848
0.174277,0.143754,0.724992
0.204776,0.111141,0.729585
0.200419,0.064896,0.760518
0.153945,0.042158,0.814274
0.084234,0.081831,0.879604
0.011618,0.135073,0.937291
0.0,0.178756,0.960424
0.0,0.162215,0.94339
0.0,0.132259,0.891669
0.0,0.108672,0.82539
0.0,0.073981,0.759576
0.0,0.108672,0.656524
0.0,0.061481,0.669996
0.0,0.034809,0.689479
0.0,0.02938,0.718528
0.0,0.025468,0.752503
0.0,0.026412,0.785796
0.0,0.020277,0.82001
0.0,0.018718,0.843725
0.0,0.018718,0.852617
0.0,0.017241,0.842856
0.0,0.015174,0.824661
0.055188,0.010485,0.792766
0.153945,0.00198,0.759535
0.229465,0.003673,0.740208
0.273034,0.009977,0.7456
0.249797,0.003673,0.773917
0.164111,0.003422,0.827186
0.079877,0.006127,0.894244
0.014523,0.020277,0.947097
0.0,0.026412,0.970421
0.0,0.022774,0.950756
0.0,0.031478,0.901646
0.0,0.047591,0.83249
0.0,0.040867,0.764815
0.0,0.009013,0.659924
0.0,0.014524,0.671768
0.0,0.026412,0.690142
0.0,0.032564,0.715002
0.0,0.018718,0.748821
0.0,0.007685,0.782601
0.0,0.00166,0.81532
0.0,0.000812,0.83961
0.0,0.004496,0.850591
0.0,0.012109,0.846472
0.0,0.009487,0.83093
0.059545,0.004796,0.806771
0.174277,1.0e-6,0.77437
0.26432,0.000722,0.749747
0.30789,0.002535,0.750147
0.25125,0.001014,0.778664
0.212037,1.0e-5,0.832264
0.107471,0.0,0.898937
0.017428,0.0,0.958506
0.0,0.000227,0.985342
0.0,0.000639,0.975003
0.0,0.000812,0.919197
0.0,0.002155,0.84727
0.0,0.004209,0.779678
0.0,0.02192,0.670514
0.0,0.020277,0.682557
0.0,0.022774,0.701235
0.0,0.017969,0.727718
0.0,0.015844,0.760847
0.0,0.026412,0.794523
0.0,0.044819,0.822931
0.0,0.061481,0.843212
0.0,0.055015,0.850681
0.0,0.037154,0.843045
0.0,0.039603,0.823475
0.03776,0.038366,0.797582
0.143779,0.034809,0.771246
0.22656,0.050475,0.756757
0.30789,0.063173,0.7636
0.262868,0.07784,0.797367
0.197514,0.111141,0.852983
0.100209,0.19277,0.918909
0.015975,0.375102,0.971517
0.0,0.358556,0.989559
0.0,0.278468,0.967061
0.0,0.316827,0.907917
0.0,0.415673,0.834076
0.0,0.554712,0.764987
0.0,0.765917,0.57232
0.0,0.899121,0.583572
0.0,1.0,0.600037
0.0,1.0,0.623746
0.0,1.0,0.652697
0.0,1.0,0.683859
0.0,1.0,0.713635
0.0,1.0,0.734273
0.0,1.0,0.742012
0.0,1.0,0.73107
0.0,1.0,0.710523
0.03776,1.0,0.683008
0.100209,1.0,0.656542
0.133612,1.0,0.641444
0.13216,1.0,0.646107
0.162659,1.0,0.673521
0.121994,1.0,0.720498
0.066806,1.0,0.774913
0.011618,1.0,0.819321
0.0,1.0,0.835946
0.0,1.0,0.816919
0.0,1.0,0.768842
0.0,1.0,0.70868
0.0,1.0,0.650511
0.0,1.0,0.561283
0.0,1.0,0.571346
0.0,0.971155,0.587466
0.0,0.83074,0.609653
0.0,0.662797,0.63688
0.0,0.491846,0.66617
0.0,0.358556,0.693452
0.0,0.269388,0.71293
0.0,0.226938,0.719227
0.0,0.211293,0.713383
0.0,0.200043,0.695066
0.039212,0.19277,0.67038
0.106019,0.243338,0.647667
0.172825,0.342504,0.636011
0.137969,0.369531,0.641724
0.180086,0.306927,0.669523
0.127803,0.211293,0.71684
0.065354,0.094618,0.772312
0.014523,0.061481,0.819384
0.0,0.064896,0.837442
