SOLAR,WIND,LOAD_E
0.0,0.371906,0.660042
0.0,0.504922,0.549469
0.0,0.284121,0.561659
0.0,0.180185,0.581029
0.0,0.218006,0.604086
0.0,0.125,0.633847
0.0,0.118183,0.6682
0.0,0.189192,0.700963
0.0,0.19226,0.725794
0.0,0.168626,0.735638
0.0,0.221377,0.733772
0.0,0.231699,0.718207
0.039,0.228224,0.691108
0.116,0.136935,0.664007
0.187,0.189192,0.647589
0.208,0.221377,0.655371
0.177,0.221377,0.689815
0.131,0.168626,0.748738
0.058,0.189192,0.81986
0.008,0.272284,0.87799
0.0,0.348473,0.901895
0.0,0.476131,0.881473
0.0,0.565939,0.82567
0.0,0.652355,0.749413
0.0,0.78592,0.674319
0.0,1.0,0.558766
0.0,1.0,0.564594
0.0,1.0,0.576636
0.0,1.0,0.595313
0.0,1.0,0.618795
0.0,1.0,0.645503
0.0,1.0,0.672513
0.0,1.0,0.687474
0.0,1.0,0.689441
0.0,1.0,0.67811
0.0,1.0,0.657543
0.007,1.0,0.632536
0.02,1.0,0.610288
0.037,1.0,0.600524
0.062,1.0,0.61043
0.051,1.0,0.644686
0.018,1.0,0.701488
0.024,1.0,0.765591
0.006,0.884395,0.819203
0.0,0.793832,0.840758
0.0,1.0,0.822859
0.0,1.0,0.768083
0.0,1.0,0.703839
0.0,0.963418,0.641554
0.0,1.0,0.534638
0.0,1.0,0.547192
0.0,1.0,0.566135
0.0,1.0,0.590704
0.0,1.0,0.617638
0.0,1.0,0.649675
0.0,1.0,0.676859
0.0,1.0,0.696889
0.0,1.0,0.704778
0.0,1.0,0.697427
0.0,1.0,0.680384
0.035,1.0,0.655363
0.112,1.0,0.630139
0.18,1.0,0.616397
0.207,1.0,0.624337
0.169,1.0,0.656994
0.139,1.0,0.710513
0.065,1.0,0.773529
0.011,1.0,0.828663
0.0,0.963418,0.850433
0.0,0.801797,0.832295
0.0,0.717066,0.778774
0.0,0.680612,0.711011
0.0,0.659344,0.646504
0.0,0.73955,0.540017
0.0,0.49327,0.551367
0.0,0.443053,0.569085
0.0,0.381565,0.593773
0.0,0.348473,0.621585
0.0,0.611453,0.649194
0.0,0.631683,0.67716
0.0,0.598209,0.698848
0.0,0.591659,0.711756
0.0,0.659344,0.706817
0.0,0.598209,0.691946
0.038,0.553363,0.666526
0.102,0.406442,0.640194
0.142,0.459394,0.626314
0.154,0.624891,0.63444
0.161,0.702332,0.667677
0.119,0.453903,0.724709
0.074,0.313064,0.792763
0.012,0.204864,0.85015
0.0,0.125,0.87652
0.0,0.109486,0.85974
0.0,0.066097,0.801613
0.0,0.105303,0.730083
0.0,0.152231,0.662221
0.0,0.186157,0.553082
0.0,0.2922,0.564035
0.0,0.376715,0.57808
0.0,0.540974,0.595405
0.0,0.53485,0.618885
0.0,0.611453,0.643283
0.0,0.631683,0.668595
0.0,0.859047,0.688391
0.0,1.0,0.696194
0.0,1.0,0.684794
0.0,1.0,0.666466
0.023,1.0,0.641147
0.043,1.0,0.620882
0.063,1.0,0.61394
0.067,1.0,0.627123
0.073,1.0,0.666335
0.099,1.0,0.730196
0.063,1.0,0.805352
0.01,1.0,0.868587
0.0,0.981596,0.892289
0.0,0.770255,0.870103
0.0,0.578704,0.813172
0.0,0.645415,0.742305
0.0,0.645415,0.673282
0.0,0.499073,0.559693
0.0,0.421875,0.571433
0.0,0.432378,0.590424
0.0,0.476131,0.613853
0.0,0.416688,0.64481
0.0,0.371906,0.678158
0.0,0.353079,0.709744
0.0,0.300431,0.732358
0.0,0.245954,0.740607
0.0,0.228224,0.733751
0.0,0.211367,0.713364
0.043,0.19226,0.68565
0.116,0.147012,0.6557
0.187,0.165815,0.640121
0.211,0.183155,0.647751
0.181,0.32168,0.683349
0.165,0.242337,0.740852
0.086,0.177247,0.81223
0.014,0.195361,0.873902
0.0,0.23521,0.898754
0.0,0.264579,0.879418
0.0,0.268413,0.820002
0.0,0.280138,0.745959
0.0,0.304603,0.675045
0.0,0.245954,0.563058
0.0,0.249606,0.576177
0.0,0.276193,0.595985
0.0,0.25702,0.622444
0.0,0.238755,0.653804
0.0,0.245954,0.686815
0.0,0.245954,0.717961
0.0,0.249606,0.739984
0.0,0.260781,0.747476
0.0,0.272284,0.737251
0.0,0.371906,0.717579
0.019,0.49327,0.688942
0.054,0.638525,0.660391
0.035,0.702332,0.645489
0.016,0.39139,0.653976
0.043,0.652355,0.691532
0.121,0.348473,0.750602
0.084,0.23521,0.821901
0.017,0.268413,0.882189
0.0,0.249606,0.909288
0.0,0.189192,0.888687
0.0,0.149606,0.836169
0.0,0.132074,0.762373
0.0,0.097258,0.692215
0.0,0.041307,0.578616
0.0,0.058813,0.591388
0.0,0.064594,0.610296
0.0,0.044716,0.633812
0.0,0.041307,0.66497
0.0,0.027672,0.695435
0.0,0.018701,0.729352
0.0,0.008453,0.752523
0.0,0.006351,0.765147
0.0,0.010085,0.763022
0.001,0.012906,0.744301
0.041,0.008074,0.713963
0.112,0.00463,0.683115
0.189,0.001489,0.661961
0.207,0.001882,0.668491
0.2,0.002178,0.703679
0.167,0.012906,0.765524
0.102,0.06917,0.84193
0.02,0.141914,0.909558
0.0,0.204864,0.938305
0.0,0.228224,0.919995
0.0,0.23521,0.855108
0.0,0.238755,0.779603
0.0,0.25702,0.70549
0.0,0.249606,0.587711
0.0,0.268413,0.598694
0.0,0.25702,0.611738
0.0,0.264579,0.62969
0.0,0.300431,0.65183
0.0,0.386457,0.675497
0.0,0.618148,0.695731
0.0,0.884395,0.708864
0.0,0.963418,0.711036
0.0,0.78592,0.706106
0.001,0.528772,0.69609
0.046,0.362411,0.674413
0.117,0.211367,0.648578
0.164,0.211367,0.633834
0.196,0.163036,0.642099
0.189,0.066097,0.678172
0.126,0.107381,0.737838
0.072,0.061659,0.808007
0.018,0.064594,0.871425
0.0,0.107381,0.900343
0.0,0.13941,0.882978
0.0,0.144448,0.830835
0.0,0.13941,0.759229
0.0,0.152231,0.689371
0.0,0.171468,0.577467
0.0,0.152231,0.590215
0.0,0.154886,0.608413
0.0,0.144448,0.633259
0.0,0.120427,0.665127
0.0,0.109486,0.699455
0.0,0.122699,0.730328
0.0,0.120427,0.752702
0.0,0.113779,0.761157
0.0,0.13449,0.749977
0.001,0.141914,0.72998
0.03,0.127329,0.69858
0.058,0.095313,0.669721
0.064,0.070742,0.655433
0.065,0.053388,0.664108
0.063,0.025208,0.699844
0.07,0.008843,0.757886
0.023,0.001372,0.82605
0.005,0.000517,0.883588
0.0,0.002178,0.906602
0.0,0.013952,0.887073
0.0,0.023649,0.828094
0.0,0.030292,0.75332
0.0,0.038075,0.685569
0.0,0.044716,0.571048
0.0,0.043559,0.58367
0.0,0.067622,0.603025
0.0,0.115967,0.62836
0.0,0.097258,0.659998
0.0,0.095313,0.695621
0.0,0.147012,0.728743
0.0,0.174341,0.752724
0.0,0.165815,0.76118
0.0,0.195361,0.75
0.001,0.280138,0.730001
0.032,0.362411,0.700156
0.049,0.367138,0.672754
0.039,0.432378,0.662138
0.021,0.357724,0.676239
0.016,0.326047,0.714273
0.016,0.296296,0.772678
0.011,0.296296,0.838371
0.003,0.300431,0.889657
0.0,0.2922,0.906629
0.0,0.296296,0.882078
0.0,0.317352,0.826241
0.0,0.304603,0.749074
0.0,0.284121,0.675545
0.0,0.195361,0.561378
0.0,0.231699,0.570527
0.0,0.238755,0.585437
0.0,0.238755,0.605859
0.0,0.249606,0.631295
0.0,0.264579,0.659368
0.0,0.326047,0.685352
0.0,0.339383,0.703972
0.0,0.334898,0.710265
0.0,0.330452,0.704516
0.001,0.343908,0.687292
0.023,0.268413,0.664364
0.063,0.171468,0.641858
0.058,0.198495,0.633147
0.038,0.211367,0.647454
0.018,0.19226,0.687037
0.02,0.218006,0.746591
0.014,0.201663,0.813754
0.014,0.157572,0.869488
0.0,0.224783,0.896304
0.0,0.296296,0.879039
0.0,0.313064,0.81777
0.0,0.427105,0.74649
0.0,0.522741,0.676298
0.0,0.499073,0.561972
0.0,0.510816,0.573101
0.0,0.510816,0.590115
0.0,0.591659,0.614235
0.0,0.598209,0.64227
0.0,0.611453,0.673185
0.0,0.624891,0.699746
0.0,0.652355,0.716297
0.0,0.611453,0.721047
0.0,0.591659,0.715198
0.001,0.565939,0.69609
0.025,0.499073,0.66897
0.067,0.339383,0.644813
0.074,0.186157,0.633834
0.113,0.228224,0.643612
0.14,0.313064,0.678972
0.137,0.339383,0.7361
0.073,0.284121,0.803278
0.016,0.224783,0.860348
0.0,0.253295,0.886956
0.0,0.308814,0.86892
0.0,0.296296,0.81019
0.0,0.221377,0.737033
0.0,0.154886,0.666967
0.0,0.066097,0.556098
0.0,0.060225,0.567111
0.0,0.07896,0.582596
0.0,0.097258,0.605715
0.0,0.109486,0.635557
0.0,0.13449,0.670773
0.0,0.129687,0.702854
0.0,0.127329,0.7261
0.0,0.120427,0.736788
0.0,0.122699,0.728314
0.001,0.160289,0.711286
0.047,0.171468,0.685197
0.135,0.129687,0.658269
0.213,0.118183,0.641167
0.243,0.085975,0.646544
0.204,0.049546,0.678872
0.135,0.109486,0.735123
0.077,0.168626,0.802213
0.023,0.177247,0.858206
0.0,0.23521,0.883736
0.0,0.339383,0.866783
0.0,0.348473,0.815699
0.0,0.317352,0.746313
0.0,0.296296,0.679227
0.0,0.195361,0.568204
0.0,0.189192,0.580113
0.0,0.189192,0.59666
0.0,0.195361,0.621039
0.0,0.171468,0.647188
0.0,0.171468,0.676028
0.0,0.186157,0.703511
0.0,0.2922,0.725949
0.0,0.367138,0.738303
0.0,0.459394,0.735599
0.001,0.357724,0.715969
0.018,0.253295,0.690496
0.061,0.125,0.664907
0.088,0.082418,0.654399
0.144,0.032127,0.659273
0.091,0.028528,0.694732
0.089,0.011438,0.75147
0.069,0.005163,0.817174
0.016,0.001744,0.873129
0.0,5.1e-5,0.892817
0.0,0.0,0.871622
0.0,0.0,0.813654
0.0,0.0,0.741891
0.0,0.0,0.669819
0.0,0.0,0.559693
0.0,0.0,0.574712
0.0,0.0,0.594475
0.0,0.000235,0.618768
0.0,0.000144,0.64775
0.0,0.000144,0.679699
0.0,5.1e-5,0.708139
0.0,0.000202,0.729057
0.0,0.000406,0.738106
0.0,0.0,0.737055
0.001,0.0,0.719803
0.008,0.0,0.695752
0.017,0.0,0.674513
0.025,0.0,0.666101
0.034,6.0e-6,0.677251
0.035,0.000235,0.716943
0.02,0.001261,0.779052
0.015,0.000794,0.850038
0.006,0.000313,0.907114
0.0,0.000358,0.929627
0.0,0.000645,0.90852
0.0,0.000272,0.851889
0.0,2.1e-5,0.775821
0.0,0.0,0.703612
0.0,0.0,0.585868
0.0,0.0,0.597471
0.0,0.0,0.617909
0.0,0.0,0.643833
0.0,0.0,0.675459
0.0,0.0,0.708741
0.0,0.0,0.737594
0.0,0.0,0.754397
0.0,0.0,0.761202
0.0,0.0,0.75498
0.001,0.0,0.734855
0.036,0.0,0.704847
0.076,0.0,0.678055
0.152,0.0,0.661432
0.198,0.0,0.6672
0.126,0.0,0.700718
0.102,0.0,0.757101
0.056,0.0,0.824249
0.021,0.0,0.886697
0.0,0.0,0.923152
0.0,0.0,0.904211
0.0,6.0e-6,0.842236
0.0,0.002679,0.766186
0.0,0.012906,0.691033
0.0,0.003053,0.574076
0.0,0.006351,0.583479
0.0,0.002679,0.602151
0.0,0.004892,0.62815
0.0,0.010085,0.663448
0.0,0.010523,0.700001
0.0,0.007352,0.731696
0.0,0.009245,0.754107
0.0,0.029401,0.763408
0.0,0.047089,0.75634
0.002,0.084184,0.73779
0.04,0.095313,0.711565
0.071,0.077268,0.686818
0.106,0.060225,0.67453
0.16,0.047089,0.683573
0.15,0.038075,0.719631
0.141,0.028528,0.777631
0.095,0.04021,0.845656
0.029,0.048307,0.905464
0.0,0.072338,0.92691
0.0,0.07896,0.902861
0.0,0.080677,0.844724
0.0,0.091501,0.769301
0.0,0.087791,0.69694
0.0,0.038075,0.581529
0.0,0.041307,0.594356
0.0,0.037037,0.612675
0.0,0.037037,0.637689
0.0,0.041307,0.667558
0.0,0.041307,0.69892
0.0,0.045892,0.727363
0.0,0.056057,0.748001
0.0,0.054712,0.755575
0.0,0.058813,0.749404
0.001,0.064594,0.727815
0.023,0.06917,0.69883
0.035,0.080677,0.672231
0.07,0.060225,0.65866
0.068,0.063115,0.668159
0.087,0.077268,0.703333
0.072,0.077268,0.760809
0.027,0.06917,0.828287
0.009,0.050805,0.882946
0.0,0.034036,0.904912
0.0,0.030292,0.88542
0.0,0.025208,0.831234
0.0,0.034036,0.760438
0.0,0.091501,0.688147
0.0,0.072338,0.57289
0.0,0.118183,0.5862
0.0,0.147012,0.6063
0.0,0.101227,0.631761
0.0,0.063115,0.659885
0.0,0.053388,0.692416
0.0,0.027672,0.723792
0.0,0.020036,0.747625
0.0,0.011438,0.75686
0.0,0.002862,0.749028
0.003,0.000517,0.72986
0.049,5.1e-5,0.699254
0.108,0.0,0.667386
0.199,0.0,0.649435
0.229,0.0,0.658005
0.227,0.0,0.693397
0.143,0.0,0.752626
0.099,0.0,0.822208
0.034,0.0,0.886521
0.0,0.0,0.916786
0.0,0.003053,0.900002
0.0,0.011438,0.842988
0.0,0.010085,0.767721
0.0,0.007007,0.695509
0.0,0.0039,0.58091
0.0,0.009245,0.593069
0.0,0.007007,0.612023
0.0,0.005737,0.638411
0.0,0.010974,0.669781
0.0,0.021433,0.704326
0.0,0.04021,0.733796
0.0,0.067622,0.753793
0.0,0.052086,0.760594
0.0,0.064594,0.751903
0.002,0.06917,0.731859
0.013,0.067622,0.705064
0.053,0.077268,0.679775
0.08,0.127329,0.666847
0.101,0.13449,0.676504
0.104,0.095313,0.712959
0.073,0.245954,0.773859
0.033,0.376715,0.842495
0.014,0.348473,0.897069
0.0,0.559627,0.917298
0.0,0.49327,0.892488
0.0,0.78592,0.835964
0.0,1.0,0.759629
0.0,1.0,0.681252
0.0,1.0,0.565159
0.0,1.0,0.575044
0.0,1.0,0.592116
0.0,1.0,0.617012
0.0,1.0,0.645913
0.0,0.945467,0.677771
0.0,0.540974,0.706931
0.0,0.296296,0.728635
0.0,0.214669,0.738507
0.0,0.122699,0.732493
0.004,0.101227,0.715353
0.055,0.030292,0.687579
0.113,0.009245,0.661344
0.166,0.052086,0.650148
0.18,0.091501,0.661753
0.133,0.160289,0.701351
0.098,0.228224,0.763856
0.056,0.516755,0.833489
0.015,0.7625,0.890491
0.0,1.0,0.916728
0.0,1.0,0.902941
0.0,1.0,0.841991
0.0,0.747149,0.763411
0.0,0.276193,0.682369
0.0,0.516755,0.559008
0.0,0.53485,0.571385
0.0,0.522741,0.596424
0.0,0.348473,0.624988
0.0,0.300431,0.657924
0.0,0.353079,0.692663
0.0,0.411544,0.725644
0.0,0.330452,0.747879
0.0,0.317352,0.759605
0.0,0.272284,0.751749
0.005,0.284121,0.734116
0.059,0.208098,0.704922
0.155,0.221377,0.675892
0.213,0.53485,0.661541
0.238,0.717066,0.669595
0.176,0.695041,0.706453
0.116,0.49327,0.766798
0.064,0.427105,0.837632
0.021,0.260781,0.895903
0.001,0.238755,0.922258
0.0,0.218006,0.901327
0.0,0.19226,0.838615
0.0,0.211367,0.761192
0.0,0.242337,0.686521
0.0,0.308814,0.569481
0.0,0.330452,0.580106
0.0,0.348473,0.597328
0.0,0.362411,0.621032
0.0,0.401383,0.65012
0.0,0.432378,0.68218
0.0,0.453903,0.713121
0.0,0.516755,0.741574
0.0,0.572297,0.754893
0.0,0.624891,0.751194
0.006,0.666384,0.732772
0.056,0.817886,0.70208
0.094,0.717066,0.673145
0.116,1.0,0.658836
0.093,1.0,0.668347
0.104,0.901567,0.704339
0.067,0.687801,0.763638
0.061,0.572297,0.832308
0.021,0.481799,0.891233
0.001,0.528772,0.91338
0.0,0.540974,0.892668
0.0,0.459394,0.82679
0.0,0.411544,0.754683
0.0,0.371906,0.684477
0.0,0.304603,0.572226
0.0,0.296296,0.585516
0.0,0.304603,0.60693
0.0,0.300431,0.635905
0.0,0.357724,0.670809
0.0,0.396365,0.706929
0.0,0.416688,0.738106
0.0,0.432378,0.762333
0.0,0.504922,0.77337
0.0,0.516755,0.767854
0.008,0.540974,0.749806
0.087,0.591659,0.718531
0.17,0.487512,0.688332
0.246,0.411544,0.671605
0.308,0.401383,0.678351
0.299,0.432378,0.714123
0.253,0.437694,0.775987
0.164,0.437694,0.849512
0.062,0.376715,0.914555
0.002,0.432378,0.948489
0.0,0.448456,0.932893
0.0,0.432378,0.871854
0.0,0.386457,0.796525
0.0,0.308814,0.723108
0.0,0.242337,0.603062
0.0,0.204864,0.615005
0.0,0.160289,0.633935
0.0,0.149606,0.658393
0.0,0.125,0.68777
0.0,0.122699,0.718577
0.0,0.101227,0.748644
0.0,0.087791,0.771527
0.0,0.089633,0.77851
0.0,0.084184,0.774587
0.005,0.093394,0.751565
0.055,0.072338,0.720234
0.128,0.009659,0.688491
0.173,0.004377,0.670292
0.215,0.001372,0.674763
0.213,0.000963,0.708742
0.176,0.007707,0.765829
0.098,0.018056,0.835631
0.041,0.049546,0.899766
0.002,0.087791,0.929263
0.0,0.095313,0.914139
0.0,0.073957,0.858056
0.0,0.049546,0.784818
0.0,0.038075,0.712512
0.0,0.023649,0.592292
0.0,0.009659,0.604673
0.0,0.003459,0.624636
0.0,0.000358,0.650121
0.0,0.000717,0.682032
0.0,0.002338,0.715626
0.0,0.002026,0.747163
0.0,0.000171,0.766723
0.0,4.0e-6,0.772831
0.0,1.0e-6,0.77552
0.005,3.9e-5,0.753276
0.052,0.001613,0.71726
0.122,0.002338,0.680388
0.167,0.001882,0.657884
0.192,0.012906,0.662126
0.244,0.032127,0.692206
0.234,0.089633,0.747021
0.141,0.118183,0.81797
0.042,0.157572,0.877953
0.002,0.339383,0.902861
0.0,0.540974,0.880412
0.0,0.778061,0.820944
0.0,0.92774,0.744274
0.0,1.0,0.672753
0.0,1.0,0.559812
0.0,1.0,0.570248
0.0,1.0,0.588517
0.0,1.0,0.611871
0.0,1.0,0.641989
0.0,1.0,0.67289
0.0,1.0,0.700249
0.0,1.0,0.720118
0.0,1.0,0.725755
0.0,1.0,0.714118
0.001,1.0,0.694246
0.006,1.0,0.667216
0.027,0.717066,0.643139
0.052,0.516755,0.633675
0.113,0.618148,0.64422
0.12,0.611453,0.682009
0.129,0.540974,0.740265
0.112,0.528772,0.808734
0.047,0.464928,0.869111
0.003,0.553363,0.896878
0.0,0.666384,0.879556
0.0,0.778061,0.820146
0.0,0.892953,0.746937
0.0,0.901567,0.678228
0.0,0.801797,0.564972
0.0,0.747149,0.578111
0.0,0.778061,0.596612
0.0,0.826011,0.623071
0.0,0.7625,0.654441
0.0,0.717066,0.688995
0.0,0.687801,0.720211
0.0,0.645415,0.743919
0.0,0.604807,0.753104
0.0,0.540974,0.742038
0.012,0.481799,0.723049
0.098,0.401383,0.691947
0.201,0.154886,0.66187
0.281,0.186157,0.644794
0.314,0.330452,0.650304
0.3,0.288142,0.681306
0.196,0.204864,0.737781
0.082,0.242337,0.804153
0.032,0.208098,0.859237
0.002,0.214669,0.882693
0.0,0.253295,0.86373
0.0,0.242337,0.815583
0.0,0.228224,0.74955
0.0,0.195361,0.682121
0.0,0.189192,0.568814
0.0,0.152231,0.583326
0.0,0.101227,0.604655
0.0,0.07896,0.63282
0.0,0.052086,0.6661
0.0,0.045892,0.701975
0.0,0.049546,0.734526
0.0,0.063115,0.757001
0.0,0.095313,0.766317
0.0,0.144448,0.76004
0.014,0.157572,0.739794
0.104,0.125,0.704274
0.211,0.063115,0.668601
0.295,0.027672,0.649238
0.338,0.032127,0.653341
0.332,0.037037,0.6869
0.28,0.049546,0.742996
0.188,0.047089,0.811701
0.082,0.085975,0.875242
0.006,0.171468,0.908225
0.0,0.211367,0.889617
0.0,0.23521,0.830481
0.0,0.238755,0.755492
0.0,0.224783,0.682143
0.0,0.201663,0.568162
0.0,0.186157,0.58136
0.0,0.211367,0.603294
0.0,0.228224,0.630012
0.0,0.32168,0.663155
0.0,0.464928,0.697361
0.0,0.53485,0.724953
0.0,0.559627,0.740625
0.0,0.553363,0.740703
0.0,0.565939,0.724042
0.005,0.553363,0.699942
0.048,0.504922,0.669651
0.128,0.280138,0.641786
0.211,0.448456,0.629406
0.299,0.313064,0.636882
0.298,0.253295,0.671083
0.283,0.218006,0.727547
0.182,0.228224,0.796749
0.077,0.268413,0.856323
0.006,0.304603,0.881739
0.0,0.371906,0.864778
0.0,0.432378,0.812834
0.0,0.453903,0.742813
0.0,0.49327,0.676016
0.0,0.487512,0.564937
0.0,0.680612,0.578069
0.0,0.801797,0.596564
0.0,0.981596,0.620237
0.0,0.954414,0.649289
0.0,1.0,0.678259
0.0,1.0,0.703467
0.0,1.0,0.71772
0.0,1.0,0.72087
0.0,1.0,0.718275
0.006,1.0,0.700689
0.051,1.0,0.671147
0.123,0.578704,0.643244
0.243,0.396365,0.624248
0.305,0.504922,0.628643
0.291,0.817886,0.660004
0.155,0.936575,0.719811
0.135,0.972479,0.78832
0.055,0.910236,0.844356
0.006,1.0,0.870512
0.0,1.0,0.853824
0.0,1.0,0.800738
0.0,1.0,0.730963
0.0,1.0,0.659949
0.0,1.0,0.545826
0.0,1.0,0.554694
0.0,1.0,0.572494
0.0,1.0,0.596598
0.0,1.0,0.626717
0.0,1.0,0.659923
0.0,1.0,0.689119
0.0,1.0,0.711115
0.0,1.0,0.717493
0.0,1.0,0.70922
0.013,1.0,0.690277
0.069,1.0,0.663401
0.149,0.396365,0.639462
0.201,0.510816,0.627122
0.224,0.867442,0.63382
0.177,0.353079,0.667062
0.128,0.376715,0.724898
0.083,0.396365,0.791056
0.048,0.611453,0.847263
0.002,1.0,0.873475
0.0,1.0,0.862647
0.0,0.981596,0.812681
0.0,0.884395,0.737616
0.0,0.834189,0.662925
0.0,0.936575,0.54764
0.0,1.0,0.554609
0.0,0.954414,0.565751
0.0,0.859047,0.585435
0.0,0.645415,0.612856
0.0,0.453903,0.640837
0.0,0.362411,0.66607
0.0,0.910236,0.682529
0.0,1.0,0.68944
0.0,1.0,0.683057
0.007,1.0,0.665577
0.017,1.0,0.641854
0.017,1.0,0.623049
0.03,1.0,0.616787
0.035,1.0,0.630748
0.023,1.0,0.677215
0.02,1.0,0.745327
0.019,1.0,0.813293
0.019,0.901567,0.865977
0.006,0.732004,0.888546
0.0,0.53485,0.870408
0.0,0.470508,0.813457
0.0,0.437694,0.742527
0.0,0.611453,0.674221
0.0,0.559627,0.563337
0.0,0.432378,0.576429
0.0,0.680612,0.595536
0.0,1.0,0.618477
0.0,1.0,0.644554
0.0,1.0,0.671031
0.0,1.0,0.69358
0.0,1.0,0.7092
0.0,1.0,0.712279
0.0,1.0,0.704059
0.003,1.0,0.686042
0.013,1.0,0.662378
0.032,1.0,0.639961
0.039,1.0,0.628355
0.078,1.0,0.63509
0.107,1.0,0.668413
0.07,1.0,0.728071
0.069,0.892953,0.794505
0.038,0.809815,0.846961
0.007,0.809815,0.873147
0.0,0.801797,0.855387
0.0,0.859047,0.801265
0.0,1.0,0.730593
0.0,1.0,0.663418
0.0,1.0,0.554948
0.0,1.0,0.568515
0.0,1.0,0.587384
0.0,1.0,0.612072
0.0,1.0,0.637131
0.0,1.0,0.667041
0.0,1.0,0.694163
0.0,1.0,0.713859
0.0,1.0,0.722725
0.0,1.0,0.715223
0.024,1.0,0.698501
0.088,1.0,0.671354
0.124,1.0,0.651613
0.063,1.0,0.644228
0.146,1.0,0.65053
0.267,1.0,0.677671
0.237,1.0,0.729586
0.147,1.0,0.795223
0.078,1.0,0.85168
0.011,1.0,0.876951
0.0,1.0,0.861062
0.0,1.0,0.80933
0.0,1.0,0.739604
0.0,0.963418,0.67157
0.0,0.936575,0.559799
0.0,0.695041,0.572172
0.0,0.470508,0.593796
0.0,0.280138,0.620114
0.0,0.144448,0.652044
0.0,0.082418,0.687963
0.0,0.056057,0.719111
0.0,0.111619,0.737896
0.0,0.132074,0.742913
0.0,0.093394,0.729553
0.012,0.127329,0.707725
0.052,0.152231,0.678739
0.091,0.154886,0.652118
0.138,0.010974,0.638899
0.139,2.9e-5,0.648818
0.143,0.0,0.683723
0.127,0.0,0.740423
0.07,0.0,0.807947
0.043,8.1e-5,0.864233
0.005,0.0,0.891798
0.0,0.0,0.873562
0.0,0.0,0.818245
0.0,0.0,0.746035
0.0,0.0,0.686475
0.0,0.012906,0.57657
0.0,0.035017,0.586061
0.0,0.070742,0.599491
0.0,0.084184,0.623968
0.0,0.093394,0.652475
0.0,0.095313,0.683126
0.0,0.154886,0.708565
0.0,0.231699,0.721394
0.0,0.160289,0.725432
0.0,0.113779,0.717906
0.014,0.144448,0.697958
0.08,0.224783,0.673884
0.21,0.099229,0.647424
0.306,0.189192,0.631366
0.281,0.343908,0.639664
0.216,0.702332,0.674831
0.13,1.0,0.733324
0.064,1.0,0.79929
0.031,1.0,0.855995
0.002,1.0,0.881346
0.0,1.0,0.859432
0.0,0.778061,0.807793
0.0,0.330452,0.736524
0.0,0.163036,0.6718
0.0,0.144448,0.563696
0.0,0.25702,0.577425
0.0,0.288142,0.594568
0.0,0.406442,0.618848
0.0,0.459394,0.647835
