iter,elec_rho,elec_price_mean,elec_imb_mean,H2_rho,H2_price_mean,H2_imb_mean,elec_GC_rho,elec_GC_price_mean,elec_GC_imb_mean,H2_GC_rho,H2_GC_price_mean,H2_GC_imb_mean,EP_rho,EP_price_mean,EP_imb_mean,cap_rho_Gen_VRES_Solar,cap_rho_Gen_VRES_Wind,cap_rho_Prod_H2_Green,cap_rho_Offtaker_Green
28,1.3400956406250004,104.55063697939097,-0.06298931035066313,0.6476281574837032,84.96068237584639,0.18947725978590454,0.6236784538234108,6.968929048325922,-0.0038122825142573808,2.6532977051444226,130.31270672943072,-0.2375106540641822,2.584048424485136,218.98134564612502,-0.3740691244893711,0.2078928179411369,0.3555672687944359,0.3555672687944359,0.3555672687944359
29,1.2762815625000004,104.57553594396038,-0.07144100416550306,0.6541044390585402,84.93177977962803,0.17676850681150108,0.5939794798318198,6.970540895909653,-0.025219833694345026,2.6532977051444226,130.5041118263476,-0.21918587673636192,2.6098889087299875,219.12828677747635,-0.37534453633837994,0.21828745883819375,0.37334563223415773,0.37334563223415773,0.37334563223415773
30,1.2762815625000004,104.59432992466799,-0.058055841615766664,0.6606454834491257,84.90896937331709,0.1492949075205243,0.5939794798318198,6.971649333015214,-0.01754982882392467,2.6532977051444226,130.6868463101308,-0.22267760862495548,2.6359877978172874,219.27456160768443,-0.35916807196620076,0.2078928179411369,0.3920129138458656,0.3920129138458656,0.3920129138458656
31,1.2762815625000004,104.61136696179226,-0.052654256844757184,0.667251938283617,84.88872748877259,0.13335812101364436,0.5656947426969712,6.972473188844545,-0.013722059286749482,2.6532977051444226,130.84815757998587,-0.22574061330343828,2.6623476757954605,219.41824022156612,-0.3391264406878991,0.2078928179411369,0.4116135595381589,0.4116135595381589,0.4116135595381589
32,1.2762815625000004,104.62800765554441,-0.05198997829634556,0.6739244576664531,84.87170742935199,0.11735940538055976,0.5387568978066392,6.9730863056095815,-0.01072261130521891,2.6532977051444226,130.99230540862214,-0.2345332753993595,2.6889711525534152,219.55283569921724,-0.3053805632242027,0.21828745883819375,0.4321942375150669,0.4321942375150669,0.4321942375150669
33,1.2762815625000004,104.64552714402595,-0.05460421620049879,0.6806637022431177,84.85611633501935,0.11009206942920675,0.5131018074348944,6.973542607662407,-0.008379133177736467,2.6532977051444226,131.14201785999444,-0.24358710027471508,2.7158608640789494,219.67560638946767,-0.26776081596308526,0.22920183178010345,0.4538039493908203,0.4538039493908203,0.4538039493908203
34,1.2762815625000004,104.66444536341945,-0.05809433467072933,0.6874703392655489,84.84031526543141,0.1116323124503798,0.48866838803323276,6.973838125810963,-0.005697969586712121,2.6532977051444226,131.29575197762293,-0.2501304840255037,2.743019472719739,219.7778905387203,-0.23171854522146637,0.21828745883819375,0.47649414686036135,0.47649414686036135,0.47649414686036135
35,1.2762815625000004,104.68155678005118,-0.06038241238001682,0.6943450426582044,84.82331463242849,0.1206919159922908,0.465398464793555,6.973938909360963,-0.0020403981474974176,2.6532977051444226,131.4503753742397,-0.2515773702940096,2.770449667446936,219.86027985288828,-0.20252479550701968,0.22920183178010345,0.5003188542033794,0.5003188542033794,0.5003188542033794
36,1.2762815625000004,104.6962133795565,-0.059552092801997816,0.7012884930847865,84.80546517289729,0.13985616839392084,0.465398464793555,6.97395819185818,-0.0003903808865758119,2.6532977051444226,131.60098574044503,-0.24504803734747502,2.770449667446936,219.93343014112048,-0.1867890329433021,0.24066192336910863,0.5253347969135485,0.5253347969135485,0.5253347969135485
37,1.2762815625000004,104.7126002446625,-0.07211932762078678,0.7083013780156343,84.78537428878445,0.15393549707367502,0.465398464793555,6.974665009779427,-0.01597365428507454,2.6532977051444226,131.7472197341496,-0.2379275348281513,2.770449667446936,219.9989004620686,-0.1722937836603771,0.25269501953756407,0.5516015367592259,0.5516015367592259,0.5516015367592259
38,1.2762815625000004,104.72558555193432,-0.05884330320478105,0.7153843917957906,84.76294567964115,0.16689961015581367,0.465398464793555,6.9748492944939775,-0.004261460159123951,2.6532977051444226,131.88786240583707,-0.2288302693410892,2.770449667446936,220.0615104537365,-0.16418511278590803,0.24066192336910863,0.5791816135971871,0.5791816135971871,0.5791816135971871
39,1.2762815625000004,104.73853324653798,-0.06454948963262254,0.7225382357137485,84.74167639083493,0.17934381437870608,0.465398464793555,6.975379462207674,-0.013609611382602358,2.6532977051444226,132.02132178089317,-0.217142808606804,2.770449667446936,220.12223579825294,-0.15996085696062567,0.25269501953756407,0.6081406942770465,0.6081406942770465,0.6081406942770465
40,1.2762815625000004,104.74811051650043,-0.04946251267667589,0.7297636180708861,84.718677933889,0.18846050725521038,0.465398464793555,6.975345226424643,0.0009042598188356559,2.6532977051444226,132.1479440191863,-0.206018561404821,2.770449667446936,220.1822737707616,-0.15730558140334902,0.24066192336910863,0.6385477289908988,0.6385477289908988,0.6385477289908988
41,1.2762815625000004,104.75780459851012,-0.0559769335972372,0.737061254251595,84.69661282863083,0.20105187653624448,0.465398464793555,6.975582375322248,-0.007079606958172388,2.6532977051444226,132.2660769120522,-0.19220611616797498,2.770449667446936,220.23743233300954,-0.1587735092371424,0.25269501953756407,0.6704751154404438,0.6704751154404438,0.6704751154404438
42,1.2762815625000004,104.76507295541333,-0.043040324664969175,0.7444318667941109,84.6744640708337,0.20236576080125054,0.443236633136719,6.97519301951053,0.01233368288826637,2.5269501953756404,132.37383599695872,-0.18409396759617624,2.770449667446936,220.2897072844487,-0.1532433156481119,0.2653297705144423,0.7039988712124661,0.7039988712124661,0.7039988712124661
43,1.2762815625000004,104.7740535253153,-0.05384443970339618,0.751876185462052,84.65325006457422,0.21454354556466398,0.443236633136719,6.97505385304517,0.004408397154439718,2.406619233691086,132.45600677734663,-0.1636112492091679,2.770449667446936,220.340738435658,-0.14796562344252967,0.27859625904016444,0.7391988147730894,0.7391988147730894,0.7039988712124661
44,1.2762815625000004,104.78071921493665,-0.041944724005815774,0.7593949473166726,84.63239459146719,0.21010464409762394,0.443236633136719,6.974416104198536,0.022547380746915882,2.406619233691086,132.53001049066793,-0.1600642004474825,2.770449667446936,220.38799102761777,-0.1379880218488276,0.2925260719921727,0.7761587555117438,0.7039988712124661,0.7391988147730894
45,1.2762815625000004,104.78934557206034,-0.05163432594004826,0.7669888967898393,84.61156112791323,0.20674950005731274,0.443236633136719,6.974002472628991,0.014965927741414264,2.2920183178010345,132.59761924895818,-0.15613353243657235,2.770449667446936,220.43197137894046,-0.12710653942984906,0.3071523755917813,0.8149666932873311,0.7391988147730894,0.7761587555117438
46,1.2762815625000004,104.79597532458556,-0.04095630946273747,0.7746587857577377,84.59079953923303,0.202672639850807,0.443236633136719,6.973226313031947,0.0280828382076478,2.1828745883819374,132.66005529347353,-0.15373118791783894,2.770449667446936,220.4723856977443,-0.11557072814624207,0.3225099943713704,0.8557150279516976,0.7761587555117438,0.8149666932873311
47,1.2762815625000004,104.80422419895842,-0.05374562361500303,0.7824053736153151,84.5713691005956,0.21251757670397314,0.443236633136719,6.972859100146797,0.012899433951293783,2.0789281794113688,132.70709106731803,-0.13816331093965722,2.743019472719739,220.5089911053081,-0.1045693149284743,0.3386354940899389,0.8557150279516976,0.8149666932873311,0.8557150279516976
48,1.2762815625000004,104.81080443002078,-0.041120901750599716,0.7902294273514683,84.55212855954325,0.2071993603154742,0.443236633136719,6.972234414196747,0.02581639241987362,2.0789281794113688,132.750780398568,-0.13895669798420907,2.7158608640789494,220.54032227469065,-0.0907844371361547,0.3555672687944359,0.8557150279516976,0.7761587555117438,0.8985007793492825
49,1.2762815625000004,104.81894156893257,-0.048476846904207685,0.798131721624983,84.53291413990385,0.20554571690339501,0.443236633136719,6.971867767464212,0.01471107501260571,2.0789281794113688,132.79371049085825,-0.1371548899078814,2.6889711525534152,220.56781775967198,-0.07950976967815684,0.3555672687944359,0.8557150279516976,0.8149666932873311,0.8985007793492825
50,1.2155062500000002,104.8264127175056,-0.05431150058035315,0.8061130388412329,84.51250452198848,0.2170890826466332,0.443236633136719,6.971861151779633,0.0002577117127095361,2.0789281794113688,132.82853886365476,-0.12255157735556321,2.6623476757954605,220.59208313381234,-0.07028064207224066,0.37334563223415773,0.8557150279516976,0.8149666932873311,0.8985007793492825
51,1.2155062500000002,104.83195679991509,-0.03680562109361148,0.8141741692296453,84.49247884970842,0.2129231025119063,0.4221301267968752,6.971414709437396,0.01772869704096075,2.0789281794113688,132.86203658228584,-0.1236903983466877,2.6359877978172874,220.61214541037512,-0.05912165444302412,0.3920129138458656,0.8985007793492825,0.7761587555117438,0.8985007793492825
52,1.1576250000000001,104.83553865129018,-0.024803734285587947,0.8223159109219417,84.47216989283439,0.21215218006183148,0.4221301267968752,6.970871346935379,0.021577498974351194,2.0789281794113688,132.89442087358597,-0.12141159692671681,2.6098889087299875,220.62949638679987,-0.05120380092137261,0.4116135595381589,0.8985007793492825,0.8149666932873311,0.8985007793492825
53,1.1025,104.8376135506212,-0.014978223480294102,0.8305390700311611,84.45132197972552,0.212521984362206,0.4221301267968752,6.97041720397866,0.018034496577260598,2.0789281794113688,132.92636062741667,-0.11749308957888474,2.584048424485136,220.64481284199525,-0.04533516600946478,0.3920129138458656,0.8985007793492825,0.8149666932873311,0.8985007793492825
54,1.05,104.840508026972,-0.022570465238149928,0.8388444607314728,84.42987990330799,0.21288487139639709,0.4221301267968752,6.970542778904721,-0.005866721145763765,2.0789281794113688,132.9575628173279,-0.11274278389944994,2.5584637866189466,220.65863164097448,-0.04103834995477232,0.4116135595381589,0.8985007793492825,0.8557150279516976,0.8985007793492825
55,1.0,104.84622081612936,-0.047317959495376136,0.8472329053387875,84.40601261733332,0.22499803090052367,0.4020286921875002,6.971357349426556,-0.041529566860504484,2.0789281794113688,132.98150525658468,-0.09522808951204523,2.533132461998957,220.67138351587502,-0.03798082825753018,0.4321942375150669,0.8985007793492825,0.8557150279516976,0.8985007793492825
56,1.0,104.85104730429092,-0.03920055332744639,0.8557052343921754,84.38304871505635,0.21649508080957658,0.4020286921875002,6.971916840946273,-0.0313486737279559,2.0789281794113688,133.00882130398898,-0.09732702450241801,2.508051942573225,220.68187796659817,-0.03189236442614221,0.4116135595381589,0.8985007793492825,0.8149666932873311,0.8985007793492825
57,1.0,104.85569385613643,-0.03711639260722477,0.8642622867360972,84.36069965974269,0.2094913129030568,0.4020286921875002,6.972340586772484,-0.0237427542356055,1.9799315994393987,133.03475624717046,-0.09689213586279344,2.4832197451220046,220.6914054880898,-0.028957458391185437,0.4321942375150669,0.8985007793492825,0.8557150279516976,0.8985007793492825
58,1.0,104.86065405583466,-0.03936884559926243,0.8729049096034581,84.33892007514818,0.2026866872367901,0.4020286921875002,6.972647271999246,-0.017183772715207088,1.8856491423232367,133.05880850439695,-0.09527373129172861,2.4586334110118857,220.70055540882927,-0.027836801320563292,0.4538039493908203,0.8985007793492825,0.8557150279516976,0.8985007793492825
59,1.0,104.86625071360342,-0.04508159878044923,0.8816339586994927,84.31777032372533,0.19546827649885187,0.4020286921875002,6.972856920921875,-0.011746765484964585,1.79585632602213,133.08081387532437,-0.09328108557835146,2.434290505952362,220.70963638512944,-0.02763561383623012,0.47649414686036135,0.8985007793492825,0.8557150279516976,0.8985007793492825
60,1.0,104.87026809565214,-0.03592170921199909,0.8904502982864876,84.29734710458179,0.18764830523403345,0.38288446875000015,6.972607832506347,0.014227587590743152,1.7103393581163142,133.10141494761268,-0.09137272473319918,2.410188619754814,220.71876692538572,-0.02776876607590345,0.5003188542033794,0.8985007793492825,0.8557150279516976,0.8985007793492825
61,1.0,104.8741002179926,-0.034129641700490786,0.8993548012693525,84.277462363959,0.18141587453907554,0.38288446875000015,6.972195276344603,0.027723106294568877,1.7103393581163142,133.12135589006164,-0.08777909745515816,2.386325366093875,220.7281680804214,-0.028554782887112,0.5253347969135485,0.8985007793492825,0.8557150279516976,0.8985007793492825
62,1.0,104.8779990776157,-0.03454854715749425,0.9083483492820461,84.25817070542644,0.1754112210290618,0.38288446875000015,6.971666575297589,0.03427469415730926,1.7103393581163142,133.14002979901548,-0.08385916655852656,2.3626983822711636,220.73777546452692,-0.029197204091785285,0.5003188542033794,0.8985007793492825,0.8557150279516976,0.8985007793492825
63,1.0,104.88370340812645,-0.04926616619140927,0.9174318327748666,84.2395920003781,0.16922636944341388,0.4020286921875002,6.9713986888710275,0.017251432668929065,1.7103393581163142,133.157574919668,-0.08016147939741712,2.33930532898135,220.74741261899388,-0.029367540273308713,0.5253347969135485,0.8985007793492825,0.8557150279516976,0.8985007793492825
64,1.0,104.89026671366001,-0.056687910505129106,0.9266061511026152,84.2220140752595,0.16140038352048777,0.38288446875000015,6.971224713655949,0.011763895001424912,1.7103393581163142,133.17456357520126,-0.07827668309115732,2.3161438900805447,220.75689417735202,-0.02904654327312757,0.5516015367592259,0.8985007793492825,0.8557150279516976,0.8985007793492825
65,1.0,104.89538069212584,-0.04470224130137623,0.9358722126136414,84.20501342638262,0.15330346415354626,0.3646518750000001,6.970810295686893,0.02856632743618193,1.7103393581163142,133.19117347911512,-0.07696704111108715,2.2932117723569747,220.76621286989496,-0.028757769737833724,0.5253347969135485,0.8985007793492825,0.8557150279516976,0.8985007793492825
66,1.0,104.90139129129024,-0.05127188692420296,0.9452309347397778,84.18791047313923,0.15222508708776886,0.3646518750000001,6.970523490009499,0.0209738436067252,1.7103393581163142,133.20661392814065,-0.07223961734272136,2.2705067053039354,220.77581551175896,-0.03269569219938294,0.5516015367592259,0.8985007793492825,0.8557150279516976,0.8985007793492825
67,1.0,104.9057487891665,-0.03760778792987498,0.9546832440871756,84.17160693042169,0.14306702980991434,0.3472875000000001,6.97003941600076,0.03716989593068945,1.7103393581163142,133.22212127119653,-0.07237554815920824,2.2480264408949857,220.78436396941328,-0.029793081928614306,0.5791816135971871,0.8985007793492825,0.8557150279516976,0.9434258183167467
68,1.0,104.90898961953555,-0.027913905221206212,0.9642300765280474,84.15586320084505,0.13633054570762995,0.3472875000000001,6.969429949128787,0.044162694564808085,1.7103393581163142,133.237131395925,-0.07046684548331802,2.225768753361372,220.79237045024857,-0.028287965678295595,0.5516015367592259,0.8985007793492825,0.8557150279516976,0.9434258183167467
69,0.9523809523809523,104.91091048626086,-0.017654909907039162,0.9738723772933279,84.14051394865,0.1306946662044193,0.3646518750000001,6.968885302732709,0.03866942290755834,1.7103393581163142,133.25164080547114,-0.06764915070356198,2.2037314389716554,220.79996389222845,-0.02731426340907785,0.5791816135971871,0.8985007793492825,0.8557150279516976,0.9434258183167467
70,0.9070294784580498,104.91153198110854,-0.005958713582010904,0.9836111010662612,84.12551628168892,0.12535377660233846,0.38288446875000015,6.968499590350679,0.025321539912598577,1.7103393581163142,133.26565028607442,-0.06462475392933355,2.1819123158135203,220.80720198958215,-0.026531634904984478,0.6081406942770465,0.8985007793492825,0.8557150279516976,0.9434258183167467
71,0.863837598531476,104.9108541603986,0.006803407483442214,0.9934472120769238,84.1113066248653,0.11994734029170438,0.38288446875000015,6.968329367026461,0.011174950297470003,1.7103393581163142,133.27920440339707,-0.06172320138408324,2.160309223577743,220.81412581190912,-0.025861149653051363,0.6385477289908988,0.8985007793492825,0.8557150279516976,0.9434258183167467
72,0.8227024747918819,104.90916116076795,0.017821828884811177,1.003381684197693,84.09785225841895,0.11451053324516053,0.3646518750000001,6.968335952573464,-0.0004539496501958351,1.7103393581163142,133.29232542594076,-0.058917494159055075,2.1389200233443,220.82078771215626,-0.025335631180107596,0.6704751154404438,0.8985007793492825,0.8557150279516976,0.9434258183167467
73,0.8227024747918819,104.90691443598593,0.024033347827063248,1.01341550103967,84.08479832214064,0.10916512531035107,0.3472875000000001,6.968422405097864,-0.006257239958858912,1.7103393581163142,133.30487512298012,-0.05610394283219174,2.117742597370594,220.82724078750277,-0.02495716016318102,0.7039988712124661,0.8985007793492825,0.8557150279516976,0.9434258183167467
74,0.8227024747918819,104.90461986394261,0.024882107744724498,1.0235496560500665,84.07160201502762,0.10951525944878288,0.33075000000000004,6.968523015868464,-0.007646081191862693,1.7103393581163142,133.31630923289075,-0.05102665655710218,2.0967748488817763,220.83466739278006,-0.028799993950486977,0.7391988147730894,0.8985007793492825,0.8557150279516976,0.9434258183167467
75,0.8227024747918819,104.93621745194736,-0.25604710469799635,1.0235496560500665,84.05916366213046,0.10259050137278296,0.315,6.981857992924396,-0.2822217366334687,1.7103393581163142,133.32759303768697,-0.050089366295157964,2.0760147018631447,220.84114343804157,-0.025773319941106602,0.7761587555117438,0.8985007793492825,0.8557150279516976,0.990597109232584
76,0.8227024747918819,104.95141958909413,-0.12978586457562893,1.0235496560500665,84.04911381622857,0.08505009684514045,0.33075000000000004,6.985400372342115,-0.11914548908849909,1.7103393581163142,133.3412338351437,-0.06021803719937334,2.0554601008545985,220.84706790980002,-0.02391887033096138,0.8149666932873311,0.9434258183167467,0.8557150279516976,0.990597109232584
77,0.863837598531476,104.99819140039256,-0.3609614536954702,1.0235496560500665,84.03847638770509,0.09351641289293283,0.3472875000000001,7.0033164735196936,-0.3439244848063341,1.7103393581163142,133.34998381725336,-0.044267801915678855,2.035109010747127,220.85342482164052,-0.026071948778662108,0.8557150279516976,0.8985007793492825,0.8985007793492825,0.990597109232584
78,0.863837598531476,105.01658830430978,-0.13952162524275682,1.0337851526105672,84.03033947675142,0.07087682952821497,0.3646518750000001,7.005823435821081,-0.09322454245522097,1.7103393581163142,133.36229904900708,-0.059429483496000704,2.014959416581314,220.85908279654416,-0.023496693783836363,0.8985007793492825,0.9434258183167467,0.8557150279516976,0.990597109232584
79,0.863837598531476,105.01408136412216,0.019053544641549715,1.0337851526105672,84.02296640338797,0.06473660303719576,0.38288446875000015,7.004768205166936,0.04356647393051912,1.7103393581163142,133.3744548517973,-0.058628748284999914,1.9950093233478357,220.8653288314815,-0.026365033039204476,0.9434258183167467,0.8985007793492825,0.8985007793492825,0.990597109232584
80,0.8227024747918819,104.99831993590136,0.12772076340862445,1.0337851526105672,84.01546808912276,0.06538515846144707,0.4020286921875002,7.001049679519373,0.10291897890899888,1.7103393581163142,133.3853521531303,-0.0518774491368602,1.9752567557899363,220.87207986079406,-0.029041533953725145,0.8985007793492825,0.9434258183167467,0.8985007793492825,0.990597109232584
81,0.8227024747918819,104.97550447709506,0.18488221850480394,1.0337851526105672,84.00767054970288,0.06802903596578574,0.4221301267968752,6.996542189192305,0.11504642985679649,1.7103393581163142,133.39465452003995,-0.04406623837844843,1.9556997582078577,220.87884254778376,-0.02961526596460623,0.9434258183167467,0.990597109232584,0.8985007793492825,0.990597109232584
