iter,AgentID,jy,x_cap,z_cap,lambda_cap,rho_cap,primal_local,dual_local
8,Gen_VRES_Solar,8,69.1786272799733,63.210709956392165,-0.9744532000467248,0.12762815625000004,18.872211630427444,1.993347969065912
8,Gen_VRES_Solar,9,69.17862728051368,63.210709956428765,-0.9744531990311234,0.12762815625000004,18.872211630427444,1.993347969065912
8,Gen_VRES_Solar,10,69.178627280535,63.21070995643545,-0.9744531980205491,0.12762815625000004,18.872211630427444,1.993347969065912
9,Gen_VRES_Solar,1,75.20164958160177,69.17862727988467,-0.21277892237710716,0.13400956406250006,19.04646887132174,2.529056853471852
9,Gen_VRES_Solar,2,75.2016495816429,69.17862727990679,-0.21277892137592924,0.13400956406250006,19.04646887132174,2.529056853471852
9,Gen_VRES_Solar,3,75.2016495816581,69.17862727991495,-0.21277892037665358,0.13400956406250006,19.04646887132174,2.529056853471852
9,Gen_VRES_Solar,4,75.20164958166647,69.17862727991889,-0.21277891937547,0.13400956406250006,19.04646887132174,2.529056853471852
9,Gen_VRES_Solar,5,75.20164958167182,69.17862727991889,-0.2127789183724269,0.13400956406250006,19.04646887132174,2.529056853471852
9,Gen_VRES_Solar,6,75.20164958167969,69.17862727991889,-0.2127789173678477,0.13400956406250006,19.04646887132174,2.529056853471852
9,Gen_VRES_Solar,7,75.20164958168965,69.178627279936,-0.21277891638471091,0.13400956406250006,19.04646887132174,2.529056853471852
9,Gen_VRES_Solar,8,75.20164958169825,69.17862727994735,-0.21277891538562976,0.13400956406250006,19.04646887132174,2.529056853471852
9,Gen_VRES_Solar,9,75.20164958191549,69.17862728046963,-0.2127789143057317,0.13400956406250006,19.04646887132174,2.529056853471852
9,Gen_VRES_Solar,10,75.20164958195217,69.17862728048709,-0.21277891329329013,0.13400956406250006,19.04646887132174,2.529056853471852
10,Gen_VRES_Solar,1,80.25424713710345,75.20164958150279,0.5943636706147178,0.14071004226562506,15.977716375696327,2.6800294398513658
10,Gen_VRES_Solar,2,80.2542471371286,75.2016495815489,0.594363671618442,0.14071004226562506,15.977716375696327,2.6800294398513658
10,Gen_VRES_Solar,3,80.2542471371383,75.2016495815653,0.5943636726186622,0.14071004226562506,15.977716375696327,2.6800294398513658
10,Gen_VRES_Solar,4,80.25424713714352,75.20164958157346,0.59436367362044,0.14071004226562506,15.977716375696327,2.6800294398513658
10,Gen_VRES_Solar,5,80.25424713714709,75.20164958157346,0.594363674624199,0.14071004226562506,15.977716375696327,2.6800294398513658
10,Gen_VRES_Solar,6,80.25424713715186,75.20164958157346,0.5943636756298333,0.14071004226562506,15.977716375696327,2.6800294398513658
10,Gen_VRES_Solar,7,80.25424713715705,75.20164958159926,0.5943636766120122,0.14071004226562506,15.977716375696327,2.6800294398513658
10,Gen_VRES_Solar,8,80.25424713716139,75.20164958163657,0.594363677610724,0.14071004226562506,15.977716375696327,2.6800294398513658
10,Gen_VRES_Solar,9,80.25424713721311,75.2016495818029,0.5943636786497443,0.14071004226562506,15.977716375696327,2.6800294398513658
10,Gen_VRES_Solar,10,80.25424713723142,75.20164958182869,0.5943636796647606,0.14071004226562506,15.977716375696327,2.6800294398513658
11,Gen_VRES_Solar,1,83.67492126364645,80.2542471370372,1.30531488621448,0.14774554437890633,10.817121373376523,2.360636403828155
11,Gen_VRES_Solar,2,83.67492126368748,80.25424713706641,1.3053148872152547,0.14774554437890633,10.817121373376523,2.360636403828155
11,Gen_VRES_Solar,3,83.67492126370306,80.2542471370765,1.305314888214531,0.14774554437890633,10.817121373376523,2.360636403828155
11,Gen_VRES_Solar,4,83.6749212637113,80.25424713708219,1.305314889215897,0.14774554437890633,10.817121373376523,2.360636403828155
11,Gen_VRES_Solar,5,83.6749212637168,80.25424713708219,1.305314890220158,0.14774554437890633,10.817121373376523,2.360636403828155
11,Gen_VRES_Solar,6,83.674921263724,80.25424713708219,1.305314891226464,0.14774554437890633,10.817121373376523,2.360636403828155
11,Gen_VRES_Solar,7,83.6749212637314,80.25424713709307,1.3053148922057436,0.14774554437890633,10.817121373376523,2.360636403828155
11,Gen_VRES_Solar,8,83.67492126373743,80.25424713711848,1.3053148931998142,0.14774554437890633,10.817121373376523,2.360636403828155
11,Gen_VRES_Solar,9,83.67492126379517,80.25424713713574,1.3053148942227097,0.14774554437890633,10.817121373376523,2.360636403828155
11,Gen_VRES_Solar,10,83.67492126382055,80.25424713714119,1.305314895236672,0.14774554437890633,10.817121373376523,2.360636403828155
12,Gen_VRES_Solar,1,85.50772648416265,83.6749212635387,1.8107042471932047,0.15513282159785166,5.795839004437289,1.678090560165099
12,Gen_VRES_Solar,2,85.50772648417454,83.67492126358616,1.8107042481957238,0.15513282159785166,5.795839004437289,1.678090560165099
12,Gen_VRES_Solar,3,85.50772648417902,83.67492126360209,1.8107042491958105,0.15513282159785166,5.795839004437289,1.678090560165099
12,Gen_VRES_Solar,4,85.50772648418139,83.67492126361117,1.8107042501975545,0.15513282159785166,5.795839004437289,1.678090560165099
12,Gen_VRES_Solar,5,85.50772648418304,83.67492126361117,1.8107042512026281,0.15513282159785166,5.795839004437289,1.678090560165099
12,Gen_VRES_Solar,6,85.50772648418513,83.67492126361117,1.8107042522099988,0.15513282159785166,5.795839004437289,1.678090560165099
12,Gen_VRES_Solar,7,85.50772648418726,83.67492126362674,1.810704253188764,0.15513282159785166,5.795839004437289,1.678090560165099
12,Gen_VRES_Solar,8,85.50772648418902,83.67492126366291,1.8107042541799707,0.15513282159785166,5.795839004437289,1.678090560165099
12,Gen_VRES_Solar,9,85.50772648420222,83.67492126366925,1.810704255208848,0.15513282159785166,5.795839004437289,1.678090560165099
12,Gen_VRES_Solar,10,85.50772648420892,83.67492126366925,1.8107042562257538,0.15513282159785166,5.795839004437289,1.678090560165099
13,Gen_VRES_Solar,1,86.1006581251626,85.50772648413322,2.0950324925078694,0.16288946267774426,1.8750144823655484,0.9440811011842669
13,Gen_VRES_Solar,2,86.10065812516306,85.50772648414694,2.0950324935048728,0.16288946267774426,1.8750144823655484,0.9440811011842669
13,Gen_VRES_Solar,3,86.10065812516324,85.50772648415166,2.0950324945031826,0.16288946267774426,1.8750144823655484,0.9440811011842669
13,Gen_VRES_Solar,4,86.10065812516332,85.50772648415422,2.095032495503886,0.16288946267774426,1.8750144823655484,0.9440811011842669
13,Gen_VRES_Solar,5,86.10065812516336,85.50772648415422,2.0950324965092153,0.16288946267774426,1.8750144823655484,0.9440811011842669
13,Gen_VRES_Solar,6,86.10065812516342,85.50772648415422,2.09503249751691,0.16288946267774426,1.8750144823655484,0.9440811011842669
13,Gen_VRES_Solar,7,86.10065812516348,85.50772648415926,2.0950324984935897,0.16288946267774426,1.8750144823655484,0.9440811011842669
13,Gen_VRES_Solar,8,86.10065812516352,85.50772648416763,2.0950324994794594,0.16288946267774426,1.8750144823655484,0.9440811011842669
13,Gen_VRES_Solar,9,86.10065812516395,85.50772648416802,2.0950325005094013,0.16288946267774426,1.8750144823655484,0.9440811011842669
13,Gen_VRES_Solar,10,86.10065812516422,85.50772648416802,2.0950325015273457,0.16288946267774426,1.8750144823655484,0.9440811011842669
14,Gen_VRES_Solar,1,86.01548931528443,86.10065812516152,2.1916148089197782,0.17103393581163148,0.2693274248198787,0.32069110662219524
14,Gen_VRES_Solar,2,86.01548931528453,86.10065812516203,2.191614809914622,0.17103393581163148,0.2693274248198787,0.32069110662219524
14,Gen_VRES_Solar,3,86.01548931528454,86.10065812516223,2.191614810912191,0.17103393581163148,0.2693274248198787,0.32069110662219524
14,Gen_VRES_Solar,4,86.01548931528451,86.1006581251623,2.191614811912492,0.17103393581163148,0.2693274248198787,0.32069110662219524
14,Gen_VRES_Solar,5,86.01548931528447,86.1006581251623,2.191614812917828,0.17103393581163148,0.2693274248198787,0.32069110662219524
14,Gen_VRES_Solar,6,86.01548931528443,86.1006581251623,2.1916148139255323,0.17103393581163148,0.2693274248198787,0.32069110662219524
14,Gen_VRES_Solar,7,86.0154893152844,86.10065812516244,2.191614814901399,0.17103393581163148,0.2693274248198787,0.32069110662219524
14,Gen_VRES_Solar,8,86.01548931528434,86.1006581251627,2.1916148158859126,0.17103393581163148,0.2693274248198787,0.32069110662219524
14,Gen_VRES_Solar,9,86.01548931528444,86.1006581251627,2.191614816915861,0.17103393581163148,0.2693274248198787,0.32069110662219524
14,Gen_VRES_Solar,10,86.01548931528453,86.1006581251627,2.1916148179338495,0.17103393581163148,0.2693274248198787,0.32069110662219524
15,Gen_VRES_Solar,1,85.34254729626021,86.01548931528417,2.1770480521581073,0.17103393581163148,2.128029513274898,0.04606412948905045
15,Gen_VRES_Solar,2,85.34254729627158,86.01548931528428,2.1770480531528804,0.17103393581163148,2.128029513274898,0.04606412948905045
15,Gen_VRES_Solar,3,85.3425472962764,86.0154893152843,2.177048054150418,0.17103393581163148,2.128029513274898,0.04606412948905045
15,Gen_VRES_Solar,4,85.34254729627905,86.0154893152843,2.1770480551507014,0.17103393581163148,2.128029513274898,0.04606412948905045
15,Gen_VRES_Solar,5,85.34254729628094,86.0154893152843,2.1770480561560306,0.17103393581163148,2.128029513274898,0.04606412948905045
15,Gen_VRES_Solar,6,85.34254729628319,86.0154893152843,2.1770480571637276,0.17103393581163148,2.128029513274898,0.04606412948905045
15,Gen_VRES_Solar,7,85.34254729628547,86.0154893152843,2.1770480581395653,0.17103393581163148,2.128029513274898,0.04606412948905045
15,Gen_VRES_Solar,8,85.34254729628734,86.0154893152843,2.1770480591240253,0.17103393581163148,2.128029513274898,0.04606412948905045
15,Gen_VRES_Solar,9,85.34254729630143,86.0154893152843,2.1770480601539908,0.17103393581163148,2.128029513274898,0.04606412948905045
15,Gen_VRES_Solar,10,85.34254729630905,86.0154893152843,2.177048061171994,0.17103393581163148,2.128029513274898,0.04606412948905045
16,Gen_VRES_Solar,1,84.03477469423436,85.34254729623538,2.061952130071413,0.17958563260221305,4.135540083945568,0.3821635263521092
16,Gen_VRES_Solar,2,84.03477469423656,85.3425472962473,2.0619521310681113,0.17958563260221305,4.135540083945568,0.3821635263521092
16,Gen_VRES_Solar,3,84.03477469423743,85.34254729625319,2.0619521320664704,0.17958563260221305,4.135540083945568,0.3821635263521092
16,Gen_VRES_Solar,4,84.03477469423788,85.34254729625535,2.061952133067208,0.17958563260221305,4.135540083945568,0.3821635263521092
16,Gen_VRES_Solar,5,84.03477469423821,85.34254729625535,2.0619521340728606,0.17958563260221305,4.135540083945568,0.3821635263521092
16,Gen_VRES_Solar,6,84.03477469423859,85.34254729625535,2.0619521350809418,0.17958563260221305,4.135540083945568,0.3821635263521092
16,Gen_VRES_Solar,7,84.034774694239,85.34254729626124,2.0619521360571706,0.17958563260221305,4.135540083945568,0.3821635263521092
16,Gen_VRES_Solar,8,84.03477469423935,85.3425472962691,2.061952137041949,0.17958563260221305,4.135540083945568,0.3821635263521092
16,Gen_VRES_Solar,9,84.0347746942426,85.3425472962712,2.0619521380743255,0.17958563260221305,4.135540083945568,0.3821635263521092
16,Gen_VRES_Solar,10,84.03477469424416,85.3425472962766,2.0619521390936315,0.17958563260221305,4.135540083945568,0.3821635263521092
17,Gen_VRES_Solar,1,82.21328687006601,84.03477469422951,1.827094960041217,0.18856491423232372,5.760050254627023,0.7798177612364791
17,Gen_VRES_Solar,2,82.21328687006722,84.03477469423179,1.8270949610361698,0.18856491423232372,5.760050254627023,0.7798177612364791
17,Gen_VRES_Solar,3,82.21328687006769,84.03477469423288,1.827094962033628,0.18856491423232372,5.760050254627023,0.7798177612364791
17,Gen_VRES_Solar,4,82.21328687006792,84.03477469423323,1.8270949630340594,0.18856491423232372,5.760050254627023,0.7798177612364791
17,Gen_VRES_Solar,5,82.21328687006806,84.03477469423323,1.8270949640397707,0.18856491423232372,5.760050254627023,0.7798177612364791
17,Gen_VRES_Solar,6,82.21328687006826,84.03477469423323,1.8270949650479207,0.18856491423232372,5.760050254627023,0.7798177612364791
17,Gen_VRES_Solar,7,82.21328687006849,84.03477469423433,1.8270949660231643,0.18856491423232372,5.760050254627023,0.7798177612364791
17,Gen_VRES_Solar,8,82.21328687006866,84.03477469423584,1.8270949670065928,0.18856491423232372,5.760050254627023,0.7798177612364791
17,Gen_VRES_Solar,9,82.21328687007066,84.03477469423675,1.8270949680391761,0.18856491423232372,5.760050254627023,0.7798177612364791
17,Gen_VRES_Solar,10,82.21328687007154,84.03477469423794,1.827094969057793,0.18856491423232372,5.760050254627023,0.7798177612364791
18,Gen_VRES_Solar,1,80.18181627314755,82.2132868700633,1.483626264702605,0.1979931599439399,6.424074085876247,1.1404505513512242
18,Gen_VRES_Solar,2,80.18181627315468,82.21328687006455,1.483626265697357,0.1979931599439399,6.424074085876247,1.1404505513512242
18,Gen_VRES_Solar,3,80.18181627315747,82.21328687006513,1.4836262666946973,0.1979931599439399,6.424074085876247,1.1404505513512242
18,Gen_VRES_Solar,4,80.18181627315904,82.2132868700653,1.4836262676951044,0.1979931599439399,6.424074085876247,1.1404505513512242
18,Gen_VRES_Solar,5,80.18181627316017,82.2132868700653,1.4836262687008426,0.1979931599439399,6.424074085876247,1.1404505513512242
18,Gen_VRES_Solar,6,80.18181627316154,82.2132868700653,1.48362626970903,0.1979931599439399,6.424074085876247,1.1404505513512242
18,Gen_VRES_Solar,7,80.18181627316307,82.21328687006593,1.4836262706841103,0.1979931599439399,6.424074085876247,1.1404505513512242
18,Gen_VRES_Solar,8,80.18181627316433,82.2132868700667,1.483626271667287,0.1979931599439399,6.424074085876247,1.1404505513512242
18,Gen_VRES_Solar,9,80.18181627317556,82.21328687006739,1.4836262727000766,0.1979931599439399,6.424074085876247,1.1404505513512242
18,Gen_VRES_Solar,10,80.18181627318052,82.21328687006806,1.4836262737186343,0.1979931599439399,6.424074085876247,1.1404505513512242
19,Gen_VRES_Solar,1,78.10091607295995,80.18181627313155,1.0814089818860533,0.2078928179411369,6.580384215995772,1.3355188643861589
19,Gen_VRES_Solar,2,78.10091607297511,80.18181627313894,1.08140898288197,0.2078928179411369,6.580384215995772,1.3355188643861589
19,Gen_VRES_Solar,3,78.10091607298108,80.18181627314245,1.0814089838797465,0.2078928179411369,6.580384215995772,1.3355188643861589
19,Gen_VRES_Solar,4,78.10091607298412,80.18181627314367,1.0814089848804322,0.2078928179411369,6.580384215995772,1.3355188643861589
19,Gen_VRES_Solar,5,78.10091607298611,80.18181627314367,1.0814089858863927,0.2078928179411369,6.580384215995772,1.3355188643861589
19,Gen_VRES_Solar,6,78.10091607298861,80.18181627314367,1.081408986894853,0.2078928179411369,6.580384215995772,1.3355188643861589
19,Gen_VRES_Solar,7,78.10091607299135,80.18181627314826,1.0814089878701105,0.2078928179411369,6.580384215995772,1.3355188643861589
19,Gen_VRES_Solar,8,78.100916072994,80.18181627315276,1.0814089888533858,0.2078928179411369,6.580384215995772,1.3355188643861589
19,Gen_VRES_Solar,9,78.10091607301116,80.1818162731562,1.0814089898882604,0.2078928179411369,6.580384215995772,1.3355188643861589
19,Gen_VRES_Solar,10,78.10091607302142,80.18181627315981,1.0814089909076676,0.2078928179411369,6.580384215995772,1.3355188643861589
20,Gen_VRES_Solar,1,76.16551231673253,78.10091607292519,0.6488047754181039,0.21828745883819375,6.120284061491314,1.436415348712945
20,Gen_VRES_Solar,2,76.16551231676729,78.10091607294098,0.6488047764156366,0.21828745883819375,6.120284061491314,1.436415348712945
20,Gen_VRES_Solar,3,76.1655123167811,78.10091607294851,0.6488047774139243,0.21828745883819375,6.120284061491314,1.436415348712945
20,Gen_VRES_Solar,4,76.1655123167882,78.10091607295084,0.6488047784149882,0.21828745883819375,6.120284061491314,1.436415348712945
20,Gen_VRES_Solar,5,76.16551231679296,78.10091607295084,0.6488047794213622,0.21828745883819375,6.120284061491314,1.436415348712945
20,Gen_VRES_Solar,6,76.1655123167999,78.10091607295084,0.6488047804303425,0.21828745883819375,6.120284061491314,1.436415348712945
20,Gen_VRES_Solar,7,76.16551231680741,78.10091607295973,0.6488047814052159,0.21828745883819375,6.120284061491314,1.436415348712945
20,Gen_VRES_Solar,8,76.16551231681352,78.10091607296935,0.6488047823881041,0.21828745883819375,6.120284061491314,1.436415348712945
20,Gen_VRES_Solar,9,76.16551231684886,78.10091607296935,0.6488047834258326,0.21828745883819375,6.120284061491314,1.436415348712945
20,Gen_VRES_Solar,10,76.165512316871,78.10091607297572,0.6488047844466225,0.21828745883819375,6.120284061491314,1.436415348712945
21,Gen_VRES_Solar,1,74.50622010541161,76.16551231665223,0.2263304076529139,0.22920183178010345,5.2471426912866885,1.4027803179665848
21,Gen_VRES_Solar,2,74.50622010544929,76.16551231668875,0.22633040865458787,0.22920183178010345,5.2471426912866885,1.4027803179665848
21,Gen_VRES_Solar,3,74.50622010546378,76.16551231670599,0.22633040965424667,0.22920183178010345,5.2471426912866885,1.4027803179665848
21,Gen_VRES_Solar,4,74.50622010547112,76.1655123167116,0.22633041065634973,0.22920183178010345,5.2471426912866885,1.4027803179665848
21,Gen_VRES_Solar,5,74.50622010547615,76.1655123167116,0.2263304116637629,0.22920183178010345,5.2471426912866885,1.4027803179665848
21,Gen_VRES_Solar,6,74.50622010548295,76.1655123167116,0.22633041267426013,0.22920183178010345,5.2471426912866885,1.4027803179665848
21,Gen_VRES_Solar,7,74.50622010549043,76.16551231673587,0.22633041364882955,0.22920183178010345,5.2471426912866885,1.4027803179665848
21,Gen_VRES_Solar,8,74.50622010549634,76.16551231675905,0.22633041463095155,0.22920183178010345,5.2471426912866885,1.4027803179665848
21,Gen_VRES_Solar,9,74.50622010553197,76.16551231675905,0.22633041567639484,0.22920183178010345,5.2471426912866885,1.4027803179665848
21,Gen_VRES_Solar,10,74.50622010555442,76.16551231676401,0.22633041670062798,0.22920183178010345,5.2471426912866885,1.4027803179665848
