iter,rho,price_mean,imb_mean,primal_res,dual_res
1,1.0,50.14052677989639,-0.31922832603269735,4.694502729925858,Inf
2,0.9523809523809523,68.6213325051002,-19.40484601146402,268.9199222297867,169.32127117970953
3,0.9714285714285714,85.03802078762737,-16.899532055542636,234.31987622546302,16.51450948003789
4,1.02,100.02621925519774,-14.694312223108234,203.7622925656791,18.92890081963404
5,1.0710000000000002,114.77374909061962,-13.769869127377993,190.83807803054734,16.15636163780273
6,1.1245500000000002,130.33209597091778,-13.835175741672844,192.2922262526468,9.458100292258342
7,1.1807775000000003,146.94951290765923,-14.073283863167676,195.61031560976977,15.421115581991097
8,1.2398163750000004,164.4649708211032,-14.127461345591556,195.8906362635789,24.86141638095663
9,1.3018071937500004,182.61311953482664,-13.940734696238456,194.12115761326405,14.808355416100651
10,1.3668975534375005,201.3140530416855,-13.68129854342734,189.97293685085492,15.086995766699376
11,1.4352424311093757,220.68491736716746,-13.496580024121185,187.2258515416826,22.441310349873522
12,1.5070045526648446,240.86659723165155,-13.39191698445552,186.1789263449809,9.50662052902694
13,1.5823547802980868,261.90772251684024,-13.29734996675329,184.3855997674092,15.196701761541059
14,1.6614725193129913,283.7439691347606,-13.142707065025432,182.2906229035396,18.643151751898493
15,1.744546145278641,306.3214830220463,-12.941769381330671,179.61240806848312,8.015383531582561
16,1.831773452542573,329.65901532707517,-12.740403171929076,176.57097495670217,13.695187062645235
17,1.9233621251697017,353.8153627441575,-12.559438028317713,174.14492134744583,12.836123000270677
18,2.019530231428187,378.8673530137062,-12.404860239122241,171.99627015053187,5.25647814911195
19,2.1205067429995963,404.8489578439526,-12.252545254109245,169.78669503867988,11.826498891791335
20,2.226532080149576,431.76510305183734,-12.088819850319126,167.56817808337556,9.78434948742384
21,2.337858684157055,459.6447609901657,-11.925296480604397,165.27747087863222,5.99430074317086
22,2.4547516183649076,488.54511119478383,-11.77322788521815,163.140181210311,9.095345045885447
23,2.577489199283153,518.5299683387899,-11.633358988408363,161.2239653447178,6.14163304785148
24,2.7063636592473106,549.6636698054207,-11.503886907530166,159.41241727922437,5.418261552733769
25,2.841681842209676,581.9956424079173,-11.377759509261493,157.65860380383515,7.578641183588988
26,2.98376593432016,615.5675851864222,-11.251533638195427,155.91664012051254,5.538533488467515
27,3.132954231036168,650.4383893429103,-11.130326709227122,154.22871708202706,5.386569666042277
28,3.289601942587977,686.6802984461688,-11.017110804216786,152.65976295244633,5.784934804096255
29,3.4540820397173757,724.3706911154114,-10.91184060941598,151.20284595868443,4.3778346914617625
30,3.6267861417032448,763.5854443517451,-10.81253531478349,149.82340400236004,5.036271122566178
31,3.8081254487884073,804.2970050008366,-10.690708905622968,148.1359919581897,6.229902840959062
32,3.998531721227828,846.4948428082484,-10.553333260653615,146.23267829426837,6.554475600055013
33,4.198458307289219,890.1786064975653,-10.404715372181794,144.17207871418282,7.521730937063414
34,4.408381222653681,935.347995127907,-10.246252841797444,141.97687137930237,8.233184294163364
35,4.628800283786365,982.0120229508407,-10.081235949277636,139.69016472140612,8.843959287739034
36,4.860240297975683,1030.180312613815,-9.910680688573498,137.32645861573326,9.757810851255636
37,5.103252312874468,1079.8555080758551,-9.734026933514459,134.87891917683513,10.543841104815426
38,5.358414928518192,1131.048523305724,-9.553760937290042,132.38093651545773,11.221373696548145
39,5.626335674944102,1183.773192788366,-9.371049387871109,129.84909383995216,11.941844859111452
40,5.907652458691307,1238.0471874215484,-9.187066269163244,127.29985172687562,12.561882082136005
41,6.203035081625872,1293.8862071361168,-9.001886815048032,124.73384321414103,13.271846502739082
42,6.513186835707166,1351.3029192884442,-8.815456028000344,122.15056181237401,14.060167888485594
43,6.838846177492524,1410.3089503251476,-8.628068171923482,119.55407500512928,14.828464514396813
44,7.180788486367151,1470.9159956358235,-8.440165787606627,116.95037876892783,15.608895953734935
45,7.539827910685508,1533.1374961578583,-8.252376746404716,114.34830029028329,16.362278111417123
46,7.916819306219784,1596.9936652369972,-8.065886893360238,111.76422898232768,17.033130096116807
47,8.312660271530774,1662.5037392328843,-7.880759210170815,109.1990068656723,17.754851481623774
48,8.728293285107313,1729.6826157179655,-7.696679555865299,106.64833059224293,18.549364893866844
49,9.164707949362679,1798.543290115078,-7.513679080401044,104.11260262629193,19.36883536139209
50,9.622943346830814,1869.097613695708,-7.3318859976314945,101.59359485872652,20.199074263373316
51,10.104090514172356,1941.362258377033,-7.152018737358298,99.10128580741552,20.96642317942914
52,10.609295039880974,2015.3543550075713,-6.974270802385888,96.63833630054806,21.747135255737355
53,11.139759791875024,2091.0872195682336,-6.798428868807331,94.20179629607023,22.600073652646216
54,11.696747781468776,2168.570000759509,-6.62430127065162,91.78901699605447,23.507051634547338
55,12.281585170542215,2247.8093048664564,-6.451879216455327,89.39986382119518,24.437869778592116
56,12.895664429069326,2328.8099701820233,-6.2812324065269545,87.03531160702673,25.389157122966566
57,13.540447650522793,2411.574235566854,-6.112372908264561,84.69552660595083,26.380940288298945
58,14.217470033048933,2496.1008600794135,-5.9452648267290575,82.38000737876001,27.426950581286174
59,14.92834353470138,2582.3841447481427,-5.779829789431137,80.08767297432735,28.52081972541861
60,15.67476071143645,2670.4151158249383,-5.616096647176715,77.81891977625715,29.63774889611716
61,16.458498747008274,2760.1832406947324,-5.454210997592394,75.57576523928819,30.761610021552624
62,17.28142368435869,2841.850623482402,-4.725732340072606,65.48167017475825,102.56853354381415
63,17.627052158045863,2908.96045515596,-3.8072067338227273,52.754208941373115,165.14138756388544
