iter,elec_primal,elec_dual,H2_primal,H2_dual,elec_GC_primal,elec_GC_dual,H2_GC_primal,H2_GC_dual,EP_primal,EP_dual,cap_primal,cap_dual,cap_primal_Gen_VRES_Solar,cap_dual_Gen_VRES_Solar,cap_primal_Gen_VRES_Wind,cap_dual_Gen_VRES_Wind,cap_primal_Prod_H2_Green,cap_dual_Prod_H2_Green,cap_primal_Offtaker_Green,cap_dual_Offtaker_Green
25,91.0329982472546,23.1176679108661,275.59090382829874,10.98763494517054,55.55448991834287,21.499061716034326,48.47704195947496,28.080631422699344,119.37450682914901,92.59353438177574,2.1598598003573968,1.1931104675757833,0.949854531425343,0.49065199776056273,1.8700225869295437,1.0493279603299095,0.515544615628922,0.2858041927655107,6.295344801939984e-11,0.0
26,89.29935931461316,18.83359782675437,281.26459932881454,9.388413205135812,49.322056439577125,17.74003118354796,49.77438956651237,14.089386832609748,124.08842068151331,50.512493208918535,0.6507521673297628,0.6809398987343847,0.2689177282434342,0.2778572150479065,0.47749967335666993,0.6031009739983106,0.35093546510013446,0.15081024135152268,3.795798168909028e-12,0.0
27,80.94463626997756,20.610176755767753,283.1898259228961,7.71237490489996,41.93573578680184,17.83017519099051,54.28365359293435,9.43170256215462,113.4532962469433,44.80645891675072,0.8502558861221774,0.1982870347881997,0.3480878088606859,0.07866544673625125,0.7123294081351702,0.14666515905121105,0.307175460468075,0.10779066181894284,3.832348539675813e-11,0.0
28,68.4234394483555,25.20764546492684,281.0972161145395,6.538403308229151,35.254509704088576,21.42299003597405,59.21849534804836,16.380532110476814,92.16664783164408,58.4511548054043,1.8161828424331405,0.2720712140350621,0.834425896069858,0.10691599739030418,1.6007388260959918,0.22973335326772407,0.1997216857163049,0.09906715603526806,2.5758990646508103e-11,0.0
29,54.87758506224099,30.315172420861607,274.8736529621539,6.085968567713823,29.686719409695176,26.393364420216667,62.24361046263663,23.809824029348437,67.47745299068039,68.61006376362793,2.5849600248769065,0.6089592605321019,1.2120273781487483,0.2691106909868951,2.2831233893059735,0.542066983266364,0.01885614047180804,0.06763285175758671,8.717705696072584e-12,0.0
30,42.629272591161104,36.64081590086438,264.17344190716665,6.319353406767696,25.04391874207271,30.470052576121294,61.216337800076765,28.74468602876004,47.0622645926638,69.55010046529755,3.283432632789595,0.9096812207083371,1.5573402555495173,0.41043548997299023,2.8760611693221776,0.8118039478508645,0.2896434581165687,0.006081293759760014,1.6248223299208234e-10,0.0
31,33.970067639286455,43.794191285056876,246.81416169269846,7.31859820862574,27.177834077181362,32.702249951852295,53.556041566054496,31.53587583893862,36.98301477241451,63.46272835619108,3.982398536181552,1.212113244315121,1.9035816990510206,0.5537392212397739,3.4302703473306293,1.0737648755888445,0.6849234703550457,0.09808355548495508,2.2125598831409778e-10,0.0
32,32.71451504020657,50.339355622109736,217.96378193595763,8.316158595624264,32.83291416470421,33.26883325885813,38.90382506960649,32.59745403466964,33.186314854897134,60.52602688364198,4.714786896301249,1.5403381192532568,2.2199842877109766,0.7106939129413876,3.984753577301608,1.344710274131171,1.1927380969988313,0.24353636767183454,5.474733000925173e-11,0.0
33,36.81451372831704,55.58466592513789,178.9623878937989,9.13719420890722,35.22650943314474,33.06654352088856,21.774211476523885,31.07280309239215,28.59043926463773,63.875238196910814,5.474834119021597,1.9094077477095635,2.51993086989698,0.8702625092840448,4.578333517444313,1.6401786038036155,1.6317534264677431,0.44530355890422374,9.163425487369729e-11,0.0
34,42.26619087374714,58.360844788057044,136.83650596138486,9.5410131314792,34.04623238412546,32.148911033715024,11.47763762376523,28.741258728102846,23.494986991449696,67.38200164298087,6.102479905784898,2.323877719075188,2.729765549275363,1.0372377151170562,5.1060141903212,1.9787293634838716,1.9280197443844775,0.6396684153837503,1.513178039322254e-11,0.0
35,47.88432468243621,58.48264215171306,97.43091070098416,9.346088671965338,30.98325088879529,30.73058580238462,17.611627248914974,26.972488412300066,21.72507384310616,68.8510037304795,6.517293279363754,2.7186007627510715,2.821086886076264,1.1797889400661083,5.492230518398245,2.317129405210481,2.086141031479757,0.7935990698314338,8.477820039317211e-13,0.0
36,52.531158256263446,55.753056008540725,67.97577202397194,9.069246887551314,31.549408534660277,29.259371912303216,25.92015031334754,25.146982552793823,23.75512041253593,68.32868951451198,6.5701031644001855,3.0496968050228603,2.7048655713177236,1.2802203704732373,5.601488149428148,2.6170156952124324,2.115014974835259,0.9016181323619202,1.0498855012082105e-12,0.0
37,55.03226066422062,51.18028367344846,60.187892436452685,8.29828527545283,37.80520373488935,27.012120127373215,32.026046458341774,24.110539395442757,28.67328171940559,64.93526464032671,6.019761750218475,3.2305628560048554,2.289465508257151,1.288852612751472,5.217764977582782,2.802530132713056,1.941856805896039,0.959802148589641,1.5328285581667932e-11,0.0
38,55.49892297140548,44.46590217236725,70.75727403509929,7.557890952091529,46.23558701523074,25.26267379329154,36.40867833334741,23.20808585047442,36.523543871680104,58.32492660352222,5.127780172182048,3.1115459608487464,1.7273460789406883,1.1454627598124703,4.5207038078725965,2.7410735047209878,1.6951820254113674,0.9252834020307226,1.1868378043822529e-11,0.0
39,53.953128091530544,37.66154123961102,86.46937504671227,6.2205504299624685,52.76270253201161,23.138786214825892,40.46196889754073,21.465277632060765,44.615970364905245,48.92187343033587,4.0315352679250624,2.785846697618154,1.1205936252401252,0.9074350015485584,3.6272019143971335,2.4936271675585346,1.3568171637286166,0.8481315286018695,5.254343424310266e-12,0.0
40,50.86456856768751,31.104365806282914,101.09184031143086,5.260713996744832,56.31515226612252,21.109187839294034,45.237820453185556,18.711624185242865,50.87833797827705,38.517168893370815,3.047998654977877,2.302939595366994,0.6081892316678672,0.6181211657577028,2.7941372143499343,2.1008086575427667,1.0550824074995213,0.7127832691251887,4.025906548455444e-12,0.0
41,46.74022518906152,25.380133380090278,112.28875829968428,4.6970887049104055,57.458644722810575,19.058475886880974,50.254257017601454,15.617458718309813,55.12583272257127,29.363938018423628,2.2401419695596743,1.827191792102422,0.21257759288172945,0.3354781147813305,2.078031873996165,1.6992285453549556,0.8092158806173372,0.5819850773689192,6.618499625984727e-12,0.0
42,42.13360581178573,20.549840675535897,120.26686525349055,4.37020593435535,56.93526530467481,16.898278069415912,55.59910409293522,12.314665734994463,56.73466137612494,21.58381087170257,1.6051272286742504,1.411686332065248,0.07459465590743596,0.11167440657509942,1.4798024363362197,1.3269225337415405,0.6172955588329787,0.46868295947779387,6.854328310629754e-12,0.0
43,37.230558080335825,16.59095935768131,124.93002940393082,4.191123215275786,54.86295623549727,15.128762106309646,61.01491699221451,9.58240941615808,56.09383963662431,17.080635147010227,1.1290585174520376,1.0174488792536225,0.29957404398618676,0.03732111281754256,0.9814500236481281,0.9449244849144092,0.4709398890323944,0.37540254959410047,1.6700664238431884e-12,0.0
44,32.333552564225634,13.514138482623448,126.08713003198301,4.145013748995109,51.888738243881825,13.665590180305262,65.66770322334165,8.043362697038486,54.071539764593666,17.148301518294762,0.81727344073649,0.7127094378545271,0.4665024394883949,0.15737666956957685,0.5781089396381048,0.626702683709382,0.34073656216370957,0.3007175966144359,4.203292711820203e-12,0.0
45,27.696519893535097,11.708388203612596,123.87243758923339,4.158508317395364,48.77009571507602,12.674613653095946,69.05549937384548,8.252319666184613,51.397940755564264,20.07020637372565,0.6727357283723622,0.49982672643823417,0.5900225900090924,0.25732346256791144,0.23574584573247068,0.36915015036234744,0.22106695756611233,0.21757655793186528,1.8830052809046993e-12,0.0
46,23.643122841594895,11.361374490353638,118.58162725132921,4.550341603460999,45.95635367504113,12.346017975880937,71.00391889454157,10.030873129966592,48.42245143723421,24.17216190771636,0.6989076247823828,0.3965604656793752,0.6878466868989248,0.34173023574711864,0.05586224415946772,0.14336664229390306,0.11053602570471086,0.14116180359230923,2.0658823232319554e-11,0.0
47,20.519986962690464,12.322738283797113,110.54024001239961,4.8988668325811995,43.6109408810704,12.707673503774778,71.53451449231522,12.620242783658409,45.4466628422725,28.146115951063763,0.8312254814404709,0.4249079270682934,0.7772847585657534,0.41830756172877226,0.29452567548646186,0.03235438489676784,0.004339536445822689,0.06722145538409074,6.598872780119333e-14,0.0
48,18.476563220376043,14.102841856702037,100.25151994156786,5.245107805238846,41.7666686068328,13.583877823167889,70.77188572154785,15.504748544271898,42.471023580534215,31.64809857646212,0.9903841169497659,0.5276690844086008,0.850171050568295,0.49633341748345433,0.4990193196537176,0.17911304880548776,0.09512939868573665,0.002513379678659154,2.435060641082281e-12,0.0
49,17.352270321105784,16.370613883399308,88.3120141596454,5.529092935760032,40.40694343519386,14.764729913697641,68.94808624122699,18.324791749234226,39.41188241748475,34.5148829626121,1.1409172782030743,0.65559462783977,0.9107861332527916,0.5700185333324652,0.6619462575339127,0.318647653412996,0.18435836654078594,0.05785205860004336,3.9411109702011224e-13,0.0
50,16.972433566160692,18.556762657747765,75.09614571924524,5.6377177324395,39.276626662377176,16.29312942710586,66.1934848036474,20.885672789165497,36.45622088987238,36.18335866839457,1.317330415920704,0.7886450027697439,0.9832445870005166,0.6411924097606028,0.8325225979492062,0.44381849343854735,0.27476468249741043,0.11772161628612975,2.452615572952094e-12,0.0
51,17.523081284263736,20.57855800922474,61.518347157131366,5.619425058299255,38.02238141635289,18.01901498178652,62.71296670618241,23.00942749007135,33.56917332312166,36.84547658005363,1.513973374245052,0.9516842226402114,1.0744689335070543,0.7268132334290898,1.0071504784669207,0.5860949692648628,0.35111223643589334,0.18422288222985375,4.0252418442269287e-13,0.0
52,18.81684727452654,22.410287415417958,48.734123520036995,5.468282439310399,36.48213879953287,19.87574421997608,58.60626376396956,24.519102481951325,30.888153370181556,36.33078311602922,1.6970358784996062,1.1449205467479497,1.1540926463195595,0.8339584703161054,1.174565311067123,0.7444844400291643,0.4103623601938158,0.2471826181350688,1.046694809947456e-13,0.0
53,20.739339606691747,23.923259328176293,38.54093292345451,5.1552331359100965,34.58777782858014,21.76577058591679,54.04160305213992,25.439694972985453,28.404636291030897,34.77336427203321,1.8460058652563058,1.344525095793192,1.2141534742476063,0.9405470677274947,1.3151393692643403,0.9116491501855756,0.45163861099793295,0.3033393702980567,7.904288942941303e-14,0.0
54,23.21951721462838,25.040914453706222,33.33040563041481,4.711124654345185,32.320340455110156,23.60765402825515,49.26711776980059,26.010375872891327,25.925630066584887,32.33944888800088,1.9585365573710463,1.5333238393134383,1.2496374066294562,1.0389693741652584,1.4308138026139812,1.0717947830360537,0.4764909870716932,0.3505432623946046,3.056159864571351e-14,0.0
55,25.98155225466964,25.744896582504698,34.41823496360134,4.121297421563906,29.80394933030661,25.272323026880155,44.44135789486924,26.12546675678151,23.353953236541354,29.20881178304014,2.0202138010965967,1.7060349175686755,1.2552925543066624,1.1228001838510686,1.5046838556849742,1.224368873099674,0.49135618413164717,0.3883242841906728,2.10328208167551e-11,0.0
56,28.675606918985466,26.257664984919295,40.26901089167644,3.5018505782881757,27.563786395271556,26.08444492916785,39.329088390211254,26.394141020933514,20.710845893940387,25.539686766960248,2.0463024542704398,1.8101653139397615,1.2407617694569173,1.1278813384158646,1.5470936002812599,1.3519596171114872,0.5043464660093645,0.4204608708829325,1.4992528334992797e-11,0.0
57,31.029028246933258,26.58238622229323,48.067576510032396,3.0099765393637874,25.665052980175656,26.438289042620553,34.062250537772904,26.386738495550198,18.026556858168597,21.621930446665857,2.0448925392956223,1.8334051520760093,1.2152160853200926,1.1148254168817615,1.5598544082040553,1.3900648056063913,0.5212385139766476,0.4315768503380676,7.535887591604646e-11,0.0
58,32.91651655961793,26.75795291478417,55.90114117104285,2.8429048988713634,24.028047931407702,26.3405172277516,28.850206264588465,26.04789431430026,15.300381879499334,17.6375602959234,2.0290701294549685,1.8373375404429781,1.183756017472316,1.0918725998090122,1.557278295880483,1.4015304016436836,0.5391953176021318,0.46833321105368547,1.5256231588826008e-11,0.0
59,33.97953701800481,27.257726386116552,62.68978594326698,3.149721683552236,23.05522380817434,25.38870099680933,24.052097955914135,24.655496997980528,12.310960487343655,13.968662782003017,1.9224587634226178,1.8231210928506474,1.1030336858017171,1.0636057043117992,1.4769342874498845,1.3992157626832138,0.5457375702679829,0.484467413157141,9.496839601832757e-12,0.0
60,34.227873667287454,27.85301618856012,68.19029065710302,3.869861416489766,22.40223922181278,24.07555624809058,19.73993914206008,22.85264189218718,9.544446850140927,10.406371673408144,1.827796663462289,1.7273306974026887,1.031296406563827,0.9910766263712137,1.403218834812458,1.3270266085309899,0.5551984027354387,0.490345632285076,5.756824743445333e-12,0.0
61,33.66688573809215,28.536925034933052,72.37257623655955,4.761749892106782,21.76751482503687,22.47057224341118,15.922218384394837,20.722112708281728,7.684067622251629,7.361891347619207,1.7490873237003026,1.6422767268625682,0.9726191746871725,0.926620625164385,1.3393707325527289,1.2607932168685556,0.5651587809997266,0.49884619765277743,1.201599301533888e-11,0.0
62,32.766445190557725,28.708019258759442,75.2245301250346,5.830044087757469,20.467233842018075,21.16385468765074,12.70222872763702,17.91125826759455,7.216129846329143,6.340158635820465,1.7533482145903503,1.5715563238532402,0.9650178699436542,0.8738990865903301,1.3424788195576238,1.20342564740272,0.5837131927031889,0.5077956052124131,1.0467861505839512e-11,0.0
63,31.50997712282039,28.697506747367857,76.84663104292198,6.882410520372513,18.51956933282051,19.695622979443634,10.02461846388003,15.692237127171763,7.944921754228344,8.281421808693722,1.7408301823078267,1.5753847373784122,0.9456388545662436,0.8670693082394589,1.3326316314724858,1.2062182657512768,0.6002914418576402,0.5244667585671919,1.753711562167877e-11,0.0
64,29.86903675712919,28.425073766994867,77.18834874456576,7.951227518487497,16.07475931940431,18.112057492078332,7.9187183860509425,14.489907093858887,9.25445425892743,11.929471042172842,1.7050211479437016,1.564137275621603,0.9121746652582524,0.849657247833655,1.3042253600297555,1.19737055957328,0.6115804977691067,0.5393623283655246,4.40880173115618e-14,0.0
65,27.826513923287344,27.877498442539885,76.1329478020493,9.076981477246608,13.368220618013172,16.492574881856136,6.516014740031403,14.323718956160373,10.77678071249924,15.873179124068791,1.6442664559176041,1.531962830570818,0.8640561634198348,0.819589647688187,1.2551198113060575,1.171847502827336,0.6178133891225414,0.549505553903,4.24010089200115e-13,0.0
66,25.506630975330165,27.200191972939397,73.64403685457724,10.191771935578206,10.811290414257016,14.597910689898692,5.8735906937003435,14.960015140758868,12.409978361163605,19.58644904203197,1.5801749311777762,1.477374692488151,0.8137108504297146,0.7763551362718679,1.2046403199605373,1.1277261290596807,0.6194103361593306,0.5551058117375609,8.638365412922898e-12,0.0
67,23.000747911887185,26.202647418832214,69.64050284139519,11.276031124701372,8.64080278320596,12.840823172412643,5.9750568994023245,15.851503599803008,14.085469761582711,23.200692014033084,1.4927350781914541,1.4197884075647926,0.7508417545709655,0.7311198335241086,1.1366142562597086,1.0823702666560924,0.6104119147946164,0.5565406698003922,5.5053961263891825e-12,0.0
68,20.528119630208796,25.002370408832967,64.30899465102843,12.205191622873405,7.043912276615163,11.319505550855043,7.35429776873792,16.64724264290089,15.168006380927874,26.589099488220217,1.3945638331416532,1.3412236312331853,0.6839758769065978,0.6746319016610829,1.0609098068540899,1.021248795171412,0.5928369642974439,0.5484555812464872,1.1222583333794668e-12,0.0
69,18.344336432079686,23.33918819092863,57.94180295798503,13.058339448481695,6.126123934997379,10.280446867640558,8.64206208749103,17.487603625118908,16.17219205689694,29.66267963046968,1.3491553577511082,1.253016691057785,0.6478918933768464,0.6145528585148387,1.0279118675701044,0.9532282883376004,0.5863901997421395,0.5326644745743886,1.3018550741539062e-12,0.0
70,16.59199693946702,21.635221531605517,50.75765043026327,13.74472108171228,6.065678345890257,9.473623275156477,11.025693692595564,17.91862002638954,16.310206978076998,32.24686293502659,1.2961193259722836,1.212217140512733,0.6095232907966857,0.5821313711578533,0.9903832465004805,0.9235796142036078,0.5723178227055266,0.5268720515402765,3.0175278507692092e-12,0.0
71,15.27223585190216,20.023051709110337,42.86161508793059,14.328363627640865,6.947446087253184,8.76211140327988,12.959629615977205,18.266474802054272,16.632965091469476,34.287227231720934,1.2368931371188663,1.16456422459335,0.5676574780444751,0.5476571519235729,0.9476096137041066,0.8898601188577736,0.5565120306763286,0.5142280097545255,8.929884172288835e-12,0.0
72,14.505068529015533,18.571370701023746,34.62093704728301,14.775167736113,8.148296782419605,8.21147399727564,15.961484032584588,18.15589267277997,16.33513462977183,35.56057287572239,1.1721567653859115,1.111349447828851,0.5246602826189802,0.5100406864360351,0.8988510108720434,0.8514279765487838,0.5392123243551097,0.5000264934174928,1.4667704023779945e-11,0.0
73,14.321243593745177,17.234518181635405,26.248013914707993,15.054584281010907,9.601299911840496,7.836376381743065,18.608873030719757,18.389683407510606,16.30300844112373,35.82243042156852,1.088108813484296,1.0531837673768585,0.4718122530749042,0.47140767284883084,0.8274841966461953,0.8076183338467359,0.5259694783268185,0.4844826938911075,1.1304330744502912e-12,0.0
74,14.738314399423034,16.04989626382339,19.007543862142875,15.174042145934264,11.270537617952991,7.642825251311355,20.916233149528747,18.371491627511272,15.98099963209814,35.38756660737144,1.0024503610410518,0.9776666170931657,0.4173818764608641,0.42392367729584185,0.751282738626555,0.7434951956660595,0.5160168041790174,0.472583986216052,2.8707047718144113e-12,0.0
75,15.478525873914144,15.317555202733717,14.127725891580797,14.97826831765565,13.007339450221098,7.533905382524063,22.4956945189048,18.017986151460523,16.50407899902413,34.32459157100895,0.9033693712277576,0.9007024308491428,0.36127945750232504,0.3750179413100741,0.6691662805515207,0.6750281262565423,0.48761651267374384,0.463641500941935,1.8373541548826464e-12,0.0
76,16.337487355102507,14.90681363022003,13.0803069865974,14.36851040585649,15.140171592167508,7.453660714842858,24.41324434105873,18.068156570052526,16.89511145097555,32.29786356491023,0.8267714972864297,0.8116780842570054,0.3154349873748854,0.3246098741659732,0.6058071385193131,0.6012464246818786,0.4658858104558374,0.43812381681932266,4.073584014994685e-12,0.0
77,17.56924001310574,14.68928030598455,16.554629338552367,13.713411607189881,17.55662521963927,7.350192758437658,25.76339177781386,17.75423784025917,17.265489151442075,29.827184507215485,0.7571100893810856,0.7428548349237505,0.26719911684131253,0.2834185820494499,0.538794981335652,0.5443181864236663,0.45991334780518434,0.41859876379072436,1.8100858287756021e-12,0.0
78,19.27824315443437,14.521511847831192,21.53043956144569,13.06295768853759,20.103363017765346,7.2308187597932125,26.70019265078572,17.066876363855332,17.621089637683497,26.98455262673217,0.6949827476818822,0.6802640055073939,0.22192541339906827,0.24007861495618768,0.4716229996452381,0.4841077106568147,0.4596975926288272,0.413232501519786,5.385020997663565e-12,0.0
79,21.05859100169367,14.346058375809047,26.536099780877617,11.989960167208796,22.54710478073919,7.109340514639861,27.60777593271043,15.998700733828827,17.31935951448485,23.767950563797154,0.6107529924301613,0.6244425404928219,0.17311674007270184,0.19940015691755966,0.39686409974082,0.4237536327490305,0.43075364003790584,0.4130386453231488,2.892194796024377e-12,0.0
80,22.69370544860025,14.053099852767668,31.3282333795564,10.816415759684205,24.80553294005935,7.12134554563354,28.40934380349362,14.8006309795182,17.07303367220159,20.50873360696738,0.5264279729202991,0.5487620398539473,0.12378022980384366,0.15554552591604937,0.3235072005471638,0.3565827031298826,0.39641891551339975,0.38703248129937484,5.88598994996885e-12,0.0
81,24.023854010084168,13.646556240401988,35.37240053840658,9.960018130719794,26.80139493290974,7.266993600046093,28.75455115944857,13.632534986148798,17.382715944371682,17.744431964136485,0.4422510234055121,0.4717787593561515,0.07245167770686277,0.10592060289072552,0.25006711773205054,0.29067147187128933,0.3574956765191272,0.3561827046658399,6.267494439380168e-13,0.0
