Time,jh,jd,jy,W,Elec_Price,H2_Price,Elec_GC_Price,H2_GC_Price,EP_Price,Gen_VRES_Solar_g,Gen_VRES_Wind_g,Gen_Conv_01_g,Cons_Elec_01_d,Demand_GC_Elec_01_d_gc,Prod_H2_Green_e_in,Prod_H2_Green_q_elec_gc,Prod_H2_Green_h2_out,Prod_H2_Green_q_h2gc,Offtaker_Green_h2_in,Offtaker_Green_q_h2gc,Offtaker_Green_ep,Offtaker_Grey_ep,Offtaker_Grey_q_h2gc,Offtaker_Import_ep,Gen_VRES_Solar_obj,Gen_VRES_Wind_obj,Gen_Conv_01_obj,Cons_Elec_01_obj,Demand_GC_Elec_01_obj,Prod_H2_Green_obj,Offtaker_Green_obj,Offtaker_Grey_obj,Offtaker_Import_obj
804,12,2,5,8.896225432009942,-4.702213462779984,-18.48208872306347,4.702105733298305,98.75834389984054,140.36230938035743,11382.460845280637,3459.669724453656,6.4460900501528e-10,11858.3,10595.79518307748,2983.8305229368657,4246.33543442799,1989.2203486245771,1989.2203486240965,1989.2203627835775,1614.4406791928322,1491.915272087683,281.08474649363586,374.7796619914388,0.0,1.2262266070902115,0.37270842619363975,5.151364263562411e-8,-5.809136159293183e6,-28067.683661139643,-147783.38912697876,-68831.14915807205,28907.318197694854,0.0
805,13,2,5,8.896225432009942,97.07364159729268,55.84931618504883,4.7020694309422915,99.81469233838182,141.77043452187885,8594.374940367921,2256.6002787971597,2344.9247444407956,11422.9,10280.61,1773.0000119434346,570.365179015337,1182.0000079622896,1182.0000079618146,1181.9999994660925,0.0010638976581013385,886.4999995995694,886.4999991169493,1181.999998822521,0.0,-874698.6203991896,-229667.0978810942,-31726.17146892406,-4.4394841938857855e6,-28043.222494535374,-5655.39490608807,-49027.49225815479,91169.73602949892,0.0
806,14,2,5,8.896225432009942,-4.702210402413386,-18.482088723162185,4.702071263700297,98.75834389984028,140.36230938035658,11697.070230483065,2429.800327009258,6.446090050143792e-10,11143.039999999999,10028.735999999999,2983.8305229368657,4098.13454353272,1989.2203486245771,1989.2203486240965,1989.2203627835775,1614.440679192832,1491.915272087683,281.084746493636,374.7796619914389,0.0,1.6275152987800539,0.3380792905627459,5.151364066281226e-8,-5.468707743050507e6,-27987.642203739335,-148480.3775149755,-68831.14915826757,28907.31819769502,0.0
807,15,2,5,8.896225432009942,-4.702210403754857,-18.482088723206076,4.7020712781765,98.75834389984031,140.36230938035607,11722.987819309306,2449.1627381881663,6.446090050139942e-10,11188.32,10069.488000000001,2983.8305229368657,4102.662543563414,1989.2203486245771,1989.2203486240965,1989.2203627835775,1614.440679192832,1491.915272087683,281.08474649363586,374.7796619914388,0.0,1.6309674604344764,0.3407411824409792,5.151364066364621e-8,-5.490296704176539e6,-27998.78254372107,-148459.08648067364,-68831.14915835406,28907.318197695167,0.0
808,16,2,5,8.896225432009942,-4.7022105185235565,-18.48208872317863,4.702072568288323,98.75834389984028,140.36230938035658,10728.230181104367,3949.7403768523236,6.446090050142535e-10,11694.14,10524.725999999999,2983.8305229368657,4153.244546299586,1989.2203486245771,1989.2203486240965,1989.2203627835775,1614.440679192832,1491.915272087683,281.084746493636,374.7796619914389,0.0,1.4799618771212408,0.5448676140949829,5.151364073764787e-8,-5.731117170188587e6,-28066.7702428801,-148221.24128277024,-68831.14915830028,28907.31819769502,0.0
809,17,2,5,8.896225432009942,-4.70221346266082,-18.48208872311464,4.702105731332788,98.75834389984061,140.36230938035726,9382.26647065339,6158.744099080169,6.446090050148242e-10,12557.179999999998,10595.795186646741,2983.8305229368657,4945.2154308555555,1989.2203486245771,1989.2203486240965,1989.2203627835775,1614.4406791928322,1491.915272087683,281.0847464936359,374.77966199143884,0.0,1.0107640268397518,0.6634896808100166,5.151364263551088e-8,-6.140533078908554e6,-28067.683681965842,-144497.1814981519,-68831.14915817344,28907.31819769494,0.0
810,18,2,5,8.896225432009942,-4.702213462733196,-18.48208872318541,4.702105731197671,98.75834389984017,140.36230938035658,8701.052724649762,7814.9178450837435,6.44609005014215e-10,13532.14,10595.7951868974,2983.8305229368657,5920.175430604663,1989.2203486245771,1989.2203486240965,1989.2203627835775,1614.440679192832,1491.915272087683,281.084746493636,374.7796619914389,0.0,0.9373777707151021,0.8419130994516308,5.151364263550884e-8,-6.60080249466309e6,-28067.683683397503,-139912.81649638564,-68831.14915831393,28907.318197694978,0.0
811,19,2,5,8.896225432009942,-4.702213461333044,-18.482088722069168,4.702105731127407,98.75834389984028,140.36230938035658,8431.284373965002,8862.526195768558,6.446090050243215e-10,14309.98,10595.7951869629,2983.8305229368657,6698.015430539342,1989.2203486245771,1989.2203486240965,1989.2203627835775,1614.440679192832,1491.915272087683,281.084746493636,374.7796619914389,0.0,0.908303999392956,0.9547617695352528,5.1513642635413954e-8,-6.966309171086906e6,-28067.683684142023,-136255.33057325147,-68831.1491560933,28907.31819769502,0.0
812,20,2,5,8.896225432009942,117.9611556423739,71.51495148281265,4.7021046842556835,115.48006181935189,162.65794829471542,6163.298272875155,5102.141375827356,5122.800313435005,14615.24,10595.795186558089,1773.0000118600492,669.6444959281879,1182.0000079066995,1182.000007906293,1181.9999993961956,1.3656510670873147e-8,886.4999995471467,886.4999991216407,1181.999998828706,0.0,-756010.2605163517,-625845.2958063789,-101777.71963114449,-5.316582849287352e6,-28067.694776580378,-5188.238303860824,-49027.5984839587,91169.42179685942,0.0
813,21,2,5,8.896225432009942,135.666633093206,84.79406111731153,6.434472975906443,128.7591714779074,180.36342783627944,2499.566666125467,4631.489362659591,9017.163941596127,14375.22,7131.056042320879,1773.000011837945,2.5657792842299532e-8,1182.0000078919634,1182.0000078916012,1181.9999993826718,7.603103093393318e-9,886.4999995370038,886.4999991246372,1181.9999988322363,0.0,-355191.18794991274,-658139.7611812566,-226954.7864207835,-4.979063615065384e6,-12712.982959540466,-8336.980508747045,-49027.59850961465,91169.42179992181,0.0
814,22,2,5,8.896225432009942,141.30151767802252,89.02022550661451,7.5986493641689,132.98533058992246,185.9983068819745,171.2132082866095,4631.489362659681,10256.570909680482,13767.14,4802.702579768247,1292.1335168296448,1.5227808312363888e-8,861.4223445530965,861.4223445527465,861.4223357838116,6.664078655024797e-9,646.0667518378588,1126.9332482877971,861.4223315100037,0.0,-25493.675313705666,-689629.5397541593,-281257.31107929884,-4.70133454418969e6,-5766.484876205999,-6075.852632001828,-35730.51036372845,30631.80083669958,0.0
815,23,2,5,8.896225432009942,138.38069744195658,86.82961021795198,7.529065325965602,130.79472060425562,183.0774933368233,0.0,4941.870679509233,9614.129295332688,12783.0,4941.870688552253,1773.0000118146756,1.5604288777465388e-8,1182.0000078764504,1182.0000078760943,1181.999999368635,7.119841866086509e-9,886.499999526476,886.4999991280603,1181.9999988362308,0.0,0.0,-721067.1784769426,-252237.99736607517,-4.418323183349469e6,-6105.518163345034,-8336.982522651117,-49027.598538355276,91169.42180130957,0.0
816,24,2,5,8.896225432009942,133.94801213922062,83.50509624138627,7.529065325952956,127.47020659542736,178.6448079932444,0.0,4941.870679509172,8639.149295364845,11808.019999999999,4941.870688552275,1773.0000118434955,1.5604288777824212e-8,1182.0000078956637,1182.0000078952976,1181.9999993862882,7.944576101340193e-9,886.4999995397162,886.4999991237644,1181.9999988312159,0.0,0.0,-699161.4209477891,-211782.5653030743,-4.148062523299339e6,-6105.518163407527,-8336.982485801738,-49027.59850222405,91169.42179961025,0.0
817,1,3,5,1.0,117.29261866703679,71.01354999320861,5.865761559308016,114.97866039533014,161.98941303015496,0.0,8268.485638672839,4975.754330027066,11471.24,8268.485654076509,1773.0000118623454,4.754232845907702e-5,1182.0000079082301,1182.000007904597,1181.9999994096772,4.519878412029613e-7,886.499999557258,886.4999991264788,1181.9999988340246,0.0,0.0,-1.0183332981837409e6,-98402.1039392922,-4.225641537119941e6,-17091.927484476044,-8336.979559085812,-49027.598482805144,91169.42182606598,0.0
818,2,3,5,1.0,130.1393429784805,80.64859411332667,7.1548522511857815,124.61370452839357,174.83613861842642,0.0,5690.296874120276,7801.423099246061,11718.72,5690.296884697107,1773.0000117828633,8.315330831176531e-7,1182.000007855242,1182.0000078519067,1181.999999357599,9.593120691741304e-8,886.4999995181993,886.4999991363037,1181.9999988456511,0.0,0.0,-781244.7299502289,-180474.29007003736,-4.162632980603221e6,-8094.865712582126,-8336.981942707527,-49027.5986046827,91169.42175815877,0.0
819,3,3,5,1.0,137.524690622934,86.18760528376711,7.79629478648187,130.15271594356133,182.22148715863972,0.0,4407.411427039333,9425.848548439324,12060.26,4407.4114352359,1773.000011562328,2.2294293233876268e-7,1182.0000077082186,1182.000007705033,1181.9999992218097,7.070736563386054e-8,886.4999994163574,886.4999991687439,1181.9999988834816,0.0,0.0,-640489.3716820758,-244088.83891015826,-4.189734135583353e6,-4856.316668086729,-8336.983268455748,-49027.59887924044,91169.42177260309,0.0
