iter,elec_rho,elec_price_mean,elec_imb_mean,H2_rho,H2_price_mean,H2_imb_mean,elec_GC_rho,elec_GC_price_mean,elec_GC_imb_mean,H2_GC_rho,H2_GC_price_mean,H2_GC_imb_mean,EP_rho,EP_price_mean,EP_imb_mean,cap_rho_Gen_VRES_Solar,cap_rho_Gen_VRES_Wind,cap_rho_Prod_H2_Green,cap_rho_Offtaker_Green
16,1.05,10.386419572666723,1.5957350672181874,0.5747371066188112,59.6193173351054,8.276971051138696,0.5131018074348944,30.562994111191795,0.4921870914131586,1.2762815625000004,39.603005557083634,2.2039865979157303,2.6098889087299875,112.91576178243719,1.3383848050122011,0.17958563260221305,0.1979931599439399,0.1979931599439399,0.17103393581163148
17,1.1025,9.763090492709733,1.0671385610350093,0.5804844776849993,57.7913667686307,6.494826187425735,0.5387568978066392,30.398329443931907,0.4976807011713628,1.3400956406250004,38.22541056910613,1.5092981315999736,2.584048424485136,111.54698695083476,1.4253212481821407,0.18856491423232372,0.2078928179411369,0.18856491423232372,0.17958563260221305
18,1.1576250000000001,9.428817405480366,0.5291494068695176,0.5862893224618493,56.452540077450934,4.572659358745595,0.5656947426969712,30.256851024350134,0.479106821420678,1.4071004226562505,37.428639242912176,0.8313767554061611,2.5584637866189466,110.48451133628029,1.31462584983237,0.1979931599439399,0.21828745883819375,0.1979931599439399,0.18856491423232372
19,1.1576250000000001,9.36078598732117,0.10455605794874036,0.5921522156864678,55.65777264149924,2.6093116523510504,0.5939794798318198,30.154181437508843,0.32148258005427227,1.3400956406250004,37.14958135272643,0.35969041182072253,2.533132461998957,109.87452537115857,0.8968204179071539,0.2078928179411369,0.22920183178010345,0.2078928179411369,0.1979931599439399
20,1.1025,9.47638640825033,-0.18654705235379365,0.5980737378433325,55.471199307483644,0.5888122857369584,0.5939794798318198,30.128437555620106,0.07826226996464612,1.2762815625000004,37.15269774948879,-0.004217708862520005,2.508051942573225,109.6861030119769,0.3291702140360847,0.21828745883819375,0.24066192336910863,0.21828745883819375,0.2078928179411369
21,1.05,9.696716261425735,-0.3624552503037329,0.6040544752217658,55.922510691390855,-1.369130926570159,0.5939794798318198,30.185918734120037,-0.17474472300206415,1.2155062500000002,37.35762041417243,-0.28272611313466983,2.4832197451220046,109.85911488412037,-0.30527087540940806,0.22920183178010345,0.25269501953756407,0.22920183178010345,0.21828745883819375
22,1.0,10.014502879086399,-0.5329282336165687,0.6100950199739835,56.79959561412264,-3.099345830216661,0.5656947426969712,30.307956320435178,-0.3782022340342807,1.1576250000000001,37.71403482211203,-0.5012833205983735,2.4586334110118857,110.41870377203183,-0.9681946921614487,0.24066192336910863,0.2653297705144423,0.24066192336910863,0.22920183178010345
23,1.0,10.367452439180628,-0.6963488193704118,0.6161959701737234,57.88083438980916,-4.450509223057901,0.5656947426969712,30.41795594997952,-0.4010539307434904,1.1025,38.19630280567413,-0.6914623026536394,2.434290505952362,111.36544531938067,-1.606235429070316,0.25269501953756407,0.27859625904016444,0.25269501953756407,0.24066192336910863
24,1.05,10.755421315061483,-0.8576357190864513,0.6223579298754607,59.01538077448064,-5.439638639216233,0.5939794798318198,30.486283456346055,-0.2791251061247727,1.05,38.80126651597572,-0.8842223228360732,2.410188619754814,112.61394691847433,-2.0770694431671433,0.2653297705144423,0.2925260719921727,0.2653297705144423,0.25269501953756407
25,1.1025,11.160750363171347,-1.0039347287494498,0.6285815091742153,60.046353870709076,-5.757776815025943,0.6236784538234108,30.524717551996925,-0.14517554756611342,1.05,39.43119404796059,-0.8938929596873051,2.386325366093875,114.19647732396761,-2.581654530257859,0.27859625904016444,0.3071523755917813,0.27859625904016444,0.2653297705144423
26,1.1576250000000001,11.603971035894624,-1.0455106440453181,0.6348673242659575,60.95209119252204,-5.892091173626571,0.6548623765145813,30.532548641627653,-0.027350953871325957,1.1025,40.06522871905709,-1.0080909336130528,2.410188619754814,115.59744685383914,-2.662161835102637,0.2925260719921727,0.3225099943713704,0.2925260719921727,0.27859625904016444
27,1.2155062500000002,12.043123527221693,-0.9578495005289712,0.641215997508617,61.87507318308227,-5.9448246361017745,0.6876054953403105,30.521339775644112,0.036198071640094615,1.1576250000000001,40.71586857874419,-1.1590952939530046,2.434290505952362,116.92866626697862,-2.431626160709422,0.2925260719921727,0.3071523755917813,0.3071523755917813,0.2925260719921727
28,1.2762815625000004,12.440104580314834,-0.800617690269169,0.6476281574837032,62.801377041633245,-5.907148930110994,0.721985770107326,30.515651023592643,0.01698690429384049,1.2155062500000002,41.36455235757899,-1.2948017869898014,2.4586334110118857,118.06103032171508,-1.9882667104377023,0.3071523755917813,0.3225099943713704,0.3225099943713704,0.3071523755917813
29,1.3400956406250004,12.775272871451058,-0.6250169623386157,0.6541044390585402,63.742654731311305,-5.7701036401344705,0.7580850586126924,30.543450896314063,-0.07675620932723266,1.2762815625000004,41.97534535724163,-1.3660169186527849,2.4832197451220046,118.92053672464975,-1.4507049207441844,0.3225099943713704,0.3386354940899389,0.3386354940899389,0.3225099943713704
30,1.4071004226562505,13.040369987600654,-0.4570959340968283,0.6606454834491257,64.67928771710662,-5.519207202730167,0.7580850586126924,30.601869314592268,-0.1897586488068397,1.3400956406250004,42.603010155124174,-1.3369048552633938,2.4832197451220046,119.46999006769313,-0.9273865392401591,0.3386354940899389,0.3555672687944359,0.3225099943713704,0.3386354940899389
31,1.4071004226562505,13.199992949785264,-0.32380145440695085,0.667251938283617,65.57983941694123,-5.101023239139494,0.721985770107326,30.680916284094618,-0.3171811601545481,1.4071004226562505,43.185354313188206,-1.1469009899365925,2.4586334110118857,119.79605056399511,-0.5396501500703775,0.3555672687944359,0.37334563223415773,0.3386354940899389,0.3555672687944359
32,1.3400956406250004,13.305462272125684,-0.2642895297241184,0.6739244576664531,66.39398121302767,-4.432922148510732,0.6876054953403105,30.78108937895638,-0.4220486829133275,1.477455443789063,43.61547168658283,-0.7832612939596015,2.434290505952362,120.01767294611918,-0.3596763518614335,0.37334563223415773,0.3920129138458656,0.3555672687944359,0.37334563223415773
33,1.2762815625000004,13.385672890252197,-0.24828817659157407,0.6806637022431177,67.07391763281964,-3.558768673135863,0.6876054953403105,30.866253103337613,-0.4221309331282616,1.477455443789063,43.81178108276064,-0.34707516855772086,2.410188619754814,120.18035424166938,-0.31371720450109636,0.3920129138458656,0.4116135595381589,0.37334563223415773,0.3920129138458656
34,1.2155062500000002,13.448609295625912,-0.24065588353550638,0.6874703392655489,67.5879718479545,-2.586317157625996,0.6876054953403105,30.927352534823413,-0.2940305637399114,1.4071004226562505,43.78061127542673,0.05617830714746541,2.386325366093875,120.3023647669043,-0.27957636812020187,0.4116135595381589,0.4321942375150669,0.3920129138458656,0.4116135595381589
35,1.1576250000000001,13.503536683613016,-0.22053259887080248,0.6943450426582044,67.92033647016204,-1.6074188165832426,0.6876054953403105,30.936679257523107,-0.043575978421636255,1.3400956406250004,43.58200868028071,0.3648980343465331,2.3626983822711636,120.36800412065841,-0.17871866299026534,0.4321942375150669,0.4538039493908203,0.4116135595381589,0.4321942375150669
36,1.1025,13.547595949043265,-0.18033215594726434,0.7012884930847865,68.0672573615711,-0.6830291111581995,0.6876054953403105,30.878073172315545,0.27381724391390516,1.2762815625000004,43.272754143137476,0.5792349507567295,2.33930532898135,120.36592552272039,0.005716069177518998,0.4538039493908203,0.47649414686036135,0.4321942375150669,0.4538039493908203
37,1.1025,13.576068481118002,-0.1165365115413442,0.7083013780156343,68.03989900957964,0.12226073257451567,0.6876054953403105,30.773072969040292,0.5771507930376897,1.2762815625000004,42.946231345978696,0.7195040810846436,2.3161438900805447,120.2699739829705,0.25873970661865825,0.47649414686036135,0.5003188542033794,0.4538039493908203,0.47649414686036135
38,1.1025,13.587587757072601,-0.047147764438626005,0.7153843917957906,67.88820242963452,0.7896462020954392,0.721985770107326,30.63821546354055,0.8305505195697355,1.3400956406250004,42.614901574794125,0.8180351952104485,2.2932117723569747,120.06872133374745,0.5321534574098585,0.5003188542033794,0.5253347969135485,0.47649414686036135,0.5003188542033794
39,1.1576250000000001,13.58109924334622,0.024555830483675364,0.7225382357137485,67.67266702876854,1.3068780791721626,0.7580850586126924,30.493824007781836,0.9963781664633982,1.4071004226562505,42.28508860790019,0.9123700704364525,2.2705067053039354,119.76808893225102,0.7794983805940738,0.5253347969135485,0.5516015367592259,0.5003188542033794,0.5253347969135485
40,1.2155062500000002,13.556027811570944,0.0877328043069203,0.7297636180708861,67.43248588016327,1.6963485025479887,0.7959893115433271,30.35404758332824,1.080708107000496,1.477455443789063,41.954490218668674,1.0246978200514991,2.2705067053039354,119.44128745499926,0.959555199692772,0.5516015367592259,0.5791816135971871,0.5253347969135485,0.5516015367592259
41,1.2762815625000004,13.513952648518957,0.13613887550159362,0.737061254251595,67.19288367486625,1.9711817691017426,0.8357887771204935,30.215343115514326,1.1063757702975427,1.5513282159785162,41.62546467848782,1.1426585275324688,2.2932117723569747,119.06960356301084,1.0805337052273933,0.5516015367592259,0.6081406942770465,0.5516015367592259,0.5791816135971871
42,1.3400956406250004,13.460357619700494,0.1603445991950273,0.7444318667941109,66.95217717183974,2.155617044025219,0.8775782159765182,30.071319543509976,1.0940986560693404,1.628894626777442,41.300066402909685,1.2661754147006055,2.3161438900805447,118.67475112359823,1.1365224791765016,0.5253347969135485,0.6385477289908988,0.5791816135971871,0.6081406942770465
43,1.4071004226562505,13.40332274908662,0.15777702559539025,0.751876185462052,66.69731877301896,2.25975503013757,0.9214571267753442,29.92216250534249,1.0477076954686548,1.7103393581163142,40.94361941579742,1.3893811401453662,2.33930532898135,118.27572808863557,1.1371553484112136,0.5003188542033794,0.6385477289908988,0.6081406942770465,0.6385477289908988
44,1.477455443789063,13.349806651627178,0.1368866880788965,0.7593949473166726,66.43749264967957,2.280992468697217,0.9675299831141114,29.770850076668996,0.9827531877248752,1.79585632602213,40.54101340942772,1.4945739275311893,2.3626983822711636,117.8715878360563,1.1071216430773434,0.5253347969135485,0.6385477289908988,0.6385477289908988,0.6704751154404438
45,1.5513282159785162,13.305477456831287,0.104843159233966,0.7669888967898393,66.18182318900996,2.222278677389648,1.015906482269817,29.618569577248568,0.9145082502435501,1.8856491423232367,40.09673720653666,1.5707277065116636,2.386325366093875,117.4683617987127,1.0618256243306972,0.5516015367592259,0.6385477289908988,0.6385477289908988,0.7039988712124661
46,1.628894626777442,13.274937506543578,0.06678701882801202,0.7746587857577377,65.93135569472219,2.092726320473899,1.0667018063833078,29.465020109130737,0.8526388713361986,1.9799315994393987,39.61736442499306,1.6141055299732452,2.410188619754814,117.06981176938403,1.0088553019892443,0.5791816135971871,0.6081406942770465,0.6385477289908988,0.7391988147730894
47,1.7103393581163142,13.261681023406869,0.02680559998669899,0.7824053736153151,65.69448470729085,1.902454757040077,1.1200368967024732,29.30875645171233,0.8023212090360972,2.0789281794113688,39.1107031549815,1.6247515587736852,2.434290505952362,116.67846756469565,0.9522398313931474,0.6081406942770465,0.5791816135971871,0.6081406942770465,0.7761587555117438
48,1.79585632602213,13.269224608735671,-0.014104201118931093,0.7902294273514683,65.47891236988497,1.664320257181269,1.1760387415375968,29.147554795963725,0.7653027295358543,2.1828745883819374,38.584798431309245,1.606153422559673,2.4586334110118857,116.29698349778596,0.8922883900869789,0.6385477289908988,0.6081406942770465,0.5791816135971871,0.8149666932873311
49,1.8856491423232367,13.301014022268372,-0.054957463113729024,0.798131721624983,65.29148656169372,1.3909600676274616,1.2348406786144768,28.978856278386033,0.7405399740719432,2.2920183178010345,38.031095950147964,1.5636152650653172,2.4832197451220046,115.92864523230895,0.8281653931409674,0.6704751154404438,0.6385477289908988,0.6081406942770465,0.8557150279516976
50,1.8856491423232367,13.347571550040353,-0.09469240490329263,0.8061130388412329,65.13908465911686,1.0872190671805706,1.2965827125452007,28.80117126834322,0.7212096144210932,2.406619233691086,37.45668516492631,1.4998557554167509,2.4832197451220046,115.57874506192141,0.7637956297626551,0.7039988712124661,0.6704751154404438,0.6385477289908988,0.8985007793492825
51,1.8856491423232367,13.405935266896362,-0.1396526726665891,0.8141741692296453,65.02748965730264,0.7652667015332284,1.3614118481724609,28.61436942710441,0.7010763958029078,2.5269501953756404,36.86879292828905,1.4193781313712188,2.4832197451220046,115.25826706493038,0.69957008956529,0.7391988147730894,0.7039988712124661,0.6704751154404438,0.9434258183167467
52,1.8856491423232367,13.47442090701617,-0.1927910654331772,0.8223159109219417,64.96138188197304,0.43577470442819505,1.429482440581084,28.41951113136216,0.6762021834514326,2.6532977051444226,36.27551878720155,1.3244308248247636,2.4832197451220046,114.96549750976897,0.6390854468923912,0.7761587555117438,0.7391988147730894,0.7039988712124661,0.990597109232584
53,1.8856491423232367,13.551590047724138,-0.2555713238850061,0.8305390700311611,64.94394314411846,0.11050092800307684,1.5009565626101382,28.218734449849862,0.6442351505813223,2.785962590401644,35.68505485309226,1.2188232011909501,2.4832197451220046,114.69065364708312,0.5824810943531148,0.8149666932873311,0.7761587555117438,0.7391988147730894,1.0401269646942133
54,1.8856491423232367,13.644533040934034,-0.32859769128060246,0.8388444607314728,64.97675108673857,-0.19983487090412566,1.5760043907406451,28.01508007130298,0.6042245587012975,2.9252607199217264,35.104362573130615,1.1083243261786089,2.4586334110118857,114.43775493879824,0.5255651391528149,0.8557150279516976,0.8149666932873311,0.7761587555117438,1.092133312928924
55,1.8856491423232367,13.759541454257688,-0.40660944726247217,0.8472329053387875,65.04524255480332,-0.4859464940359218,1.6548046102776774,27.81136501112295,0.5588576937112667,3.071523755917813,34.539594708757825,0.9966995599850319,2.434290505952362,114.2090761794305,0.4660042913135616,0.8985007793492825,0.8557150279516976,0.8149666932873311,1.1467399785753702
56,1.8856491423232367,13.895948503383165,-0.4822638035317576,0.8557052343921754,65.14097099643617,-0.7458054306969739,1.6548046102776774,27.616461078843,0.519112485160066,3.225099943713704,34.00118680028388,0.8785757179513636,2.410188619754814,114.00622138071913,0.40535312312104693,0.8985007793492825,0.8985007793492825,0.8557150279516976,1.204076977504139
57,1.8856491423232367,14.050961797524625,-0.5480457301138171,0.8642622867360972,65.26774839923812,-0.9779238297417533,1.6548046102776774,27.428580019551884,0.48583259456160693,3.386354940899389,33.499505374653936,0.75695360866238,2.386325366093875,113.83088583241619,0.34355981686217446,0.8985007793492825,0.8985007793492825,0.8557150279516976,1.264280826379346
58,1.8856491423232367,14.221127607299222,-0.6016170804887717,0.8729049096034581,65.42193605951475,-1.1775827170505881,1.6548046102776774,27.25208476140237,0.45639059902111817,3.5556726879443583,33.043314009786926,0.6364463181643969,2.386325366093875,113.68431596884093,0.27883022274133323,0.8985007793492825,0.8985007793492825,0.8985007793492825,1.3274948676983134
59,1.9799315994393987,14.409357029932838,-0.633790994553933,0.8816339586994927,65.59883751051943,-1.337678744177946,1.6548046102776774,27.07679952746737,0.4400598598099836,3.5556726879443583,32.655916400384584,0.5247282302533108,2.386325366093875,113.57451702392252,0.20279446822861427,0.8985007793492825,0.8985007793492825,0.8985007793492825,1.3938696110832292
60,2.0789281794113688,14.610506286509382,-0.645041544544041,0.8904502982864876,65.79400387725697,-1.4611810609613274,1.6548046102776774,26.90069113809411,0.42924895245558914,3.5556726879443583,32.33424999654341,0.4230054593291591,2.386325366093875,113.50692444280898,0.1212047788607867,0.8985007793492825,0.8985007793492825,0.8985007793492825,1.4635630916373907
61,2.1828745883819374,14.81912072585168,-0.6371245221098899,0.8993548012693525,66.00327373130325,-1.5512591452665694,1.6548046102776774,26.72439647380343,0.41718736062136114,3.5556726879443583,32.075019457529514,0.33097043963425793,2.386325366093875,113.48316449612115,0.04136461150377872,0.8985007793492825,0.8985007793492825,0.8985007793492825,1.5367412462192602
62,2.1828745883819374,15.02839424714646,-0.620521756329125,0.9083483492820461,66.22258317017045,-1.6095839519462378,1.6548046102776774,26.55496326262705,0.3892721118922011,3.386354940899389,31.883253880543734,0.2495891889676998,2.386325366093875,113.50364686689588,-0.03461995402261285,0.8985007793492825,0.8985007793492825,0.8985007793492825,1.6135783085302233
63,2.1828745883819374,15.234743941733704,-0.5940313108355951,0.9174318327748666,66.44823956683813,-1.639768671678446,1.6548046102776774,26.399677065946417,0.34637806190887444,3.225099943713704,31.750866296828118,0.17565254571515834,2.386325366093875,113.55344518812672,-0.09902435900966199,0.8985007793492825,0.8985007793492825,0.8985007793492825,1.6942572239567346
64,2.1828745883819374,15.433746370628471,-0.5561944601653596,0.9266061511026152,66.6765057431695,-1.6423099577581075,1.6548046102776774,26.265101664067142,0.2914378708160029,3.071523755917813,31.67015566247199,0.1091666611776702,2.386325366093875,113.61812749120188,-0.1513191478078035,0.8985007793492825,0.8985007793492825,0.8985007793492825,1.7789700851545713
65,2.1828745883819374,15.620258190592363,-0.5061012581088847,0.9358722126136414,66.90328242382523,-1.6154390709846775,1.6548046102776774,26.156261434347524,0.2288403087277424,2.9252607199217264,31.633831136930777,0.05158797925483547,2.3626983822711636,113.6885188488929,-0.19567268379843403,0.8985007793492825,0.8985007793492825,0.8985007793492825,1.8679185894123
66,2.1828745883819374,15.78977031217318,-0.4465751900833189,0.9452309347397778,67.13088198844589,-1.5584935770138746,1.5760043907406451,26.07883471958929,0.1659533340833768,2.785962590401644,31.63366966134612,0.0002832864519465369,2.33930532898135,113.77140251309102,-0.2362059174042976,0.8985007793492825,0.8985007793492825,0.8985007793492825,1.961314518882915
67,2.1828745883819374,15.937923979705651,-0.37893874676010086,0.9546832440871756,67.3543830221078,-1.4711417727408629,1.5009565626101382,26.030209456843334,0.1062451673774006,2.6532977051444226,31.654970111673038,-0.04616130713255676,2.3161438900805447,113.86627937196612,-0.27308855689393546,0.8985007793492825,0.8985007793492825,0.8985007793492825,2.059380244827061
68,2.1828745883819374,16.061370200215684,-0.3065470779932402,0.9642300765280474,67.56886370201902,-1.3570772515200948,1.429482440581084,26.00674997729703,0.05225377505041263,2.5269501953756404,31.689830850461103,-0.09197052070078629,2.2932117723569747,113.97010064909409,-0.3018220366141288,0.8985007793492825,0.8985007793492825,0.8985007793492825,2.162349257068414
69,2.0789281794113688,16.15384980330414,-0.23410862509734057,0.9738723772933279,67.7695025502611,-1.2203174469825657,1.3614118481724609,26.00718447130703,-0.0009865864950453754,2.406619233691086,31.7404515748072,-0.14022637686774123,2.2705067053039354,114.07944995033853,-0.32107165326850523,0.8985007793492825,0.8985007793492825,0.8985007793492825,2.270466719921835
70,1.9799315994393987,16.21762772121521,-0.16458637074439295,0.9836111010662612,67.95178531081463,-1.0657241147768466,1.2965827125452007,26.029269742671104,-0.05112180588515534,2.2920183178010345,31.806985900280516,-0.19352470544291672,2.2480264408949857,114.19031239220433,-0.32876968541233575,0.8985007793492825,0.8985007793492825,0.8985007793492825,2.3839900559179266
71,1.8856491423232367,16.255243675047723,-0.0989572652429828,0.9934472120769238,68.11100018639596,-0.8947964227204198,1.2348406786144768,26.070184208216954,-0.09654558178063408,2.1828745883819374,31.889458838950723,-0.25187868971532257,2.225768753361372,114.29972291136157,-0.32770855460486037,0.8985007793492825,0.8985007793492825,0.8985007793492825,2.503189558713823
72,1.79585632602213,16.269137026853684,-0.03725930188090169,1.003381684197693,68.2429079387575,-0.7126106672711277,1.1760387415375968,26.126962348819248,-0.1365805199655102,2.0789281794113688,31.987661396881773,-0.31491406294080077,2.2037314389716554,114.40529845989423,-0.31938419435814797,0.8985007793492825,0.8985007793492825,0.8985007793492825,2.6283490366495146
73,1.7103393581163142,16.260094801077056,0.02472037767162167,1.01341550103967,68.34418135125475,-0.5259189801471337,1.1760387415375968,26.188306433573953,-0.17360465310252698,2.0789281794113688,32.10513626640937,-0.3767161389252198,2.1819123158135203,114.50643799775499,-0.3090241440281202,0.8985007793492825,0.8985007793492825,0.8985007793492825,2.7597664884819904
74,1.628894626777442,16.22893606665423,0.08683836514618119,1.0235496560500665,68.4121903411606,-0.3394932364738704,1.2348406786144768,26.255095535993405,-0.2117805404818117,2.0789281794113688,32.24035060234999,-0.4336027166296187,2.160309223577743,114.60326336246308,-0.298800942171612,0.8985007793492825,0.8985007793492825,0.8985007793492825,2.89775481290609
75,1.628894626777442,16.17628717541455,0.14245701300732438,1.0337851526105672,68.44443765103233,-0.1547389673553634,1.2965827125452007,26.325754098774983,-0.2510365859899691,2.0789281794113688,32.39168682747818,-0.4853020789814003,2.1389200233443,114.69878466175211,-0.28905280705896863,0.8985007793492825,0.8985007793492825,0.8985007793492825,3.0426425535513943
76,1.628894626777442,16.116368734669205,0.19073754209317578,1.0337851526105672,68.44001856321671,0.020587405117281535,1.3614118481724609,26.400792338804816,-0.2987078494572128,2.1828745883819374,32.564350696912655,-0.5273287201302165,2.117742597370594,114.79422071711411,-0.2831871870852536,0.8985007793492825,0.8985007793492825,0.8985007793492825,3.194774681228964
77,1.628894626777442,16.052377034326017,0.23965163873526293,1.0337851526105672,68.4073583496479,0.17900661217464808,1.429482440581084,26.479441874677285,-0.3507938210935234,2.2920183178010345,32.757135547344326,-0.5607426110993415,2.0967748488817763,114.89077380743814,-0.28093862133716235,0.8985007793492825,0.8985007793492825,0.8985007793492825,3.3545134152904126
78,1.628894626777442,15.980823007902,0.2928531011060569,1.044123004136673,68.35794836910101,0.3154455726847187,1.5009565626101382,26.570629190308857,-0.4050186745488979,2.406619233691086,32.96882670207753,-0.5864136482959208,2.0760147018631447,114.98957816942382,-0.28190678939797,0.8985007793492825,0.8985007793492825,0.8985007793492825,3.5222390860549333
79,1.7103393581163142,15.89284639455123,0.34292069166775324,1.0545642341780397,68.28899696921476,0.43589189197188494,1.5760043907406451,26.678634956569827,-0.45687591098737895,2.5269501953756404,33.19825410709392,-0.6052814322346709,2.0554601008545985,115.09241909036724,-0.28772627521252225,0.8985007793492825,0.8985007793492825,0.8985007793492825,3.69835104035768
80,1.79585632602213,15.788712589117663,0.38657066241753113,1.0651098765198201,68.2027836863074,0.5396205894366434,1.6548046102776774,26.80371669738669,-0.5039134330019085,2.6532977051444226,33.444997736914026,-0.6199671936340775,2.035109010747127,115.20078901865807,-0.29730793571623126,0.8985007793492825,0.8985007793492825,0.8985007793492825,3.8832685923755643
81,1.8856491423232367,15.669472277710486,0.42157121997880104,1.0757609752850184,68.10152759601685,0.6275005483984931,1.7375448407915615,26.945623951213957,-0.5444742124856287,2.785962590401644,33.70891499921623,-0.6315405746687754,2.014959416581314,115.31632292870914,-0.3108073898391658,0.8557150279516976,0.8985007793492825,0.8985007793492825,4.077432021994342
82,1.9799315994393987,15.536722203991246,0.4469853866225218,1.0865185850378685,67.98772096133062,0.6982953705129784,1.8244220828311397,27.103602955440305,-0.5772750568084777,2.9252607199217264,33.990552291785434,-0.6418511477198245,2.014959416581314,115.43782737614104,-0.32686922950520414,0.8149666932873311,0.8985007793492825,0.8985007793492825,4.281303623094059
